項目	値
事業の内容	 ３ 【事業の内容】当社グループ（当社及び当社の関係会社）は、当社（クオンタムソリューションズ株式会社）と連結子会社８社（株式会社ビットワン、株式会社プロケアラボ、株式会社クロスワン、コンパスクラウドAIジャパン株式会社、FASTEPS SINGAPORE PTE. LTD.、Quantum Automotive Limited(注)、Quantum FOMM Limited、GPT Pals Studio Limited）により構成されております。(注)Quantum Automotive Limited は、2024年４月２日にQuantum Solutions Asia Limited に社名を変更しております。 当社及び当社の関係会社の事業における当社及び関係会社の位置付け及びセグメントとの関連は、次のとおりであります。なお、以下に示す区分は、セグメントと同一の区分であります。 システムソリューション事業当事業におきましてはEV事業、システムコンサルティング、システムインテグレーション、ソフトウェア開発及びシステム受託開発を行っております。（主な関係会社）当社、株式会社クロスワン、コンパスクラウドAIジャパン株式会社、FASTEPS SINGAPORE PTE. LTD.、Quantum Automotive Limited、Quantum FOMM Limited、GPT Pals Studio Limited アイラッシュケア事業まつげエクステンションサロンの運営、まつげエクステンションスクール運営、化粧品の販売を展開するアイラッシュケア事業を行っております。（主な関係会社）株式会社プロケアラボ 事業系統図は、次のとおりであります。   
経営方針、経営環境及び対処すべき課題等	 １ 【経営方針、経営環境及び対処すべき課題等】　文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。(1) 経営方針　当社グループは、事業全体の黒字化を早期に実現するため、前連結会計年度において、主にシステムソリューション部門の大きな事業展開を図りました。部門内の主要事業として、①AIGC事業(ARM をベースにしたエッジ・サービス・ハードウェアを利用するＡＩ、エッジコンピューティング、クラウドストレージ、クラウドゲーミング、デジタルツイン事業)、➁GPUサーバー販売事業、➂ゲーム開発事業、を順次立ち上げました。今後、当社グループは、この３つの事業を主力事業として、グローバルなAI関連事業を展開して参る方針です。そのような中、当社の経営理念である「事業・顧客・人材の創造」のもと、グローバルな観点で「事業」「顧客」「人材」の創造に取り組んでいく所存です。　当社グループは「人に求められているものは何か？」を追求する企業として、常に国際社会に最新のサービスを提供し続け、もって国際社会に貢献していく企業であることを基本方針としております。 　(2) 経営環境長期化した新型コロナウイルス感染の影響が収まり、日経平均株価が平成バブル前の最高値を超えるなど、緩やかな持ち直しの傾向が見えてまいりました。しかしながら、その一方で、円安に起因する輸入価格高騰による物価上昇や、ゼロ金利解除など金融市場の変動等の下振れリスクが懸念されるなど、経済環境は、引き続き先行き不透明な状況で推移しております。このような中、当社においてはGPUサーバーの仕入価格高騰など、少なからず事業に影響を受けています。　当社グループのセグメントごとの経営環境の認識は、以下のとおりであります。 システムソリューション事業2023年度において当事業の経営環境は、生成AI開発の世界的な高まりによるAI開発競争は激化しているものの、GPUサーバー事業においては、製品在庫が世界的な逼迫しております。一方、米中関係の緊張が高まると共に、世界経済の分断化が進行しており、当社としてもサプライチェーンの再構築や国内新規事業のマーケティング体制の見直しが必要となっております。 アイラッシュケア事業2023年度は、新型コロナウイルス感染症の影響がほぼ収束し、サロンごとの売上や来客数は、安定してきたことから、引き続き不採算店の閉鎖等を行い経費削減を行ったことに加えて、商材の海外販売開始などによりセグメント損益は黒字化目前となりました。2023年度は、外部環境に対応した事業規模と商材の拡販により黒字転換の実現を図って参ります。 (3) 中長期経営戦略当社グループは、祖業でもあるシステムソリューション事業において、AI関連3事業を前会計年度に立ち上げております。この3事業を柱に、短期・中期・長期的な経営戦略を展開して参ります。　　セグメントごとの中期経営戦略は、以下のとおりであります。 システムソリューション事業システムソリューション事業では、AIに関連したサービス関連事業のビジネスモデル構築が今後の当社収益基盤の柱になると考えており、以下の通り事業毎の戦略を展開すると共に、中長期的には各事業のシナジーも求めてまいります。①　AIGC事業：当社は当事業を牽引するAIアバターを始めとする世界最先端のAI開発技術者を擁していることから、日本初となる技術を導入する形で、日本でのビジネスモデル構築を目指します。短期的には最先端技術を日本流のマーケティングへの落し込みを検討の上、中長期的には資本業務提携戦略の下に進めてまいります。➁　GPUサーバー販売事業：当事業は、現状のGPUサーバーに対する世界的な需給環境を踏まえ、特に短期的な成果を求めつつ、構築した販売チャネルを活用して、AIGC事業にて取り込む先端技術を中長期的にクロスセルにより顧客との長期リレーションシップを固めて参ります。➂　ゲーム開発事業：当事業は、JP Games(株)田畑代表を当社取締役に迎え、当社の持つAI技術と田畑氏のコンテンツノウハウを融合させる形での新しいゲーム開発を進めるものです。短期的には、新しいゲーム開発に向けたデモ機の開発を進めており、中長期的には同デモ機をベースに本格的なゲーム開発体制構築を目指してまいります。 アイラッシュケア事業前期までに所謂縮小均衡諸施策による事業収益改善策が奏功し、当期の黒字転換実現が可能となったことから、既存店舗でのメニューのブラシュアップや国内・海外での商材販売の強化を進め、収益基盤の底固めをすると共に、資本業務提携などによる事業拡大戦略も模索して参ります。 
事業等のリスク	 ３ 【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1) 競合関係等について　システムソリューション事業分野においては、前期立ち上げましたAI関連3事業に関し、以下のリスクがあります。①　先ず、AIGC事業に関しては、当社としては世界最先端のAI技術を保有するものの、日本国内での事業参入に関しては、既存の関係業者による参入障壁問題があります。更に、AI開発に関し、今後政府規制が強化されることが想定され、事業展開に影響するリスクがあります。➁　次に、GPUサーバー事業ですが、当社の当事業の強みは、世界的に需給ギャップが発生しており、商品在庫が逼迫する中、KAYTUS社を始めとする商品仕入れに関する強固なポジションを有しておりますが、サーバーメーカーの増産による需給ギャップの解消や、米中問題に起因するサプライチェーンの分断化がさらに強化された場合には、当社の有利なポジションを維持できなくなるリスクがあります。➂　更に、ゲーム開発事業に関しては、スマホ等のゲーム利用媒体の変化や開発費用の募集に関するリスクがあります。アイラッシュケア事業では、サロンに関して、まつ毛スタッフには美容師資格が必要なこと、労働人口の減少と人材の流動化が進んでいることなどにより、業績が好調でもまつ毛スタッフの確保ができない可能性があります。また、顧客の嗜好変化により、ニーズ・市場規模の縮小が起こる可能性もあります。これらにより、競合他社との競争力が低下することにより、当社グループの財政状態及び経営成績に悪影響を及ぼす可能性があります。当社グループは、大手企業と競合しない、ニッチな分野での営業力、企画力を活かし優位性を保とうとしておりますが、その保証はなく、獲得案件の低下や利幅の縮小等により、当社グループの財政状態及び経営成績に悪影響を及ぼす可能性があります。 (2) 外部環境に関わるリスクについて当社グループのシステムソリューション事業では、GPUサーバー販売事業において、米中問題に起因するサプライチェーンの分断化のリスクがあります。米国政府の規制が強化された場合には当社の仕入に関する優位性が損なわれる可能性があります。 (3) 知的財産権について当社グループは、特許権等の知的財産権侵害に係る通知請求や訴えを起こされた事実はありません。しかし、将来的に当社事業に関連した特許その他の知的財産権が各関連事業にどのように適用されるかについて予想するのは困難であります。当社のシステムソリューション事業では、ゲーム開発事業において知財権を取得して参りますが、今後、当社グループ関連事業に関する知的財産権（いわゆるビジネスモデル特許を含む。以下同じ）が第三者に成立した場合、または現在すでに当社関連技術に関して当社グループが認識していない知的財産権が成立している場合、当該知的財産権の所有者より権利侵害に係る訴えを起こされることにより、当該知的所有権が使えないことで業務遂行に大きな影響を及ぼし、当社グループが損害賠償義責任を負う可能性があります。 (4) 顧客情報に関するリスクについて通信販売及び対面販売を行う場合、保有する個人顧客情報を、適切に取り扱うことが重要であります。個人情報保護については、法律の遵守だけではなく、情報漏洩による被害防止を行う必要があります。　当社グループは、個人情報保護法の施行に対応して社員教育の徹底等、万全の体制を敷いており、個人情報を厳正かつ慎重に管理しておりますが、万一、外部からの不正アクセス等により個人情報が社外に漏洩した場合、損害賠償請求や社会的な信用失墜により、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。 (5) 新株予約権の行使による株式価値の希薄化について本有価証券報告書提出日の属する月の前月末（2024年４月30日）における当社の新株予約権による潜在株式数は、合計20,490,000株であり、同日における自己株式控除後の発行済株式総数43,516,296株の47.0％に相当します。これらの新株予約権が権利行使された場合には、当社株式が新たに発行され、既存株主の有する株式の価値及び議決権の割合が希薄化する可能性があります。 (6) 為替相場の変動について当社グループには在外子会社があるほか、連結財務諸表は日本円で表示されておりますので、通貨の為替水準の変動により換算リスクという形で為替変動の影響を受けます。当社のシステムソリューション事業において、GPUサーバーの仕入は海外法人に依拠していることから、仕入価格が円換算による為替変動リスクにさらされており、また、販売に係る対価を外貨で持ち続ける場合は、販売後も為替変動リスクにさらされることになります。 (8) 継続企業の前提に関する重要事象等当社グループは、前連結会計年度において営業損失、経常損失、親会社株主に帰属する当期純損失が発生したことに加え、営業活動によるキャッシュ・フローがマイナスとなりました。当連結会計年度におきましても、営業損失、経常損失、親会社株主に帰属する当期純損失を計上しており、営業活動によるキャッシュ・フローがマイナスとなっております。これらの状況により、継続企業の前提に関する重要な疑義を生じさせるような事象又は状況が存在しております。当社グループは当該状況を早急に解消するため、以下の施策を実施してまいります。 システムソリューション事業では、前会計年度よりAI関連の3事業を立ち上げておりますが、期間中の成果は期ずれにより持ち越しとなっており、当期での黒字転換を実験すべく、受注活動を進めております。 アイラッシュケア事業では、事業環境に適した事業規模にすることにより、事業部門黒字化を目前としており、サロン部門の運営のブラッシュアップ及び商材部門においては、海外販売の強化などの施策により黒字転換実現を図ります。 これら今後必要となる事業資金の確保については、資金調達で得た資金や手元資金のほか、必要に応じて新たな資金調達を検討することで対応してまいります。 しかし、これらの対応策の実現可能性は、市場の状況、需要動向、他社との競合等の影響による成果を負っており、新株予約権者や投資家のご意向や事業計画の達成如何にも左右されるため、現時点では継続企業の前提に関する重要な不確実性が認められます。なお、連結財務諸表は継続企業を前提として作成されており、上記のような重要な不確実性の影響を反映しておりません。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1)　経営成績等の状況の概要　当連結会計年度における当社グループ（当社及び連結子会社）の財政状態、経営成績及びキャッシュ・フロー(以下「経営成績等」という。）の状況の概要並びに経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討結果は、次のとおりであります。 ① 財政状態及び経営成績の状況　当連結会計年度におけるわが国経済は、長期化した新型コロナウイルス感染の影響が収まり、日経平均株価が平成バブル前の最高値を超えるなど、緩やかな持ち直しの傾向が見えてまいりました。しかしながら、その一方で、円安に起因する輸入価格高騰による物価上昇や、ゼロ金利解除など金融市場の変動等の下振れリスクが懸念されるなど、経済環境は、先行き不透明な状況で推移しております。　このような環境の下、当連結会計年度につきましては、売上高205百万円（前期比22.3％減）、営業損失942百万円（前期は営業損失394百万円）となりました。経常損失は783百万円（前期は経常損失156百万円）となり、出資株式の減損損失の計上により、親会社株主に帰属する当期純損失は902百万円（前期は親会社株主に帰属する当期純損失954百万円）となりました。 セグメント別の売上高は、以下のとおりであります。（セグメントの業績については、セグメント間の内部売上高又は振替高を含めて記載しております。） （システムソリューション事業）　当事業におきましては、第３四半期連結累計期間より５Ｇ技術とＡＩ技術を融合した関連事業としてのＡＩ関連事業の展開を準備しております。その一環として、2023年７月にCompass Cloud Technology Pte. Ltd.（以下「Compass Cloud」という。）との合弁会社としてコンパスクラウド AI ジャパン株式会社を設立し、同社において、Compass Cloudの開発した計算効率に優れ、消費電力やサイズで他社製品に比較優位性のある ARM ベースのエッジ・サービス・ハードウェアを利用し、ＡＩ、エッジコンピューティング、クラウドストレージ、クラウドゲーミング、デジタルツイン事業（AIGC事業という）を日本で展開していく予定です。さらに、現在、大規模言語モデルを活用したいわゆる生成型AIの開発が爆発的に進んできており、使用されるGPUの市場規模が急速に拡大しているため、2023年９月に当社はKAYTUS SINGAPORE PTE. LTD. （以下「KAYTUS社」という。）と販売代理店契約を締結し、AI 開発向け GPU サーバーの販売を開始しております。本事業は現在、当初計画からすると期ずれはしておりますが、予定通り進んでおり、KAYTUS社から高性能GPUサーバーを調達して検索エンジン大手企業を含んだ販売先への提供開始に向けて調整中です。又、2023年12月にJP GAMES 株式会社と資本業務提携契約を締結し、翌2024年1月に同社株式2.5%を取得すると共に、同社が開発するゲームプロジェクトの権利を取得するなど、AI関連事業の更なる展開を図っております。以上のようにAI関連事業を展開しており、GPUサーバーなどの販売に関しては幾つかの取引契約締結に至っておりますが、取引が期中には完了していないことから、当連結会計年度においては、大きな実績には結びついていない状況です。その結果、売上高は26百万円（前期比55.2％減）、売上構成比は12.8％（前期売上構成比22.1％）となりました。セグメント損失(営業損失)は158百万円（前年同期は191百万円のセグメント損失）となり、前年と比べ32百万円の赤字幅縮小となりました。 （アイラッシュケア事業）　当事業におきましては、サロン部門において、当連結会計年度中に1店舗閉店（新宿マルイ店：2023年11月）したものの他店舗の顧客数の伸びにより売上高減少を小幅に抑えました。　また、商材部門においては、引き続き競合他社の参入並びに低価格商材の増加、既存客の購入件数が減少するなどにより顧客単価が低下し、計画を下回る水準となっております。その結果、売上高は179百万円（前期比13.0％減）、セグメント損失（営業損失）は21百万円（前期は54百万円の営業損失）となり、前連結会計年度と比べ32百万円の赤字幅縮小となりました。 資産、負債及び純資産の状況(イ）資産　流動資産は、前連結会計年度末に比べて、153.2％増加し、1,119百万円となりました。これは、主に商品が483百万円、前渡金が416百万円増加したことなどによります。　固定資産は、前連結会計年度末に比べて、14.4％増加し、30百万円となりました。  この結果、総資産は、前連結会計年度末に比べて145.3％増加し、1,149百万円となりました。(ロ）負債　流動負債は、前連結会計年度末に比べて、1,470.9％増加し、1,131百万円となりました。これは、主に買掛金が481百万円、前受金が591百万円増加したことなどによります。　固定負債は、前連結会計年度末に比べて、0百万円増加し、0百万円となりました。　この結果、負債合計は、前連結会計年度末に比べて1,471.0％増加し、1,131百万円となりました。(ハ）純資産　純資産合計は、前連結会計年度末に比べて95.4％減少し、18百万円となりました。これは、主に資本金及び資本剰余金が、それぞれ314百万円増加したものの、親会社株主に帰属する当期純損失を計上したことにより利益剰余金が902百万円、為替換算調整勘定が160百万円減少したことなどによります。 ② キャッシュ・フローの状況　当連結会計年度末における現金及び現金同等物は、前連結会計年度末に比べ99百万円減少し、137百万円となりました。　当連結会計年度における各キャッシュ・フローの状況とそれらの要因は次のとおりです。(イ）営業活動によるキャッシュ・フロー  営業活動による資金の減少は657百万円となりました。これは主に税金等調整前当期純損失、棚卸資産の増減額、前渡金の増減額、仕入債務の増減額、前受金の増減額によるものであります。(ロ）投資活動によるキャッシュ・フロー  投資活動による資金の減少は128百万円となりました。  これは主に投資有価証券の取得によるものであります。(ハ）財務活動によるキャッシュ・フロー  財務活動による資金の増加は681百万円となりました。  これは主に新株予約権の行使による株式の発行による収入によるものであります。 ③ 生産、受注及び販売の実績a. 生産実績　当社グループは生産を行っておりません。 b. 仕入実績　当連結会計年度における仕入実績をセグメントごとに示すと次のとおりであります。セグメントの名称金額(千円)前期比(％)システムソリューション事業517,892816.3アイラッシュケア事業18,72454.8合計536,623549.8 (注) １．金額は仕入価格によっております。 c. 外注実績　当社グループは外注を行っておりません。 ｄ. 受注実績当連結会計年度における受注実績をセグメントごとに示すと、次のとおりです。　セグメントの名称受注高(千円)前期比(％)受注残高(千円)前期比(％)システムソリューション事業1,003,000＋1,813.3977,000― (注)１.受注販売を行っているのはシステムソリューション事業のみであるため、システムソリューション事業以外のセグメントについては受注実績に関する記載をしておりません。    ２.受注残高の前期末比(％)は、前連結会計年度における受注残高がないため記載を省略しております。 e. 販売実績当連結会計年度における販売実績をセグメントごとに示すと、次のとおりです。　セグメントの名称販売高(千円)前期比(％)システムソリューション事業26,20044.8アイラッシュケア事業179,04487.0合計205,24477.7 (注) １．上記金額にはセグメント間の販売実績が含まれております。２．主な相手先別の販売実績及び総販売実績に対する割合 相手先前連結会計年度当連結会計年度 金額（千円）割合（％）金額（千円）割合（％） FOMM（ASIA）Co.,Ltd43,89816.6-- blueqat株式会社--24,00011.7 (注) 前連結会計年度におけるblueqat株式会社に対する販売実績、ならびに当連結会計年度におけるにFOMM（ASIA）Co.,Ltd対する販売実績は、各年度の連結損益計算書の販売実績の10％未満であるため、記載を省略しております。  (2) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 ①  財政状態及び経営成績の状況に関する認識及び分析・検討内容当社グループの当連結会計年度の財政状態に関して、当連結会計年度末における資産合計額は、1,149百万円となり、前連結会計年度と比較して681百万円増加しました。これを流動・固定資産別に分析すると以下のとおりです。流動資産は、1,119百万円となり、前連結会計年度と比較して677百万円増加いたしました。これは、主として商品及び前渡金の増加によるものです。固定資産は、30百万円となり、前連結会計年度と比較して３百万円増加いたしました。これは、主として差入保証金が増加したことによるものです。当連結会計年度末における負債合計額は、1,131百万円となり、前連結会計年度と比較して1,059百万円増加しました。これを流動・固定負債別に分析すると以下のとおりです。流動負債は、1,131百万円となり、前連結会計年度と比較して1,059百万円増加いたしました。これは、主として買掛金及び前受金が増加したことによるものです。固定負債は、０百万円となり、前連結会計年度と比較して０百万円増加いたしました。当連結会計年度末における純資産の合計額は、18百万円となり、前連結会計年度と比較して378百万円減少いたしました。これは主として、資本金及び資本剰余金が増加したものの、利益剰余金及び為替換算調整勘定が減少したことによるものです。 当社グループの当連結会計年度の経営成績に関して、当事業年度における売上高は、205百万円となり、前連結会計年度と比較して59百万円減少しました。この主な要因をセグメント別に分析すると以下のとおりです。＜システムソリューション事業＞システムソリューション事業の当事業年度のセグメント間の売上を含まないセグメント売上は、26百万円となり、前連結会計年度と比較して32百万円減少いたしました。＜アイラッシュケア事業＞アイラッシュケア事業の当連結会計年度のセグメント売上は、179百万円となり、前連結会計年度と比較して26百万円減少いたしました。結果、当連結会計年度の営業損失は942百万円となり、研究開発費が大きく増加したこともあり前連結会計年度と比較して547百万円の赤字拡大、経常損失は783百万円となり、前連結会計年度と比較して626百万円の赤字幅の拡大となりました。親会社株主に帰属する当期純損失は902百万円となり、特別損失計上額が大きく減少したため前連結会計年度と比較して51百万円の赤字幅の縮小となりました。 ②  キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報当社グループの当連結会計年度のキャッシュ・フローは、「４ 経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析 (1)経営成績等の状況の概要  ② キャッシュ・フローの状況」に記載のとおりです。当社グループの資金需要の主なものは、商品の仕入及び販売費及び一般管理費等の営業費用です。当社グループは、これらの資金需要を自己資金で賄っております。 ③  重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。この連結財務諸表の作成にあたって、資産、負債、収益及び費用の計上額に影響を及ぼす見積り及び仮定を用いているため、これらの見積り及び仮定に基づく数値は実際の結果と異なる可能性があります。連結財務諸表の作成にあたって用いた会計上の見積り及び仮定のうち、重要なものは「第５ 経理の状況　1 連結財務諸表等　(1) 連結財務諸表　注記事項　重要な会計上の見積り」に記載しておりますので、記載は省略しております。  
経営上の重要な契約等	５ 【経営上の重要な契約等】資本業務提携契約契約会社名相手先の名称相手先の所在地契約締結日契約内容クオンタムソリューションズ(株)JP GAMES(株)日本2023年12月18日JP GAMES社の2.5%の株式取得並びにゲーム開発に関する業務提携  
研究開発活動	６ 【研究開発活動】当社は、JP Games(株)と資本業務提携を2023年12月に締結し、2024年3月に田畑代表を当社取締役に迎え、当社の持つAI技術と田畑氏のコンテンツノウハウを融合させる形での新しいゲーム開発を進めております。短期的には、新しいゲーム開発に向けたデモ機の開発を3億円掛けて進めております。 
設備投資等の概要	１ 【設備投資等の概要】　当連結会計年度の設備投資の総額は、2,047千円であり、システムソリューション事業におけるクラウドサーバーの取得によるものです。　なお、重要な設備の除却又は売却はありません。 
主要な設備の状況	２ 【主要な設備の状況】(1) 提出会社　　該当事項はありません。 (2) 国内子会社    2024年２月29日現在会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)工具器具及び備品その他合計コンパスクラウドＡIジャパン(株)本社(東京都千代田区)システムソリューション事業その他の設備---(-)1,636--0  (3) 在外子会社　　該当事項はありません。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式54,148,500計54,148,500 （注）2024年１月19日開催の取締役会の決議により、2024年３月１日付で、株式分割に伴う定款の変更が行われ、発行可能株式総数は108,297,000株増加し、162,445,500株となっております。さらに、2024年５月30日開催の第25回定時株主総会において定款の一部変更が行われ、発行可能株式総数は同日より11,992,872株増加し、174,438,372株となっております。 
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2024年２月29日)提出日現在発行数(株)(2024年５月30日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式14,536,53143,632,093東京証券取引所スタンダード市場権利内容に何ら限定のない当社における標準となる株式であり、単元株式数は100株であります。計14,536,53143,632,093－－ (注)１．2024年１月19日開催の取締役会の決議により、2024年３月１日付で、普通株式１株につき３株の割合で株式分割を行っております。これにより、発行済株式総数は29,073,062株増加し、43,609,593株となっており、さらに、2024年４月２日に新株予約権の行使により、22,500株増加し、43,632,093株になっております。　　２．提出日現在発行数には、2024年５月１日からこの有価証券報告書提出日までの新株予約権の行使により発行された株式数は、含まれておりません。 
