項目	値
事業の内容	 ３ 【事業の内容】当社グループは、当社と連結子会社13社（国内３社、海外10社）により構成され、産業資材全般の販売、プラスチック成形品の製造販売を主な内容とする事業活動を展開しております。当社グループは、マーケット別の事業部を置き、各事業部は取り扱う製品・サービスについて国内及び海外の包括的な戦略を立案し、事業活動を展開しており、「エレクトロニクス」、「モビリティ」及び「医療・精密機器」の３つを報告セグメントとしております。 エレクトロニクス・・・電子部品及び住宅設備の関連メーカーに対して、専門商社として、またファブレスメーカーとして、高機能材料、加工部品、治工具及び機器等を国内外で販売しております。(主要な関係会社) 当社及び連結子会社６社 モビリティ・・・自動車メーカー及び自動車部品メーカーに対して、樹脂成形品及び同組立品を核とした様々な自動車関連部品を国内外で製造・販売しております。(主要な関係会社) 当社及び連結子会社８社 医療・精密機器・・・医療機器メーカー、プリンターメーカー等に対して、樹脂成形品及び同組立品等を国内外で製造・販売しております。(主要な関係会社) 当社及び連結子会社５社 その他・・・報告セグメントに含まれない事業セグメントであり、タイの国際地域統括本部におけるマネジメント業務等で構成しております。(主要な関係会社) 当社及び連結子会社１社   事業別セグメントを構成する主要な関係会社については、以下の事業系統図をご参照ください。
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。 （1）会社の経営の基本方針当社グループは、三方一両得の精神に基づき、「異色ある価値を提供し、世界をリードするお客様のモノづくりを支えること」を当社の存在目的として、「社員の存在を強みとする、ユニークで地域に根差したグローバル企業」への変革に挑戦し、中長期的な企業価値の向上と持続可能な社会の実現に努めていくことを経営方針としております。 （2）目標とする経営指標当社グループは、2024年３月期を初年度とする「中期経営計画2025」をスタートさせ、本業の利益である「連結営業利益３ヵ年累計57.3億円」と、株主資本効率を示す「連結株主資本利益率（ROE）３ヵ年平均10.0％以上」を定量目標として定め、各実行施策に取組んでおります。また、当社にとって大台となる営業利益20億円／年の達成を2025年度の目標に掲げて臨んでおります。なお、当該定量目標に対する結果は、次のとおりであります。「中期経営計画2025」の定量目標2024年３月期実績進捗率３ヵ年累計営業利益57.3億円19.1億円33.3％３ヵ年平均ROE 10.0％以上10.7％－  （3）中長期的な会社の経営戦略当社グループの「中期経営計画2025」は、新たなビジネスモデルの構築を通じて開発してきた「新製品・新商材」の積極的な販促活動を展開する期間（「中期経営計画2028」のステップアップに向けた準備期間）と位置づけ、基本方針として掲げた「１．定量目標の達成」「２．事業ポートフォリオマネジメントの導入」「３．PBR１倍の達成に向けた施策の実行」の３つの方針に沿って、各実行施策に取組んでおります。また、「中期経営計画2019」以降これまでの間、業績が継続して計画値を上回ったことによって、財務基盤が整ったことから、2024年３月25日にお知らせしました「「中期経営計画2025」の一部改定に関するお知らせ」のとおり、「新規事業＆機能強化の投資計画枠」を「人的資本投資、新規事業・機能強化の投資計画枠」と改めた上で、その計画枠の金額を「30億円」から「60億円」に倍増するとともに、株主還元の目標値として、配当性向を「35％」から「50％を目途」へと引き上げました。  （4）会社の対処すべき課題① 足元における「対処すべき課題」「中期経営計画2025」の初年度である2024年３月期の業績は、当社を支えていただいたすべてのステークホルダーの皆様のお陰をもちまして、2024年３月25日にお知らせしました連結業績予想の上方修正値を上回ることができました。2025年３月期が既にスタートしておりますが、「スマートフォン関連部材の調整局面の継続」、「一部の自動車メーカーの不正問題による稼働停止」、「アセアンの自動車市場の落ち込み」の３つの事業環境が昨年度から継続しており、これらの影響を最小限にすることを「対処すべき課題」と捉えております。その課題への対処として、利益率の高い「高付加価値商材へのシフト」、顧客とパートナー企業との連携を通じた「需給調整」を図りつつ、在庫のコントロールを通じた「生産活動の平準化」と全自動・半自動ラインのグループ企業への横展開による「コスト競争力の強化」にも取組んでまいります。 ② 中長期視点をもって「対処すべき課題」2025年３月期は「中期経営計画2025」の２期目にあたりますので、足元だけではなく「規模と収益の両面において一段高い成長（ステップアップ）」を基本フェーズとする「中期経営計画2028」の実現を見据えた活動が重要となり、この活動をやり切ることが「対処すべき課題」となります。具体的には、新たなビジネスモデルの構築を通じて開発してきた「新商品・新商材の積極的な販促活動」、「タイ・コラート工場／ドライフィルム事業の収益基盤づくり（エレクトロニクス）」、「巻き線技術を応用した新製品開発（モビリティ）」、「国内生産能力の増強と受注活動（医療・精密機器）」となります。また、2024年３月25日に改定した「中期経営計画2025」に基づいて、運転資金の適正規模を見直した上で、現金及び預金の金額（残高）を整えるとともに、増加したフリーキャッシュと有利子負債の借入余力を有効に活用した「人的資本投資、新規事業・機能強化に向けた成長投資」を実行していくことで、上述した「一段高い成長」と「持続的な利益成長に合わせた増配」を目指してまいります。詳細は、当社ウェブサイトに掲載した「中期経営計画2025」をご高覧ください。https://www.nip.co.jp/ir/.assets/cyukei2025.pdf ③ その他／継続して「対処すべき課題」「サステナビリティ委員会」によって洗い直したＥ、Ｓ、Ｇに関する「リスクと機会」を回避、許容又は獲得に資する具体的な活動をやり切ることが「対処すべき課題」となります。 ＜Ｅ：地球環境の保護＞「気候変動への対応の指標と目標」として「2050年度までのカーボンニュートラル（CO2排出量実質ゼロ）を長期目標に置き、これを実現するためのステップとして「2030年度時点のCO2排出量を25％以上削減（2021年度比）すること」を中期目標に置くとともに更なる削減を目指して取組んでおります。 ＜Ｓ：社会との調和と貢献＞人的資本の強化・多様性の実現に向けて、「異色ある価値を創造できる人材の育成」「社員が安心・安全に働くことができる環境づくり」「誰もが活躍できる環境づくり」の実現に向けた各施策に取組んでおります。 ＜Ｇ：コンプライアンスの遵守＞「コンプライアンス遵守」を最重要マテリアリティに特定し、コンプライアンス啓発活動の継続と監査、監督を行っております。 なお、サステナビリティに関する具体的な取組みは、当社ウェブサイトに掲載しておりますので、ご高覧ください。https://www.nip.co.jp/esg/.assets/esg_torikumi.pdf 当社グループは、これらの「対処すべき課題」に実直に取組むことで企業価値向上に努めてまいります。
事業等のリスク	 ３ 【事業等のリスク】当社グループの事業等を運営する上でリスクとなる可能性があると考えられる主な事項を以下に記載しております。また、必ずしもそのようなリスクに該当しない事項でも、投資判断、あるいは当社グループの事業活動を理解する上で重要と考えられる事項について、投資者に対する積極的な情報開示の観点から記載しております。なお、本項の文中における将来に関する事項は、当連結会計年度末現在において判断したものであります。 （1）品質保証に関わるリスクについて当社グループは、品質不良によるリスクを最小限に抑えるべく、品質管理体制の強化に努め、品質管理には万全を期しておりますが、当社グループの商品・製品に販売後の不具合が発生した場合において、当該不具合の内容によっては、販売先で発生したリコール費用等について、応分の賠償請求を受ける可能性があり、当社グループの業績に影響を与える可能性があります。当該リスクの対応としては、各事業本部の品質保証部が主管部署となり、商品・製品特性及び取引上の契約等を踏まえた品質マネジメントシステムの運用及び内部品質監査活動を進めており、さらには、品質保証統括部によるそれらの監督によって、全社的な品質マネジメントシステムの継続的な改善に取組んでおります。 （2）情報漏洩に関わるリスクについて当社グループは、情報セキュリティ基本方針の下、企業秘密管理規程、個人情報管理規程等の情報管理規定を定めるとともに、内外の通報窓口を設け、万一、情報が漏洩、紛失した場合のフローを策定し、被害の拡大を最小限に留める施策を講じておりますが、当社グループが保有する取引先の機密情報の漏洩により、取引先に損害を与えた場合は、取引の停止や応分の賠償請求を受ける可能性があり、当社グループの業績に影響を与える可能性があります。当該リスクの対応としては、機密情報となる資料やシンクライアント以外のパソコンの持出しを原則として禁止し、また、外部メモリー等へのアクセス制限や電子メールによる添付ファイル等の送受信にも一定のルールとソフトウエアによる対策を講じ、情報の漏洩につながるリスクの低減と監視の強化に取組んでおります。 （3）サイバー攻撃に関わるリスクについて情報システム・情報インフラ等は、当社グループの経営及び事業活動の運営にあたって、欠かせないリソース基盤であることから、第三者によるサイバー攻撃等によって、当社グループの情報システム・情報インフラ等の使用が制限又は停止させられた場合は、当社グループの業績に影響を与える可能性があります。当該リスクの対応としては、専門事業者の指導に基づき、システムの脆弱性を解消した上で、パスワードロック等の運用の変更、サイバー攻撃の兆候を即座に検知・対処するソフトウエアの導入等の情報セキュリティの強化に向けて取組んでおります。 （4）サプライチェーンの変更に関わるリスクについて当社グループは、株式会社レゾナックをはじめ複数のパートナー企業と特約店契約等を締結し、製品の販売をしておりますが、パートナー企業の事業方針の変更や、顧客の調達方針の変更により、サプライチェーンの変更が生じた場合は、当社グループの業績に影響を与える可能性があります。当該リスクの対応としては、パートナー企業との連携の強化を図りつつ、「１　経営方針、経営環境及び対処すべき課題等 （3）中長期的な会社の経営戦略」に掲げた活動を通じて、サプライチェーン内における当社の付加価値を向上させることで、当該リスクを抑制してまいります。 （5）固定資産の減損に関わるリスクについて当社グループが保有する固定資産に関連する事業収益性の低下等により当該固定資産の投資額の回収が見込めなくなった場合は、「固定資産の減損に係る会計基準」に基づく減損損失を計上するため、当社グループの業績に影響を与える可能性があります。当該リスクの対応としては、固定資産の投資判断時における投資採算性の検証並びに投資後における事業収益のモニタリング等を通じて、早期の予兆把握と対策の実行に取組んでおります。   （6）自然災害等に関わるリスクについて当社グループは、国内外に10の工場を有しております。これら工場の建物や設備が火災、地震、台風等により被災し、壊滅的な損害を被った場合は、その修復に巨額な費用を費やすとともに、生産及び出荷活動が縮小又は停止する可能性があるため、当社グループの業績に影響を与える可能性があります。当該リスクの対応としては、平時の防災活動及び有事における初動から業務再開までの手順と体制等をまとめたリスク管理マニュアルを整備しており、有事において、迅速かつ実効的に活動ができるよう、平時の防災活動とリスク管理マニュアルの継続的な点検に取組んでおります。 （7）原材料や部材の調達に関わるリスクについて当社グループが国内外に有する10の工場で調達しているプラスチック成形品の原材料等及び営業拠点で調達している商品及び材料が資源価格の高騰等によって値上げされ、かつ当該値上げ相当額を売価に転嫁できなかった場合、並びに原材料等の供給逼迫等によってこれを安定的に調達することができなくなった場合は、当社グループの業績に影響を与える可能性があります。当該リスクの対応としては、平時から顧客、調達先及び当社との三者間における生産計画その他の情報共有に努めるとともに、「顧客、調達先と連携した需給調整」と「在庫保有による生産活動の平準化等」の施策の実行に取組んでまいります。 （8）法的規制に関わるリスクについて当社グループは、国内外で事業展開を行っているため、各国の法的規制の適用を受けております。また、将来において現在予期し得ない法的規制等が設けられ、それらを遵守できなかった場合、当社グループの事業活動が制限される可能性があり、当社グループの業績に影響を与える可能性があります。当該リスクの対応として、専門家とも相談の上、これらの法的規制等への事前対応に取組んでまいります。 （9）感染症に関わるリスクについて当社グループは、日本、アセアン、中華圏及びメキシコに拠点を置き、当社の取引先もグローバルに事業を展開されています。このような事業ロケーションの中、感染症の拡大等によって都市封鎖等がなされ、当社及び取引先の生産活動等が縮小又は停止した場合、当社グループの業績に影響を与える可能性があります。当該リスクの対応としては、政府、自治体の指針に沿った基本的な対応を実行しつつ、当該感染症の流行時においては、「顧客とパートナー企業と連携した需給調整」と「在庫保有による生産活動の平準化」等の施策の実行に取組んでまいります。
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績等の状況の概要当連結会計年度における当社グループの財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は次のとおりであります。 ① 財政状態及び経営成績の状況当連結会計年度における外部環境としましては、世界的な金融引締めに伴うインフレの継続や中国経済の鈍化、ウクライナ情勢の長期化や中東情勢の緊迫化等が海外経済を全般的に下押しする圧力となった一方で、我が国経済は、新型コロナウイルス感染症による各種規制が緩和され、社会経済活動の正常化が進んだことによる個人消費や設備投資の増加が継続し、緩やかな回復基調が認められる中で推移しました。このような外部環境の中において、当社グループを取り巻く事業環境は、①半導体の供給不足の問題が一部の業界・地域に解消されずに残っていること、②資源価格（動力費を含む）の高騰が継続していること、③各国の経済安全保障等の取組みによる影響がサプライチェーンに及んでいることの３つのマイナス要因が継続する状況に加え、一部の自動車メーカーの不正問題による稼働停止の影響等を受ける中で推移しました。このような状況の中、当社グループは、2023年５月19日にお知らせしました、新たなビジネスモデルの構築を通じて開発してきた「新製品・新商材」の積極的な販促活動を展開する期間（「中期経営計画2028」のステップアップに向けた準備期間）と位置付けた「中期経営計画2025」をスタートさせ、基本方針として掲げた「１．定量目標値の達成」「２．事業ポートフォリオマネジメントの導入」「３．PBR１倍の達成に向けた施策の実行」の３つの方針に沿って、各実行施策に取組んでまいりました。この結果、当連結会計年度の売上高は41,922百万円（前期比7.8％増）、営業利益は1,918百万円（前期比0.3％増）、経常利益は2,150百万円（前期比14.9％増）、親会社株主に帰属する当期純利益は1,457百万円（前期比14.8％増）となり、すべての収益項目が2024年３月25日付「連結業績予想及び期末配当予想の修正に関するお知らせ」にて上方修正した予想値を上回りました。また、「中期経営計画2019」以降これまでの間、業績が継続して計画値を上回ったことによって、財務基盤が整ったことから、2024年３月25日にお知らせしました「「中期経営計画2025」の一部改定に関するお知らせ」のとおり、「新規事業＆機能強化の投資計画枠」を「人的資本投資、新規事業・機能強化の投資計画枠」と改めた上でその計画枠の金額を「30億円」から「60億円」に倍増するとともに、株主還元の目標値として、配当性向を「35％」から「50％を目途」へと引き上げました。 各セグメントの業績は、次のとおりであります。 エレクトロニクス電子部品及び住宅設備の関連メーカーに対して、専門商社として、またファブレスメーカーとして、高機能材料、加工部品、治工具及び機器等を国内外で販売しております。当セグメントの業績は、スマートフォン関連部材の生産調整並びに、タイ（コラート）工場のドライフィルム事業の立ち上げに伴う先行費用の影響を継続して受けたものの、通信基地局や生成ＡＩ関連のサーバー向けの配線板材料とベトナム工場のドライフィルム事業及び沖縄工場のウエハ研磨用キャリア事業の受注が堅調に推移しました。この結果、当連結会計年度における当セグメントの売上高は18,904百万円（前期比12.2％増）、セグメント利益は1,272百万円（前期比2.1％増）となりました。  モビリティ自動車メーカー及び自動車部品メーカーに対して、樹脂成形品及び同組立品を核とした様々な自動車関連部品を国内外で製造・販売しております。当セグメントの業績は、タイ（バンコク）工場の中国向けパワートレイン系部品の受注が鈍化したことに加え、一部の自動車メーカーの不正問題による稼働停止の影響と動力費の高騰による影響を受ける中で推移しましたが、国内顧客の生産回復が進み、好調な受注が継続したことに加え、インドネシア工場やベトナム工場の受注が堅調に推移しました。この結果、当連結会計年度における当セグメントの売上高は16,578百万円（前期比8.1％増）、セグメント利益は1,543百万円（前期比0.5％増）となりました。 医療・精密機器医療機器メーカー、プリンターメーカー等に対して、樹脂成形品及び同組立品等を国内外で製造・販売しております。当セグメントの業績は、タイ（コラート）工場のプリンター関連部品の受注が顧客の生産計画の変更による減産影響を継続して受けましたが、医療機器部品の受注が堅調に推移したことに加え、ベトナム工場での原価低減活動の効果が本セグメントの利益業績に寄与いたしました。この結果、当連結会計年度における当セグメントの売上高は6,617百万円（前期比3.9％減）、セグメント利益は166百万円（前期比31.4％増）となりました。 その他報告セグメントに含まれない事業セグメントであり、タイの国際地域統括本部におけるマネジメント業務等で構成しております。当連結会計年度における当セグメントの売上高は199百万円（前期比2.7％減）、セグメント利益は56百万円（前期比28.7％減）となりました。 ② キャッシュ・フローの状況当連結会計年度末における現金及び現金同等物（以下、「資金」という。）は、前連結会計年度末に比べて769百万円の増加となり5,673百万円となりました。 当連結会計年度における区分ごとのキャッシュ・フローの状況は以下のとおりであります。 （営業活動によるキャッシュ・フロー）当連結会計年度における営業活動により増加した資金は、3,682百万円（前期は2,978百万円の増加）となりました。これは税金等調整前当期純利益により1,948百万円、減価償却費により1,444百万円増加したことなどが主な要因となっております。 （投資活動によるキャッシュ・フロー）当連結会計年度における投資活動により減少した資金は、1,558百万円（前期は1,608百万円の減少）となりました。これは有形固定資産の取得による支出により1,109百万円、投資有価証券の取得による支出により248百万円、無形固定資産の取得による支出により203百万円減少したことなどが主な要因となっております。 （財務活動によるキャッシュ・フロー）当連結会計年度における財務活動により減少した資金は、1,644百万円（前期は1,377百万円の減少）となりました。これは短期借入金の純減により544百万円、長期借入金の返済による支出により388百万円、割賦債務の返済による支出により313百万円、配当金の支払額により299百万円減少したことなどが主な要因となっております。 ③ 生産、受注及び販売の状況a. 生産実績当連結会計年度の生産実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当連結会計年度(自  2023年４月１日至  2024年３月31日)(百万円)前期比(％)モビリティ12,3236.3医療・精密機器4,901△5.2合計17,2242.7 (注) 金額は、販売価格によっており、セグメント間の取引については相殺消去しております。 b. 受注実績当連結会計年度の受注実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当連結会計年度(自  2023年４月１日至  2024年３月31日)受注高(百万円)前期比(％)受注残高(百万円)前期比(％)エレクトロニクス19,00613.41,41512.5モビリティ16,5578.19539.9医療・精密機器6,592△4.8383△2.3合計42,1568.02,7529.3 (注) 金額は、販売価格によっており、セグメント間取引については相殺消去しております。 c. 販売実績当連結会計年度の販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当連結会計年度(自  2023年４月１日至  2024年３月31日)(百万円)前期比(％)エレクトロニクス18,84912.3モビリティ16,4718.2医療・精密機器6,601△3.9合計41,9227.8 (注) １  セグメント間取引については相殺消去しております。２  主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合は次のとおりであります。相手先前連結会計年度(自  2022年４月１日至  2023年３月31日)当連結会計年度(自  2023年４月１日至  2024年３月31日)金額(百万円)割合(％)金額(百万円)割合(％)株式会社デンソー6,91217.87,86718.8   (2) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 ① 当連結会計年度の経営成績の分析当連結会計年度の経営成績の分析については、「第２ 事業の状況 ４ 経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析 (1) 経営成績等の状況の概要 ① 財政状態及び経営成績の状況」をご参照ください。 ② 経営成績に重要な影響を与える要因について詳細につきましては、「第２ 事業の状況 ３ 事業等のリスク」に記載しております。 ③ 財政状態の分析（流動資産）流動資産は、前連結会計年度末に比べて1,170百万円増加し17,753百万円となりました。これは現金及び預金が769百万円、受取手形及び売掛金（電子記録債権を含む）が576百万円増加したことなどが主な要因となっております。 （固定資産）固定資産は、前連結会計年度末に比べて910百万円増加し13,002百万円となりました。これは投資有価証券が605百万円、その他無形固定資産が131百万円、土地が94百万円増加したことなどが主な要因となっております。 この結果、総資産は前連結会計年度末に比べて2,081百万円増加し30,755百万円となりました。 （流動負債）流動負債は、前連結会計年度末に比べて156百万円減少し12,557百万円となりました。これは支払手形及び買掛金が487百万円増加したものの、短期借入金が533百万円、その他流動負債が79百万円減少したことなどが主な要因となっております。 （固定負債）固定負債は、前連結会計年度末に比べて25百万円減少し3,405百万円となりました。これは退職給付に係る負債が165百万円、繰延税金負債が113百万円、資産除去債務が35百万円増加したものの、長期借入金が326百万円、その他固定負債が13百万円減少したことなどが主な要因となっております。 この結果、負債合計は前連結会計年度末に比べて181百万円減少し15,963百万円となりました。 （純資産）純資産は、前連結会計年度末に比べて2,262百万円増加し14,792百万円となりました。これは利益剰余金が1,156百万円、為替換算調整勘定が847百万円増加したことなどが主な要因となっております。 この結果、自己資本比率は前連結会計年度末より4.4ポイント増加の48.1％となりました。 ④ キャッシュ・フローの状況の分析キャッシュ・フローの状況の分析については、「第２ 事業の状況 ４ 経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析 (1) 経営成績等の状況の概要 ② キャッシュ・フローの状況」をご参照ください。 ⑤ 資本の財源及び資金の流動性についての分析当社グループは、営業活動から得られる自己資金及び金融機関からの借入を資金の源泉としております。設備投資に伴う長期的な資金需要については、金融機関からの長期借入やリース・割賦契約による調達などを活用して対応しております。運転資金など短期の資金需要については、製品製造のための原材料費や労務費及び製造経費をはじめ、販売費及び一般管理費の支払いがこれにあたり、自己資金及び短期借入を活用して対応しております。なお、当連結会計年度末において、複数の金融機関との間で合計3,000百万円のコミットメントライン契約を締結しております（借入実行残高1,600百万円、借入未実行残高1,400百万円）。また、当連結会計年度末における有利子負債残高は、3,215百万円と前連結会計年度末に比べ、1,081百万円減少しております。 ⑥ 経営方針・経営戦略等又は経営上の目標の達成状況を判断するための客観的な指標等経営方針・経営戦略等又は経営上の目標の達成状況を判断するための客観的な指標等につきましては、「第２　事業の状況 １ 経営方針、経営環境及び対処すべき課題等（２）目標とする経営指標」に記載のとおりであります。なお、当該定量目標に対する結果は、次のとおりであります。「中期経営計画2025」の定量目標2024年３月期実績進捗率３ヵ年累計営業利益57.3億円19.1億円33.3％３ヵ年平均ROE 10.0％以上10.7％－  ⑦ 重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、我が国において一般に公正妥当と認められている会計基準に基づき作成しております。この連結財務諸表を作成するにあたって、資産、負債、収益及び費用の報告額に影響を及ぼす見積り及び仮定を用いておりますが、これらの見積り及び仮定に基づく数値は実際の結果と異なる可能性があります。連結財務諸表の作成にあたって用いた会計上の見積り及び仮定のうち、重要なものは「第５ 経理の状況 １ 連結財務諸表等 （１） 連結財務諸表 注記事項 （重要な会計上の見積り）」に記載しております。 
経営上の重要な契約等	 ５ 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６ 【研究開発活動】当社グループは、事業ポートフォリオマネジメントを導入し、経営資源を投入していく主力事業と新規事業領域を定め、各事業セグメントの機能強化と新たな事業セグメントの創出に取組んでおります。これらの主力事業と新規事業を拡大していくためには、よりお客様の固有のニーズに応えた商材の開発が必要とされるため、お客様及びパートナー企業と緊密に連携しつつ、技術等に関わる機密情報の交換を図りながら、当該商材の開発を進めております。また、持続的な競争優位を創出するための取組みとして、「高度な技術の壁を乗り越えて取得した全自動・半自動ラインの量産に係るコア技術のグループ企業への横展開をさらに前進させること」、「異色性のあるパートナー企業とのネットワークづくりによって、新商材開発や差別化技術を活用した自社企画製品を具体的なアウトプットとして積み重ねていくこと」等の活動を継続していくとともに、新たな事業セグメントの創出に向けた「新規性のある製品・商材」「環境貢献をキーワードとした製品・商材」の開発に取組んでまいります。当連結会計年度における当社グループが支出した研究開発費の総額は64百万円であります。このうち、各事業セグメントに直接関連しない全社開発部門の研究開発費は60百万円であります。 各セグメントの研究開発活動は、次のとおりであります。エレクトロニクス電子部品及び住宅設備業界向け製品を中心に、研究開発活動を実施しており、当連結会計年度の研究開発費は3百万円であります。 モビリティ自動車業界向け製品を中心に、研究開発活動を実施しており、当連結会計年度の研究開発費は0百万円であります。 
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度の設備投資については、生産設備の増強等を目的とした設備投資を実施しております。当連結会計年度の設備投資の総額は1,279百万円であり、セグメントごとの設備投資について示すと、次のとおりであります。なお、有形固定資産の他、無形固定資産への投資を含めて記載しております。 (1) エレクトロニクス当連結会計年度の主な設備投資は、顧客ニーズへの対応を目的に生産工場の修繕維持及び生産設備の増強としてフィルム加工事業等を中心とする総額209百万円の投資を実施しました。なお、重要な設備の除却又は売却はありません。 (2) モビリティ当連結会計年度の主な設備投資は、顧客ニーズへの対応を目的に生産設備の増強としてプラスチック射出成形機・金型等を中心とする総額825百万円の投資を実施しました。なお、重要な設備の除却又は売却はありません。 (3) 医療・精密機器当連結会計年度の主な設備投資は、顧客ニーズへの対応を目的に機械装置及び運搬具の設備増強等を中心とする総額70百万円の投資を実施しました。なお、重要な設備の除却又は売却はありません。 (4) その他当連結会計年度の主な設備投資は、顧客ニーズへの対応を目的に機械装置及び運搬具の修繕維持等により総額1百万円の投資を実施しました。なお、重要な設備の除却又は売却はありません。 (5) 全社共通当連結会計年度の主な設備投資は、基幹システムの導入費用等により総額173百万円の投資を実施しました。なお、重要な設備の除却又は売却はありません。 
主要な設備の状況	 ２ 【主要な設備の状況】(1) 提出会社2024年３月31日現在事業所名(所在地)セグメント名称土地建物及び構築物(百万円)機械装置及び運搬具(百万円)工具、器具及び備品(百万円)合計(百万円)従業員数(名)面積(㎡)金額(百万円)稲沢事業所(愛知県稲沢市)　　　　　(注４) エレクトロニクスモビリティ 医療・精密機器28,443.26(1,746.21)2876272331421,291186[71]賃貸不動産(広島市安芸区)モビリティ7,166.2023120－1252－ (注) １  各資産の金額は帳簿価額であります。(ただし、建設仮勘定は含まれておりません。)２  (  )は連結会社以外からの賃借中の面積であり内数であります。３  [  ]は臨時従業員数であり、外書であります。４  設備の内容はプラスチック成形品製造設備であります。５  賃貸不動産については、日邦メカトロニクス広島株式会社（連結子会社）に賃貸しております。６  上記の他の主要な賃借及びリース設備として、以下のものがあります。事業所名(所在地)セグメント名称設備の内容リース期間年間リース料(百万円)リース契約残高(百万円)稲沢事業所(愛知県稲沢市)モビリティプラスチック成形品製造設備等５年2－  (2) 国内子会社2024年３月31日現在会社名(所在地)セグメント名称土地建物及び構築物(百万円)機械装置及び運搬具(百万円)工具、器具及び備品(百万円)合計(百万円)従業員数(名)面積(㎡)金額(百万円)日邦メタルテック㈱(沖縄県うるま市 他)(注４)エレクトロニクス4,524.00(4,524.00)－147679871[13]日邦メカトロニクス㈱(静岡県磐田市)     (注５)モビリティ3,691.00(3,691.00)－47552412847[16] (注) １  各資産の金額は帳簿価額であります。(ただし、建設仮勘定は含まれておりません。)２  (  )は連結会社以外からの賃借中の面積であり内数であります。３  [  ]は臨時従業員数であり、外書であります。４  設備の内容は半導体関連設備であります。５　設備の内容はプラスチック成形品製造設備であります。 (3) 在外子会社2024年３月31日現在会社名(所在地)セグメント名称土地建物及び構築物(百万円)機械装置及び運搬具(百万円)工具、器具及び備品(百万円)合計(百万円)従業員数(名)面積(㎡)金額(百万円)NIPPO MECHATRONICS(THAILAND)CO.,LTD.(タイ、バンコク)(注４)エレクトロニクスモビリティ133,712.00652816588202,077404[190]NK MECHATRONICSCO.,LTD.(タイ、コラート)(注４)エレクトロニクスモビリティ医療・精密機器120,000.00258944275161,494709[68]NIPPO MECHATRONICS(M)SDN.BHD.(マレーシア、マンティン)(注４)モビリティ42,535.00(42,535.00)7317728821560189[3]PT.NIPPOMECHATRONICSINDONESIA(インドネシア、ブカシ)(注４)モビリティ13,410.0026421322142742115[90]NIPPO MECHATRONICS(VIETNAM)CO.,LTD.(ベトナム、ハノイ)(注４)エレクトロニクスモビリティ医療・精密機器29,990.00(29,990.00)4696625011,264814NIPPO METAL TECH PHILS.,INC. (フィリピン、カランバ)(注４)医療・精密機器4,536.00(4,536.00)－493919088 (注) １  各資産の金額は帳簿価額であります。(ただし、建設仮勘定は含まれておりません。)２  (  )は連結会社以外からの賃借中の面積であり内数であります。３  [  ]は臨時従業員数であり、外書であります。４  設備の内容はプラスチック成形品製造設備であります。　
株式の総数	① 【株式の総数】種類発行可能株式総数(株)普通株式30,000,000計30,000,000  
発行済株式、株式の総数等	② 【発行済株式】種類事業年度末現在発行数(株)(2024年３月31日)提出日現在発行数(株)(2024年６月26日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式9,127,3389,127,338東京証券取引所スタンダード市場名古屋証券取引所メイン市場単元株式数は100株であります。計9,127,3389,127,338－－  
