項目	値
事業の内容	 ３ 【事業の内容】当社グループは、当社(セントラル総合開発㈱)及び連結子会社(セントラルライフ㈱)により構成されており、分譲マンション・戸建住宅及びビル等不動産の販売を行う不動産販売事業、オフィスビル等の賃貸及びビル・マンション等の管理を行う不動産賃貸・管理事業と保険代理業等を行うその他の事業を営んでおります。当社グループの事業における位置付け及びセグメントとの関連は、次のとおりであります。なお、事業の区分内容は、セグメントと同一の区分であります。 (1) 不動産販売事業当社は、主にマンション分譲のデベロッパー事業を全国展開しており、ファミリータイプやコンパクトタイプの自社ブランド『クレア』シリーズマンションの販売を行っております。当社は、立地条件並びにライフスタイルの進化に伴うお客様のニーズをマンション企画に反映し、地域社会に溶けこんだ快適な生活空間を提供しております。入居後のアフターサービスについても、１年点検・２年点検並びに長期修繕計画等における資産価値の維持、災害時に備えた保険商品の提供、管理費の資金管理、積立金等の運用方法の助言、家族構成の変化に伴うリニューアル等「良質な総合管理サービス」の提供を行っております。(2) 不動産賃貸・管理事業当社は、主にオフィスビルや賃貸コンパクトマンション「クレアグレイス」の賃貸事業を行っております。また、連結子会社は、ビル・マンションの管理事業を行っております。(3) その他当社は、主にマンション購入者を販売先として保険代理事業を行っております。  （事業系統図）　 
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】当社グループの経営方針、経営環境及び対処すべき課題等は、次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 当社の主力事業である新築分譲マンション事業において、まず、販売原価上昇を主因とするマンション価格の値上がり、少子高齢化社会の進展、ライフスタイルの多様化等に対し機動力をもって対応することが求められていると認識しております。これらの課題に対しては、次の①～③の対策を継続して実施しております。①事業用地の仕入れ段階から建設会社と連携をとり、構造面を中心に安心・安全を最優先にした上で、積極的に情報交換を行うことで極力原価を抑えること及び地域ごとのお客様の「価格吸収力・追随性」を慎重に見極め、お客様にご納得いただける価格設定を行うことに注力しております。②少子高齢化が進む中で各地域の郊外から中心部への住み替えニーズ等に応えるべく、地方中核都市での新築分譲マンションの展開を推し進めております。既に供給実績のある都市に加え、これまで供給実績のない都市へ需給バランスを見極めた上で進出・展開を図り、新たな需要の掘り起こしに注力しております。当連結会計年度には長野県上田市・香川県高松市・栃木県宇都宮市に初進出いたしました(竣工・引渡しベース)。これにより当社のマンション供給都市数は76都市となりました。③ライフスタイルの多様化に対しては、少子高齢化、シングル・ディンクス世帯の増加という社会的背景の中で少人数向けのコンパクトマンションの開発を首都圏・関西圏をはじめ、地方中核都市における展開も開始しております。また、ファミリー向けのマンションにおいても世代や家族構成を考慮した間取り・仕様の採用やコロナ禍を経て働き方改革により浸透した「在宅勤務」を考慮した仕様の提案を行うなど、統一された商品の供給ではなく地域ごと物件ごとに一つ一つ手づくりすることでお客様に選ばれる商品の企画を心掛けております。そうした中、ライフスタイルの多様性を鑑み立ち上げた賃貸コンパクトマンションブランドの「クレアグレイス」は、首都圏・関西圏をはじめとする大都市圏ばかりではなく、当社が推し進める地方中核都市の利便性の高い場所における開発、各地域における潜在需要の掘り起こしなど、特徴ある展開を推進しており、竣工済みの３物件の他に当連結会計年度に２物件が竣工・賃貸開始となりました。これにより「クレアグレイス」は、2021年２月の第一弾物件の竣工以来、５物件205戸が賃貸開始となっております。既に保有済みのオフィスビルの賃貸事業に加え、安定収益源の拡充に資する事業として賃貸マンション事業にも積極的に取り組んでまいります。次に、ＳＤＧs等「持続可能な社会の実現への取り組み」についても継続課題として捉えております。2023年１月に販売開始した「クレアネクスト糸島ソレイユ(株式会社九電工ホームとの共同事業)」では、太陽光発電による電力の共用部への使用や駐車場への電気自動車用充電スタンドの設置を予定しており、二酸化炭素の排出を抑制するための措置が講じられている建物として低炭素建築物の認定を受けております。このように、今後は環境に配慮した物件や多様な付加価値への更なる取り組みを進めてまいります。マンションは、同じ物件は二度とない「究極のワンオフ商品」といえるものです。一人一人のお客様に「安心・安全・快適」な生活をご提供するべく、基本に立ち返り、「少数精鋭のプロ集団たれ」という経営理念に基づき、業績の向上に努めてまいります。 
事業等のリスク	３ 【事業等のリスク】当社グループの事業等に関するリスクについて、投資者の投資判断に重要な影響を及ぼす可能性があると考えられる主な事項を記載しております。また、必ずしもそのようなリスク要因に該当しない事項についても、投資者の投資判断上、重要であると考えられる事項については、投資者への積極的な情報開示の観点から以下に開示しております。なお、当社グループは、これらのリスク発生の可能性を認識した上で、発生の回避及び発生した場合の対応に努める方針であります。本項については、将来に関する事項が含まれておりますが、当該事項は当連結会計年度末現在において判断したものであります。  (1) 当社事業について当社グループの事業は、不動産販売事業、不動産賃貸・管理事業、その他の３つの事業で構成されております。不動産販売事業は、グループ全体の売上高に対して大半を占めており、当社グループにおいて主要事業となっております。 ① 不動産販売事業について(分譲マンションの施工について)当社グループは、1994年以降分譲マンションの販売を主要事業として展開しております。分譲マンションの施工管理につきましては、お客様へ引渡すまで当社で一貫して行っておりますが、設計・施工については監視体制を構築しつつ、専任業者へ委託しております。分譲マンションの建築につきましては、建設会社に発注し、民間(旧四会)連合協定工事請負契約約款に基づく工事請負契約を締結しておりますが、建築工事の品質管理・工程管理につきましては、当社が定期的な監理を行っております。工事請負契約の締結にあたりましては、外注先の財務状況、施工能力・実績、経営の安定性等を総合的に勘案の上決定しておりますが、外注先に信用不安等が発生し、工期遅延が生じた場合には、当社の販売計画に遅延が生じ、当社グループの業績に影響を及ぼす可能性があります。また、施工完了後、外注先に倒産等の事態が発生した場合には、本来外注先が負うべき瑕疵の補修責任等が履行されず、当社に費用負担が発生し、当社グループの業績に影響を及ぼす可能性があります。(経営成績の変動について)当社グループの主要事業である不動産販売事業におきましては、お客様への物件引渡しを基準として売上計上を行っておりますが、各物件の竣工・引渡時期(計上時期)のばらつきによって、四半期ごとの業績が変動する傾向にあります。また、販売計画の変更や天災その他の事由による工期の遅延等によって、引渡時期に変更があった場合には、当社グループの業績に影響を及ぼす可能性があります。(土地の仕入れについて)当社では、分譲マンション用地等の取得にあたり、売買契約前に綿密な事前調査を行っておりますが、契約後、稀に土壌汚染等の隠れたる瑕疵が発見されることがあります。その場合、当社に追加費用が発生することがあり、当社グループの業績に影響を及ぼす可能性があります。(マンション建設に対する近隣住民の反対運動について)当社では、マンション建設にあたり、所在地の自治体の条例等に則り、事前に周辺住民に説明会を実施する等の近隣への対策を講じております。しかしながら、今後、開発による騒音、電波障害、日照問題、景観変化等を理由に近隣住民に反対運動等が発生し、その解決に時間を要したり、計画の変更が必要となった場合には、工期遅延や追加費用が発生し、当社グループの業績に影響を及ぼす可能性があります。 ② 不動産賃貸・管理事業について当社の所有するオフィスビル等におきまして、今後、テナントの大量退去等が発生した場合には、当社グループの業績に影響を及ぼす可能性があります。 ③ 有利子負債への依存度について当社は、分譲マンション用地等の取得資金並びに賃貸オフィスビル等土地・建物資産購入資金を主として金融機関からの借入によって調達しているため、有利子負債への依存度が高い財務体質となっております。従いまして、現行の金利水準が大きく変動した場合、及び借入条件に制限が付与され、それに抵触した場合等計画どおりの資金調達ができない場合には、当社グループの業績及び財政状態に影響を及ぼす可能性があります。 ④ 景気動向・金利動向について当社グループの事業は、景気動向、金利動向、新規供給物件動向、不動産販売価格動向等の影響を受けやすく、景気見通しの悪化や大幅な金利の上昇等の変化によって、住宅購入意欲が低下した場合には、当社グループの業績に影響を及ぼす可能性があります。  ⑤ 主要事業の免許について当社は、不動産販売事業として宅地建物取引業法第３条第１項及び第６条に基づき宅地建物取引業者免許証(免許番号 国土交通大臣(12)2432号)の交付を受けております。宅地建物取引業法第３条第２項の規定により、免許の有効期限は５年間と定められており、当社の免許の有効期限は2018年10月25日から2023年10月24日までとなっております。不動産販売事業につきましては、宅地建物取引業法第３条及び第５条にて免許条件及び宅地建物取引業法第66条及び第67条にて取消事由が定められており、これに該当した場合は免許の取消が命じられます。現在、当該免許取消となる事由は発生しておりませんが、将来何らかの理由により免許取消事由が発生した場合には、当社グループの業績に重大な影響を及ぼす可能性があります。 (2) 法的規制について① 法的規制について不動産取引につきましては、「宅地建物取引業法」「建築基準法」「国土利用計画法」「都市計画法」等の法的規制を受け、宅地建物取引業法に基づく免許を取得して不動産販売事業を行っております。ビル賃貸事業につきましては、ビルの所有者若しくは受託管理者は、「電気事業法」「建築物における衛生的環境の確保に関する法律」等、また、マンション管理事業につきましては、「マンションの管理の適正化の推進に関する法律」等の法的規制を受け、各法によって定められた有資格者に点検整備や検査を義務付けておりますので、当該資格者を保有確保し、不動産賃貸・管理事業を行っております。今後、これらの法的規制の改正や新たな法的規制が設けられた場合には、当社グループの業績に影響を及ぼす可能性があります。 ② 「住宅の品質確保の促進等に関する法律」による瑕疵担保責任について「住宅の品質確保の促進等に関する法律」では、新築住宅の供給事業者に対して構造上の主要な部分及び雨水の浸食を防止する部分について10年間の瑕疵担保責任を負うことを定めております。当社では、分譲マンションの供給に際し、建築設計の段階から一貫して携わり、供給物件の品質管理に万全を期すよう努めております。また、販売後のクレームに対しましても、法令上の責任に基づき、真摯な対応に努めております。しかしながら、当社の供給物件に何らかの原因で瑕疵が発生した場合には、クレーム件数と補償工事の増加等を招き、当社グループの業績に影響を及ぼす可能性があります。 ③ 個人情報等の取扱いについて当社グループの営業活動に伴い、個人情報をはじめとする様々な情報を入手しております。個人情報等の管理におきましては、細心の注意を払っておりますが、不測の事態により、個人情報等が外部に漏洩した場合には、損害賠償や当社グループの信用力低下により、当社グループの業績に影響を及ぼす可能性があります。 (3) その他① 税制改正について将来において、不動産関連税制が変更された場合には、資産の取得及び売却時のコストの増加、また、これらの要因による住宅購入意欲の低下等により、当社グループの業績に影響を及ぼす可能性があります。 ② 耐震の構造計算について当社は、2006年１月から建築確認申請を行う分譲マンションについては、住宅性能評価書を取得しております。同評価書取得においては、構造等級チェックが必須審査項目となっております。当社の分譲するマンションについて2007年６月の建築基準法の改正により、建築確認申請の審査段階で「ピアチェック(構造計算適合性判定)」として再チェックされることで二重のチェック体制をとっております。しかしながら、構造等に関する法改正が行われた場合や、構造計算書の偽装等、建物の構造に係わる問題が発生した場合には、当社グループの業績に影響を及ぼす可能性があります。現在、当社所有のオフィスビルに関しましては、耐震診断を実施し、建築基準法上の問題はない旨の確認を得ておりますが、今後のテナント誘致において、さらなる耐震強度を求められた場合には、補強が必要となり、当社グループの業績に影響を及ぼす可能性があります。  ③ 災害発生リスクについて当社グループは、地震や感染症等の自然災害において、従業員をはじめ取引先・地域コミュニティの人命を最優先と考えております。しかしながら、地震、津波、風水害等の自然災害により当社グループが保有する資産に直接被害が及び、建築コストの追加、修繕コストの発生や工事の遅延等による販売計画の見直しが行われた場合には、当社グループの業績に影響を及ぼす可能性があります。また、パンデミック宣言、緊急事態宣言等の発令を伴う感染症等が流行し、経済活動の混乱、景気の低迷、雇用環境の悪化等により個人所得の減少や顧客の購買意欲が低下した場合や工事の遅延、販売活動の停滞が起こった場合には、当社グループの業績に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】当連結会計年度における当社グループ(当社及び連結子会社)の財政状態、経営成績及びキャッシュ・フロー(以下、「経営成績等」という。)の状況の概要並びに経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は、次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 (1) 経営成績等の状況の概況当連結会計年度における我が国経済は、ポストコロナ時代への新たな段階に進む中、一部に弱さがみられるものの、個人消費や設備投資、雇用情勢が改善し景気は緩やかに持ち直す動きがみられました。しかし一方では、ウクライナ情勢等の地政学的リスクや世界的な金融引き締めによる海外の景気下振れが我が国へ与える影響、国内の物価上昇、供給面での制約、金融資本市場の変動等、景気の下振れリスクが強まっている状況にあります。当社グループの属する不動産業界では、2023年１月１日時点の公示地価について、住宅地や商業地といった全用途の全国平均が前年比1.6％増と２年連続で上昇しております。新築分譲マンション市場においては、2022年１月～12月の全国で発売された分譲マンションの平均価格は前年より0.1％上昇の5,121万円と5,000万円を２年連続で突破し、６年連続で過去最高値を更新しました。一方、全国における発売戸数は前年比5.9％減の７万2,967戸と前年実績を下回りました。これは、北海道、東北、四国、九州等は増加したものの、三大都市圏が落ち込んだ結果によるものであります(㈱不動産経済研究所調査)。このような事業環境の下、当社の主力事業である新築分譲マンション事業におきましては、当初の計画どおり12物件(首都圏２物件・地方圏10物件)を竣工・引渡しいたしました。この結果、当連結会計年度の業績におきましては、売上高は前年度より1,077百万円上回る30,391百万円(前期比3.7％増)、営業利益は1,538百万円(同29.7％増)、経常利益は1,260百万円(同36.1％増)、親会社株主に帰属する当期純利益は845百万円(同34.2％増)と前期比増収増益となりました。また、年度当初の業績予想対比でも予想を上回る結果となりました。 (2) 経営成績当連結会計年度の売上高は、前期と比べて1,077百万円上回る30,391百万円(前期比3.7％増)となりました。これは不動産販売事業におけるマンションの販売戸数は減少したものの平均販売単価が増加したこと及び不動産賃貸事業で前期に賃貸を開始した賃貸マンション２棟の売上が増加したことが主な要因であります。売上総利益は、前期と比べて124百万円上回る5,184百万円(前期比2.5％増)となりました。これは売上高にて述べたとおり売上高が増加したことが主な要因であります。経常利益は、前期と比べて334百万円上回る1,260百万円(前期比36.1％増)となりました。これは前期に行った第三者割当増資など企業価値向上を目的とする経費支出の反動減及び売上総利益を計上できたことが主な要因であります。親会社株主に帰属する当期純利益は、前期と比べて215百万円上回る845百万円(前期比34.2％増)となりました。これは税金費用の増加があったものの、前述したとおり経常利益が増加したことが主な要因であります。  セグメントごとの経営成績は、次のとおりであります。（不動産販売事業）当連結会計年度における竣工物件は下記の12物件で、予定どおりに竣工・引渡しとなりました。12物件中10物件が地方圏で、このうち３物件が初進出の都市であります。クレアホームズ高知本町 ザ・パークフロント（高知県高知市）クレアホームズ上田中央（長野県上田市）　※初進出クレアホームズ牛田中 ザ・プレミアム（広島県広島市東区）クレアホームズ フラン北持田（愛媛県松山市）クレアホームズ赤迫 ザ・タワー（長崎県長崎市）クレアホームズ戸田公園（埼玉県戸田市）クレアホームズ府中西府 スカイビュー（東京都府中市）クレアホームズ道後南 ザ・レジデンス（愛媛県松山市）クレアホームズ フラン本町橋（大阪府大阪市中央区）クレアホームズ番町 ザ・パークフロントタワー（香川県高松市）　※初進出クレアホームズ上荒田 ザ・ガーデン（鹿児島県鹿児島市）クレアホームズ宇都宮城址公園（栃木県宇都宮市）※初進出  この結果、売上高は26,669百万円(前期比3.7％増)、セグメント利益(営業利益)は2,009百万円(同12.5％増)となりました。今後とも、全国に展開する各営業拠点において、地域特性やお客様ニーズに合致した用地取得や商品企画を行うことにより、当社の「クレア」ブランドの価値を高めてまいります。（不動産賃貸・管理事業）都心５区のビル賃貸市場におきましては、３月に大規模ビルの竣工が続き供給が増えたことにより、平均空室率が6.41％と前月比0.26ポイント上昇しました。また、賃料につきましても新築・既存ビルの平均賃料が32ヶ月連続で下落し、３月は１坪当たり２万円を割り込む状況となりました(三鬼商事㈱調査)。引き続き今後の市場動向について注視する必要があります。このような環境下、既存テナントの継続確保と空室の早期解消を最重要課題と捉え、テナント企業のニーズを早期に把握し対応することでお客様満足度の向上に努めるとともに、当社所有ビルの立地優位性を活かした新規テナント獲得営業に注力しております。また、賃貸コンパクトマンションブランド「クレアグレイス」につきましては、「クレアグレイス新森古市(大阪府大阪市城東区)、40戸」及び「クレアグレイス荒田Ⅱ(鹿児島県鹿児島市)、36戸」の２物件が当連結会計年度に竣工・賃貸開始となりました。マンション管理事業におきましては、当連結会計年度中の新規管理戸数588戸を加え、総管理戸数は13,365戸となりました。引き続き管理組合並びにご入居者様からのニーズに即応するべく、専門性の高いサービスの提供に努めてまいります。具体的には、共用部分及び専有部分の設備に関するリニューアル工事のご提案、災害発生時におけるご入居者様同士のコミュニケーションツールのご提案等を行い、良好な居住空間・管理組合運営の維持向上など、お客様にとって価値あるサービスをご提供できるよう注力しております。ビル管理事業におきましては、引き続き新規の受注獲得営業に努めるとともに、原状復旧・入居工事や空調・電気設備の更新工事及び給排水設備改修等のスポット工事の受注に注力しております。この結果、売上高は3,694百万円(前期比3.4％増)、セグメント利益(営業利益)は528百万円(同8.7％増)となりました。  生産、受注及び販売の実績は、次のとおりであります。① 受注実績当社グループにおける販売品目は受注生産形態をとらない品目がほとんどであり、生産規模及び受注規模を金額あるいは数量で示すことは行っておりません。② 販売実績当連結会計年度における販売実績をセグメントごとに示すと、次のとおりであります。　セグメントの名称売上高(千円)前期比(％)不動産販売事業  マンション26,616,321103.9その他53,61062.7計26,669,931103.7不動産賃貸・管理事業3,685,028103.3その他36,759110.4合計30,391,720103.7 (注) １  セグメント間取引については、相殺消去しております。２  参考として不動産販売事業におけるマンションの発売実績、契約実績、販売実績を戸数ベースで示すと、次のとおりであります。 戸数(戸)前期比(％)発売実績マンション466.4(  485)70.4( 72.9)契約実績マンション534.0(  545)70.7( 71.9)販売実績マンション652.3(  655)95.4( 95.8) ３  上記戸数は当社持分戸数であり、(  )は外書きでＪＶ(共同企業体)を含む100％戸数を記載しております。 (3) 財政状態当連結会計年度末の総資産は、前連結会計年度末に比べ279百万円減少し28,963百万円となりました。これは、主に不動産賃貸事業で賃貸マンションの建設状況等が進捗したことにより有形固定資産が増加したものの、棚卸資産が減少したことによるものであります。負債は、前連結会計年度末に比べ1,015百万円減少し19,876百万円となりました。これは、主に借入金が1,239百万円が減少したことによるものであります。純資産は、前連結会計年度末に比べ736百万円増加し9,086百万円となりました。これは、親会社株主に帰属する当期純利益を845百万円計上したことによるものであります。　(4) キャッシュ・フローの状況当連結会計年度における現金及び現金同等物の期末残高(以下「資金」という。)につきましては、前連結会計年度末に比べ494百万円増加して2,530百万円となりました。当連結会計年度における各キャッシュ・フローの状況とそれらの要因は、次のとおりであります。営業活動によるキャッシュ・フローは、主に不動産販売事業で、契約及び引渡しが順調に進捗したため、棚卸資産の減少による収入があった結果獲得した資金は2,664百万円(前期は2,357百万円の獲得)となりました。投資活動によるキャッシュ・フローは、主に賃貸マンションの建設状況等が進捗したことによる支出があった結果使用した資金は789百万円(前期は1,249百万円の使用)となりました。財務活動によるキャッシュ・フローは、主に借入れの返済による支出があった結果使用した資金は1,380百万円(前期は370百万円の使用)となりました。 当連結会計年度における当社グループの資本の財源及び資金の流動性については、将来の収益源となる来年度以降の土地の仕入れ等(不動産事業支出金)が順調に推移していることから、これらに対応するため資金の源泉として、自己資金及び金融機関からの借入による調達で対応しております。当社グループにおきましては、手許流動性と借入金との適正バランスを考えながら、グループ各社の手許流動性をチェックし、連結ベースでの資金の効率化を図っております。 (5) 重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、我が国において一般に公正妥当と認められる会計基準に基づき作成されております。この連結財務諸表を作成するにあたって、資産、負債、収益及び費用の報告額に影響を及ぼす見積り及び仮定を用いておりますが、これらの見積り及び仮定に基づく数値は実際の結果と異なる可能性があります。連結財務諸表の作成にあたって用いた会計上の見積り及び仮定のうち、重要なものは「第５  経理の状況  １連結財務諸表等  (1) 連結財務諸表  注記事項 (連結財務諸表作成のための基本となる重要な事項)」に記載しております。 
経営上の重要な契約等	５ 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６ 【研究開発活動】該当事項はありません。
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度に実施いたしました設備投資は806百万円であり、賃貸マンションの建設工事費等及びオフィスビル等のリニューアル工事等によるものであります。 
主要な設備の状況	２ 【主要な設備の状況】(1) 提出会社2023年３月31日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物土地(面積㎡)その他合計本社(東京都千代田区)不動産販売事業不動産賃貸・管理事業他不動産賃貸施設業務施設1,246,6011,297,608(1,546.53)6,1712,550,38045( 2)北海道支店(北海道札幌市中央区)不動産販売事業業務施設238―(―)1533926( 1)東北支店(宮城県仙台市青葉区)不動産販売事業業務施設189―(―)232125(―)関西支店(大阪府大阪市中央区)不動産販売事業業務施設335,894116,309(614.92)3,751455,9558(―)中四国支店(広島県広島市中区)不動産販売事業不動産賃貸・管理事業不動産賃貸施設業務施設205,8804,155,839(2,238.90)8714,362,59017(―)九州支店(福岡県福岡市中央区)不動産販売事業不動産賃貸・管理事業不動産賃貸施設業務施設871,6891,233,310(1,728.58)5,7932,110,7937( 1) (注) １  帳簿価額のうち「その他」は、機械装置及び運搬具、リース資産、並びに工具、器具及び備品であります。２  帳簿価額には、建設仮勘定の金額を含んでおりません。３  現在休止中の設備はありません。４  従業員数のうち(  )内は外書きで、臨時雇用者数を記載しております。５  上記のうち、主要な賃貸設備は、以下のとおりであります。名称所在地用途建物延床面積（㎡）土地面積（㎡）帳簿価額(千円)建物及び構築物土地その他合計秋穂セントラルビル東京都千代田区事務所1,529.79303.35117,530458,073394575,997セントラルビル広島県広島市中区事務所13,129.301,294.31205,8804,154,7358714,361,486福岡セントラルビル福岡県福岡市中央区事務所3,109.88931.19286,516959,7004,2701,250,487セントラルコート中丸東京都板橋区賃貸用住居448.59200.7587,46891,3967178,871クレアグレイス荒田鹿児島県鹿児島市 賃貸用住居1,111.28518.25261,174144,097411405,683クレアグレイス船橋千葉県船橋市 賃貸用住居1,270.54332.68554,627230,1701,654786,453クレアグレイス松戸千葉県松戸市 賃貸用住居681.03176.34336,284117,9161,529455,730クレアグレイス新森古市大阪府大阪市城東区賃貸用住居1,257.25514.98335,132116,0192,332453,484クレアグレイス荒田Ⅱ鹿児島県鹿児島市賃貸用住居1,175.08279.14323,716129,5131,004454,233   ６  上記の他、主要な賃借している設備として、以下のものがあります。事業所名(所在地)セグメントの名称設備の内容年間賃借料又はリース料(千円)本社(東京都千代田区)全社資産車両(リース)1,465北海道支店(北海道札幌市中央区)不動産販売事業業務施設(賃借)3,992土地(賃借)1,200東北支店(宮城県仙台市青葉区)不動産販売事業業務施設(賃借)3,197関西支店(大阪府大阪市中央区)不動産販売事業業務施設(賃借)14,247中四国支店(広島県広島市中区)不動産販売事業車両(リース)959九州支店(福岡県福岡市中央区)不動産販売事業土地(賃借)3,240  (2) 国内子会社2023年３月31日現在会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物リース資産その他合計セントラルライフ㈱本店及び２営業所(東京都千代田区)不動産賃貸・管理事業業務施設2252,9794483,65380(47) (注) １  帳簿価額のうち「その他」は、工具、器具及び備品であります。２  帳簿価額には、建設仮勘定の金額を含んでおりません。３  現在休止中の設備はありません。４  従業員数のうち(  )内は外書きで、臨時雇用者数を記載しております。５  事務所は提出会社から賃借しております。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式20,000,000計20,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2023年３月31日)提出日現在発行数(株)(2023年６月26日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式9,681,6009,681,600東京証券取引所スタンダード市場単元株式数は100株であります。計9,681,6009,681,600――  
