項目	値
事業の内容	 ３ 【事業の内容】当社グループは、当社を持株会社として、子会社11社及び関連会社２社にて構成されており、一般消費者を対象とした店頭での衣料の販売を主力事業として、雑貨の販売及びその他の事業を展開しております。当社グループの事業内容及び主なグループ各社の当該事業に係る位置付けは次のとおりであります。なお、当該区分は「第５　経理の状況(セグメント情報等)」に掲げるセグメント情報の区分と同一であります。(衣料事業)衣料事業は、「常に新しいファッションライフの提案を通じて社会に貢献する」の社是のもと、移り変わるファッションのトレンドを的確に捉え、多様なコンセプトの業態を開発しています。(雑貨事業)雑貨事業は、販売価格330円（税込）の商品を主体に、既存の100円ショップよりファッション性を高めた雑貨を販売する「３COINS」のほかナチュラルテイストの「サリュ」、アクセサリーとバッグ主体の「ラティス」を展開しています。連結子会社㈱マグスタイルにより、生活関連雑貨の卸売、小売を行っております。   (注) １．持分法適用関連会社NICECLAUP H.K. LTD.は、2008年９月より営業を休止しています。     ２．連結子会社㈱インヴォークモードは、2011年１月より営業を休止しています。     ３．㈱フリーゲート白浜は小規模会社であり、総資産、売上高、当期純損益（持分に見合う額）及び利益剰余金（持分に見合う額）等は、いずれも連結計算書類に重要な影響を及ぼしていないため、連結の範囲から除外しております。 
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】（１）会社経営の基本方針　当社は「常に新しいファッションライフの提案を通じて社会に貢献する」ことを社是としており、その実現に向け、商品、サービス、販売技術、財務体質や社員の質などすべてにおいて、お客様はもとより、株主の皆様、お得意先様、また、社会から認められる企業として成長し、信頼を確立することを基本方針としております。（２）目標とする経営指標　当企業集団は、企業基盤を強化し、高収益体質の構築を目指しております。その結果として、ROE(自己資本利益率)12%を安定的に達成することを目標として企業経営に取り組んでおります。（３）経営環境及び対処すべき課題　当連結会計年度（2023年３月１日から2024年２月29日まで）におけるわが国経済は、新型コロナウイルス感染症が2023年５月８日に「５類感染症」に位置付けられたことにより、感染による隔離措置や濃厚接触者を含めて外出の自粛要請及び就業制限などの行動制限がなくなるなど、経済活動に対する各種の制約がなくなったことなどを受け、経済環境の回復が見られました。一方、ロシアのウクライナ侵攻から２年が経過するも終結には至らず、エネルギー資源、原材料価格の高騰や急激な円安の進行など、先行きは未だ不透明な状況となっております。 　①EC強化とWEBプロモ―ションの強化　このような事業環境のもと、当社は新型コロナウイルス感染症拡大当初より進めてきたECでの販売強化と、WEBプロモーションの強化に取り組んでまいりました。インスタグラムなどのSNSを媒体として、フォロワー総数約1,500万人のスタッフ個人アカウントから積極的な発信を継続的に行い、反応の良い商品をさらに集中的に発信することで、プロモーションを効果的なものにし、これらの施策がECのみならず実店舗での売上にもつながる大きな役割を果たすようになっています。 　②店舗の大型化　当社グループでは、全社横断的に情報を共有し、他ブランドとのコラボや、ブランド内ブランドの開発などにより、生産ロットをまとめることによる原価率低減、他ブランドでの展開による知名度のアップなどにより、店舗を大型化することによる経営効率の向上を図っています。 　③４週間MDの徹底　４週間MDの構築によって、販売予測の精緻化、最終消化率の向上を図っています。この４週間MDの定着に伴い、売上総利益率の向上とともに、余剰在庫の削減、最終廃棄商品の削減を図っており、今後もさらなる精度向上に取り組んでまいります。 　④シフトの適正化　必要な時間帯に必要な人員配置を行うため、店舗作業のスケジュール化、SNS業務の効率化、時間帯別適正人員の配置、パート・アルバイトの勤務時間や勤務日数など採用基準の弾力化などによって無駄のない勤務シフト体制を構築し、効率的に売上を向上するよう取り組むと同時に、残業時間の削減によって従業員のQOLを向上させることを目指しています。 　⑤サステナビリティ経営　2019年にサステナビリティ委員会を設置し、全社横断組織としてサステナビリティ体制を推進する組織を作り、「環境」と「人権」の２つのテーマから課題を抽出し、取り組むべき優先順位を決め取り組んでまいりました。　環境負荷の軽減では、これまでに、店舗照明のLED化、「サプライヤー行動規範」を定めて責任ある調達体制の確立、環境負荷に配慮した商品開発、PBP Cotton Foundationとの取り組み、従業員向けサステナビリティ講座の実施、などを行っています。 　また、2021年に気候変動リスク管理委員会を設置し、サステナビリティ委員会と並行して、気候変動への対応戦略を立案、実行、結果のモニタリング、経営へのリスクアセスメントを行っています。　人権尊重の取り組みでは、「サプライヤー行動規範」のほか、「パルグループ人権方針」を制定し、人権啓発に取り組んでいます。　また、女性管理職の登用を積極的に行い、女性管理職比率は67％、女性店長比率は84％に上り、女性のライフステージを考慮して、出産や育児などがキャリア形成に不利にならない体制を整えています。　さらに、障がい者雇用も積極的に行っており、2012年に従業員の大半が障がい者のホテルを和歌山県白浜町に開業したほか、店舗等において就労機会の拡大と就労の質の向上に努めてまいりました。この結果、2024年１月末現在障がい者雇用率は2.94％と、2024年3月までの法定雇用率2.3%、2024年4月以降の法定雇用率2.5％ともに上回っております。 
事業等のリスク	３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、投資者の判断に重要な影響を及ぼす可能性のある事項には、以下のようなものがあります。なお、文中の将来に関する事項は、当連結会計年度末において当社グループが判断したものであります。（１）ファッション動向の変化について一般に、ファッション動向は常に変化する流行に左右されることから、当社グループが属するファッション衣料業界におきましては、業績に対する流行の影響を排除することは困難であります。また、主要顧客である若年層向のマーケットにおける同業他社との競争は熾烈であります。当社グループでは、複数のブランドを持つことにより広範囲のファッションをカバーし、また、１週間単位で事業部毎に各店責任者が集まり、販売動向、在庫動向等の検証を行う等、流行に即した商品企画および仕入に努めております。（２）出店政策について①テナント出店について当社グループは、主として駅ビルや商業施設等にテナントとして出店しております。これは集客力を有する駅ビル等に出店することで販売力を確保すること、周辺環境や人の流れの変化に迅速に対応し出退店によるスクラップアンドビルドを行う際に過剰な固定資産や設備の保有を極力避けることを目的とするものであります。当社グループは、今後もストアブランドを保ちながら、駅ビルや商業施設等へのテナント店舗を中心に積極的な出店を進めていく方針であります。また、出店先の選定にあたり、賃借料、商圏人口、特に衣料品に関しては主要顧客である若者に魅力ある出店先であるかどうか等を総合的に勘案することで、効率的な店舗展開を図っております。当社グループにとって魅力的な出店先が充分に確保できない場合には出店数を縮小する可能性があるほか、店舗の出店数、出店場所、出店時期等により、当社グループの業績は影響を受ける可能性があります。 さらに、テナント店舗の出店にあたり店舗賃借のための保証金の差し入れを行っているため、2024年２月末時点において保証金が総資産の9.7％を占めております。当社グループは大手デベロッパーへの出店がほとんどでありますが、倒産その他賃貸人の事情により保証金の全部または一部が回収できない可能性があります。②スクラップアンドビルドに伴う費用について当社グループは、ファッショントレンドの変化を迅速かつ正確に読み取り新しい業態を開発する一方、時流に合わなくなった古い業態は積極的に見直しております。一般に小売業界におきましては開店後の経過等により既存店舗の売上は減少する傾向にあることから、当社グループでは新規出店に加えて、既存店舗におきましても商品構成の見直し、業態変更、必要な場合は退店を行う等、スクラップアンドビルドを積極的に行うことで店舗全体の活性化を図っております。当社グループでは、このような事業再構築のための費用が、いわば必要経費的に発生するものと認識しております。 (３) 大規模感染症等による影響について新型コロナウイルス感染症のような世界的な大規模感染症の拡大により、生産工場の閉鎖、店舗の休業等、仕入・売上双方に大きな影響が出る可能性があり、仕入においては、調達先の多様化を進めております。また、ECに注力するなど販売チャネルを多角化して売上を確保できるよう努めております。 (４) 気候変動についてアパレル業界では季節による消費者の購買動向に合わせ販売商品を生産・調達しておりますが、気候変動により、生産・調達した商品が販売不振となるリスクがあります。当社グループではいち早く販売商品を切り替えることができるよう４週間で調達販売のサイクルを終了する４週間MDの徹底と推進に努めております。（５）顧客情報の管理について当社グループでは、顧客情報の管理には細心の注意を払っておりますが、顧客情報の外部漏洩事件が発生した場合には、当社グループの信用力が低下する等により、業績に悪影響を及ぼす可能性があります。（６）為替変動の影響について当社グループの商品のほとんどを輸入に依存していることから、為替相場の急激な変動による仕入れ価格の高騰によって売上総利益率の悪化をもたらす可能性があります。特に、当社グループの売上に占める比率が37.6％を占める雑貨事業においては、販売価格の上限を設定している商品もあることなどから、悪影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】（１）経営成績等の状況の概要当連結会計年度における当社グループの財政状態、経営成績及びキャッシュ・フロー(以下「経営成績等」という。)の状況の概要は以下のとおりであります。①経営成績の状況当連結会計年度（2023年３月１日から2024年２月29日まで）におけるわが国経済は、新型コロナウイルス感染症が2023年５月８日に「５類感染症」に位置付けられたことにより、感染による隔離措置や濃厚接触者を含めて外出の自粛要請及び就業制限などの行動制限がなくなるなど、経済活動に対する各種の制約がなくなったことなどを受け、経済環境の回復が見られました。一方、ロシアのウクライナ侵攻から２年が経過するも終結には至らず、エネルギー資源、原材料価格の高騰や急激な円安の進行など、先行きは未だ不透明な状況となっております。このような事業環境のもと、当社は新型コロナウイルス感染症拡大当初より進めてきたECでの販売強化と、WEBプロモーションの強化に取り組んでまいりました。フォロワー総数約1,500万人に上るインスタグラムなどのスタッフ個人のSNSアカウントから積極的な発信を継続的に行い、反応の良い商品をさらに集中的に発信することで、プロモーションを効果的なものにし、これらの施策がECのみならず実店舗での売上にもつながる大きな役割を果たすようになっています。またテレビの情報番組やバラエティー番組で特集を組まれる機会が増え、知名度が飛躍的に向上した「３COINS」を中心に新規出店の加速とともに既存店の増床による大型化を進めてまいりました。行動制限の緩和により人の流れが増え、商業施設の集客も好転したことなどから、衣料事業の売上高は、前年比13,986百万円増加の119,767百万円、雑貨事業の売上高は、前年比14,018百万円増加の72,577百万円となりました。 以上の結果、当連結会計年度の売上高は、前年比28,062百万円増加の192,544百万円となりました。利益面につきましては、営業利益は前年比2,782百万円増加の18,605百万円、経常利益は前年比2,778百万円増加の18,839百万円、親会社株主に帰属する当期純利益は前年比2,889百万円増加の12,845百万円となりました。 セグメントごとの経営成績を示すと、次のとおりであります。 （衣料事業）売上高は前年比13,986百万円増加の119,767百万円となり、セグメント利益(営業利益)は、32.7％増加の16,609百万円となりました。（雑貨事業）売上高は前年比14,018百万円増加の72,577百万円となり、セグメント利益(営業利益)は39.8％減少の1,978百万円となりました。 ②財政状態の状況　（資産)流動資産は、現金及び預金が3,383百万円、受取手形及び売掛金が1,819百万円、商品及び製品が3,986百万円それぞれ増加したことなどにより、前連結会計年度末に比べて11,195百万円増加しました。固定資産は、建物及び構築物が1,446百万円、リース資産が97百万円、差入保証金が540百万円、繰延税金資産が443百万円それぞれ増加したことなどにより、前連結会計年度末に比べて3,215百万円増加しました。　（負債）流動負債は、１年内返済予定の長期借入金が3,064百万円、未払法人税等が1,347百万円それぞれ減少しましたが、支払手形及び買掛金が4,509百万円、未払費用が453百万円、賞与引当金が712百万円それぞれ増加したことなどにより、前連結会計年度末に比べて1,786百万円増加しました。固定負債は、長期借入金が2,844百万円、役員退職慰労引当金が1,073百万円、資産除去債務が474百万円それぞれ増加したことなどにより、前連結会計年度末に比べて4,371百万円増加しました。　（純資産）純資産は、利益剰余金が9,551百万円増加しましたが、自己株式を1,497百万円取得したことなどにより、前連結会計年度末に比べて8,253百万円増加しました。 ③キャッシュ・フローの状況当連結会計年度末における現金及び現金同等物(以下「資金」という。)は、営業活動により取得した資金が13,460百万円となりましたが、財務活動により使用した資金が5,672百万円となったことなどにより、前連結会計年度末に比べて3,383百万円増加し、67,228百万円となりました。当連結会計年度における各キャッシュ・フローは次のとおりであります。（営業活動によるキャッシュ・フロー）前連結会計年度におきましては、営業活動の結果取得した資金は17,029百万円でありましたが、当連結会計年度は、税金等調整前当期純利益が18,239百万円あり、棚卸資産の増加が3,981百万円、法人税等の支払額が8,623百万円あったことなどにより、営業活動の結果取得した資金は13,460百万円となりました。（投資活動によるキャッシュ・フロー）前連結会計年度におきましては、投資活動の結果使用した資金は2,599百万円でありましたが、当連結会計年度は、有形固定資産の取得による支出が2,969百万円、差入保証金の回収による収入が614百万円、差入保証金の差入による支出が1,155百万円、資産除去債務の履行による支出が338百万円あったことなどにより、投資活動により使用した資金は4,404百万円となりました。（財務活動によるキャッシュ・フロー）前連結会計年度におきましては、財務活動の結果使用した資金は2,835百万円でありましたが、当連結会計年度は、配当金の支払額が3,295百万円、自己株式の取得による支出が1,528百万円あったことなどにより、財務活動により使用した資金は5,672百万円となりました。  ④生産、受注及び販売の実績　　　（仕入実績）セグメントの名称金額(百万円)前期比(％)衣料事業50,231109.2雑貨事業35,863119.8その他166139.1合計86,261113.4 (注)　セグメント間取引については,相殺消去しております。 　　　（販売実績）セグメントの名称金額(百万円)前期比(％)衣料事業119,767113.2雑貨事業72,577123.9その他198140.3合計192,544117.1 (注)　１.セグメント間取引については,相殺消去しております。 　（２）経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による経営成績等の状況に関する認識及び分析、検討内容は次の通りであります。①重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成しております。この連結財務諸表作成にあたって、資産、負債、収益及び費用の報告額に影響を及ぼす見積り及び仮定を用いておりますが、これらの見積り及び仮定に基づく数値は実際の結果と異なる可能性があります。連結財務諸表の作成にあたって用いた会計上の見積り及び仮定のうち、重要なものは「第５　経理の状況　１　連結財務諸表等（１）連結財務諸表　注記事項　（重要な会計上の見積り）」に記載しております。 ②当連結会計年度の経営成績等の状況に関する分析・検討内容当社では、経営指標であるROE(自己資本利益率)12%の安定的達成のため、売上総利益率及び経常利益率の向上を重点施策としております。このため、新型コロナウイルス感染症拡大当初より進めてきたECの販売強化とWEBプロモーションの強化に取り組んでまいりました。生活雑貨ブランド「３COINS」を中心に新規出店の再加速と既存店の増床による大型化も進めてまいりました。また、各ブランドでは、商品に関して４週間を１シーズンとする４週間MDを徹底することで、販売予測の精緻化、最終消化率の向上を図り、無駄な在庫を作らない・持たないように努めてまいりました。前年と比較して、行動制限の解除により店舗の売上が好調に推移し、コロナ前の水準を上回る過去最高の売上高を達成することが出来ました。売上総利益率は原材料価格の高騰や急激な円安の影響を受けたものの0.3ポイント増加の55.2%、経常利益率は前年同様の9.8%となりました。ROEは前年比2.3ポイント増加の21.7%となりました。  主要損益項目の状況は以下の通りであります。（売上高及び売上総利益）売上高は前年比17.1％増加の192,544百万円となりました。売上高の詳細については、「(1)経営成績等の状況の概要 ①経営成績の状況及び④生産、受注及び販売の実績」をご参照ください。差引売上総利益は前年比17.8％増加の106,283百万円となりました。（販売費及び一般管理費、営業利益、経常利益）販売費及び一般管理費については、売上高販売費及び一般管理費率が前年比0.3％増加し、87,677百万円となりました。　　営業利益は前年比17.6％増加の18,605百万円となり、経常利益は前年比17.3％増加の18,839百万円となりました。（特別損益）特別損失は、店舗の撤退、業態変更などによる固定資産除却損120百万円及び減損損失480百万円、合計600百万円を計上しました。（親会社株主に帰属する当期純利益）親会社株主に帰属する当期純利益は、前年比29.0％増加の12,845百万円となりました。 ③経営成績に重要な影響を与える要因について経営成績に重要な影響を与える要因につきましては、「第２事業の状況　３事業等のリスク」に記載の通りであります。 ④資本の財源及び資金の流動性に係る情報（キャッシュ・フローの状況）　キャッシュ・フローの状況につきましては、「(1) 経営成績等の状況の概要　③キャッシュ・フローの状況」に記載のとおりであります。また、キャッシュ・フロー指標のトレンドは、以下のとおりであります。 2021年２月期2022年２月期2023年２月期2024年２月期自己資本比率(％)41.050.549.050.0時価ベースの自己資本比率(％)69.478.8114.4165.6キャッシュ・フロー対有利子負債比率(％)2,004.3162.576.295.4インタレスト・カバレッジ・レシオ(倍)12.275.9190.8155.0 (注)　１．自己資本比率　　　　　　　　　　　：　自己資本／総資産２．時価ベースの自己資本比率　　　　　：　株式時価総額／総資産３．キャッシュ・フロー対有利子負債比率：　有利子負債／営業キャッシュ・フロー４．インタレスト・カバレッジ・レシオ　：　営業キャッシュ・フロー／利払い５．各指標はいずれも連結ベースの財務数値により算出しております。６．株式時価総額は発行済株式数をベースに計算しております。 （運転資金）  運転資金は、主に営業活動による現金収入によっておりますが、状況に応じて銀行借入により資金調達することとしております。（出店に伴う資金等）  一般にテナント店舗の出店にあたり店舗賃借のための保証金の差入が必要ですが、当社グループは、原則として借入金により調達する方針をとっております。 
経営上の重要な契約等	５ 【経営上の重要な契約等】　該当事項はありません。 
研究開発活動	６ 【研究開発活動】　該当事項はありません。 
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度の設備投資については、総額3,166百万円であり、その主なものは、店舗内装設備等であります。なお、有形固定資産のほか、無形固定資産への投資を含めて記載しております。 セグメントごとの設備投資について示すと、次のとおりであります。(衣料事業)設備投資額は1,334百万円であり、その主なものは、店舗内装設備等であります。 (雑貨事業)設備投資額は1,519百万円であり、その主なものは、店舗内装設備等であります。 
主要な設備の状況	２ 【主要な設備の状況】2024年２月29日現在における各事業所の設備の状況、投下資本ならびに従業員の配置状況は次のとおりであります。(１) 提出会社2024年２月29日現在事業所名(セグメント)設備の内容帳簿価額(百万円)従業員数(人)期末店舗数(店)建物及び構築物土地(面積㎡)その他有形固定資産保証金合計衣料事業店舗設備等29272( 3,056)－6,4056,707－(   －)－雑貨事業店舗設備等22103(   152)1744,5014,801－(   －)－事務管理―10721( 6,868)3061645165(    1)－合計158397(10,076)48010,92311,96065(    1)－ (２) 国内子会社①㈱パル2024年２月29日現在事業所名(セグメント)設備の内容帳簿価額(百万円)従業員数(人)期末店舗数(店)建物及び構築物土地(面積㎡)その他有形固定資産保証金合計大阪府店舗設備等608－67－676581(   153)65東京都店舗設備等706－871795388(   166)107その他店舗設備等1,915－25302,169859(   550)271衣料事業計店舗設備等3,230－40813,6401,828(   869)443大阪府店舗設備等583－1720755300(   240)43東京都店舗設備等596－145－742175(   306)58その他店舗設備等3,322－78904,112829( 1,619)273雑貨事業計店舗設備等4,502－1,10705,6101,304( 2,165)374事務管理― －－2727101(    55)－合計7,733－1,516299,2783,233( 3,089)817   ②その他国内子会社2024年２月29日現在会社名事業所名（所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(人)期末店舗数(店)建物及び構築物土地(面積㎡)その他有形固定資産保証金合計㈱マグスタイル本社(東京都渋谷区)雑　貨店舗24－1022626168(  39)24㈱ナイスクラップ本社(東京都渋谷区)衣　料店舗386－941,1031,579365( 117)101 (注) １．各資産の金額は帳簿価額であり、建設仮勘定を含んでおります。２．従業員数は就業人員であり、臨時雇用者数(年間平均人員)は(　)内に外書しております。３．主要な建物を賃借しております。４．提出会社のリース契約による主な賃借設備は次のとおりであります。名称台数等リース期間(年)年間リース料(百万円)リース契約残高(百万円)電子計算機等一式－5128338  
株式の総数	①【株式の総数】 種類発行可能株式総数(株)普通株式345,600,000計345,600,000 
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2024年２月29日)提出日現在発行数(株)(2024年５月30日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式92,544,00092,544,000東京証券取引所プライム市場単元株式数は100株であります。計92,544,00092,544,000――  
