項目	値
事業の内容	 ３ 【事業の内容】当社は、主な事業内容として医療用医薬品及び医療用機械器具の製造販売やその他にも製造受託、また、不動産の賃貸を営んでおります。 当社の事業内容は、次のとおりであります。なお、セグメント情報を記載していないため、事業別に記載しております。 医薬品事業輸液を中心とする注射剤や人工腎臓用透析剤などの医療用医薬品及び医療用機械器具の製造販売や医療用医薬品の製造受託等を行っております。不動産事業不動産の賃貸を行っております。 　事業の系統図は次のとおりであります。　
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当事業年度末現在において当社が判断したものであります。(1) 経営方針・経営戦略等①会社の経営の基本方針当社は、医療用医薬品を主力とする医薬品メーカーであります。社会の高齢化が進むなか、医療技術の進歩と国民意識の健康福祉指向を背景に、医療ニーズの増大と多様化に対応する医薬品の開発とその安定供給に努めることにより生命関連産業の一員としての本分を尽くし、株主をはじめとした関係者の皆様の期待に応えていくことを経営の基本方針といたしております。 ②目標とする経営指標経営指標につきましては、特定の経営指標を定めておりませんが、当社は健全性、収益性、効率性、成長性などを総合的に勘案し、持続的かつ安定的な企業価値の向上を重視しております。 ③中長期的な会社の経営戦略当社の売上の主力は血液体液用薬であり、その主柱であります人工腎臓用透析剤の需要見通しが中期戦略のポイントとなります。人工透析を必要とされる患者さんに対する関連製品の迅速かつ安定的な供給を行うために基幹政策として建設した岡山・茨城両工場の生産性向上を図るとともに、現下の厳しい経営環境に対処すべく、新しい医療ニーズに応えた製品の開発・育成により透析関連製品と並ぶ新たな主力製品群を確立し、将来に向けて安定した成長を目指してまいります。 (2) 優先的に対処すべき事業上及び財務上の課題当社は人工腎臓用透析剤や輸液製剤といった基礎的な医薬品を多く取り扱っており、安定供給への重大な責任を有しております。地震等の自然災害やパンデミックとなった新型コロナウイルス感染症等、突発的に発生する事象に備えて、安定供給に支障を来たしかねない事象が判明した際には、直ちに緊急対策会議を開催し、優先してその解消に努める等の対策を常日頃より行っております。製造設備に関しても大規模な拠点を東西に分散設置し、製品保管庫を各地に設けており、想定外の需要が生じた場合にも対応可能な在庫数量を確保していることに加え、製品が全体的に重量物の占める割合が高いため、物流コストの上昇による影響は大きく、必然的に売上原価や販売費及び一般管理費は非常に高くなる傾向となっております。そのため、優先的に対処すべき課題として、既存の主力製品を中心に、市場へのさらなる浸透による販売強化に全力を挙げて取り組み、透析剤メーカーとしてトップシェアを堅持するため、新規透析剤の開発や、後発医薬品を含めた製品ラインアップの拡充に努める等、事業基盤の更なる強化を図っております。さらに、徹底した品質管理による大規模な製造設備の使用、これまで積み上げてきたブランド力や知識、経験等が当社の核となる技術であります。それらを活用しながら、他社製品の受託製造等、新たな収益の拡大につなげるとともに、より経営資源を効率的に活用し、製品原価率低減等の相乗効果を図るために、新規事業及び領域への推進を開始しております。 新型コロナウイルス感染症の拡大を背景とした世界経済の停滞もあり、依然として不透明感が一層強まる状況ではありますが、安定供給の社会的使命を全うした上で、同時に経営基盤の強化を行い、全てのステークホルダーから信頼され続けるため、企業価値の向上に一層取り組んでまいります。 
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。なお、文中の将来に関する事項は、当事業年度末現在において当社が判断したものであります。(1) 医療費抑制策・法的規制等に関するリスク医薬品事業は、薬事行政のもと様々な規制を受けています。医療費抑制策の一環として、医療用医薬品の薬価引き下げや後発医薬品の使用促進等の政策がとられており、このような医療政策が当社の経営成績に重要な影響を及ぼす可能性があります。また、医薬品事業は所管官庁等の許認可等を受けて活動しています。当社は、定期的な研修や内部通報制度の整備等により関連法令等の遵守に努めておりますが、法令違反等により許認可等が取り消された場合等には、製品の回収、販売中止等により当社の経営成績は重要な影響を受ける可能性があります。 (2) 医薬品の開発及び発売に係るリスク医薬品の開発には、多大な経営資源の投入と長い時間を要しますが、有効性や安全性が審査当局による承認に必要な水準に達しないことが判明した場合又は想定される場合には、開発の継続を断念する事や、追加の試験を実施することがあります。その場合には投下資本の回収が困難になる可能性や、製品の上市が遅延する可能性があります。当社では、開発を多角的な視点から評価するプロセスを採り入れるなど、選択と集中を図ることにより効率化に努めておりますが、これら内在する研究開発に関するリスクを完全に排除しうるものではありません。 (3) 特定の製品への依存に関わるリスク医薬品事業の主力製品である人工腎臓用透析剤は厳しい市場競争下にあり、透析剤メーカーとしてトップシェアを占める当社では、その市場競争力を高めるべく、新規透析剤の開発や製造原価の低減に努めるとともに、新たな医療ニーズに応える新領域や新規事業の展開を推進しておりますが、革新的な製品や治療技術の登場などにより市場環境が想定を超える変化をした場合、業績に重大な影響を与える可能性があります。 (4) 医薬品の副作用・安全性に係るリスク医薬品には、発売後予期せぬ副作用が確認される可能性があります。当社は人工腎臓用透析剤や輸液製剤といった基礎的な医薬品を多く取り扱っているため、リスクが顕在化する可能性は比較的低いと思われますが、医薬品を販売している限りリスクが顕在化する可能性はあります。当社では、製造物責任などの賠償責任に関する保険に加入していますが、製品に重大な副作用やその他の安全性の問題が発生した全ての場合に、保険金が支払われる保証はなく、製品の回収、販売中止等により売上の減少や回収費用の負担、ブランド・イメージの著しい悪化の可能性があります。 (5) 自然災害・パンデミックなどによるリスク当社は、人工腎臓用透析剤や輸液製剤といった基礎的な医薬品を多く取り扱っているため、安定供給への重大な責任を有しております。そのため、突発的に発生する地震等の自然災害やパンデミック、事故等による工場の操業停止に備えて、これらの製品の製造拠点を東西に分散し、製品保管庫を各地区に設けております。また、社内に安定供給マニュアルに基づく委員会を設置し、常日頃から情報収集に努めるとともに、原材料の調達や製造ラインの異常など安定供給に支障を来たしかねない事象が判明した際には、直ちに緊急対策会議を開催し、優先してその解消にあたるなど、当社医薬品を必要としている患者さんにその供給を途絶えさせない取り組みを実施しております。しかし、広域・長期に影響を及ぼすような自然災害やパンデミック、事故等により製品の供給が困難となった場合、当社の事業に重要な支障を来たす可能性があります。なお、パンデミックとなった新型コロナウイルス感染症に関しては、リスク管理委員会において対策を実施し、事業継続に最低限必要な社員を除き在宅勤務や時差出勤を行うことで接触機会を低減させる等の感染対策に取り組んでまいりました。今後も医薬品の安定供給の社会的使命を全うするため、引き続き事業活動の継続に向けた取り組みを行ってまいります。 (6) 訴訟リスク知的財産権の侵害、製造物責任法違反、環境汚染、労務問題、公正取引等に関する訴訟を提起される可能性があります。訴訟を提起され敗訴した場合、巨額の損害賠償金の発生や、経営成績及び社会的信頼に重要な影響を及ぼす可能性があります。 (7) 情報セキュリティに関するリスク当社は、研修等を通じて従業員に対し情報管理の徹底を促すとともに、情報システムのセキュリティ対策を進めておりますが、情報の不適切な取扱いやシステム不備、サイバー攻撃等により、個人情報や当社の機密情報が流出した場合や業務が阻害された場合、ブランド・イメージが悪化し、社会的信頼が失墜する可能性があります。 (8) 売掛債権の回収に関するリスク当社は、販売管理規程及び経理規程等に従い、営業本部及び総務本部が主要な取引先の状況を定期的にモニタリングし、取引相手ごとに期日及び残高を管理するとともに、財務状況等の悪化等による回収懸念の早期把握や、前受金を受領することにより、回収に関するリスクの軽減を図っております。ただし、取引先の予期せぬ財務状況の悪化等により、債権回収が滞る場合には、当社の経営成績及び財務状態に重要な影響を及ぼす可能性があります。 (9) 棚卸資産の評価損に関するリスク当社は、基礎的な医薬品を多く取り扱っており、安定供給への重大な責任を有しているため、想定外の需要が生じた場合にも対応可能な在庫数量を確保しております。そのため、滞留により破棄する数量を最小限に抑えるよう、需要予測に基づいた生産計画等を行い、適切な在庫管理に努めておりますが、販売数量に関する趨勢が変動した場合には、棚卸資産の評価損や廃棄損が発生する可能性があります。 (10) 固定資産の減損に関するリスク一部の投資の意思決定に際し、回収可能価額を使用価値により測定しております。使用価値は見積将来キャッシュ・フローの割引現在価値により測定を行い、重要な仮定は、販売単価、市場規模、市場シェア及び割引率等であります。ただし、重要な仮定の変動により、減損損失が発生する可能性があります。 (11) 有価証券などの価格変動リスク当社は、有価証券などの価格変動リスクのあるものを保有しており、これらの価格が下落した場合、投資有価証券評価損が発生する可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績等の状況の概要当事業年度における当社の財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という。）の状況の概要は次のとおりであります。① 財政状態及び経営成績の状況当事業年度におけるわが国の経済は、新型コロナウイルス感染症の影響が続くなか、行動制限の緩和などにより社会経済活動の正常化が徐々に進み、緩やかな持ち直しの動きがみられましたが、ウクライナ情勢の長期化に伴う資源・原材料価格の高騰、急激な円安の進行に伴う物価上昇など、依然として先行き不透明な状況が続いております。医薬品業界では、薬価制度改革をはじめとして後発医薬品の使用促進策の強化など、医療費適正化諸施策が引き続き推進されており、経営のさらなる強化が求められるなか、研究開発費の増加、開発リスクの増大など収益環境の厳しさが増しております。このような状況のもと、当社は、主力製品の人工腎臓用透析剤キンダリーなど人工透析関連製商品及び輸液などのより強固な浸透を図るとともに、後発医薬品の販売促進にも注力してまいりました。その結果、当事業年度の業績につきましては、売上高は後発医薬品の販売増等により510億15百万円と前期と比べ13億82百万円（2.8％）の増加となりました。利益面につきましては、売上高の増加により営業利益は22億６百万円と前期と比べ２億82百万円（14.7％）の増加、経常利益は22億15百万円と前期と比べ２億18百万円（11.0％）の増加、また、当期純利益は16億５百万円と前期と比べ１億22百万円（8.3％）の増加となりました。 当事業年度の総資産は、建物（純額）の減少等があったものの、現金及び預金や売掛金、商品及び製品、原材料及び貯蔵品、建設仮勘定の増加等により前事業年度末から31億31百万円（4.5％）増加し、724億66百万円となりました。負債は１年内返済予定の長期借入金の減少等があったものの、電子記録債務や設備関係支払手形の増加等により前事業年度末から20億15百万円（5.8％）増加し、368億17百万円となりました。純資産は自己株式の取得による減少等があったものの、利益剰余金及びその他有価証券評価差額金の増加により前事業年度末から11億16百万円（3.2％）増加し、356億49百万円となり、自己資本比率は49.2％となりました。 ② キャッシュ・フローの状況当事業年度末の現金及び現金同等物の残高は、前事業年度末に比べ６億67百万円増加し、80億14百万円となりました。 　（営業活動によるキャッシュ・フロー）営業活動によるキャッシュ・フローは、棚卸資産の増加等があったものの、税引前当期純利益や減価償却費の計上等により28億53百万円の収入となりました。（前事業年度は34億98百万円の収入） 　（投資活動によるキャッシュ・フロー）投資活動によるキャッシュ・フローは、投資有価証券の売却による収入等があったものの、有形固定資産の取得による支出等により13億73百万円の支出となりました。（前事業年度は15億53百万円の支出） 　（財務活動によるキャッシュ・フロー）財務活動によるキャッシュ・フローは、長期借入金の減少や配当金の支払等により８億13百万円の支出となりました。（前事業年度は16億71百万円の支出）   ③ 生産、受注及び販売の実績ａ.生産実績当事業年度における生産実績は次のとおりであります。事業の名称生産高(百万円)前年同期比(％)医薬品事業25,1771.9 (注) 金額は、卸売価格によっております。 ｂ.受注実績当社は、主に見込生産を行っているため、記載を省略しております。 ｃ.販売実績当事業年度における販売実績は次のとおりであります。事業の名称販売高(百万円)前年同期比(％)医薬品事業50,8402.8不動産事業1750.0合計51,0152.8  (注) 主な相手先別の販売実績及び総販売実績に対する割合 相手先前事業年度当事業年度販売高(百万円)割合(％)販売高(百万円)割合(％)㈱スズケン6,80113.89,90419.4アルフレッサ㈱7,80415.89,01217.7㈱メディセオ6,50713.26,82913.4東邦薬品㈱4,4289.06,17912.1   (2) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社の経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当事業年度末現在において判断したものであります。 ① 当事業年度の経営成績等の状況に関する認識及び分析・検討内容当社の当事業年度の経営成績等は、売上高は510億15百万円と前年同期と比べ13億82百万円（2.8％）の増加となりました。利益面では、売上総利益は137億40百万円と前年同期と比べ３億42百万円（2.6％）の増加、営業利益は22億６百万円と前年同期と比べ２億82百万円（14.7％）の増加、経常利益は22億15百万円と前年同期と比べ２億18百万円（11.0％）の増加、また、当期純利益は16億５百万円と前年同期と比べ１億22百万円（8.3％）の増加となりました。主な事業内容である医薬品事業においては、後発医薬品の販売増等により、売上高は508億40百万円と前年同期と比べ13億82百万円（2.8％）の増加となりました。利益面につきましては、売上高の増加により売上総利益は136億52百万円と前年同期と比べ３億41百万円（2.6％）の増加、営業利益は21億19百万円と前年同期と比べ２億80百万円（15.3％）の増加となりました。当社は人工腎臓用透析剤や輸液製剤といった基礎的な医薬品を多く取り扱い、安定供給への重大な責任を有していることから、地震等の自然災害やパンデミックとなった新型コロナウイルス感染症等、突発的に発生する事象に備えて、安定供給に支障を来たしかねない事象が判明した際には、直ちに緊急対策会議を開催し、優先してその解消に努める等の対策を常日頃より行っております。製造設備に関しても大規模な拠点を東西に分散設置し、製品保管庫を各地に設けており、想定外の需要が生じた場合にも対応可能な在庫数量を確保していることに加え、製品が全体的に重量物の占める割合が高いため、物流コストの上昇による影響は大きく、必然的に売上原価や販売費及び一般管理費は非常に高くなり、営業利益率は低くなる傾向となっております。その上で、製造原価の低減等のコスト削減に努め、また、販売面においても既存の主力製品だけではなく後発医薬品の販売促進にも注力した結果、売上総利益以下各利益で増益の結果となりました。医薬品の安定供給の社会的使命を全うし、同時に経営基盤の強化を行っていくことが今後も必須であると考えております。なお、文中に記載した内容を以下の表に示しております。（割合(％)には、売上高に対する比率を記載しております。） 前事業年度当事業年度金額(百万円)割合(％)金額(百万円)割合(％)売上高49,632100.051,015100.0売上原価36,23573.037,27573.1販売費及び一般管理費11,47323.111,53322.6　うち、運送費及び保管費等2,6575.42,7145.3営業利益1,9243.92,2064.3  ② 経営成績に重要な影響を与える要因当社の経営成績に重要な影響を与える要因につきましては、「第２　事業の状況　３　事業等のリスク」に記載のとおりであります。 ③ 資本の財源及び資金の流動性に関する状況当社の資本の財源及び資金の流動性について、主要な資金需要は、製品製造に使用される原材料の調達、商品の仕入、販売費及び一般管理費並びに生産設備の新設、更新や、透析医療のさらなる活性化や新領域への研究開発に係るものであります。これらの資金需要につきましては、営業活動によるキャッシュ・フロー及び自己資金のほか、生産設備投資・研究開発の計画に照らして、金融機関からの借入による資金調達にて対応していく方針であります。 当事業年度におきましては、茨城工場第２製剤棟の粉末型透析剤製造設備への新規ライン増設に関する投資や、研究開発活動を当該方針のもと資金調達を行いました。翌事業年度におきましても、当事業年度に引き続き、茨城工場第２製剤棟の粉末型透析剤製造設備への新規ライン増設及びその他の医薬品製造設備等への投資を、また、透析医療のさらなる活性化や新領域への研究開発活動を推進していく予定であり、その資金調達につきましても、必要に応じ、当該方針の通り対応いたします。 ④ 目標とする経営指標について経営指標につきましては、特定の経営指標を定めておりませんが、当社は、医療用医薬品を主力とする医薬品メーカーであり、社会の高齢化が進むなか、医療技術の進歩と国民意識の健康福祉指向を背景に、医療ニーズの増大、多様化に対応する医薬品の開発とその安定供給に努め、「より良き医薬」のスローガンのもと、生命関連産業の一員としての本分を尽くしております。その上で、株主をはじめとした関係者の皆様の期待に応えていくことを経営の基本方針としながら、健全性、収益性、効率性、成長性などを総合的に勘案し、持続的かつ安定的な企業価値の向上を重視し、経営を行ってまいります。 (3) 重要な会計上の見積り及び当該見積りに用いた仮定当社の財務諸表は、わが国において一般に公正妥当と認められる会計基準に基づき作成しております。この財務諸表を作成するにあたって、資産、負債、収益及び費用の報告額に影響を及ぼす見積り及び仮定を用いておりますが、これらの見積り及び仮定に基づく数値は実際の結果と異なる可能性があります。財務諸表の作成に当たって用いた会計上の見積り及び仮定のうち、重要なものは以下のとおりであります。 ① 棚卸資産の評価当社の棚卸資産の評価は、各在庫品目について滞留により破棄することが見込まれる数量を算出し、該当数量分の正味売却価額を零として評価損の金額を算出した上で、収益性の低下に基づき簿価を切り下げております。その際、当事業年度の販売数量に関する趨勢を踏まえた各在庫品目の将来の販売予測数量を重要な仮定として用いております。当該仮定として用いた販売数量に関する趨勢が変動した場合には、翌事業年度以降の医薬品部門売上原価に追加の評価損を計上する可能性があります。 ② 固定資産の減損当社は、一部の製造設備において減損テストを実施するにあたり、回収可能価額を使用価値により測定しております。使用価値は見積将来キャッシュ・フローの割引現在価値により測定を行い、重要な仮定は、販売単価、市場規模、市場シェア及び割引率等であります。使用価値の算定結果は、一定のリスクを反映させた上で不確実性を評価しておりますが、重要な仮定の変動により、翌事業年度以降の財務諸表において、減損損失が発生する可能性があります。 
経営上の重要な契約等	５ 【経営上の重要な契約等】該当事項はありません。　
研究開発活動	６ 【研究開発活動】当社における研究開発活動は、研究開発センターを中心に行っており、企業価値の源泉を向上するべく鋭意研究開発をすすめております。輸液及び人工腎臓用透析剤関連を中心に透析医療のさらなる活性化を図るとともに、新たな医療ニーズに応える新領域の開発を推進しております。なお、当事業年度の研究開発費は、総額1,353百万円と前年同期と比べ6.1％の減少となっております。
設備投資等の概要	１ 【設備投資等の概要】当事業年度の設備投資については、主に医薬品事業において城東、岡山、茨城、大東の四工場及び研究開発センター、営業施設等において設備投資を実施しております。なお、当事業年度におきましては、人工腎臓用透析剤の安定供給体制を拡充するため、茨城工場第２製剤棟の粉末型透析剤製造設備への新規ライン増設に関する投資を実施しております。当事業年度の設備投資の総額は2,280百万円であります。 
主要な設備の状況	２ 【主要な設備の状況】2023年３月31日現在事業所名(所在地)事業の名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物機械装置及び運搬具工具、器具及び備品土地(面積㎡)建設仮勘定合計城東工場(大阪市城東区)(注)2医薬品事業輸液等製造設備8411,406751,841(7,041)484,214123大東工場(大阪府大東市)〃内用剤製造設備284230491,233(10,308)01,79857岡山工場(岡山県浅口郡里庄町)〃輸液等製造設備8813762061,535(49,567)813,081298茨城工場(茨城県北茨城市)〃〃5,1581,823116855(69,427)1,5169,469255研究開発センター(大阪市城東区)〃研究開発施設設備等35223277855(3,499)221,530122森之宮東ビル(大阪市城東区)医薬品事業全社共通その他設備等111―5744(2,159)―86111本社事務所(大阪市城東区)〃その他設備等80040286(1,194)―40779大阪支店他(大阪市中央区等)　(注)2医薬品事業不動産事業販売設備賃貸設備9150181,467(2,026)―2,400369 (注) １　賃貸中の土地985百万円(1,912㎡)、建物及び構築物683百万円が含まれております。２　上記以外に建物等を賃借しております。年間賃借料は613百万円であります。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式20,000,000計20,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2023年３月31日)提出日現在発行数(株)(2023年６月29日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式9,451,1699,451,169東京証券取引所プライム市場単元株式数は100株であります。計9,451,1699,451,169――  
