項目	値
事業の内容	２ 【事業の内容】当第３四半期累計期間において、当社において営まれている事業の内容について、重要な変更はありません。 
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	１ 【事業等のリスク】当第３四半期累計期間において、当四半期報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクの発生又は2023年11月20日提出の有価証券届出書に記載した「事業等のリスク」についての重要な変更はありません。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	２ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】文中の将来に関する事項は、当四半期累計期間の末日現在において判断したものであります。なお、当社は前第３四半期累計期間については、四半期財務諸表を作成していないため、前年同四半期累計期間との比較分析は行っておりません。（１）財政状態及び経営成績の状況　①経営成績の状況当第３四半期累計期間におけるわが国の経済は、新型コロナウイルス感染症の影響の縮小に伴い、設備投資や個人消費の回復等によって好転し、景気の緩やかな回復が見られました。一方、長期化するウクライナ情勢に加え、中東情勢が緊迫化するなど不安定な状況を背景として資源・資材価格の高騰や円安基調が続いており、依然として景気の先行きは不透明な状況が続いております。学習塾業界におきましても、こうした経済状況や少子化、学習指導要領の改訂、大学入試改革など、取り巻く環境が大きく変わろうとしております。さらに、M&amp;Aや業務提携などによる業界再編の動きが活発化しており、企業間競争は一層厳しさを増しております。このような外部環境におきまして、当社は、創業以来、「生徒の成績を上げる指導を通じて社会に貢献します。」を経営理念として掲げ、成績を上げ志望校に合格させることを通じ、日本の未来を担う次世代の子供たちの可能性を無限に広げるべく、「最も生徒の面倒見がよく成績の上がる塾」を目指し邁進してまいりました。その結果、群馬県・栃木県・埼玉県及び東京都内に拠点を展開し、2023年12月末時点で１万9,000名を超える生徒が通うまでに成長いたしました。当社では、対面での授業をメインとし、無料の補習や定期テスト対策、担任制による学習・進路指導を実施しているほか、欠席者にはオンライン授業を配信してフォローするなど、きめ細かなサポートを実施しております。当社の経営成績は、年度末の受験後の卒業により生徒数が変動し入れ替わることから、新学期のスタート時期である第１四半期を底とし、夏期講習、冬期講習及び入試直前対策授業を実施する第２・第３・第４四半期に売上高が大きく膨らむ季節的な変動要因がございます。当第３四半期累計期間における期中平均生徒数は、新規拠点の積極的な開設と、既存拠点での新規入塾者の獲得が順調に伸びたことにより18,338名と、堅調に推移いたしました。以上の結果、当第３四半期累計期間における売上高は4,714百万円、営業利益は1,096百万円、経常利益は1,083百万円、四半期純利益は773百万円となっております。 部門別の経営成績は、次のとおりであります。 ＜ゼミ部門＞ゼミ部門では、主に小学生、中学生を対象とした教育事業を展開しており、当第３四半期累計期間における期中平均生徒数は14,874名、売上高は3,453百万円となりました。 ＜ハイ部門＞ハイ部門では、主に高校生を対象とした教育事業を展開しており、当第３四半期累計期間における期中平均生徒数は2,710名、売上高は875百万円となりました。 ＜ファースト個別部門＞ファースト個別部門では、主に個別指導を対象とした教育事業を展開しており、当第３四半期累計期間における期中平均生徒数は755名、売上高は385百万円となりました。  　②財政状態の分析流動資産は、前事業年度末比409百万円増加の5,242百万円となりました。これは、未収入金384百万円の増加が主な要因であります。固定資産は、前事業年度末比340百万円増加の3,752百万円となりました。うち、有形固定資産は前事業年度末比355百万円増加の3,448百万円、無形固定資産は、前事業年度末比20百万円減少の76百万円、投資その他の資産は、前事業年度末比４百万円増加の227百万円となりました。この結果、当第３四半期会計期間末の資産総額は、前事業年度末比749百万円増加し、8,994百万円となりました。 流動負債は、前事業年度末比317百万円増加の1,593百万円となりました。これは契約負債321百万円の増加が主な要因であります。固定負債は、前事業年度末比224百万円減少の888百万円となりました。これは、役員退職慰労引当金222百万円の減少が主な要因であります。この結果、当第３四半期会計期間末の負債総額は、前事業年度末比93百万円増加し、2,481百万円となりました。 当第３四半期会計期間末の純資産額は、前事業年度末比656百万円増加の6,512百万円となりました。これは、利益剰余金522百万円の増加が主な要因であります。 以上の結果、自己資本比率は、前事業年度末の71.0％から72.4％となりました。 （２）経営方針・経営戦略等当第３四半期累計期間において、当社が定めている経営方針・経営戦略等について重要な変更はありません。 （３）優先的に対処すべき事業上及び財務上の課題当第３四半期累計期間において、当社が優先的に対処すべき事業上及び財務上の課題について重要な変更はありません。 （４）研究開発活動該当事項はありません。 （５）主要な設備新設、休止、大規模改修、除却、売却等について、当第３四半期累計期間に著しい変動があった設備は、次のとおりであります。新設事業所名所在地設備の内容完成年月Ｗ早稲田ゼミ上尾校埼玉県上尾市教室及び付帯する設備2023年５月Ｗ早稲田ゼミ岩槻校埼玉県さいたま市岩槻区教室及び付帯する設備2023年10月Ｗ早稲田ゼミ北越谷校埼玉県越谷市教室及び付帯する設備2023年10月  
経営上の重要な契約等	３ 【経営上の重要な契約等】当第３四半期会計期間において、経営上の重要な契約等の決定又は締結等はありません。 
研究開発活動	
設備投資等の概要	
主要な設備の状況	
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式40,000,000計40,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類第３四半期会計期間末現在発行数（株）（2023年12月31日）提出日現在発行数（株）（2024年２月14日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式10,211,25010,211,250東京証券取引所 スタンダード市場完全議決権株式であり、権利内容に何ら限定のない当社における標準となる株式です。なお、単元株式数は100株であります。計10,211,25010,211,250－－ （注）2023年12月22日をもって、当社株式は東京証券取引所スタンダード市場に上場しております。 
配当政策	
コーポレート・ガバナンスの概要	
役員の状況	２ 【役員の状況】前事業年度の定時株主総会終了後、当四半期累計期間における役員の異動はありません。 
貸借対照表	
損益計算書	
キャッシュ・フロー計算書	
