項目	値
事業の内容	３【事業の内容】　当社は、ダイレクトメールを主体としたメーリングサービス業務をはじめ、セールスプロモーションのあらゆる領域にわたるサービス等の提供を主な事業活動として展開しております。　当社の事業内容は次のとおりであります。　なお、次の５事業は「第５　経理の状況　１　財務諸表等（1）財務諸表　注記事項（セグメント情報等）」の区分と同一であります。〔主な事業の内容〕（1）ダイレクトメール事業　ダイレクトメールの企画・制作から、情報処理、封入・封緘、発送、アフターフォローまで、ダイレクトメールに関するあらゆる業務をトータルサポートしております。　顧客企業からお預かりした宛名データ等の出力、封筒やフィルムなど多種多様なダイレクトメールの封入・封緘を行う機器を自社内のメーリングセンターに有しており、作業完了後に郵便・宅配事業者を通じて発送します。また、ダイレクトメール発送後の注文や問い合わせといった消費者対応についても、同センターで実施するリソースを有しています。（2）物流事業　通販商品の出荷代行、キャンペーン景品の配送、支店や店舗間における販促品・用度品の保管管理発送など、消費者・企業双方に向けた物流業務の提案から運用までをサポートしております。　商品等の入荷検品、流通加工、バーコード管理、出庫、仕分け、梱包作業を一括して行うリソースを自社内の物流センターに有しており、作業完了後に郵便・宅配事業者を通じて発送します。（3）セールスプロモーション事業　ＳＰ助成物企画・制作、情報誌編集企画・制作、フィールド・サービス、キャンペーン企画、応募整理、グッズ・ノベルティ企画・開発・制作、マーケティングリサーチ、テレマーケティング、ウェブマーケティングなど、目的に応じた効果的な企業の販売促進活動をサポートしております。（4）イベント事業　スポーツ事業イベント、ビジネス事業イベント、文化事業イベントなど、多種多様なイベントの企画から実施、アフターフォローまで、消費者・企業双方のニーズに合ったイベント事業の運営をサポートしております。（5）賃貸事業　自社所有不動産を賃貸しております。 　以上述べた事項を事業系統図によって示すと次のとおりであります。 
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社の経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。　なお、文中の将来に関する事項は、当事業年度末現在において当社が判断したものであります。 （1）経営方針　当社は、「『株主には利益還元で奉仕を』『顧客にはニーズにあった質のよいサービスを』『社員には幸せで豊かなくらしを』『社会には貢献を』提供していく」ことを企業理念として掲げ、相互信頼・相互扶助の精神を尊重し、夢と感性に満ちた企業組織体を目指しております。近年、デジタル技術の進展とともに、多様化する消費スタイルを捉えた有益な情報コミュニケーションを行うことの重要性が増しているなか、当社は、中核事業であるダイレクトメールと物流、セールスプロモーション、イベントの各事業および新たな関連分野のサービスを通して、「顧客企業と生活者のよい関係づくりをトータルサポート」するとともに、次の30年も成長し続ける企業を目指し、主力事業であるダイレクトメールの枠組みを超えたデジタルとリアルの「総合情報ソリューション企業」であることをありたい姿として掲げ、企業価値・株主価値の向上を追求してまいります。 （2）経営戦略等　当社は、今後の成長と「総合情報ソリューション企業」への布石づくりのため、事業戦略として、デジタル分野で既存事業と相乗効果を発揮する「次世代事業の創出」と、物流とセールスプロモーション・イベント事業をダイレクトメールに次ぐ「第２・第３の事業の柱」とすること、さらに「主力事業の深化」としてダイレクトメール事業の新市場開拓と新サービス提供によるシェア拡大を進めてまいります。また、これらを支える基盤戦略として「デジタルトランスフォーメーションの推進」と、気候変動、個人情報の保護と活用の両立、多様性の確保と人材の活用といった「サステナビリティ・ＳＤＧｓへの取組み」、さらには、すべてのもととなる「健康経営の推進」に取組んでまいります。 （3）経営上の目標の達成状況を判断するための客観的な指標等　当社は、2023年3月期から2027年3月期の中期経営計画を策定しております（2024年5月15日修正）。この計画では、2027年3月期の目標として、売上高280億円、営業利益13億円、当期純利益9億円を目指してまいります。また、当社の株主資本コストを8%と認識したうえで、これを上回る資本収益性を確保すべく、中期経営計画の最終年度である2027年3月期の目標ＲＯＥを5.6%とし、さらに長期的には8%以上を目指してまいります。 （4）経営環境および対処すべき課題　ダイレクトメール事業の市場環境は、インターネット広告の台頭がありながらも比較的安定して推移しています。これは「紙かデジタルか」という択一ではなく、「紙とデジタル」という相乗効果による新たな価値創造につながっているためです。一方、企業の販売促進手段の多様化や今後予定されている郵便料金値上げなど慎重な対応を要する環境変化も想定されます。物流事業においては、ＥＣ市場の拡大が続いていることなどがビジネスチャンスとなるとともに、競争環境におけるサービスの独自性を発揮して、案件拡大ペースを上げていくことが課題となっています。セールスプロモーション事業とイベント事業においては、コロナ禍での特需が反動するものの、今後も顧客や住民との接点における企業や自治体の業務委託ニーズの活発化が期待されます。このようななか、当社は、前記の経営方針および経営戦略等に基づき、次のことに対処してまいります。 ①次世代事業の創出　デジタル分野で既存事業との相乗効果を発揮する新規事業を開発し、新たなビジネスモデルの展開を図ってまいります。ダイレクトメール、物流などの既存事業の周辺には様々な機会があり、これらを捉えることで、これまでの受託業務に加えて、デジタルとリアルの総合ソリューション分野への展開が検討できると考えています。 ②第２・第３の事業の柱づくり　物流事業およびセールスプロモーション事業を主要な事業セグメントへ発展させてまいります。第２の柱とすべく物流事業は、今後も期待できるＥＣ通販市場の拡大を捉えた量的拡大とデータやデジタル技術の活用による効率化に取り組んでまいります。一方、第３の柱とすべくセールスプロモーション事業は、企画設計ノウハウやイベント事業との複合サービスの展開、システム開発力の強化などの取り組みを進め、企業や自治体の業務委託ニーズに関連する案件拡大により、高い収益性を最大限に活かしてまいります。  ③主力事業の深化　既存のダイレクトメール案件の安定成長をベースにしつつ、オンラインを主戦場とするデジタル事業者による新たなダイレクトメール需要や未開発の領域を対象とした新市場開拓と、デジタル時代の新サービス提供の両軸を推進することで、さらなるシェア拡大を図ってまいります。 ④デジタルトランスフォーメーションの推進　デジタルとリアルの融合や顧客データの増大、働き方の多様化やデジタル技術の進展などの環境変化を捉え、デジタルトランスフォーメーションに取り組むことで、ありたい姿とする「総合情報ソリューション企業」への進化と事業の付加価値・生産性の向上を図ってまいります。また、こうした新しい取り組みを通じて、よりよい組織変革や次世代人材育成の機会としてまいります。 ⑤サステナビリティ・ＳＤＧｓへの取り組み　当社の中核事業であるダイレクトメールは、紙や個人情報を取り扱うことから、環境負荷やプライバシー保護に関するリスクが内包されていることも事実です。そこで当社では、地球環境の保全、顧客データの保護と有効活用に積極的・能動的に取り組むことで、ダイレクトメールが長期的に価値を発揮できる前提を作ることに努めてまいります。また、当社の事業活動を支える多様な人材が、いきいきと働くことができる基盤づくりと、女性活躍を積極的に推進してまいります。 ⑥健康経営の推進　働く人々の健康増進に向けた取り組みにより、生産性の向上と組織の活性化を実現してまいります。このため、「企業全体で健康づくりに取り組むこと」を宣言し、運動や食生活による健康行動の習慣化に向けた支援など具体的な活動に取り組んでまいります。  
事業等のリスク	３【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、投資者の判断に重要な影響をおよぼす可能性のある事項には、以下のようなものがあります。　なお、文中の将来に関する事項は、当事業年度末現在において当社が判断したものであります。（1）需要構造の変化について　当社は、ダイレクトメール事業による売上が全体の約７割を占めております。当社におけるダイレクトメールは、販売促進を目的とするものをはじめ、公共サービスにおける各種通知や業務通信などに利用されるとともに、デジタルマーケティングとの組み合わせによる利用が図られるなど、顧客企業のプロモーション手法として広く定着しておりますが、将来において、顧客企業のプロモーション手法に大きな変化が生じた場合には、当社の経営成績および今後の事業展開に影響を与える可能性があります。 （2）技術革新等の影響について　当社は、持続的な成長のために、ダイレクトメール、物流、セールスプロモーション、イベントの各事業において、業務の継続的な改善とサービス開発、技術の向上を推進しておりますが、想定しない技術革新や競争環境の激変の影響により当社のサービスが競争力を失った場合には、当社の経営成績および今後の事業展開に影響を与える可能性があります。 （3）郵便制度改正について　当社は、ダイレクトメール事業において郵便制度を利用しております。郵便制度は、我が国のインフラとして持続性を有していますが、サービス内容や料金の改正によっては、当社の経営成績および今後の事業展開に影響を与える可能性があります。 （4）外部調達について　当社は、ダイレクトメールおよび物流の事業において、外部から、ラッピングフィルム材、印刷物、梱包資材、配送手段などを適正な価格で安定的に調達するよう努めております。しかしながら、為替の変動、原燃料価格や物流費の高騰、国内の人手不足などの影響から、調達が極めて困難となった場合や価格の高騰が想定を大きく超えた場合には、当社の経営成績および今後の事業展開に影響を与える可能性があります。 （5）主要顧客企業に対する依存について　当社総売上高に占める割合が10%以上となる顧客企業の数および売上高の割合の合計は、2024年３月期において１社、13%となっております。現時点において、当該顧客企業との関係は極めて良好に推移しておりますが、予期せぬ事象による取引条件の変更、解約などが生じた場合には、当社の経営成績および今後の事業展開に影響を与える可能性があります。 （6）人材の確保および育成について　当社が行う顧客企業のマーケティング活動を支援する事業の遂行においては、人材に依拠する部分が多く、有能な人材の確保や育成を行うことが重要となっております。これに対して当社は計画的な採用を実施することで人材の確保を図るとともに、従業員のキャリア形成を支援することで従業員の能力向上を図ってまいります。しかしながら、必要とする人材の確保や育成ができない場合には、当社の経営成績および今後の事業展開に影響を与える可能性があります。 （7）個人情報の管理について　当社は、顧客企業から個人情報を受託して事業活動を行っております。これら個人情報の運用については、「個人情報の保護に関する法律」をはじめとした関連法規制およびJISQ15001（プライバシーマーク）、JISQ27001(情報セキュリティ)などに則って厳正に運用するとともに、実施状況を定期的に見直し改善していることから、個人情報漏えいの可能性は低いものの、今後何らかの事情により個人情報漏えいなどの問題が生じた場合には、当社への損害賠償請求や信用低下により、当社の経営成績および今後の事業展開に影響を与える可能性があります。 （8）大規模自然災害・感染症等について　地震、風水害、感染症の拡大などの大規模な災害が発生した場合には、災害の規模により当社の本社、支社、営業所、メーリングセンターおよび物流センターが甚大な被害を受ける可能性があります。当社では、東西に拠点を設けることでリスクの分散に努めておりますが、事業拠点機能の麻痺、従業員の損失や欠勤、電力の供給不足、郵便・配送網や催事会場などの関連する社会基盤の不全、さらには消費マインドの冷え込みなどの事象の発生が、当社の経営成績および今後の事業展開に影響を与える可能性があります。 （9）コンプライアンスについて　当社は、コンプライアンス経営を最重要課題として、行動指針の策定、従業員研修、業務監査などを通じて法令順守体制を推進しておりますが、将来において、各種法令に違反した事実が認められた場合には、社会的信用の低下、事業の停止、許可の取り消し、罰則の適用、損害賠償などの支払いなどにより、当社の経営成績および今後の事業展開に影響を与える可能性があります。 （10）サステナビリティについて　当社は、サステナビリティへの取り組みとして、「気候変動への取り組み」「個人情報の保護と活用の両立」「多様性の確保と人材の活用」の３つの重要課題の解決を推進しております。しかしながら、社会・経済の外部環境要因、法規制の強化、当社の顧客企業をはじめとしたステークホルダーからの更なる要請などにより、これらの取り組みが計画通りに進捗しなかった場合には、当社の経営成績および今後の事業展開に影響を与える可能性があります。  
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】（1）経営成績等の状況の概要　当事業年度における当社の財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は次のとおりであります。 ①財政状態及び経営成績の状況　当事業年度におけるわが国経済は、新型コロナウイルス感染症の収束とともに、社会経済活動が徐々に正常化し、物価上昇や海外景気の下振れリスクなどが懸念されながらも、緩やかな回復が継続しました。　当社をとりまく事業環境におきましても、企業によるプロモーション活動や自治体の活動において、新たな案件受注と引合いの回復が見られるようになっております。　このようななか当社は、中核事業であるダイレクトメールと物流、セールスプロモーション、イベントの各事業および新たな関連分野のサービスを通して、「顧客企業と生活者のよい関係づくりをトータルサポート」するとともに、将来に向けて、ダイレクトメールの枠組みを超えたデジタルとリアルの「総合情報ソリューション企業」を目指し、企業価値の一層の向上に努めております。また、2022年3月に公表した「新中期経営計画」では、事業戦略として「次世代事業の創出」「第2・第3の事業の柱づくり」「主力事業の深化」に、これを支えるデジタル戦略として「デジタルトランスフォーメーションの推進」に、さらに企業価値を高めるための基盤戦略として「サステナビリティ・ＳＤＧｓ」「健康経営の推進」に取り組むこととしております。 　この結果、当社の当事業年度の売上高は、269億３百万円（前年同期比8.2%減）、営業利益は、13億70百万円（同27.7%減）、経常利益は、営業外収益が45百万円（同14.9%増）、営業外費用が６百万円（同149.9%増）となった結果、14億９百万円（同27.1%減）となりました。当期純利益は、投資不動産として保有しておりました土地の譲渡益を特別利益に８億66百万円計上、税金費用を６億75百万円としたことにより15億19百万円（同32.4%増）となりました。 セグメントごとの経営成績は、次のとおりであります。 ・ダイレクトメール事業　既存顧客の取引窓口の拡大や新規受注を促進したものの、一部の大型案件業務終了の影響などにより、売上高は198億28百万円（同8.7%減）、セグメント利益は14億51百万円（同4.7%減）となりました。 ・物流事業　通販出荷および販促支援案件が堅調に推移した結果、売上高は26億69百万円（同8.2%増）となりました。一方、川島ロジスティクスセンターの賃料値上げなど業務経費の増加により、セグメント利益は23百万円（同0.6%減）となりました。 ・セールスプロモーション事業　コールセンターやバックオフィス機能を活かした各種支援業務に注力したものの、後半に新型コロナ関連の事務局運営業務等の収束による反動があり、売上高は21億２百万円（同27.2%減）、セグメント利益は４億10百万円（同48.1%減）となりました。 ・イベント事業　新型コロナワクチン接種会場の運営業務や販売促進・スポーツイベントなどの運営・警備業務に注力した結果、売上高は22億11百万円（同5.2%増）、セグメント利益は１億93百万円（同4.3%減）となりました。 ・賃貸事業　千代田小川町クロスタビル（東京都千代田区）等の売上高は、テナントの一部が退去した影響により、全体で92百万円（同21.0%減）、セグメント利益は32百万円（同41.8%減）となりました。 ②キャッシュ・フローの状況　当事業年度末における現金及び現金同等物（以下，「資金」という。）の残高は、前事業年度末と比較して11億30百万円増加し91億13百万円となりました。 （営業活動によるキャッシュ・フロー）　営業活動の結果得られた資金は、８億79百万円（前年同期比18億26百万円減）となりました。これは主に、税引前当期純利益21億95百万円の計上に加えて非資金項目の減価償却費３億75百万円計上、棚卸資産の減少17億７百万円などによって資金が増加した一方で、投資不動産売却益の計上８億66百万円、仕入債務の減少２億98百万円、前受金の減少19億62百万円、法人税等の支払い４億３百万円などによって資金が減少したことなどによるものであります。 （投資活動によるキャッシュ・フロー）　投資活動の結果得られた資金は８億75百万円（前年同期比7億96百万円増）となりました。これは主に、投資不動産の売却による収入16億33百万円などによって資金が増加した一方で、業務センター等における設備投資７億62百万円によって資金が減少したことによるものであります。 （財務活動によるキャッシュ・フロー）　財務活動の結果使用した資金は、６億24百万円（前年同期は76百万円の獲得）となりました。これは主に、有利子負債の支払い１億62百万円（リース債務51百万円、長期借入金１億円など）、自己株式取得による支出２億12百万円、配当金の支払い２億49百万円などによって資金が減少したことによるものであります。 ③生産、受注及び販売の実績ａ.　生産および仕入実績　当事業年度の生産および仕入実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当事業年度（自　2023年４月１日至　2024年３月31日）前年同期比（％）ダイレクトメール事業（千円）17,786,30890.8物流事業（千円）2,589,510108.1セールスプロモーション事業（千円）1,630,22680.9イベント事業（千円）2,017,900106.2賃貸事業（千円）59,66498.1合計（千円）24,083,60992.8 ｂ.　販売実績　当事業年度の販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当事業年度（自　2023年４月１日至　2024年３月31日）前年同期比（％）ダイレクトメール事業（千円）19,828,63191.3物流事業（千円）2,669,209108.2セールスプロモーション事業（千円）2,102,65572.8イベント事業（千円）2,211,376105.2賃貸事業（千円）92,00579.0合計（千円）26,903,87891.8（注）１．受注につきましては、受注後、短期間に業務完了し納品されるため、販売実績のみ記載しております。　　　２．主な相手先別の販売実績および当該販売実績の総販売実績に対する割合相手先前事業年度（自  2022年４月１日至  2023年３月31日）当事業年度（自  2023年４月１日至  2024年３月31日）金額（千円）割合（％）金額（千円）割合（％）株式会社ジャパネットメディアエージェンシー3,808,34613.03,523,47413.1 （2）経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社の経営成績等の状況に関する認識および分析・検討内容は次のとおりであります。　なお、文中の将来に関する事項は、当事業年度末現在において判断したものであります。 ①重要な会計方針および見積り　当社の財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されています。この財務諸表の作成にあたり、決算日における資産・負債の報告数値、報告期間における収益・費用の報告数値に影響を与える見積りは、主に貸倒引当金、減損会計、賞与引当金、退職給付引当金および繰延税金資産等であり、継続して評価を行っております。　なお、見積りおよび判断・評価については、過去実績や状況に応じて合理的と考えられる要因等に基づき行っておりますが、見積り特有の不確実性があるため、実際の結果は異なる場合があります。 ・重要な会計上の見積りおよび当該見積りに用いた仮定　財務諸表の作成に当たって用いた会計上の見積りおよび当該見積りに用いた仮定のうち、重要なものについては、第５　経理の状況　１　財務諸表等　(1)財務諸表　注記事項（重要な会計上の見積り）に記載のとおりであります。 ②当事業年度の経営成績等の状況に関する認識および分析・検討内容・資産の状況　当事業年度末の流動資産は、前事業年度末に比べて主に現金及び預金が11億30百万円、立替郵送料が２億31百万円増加しましたが、仕掛品が17億７百万円減少したことにより、全体として133億96百万円（前事業年度末比４億９百万円減）となりました。　当事業年度末の固定資産は、前事業年度末に比べて主に投資有価証券が３億29百万円、有形固定資産が２億34百万円増加しましたが、投資不動産が９億75百万円減少したことにより、全体として79億24百万円（同４億24百万円減）となりました。　その結果、資産合計では、213億21百万円（同８億34百万円減）となりました。 ・負債の状況　当事業年度末の流動負債は、前事業年度末に比べて主に前受金が19億62百万円減少したことにより、全体として39億71百万円（同20億21百万円減）となりました。　当事業年度末の固定負債は、前事業年度末に比べて主に長期借入金が１億円、長期リース債務が51百万円減少したことにより、全体として６億61百万円（同１億46百万円減）となりました。　その結果、負債合計では、46億33百万円（同21億67百万円減）となりました。 ・純資産の状況　当事業年度末の純資産は、主に利益剰余金が当期純利益15億19百万円の計上と配当２億52百万円を支払ったことにより、差し引きで前事業年度末に比べて12億67百万円増加したほか、自己株式が２億１百万円増加（純資産の減少）、その他有価証券評価差額金が２億40百万円（税効果分は除く）増加したことにより、全体として166億87百万円（同13億33百万円増）となりました。  ③資本の財源および資金の流動性・キャッシュ・フローの分析　キャッシュ・フローの分析については「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　（1）経営成績等の状況の概要　②キャッシュ・フローの状況」の項目をご参照ください。 ・資金需要および調達方法　当社の運転資金需要のうち主なものは、副資材の購入費用および機械等の修繕費用のほか、製造費、販売費及び一般管理費等の営業費用であります。投資の目的とした資金需要は、設備投資によるものであります。　当社は、事業運営上必要な流動性と資金の源泉を安定的に確保することを基本方針としております。短期運転資金は自己資金および金融機関からの短期借入を基本としており、設備投資や長期運転資金の調達につきましては、金融機関からの長期借入を基本としております。　なお、当事業年度末における借入金およびリース債務を含む有利子負債は４億44百万円となっております。また、当事業年度における現金及び現金同等物の残高は91億13百万円となっております。  
経営上の重要な契約等	５【経営上の重要な契約等】　該当事項はありません。 
研究開発活動	６【研究開発活動】　該当事項はありません。
設備投資等の概要	１【設備投資等の概要】　当社は、顧客ニーズの多様化、高度化、複雑化や受注競争の激化、さらに最近のＩＴ革新に対処するための設備投資を行っております。当事業年度の設備投資（有形固定資産および無形固定資産受入ベース数値）の内訳は次のとおりであります。  当事業年度（千円）前年同期比（％）ダイレクトメール事業265,78288.05物流事業7,733100.64セールスプロモーション事業28,522116.56イベント事業2,3312,365.99賃貸事業5,32594.60報告セグメント計309,69691.16計309,69691.16消去または全社232,176830.41合計541,872147.37 　当事業年度における設備投資額は５億41百万円であり、主なものは、社宅用土地２億７百万円、業務センター設備費１億26百万円、メーリング関連機器１億25百万円、ネットワーク機器・複合機等のリプレース46百万円、その他36百万円であります。
主要な設備の状況	２【主要な設備の状況】　当社における主要な設備は、次のとおりであります。2024年３月31日現在  事業所名（所在地） セグメントの名称設備の内容帳簿価額従業員数（人）建物及び構築物（千円）機械装置及び運搬具（千円）土地（千円）(面積㎡)リース資産（千円）ソフトウェア（千円）その他（千円）合計（千円）本社(東京都千代田区)ＤＭ事業ＳＰ事業イベント事業 業務施設340,5779,256475,869（135）－3,65641,730871,08994[2]賃貸不動産(東京都千代田区)賃貸事業 賃貸施設311,838925439,263（118）－－－752,0271[－]業務センター(埼玉県さいたま市桜区)ＤＭ事業ＳＰ事業 業務施設1,217,643177,3001,897,350（12,451）64,10030,02353,3733,439,791153[217]浦和ロジスティクスセンター(埼玉県さいたま市桜区)ＤＭ事業 業務施設388,19313,074 （注）4－－1,447402,7167[28]川島ロジスティクスセンター(埼玉県比企郡川島町)物流事業 業務施設（注）533,0694,158－－726,11243,41216[58]賃貸不動産(大阪市旭区)賃貸事業 賃貸施設79,939－338,759（1,406）－－0418,699－関西支社(大阪府門真市)ＤＭ事業ＳＰ事業イベント事業 業務施設（注）600－－－0027[27]　（注）１．業務センター中には、株式会社ＴＬＰおよび株式会社グロップに貸与中の建物及び構築物39,993千円を含んでおります。２．浦和ロジスティクスセンター中には、株式会社グロップに貸与中の建物及び構築物21,908千円を含んでおります。３．従業員数の[　]は、臨時従業員数を外書しております。４. 業務センターの敷地内にあるため、業務センター土地に一括表記しております。５. 建物を賃借しており、年間賃借料は330,655千円であります。６. 建物を賃借しており、年間賃借料は54,916千円であります。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式26,600,000計26,600,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2024年３月31日）提出日現在発行数（株）（2024年６月21日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式7,262,0207,262,020東京証券取引所スタンダード市場単元株式数100株計7,262,0207,262,020－－
