項目	値
事業の内容	３ 【事業の内容】当社グループは、㈱キタック（当社）、㈱広川測量社（連結子会社）により構成されており、主に建設コンサルタント事業を営んでおります。当社グループの事業内容と当該事業に係る位置付け及びセグメントとの関連は次のとおりであります。なお、以下に示す区分はセグメントと同一の区分であります。　当社の事業内容は以下のとおりであります。 （建設コンサルタント事業）　当社は、新潟県内を中心に地質調査・土木設計等の業務を営んでおります。連結子会社の㈱広川測量社は、新潟県内を中心に測量業務を営んでおります。　（不動産賃貸等事業）　当社は、主に新潟県内において不動産賃貸業等を営んでおります。 事業の系統図は、次のとおりであります。 
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】 文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。(1) 会社の経営の基本方針創業以来、国や地方公共団体の行う社会資本整備の計画・調査や設計業務の実施にあたって培われた豊富な技術、ノウハウ、関連地域情報を駆使することによって、事業を拡大してまいりました。また、「優れた技術を社会に提供し、社会の発展に寄与することを使命とする」を基本理念に掲げ、誠実な業務執行を信条として、顧客の信頼に応えてまいりました。今後とも、社会資本整備に対する多様なニーズに対応したコスト競争力と高品質を目指すとともに、高度・先端技術の活用により、他社との差別化を図ることとしています。そのため、「稼ぐ力」「働く環境の改善」「人材の活用」の３本を経営方針に据えながら、技術力の一層の向上と企業価値の増大に全社をあげて努めてまいります。(2) 目標とする経営指標目標とする経営指標としましては、安定した経営を維持していくため、株主資本比率、売上高経常利益率、１株当たり当期純利益などの指標の向上を目指しております。(3) 中長期的な会社の経営戦略 当社グループが目指す方向は、どのような環境変化に対しても的確に対応できる経営基盤の確立であります。そのためには、営業、技術、品質、財務などあらゆる面において、常に高い水準を目指していくことであります。(4) 会社の対処すべき課題基本理念に掲げた「優れた技術を社会に提供し、社会の発展に寄与する」ため、主力とする地質・地盤調査、土木設計において培った技術力に加え、高度・先端技術の導入により社会の信頼と要請に応えていくことと考えております。　そのため「稼ぐ力の強化」「働く環境の改善」「多様な人材の活用」の３本を経営目標の柱に据え、全社で社会的信頼の確保と企業価値の増大に努めてまいります。　国の国土強靭化施策をはじめ、公共インフラの維持・補修業務など、当業界に関わる業務需要は引き続き見込めるものの、一層の受注競争の激化とともに、新たに持続可能な開発目標(SDGs)の設定や達成への努力が求められ、企業経営に対するニーズも多様化しています。　今後とも業務上のリスクに対応した高度技術・先端技術の活用による他社との差別化、そして、コスト競争力と高品質をかかげ、さらなる業績向上を目指すとともに、引き続き、人材育成と技術者教育の強化、そして、時代のニーズに対応した就業環境の整備を行い、さらに健全な経営を目指してまいります。 
事業等のリスク	 ３ 【事業等のリスク】 有価証券報告書に記載した事業の状況、経理の状況などに関する事項のうち、投資者の判断に重要な影響を及ぼす可能性があると考えられる主な事項は以下のようなものがあります。当社グループは、これらのリスクの可能性を認識した上で、発生の回避及び発生した場合の対応に努める所存であります。なお、文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。(1) 国及び地方自治体への高い受注依存当社グループは、国及び地方自治体、特に新潟県を主要顧客としており、これらの官公庁に対する受注依存度は80％以上と高い比率となっております。このため、当社グループの受注環境は、政府の構造改革の影響を強く受け、今後大幅な公共事業の縮減が実施される場合は、当社グループの業績に影響を及ぼす可能性があります。(2) 価格競争について公共事業費の抑制傾向が継続し今まで以上に価格競争が厳しくなった場合には、当社グループの業績に影響を及ぼす可能性があります。(3) 季節変動について当社グループの主要事業である建設コンサルタント事業は、主要顧客が国及び地方自治体であるため、受注契約の工期が事業年度末の３月に集中する傾向にあります。この影響で、当社グループの売上高も連結会計年度の上半期に多く計上されるため、投資者の判断に影響を及ぼす可能性があります。(4) 有利子負債について当社グループは、その他事業として不動産賃貸業を営んでおりますが、不動産を取得する為の資金調達により、一時的に有利子負債が増加し、流動比率が低下することがあります。現時点においては、当社グループの経営を圧迫するには至っておりませんが、今後の金利水準及び営業キャッシュ・フローの推移により、当社グループの業績に影響を及ぼす可能性があります。(5) 固定資産の評価について当社グループは、「固定資産の減損に係る会計基準」を適用しております。当該会計基準では、グルーピングされた固定資産について回収可能額を測定し、その結果、回収可能額が帳簿価額を下回る場合はその差額を減損損失として認識することとされており、今後も事業環境の変化などにより資産価値が低下した場合は、当社グループの業績に影響を及ぼす可能性があります。(6) 受注業務の損失発生について受注業務の損失に備えるため、当連結会計年度末における受注業務のうち、将来の損失の発生が見込まれ、かつ、その金額を合理的に見積もることができる未成業務について、業務ごとの業務収益総額及び業務原価総額を基にその損失見込額を業務損失引当金として計上することにより、当社グループの財政状態及び経営成績に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】 (1) 経営成績等の状況の概要当連結会計年度における当社グループの財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という。）の状況の概要は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。① 財政状態及び経営成績の状況当連結会計年度における我が国経済は、新型コロナウイルス感染症に対する制限緩和により正常化が一段と進んだことや個人消費、インバウンド需要が急速に回復しつつあるものの、ウクライナ情勢の長期化に伴うエネルギー価格及び原材料価格の高止まり、物価上昇と円安、さらには世界的な金融引締めに伴う影響や中東をめぐる情勢などから、引続き不透明な状況が続いています。こうした中で、当社グループを取り巻く市場環境としては、近年は気候変動の影響もあり台風や線状降水帯発生による豪雨等による自然災害が頻発化・激甚化しており、そうした災害からの復旧工事や災害防止のための需要、災害発生の予兆把握のための需要が今後も継続することが予想されます。また、国土強靭化計画の進展や高度成長期に建設された各種社会インフラの老朽化が大きな社会問題になる中で、「地質調査業」及び「建設コンサルタント業」におきましては、国土強靭化のための５カ年加速化対策後もこれらを継続的・安定的に推進する「改正国土強靭化基本法」が令和５年６月14日に成立するなど、国内公共事業を取り巻く環境は引続きおおむね堅著に推移するものと予想されます。当社グループといたしましては、「地質調査業」及び「建設コンサルタント業」で長年培った技術力を活かした提案力をもって、国土強靭化推進業務をはじめとする防災・減災対策のほか公共インフラの老朽化対策などの業務について、調査から設計までの一貫した総合力と環境分野も含む豊富な業務経験により、受注の確保に努めてまいりました。 当連結会計年度の受注高は、防災・減災及び社会資本整備事業などの需要増加を見込み受注計画を立て、その計画達成に向けて受注機会を増やす、顧客を拡大するなどして事業推進を図った結果、26億４百万円（前年同期比1.5％増）となり、売上高27億８千１百万円（同2.9％増）、営業利益１億２千４百万円（同61.4％増）、経常利益１億８千５百万円（同34.5％増）、親会社株主に帰属する当期純利益１億７千３百万円（同91.4％増）となりました。 セグメント別の業績は以下のとおりであります。（建設コンサルタント事業）完成業務収入25億９千６百万円（前年同期比3.0％増）、売上総利益７億９千２百万円（同9.6％増）となりました。（不動産賃貸等事業）不動産賃貸等収入１億８千５百万円（前年同期比1.5％増）、売上総利益７千３百万円（同18.8％増）となりました。 当連結会計年度末の財政状態は以下のとおりであります。（資産）資産合計は、59億８千２百万円(前連結会計年度末比２億１千６百万円増)となりました。主な増減内訳は、現金及び預金（同３千５百万円減）、受取手形、完成業務未収入金及び契約資産（同１億４千４百万円増）、賃貸資産（同４千４百万円増）等であります。（負債）負債合計は、29億５千６百万円(前連結会計年度末比４千５百万円増)となりました。主な増減内訳は、短期借入金（同４億円増）、社債（同３億円減）等であります。（純資産）純資産合計は、30億２千６百万円(前連結会計年度末比１億７千１百万円増)となりました。主な増減内訳は、利益剰余金(同１億４千５百万円増)、その他有価証券評価差額金(同２千５百万円増)等であります。② キャッシュ・フローの状況当連結会計年度末における現金及び現金同等物（以下「資金」という。）は、前連結会計年度末に比べ３千５百万円減少し１億３千７百万円となりました。当連結会計年度末における各キャッシュ・フローの状況は以下のとおりであります。(営業活動によるキャッシュ・フロー)営業活動の結果増加した資金は、５千６百万円となりました。これは、仕入債務の増加額３千６百万円等の増加要因があった一方で、未成業務受入金の減少額１千２百万円等の減少要因があったことによるものであります。(投資活動によるキャッシュ・フロー)投資活動の結果減少した資金は、６千８百万円となりました。これは、投資有価証券の売却及び償還による収入３千万円の増加要因があった一方で、有形固定資産の取得による支出７千１百万円、無形固定資産の取得による支出２千８百万円等の減少要因があったことによるものであります。(財務活動によるキャッシュ・フロー)財務活動の結果減少した資金は、２千２百万円となりました。これは、短期借入金の純増額４億円の増加要因があった一方で、長期借入金の返済による支出２億円、社債の償還による支出１億５千万円等の減少要因があったことによるものであります。  ③ 生産、受注及び販売の実績ａ. 生産実績セグメントの名称当連結会計年度(自　令和４年10月21日至　令和５年10月20日)金額(千円)前年同期比(％)建設コンサルタント事業2,596,197103.0不動産賃貸等事業――合計2,596,197103.0 (注)　生産実績の金額は、販売価格で表示しております。 ｂ. 受注状況セグメントの名称当連結会計年度(自　令和４年10月21日至　令和５年10月20日)受注高受注残高金額(千円)前年同期比(％)金額(千円)前年同期比(％)建設コンサルタント事業2,714,664111.21,199,885111.0不動産賃貸等事業――――合計2,714,664111.21,199,885111.0 ｃ. 販売実績セグメントの名称当連結会計年度(自　令和４年10月21日至　令和５年10月20日)金額(千円)前年同期比(％)建設コンサルタント事業2,596,197103.0不動産賃貸等事業185,073101.5合計2,781,270102.9 (注)　主要相手先別の販売実績は、次のとおりであります。 相手先前連結会計年度(自　令和３年10月21日至　令和４年10月20日)当連結会計年度(自　令和４年10月21日至　令和５年10月20日)金額(千円)割合(％)金額(千円)割合(％)新潟県1,098,24940.65982,47035.33国土交通省707,12126.17769,35627.67   (2) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。① 重要な会計方針及び見積り　　連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。連結財務諸表を作成するにあたり重要となる会計方針については、『「第５ 経理の状況 １ 連結財務諸表等（1）連結財務諸表　注記事項　連結財務諸表作成のための基本となる重要な事項」』に記載しているとおりです。　　連結財務諸表の作成において、損益または資産の状況に影響を与える見積りの判断は、過去の実績やその時点での入手可能な情報に基づいた合理的と考えられるさまざまな要因を考慮した上で行っておりますが、実際の結果は、見積り特有の不確実性があるため、これらの見積りと異なる場合があります。　　特に次の重要な会計方針が連結財務諸表における重要な見積りの判断に大きな影響を及ぼすと考えております。　ａ．繰延税金資産の回収可能性　　繰延税金資産の計上にあたっては、将来の課税所得見込み及びタックスプランニングに基づき、繰延税金資産の回収可能性を検討しており、将来減算一時差異等のうち、将来の税金負担額を軽減する効果を有していると判断した部分についてのみ、繰延税金資産を計上しております。今後、課税所得が見込み通り発生しない場合には、繰延税金資産の回収可能性について再度検討する必要があり、その結果、繰延税金資産の取崩が必要となる場合があります。　ｂ．投資有価証券の評価　　その他有価証券で時価のあるものについては、期末日の時価が取得価額に比べて著しく下落したものを減損の対象としております。将来、株式市況や投資先の業績が悪化した場合には、追加的な減損処理が必要となる可能性があります。　ｃ．建設コンサルタント事業の請負業務に係る実行予算の見積り　　建設コンサルタント事業においては、調査・設計等の請負業務に関する収益の計上に際して、一定の期間にわたり履行義務が充足される契約については、履行義務の充足に係る進拶度を見積り、一定の期間にわたり収益を認識しております。当該収益認識に係る進拶度の見積り方法は、実行予算に対する実際原価の割合(インプット法)で算出しております。実行予算の見積りは、対象となる請負業務ごとに内容や工期が異なるため個別性が強く、また、進行途上において当初想定していなかった事象の発生により業務内容の変更が行われる等の特徴があるため、今後、想定していなかった状況の変化等により実行予算の見積りの見直しが改めて必要となった場合は、売上高および売上原価に影響を与える可能性があります。　ｄ．業務損失引当金　　期末日現在における未成業務の損失発生見込額について、合理的に見積り、引当計上しております。　ｅ．固定資産の減損損失　　固定資産の減損の兆候を判定するにあたっては、グルーピングされた資産について、主要な物件については社外の不動産鑑定士による不動産調査価額により、その他の物件については固定資産税評価額等に基づく正味売却価額により算定した回収可能価額及び会計基準に基づくその他判定基準により実施しております。減損の兆候が発生した場合には、将来キャッシュ・フロー等を見積り、回収見込額を測定して減損損失を計上する可能性があります。 ② 当連結会計年度の財政状態についての分析　　「(1) 経営成績等の状況の概要　① 財政状態及び経営成績の状況」を参照願います。  ③ 当連結会計年度の経営成績についての分析　　「(1) 経営成績等の状況の概要　① 財政状態及び経営成績の状況」を参照願います。  ④ 資本の財源及び資金の流動性についての分析　　「(1) 経営成績等の状況の概要　② キャッシュ・フローの状況」を参照願います。  ⑤ 経営者の問題認識と今後の方針について創業以来、一貫して、国や地方自治体などの行う社会資本整備の計画・調査や設計業務を行い、これまでに培われてきた豊富な技術、ノウハウ、関連地域情報を駆使して業務を拡大してまいりました。その結果、地域の業界におけるリーディングカンパニーとしての地位を確立してきましたが、さらに飛躍を目指すこととしております。「優れた技術を社会に提供し、社会の発展に寄与することを使命とする」を基本理念に、誠実な業務執行を信条として、顧客、株主、従業員、関連業者、地域社会等に信頼され、敬愛される会社になることを理想としています。 
経営上の重要な契約等	５ 【経営上の重要な契約等】該当事項はありません。  
研究開発活動	６ 【研究開発活動】「優れた技術を社会に提供し、社会の発展に寄与することを使命とする」という基本理念のもと、総合建設コンサルタントとして持続的な成長のためには、これまでの常識にとらわれない次世代コンサルティングを創造し高付加価値でより収益性の高いソリューションの開発・提供が不可欠だと考え、「数値解析技術の活用による防災用シミュレーションシステム」の独自開発に加え、ITベンチャーと業務提携しAI画像解析と蓄積したノウハウデータを融合させたシステム開発を推進しています。また、大学等との連携による共同研究開発も積極的に進めております。当連結会計年度の研究開発費の執行状況は22,976千円であります。 
設備投資等の概要	１ 【設備投資等の概要】特記すべき事項はありません。 
主要な設備の状況	２ 【主要な設備の状況】(1) 提出会社令和５年10月20日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(人)建物工具、器具及び備品土地(面積㎡)その他合計本社(新潟市中央区)建設コンサルタント事業統括業務施設82,89016,734262,500(1,079)99,673461,798123本社(新潟市中央区)不動産賃貸等事業賃貸施設638,781―1,801,467(14,044)―2,440,2480本社(新潟市中央区)全社共通統括業務施設181,392474,043390,208(1,670)3,7111,049,35528仙台事務所(仙台市青葉区)不動産賃貸等事業賃貸施設6,876―40,460(150)―47,3360北信越事業所(新潟県上越市)ほか６事業所建設コンサルタント事業営業設備等79,0232,35639,232(1,076)7,336127,94826 (注) １　「建物」の欄は賃貸資産も含まれております。２　「その他」の欄は構築物、機械及び装置、車両運搬具、リース資産及び建設仮勘定の合計であります。 (2) 国内子会社令和５年10月20日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(人)建物工具、器具及び備品土地(面積㎡)その他合計㈱広川測量社(新潟県長岡市)建設コンサルタント事業統括業務施設―88638,968(1,133)3539,8907  
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式16,000,000計16,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(令和５年10月20日)提出日現在発行数(株)(令和６年１月15日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式5,969,0245,969,024東京証券取引所スタンダード市場（注）計5,969,0245,969,024―― （注）株主としての権利内容に制限のない、標準となる株式であり、単元株式数は100株であります。 
