項目	値
事業の内容	３【事業の内容】　当社は、機械器具製造業の単一セグメントであり、フィルム、金属箔及び紙などの基材に各種の機能性を持たせるための塗工乾燥装置を主とした各種乾燥機、熱処理機、化工機、その他産業機械の設計、製作、据付販売を行っています。 
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　文中の将来に関する事項は、当事業年度末現在において当社が判断したものであります。 （1）経営方針　当社は、持続的な成長発展を図り、企業価値の最大化に努めることが、株主及び顧客のご期待に応えることと考えております。そのため、社会やマーケットの潮流を的確に把握し、これまで培ってきた優位の技術を融合し、技術やサービスを通じて最適なソリューションを提供する「技術革新型企業」を目指しております。対外的には透明かつ公正な企業活動を行うことにより、真に豊かな社会の実現に貢献することを経営方針としております。 （2）経営戦略等＜事業戦略＞①業務の質の向上による顧客満足度の充実②営業力の強化と新規顧客の開拓や各種ＰＲの推進③独自の技術による新製品の開発と先端製品開発用テスト機の設置計画④グローバル展開の推進⑤シナジー効果と将来性のある企業のＭ＆Ａの推進⑥工場再編計画による生産の効率化と生産能力のアップ⑦加工機械の新規投資による付加価値の高い生産⑧地域住民の皆さまとの活動を含む社会貢献への取組み ＜事業展開＞　従来からの当社の重要な事業の柱の一つである、他社の追従を許さないスマートフォン、タブレットやテレビなどの光学系ディスプレイ分野については、世界的に見ればこれからもまだ伸びる分野と考えており、今後も引き続き力を入れて取組んでまいります。　もう一つの事業の柱である、エネルギー関連分野の車載用リチウムイオン二次電池分野については、中国・欧州などで大型新規投資が続いており、コスト競争が激しい中これまでに培ってきた技術や品質の優位性に加え、新しい観点からのコストダウンに取り組むと共に、全社を挙げてのグローバル展開を更に推し進め、業績の向上と持続的な成長と発展を図ります。 （3）経営環境　国内外の市況については、液晶テレビやスマートフォン・タブレット端末用の光学フィルム用塗工乾燥装置やリチウムイオン二次電池電極用塗工乾燥装置などで国内、中国及び韓国において厳しい価格の競争の傾向が見られます。これらに対応するため、当社も設計、製造工程を見直すことで原価の低減を図り、高付加価値を有する製品の開発を進めていきたいと考えております。　当社はここ数年、受注の80％以上が中国に偏っておりましたが、当事業年度は中国以外（韓国・台湾・欧州・米国）からの受注が増えていることに加え国内受注も増えていることから、受注状況が分散傾向にあります。　しかしながら国内外の設備メーカーとの価格競争は依然として厳しいものとなっており、原材料や調達品の値上がりに加え、半導体にからむ電気部品の長納期化が依然として続いております。このための対策も取っておりますが、長納期の改善が継続した課題となっております。　このような中、光学フィルム関連設備と合わせて、今後の成長に期待のかかる二次電池、燃料電池などのエネルギー関連業界に対する更なる販売強化と、次世代５Ｇ向け先端材料や全固体電池などへの取り組みも積極的に行ってまいります。  （4）優先的に対処すべき事業上及び財務上の課題　３年続いた新型コロナウイルス感染症も各国で徐々に制限が撤廃され、日本でも感染症法上の位置付けが「２類」から「５類」に移行されWithコロナの日常となりました。 中国との取引の多い当社ですが、これまで厳格なゼロコロナ政策を取って来た中国が昨年末にゼロコロナ政策の終了を発表し、現地隔離が無くなり陰性証明などの手続きが大幅に簡素化され、急激にコロナ禍前の状況に戻りつつあります。　当社は今年３月に第３次中期経営計画（2024年３月期～2026年３月期）を公表いたしました。企業価値を更に向上させるため、事業基盤の強化に取り組むと同時に長期的な成長に向け二次電池市場に向けた展開を強化すると共に、企業価値創出の重要指標としてＲＯＥ及びＤＯＥを含めた目標数値を設定し、株主還元の充実など財務戦略の見直しを図り、目標の達成に向けて全社一丸となって取り組んでまいります。　当社の関連する業界では、スマートフォン・タブレット端末及び液晶テレビ、またＩＴ関連のウエアラブル情報端末や、付属するタッチセンサーの光学系フィルム関連業界などの底堅い需要に加え、ＥＶ車、ＨＥＶ車、ＰＨＥＶ車及びＦＣ車などの二次電池用エネルギー関連業界もコロナ禍による影響はあるものの、グローバルな展開により今後も更なる伸びが期待されます。しかしながら調達品（特に電気部品）の長納期化が常態化しており、納期短縮が課題となっております。　また、これからの成長に期待のかかる次世代新型二次電池などを顧客との共同研究開発により進めてまいります。　ＡＩ、ビッグデータ、ＩｏＴ対応、安全・安心・安定な設備、自動車やドローン及びロボットなどを含めた完全自動運転技術、省エネルギー対策及び節電・蓄電対策、地球温暖化対策、高速通信規格（５Ｇ）に加えサステナビリティ、ＤＸなどをキーワードとして、当社でもこれらに関連する分野への更なる進出や、新型テストコーターの増設計画の推進及び海外へのグローバル展開を積極的にスピーディーに展開していく予定です。 （5）経営上の目標の達成状況を判断するための客観的な指標等　当社の製品は、大半が先端産業向け機器で、そのすべてが特別仕様の受注型生産形態となっております。そのため機器の設計製作段階において開発投資的な費用が発生しても、個別の製品原価に含まれる仕組みとなっております。　その結果、事業戦略を通じた業績の伸びに加え、資本コストを上回るROEの実現を新たに重要な目標として設定いたしました。　株主還元の安定化と拡大及び資本効率の改善を目指し、DOEの目標水準を１%から５%以上に拡大いたしました。 （6）第３次中期経営計画（2023 年度～2025 年度）　2023年３月24日に第３次中期経営計画（2023年度～2025年度）を発表いたしました。　今後は、事業戦略として、リチウムイオン電池向けを筆頭に大きな成長が見込める二次電池市場への展開加速及び現状の課題である長納期化の解消に向けた採用強化や設備投資コロナ禍からの環境改善を見据えた海外向け事業基盤の強化を図りたいと考えております。　また事業戦略を通じた業績の伸びに加え、資本コストを上回るROEの実現を新たに重要な目標として設定し、株主還元の安定化及び拡大と資本効率の改善を目指していきたいと考えております。　なお詳細につきましては下記URLをご参照ください。https://www.technosmart.co.jp/managementplan/ 
事業等のリスク	３【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。　文中の将来に関する事項は、有価証券報告書提出日現在において当社が判断したものです。（1）事業環境と販売形態について　当社は、100％受注生産により塗工乾燥設備を販売しており、各販売先の設備投資の動向に大きく影響を受ける体質を潜在的に保有しております。よって、世界市場の景気の低迷、政治情勢、自然災害、テロ・戦争・感染症等により業績及び財政状態に大きく変動を受ける可能性があります。（2）競合リスク及び価格の下落　競合先には、複数の企業が存在します。製品の需要が拡大期に入ると価格よりも短納期を要求される傾向が強いですが、製品の需要が減少期に入ると、供給過剰な状態に入り、受注獲得のため厳しい価格競争に陥る可能性があります。（3）売上債権の回収リスク　新規の取引の場合や与信状況に不安のある取引先には、代金の一部を前払いしてもらいリスクヘッジを図っておりますが、多額の売上債権を有する顧客の財政状態が悪化し、貸し倒れが発生すると業績及び財政状態に大きく変動を受ける可能性があります。また、工事のトラブル発生や、技術的クレームにより、入金の遅延や、契約金額の減額のリスクがあります。（4）外国通貨建取引　海外取引は、為替相場の変動リスクを回避するために、円建て取引を基本に営業展開を行っております。購買も円建て取引を基本に行っておりますが、一部の部材で海外より資材の調達や外注製作を外国通貨で取引を行っております。その際は、為替予約を採用していますが、急激な政治経済の動きで為替相場が大きく変動し、長期に渡って不安定な状態が続けば業績及び財政状態に変動を受ける可能性があります。（5）投資有価証券の保有　当社は、投資有価証券を取引関係維持等の理由により保有しております。適時、保有の銘柄の選別を行っておりますが、急激な経済の悪化や企業収益の減少、株価の低迷により評価減が発生し、業績及び財政状態に変動を受ける可能性があります。（6）情報セキュリティ　当社は、取引先情報、個人情報、インサイダー情報、社内資料など機密性の高い情報については、外部の脅威から守るためセキュリティ対策に取組んでおり、担当部署、職務によるアクセス権限の設定、不正アクセスの監視などセキュリティ強化に努めております。しかし、想定しない不正アクセス等があった場合には、業績及び財政状態に変動を受ける可能性があります。（7）大規模な地震の影響　当社の生産拠点は、滋賀県野洲市にある滋賀事業所のみで、大規模な地震が発生すると甚大な被害を受ける可能性があります。よって老朽化している生産設備の更新や耐震化を進め、安全性の確保や情報拠点の分散などバックアップに努めております。（8）新型コロナウイルス感染症について　当社の従業員または取引先において新型コロナウイルス感染症の感染者が拡大した場合、当社の生産体制を一時的に縮小または停止するなど、業績及び財政状態に大きく変動を受ける可能性があります。これらのリスクを回避するため、従業員及び出入業者等に対する検温、手洗い、アルコール消毒、マスク着用、いわゆる３密の回避、不要不急の会議や出張の自粛、時間差勤務及び在宅勤務などの業務体制の見直しを必要に応じて実施しております。
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1）経営成績等の状況の概要　当事業年度における当社の財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は次のとおりであります。 ①経済情勢及び業界の概況　当事業年度における経済環境は、ロシアによるウクライナ侵攻が長期化しており、開戦後１年２ヶ月が経過し厳寒の一冬を越えて今でも戦闘状態にあり、最近になって中国による解決に向けた動きも見られましたが状況に変化はありません。　３年続いたコロナ禍も、国をまたいだ往来制限もほぼ撤廃され収束が見えつつありますが、世界中でエネルギー・食糧不足や価格の高騰に加え米中の分断が一段と進み、依然として先行きが不透明な状況が続いております。　このような状況下において、当社は大きな成長が見込まれる車載用リチウムイオン二次電池の電極用、セパレータ用、及び燃料電池用塗工乾燥装置、液晶テレビやスマートフォン、タブレット端末用の光学フィルム、タッチパネル用塗工乾燥装置、及び電子部品関連塗工乾燥装置の受注強化に取り組んでまいりました。 ②売上及び損益の概況　売上高は、19,677百万円(前期比16.2%増)となりました。主な最終製品別売上高は、ディスプレイ部品関連機器が7,464百万円(前期比42.8%増)、機能性フィルム関連塗工機器が5,257百万円(前期比21.4%減)、電子部品関連塗工機器が1,112百万円(前期比33.3%減)、エネルギー関連機器が4,536百万円(前期比76.9%増)となりました。売上高に占める輸出の割合は、84.0%(前期は76.0%)となりました。売上総利益は、3,174百万円(前期比28.7%増)、売上総利益率は、16.1%(前期は14.6%)となりました。販売費及び一般管理費は、941百万円(前期比14.3%増)となりました。営業利益は、2,232百万円(前期比35.9%増)、経常利益は、2,277百万円(前期比34.5%増)、当期純利益は、1,607百万円(前期比38.0%増)となりました。 ③受注の概況　受注高は、22,017百万円(前期比17.2%減)、その内輸出受注高は、13,789百万円(前期比30.5%減)となりました。受注高に占める輸出の割合は、62.6%(前期は74.6%)となりました。受注残高は、26,803百万円(前期比9.6%増)、その内輸出受注残高は、15,874百万円(前期比14.8%減)となりました。受注残高に占める輸出の割合は、59.2%(前期は76.1%)となりました。 ④財政状態の概況　総資産は、27,909百万円(前期末比4.8%減)となりました。これは主に現金及び預金の減少によるものです。負債は、9,331百万円（前期末比21.7%減）となりました。これは主に仕入債務の減少によるものです。純資産は、18,577百万円(前期末比6.7%増)となりました。自己資本比率は66.6%(前期末は59.4%)となりました。 ⑤キャッシュ・フローの概況　当事業年度末における現金及び現金同等物（以下「資金」という）は、前事業年度末に比べ1,055百万円減少し、9,483百万円（前期末は10,538百万円）となりました。 ＜営業活動によるキャッシュ・フロー＞　営業活動の結果使用した資金は、459百万円（前期は得られた資金1,372百万円）となりました。これは主に税引前当期純利益2,275百万円と仕入債務の減少及び法人税等の支払いによるものです。 ＜投資活動によるキャッシュ・フロー＞　投資活動の結果使用した資金は、55百万円（前期は使用した資金759百万円）となりました。これは主に有形・無形固定資産の取得によるものです。 ＜財務活動によるキャッシュ・フロー＞　財務活動の結果使用した資金は、541百万円（前期は使用した資金439百万円）となりました。これは主に配当金の支払いによるものです。 ⑥生産、受注及び販売の実績　当社は、全ての製品が一品一様の受注生産で事業部門別の組織とはならず、単一セグメントとなっています。よって、セグメントごとの記載に代えて、品目別に記載しています。a.生産実績品目別当事業年度（自　2022年４月１日至　2023年３月31日）前年同期比（％）塗工機械（千円）18,794,765117.9化工機械（千円）294,28123.2その他（千円）529,707339.1合計（千円）19,618,753113.0　（注）上記金額は販売価格によっています。b.受注実績品目別当事業年度（自　2022年４月１日至　2023年３月31日）受注高（千円）前年同期比（％）受注残高（千円）前年同期比（％）塗工機械20,939,607△19.326,074,9838.7化工機械172,820△63.7321,440△28.9その他904,617427.5407,2031,227.0合計22,017,045△17.226,803,6269.6　（注）上記金額は販売価格によっています。c.販売実績品目別当事業年度（自　2022年４月１日至　2023年３月31日）前年同期比（％）塗工機械（千円）18,846,01621.3化工機械（千円）303,288△75.4その他（千円）528,101223.7合計（千円）19,677,40616.2（注）最近２事業年度の主な相手先別の販売実績及び当該販売実績に対する割合は次のとおりです。相手先前事業年度（自　2021年４月１日至　2022年３月31日）当事業年度（自　2022年４月１日至　2023年３月31日）金額（千円）割合（％）金額（千円）割合（％）椿本興業株式会社6,101,38936.07,092,12636.0機能性フィルム関連メーカー（中国）4,691,23727.73,694,88318.8丸紅テクノシステム株式会社－－3,193,78616.2（注）１.当社と機能性フィルム関連メーカー（中国）との間には、秘密保持契約が締結されているため、社名の公表は控えさせていただきます。２.前事業年度の丸紅テクノシステム株式会社に対する販売実績は、総販売実績に対する割合が10％未満であるため記載を省略しています。（2）経営者の視点による経営成績等の状況に関する分析・検討事項　経営者の視点による当社の経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。　なお、文中の将来に関する事項は、当事業年度末現在において判断したものであります。 ①財政状態及び経営成績の状況に関する認識及び分析・検討内容a.財政状態の分析　当社は、受注から完成までの納期が長期間に及ぶため、契約時の前受金獲得、試運転時及び検収時に区分して効率的な売掛金の回収を進めています。営業活動で生み出された資金により借入金を減少させ、健全な財務体質を目標としております。　なお、財政状態等の分析の具体的数値については、「第２　事業の状況　４経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1)経営成績等の状況の概要　④財政状態の概況」に記載しております。b.経営成績の分析　当社は、大きな成長が見込まれる車載用リチウムイオン二次電池の電極用やセパレータ用、液晶テレビやスマートフォン、タブレット端末用の光学フィルム、タッチパネル用塗工乾燥装置及び電子部品関連塗工乾燥装置の受注強化に取組んだ結果、売上高については、大きく増加いたしました。　売上総利益については、工程の効率化、外注管理及び仕様の標準化などの施策により、利益の確保に努めました。　販売費及び一般管理費については、売上高の増加に伴い増加いたしました。　営業外損益及び特別損益については、受注先との契約条件に応じて、契約履行保証などを支払保証料として計上いたしました。　なお、経営成績等の分析の具体的数値については、「第２　事業の状況　４経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1)経営成績等の状況の概要　②売上及び損益の概況」に記載しています。c.経営成績に重要な影響を与える要因　個別の受注金額は、中国市場や新興国を最終需要先とした国内企業向けをはじめ、中国や韓国企業向けでも、国内外の設備メーカーとの価格競争は依然として大変厳しいものとなっております。　今後も光学フィルム関連と合わせて、二次電池及び燃料電池などのエネルギー関連業界に対し、更なる販売強化に取り組みたいと考えております。　また、当社の経営成績等に影響を及ぼすリスクにつきましては、「第２　事業の状況　３事業等のリスク」に記載しております。②キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に関する情報a.キャッシュ・フローの状況の分析・検討内容　当事業年度末における現金及び現金同等物（以下「資金」という）は、前事業年度末に比べ1,055百万円減少し、9,483百万円（前期末は10,538百万円）となりました。　なお、各キャッシュ・フローの状況と分析の具体的数値については、「第２　事業の状況　４経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1)経営成績等の状況の概要　⑤キャッシュ・フローの概況」に記載しております。 b.資本の財源及び資金の流動性に関する情報　当社は、営業活動においてキャッシュ・フローを獲得し、中期的に安定して資金を獲得することが重要と考えております。また、財務活動においても取引銀行と当座貸越契約の枠を十分に設定して不測の事態に備えております。　また、2019年に新株予約権の発行及び行使による資金調達を行い、生産能力増強のため滋賀事業所の耐震工事及び増築工事に取組んでまいりましたが、当該工事については2021年６月末に完成いたしました。今後は引き続き実験棟の新規工事、実験機及び加工機械の新規購入等に着手する予定で、顧客からの先端技術の実験要望に応え得る体制づくりと生産効率の向上を図り、更なる受注及び販売の増加を目指してまいります。 ③重要な会計上の見積り及び当該見積りに用いた仮定　当社の財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。財務諸表の作成において、資産、負債、収益及び費用の報告額に影響を及ぼす見積り及び仮定を用いておりますが、これらの見積り及び仮定に基づく数値は実際の結果と異なる可能性があります。　財務諸表の作成に当たって用いた会計上の見積り及び仮定のうち、重要なものについては、「第５　経理の状況　１財務諸表等　(1)財務諸表　注記事項（重要な会計上の見積り）」に記載のとおりであります。④経営方針・経営戦略、経営上の目標の達成状況を判断するための客観的指標　第３次中期経営計画（2023 年度～2025 年度）の各数値目標は、以下の通りです。（単位：千円） 2023年度（計画）2024年度（計画）2025年度（計画）売上高20,000,00021,000,00022,000,000営業利益2,200,0002,500,0002,600,000ROE（自己資本比率）8％以上8.5%以上9％以上　当事業年度におけるROEは8.9％（前年同期比2.1ポイント改善）となりました。引き続き当該指標の改善に努めていきたいと考えております。 
経営上の重要な契約等	５【経営上の重要な契約等】　該当事項はありません。 
研究開発活動	６【研究開発活動】　第３次中期経営計画で公表しておりますが、2024年末の完成を目指し新実験棟の建設計画を進めています。 現在の２台テスト機で顧客テストに対応しておりますが、テスト日程の確保が難しく顧客の要望に応えきれない状況が続いており、新実験棟が完成すればこうした問題が解決されると共に、新開発のためのテストの充実が図れます。　研究開発活動といたしましては、スマートフォン・タブレット端末、タッチパネル用のハードコートフィルム、反射防止フィルム、透明導電性フィルム、ＭＬＣＣ用途に対する薄膜塗工が可能なＦＫＧ・ＦＳＤコーター、ナノコーター、ＶＣＤダイコーターに加え、生産効率の向上を目指したリチウムイオン二次電池電極製造用の高速間欠塗工装置、塗工膜厚制御の自動化やセパレータ用の高速両面同時塗工装置及び高速スプライス装置などの開発を行っております。更に、塗工目的に応じた多種の最新のカセットチェンジコーターを揃えたテスト用クリーンパイロットコーターで、顧客との共同研究開発を行っております。　なお、当期の研究開発活動に要した費用は、総額75百万円となりました。 
設備投資等の概要	１【設備投資等の概要】　当事業年度における設備投資の総額は22百万円で、主に機械装置及びソフトウェアであります。 
主要な設備の状況	２【主要な設備の状況】　当社は、国内に本社以外に事業所１ヶ所及び営業所を１ヶ所保有し、その明細は下記のとおりです。2023年３月31日現在 事業所名（所在地）設備の内容帳簿価額従業員数(人)建物(千円)構築物(千円)機械及び装置(千円)車両運搬具(千円)土地(千円)(面積㎡)工具、器具及び備品(千円)合計(千円)本社（大阪市中央区）本社8,689－－082,805（982）1,29792,79227(－)東京支店（東京都中央区）販売設備3,093－－－－（196）793,1739(－)滋賀事業所（滋賀県野洲市）設計設備及び製造設備2,144,01148,339151,33811,8561,918,404(52,942)60,9124,334,863198(－)　（注）１．本社土地（面積㎡）には賃借中のもの649㎡が含まれています。２．東京支店土地（面積㎡）には賃借中のもの196㎡が含まれています。３．投下資本の金額は、有形固定資産の期末帳簿価額であります。４．現在休止中の設備はありません。５．従業員数の（　）は、臨時雇用者数ですが、重要性がないため、記載していません。６．リース契約による主な賃借設備はありません。７．上記内容に建設仮勘定は含まれていません。８．上記の他、主要な賃借している設備として以下のものがあります。2023年３月31日現在事業所名（所在地）設備の内容従業員数（人）土地面積(㎡）年間賃借料（千円）長浜工場（滋賀県長浜市）貸工場（組立工場兼　保管用倉庫）－（－）10,39436,000水口工場（滋賀県甲賀市）貸工場（保管用倉庫）－（－）1,57016,669西宮工場（兵庫県西宮市）貸工場（保管用倉庫）－（－）1,1108,467中主倉庫（滋賀県野洲市）貸倉庫（保管用倉庫）－（－）1,0933,600彦根倉庫（滋賀県彦根市）貸工場（保管用倉庫）－（－）4301,470
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式25,000,000計25,000,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2023年３月31日）提出日現在発行数（株）（2023年６月28日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式12,401,72012,401,720東京証券取引所スタンダード市場単元株式数100株計12,401,72012,401,720－－
