項目	値
事業の内容	２【事業の内容】当第２四半期連結累計期間において、当社グループ（当社及び当社の関係会社）が営む事業の内容について、重要な変更はありません。当第２四半期連結会計期間より、ギグセールス株式会社を連結の範囲に含めております。 
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	１【事業等のリスク】当第２四半期連結累計期間において、新たな事業等のリスクの発生又は前事業年度の有価証券報告書に記載した事業等のリスクについての重要な変更はありません。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	２【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】文中の将来に関する事項は、当四半期連結会計期間の末日現在において判断したものであります。 (1）財政状態、経営成績及びキャッシュ・フローの状況①　財政状態の状況（資産）　当第２四半期連結会計期間末における資産合計は、前連結会計年度末に比べ284,753千円増加し、23,303,657千円となりました。　流動資産は、前連結会計年度末より145,885千円減少し、20,118,125千円となりました。これは主に現金及び預金が92,630千円、売掛金及び契約資産が249,723千円増加した一方、棚卸資産が403,151千円、その他の流動資産が77,462千円減少したことによるものであります。　固定資産は、前連結会計年度末より456,014千円増加し、3,108,108千円となりました。これは主にギグセールス株式会社の持分を追加取得し、連結の範囲に含めたことにより、関係会社株式が306,066千円減少し、のれんが608,614千円計上されたことによるものであります。　繰延資産は、前連結会計年度末より25,375千円減少し、77,423千円となりました。これは株式交付費が25,375千円減少したことによるものであります。 （負債）　当第２四半期連結会計期間末における負債合計は、前連結会計年度末に比べ677,527千円減少し、12,543,044千円となりました。　流動負債は、前連結会計年度末より1,747,843千円増加し、6,889,169千円となりました。これは主に短期借入金が1,790,050千円増加した一方、未払費用が105,577千円減少したことによるものであります。　固定負債は、前連結会計年度末より2,425,371千円減少し、5,653,874千円となりました。これは主に長期借入金が2,378,179千円減少したことによるものであります。 （純資産）　当第２四半期連結会計期間末における純資産合計は、前連結会計年度末に比べ962,280千円増加し、10,760,613千円となりました。これは主に新株予約権の行使及び新株発行により資本金が54,177千円、資本剰余金が54,177千円増加したことによるものであります。また、親会社株主に帰属する四半期純利益の計上等により、利益剰余金が640,076千円増加しております。　なお、自己資本比率は45.0％となっております。 ②　経営成績の状況　当第２四半期連結累計期間におけるわが国経済は、新型コロナウイルス感染症対策を行いながら経済社会活動の正常化が進み、個人消費や設備投資を中心に持ち直しの動きが見られます。もっとも、物価上昇を踏まえた世界的な金融引締め、それに伴う景気下振れリスクの増大など先行き不透明感が増しております。一方で業界横断的にデジタルトランスフォーメーション（DX）に対する機運の高まりは継続しており、成長加速ないし事業変革に向けた取り組みが各所にみられる状況です。　こうした中、当社グループは「A DECADE AHEAD 今の先鋭が10年後の当たり前を造る」をミッションに掲げ、大きく２つの事業を展開してまいりました。１つ目の事業は、不動産業界を中心とする様々な業界の業務改善に向けて、機械学習等の先進テクノロジーを活用したモジュールをベースに、パッケージ型クラウドツールやテーラーメイド型アルゴリズムを提供する「AI クラウド＆コンサルティング」事業であります。２つ目の事業は、不動産プロフェッショナル集団にテクノロジーを積極導入することで高度化・効率化させた不動産投資運用、売買仲介等のアセットマネジメント＆コンサルティングと、IoT技術を活用した高付加価値のマンション/オフィス/介護福祉施設/再生エネルギー施設等の開発・販売等を行うスマートプロパティを展開する「不動産テック」事業であります。　不動産事業という実業（リアル）を自ら手掛け、業務上の非効率や課題に直面することで、機械学習等の高度なテクノロジーの活用の可能性を見出し、当社グループの内部オペレーションにそのテクノロジーを取り込み、競争力・効率性の改善を図っております。同時に、リアルビジネスのテック化により生まれた業務推進・効率化ツールは、当社自身がユーザーとして使い勝手をフィードバックすることで実務有用性を磨き込み、同業他社のお客様や金融機関に提供しております。加えて、ツールのベースとなるモジュールを活かすことで、差異化されたコンサルティングを幅広い産業のお客様にご提供するビジネスモデルを構築しております。　実業（リアル）を手掛けることが、実務有用性の高いAIソリューション・クラウドツールを提供していくことに密接かつ効果的に機能しており、この「リアルビジネスを内包したテックプロバイダー」という独自の顧客提供価値の追求により、様々な業界のDXや事業拡大に貢献しております。　当社グループが手掛けるAIクラウド＆コンサルティング事業の業務環境をみれば、新型コロナウイルス感染症拡大をきっかけとする業界横断のＤＸ気運の高まりが継続し、当社事業においても追い風となっております。不動産テック事業の業務環境をみれば、様々な種別の不動産に対する投資ニーズの高まりが引き続き見られます。一方個人向け住宅の仲介事業につきましては、マンション価格上昇等により、首都圏のマンション総販売戸数が昨年と比較して下回る状況にあります。　このような業務環境下、当社グループは、不動産売買契約書の作成業務をオンラインで手掛けることが可能な「SRE 契約重説 CLOUD」等、不動産業界、金融業界に対して積極的にクラウドサービスを提供し、その他産業に向けても自社の持つAIモジュールを活かしたDXソリューションを提供してまいりました。また、中長期的な成長を見据えて、不動産に加えて金融やIT/ヘルスケア分野におけるAIモジュールの創出に向けた取り組みを加速しております。加えて、データアライアンスを進めるとともに、優秀なエンジニア・コンサルタントの採用も実施し、体制強化を順調に進めてまいりました。　以上の結果、当第２四半期連結累計期間の経営成績につきましては、クラウドソリューション（CS）・アナリティクス＆トランスフォーム（A＆T）ともに獲得数が着実に伸長し、ARR（アニュアルリカーリングレベニュー）を積み上げた他、アセットマネジメント＆コンサルティング・スマートプロパティも計画どおりに進捗したことで、売上高6,517,340千円（前年同期比3,108,657千円増（91.2％増））、営業利益761,188千円（前年同期比437,518千円増（135.2％増））、経常利益693,141千円（前年同期比387,515千円増（126.8％増））、親会社株主に帰属する四半期純利益640,076千円（前年同期比436,829千円増（214.9％増））となりました。  当第２四半期連結累計期間のセグメント別の経営成績は、次のとおりであります。 ＜AIクラウド＆コンサルティング事業＞　クラウドソリューション（CS：不動産価格推定エンジンなどのディープラーニング技術を核とするパッケージ化されたAIを用いたクラウドサービス）は、新型コロナウイルス感染症拡大をきっかけとする業界横断のＤＸ気運の高まりが継続する中、確かなプロダクトメリットを提供しつつ、アウトバウンドセールスのパートナー企業拡大やインバウンドマーケティングの拡大等セールス体制増強を進め、課金契約数を着実に増やすとともに、解約率も非常に低い水準を維持してまいりました。　アナリティクス＆トランスフォーム（A＆T：幅広い業界におけるマーケティング活動、営業活動といった顧客企業の様々な経営課題に対して、将来予測分析ツールを用いた解決策又はシステムの提供または共同ビジネス開発を行うサービス）は、AIモジュールを活かして差異化されたコンサルティングを提供することで、一部ロイヤルカスタマーのリピート案件獲得を拡大し、当第２四半期連結累計期間において着実に事業を拡大させてまいりました。加えて、共同開発による新規クラウドソリューションの仕込みを進めました。　その結果、CS・A＆Tともに獲得数が着実に伸長し、ARRを積み上げたことで、当第２四半期連結累計期間におけるAIクラウド＆コンサルティング事業の売上高は1,394,893千円（前年同期比581,664千円増（71.5％増））、営業利益は557,630千円（前年同期比213,535千円増（62.1％増））となっております。 ＜不動産テック事業＞　アセットマネジメント＆コンサルティングにおいては、「SRE AI査定 CLOUD」等の当社テクノロジーを活用した新たな不動産投資運用、売買仲介ビジネス等を提供するとともに、スマートプロパティとして、IoT技術やESG対応を施したマンション/オフィス/介護福祉施設/再生エネルギー施設等の開発・投資及び投資家向けの販売を計画に沿って実施しております。加えてこれらの物件等をファンドに供給し、そのファンド内での資産運用を受託する当社の100％子会社であるSREアセットマネジメント株式会社が2022年10月に営業を開始しました。当社グループは、これらの不動産事業の全てにおいてテクノロジーを活用したDX化を推進するとともに、その中で生まれた気づきを幅広いお客様に提供するAIソリューション・ツールに反映しております。　その結果、アセットマネジメント＆コンサルティング・スマートプロパティともに計画どおり進捗したことで、当第２四半期連結累計期間における不動産テック事業の売上高は5,463,798千円（前年同期比2,690,771千円増（97.0％増））、営業利益は279,215千円（前年同期比252,060千円増（928.2％増））となっております。 ③　キャッシュ・フローの状況　当第２四半期連結会計期間末における現金及び現金同等物は、前連結会計年度末に比べ62,630千円増加し、3,061,778千円となりました。　当第２四半期連結累計期間における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。 （営業活動によるキャッシュ・フロー）　営業活動によるキャッシュ・フローは967,386千円の収入となりました。主な収入要因は、税金等調整前四半期純利益807,157千円、棚卸資産の減少額403,151千円及び減価償却費135,581千円であり、主な支出要因は、段階取得に係る差益280,841千円、未払金及び未払費用の減少額132,204千円であります。 （投資活動によるキャッシュ・フロー）　投資活動によるキャッシュ・フローは136,070千円の支出となりました。主な収入要因は連結の範囲の変更を伴う子会社株式の取得による収入351,361千円であり、支出要因は、無形固定資産の取得による支出205,555千円、関係会社株式の取得による支出58,500千円及び有価証券の取得による支出30,000千円であります。 （財務活動によるキャッシュ・フロー）　財務活動によるキャッシュ・フローは768,686千円の支出となりました。主な収入要因は、長期借入れによる収入1,518,344千円であり、主な支出要因は短期借入金の返済による支出411,411千円及び長期借入金の返済による支出1,940,807千円であります。  (2）会計上の見積り及び当該見積りに用いた仮定前事業年度の有価証券報告書に記載した「経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析」中の会計上の見積り及び当該見積りに用いた仮定の記載について重要な変更はありません。 (3）経営方針・経営戦略等当第２四半期連結累計期間において、当社グループが定めている経営方針・経営戦略等について重要な変更はありません。 (4）優先的に対処すべき事業上及び財務上の課題当第２四半期連結累計期間において、当社グループが優先的に対処すべき事業上及び財務上の課題について重要な変更はありません。 (5）財務及び事業の方針の決定を支配する者の在り方に関する基本方針当第２四半期連結累計期間において、当社の財務及び事業の方針の決定を支配する者の在り方に関する基本方針について重要な変更はありません。 (6）研究開発活動当社グループは、AIクラウド＆コンサルティング事業において利用するソフトウエアの開発等を行っており、当第２四半期連結累計期間の研究開発費の総額は208,267千円、対売上高比率は3.2％であります。 
経営上の重要な契約等	３【経営上の重要な契約等】　当第２四半期連結会計期間において、経営上の重要な契約等の決定又は締結等は行われておりません。 
研究開発活動	
設備投資等の概要	
主要な設備の状況	
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式50,000,000計50,000,000
発行済株式、株式の総数等	②【発行済株式】種類第２四半期会計期間末現在発行数（株）（2022年９月30日）提出日現在発行数（株）（2022年11月14日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式16,154,59716,155,797東京証券取引所プライム市場完全議決権株式であり、権利内容に何ら限定のない当社における標準となる株式であります。なお、単元株式数は100株であります。計16,154,59716,155,797－－(注)１．当第２四半期会計期間末から提出日現在までに増加した発行済株式については、新株予約権（ストックオプション）の行使としての新株式の発行によるものであります。２．「提出日現在発行数」欄には、2022年11月１日からこの四半期報告書提出日までの新株予約権（ストックオプション）の権利行使により発行された株式数は含まれておりません。 
