項目	値
事業の内容	 ２ 【事業の内容】 当第３四半期連結累計期間において、当社グループ（当社及び当社の関係会社）が営む事業の内容について重要な変更はありません。主要な関係会社についても異動はありません。 （コマース事業）当社の連結子会社であるHamee Taiwan, Corp.は2019年４月19日開催の取締役会において解散を決議しており、現在清算手続き中であります。 当社の連結子会社であるHamee Korea Co.,Ltd（第３四半期決算日12月31日）は、2019年10月１日付でJEI DESIGN WORKS Inc.と同社の製品製造事業の譲受に関する事業譲渡契約を締結し、同日付で同事業を譲り受けました。詳細は「企業結合等関係」をご参照ください。尚、当該事業譲受について精査した結果、コマース事業において直ちに大きな影響を与える内容ではないと判断し、当第３四半期連結累計期間において「事業等のリスク」、「経営方針・経営戦略等」、「事業上及び財務上の対処すべき課題」の変更は行わず、当連結会計年度における有価証券報告書においてその内容を必要に応じて反映させる予定であります。
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	１ 【事業等のリスク】当第３四半期連結累計期間及び本四半期報告書提出日（2020年３月11日）現在において、前事業年度の有価証券報告書に記載した「事業等のリスク」につき、以下の追加すべき事項が生じております。　なお、文中の将来に関する事項は、本四半期報告書提出日現在において当社グループが判断したものであります。 　中華人民共和国湖北省武漢市を中心に発生した新型コロナウイルスによる肺炎の流行に伴い、当社コマース事業の主要な商品の製造拠点が存在する中国において生産活動への影響が及んでおり、今後の経過によっては、十分な販売在庫の確保が困難になるなど当社グループの事業活動及び経営成績に影響を及ぼす可能性があります。設置済みの災害対策本部を中心に、今後の状況推移を注視しつつ対応を行ってまいります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	２ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】文中の将来に関する事項は、当四半期連結会計期間の末日現在において当社グループ(当社及び当社の関係会社)が判断したものであります。 (1) 財政状態及び経営成績の状況①経営成績の状況当第３四半期連結累計期間におけるわが国の経済は、政府の経済政策により企業収益や雇用・所得環境の改善傾向が続き、景気は緩やかな回復基調にて推移いたしましたが、米中の貿易摩擦や欧州の政治情勢、近隣諸国における地政学的リスク、並びに新型コロナウィルス感染症の拡大等に伴う影響により、国内景気は依然不透明感が拭えない状況にあります。このような経営環境のもと当社グループは、モバイル(スマートフォン及び携帯電話)アクセサリーの販売について、2019年２月にリリースした「iFace」シリーズのニューモデル「iFace Reflection」が引き続き堅調に推移したほか、2019年９月に発売されたiPhone11関連商品も好調を維持しております。自社開発のクラウド（SaaS）型ＥＣプラットフォーム「ネクストエンジン」については、ロジザード株式会社が提供するクラウド型倉庫管理システム「ロジザードZERO」との連携強化等、幅広いパートナーとの協業により引き続きプラットフォームとしての付加価値向上に努めました。なお、当社グループでは中長期的な企業価値向上のための経営施策の一環として、成長のための投資を戦略的に実施しております。最近の事例として、コマース事業においては韓国子会社による製品製造事業の取得、プラットフォーム事業においてはＥＣ販売支援コンサル企業の取得（Ｍ＆Ａ）やネクストエンジンの機能強化を実現するための開発投資、その他セグメントにおいてはＩｏＴサービスに対する研究開発等、従前よりも一歩踏み込んだ成長投資を積極化しております。これに伴い、ソフトウエア償却費の増加、のれん償却費の増加、研究開発費の増加等が顕在化し、特に前期において各段階利益の伸びが抑制される結果となりましたが、中長期的な企業価値向上に資する重要な取り組みであると判断しており、ふるさと納税支援サービスが当初計画を上回る契約を獲得するなど、既に一部大きな成果が出始めております。以上の結果、当第３四半期連結累計期間における売上高は8,660,163千円(前年同四半期比13.0％増)、営業利益は1,383,679千円(同56.9％増)、経常利益は1,396,343千円(同58.6％増)、親会社株主に帰属する四半期純利益は958,059千円(同51.8％増)となりました。  参考指標として、成長投資を加味した収益力の指標であるEBITDAによる前年同期対比を以下に記載いたします。（単位：千円） 第21期第３四半期連結累計期間第22期第３四半期連結累計期間対前年同期増減額対前年同期増減率 税金等調整前四半期純利益882,7031,397,082514,37858.3％ 支払利息1,3901,56917812.8％ 減価償却費210,405315,306104,90049.9％EBITDA1,094,5001,713,958619,45756.6％研究開発費90,036143,17253,13559.0％  なお、iPhone等スマートフォンの新機種発表時期や年末のクリスマス需要などの影響により、第３四半期連結会計期間の売上高が他の四半期連結会計期間に比べて最も大きく、第２四半期と第４四半期連結会計期間は同水準、第１四半期連結会計期間が最も小さくなる傾向にあります。  セグメントごとの状況は次のとおりであります。 a．コマース事業「iFace Reflection」シリーズに加え、定番である「iFace First Class」シリーズも国内小売、卸販売共に堅調に推移しました。これは、2019年９月発売のiPhone11シリーズ向け及び値下げの動きが強まった旧型iPhoneシリーズ向けの双方において、「iFace」シリーズの需要が高まったことに起因しております。特に国内卸販売において、大手携帯キャリアショップ向けの販売が伸長いたしました。また１月には、オンラインモール「楽天市場」に出店している「スマホケースのHamee楽天市場店」が、４万店以上の店舗の中から選出される「楽天市場ショップ・オブ・ザ・イヤー2019」のスマートフォン・タブレット・周辺機器ジャンル大賞を受賞（通算８度目）するなど、市場において大きな存在感を示すことができました。　海外においては、グローバルに展開できるプロダクトの創出と当社グループにおける製造原価の低減を目的として、韓国連結子会社が製品製造事業の譲受を致しました。米国においては、前期から引き続いて雑貨の販売が好調に推移した小売が前年同期の実績を上回った一方で、前期大型受注を獲得した卸販売は、その反動で減収となりました。  海外に比べ利益率の高い国内販売が大幅に伸長したことで事業全体の利益の伸びが牽引され、コマース事業の当第３四半期連結累計期間の売上高は7,072,321千円(前年同四半期比11.0％増)、セグメント利益(営業利益)は1,688,601千円(同33.7％増)となりました。 b．プラットフォーム事業　前期より引き続き取り組んでおりました、サービスレベルの維持向上と自社リソースの有効活用を図る目的で進めていたコールセンター業務の移管手続きが概ね完了しました。中期経営計画達成に向け再度顧客契約獲得ペースを上げるべく、社内体制の構築に注力しているため契約獲得ペースが一時的に鈍化しているものの、期初計画は着実にクリアすることができており、総契約数は3,849社(前連結会計年度末比227社増)、利用店舗数30,034店(同2,028店増、いずれも自社調べ)となりました。　また、ＥＣ事業者向け販売支援コンサルティングを提供するHameeコンサルティング株式会社について、来期以降の成長を企図して実施している先行投資（コンサルタントの採用）等の影響で、営業利益が抑制されておりますが、安価で簡単に楽天市場における他社商品の販売を推計できる売上調査ツール「mark bench」をリリースするなど、事業成長に引き続き取り組んでおります。これらの結果、プラットフォーム事業の当第３四半期連結累計期間の売上高は1,362,972千円(前年同四半期比6.5％増)、セグメント利益(営業利益)は主としてネクストエンジンの売上増加による売上総利益の増加による影響により、414,384千円(同10.7％増)となりました。  c．その他　コマース事業、プラットフォーム事業のいずれにも明確に分類できない新たなサービスに係るものであり、ふるさと納税支援サービスやネクストエンジンのメイン機能に紐づかないＥＣ事業者向けのサービス、スマートフォンを持たないお子様のための音声メッセージロボット「Hamic BEAR」、2019年10月より開始しました投資事業等が含まれます。当第３四半期連結累計期間の売上高は231,718千円(前年同四半期比1,351.9％増)、セグメント損益(営業損益)はふるさと納税支援サービス以外は先行投資フェーズであるため90,010千円の損失(前年同四半期は127,883千円の損失)となりました。 ②財政状態の状況当第３四半期連結会計期間末の資産につきましては、前連結会計年度末と比べ1,574,596千円増加し、7,335,395千円となりました。これは主に、税金等調整前四半期純利益の増加に伴い現金及び預金が302,133千円、韓国子会社による製造事業の取得等によりのれんが296,770千円、ふるさと納税事業における一時的な立替金を中心としたその他流動資産が516,454千円増加したこと等の結果によるものであります。負債につきましては、前連結会計年度末と比べ817,733千円増加し、2,389,962千円となりました。これは主に、短期借入金が500,000千円、ふるさと納税事業等における未払金が398,415千円増加したこと等によるものであります。純資産につきましては、前連結会計年度末と比べ756,862千円増加し、4,945,432千円となりました。これは主に、親会社株主に帰属する四半期純利益958,059千円の計上、剰余金の配当103,530千円、自己株式の増加52,136千円等によるものであります。 (2) 経営方針・経営戦略等当第３四半期連結累計期間において、当社グループが定めている経営方針・経営戦略等について重要な変更はありません。 (3) 事業上及び財務上の対処すべき課題当第３四半期連結累計期間において、当社グループが対処すべき課題について重要な変更はありません。　(4) 研究開発活動当第３四半期連結累計期間において、当社グループの研究開発活動の金額は、143,172千円であります。なお、当社グループの研究開発活動の状況に重要な変更はありません。 
経営上の重要な契約等	３ 【経営上の重要な契約等】当社の連結子会社であるHamee Korea Co.,Ltd（第３四半期決算日12月31日）は、2019年10月１日付でJEI DESIGN WORKS Inc.と同社の製品製造事業の譲受に関する事業譲渡契約を締結し、同日付で同事業を譲り受けました。詳細は企業結合等関係をご参照ください。 
研究開発活動	
設備投資等の概要	
主要な設備の状況	
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式48,000,000計48,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類第３四半期会計期間末現在発行数(株)(2020年１月31日)提出日現在発行数(株)(2020年３月11日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式16,121,20016,124,400東京証券取引所(市場第一部)完全議決権株式であり、権利内容に何ら限定のない当社における標準となる株式であります。なお、単元株式数は100株であります。計16,121,20016,124,400―― (注)「提出日現在発行数」欄には、2020年３月１日から、この四半期報告書提出日までの新株予約権の行使により発行された株式数は含まれておりません。 
