項目	値
事業の内容	２ 【事業の内容】当第２四半期累計期間において、当社において営まれている事業の内容について、重要な変更はありません。なお、当第２四半期会計期間において、100％出資子会社となる株式会社Amazia Linkを新たに設立し、また、株式会社WithLinksの株式を取得したことに伴い、同社を子会社化しておりますが、どちらも現時点では重要性が乏しいため、非連結子会社としております。
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	１ 【事業等のリスク】当第２四半期累計期間において、当四半期報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が当社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクの発生又は前事業年度の有価証券報告書に記載した「事業等のリスク」についての重要な変更はありません。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	２ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】文中の将来に関する事項は、当四半期会計期間の末日現在において判断したものであります。(1) 財政状態及び経営成績の状況 ① 経営成績の分析当社が属する電子書籍市場規模は、インプレス総合研究所「電子書籍ビジネス調査報告書2023」によると、2022年度の電子書籍市場規模は6,026億円と推計され、2021年度の5,510億円から516億円（9.4％）増加し、2027年度には8,000億円を超える市場に成長すると予測されており、アプリでマンガを楽しむユーザーは、引き続き増加傾向にあります。一方で、電子書籍のビジネスモデルの多様化や成熟によって電子書籍市場が徐々に飽和していくことも想定されます。また、引き続き厳しい競争環境や世界経済の停滞及び国内のインフレが、アクティブユーザー数の伸び悩みや１人当たりの課金売上の低下をもたらしていることに加え、広告市況の悪化により広告単価が低下したため、広告収益が減少しました。このような市場環境の中で、「マンガBANG!」の主力であるフリーミアムモデルのコーナーにおいて、配信される作品の差別化を図るために、出版社との信頼関係を深化させ、先行配信や人気作品の配信数の増加に努めてきました。その結果、2023年12月下旬より、「マンガBANG!」の主力コーナーで初めて小学館作品の配信を開始しております。併せて引き続き、オリジナル作品の制作、マンガアプリの海外展開も強化しております。また、2023年10月にWeb版「マンガBANG！」を「マンガBANGブックス」にリニューアルし、Web電子書籍市場にも本格的に参入し、アプリで培ったユーザー基盤を基に、価格面での競争力強化に努めております。以上の結果、当第２四半期累計期間における売上高は1,913,498千円（前年同四半期比23.4％減）、営業損失は95,717千円（前年同四半期は営業利益56,148千円）、経常損失は96,242千円（前年同四半期は経常利益53,525千円）、四半期純損失は96,508千円（前年同四半期は四半期純利益59,947千円）となりました。なお、当社はマンガアプリ事業の単一セグメントであるため、セグメント毎の記載はしておりません。 （注）フリーミアムモデル：基本的なサービスはすべて無料で提供し、一部の機能を有料で提供するビジネスモデル。  　② 財政状態の状況（資産）当第２四半期会計期間末における総資産は2,534,368千円となり、前事業年度末に比べ41,799千円減少いたしました。これは主に、関係会社株式が80,000千円、敷金及び保証金が60,889千円増加した一方、現金及び預金が132,395千円、売掛金が65,874千円減少したことによるものであります。 （負債）当第２四半期会計期間末における負債合計は764,414千円となり、前事業年度末に比べ67,243千円増加いたしました。これは主に、その他に含まれる預り金が50,726千円増加したことによるものであります。 （純資産）当第２四半期会計期間末における純資産は1,769,953千円となり、前事業年度末に比べ109,042千円減少いたしました。これは主に、四半期純損失の計上により利益剰余金が96,508千円減少したことによるものであります。  (2) キャッシュ・フローの状況当第２四半期累計期間における現金及び現金同等物（以下、「資金」という。）は、前事業年度末に比べ132,395千円減少し、1,213,347千円となりました。当第２四半期累計期間における各キャッシュ・フローの状況とそれらの要因は次のとおりです。 （営業活動によるキャッシュ・フロー）営業活動によるキャッシュ・フローは9,591千円の支出（前年同四半期は23,472千円の支出）となりました。その主な要因は、売上債権の減少65,874千円、法人税等の還付額29,198千円により資金が増加した一方で、税引前四半期純損失の計上96,242千円、株式報酬費用の戻入13,974千円により資金が減少したことによるものであります。 （投資活動によるキャッシュ・フロー）投資活動によるキャッシュ・フローは124,214千円の支出（前年同四半期は86,530千円の支出）となりました。 その要因は、敷金及び保証金の差入による支出54,071千円、有形固定資産の取得による支出40,143千円、関係会社株式の取得による支出30,000千円によるものであります。 （財務活動によるキャッシュ・フロー）財務活動によるキャッシュ・フローは1,410千円の収入（前年同四半期は28,844千円の支出）となりました。その要因は、新株予約権の行使による株式の発行による収入1,410千円によるものであります。 (3) 経営方針・経営戦略等当第２四半期累計期間において、当社が定めている経営方針・経営戦略について重要な変更はありません。 (4) 事業上及び財務上の対処すべき課題当第２四半期累計期間において、当社が対処すべき課題について重要な変更はありません。 (5) 研究開発活動該当事項はありません。 (6) 従業員の状況当第２四半期累計期間において、従業員数の著しい増減はありません。 
経営上の重要な契約等	３ 【経営上の重要な契約等】当第２四半期会計期間において、経営上の重要な契約等の決定又は締結等はありません。 
研究開発活動	
設備投資等の概要	
主要な設備の状況	
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式24,000,000計24,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類第２四半期会計期間末現在発行数(株)(2024年３月31日)提出日現在発行数(株)(2024年５月15日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式6,757,8006,757,800東京証券取引所グロース市場完全議決権株式であり、株主としての権利内容に何ら限定のない当社における標準となる株式であります。なお、単元株式数は100株であります。計6,757,8006,757,800―― （注）提出日現在発行数には、2024年５月１日からこの四半期報告書提出日までの新株予約権の行使により発行された株式数は含まれておりません。 
配当政策	
コーポレート・ガバナンスの概要	
役員の状況	２ 【役員の状況】 該当事項はありません。　
貸借対照表	
損益計算書	
キャッシュ・フロー計算書	
