項目	値
事業の内容	３【事業の内容】　当社は、ＩＴコンサルティング事業を主な事業としております。　その事業の内容は次のとおりであります。　なお、当該事業の単一事業であるため、セグメント別の記載を省略しております。事　　業　　区　　分主　　要　　製　　品ＩＴコンサルティング事業システムコンサルティング、ビジネスコンサルティング、ＣＩＯ／ＣＭＯ支援、Ｗｅｂマーケティング支援、株式公開支援業務、Ｍ＆Ａ・企業再生コンサルティング 企業集団についての事業系統図は次のとおりであります。 
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　文中の将来に関する事項は、当有価証券届出書提出日現在において当社が判断したものであります。 (1)会社の経営の基本当社は、独立系コンサルティングファームとして、ＩＣＴの知識・ノウハウを十分に発揮し「顧客企業における様々な課題の解決にＩＣＴを利活用して支援する」という企業理念のもと、顧客企業における「事業の拡大」「業務の効率化」「コストの削減」に関して、より質の高いコンサルティングサービスの提供に注力しております。当社の事業分野であるＩＣＴサービス業界においては、年々技術が進化し欧米を基点として多種多様なサービスが出現しているため、常に世界におけるＩＣＴ技術動向に目を向けるとともに、顧客企業が求める最適なＩＣＴソリューションを提供するために、グローバルにＩＣＴ事業を展開する企業とのパートナーシップを締結しております。 (2)目標とする経営指標当社は、経営上の業績管理指標を「収益力（売上高営業利益率）」としております。既存事業における営業力の強化、不採算事業の見直し、徹底した経費削減等に取り組み利益の増大を図ることで業績の回復に努め、収益の安定化を目指しております。 (3)中長期的な会社の経営戦略当社は、一連の経営再建活動を行った結果、業績の回復を達成することが出来ました。今後の事業拡大の方向性の見直しを行い、令和７年12月期を最終年度とした中長期事業計画を策定致しました。この中長期事業計画では、令和７年までのビジネス拡大を視野に入れ、令和元年度から令和３年度を「ビジネス変革期」と位置づけ、既存事業を柱として安定的な黒字経営を定着するとともに、令和４年度以降の急速な事業拡大のための重点施策として、資本政策を充実し、新規事業の立ち上げ、人材の育成・多能化、積極的に資本・業務提携やＭ＆Ａを推進するために戦略的な投資を行うとともに、株主への還元策の充実、従業員満足度の向上を図り、企業価値の向上に取り組んでまいります。また、今後国内においてＩＴ人材不足が深刻化する傾向にある課題に対応するために、アジア地域を対象としてオフショア開発や外国人ＩＴ技術者の確保について検討を進めております。 (4)会社の対処するべき課題当社が属するＩＣＴサービス業界におきましては、クラウドコンピューティングの普及、グローバル化の進展、ＡＩ・ＩｏＴや自動化等の新技術への拡張など、事業環境が大きく変化しております。このような状況において、当社では将来成長が見込める領域へ事業の拡大を進め、継続的に収益を確保し、事業の安定化を図ってまいります。①財務基盤の充実当社はこれまで、経営上の業績管理指標を「収益力（売上高営業利益率）」として、利益の増大を図ってまいりました。今後は、キャッシュ・フローの改善に取り組むとともに、事業規模の拡大を実現するために資本政策を進め、財務基盤を充実し、収益の継続黒字計上を目指してまいります。②事業基盤の強化当社が提供するサービスにおいて収益を安定的に得るためには、他社との差別化を図り、高い専門性を有する質の高いコンサルティングを提供することが不可欠であり、新たな技術の習得のために人材の育成を強化するとともに、優秀な人材の採用を継続してまいります。また、社外の人材を積極的に活用するためにビジネスパートナーとの協力関係を強化するとともに、シナジーが見込めるＩＣＴ企業との資本・業務提携やＭ＆Ａ等戦略的に取り組んでまいります。③株主価値の創造当社は、株主の皆様への利益還元を重要な経営課題と位置づけ、株主の皆様との対話方法や関係性構築のありかたを含めて総合的な検討を行ったうえ、剰余金の配当（復配）や株主優待等の早期に実現を含めた株主還元策の拡充を図っていくとともに、経営方針や中長期的な企業価値向上に向けた取り組みについて適切な情報を適時発信し、株主の皆様からのご意見を経営判断の参考とするための仕組みの構築に取り組んでまいります。  
事業等のリスク	２【事業等のリスク】　当社の経営成績、財政状態及び株価等に影響を及ぼす可能性のある事項は、以下のようなものがございます。なお、文中の将来に関する事項は、当有価証券届出書提出日現在において、当社が判断したものであります。 ① パッケージソフトウェア等のベンダーの動向について　当社は、平成７年のコンサルティング業務開始以来、ＥＲＰパッケージ等の導入を中心とするシステムコンサルティングが事業全体の中での重要な位置を占めており、数々の実績を積み重ねるとともに、顧客企業及びソフトウェアベンダーより高い評価を得ております。現在、当社は日本オラクル株式会社のＥＲＰパッケージである「JD Edwards」及びクラウドＥＲＰ「NetSuite」、ＳＡＰジャパン社のＥＲＰ、ＨＣＭパッケージ、コーナーストーンオンデマンド社やサバ・ソフトウェア社のタレントマネジメント製品、BoxJapan社のクラウドコンテンツマネジメント製品「BOX」、エントラスト・ジャパン社のクラウド認証強化製品「IntelliTrust」、UiPath社のＲＰＡ製品等の導入コンサルティングを行っており、これらのパートナー企業と安定した取引関係を継続しております。しかしながら、パートナー企業各社の経営方針等の変更やＭ＆Ａによる経営体制の変更があった場合、各社製品の市場訴求力に大きな変動が生じた場合や当社が締結しているパートナー契約を解消された場合には、当社の経営成績に影響を及ぼす可能性が否定できません。② 今後の事業展開について　当社は、これまでのＩＴコンサルティング事業を通して培ったノウハウを活用し、会計・人事・ＩＴコンサルティングの専門家としてサービスラインのさらなる拡充を図っていく方針であります。当社のＩＴコンサルティング事業の主軸であるシステムコンサルティング分野を拡大するとともに、上流コンサルティング分野の事業の拡大を目指します。また、継続してクラウド製品サービス分野に注目し、取扱製品、及びサービスラインを拡充していきます。　事業領域、提供サービスの拡大を行う際には、市場調査を行い、事業リスク等を慎重に検討し、実行の判断を行うように努めておりますが、市場動向の急激な変化や人材の確保が予定通り実現できない、競合他社の参入等の事情により、新規事業領域における事業展開が計画どおりに進捗しない場合には、当社の経営成績に影響を及ぼす可能性があります。③ Ｍ＆Ａ等の投資について　当社は、新たな事業領域への進出、既存ビジネス規模の拡大、人材の確保を目的として、資本・業務提携やＭ＆Ａ、子会社や関連会社の設立等により組織形態の変更を行う計画があります。これらの資金は自己資金だけでなく、増資や社債の発行、または金融機関等からの融資、借入金により賄う計画があります。このような意思決定を行う際には、対象会社の財政状態や経営成績、進出事業のリスク等を慎重に検討し、総合的な判断のもとに的確な決定を行うように努めておりますが、当該会社の財政状態や経営成績の状況等によって有価証券に評価損が発生し、当社の経営成績あるいは資金繰り等に影響を及ぼす可能性があります。④ 人材の確保について　当社のＩＴコンサルティング事業における売上は、会計・人事・ＩＴの専門的知識を有するコンサルタントの役務提供により賄われております。　当社がＩＴコンサルティング事業を拡大していくためには、優秀な人材を確保することが重要となります。　ＩＴ技術の進化とともにＩＴ人材の不足傾向が拡大方向にあり、高度な能力を有する人材を継続して採用、維持、育成を行うことは容易なことではありません。そのため、必要とされる人材を確保できなかった場合、あるいは重要な人材が大量に流出した場合には、当社の経営成績に影響を及ぼす可能性があります。⑤ 知的財産権について　当社は、現時点において、第三者から知的財産権に関する侵害訴訟等の提起やそのような通知を受けておりませんが、将来、当社の事業活動に関連して第三者が知的財産権の侵害を主張した場合、当社の経営成績に影響を及ぼす可能性があります。⑥ 機密情報、顧客情報の取り扱いについて　当社は、ＩＴコンサルティング事業を行っていく上で、顧客企業の個人情報を含む機密情報を取り扱う場合があります。その際には秘密保持契約等により顧客企業に対して守秘義務を負っており、顧客情報の取り扱いについて厳重な管理を行っております。　しかしながら、外部からの不正な手段により自社コンピュータ内への侵入や、役員及び従業員の過誤等により、機密情報の漏洩が発生した場合には、当社の信用が低下する他、損害賠償等の訴えを提起された場合には、当社の経営成績に影響を及ぼす可能性があります。⑦ 法規制について　当社は、一般的な法規制のもと運営しております。将来においてこれらの法規制の改正が行われた場合には、当社の経営成績に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	
経営上の重要な契約等	４【経営上の重要な契約等】該当事項はありません。 
研究開発活動	５【研究開発活動】最近事業年度及び最近四半期累計期間において、特記すべき研究開発活動はありません。
設備投資等の概要	１【設備投資等の概要】　第55期事業年度及び第56期第一四半期累計期間において実施いたしました主な設備投資はありません。また、売却等を行った設備はありません。　なお、当社は単一セグメントであるため、セグメントごとの記載はしておりません。 
主要な設備の状況	２【主要な設備の状況】当社における主要な設備は、次のとおりであります。平成31年３月31日現在 事業所名（所在地）セグメントの名称設備の内容帳簿価額（千円）従業員数（人）建物工具、器具及び備品合計本社（東京都千代田区）ＩＴコンサルティング事業建物附属設備情報通信機器等2,4269893,41538(1)（注）１．上記金額には消費税等は含まれておりません。２．本社社屋は賃借物件で、その概要は次のとおりであります。平成31年３月31日現在 事業所名（所在地）セグメントの名称設備の内容従業員数（人）床面積（㎡）年間賃料（千円）本社（東京都千代田区）ＩＴコンサルティング事業 建物38(1)344.615,010３．従業員数の（　）は、臨時雇用者数を外書しております。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式30,000,000計30,000,000   
発行済株式、株式の総数等	②【発行済株式】種類提出日現在発行数(株)（令和元年８月２日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式18,500,732東京証券取引所ＪＡＳＤＡＱ（スタンダード）単元株式数100株計18,500,732－－     
