項目	値
事業の内容	３【事業の内容】　当社グループ（当社及び当社の関係会社）は、当社、子会社10社により構成されており、電子部品（主な製品群としては、抵抗器、ポテンショメーター、ハイブリッドＩＣ、電子機器）の製造販売を主たる業務としております。　当社グループの事業内容及び当社と関係会社の当該事業に係る位置付けは次のとおりであります。　なお、セグメント情報を記載していないため、製品群別に記載しております。(1）抵抗器　主な用途として自動車用、農電機器用、住設機器用、電源機器用、医療機器用、家電用等があり、主に㈱日本抵抗器大分製作所、㈱サンジェニックス、解亜園（上海）電子製造有限公司で生産し、当社が生産管理、品質管理し、日本抵抗器販売㈱に販売しております。 (2）ポテンショメーター　主な用途として自動車用、建設機械用、農電機器用等があり、主に㈱サンジェニックスで生産し、当社が生産管理、品質管理し、日本抵抗器販売㈱に販売しております。 (3）ハイブリッドＩＣ　主な用途として自動車用、空調用、電源機器用、医療機器用、家電用等があり、主に㈱サンジェニックス、解亜園（上海）電子製造有限公司で生産し、当社が生産管理、品質管理し、日本抵抗器販売㈱に販売しております。 (4）電子機器　自動車用、空調機器用、住設機器用、農電機器用等があり、主に㈱日本抵抗器大分製作所、㈱サンジェニックス、解亜園（上海）電子製造有限公司で生産し、当社が生産管理、品質管理し、日本抵抗器販売㈱に販売しております。 　事業の系統図はおおむね次のとおりであります。 
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社グループの経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 （１）会社の経営の基本方針　当社グループは株主重視の考え方をグループ経営の重要施策とし、発展を続けるエレクトロニクス業界の中にあって、ＪＲＭブランドのもとグループ全体のコスト競争力を高め、財務体質を強化して、収益性を高めることが最も重要と考えております。当社グループの４つの柱である抵抗器、ポテンショメーター、ハイブリッドＩＣ、電子機器は、それぞれに幅広くユーザーの期待に応えるべく、これまで以上に技術開発力を強化してまいります。　また、適正な利益を確保し、会社の成長発展の基盤とするとともに、株主、社員そして社会へ還元したいと考えております。 （２）経営戦略等　当社グループは技術革新が著しいエレクトロニクス業界で環境変化に対応する経営戦略として、グローバル化の推進、新規事業への取り組みを軸とし、市場拡大、売上拡大を達成するために次の戦略で取り組んでおります。①　中国・東南アジアへの取り組みを強化し、海外売上の拡大を行います。②　海外協力メーカーとの連携を図り、製品ラインナップを拡充します。③　自動車市場（ｘＥＶ）、産業機器市場への新たな製品の展開を強化します。④　生産工程の省人化、ロボットの導入拡大を図りコスト競争力を高めます。⑤　自社構築した生産トレーサビリティシステムで最適なリスク管理を提供します。⑥　お客様と一緒に企画段階から係わることで付加価値の高い製品を提供します。⑦　高品質なモノづくりを維持するため、社内資格・技能認定制度を設け、社員教育にも力を入れております。⑧　グループ会社の垣根がない調和のとれた企業文化を育んでいきます。 （３）経営環境、優先的に対処すべき事業上及び財務上の課題　国際社会は多極化し不確実性が高まっており、海外の景気の先行きは依然として不透明な状況が続くものと予想しております。また、燃料・原材料価格の高騰に加え、物流コスト上昇、円安による海外生産コスト上昇など製造業を取り巻く環境としましてはコスト上昇が避けられない状況となっております。一方でエレクトロニクス業界においては自動車の電子化、５Ｇ・ＡＩ等の普及に伴い半導体・電子部品の需要は底堅く見込まれていることから、当社グループにおきましては業績の伸長と経営基盤の確立のため、より付加価値の高い製品の開発・受注活動に積極的に取り組むことが必要と考えております。　エレクトロニクス業界は、価格競争が厳しく、コスト競争力をつけることが最重要課題であり、グループ全体でのコスト低減の取り組みはもちろん、海外展開の充実が重要な経営課題になっております。　多種多様なユーザーの要求に応えるため、情報通信を駆使したすばやいレスポンスや品質管理の充実、生産性の向上への取り組みが必要と考えております。　また、当社グループは国連が提唱する「持続可能な開発目標（ＳＤＧｓ）」に賛同し、令和３年12月に「日本抵抗器グループＳＤＧｓ宣言」を策定いたしました。当社グループは事業活動を通じて持続可能な社会の実現に貢献してまいります。  
事業等のリスク	３【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1）財政状態、経営成績及びキャッシュ・フローの状況の異常な変動①　金利の変動　当社グループは、金利の変動リスクを回避するため、有利子負債の一部につき対策を講じておりますが、上記以外は金利の変動を直接受けるため、支払利息の増加を通して財政状態及び経営成績に悪影響を及ぼす可能性があります。②　為替相場の変動　当社グループは、為替相場の変動リスクをヘッジ又は軽減するための対策を講じておりますが、これにより変動リスクを完全に回避できる保証はなく、また、連結財務諸表作成のため海外連結子会社の資産及び負債等は円換算されるため、為替相場の変動は当社グループの財政状態及び経営成績に影響を与える可能性があります。③　減損会計の適用　当社グループ各社の固定資産貸借対照表計上額について、当該資産から得られる将来キャッシュ・フローにより資産の残存価額を回収することができるかどうかを検討しております。当該資産が充分なキャッシュ・フローを生み出さない場合には、減損を認識しなければならない可能性があります。 (2）特定の取引先、製品、技術等への依存①　競争環境　当社グループは、受注生産を主体にしております。従って、取引先の製品ラインナップの変更や製品開発の動向によっては、それに即応できない可能性があります。②　価格競争　当社グループは、国内外の市場において激しい競争にさらされており、特にハイブリッドＩＣ、電子機器は当社グループにとって充分な利益を確保できる価格を設定することが困難な場合が多く、価格下落圧力は当社グループの利益確保に多大な影響を与える可能性があります。③　海外進出　当社グループの中には、中国、タイを拠点とする子会社があります。海外では為替リスクに加え、政情不安、経済動向の不確実性、宗教及び文化の相違、現地の労使関係等のリスクが存在しております。④　製品の品質　当社グループでは、世界的に認められた品質管理基準によって製品を製造し、品質管理を行っております。しかしながら、全ての製品に全く欠陥がないとは言い切れません。製品の欠陥が発生した場合、多額の費用が発生したり、当社グループの評価が下がることにより、経営成績に重大な悪影響を及ぼす可能性があります。 (3）特有の法的規制、取引慣行、経営方針　当社グループは、電子部品を中心として製造いたしております。それに使用している原材料について、新たな法規制などにより製造への投入が制限されあるいは使用禁止などの措置が執られた場合、直ちに代替品を準備することが出来ず生産に支障をきたす可能性があります。　当社グループは、いわゆる製販分離の体制で、各社が役割を分担しております。しかし、社会全体の経済の動向、あるいは製品サイクルの変動によっては、それらに迅速に対応できない可能性があります。 (4）役員、大株主、関係会社に関する重要事項　当社グループは連結決算を行っておりますが、出資、人事、資金、技術等の関係においてグループ内部の会社間で変化が生じた場合、当該会社との連結関係を継続できない可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】（１）経営成績等の状況の概要　当連結会計年度における当社グループ（当社及び連結子会社）の財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は次のとおりであります。 ①財政状態及び経営成績の状況　当連結会計年度におけるわが国経済は、新型コロナウイルス感染症による行動制限が緩和され、感染症法上の位置付けが５類に引き下げられたことで、国内における個人消費の回復やインバウンド需要の増加などにより社会経済活動は緩やかに回復の動きがみられたものの、物価上昇により消費はさほど増加せず、設備投資も停滞気味となり、ウクライナ情勢の長期化、中東での紛争、為替の円安進行などもあり、景気の先行きは依然として不透明な状況が続いております。　このような経済情勢のもと、当社グループにおいては、民生用機器や車載向け及び産業機器向け電子部品の売上は前期比で増加しましたが、半導体装置用電子機器、省エネ機器用電子機器では設備投資需要の落ち込み、在庫調整の動きなどにより売上が減少し、売上高は前期比若干の減少となりました。また、資源・エネルギー価格の高騰を受けて製造原価が上昇したことなどにより、利益は前期比減少となりました。前期は電子部品の入手難に伴う顧客からの先々の先行手配により受注残高が高い水準で推移しておりましたが、入手難の状況が改善されたこと、売上が堅調に推移したことにより、当期末の受注残高は前期比減少しました。　このような状況の下、当社グループにおいては、脱炭素社会に向けた取り組みとして、欧州・東南アジア・中国市場での電気自動車関連向けの電子部品、産業機器市場向けの電子部品の受注拡大に努めるとともに、高い品質、高い信頼性を必要とされる市場への販路拡大を進めております。それと同時に、工程の自動化・省力化によるコスト削減、新製品の開発に努め、収益力の強化に取り組んでまいりました。　この結果、当連結会計年度の財政状態及び経営成績は以下のとおりとなりました。 ａ．財政状態　当連結会計年度末の資産合計は、前連結会計年度末に比べ55百万円増加し、7,645百万円となりました。　当連結会計年度末の負債合計は、前連結会計年度末に比べ61百万円減少し、5,507百万円となりました。　当連結会計年度末の純資産合計は、前連結会計年度末と比較して117百万円増加し、2,138百万円となりました。 ｂ．経営成績　当連結会計年度の経営成績は、売上高7,176百万円（前期比0.4％減）、営業利益100百万円（同67.8％減）、経常利益139百万円（同51.6％減）、親会社株主に帰属する当期純利益84百万円（同36.8％減）となりました。　当社グループは電子部品の製造・販売及び付帯業務の単一セグメントであります。したがいまして、製品群別の経営成績を示すと、次のとおりであります。 製品群別の経営成績の概況　抵抗器は、産業機器用、昇降機用、インバーター抵抗器の売上が増加したことで売上高は1,953百万円（前期比1.6％増）となりました。　ポテンショメーターは、建設機器用、農電機器用の売上が増加したことで売上高は702百万円（同2.3％増）となりました。　ハイブリッドＩＣは、自動車関連向け電子部品及び電流センサーの売上が増加したことで売上高は1,925百万円（同15.7％増）となりました。　電子機器は、半導体装置用電子機器やＬＥＤ照明用電源基板の売上が減少したことで売上高は2,595百万円（同11.5％減）となりました。 地域別の売上状況は次のとおりであります。　日本地域は、売上高5,759百万円（同0.6％増）となりました。　欧州地域は、売上高599百万円（同7.0％減）となりました。　アジア地域は、売上高794百万円（同1.7％減）となりました。 ②キャッシュ・フローの状況　当連結会計年度における現金及び現金同等物（以下「資金」という。）は、前連結会計年度末に比べ124百万円増加し、当連結会計年度末には1,294百万円となりました。 　当連結会計年度における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。 （営業活動によるキャッシュ・フロー）　営業活動の結果、使用した資金は186百万円（前連結会計年度は144百万円の使用）となりました。これは主に税金等調整前当期純利益が163百万円、減価償却費が142百万円となったこと、売上債権の減少額111百万円、棚卸資産の減少額126百万円、仕入債務の減少額△532百万円によるものであります。 （投資活動によるキャッシュ・フロー）　投資活動の結果使用した資金は204百万円（前連結会計年度は103百万円の使用）となりました。これは主に有形固定資産の取得による支出△229百万円、定期預金の預入による支出△87百万円、定期預金の払戻による収入82百万円によるものであります。 （財務活動によるキャッシュ・フロー）　財務活動の結果獲得した資金は494百万円（前連結会計年度は221百万円の獲得）となりました。これは主に短期借入金の増加額213百万円、長期借入れによる収入1,206百万円、長期借入金の返済による支出△845百万円によるものであります。 ③生産、受注及び販売の実績ａ．生産実績　当社グループは電子部品の製造・販売及び付帯業務の単一セグメントであります。したがいまして、セグメントごとに生産規模及び受注規模を金額あるいは数量で示すことはしておりません。　このため生産、受注及び販売の実績については、製品群別に関連付けて示しております。製品群の名称当連結会計年度（自　令和５年１月１日　至　令和５年12月31日）前期比（％）抵抗器（千円）1,636,84499.7ポテンショメーター（千円）573,512103.0ハイブリッドＩＣ（千円）1,781,513115.4電子機器（千円）2,379,82788.2合計（千円）6,371,69698.9 ｂ．受注実績　当社グループは電子部品の製造・販売及び付帯業務の単一セグメントであり、製品群別の受注実績を示すと、次のとおりであります。製品群の名称受注高受注残高金額（千円）前期比（％）金額（千円）前期比（％）抵抗器1,734,36184.7399,69864.6ポテンショメーター671,52794.799,99376.5ハイブリッドＩＣ1,569,21298.11,037,75674.4電子機器1,808,42658.1582,30642.5合計5,783,52677.42,119,75360.4 ｃ．販売実績　当社グループは電子部品の製造・販売及び付帯業務の単一セグメントであり、製品群別の販売実績を示すと、次のとおりであります。製品群の名称金額（千円）前期比（％）抵抗器1,953,056101.6ポテンショメーター702,281102.3ハイブリッドＩＣ1,925,724115.7電子機器2,595,13688.5合計7,176,19799.6（注）１．主な相手先別の販売実績及び総販売実績に対する割合は次のとおりであります。相手先前連結会計年度（自  令和４年１月１日至  令和４年12月31日）当連結会計年度（自  令和５年１月１日至  令和５年12月31日）金額（千円）割合（％）金額（千円）割合（％）　ダイヘン産業機器㈱1,260,43817.5921,06212.8 （２）経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 ①財政状態及び経営成績の状況に関する認識及び分析・検討内容ａ．経営成績等1）財政状態の分析（資産）　当連結会計年度末の資産合計は、前連結会計年度末に比べ55百万円増加の7,645百万円（前連結会計年度末は7,590百万円）となりました。　流動資産は5,781百万円（前連結会計年度末5,860百万円から78百万円減少）となりました。これは主に現金及び預金が132百万円増加したこと、売掛金が64百万円減少したこと、原材料及び貯蔵品が145百万円減少したことによるものであります。　固定資産は1,863百万円（前連結会計年度末1,728百万円から134百万円増加）となりました。これは主に建物及び構築物が54百万円増加したこと、建設仮勘定が88百万円増加したことによるものであります。　繰延資産は０百万円（前連結会計年度末１百万円から０百万円減少）となりました。 （負債）　当連結会計年度末の負債合計は、前連結会計年度末に比べ61百万円減少の5,507百万円（前連結会計年度末は5,569百万円）となりました。　流動負債は3,571百万円（前連結会計年度末3,929百万円から357百万円減少）となりました。これは主に支払手形及び買掛金が312百万円減少したこと、電子記録債務が183百万円減少したこと、短期借入金が216百万円増加したことによるものであります。　固定負債は1,935百万円（前連結会計年度末1,640百万円から295百万円増加）となりました。これは主に退職給付に係る負債が35百万円減少したこと、長期借入金が358百万円増加したことによるものであります。 （純資産）　当連結会計年度末の純資産合計は、前連結会計年度末と比較して117百万円増加の2,138百万円（前連結会計年度末は2,021百万円）となりました。　株主資本は1,477百万円（前連結会計年度末1,449百万円から28百万円増加）となりました。これは主に利益剰余金が28百万円増加したことによるものであります。　その他の包括利益累計額は250百万円（前連結会計年度末196百万円から53百万円増加）となりました。これは主に為替換算調整勘定が32百万円増加したことによるものであります。　非支配株主持分は410百万円（前連結会計年度末375百万円から35百万円増加）となりました。 2）経営成績の分析（売上高）　売上高は、民生用機器や車載向け及び産業機器向け電子部品の売上は前期比で増加しましたが、半導体装置用電子機器、省エネ機器用電子機器では設備投資需要の落ち込み、在庫調整の動きなどにより売上が減少し、前連結会計年度に比べ0.4％減の7,176百万円となりました。 （売上原価）　売上原価は、資源・エネルギー価格の高騰を受けて製造原価が上昇したことなどにより、前連結会計年度に比べ2.1％増の5,639百万円となりました。 （販売費及び一般管理費）　販売費及び一般管理費は、給料手当、広告宣伝費などの増加により、前連結会計年度に比べ4.9％増の1,436百万円となりました。 （親会社株主に帰属する当期純利益）　親会社株主に帰属する当期純利益は、前連結会計年度に比べ36.8％減の84百万円となりました。 ②キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報ａ．キャッシュ・フローの状況の分析　当連結会計年度末のキャッシュ・フローの状況の分析につきましては、「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　（１）経営成績等の状況の概要　②キャッシュ・フローの状況」に記載のとおりであります。 ｂ．資金需要　当社グループの運転資金需要のうち主なものは、原材料、部品等の購入のほか、製造経費、販売費及び一般管理費等の営業費用であります。投資を目的とした資金需要は、主に生産設備更新等の設備投資によるものであります。 ｃ．財務政策　当社グループにおきましては、運転資金及び設備投資資金等は自己資金または金融機関からの借入により賄っております。このうち短期運転資金につきましては、自己資金及び金融機関からの短期借入を基本としており、長期運転資金や設備投資資金につきましては、金融機関からの長期借入を基本としております。 ③重要な会計上の見積り及び当該見積りに用いた仮定　当社グループの連結財務諸表は、わが国において一般に公正妥当と認められる会計基準に基づき作成されております。この連結財務諸表作成にあたって採用している重要な会計方針につきましては、「第５　経理の状況　１　連結財務諸表等　（１）連結財務諸表　注記事項　（重要な会計上の見積り）」に記載のとおりであります。　連結財務諸表の作成にあたり、過去の実績やその時点で入手可能な情報に基づいた合理的と考えられるさまざまな要因を考慮した見積りが含まれておりますが、実際の結果は、見積り特有の不確実性があるため、これらの見積りと異なる場合があります。 
経営上の重要な契約等	５【経営上の重要な契約等】　当連結会計年度において、新たに締結または変更、解約した経営上の重要な契約等はありません。 
研究開発活動	６【研究開発活動】　当社グループの研究開発活動は抵抗器、ポテンショメーター、ハイブリッドＩＣ、電子機器の品種群別に行っており、その特徴は、自社製品の研究開発とお客様の要求に応じた製品開発の開発体制で進めていることにあります。自社製品の開発については、基礎研究、製品開発、生産技術の各部門が開発プロジェクトに応じて、タスクフォースやプロジェクトチームを編成し柔軟に対応しております。お客様の要求に応じた製品開発については、開発技術者がお客様と仕様調整を図り、要求内容、市場ニーズを的確に把握した製品開発を行っております。　なお、当連結会計年度における研究開発費の総額は336,572千円となっております。 　当社グループにおける品種群別の研究開発への取り組み内容は次のとおりであります。 (1）抵抗器　鉄道車両、ロボット、各種インバーターに使用されるパワー抵抗器のダウンサイジングをテーマとして新規開発に注力しています。また、世界的な自動車の脱ガソリン車の動きに対応したＥＶ・ＦＣＶ用各種抵抗器の開発に取り組んでおります。(2）ポテンショメーター　位置・角度センサを基軸に導電プラスチック、無接触ポテンショメーター及び電子回路技術を用いて、インテリジェンスセンサ、スマートポテンショメーターに取り組んでおります。(3）ハイブリッドＩＣ　厚膜技術、薄膜技術、高密度実装技術を用いて、センサモジュール、各種電源基板など様々な市場ニーズに対応出来る製品の開発に取り組んでおります。(4）電子機器　ソフト開発、ハード設計、メカ設計の技術を融合したトータル開発システムでの製品開発とＡＩへの取り組みに重点を置き、住宅関連機器、美容健康機器、医療機器などの製品を顧客の設計初期段階から顧客と一体となって開発に取り組んでおります。  
設備投資等の概要	１【設備投資等の概要】　当社グループでは原価低減と品質向上を図るため、生産設備の更新を中心に設備投資を行っており、当連結会計年度は、241百万円の設備投資を行いました。なお、有形固定資産の他、無形固定資産への投資を含めて記載しております。　なお、当社グループは電子部品の製造・販売及び付帯業務の単一セグメントであります。 
主要な設備の状況	２【主要な設備の状況】　当社グループにおける主要な設備は、次のとおりであります。(1）提出会社　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　（令和５年12月31日現在）事業所名（所在地）事業部門の名称設備の内容帳簿価額（千円）従業員数（人）建物及び構築物機械装置及び運搬具土地(面積㎡)その他合計本社・富山工場（富山県南砺市）電子部品生産設備53,64578,88170,372(6,287)25,611228,51143(0) (2）国内子会社　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　（令和５年12月31日現在）事業所名（所在地）事業部門の名称設備の内容帳簿価額（千円）従業員数（人）建物及び構築物機械装置及び運搬具土地(面積㎡)その他合計日本抵抗器販売㈱（東京都品川区）電子部品その他の設備95,0042,1342,631(429)1,757101,52724(17)㈱日本抵抗器大分製作所（大分県宇佐市）電子部品生産設備59,86848,9883,893(10,363)8,894121,64429(49)マイクロジェニックス㈱（富山県砺波市）電子部品研究開発設備12,2450122,762（1,264)2,337137,34525(11)㈱サンジェニックス（富山県南砺市）電子部品生産設備187,28721,77184,850(19,101)3,496297,40523(69) (3）在外子会社　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　（令和５年12月31日現在）事業所名（所在地）事業部門の名称設備の内容帳簿価額（千円）従業員数（人）建物及び構築物機械装置及び運搬具土地(面積㎡)その他合計解亜園（上海）電子製造有限公司（Shanghai CHINA）電子部品生産設備5,248148,498－6,192159,939141(0)（注）１．帳簿価額のうち「その他」は工具器具備品及び建設仮勘定であります。　　　２．日本抵抗器販売㈱の土地（2,631千円）は提出会社から賃借しているものであります。３．マイクロジェニックス㈱の建物及び構築物（12,157千円）及び土地（122,762千円）は提出会社から賃借しているものであります。４．㈱サンジェニックスの設備は、提出会社及び㈱ファイン電子から賃借しているものを含んでおります。５．従業員数の（　）は平均臨時雇用者数で外数で記載しております。
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式2,000,000計2,000,000  
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（令和５年12月31日）提出日現在発行数（株）（令和６年３月29日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式1,240,0001,240,000東京証券取引所スタンダード市場単元株式数100株計1,240,0001,240,000――  
