項目	値
事業の内容	３【事業の内容】当社グループ（当社及び当社の関係会社）は、当社（日東工器株式会社）及び国内子会社２社、海外子会社５社、その他の関係会社１社により構成されており、迅速流体継手、機械工具、リニア駆動ポンプ、建築機器の製造・販売を主たる事業としております。　なお、当社は新製品の研究開発・試作等を行い、それらの製造を国内・海外の製造子会社に委託しております。　当社グループの事業内容及び当社と子会社の当該事業に係る位置付けは次のとおりであります。　なお、次の部門は、「第５経理の状況１(1）連結財務諸表 注記事項」に掲げるセグメントの区分と同一であります。(1）迅速流体継手事業　迅速流体継手は、子会社の栃木日東工器株式会社、NITTO KOHKI INDUSTRY (THAILND) CO., LTD.が製造し、国内は当社、海外は当社及び子会社のNITTO KOHKI U.S.A., INC.、NITTO KOHKI AUSTRALIA PTY LTD、NITTO KOHKI EUROPE GMBHが販売しております。(2）機械工具事業　機械工具は、子会社の東北日東工器株式会社、NITTO KOHKI INDUSTRY (THAILAND) CO., LTD.が製造し、国内は当社、海外は当社及び子会社のNITTO KOHKI U.S.A., INC.、NITTO KOHKI AUSTRALIA PTY LTD、NITTO KOHKI EUROPE GMBHが販売しております。(3）リニア駆動ポンプ事業　リニア駆動ポンプは、子会社の栃木日東工器株式会社及びNITTO KOHKI INDUSTRY (THAILAND) CO., LTD.が製造し、国内は当社、海外は当社及び子会社のNITTO KOHKI U.S.A., INC.、NITTO KOHKI EUROPE GMBH、NITTO KOHKI AUSTRALIA PTY LTDが販売しております。(4）建築機器事業　建築機器（ドアクローザ）は、子会社の東北日東工器株式会社が製造し、国内は当社、海外は当社及び子会社のNITTO KOHKI U.S.A., INC.、NITTO KOHKI AUSTRALIA PTY LTD、NITTO KOHKI EUROPE GMBHが販売しております。　事業の系統図は次のとおりであります。(注）1.NITTO KOHKI AUSTRALIA PTY LTDの100％子会社であったNITTO KOHKI AUSTRALIA MFG. PTY LTDは2023年11月８日付で清算結了いたしました。2.白河日東工器株式会社を存続会社とし株式会社メドテックを消滅会社とする吸収合併を2024年３月１日付で行いました。なお、白河日東工器株式会社は、東北日東工器株式会社に社名変更をしております。
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】当社グループの経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。(1) 経営方針当社グル－プは、創立以来「開発は企業の保険なり」の社是のもと事業活動に取り組み、産業界の省力・省人化、作業環境の改善を通じて社会に貢献することを基本方針に掲げております。この基本方針に基づいて、高機能・高品質・高信頼性の製品づくりに努め、日東工器ブランドを浸透させることによって、企業価値を高めてまいります。(2) 経営戦略等当社グル－プは経営理念の実現に向け、2024年度を起点とする中期経営計画（2024年度～2026年度）に基づき、「地球環境と省力・省人化への貢献」を基本方針に掲げています。市場戦略として、環境対応ビジネスの着手、販売チャネルの拡大、連携パートナーの発掘、商品戦略として、自動化・環境対応製品の展開、脱炭素ビジネスの拡大にグループ全体で取り組んでまいります。(3) 経営上の目標の達成状況を判断するための客観的な指標等当社グループの経営目標における指標は、売上高、営業利益、自己資本利益率(ROE)であります。中期経営計画（2024年４月（第69期）～2027年３月（第71期））の初年度である2025年３月期は、連結売上高282億40百万円、営業利益30億60百万円を目指しております。(4) 経営環境当連結会計年度における世界経済は、欧州における地政学リスクの長期化や中国経済の減速等の影響を受けて緩やかに景気を下押ししました。日本経済は、経済活動の正常化や賃上げ、財政・金融政策を背景に内需を中心に消費や投資が回復傾向にありますが、円安や原材料価格高騰の影響を受けた状況で推移しました。(5) 優先的に対処すべき事業上及び財務上の課題当社グループは、今年５月に2024年４月（第69期）～2027年３月（第71期）を期間とする中期経営計画2026を公表しました。当該期間を更なる飛躍と持続的な成長に向けた基盤固めの時期と位置づけ、企業価値の再創造を図ります。事業ポートフォリオの見直しを推進し、当社グループの本来の強みである“稼ぐ力”の再構築を進めることで激化する経営環境変化への対応力を強化、企業価値の再創造を図り、持続的な成長を目指します。研究開発面では、創立以来の開発テーマである「省力・省人化」を更なる次元に高めていく開発に注力していきます。具体的には、水素をはじめ脱炭素社会に貢献する製品開発、ロボット及びファクトリー・オートメーション(FA)と親和性の高いツールの開発、半導体、データセンター、医療等の先端技術分野の技術開発に取り組んでいきます。そのためには技術開発投資、DX推進人材の育成を強化していきます。生産面では、2025年６月に操業開始予定の東北日東工器新工場をモデル工場として、国内外全工場について将来を見据えた自動化・IT化に積極的に投資していきます。これらを推し進めることにより、更なる品質向上、コストダウン、納期短縮を実現させていきます。なお、昨今の原材料不足、原材料高騰に対応すべく、在庫の最適化、調達の合理化・グローバル化を推し進めていきます。販売面では、開発部門との連携を強化し、脱炭素、環境対応製品の拡販、先端技術分野の需要開拓に注力し、既存事業の更なる成長を目指します。同時に販売チャネルの拡大、連携パートナーの発掘を行い、当社製品の事業領域の拡大と深化に努めます。海外営業は、海外販売市場の拡大とともに海外事業価値の拡大を目指します。欧米の伝統市場においては、半導体、医療等のハイエンド需要の深掘りを行い、新興市場においては販売チャネルの拡大と多様化に取り組みます。管理面では、安心安全で、心身ともに健康的に働ける環境整備を進めるとともに、激変する経営環境の中でも成長していくために、挑戦に向けた人的資本投資を積極的に実施してまいります。具体的には、先端技術分野開発、販売や海外事業拡大のための専門人材獲得、ＩＴ推進人材の育成、各種研修の見直しおよびリスキリングの充実等の施策を積極的に推進し、多様な人材の活躍による企業価値向上を目指します。 
事業等のリスク	３【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。(1) 災害リスクパンデミックや自然災害によって、正常な事業活動ができなくなるリスクがあります。経済活動の遮断及び抑制によるリスク軽減のため、従業員の時差出勤や在宅勤務の実施、WEBや動画などを活用した販売促進、部品発注の前倒し、物流ルートの確保など、事業活動の継続に向けた対策を行い、お客様へ製品の供給を継続するよう取り組んでまいりますが、受注及び売上げの減少、部品調達の遅延、輸送手段の停止などが発生し、当社グループの業績に影響を与えるリスクがあります。(2) 素材の供給に関するリスク当社グループは、鉄、ステンレス、真鍮、アルミなど各種の素材を使用した製品を製造しております。そのため、資源国から輸入される原材料の円安による値上り、原油価格上昇による素材価格の高騰、自然災害や事故、テロ、戦争等によって素材調達の価格や数量の安定性に影響を受けることも考えられます。素材価格上昇の影響を受けた場合の値上り分は一部の製品には価格転嫁を行いますが、原価率の上昇が避けられない状況も考えられます。当社グループはコストダウンに鋭意努力してまいりますが、今後素材価格が上昇する場合は利益を押し下げるリスクがあります。(3) 海外製造拠点における製造不能リスク当社は、タイ国に製造子会社を有しており、迅速流体継手、機械工具、リニア駆動ポンプの製品の一部を当該会社に製造委託しております。タイ国において、予期しない法律・規制の変更や政情不安・テロ・暴動・戦争及び自然災害・パンデミック等の不可抗力による事故が発生した場合は、当社への製品が一時滞ることになり、当社グループの業績に影響を与えるリスクがあります。(4) 協力会社の確保リスク当社グループは、協力会社に製造の一部を委託しております。当社グループは、今後とも協力会社を活用していく方針でありますが、必要な技術を保有する協力会社を確保できなくなった場合には、当社グループの業績に影響を与えるリスクがあります。(5) 取引先の信用リスク当社グループは、主に代理店を通じて販売しております。これらの取引先は、長年の取引がある企業が大半を占めており、社内規程（与信管理）に従って売掛債権の保全に努めて、リスクを最小限に抑えております。しかしながら、取引先に不測の事態が発生した場合には、売掛債権の貸倒れ損失及び販売ルートを一時的に失うことによる売上げ減少リスクがあります。(6) 為替変動リスク当社グループは、2025年３月期の為替レートを１米ドル150円、１英ポンド185円、１ユーロ160円、１タイバーツ4.00円、１豪ドル96円と想定して予算を策定しております。販売子会社がある米国、欧州、豪州の通貨に対して、円安に振れると売上高・利益共に押し上げ効果があります。一方、海外製造子会社があるタイ通貨に対して円安に振れると、原価が上昇し利益を押し下げます。通貨によって影響額が異なりますが、仮に米ドルの為替変動が他の通貨にも連動すると仮定した場合、変動が小幅なら海外販売子会社への売上げの影響と、海外製造子会社からの仕入れの影響が相殺されることにより、当社の利益に与える影響は軽微であります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績等の状況の概要　当連結会計年度における当社グループの財政状態、経営成績、及びキャッシュ・フロー（以下「経営成績」という。）の状況の概況は次のとおりであります。①財政状態及び経営成績の状況　当連結会計年度における世界経済は、欧州における地政学リスクの長期化や中国経済の減速等の影響を受けて緩やかに景気を下押ししました。日本経済は、経済活動の正常化や賃上げ、財政・金融政策を背景に内需を中心に消費や投資が回復傾向にありますが、円安や原材料価格高騰の影響を受けた状況で推移しました。　このような経営環境の中で当社グループは、新型コロナウイルス感染症対策のため制限されていた対面営業の再開や展示会開催の増加により機械工具事業の販売拡大につながりましたが、半導体の需要回復の遅れと、中国におけるリチウムイオン電池の電解液用迅速流体継手の需要減少による迅速流体継手事業の減収が全体に影響しました。　この結果、当連結会計年度の財政状態及び経営成績は以下のとおりとなりました。 ａ．財政状態　当連結会計年度末の資産残高は、前連結会計年度末に比べて13億56百万円減少し654億78百万円となりました。　当連結会計年度末の負債残高は、前連結会計年度末に比べて９億72百万円減少し78億91百万円となりました。　当連結会計年度末の純資産残高は、前連結会計年度末に比べて３億84百万円減少し575億87百万円となりました。 ｂ．経営成績　当連結会計年度における売上高は270億72百万円となり、前連結会計年度280億91百万円と比較すると3.6％の減収となりました。利益面では、営業利益は29億58百万円となり、同36億65百万円と比較すると19.3％の減益、経常利益は31億円となり、同38億18百万円と比較すると18.8％の減益、親会社株主に帰属する当期純利益は20億50百万円となり、同26億25百万円と比較すると21.9％の減益となりました。 　事業のセグメント別の業績は、次のとおりです。［迅速流体継手事業］　迅速流体継手事業は、リチウムイオン電池の電解液向け製品及び半導体向け製品の需要減少のため、売上高は118億91百万円（前連結会計年度比7.3％の減収）となりました。利益面では、減収により、営業利益26億40百万円（同17.9％の減益）となりました。［機械工具事業］　機械工具事業は、対面営業を再開できたことで国内外の売上げが回復基調にあり、売上高は88億39百万円（同3.4％の増収）となりました。利益面では、経費の増加により、営業利益５億75百万円（同8.8％の減益）となりました。［リニア駆動ポンプ事業］　リニア駆動ポンプ事業は、欧州におけるブロワの需要減少、米州での医療機器メーカー向けの在庫調整が影響し、売上高は41億83百万円（同5.7％の減収）となりました。利益面では、減収により営業損失２億円（前連結会計年度は２億円の営業損失）となりました。［建築機器事業］　建築機器事業は、建設業界での資材高騰及び人材不足の影響による受注物件の遅延や工期延期が多く、売上高は21億58百万円（同5.4％の減収）となりました。利益面では、減収により、営業損失56百万円（前連結会計年度は20百万円の営業利益）となりました。 　海外売上高は、主に中国でのリチウムイオン電池の電解液用迅速流体継手の売上げが減少したことにより、91億57百万円（前連結会計年度比7.4％の減収）となり、海外売上高の連結売上高に占める割合は33.8％となりました。   ②キャッシュ・フローの状況当連結会計年度における連結ベースの現金及び現金同等物（以下「資金」という。）は、定期預金の預入による支出218億96百万円、主として新工場建設に伴う有形固定資産の取得による支出53億53百万円、自己株式の取得による支出23億６百万円、法人税等の支払い11億46百万円、親会社による配当金の支払い11億37百万円、棚卸資産の増加７億22百万円等による減少があったものの、定期預金の払戻による収入270億73百万円、税金等調整前当期純利益29億23百万円、減価償却費12億99百万円等があったため、前連結会計年度末より15億98百万円減少し、当連結会計年度末には188億５百万円となりました。    ＜営業活動によるキャッシュ・フロー＞当連結会計年度における営業活動の結果得られた資金は、23億７百万円（前連結会計年度比0.4%増）となりました。これは、税金等調整前当期純利益29億23百万円、減価償却費12億99百万円等による資金の増加があったものの、法人税等の支払い11億46百万円、棚卸資産の増加７億22百万円等による資金の減少があったことによるものであります。  ＜投資活動によるキャッシュ・フロー＞当連結会計年度における投資活動の結果使用した資金は、３億33百万円（前連結会計年度は46億52百万円の獲得）となりました。これは、定期預金の払戻による収入270億73百万円、投資有価証券の売却による収入４億95百万円等による資金の増加があったものの、定期預金の預入による支出218億96百万円、有形固定資産の取得による支出53億53百万円、無形固定資産の取得による支出５億66百万円等による資金の減少があったことによるものであります。    ＜財務活動によるキャッシュ・フロー＞当連結会計年度における財務活動の結果使用した資金は、37億40百万円（前連結会計年度比149.5%増）となりました。これは、親会社による配当金の支払い11億37百万円、自己株式の取得による支出23億６百万円、リース債務の返済による支出２億96百万円等によるものであります。③生産、受注及び販売の実績(1) 生産実績セグメントの名称当連結会計年度（自　2023年４月１日至　2024年３月31日）前年同期比（％）迅速流体継手（百万円）11,16685.9機械工具（百万円）8,44495.7リニア駆動ポンプ（百万円）3,06171.0建築機器（百万円）2,366107.9報告セグメント計（百万円）25,03888.4　（注）金額は、販売価格によっており、セグメント間の内部振替前の数値によっております。(2) 受注実績　当社グループは見込み生産を行っているため、該当事項はありません。(3) 販売実績セグメントの名称当連結会計年度（自　2023年４月１日至　2024年３月31日）前年同期比（％）迅速流体継手（百万円）11,89192.7機械工具（百万円）8,839103.4リニア駆動ポンプ（百万円）4,18394.3建築機器（百万円）2,15894.6報告セグメント計（百万円）27,07296.4　（注）最近２連結会計年度の主な相手先別の販売実績および当該販売実績に対する割合は次のとおりであります。相手先前連結会計年度（自　2022年４月１日至　2023年３月31日）当連結会計年度（自　2023年４月１日至　2024年３月31日）金額（百万円）割合（％）金額（百万円）割合（％）㈱山善5,24218.75,10318.8 (2) 経営者の視点による経営成績等の状況に関する分析・検討内容  経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。  なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 ①財政状態及び経営成績の状況に関する認識及び分析・検討内容ａ．経営成績等  1) 財政状態（資産合計）  当連結会計年度末の資産残高は、前連結会計年度末に比べて13億56百万円（前連結会計年度末比2.0%）減少し654億78百万円となりました。これは主に有価証券の減少48億99百万円、現金及び預金の減少17億68百万円、主として新工場建設に伴う建設仮勘定の増加40億36百万円、原材料及び貯蔵品の増加４億92百万円、投資有価証券の増加４億円14百万円等によるものであります。（負債合計）  当連結会計年度末の負債残高は、前連結会計年度末に比べて、買掛金の減少５億45百万円、未払法人税等の減少４億25百万円等により９億72百万円（前連結会計年度末比11.0%）減少し78億91百万円となりました。（純資産合計）  当連結会計年度末の純資産残高は、前連結会計年度末に比べて３億84百万円（前連結会計年度末比0.7%）減少し575億87百万円となりました。これは自己株式の取得23億６百万円、利益剰余金の増加９億15百万円、為替換算調整勘定の増加６億28百万円、その他有価証券評価差額金の増加３億77百万円等によるものであります。    2) 経営成績（売上高）　当連結会計年度の売上高は、270億72百万円（前連結会計年度比3.6％の減収）となりました。期初の売上目標は303億80百万円を計画していましたが、半導体の需要回復の遅れと中国におけるリチウムイオン電池の電解液用迅速流体継手の需要減少による迅速流体継手事業の減収が全体に影響し、計画に比べて10.9%の減収になりました。（営業利益）　当連結会計年度の営業利益は、29億58百万円（同19.3％の減益）となりました。期初の営業利益目標は41億20百万円を計画していましたが、減収により、計画に比べて28.2%の減益となりました。　売上高と営業利益の各製品セグメントの状況については、「(1)経営成績等の状況の概要①財政状態及び経営成績の状況」をご参照ください。（経常利益）　当連結会計年度の経常利益は、31億円（同18.8％の減益）となりました。期初の経常利益目標は42億30百万円を計画していましたが、売上げの増加により、計画に比べて26.7%の減益となりました。（親会社株主に帰属する当期純利益）　当連結会計年度の親会社株主に帰属する当期純利益は、20億50百万円（同21.9％の減益）となりました。期初の親会社株主に帰属する当期純利益目標は29億50百万円を計画していましたが、計画に比べて30.5%の減益となりました。 ｂ．経営成績等の状況に関する認識及び分析・検討内容　当連結会計年度における世界経済は、欧州における地政学リスクの長期化や中国経済の減速等の影響を受けて緩やかに景気を下押ししました。日本経済は、経済活動の正常化や賃上げ、財政・金融政策を背景に内需を中心に消費や投資が回復傾向にありますが、円安や原材料価格高騰の影響を受けた状況で推移しています。　このような経営環境の中で当社グループは、2021年４月（第66期）～2024年３月（第68期）を期間とする中期経営計画を策定し、各種施策への取り組みを進め、当連結会計年度が最終年度となります。　当連結会計年度は、新型コロナウイス感染症対策のため制限されていた対面営業の再開や展示会開催の増加により機械工具事業の販売拡大につながりましたが、半導体の需要回復の遅れと、中国におけるリチウムイオン電池の電解液用迅速流体継手の需要減少による迅速流体継手事業の減収が全体に影響したため、前連結会計年度と比較すると減収減益となりました。　なお、経営成績等の分析の具体的数値については、「第２　事業の状況　４経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1)経営成績等の状況の概要　①財政状態及び経営成績の状況および②キャッシュ・フローの状況」に記載しています。　中期経営計画期間３年間の経営成績の推移は以下のとおりです。  2022年３月期2023年３月期2024年３月期売上高（百万円）25,28128,09127,072営業利益（百万円）3,3553,6652,958営業利益率（％）13.313.110.9   ②キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に関わる情報　当社グループの当連結会計年度のキャッシュ・フローの状況は、「(1)経営成績等の状況の概要②キャッシュ・フローの状況」に記載のとおりであります。　当社グループの資本の財源及び資金の流動性については、当社グループは、持続的な成長のための資金確保と自然災害等の不測の事態があっても顧客に商品を提供できるように内部留保の充実に努めており、研究開発、生産設備等の投資は自己資金での実施を原則としますが、成長投資のための投資は、適宜、借入の活用も検討します。　事業運営上必要な資金の流動性は、十分に確保しております。 ③重要な会計上の見積り及び当該見積りに用いた仮定  当社グループの連結財務諸表は、我が国において一般に公正妥当と認められる会計基準に基づき作成されております。本連結財務諸表の作成にあたりましては、当連結会計年度末における資産・負債の報告数値及び偶発債務の開示、ならびに当連結会計年度における収入・費用の報告数値に影響する様な重要な変動に関する事項の予見、予想等を行わなければなりません。将来に関する事項につきましては、本有価証券報告書提出日現在で過去の実績や状況に応じて合理的な基準に従って見積り及び判断したものであります。実際の結果は、見積り予測困難な不確実性があるため、これらの見積りと乖離する可能性がありますのでご留意下さい。　当社グループは、以下の会計上の見積りが連結財務諸表に重要な影響を及ぼすと考えております。固定資産の減損　当社グループは、固定資産の減損について、主として営業活動から生ずる損益（翌連結会計年度以降の見通しを含む）及び土地等の市場価格に基づいて兆候の判定を行っています。減損の兆候があると判断した場合には、年度計画や中期経営計画における売上高及び営業利益の計画値等に基づき割引前将来キャッシュ・フローを見積ります。 
経営上の重要な契約等	５【経営上の重要な契約等】（工事請負契約）　当社は、福島おおざそうインター工業団地（福島県福島市）に取得した工場用地に新工場を建設することとし、2023年10月３日付で工事請負契約を締結いたしました。 　（1）新工場建設理由　　　当社グループ会社である東北日東工器㈱メドテック工場と白河工場は、工場建屋の老朽化が進んでいるため、当該　　２工場を集約、日東工器グループの全製品を生産できる体制を備えた新工場を建設することとしました。　（2）新工場の概要　　　①　所在地　　　福島市大笹生字宮ノ下1-1ほか　　　②　敷地面積　　28,183㎡　　　③　総床面積　　19,954㎡　　　④　建屋構造　　鉄骨造り２階建て　　　⑤　着工　　　　2023年10月　　　⑥　竣工　　　　2025年６月（予定）　　　⑦　建設予定額　15,898百万円　　　⑧　資金計画　　自己資金および補助金
研究開発活動	６【研究開発活動】　当社グループの研究開発活動は、当社（日東工器株式会社）が行っております。　当連結会計年度におけるグループ全体の研究開発費は、1,001百万円であります。　各セグメントの研究開発状況につきましては、以下のとおりであります。(1) 迅速流体継手事業  迅速流体継手事業の研究開発は、当社カプラ開発統括部が担当し、半導体製造装置用や省エネルギー関係等新しい用途開発を行っております。当事業に係る研究開発費は、305百万円であります。(2) 機械工具事業  機械工具事業の研究開発は、当社機工開発統括部が担当し、工場環境関連や電機関連等の省人化・省力化製品の開発を行っております。当事業に係る研究開発費は、418百万円であります。(3) リニア駆動ポンプ事業  リニア駆動ポンプ事業の研究開発は、当社リニア開発統括部が担当し、圧縮空気応用技術による各種製品の開発を行っております。当事業に係る研究開発費は、216百万円であります。(4) 建築機器事業  建築機器事業の研究開発は、当社機工開発統括部が担当し、ドアクローザの開発を行っております。当事業に係る研究開発費は、60百万円であります。
設備投資等の概要	１【設備投資等の概要】　当社グループでは、当社においては新製品金型投資や既存製品の金型・治工具更新、生産子会社においては主に生産設備更新を行っております。なお、当連結会計年度において、重要な設備の除却・売却はありません。　当社グループにおける設備投資（無形固定資産、長期前払費用含む）は、次のとおりであります。事業所名（所在地）セグメントの名称目的設備の内容金額（百万円）提出会社（東京都大田区）迅速流体継手・機械工具・リニア駆動ポンプ・建築機器土地・建物新製品金型投資・既存製品の金型・治工具の更新リース資産等ソフトウェア等土地、建物及び構築物工具、器具及び備品ソフトウェア等5,559栃木日東工器㈱（栃木県さくら市）迅速流体継手・機械工具・リニア駆動ポンプ生産設備更新等機械装置及び運搬具工具、器具及び備品等196NITTO KOHKI INDUSTRY(THAILAND)CO.,LTD.（タイ国 アユタヤ県）リニア駆動ポンプ・迅速流体継手・機械工具生産設備更新等建物及び構築物機械装置及び運搬具工具、器具及び備品等167東北日東工器㈱（福島県白河市）機械工具・建築機器リース資産等機械装置及び運搬具工具、器具及び備品リース資産等83NITTO KOHKI EUROPE GMBH（独国スタイネンブロン州）リニア駆動ポンプ・機械工具・迅速流体継手リース資産等工具、器具及び備品リース資産等41㈱メドテック（山形県山形市）機械工具リース資産等建物及び構築物工具、器具及び備品リース資産等39NITTO KOHKI AUSTRALIAPTY LTD（豪州クイーンズランド州）機械工具・迅速流体継手・リニア駆動ポンプリース資産等機械装置及び運搬具工具、器具及び備品等18その他迅速流体継手・機械工具・リニア駆動ポンプ工具、器具及び備品等工具、器具及び備品等11合計   6,117 
主要な設備の状況	２【主要な設備の状況】当社グループにおける主要な設備は、次のとおりであります。(1）提出会社2024年３月31日現在 事業所名（所在地）セグメントの名称設備の内容帳簿価額従業員数（人）建物及び構築物（百万円）機械装置（百万円）車両運搬具（百万円）土地（百万円）（面積㎡）リース資産（百万円）その他（百万円）合計（百万円）本社（東京都大田区）会社統括・研究所等統括業務施設（注）３2,120021,355(33,533)1082433,829298西日本支社（大阪市東成区等）西部販売業務販売施設及び物流設備189-0726(1,359)601221,53938中日本支社（名古屋市名東区）中部販売業務販売施設0---269127117（注）１．帳簿価額のうち「その他」は工具、器具及び備品であり、建設仮勘定は含んでおりません。２．従業員数は就業人員であり、臨時雇用者数は含めておりません。３．これら以外に、子会社栃木日東工器株式会社に賃貸している土地（700百万円（面積52,296㎡））及び建物及び構築物（1,052百万円）があります。なお、当該土地及び建物及び構築物は栃木県さくら市に所在しております。 (2）国内子会社2024年３月31日現在 会社名事業所名（所在地）セグメントの名称設備の内容帳簿価額従業員数（人）建物及び構築物（百万円）機械装置（百万円）車両運搬具（百万円）土地（百万円）（面積㎡）リース資産（百万円）その他（百万円）合計（百万円）栃木日東工器株式会社本社工場（栃木県  さくら市）迅速流体継手機械工具リニア駆動ポンプ生産設備366712-(-)-4075090東北日東工器株式会社白河工場（福島県  白河市）機械工具建築機器生産設備362501617(66,638)322271,380179（注）１．帳簿価額のうち「その他」は工具、器具及び備品であり、建設仮勘定は含んでおりません。２．従業員数は就業人員であり、臨時雇用者数は含めておりません。(3）在外子会社2024年３月31日現在 会社名事業所名（所在地）セグメントの名称設備の内容帳簿価額従業員数（人）建物及び構築物(百万円)機械装置(百万円)車両運搬具(百万円)土地（百万円）（面積㎡）リース資産(百万円)その他(百万円)合計(百万円)NITTO KOHKIU.S.A.,INC.本社（米国イリノイ州）迅速流体継手機械工具リニア駆動ポンプ販売設備152-068(5,351)-422617NITTO KOHKIEUROPE GMBH本社（独国スタイネンブロン市）迅速流体継手機械工具リニア駆動ポンプ販売設備7-6--5477621日東工器省力機器貿易（上海）有限公司本社（中国上海市）迅速流体継手機械工具リニア駆動ポンプ販売設備------1115NITTO KOHKIINDUSTRY(THAILAND)CO.,LTD.本社工場（タイ国アユタヤ県）迅速流体継手機械工具リニア駆動ポンプ生産設備2912860112(16,500)2234747213NITTO KOHKIAUSTRALIAPTY LTD本社（豪州クィーンズランド州）迅速流体継手機械工具リニア駆動ポンプ販売設備--21--120614813（注）１．帳簿価額のうち「その他」は工具、器具及び備品であり、建設仮勘定は含んでおりません。２．従業員数は就業人員であり、臨時雇用者数は含めておりません。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式51,958,200計51,958,200
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数(株）（2024年３月31日）提出日現在発行数（株）（2024年６月25日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式21,803,29520,754,495東京証券取引所プライム市場単元株式数100株計21,803,29520,754,495－－
