項目	値
事業の内容	３【事業の内容】  当社グループ（当社及び当社の関係会社）は、当社、子会社９社（2023年３月31日現在）で構成され、不動産賃貸事業、熱供給事業、給排水運営その他事業を主な事業内容としております。  当社及び関係会社等の当該事業における位置付け並びにセグメントとの関連は次のとおりであります。  なお、次の３部門は「第５  経理の状況  １．連結財務諸表等（１）連結財務諸表  注記事項」に掲げるセグメントと同一区分であります。区分主要事業主要な会社不動産賃貸事業事務所ビル、格納庫、共同住宅ホテル、工場用建物等の不動産賃貸当社AIRPORT FACILITIES ASIA PTE.LTD.AFS PROPERTIES PTE.LTD.AFN PROPERTIES LTD.（会社総数  ４社）熱供給事業地域冷暖房事業東京空港冷暖房㈱（会社総数  １社）給排水運営その他事業給排水運営事業、共用通信事業太陽光発電事業当社（会社総数  １社） 〔事業系統図〕以上述べた事項をその他の関係会社を含めて事業系統図によって示すと次のとおりであります。  
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1) 経営方針当社グループは、以下の企業理念に則り、会社の経営を行っております。 企業理念  ：  「私たち空港施設グループは、価値ある施設とサービスの提供を通じて、航空の未来と魅力ある街づくりに貢献します。」 (2) 経営環境、経営戦略及び優先的に対処すべき課題①当社におけるガバナンスの強化に関する取り組み　当社においては、当社の取締役候補者選任に関する審議過程において、問題がある可能性が確認されたことを踏まえ、中立・公正な外部の有識者で構成される「役員指名等ガバナンスに関する独立検証委員会（以下、「検証委員会」）を設置し、一連の事実の検証と透明性のある取締役候補者の選任を実施するために順守すべき事項や留意すべき事項等の提言を受けることといたしました。　当社においては、検証委員会により報告された問題点と改善のための提言内容を厳粛かつ真摯に受け止め、ガバナンス強化を経営の重要課題として再確認し、経営管理体制を一層強化するためガバナンス強化の検討を迅速に進めてまいります。今後、当社は、株主をはじめステークホルダーの皆様からの信頼回復に全力を尽くしてまいります。 ②中長期経営計画（FY2022～FY2028）について　新型コロナウイルス感染症の拡大による日本経済への影響も徐々に和らぎ、航空業界においては旅客需要の回復傾向が鮮明になっている一方、ロシアによるウクライナ侵攻の長期化を始めとする地政学リスクの高まりや、エネルギー価格の高騰など、日々刻々と変化する社会・経済情勢の下、不確実性が高まっています。　当社では2022年５月に中長期経営計画（FY2022～FY2028）を策定し、(1)羽田空港一丁目プロジェクト、(2)ノンアセット事業の拡大、(3)既存事業の高収益化、といった重点施策に取り組んでおります。　前年度は2025年以降に控える羽田空港一丁目プロジェクト投資の計画策定に向けた関係者協議を進展させるとともに、空港外において不動産の回転型事業の推進を目的とした第１号物件を広島県広島市において取得いたしました。また、海外ではエンジンリース事業を行うTEAM社に対する融資事業に取り組むとともに、新型コロナウイルス感染症発生後、本邦投資家向けの航空機ファンドとしては初となる航空機ファンド「マッハワン」へ、アンカー投資家として出資参画いたしました。なお当該ファンドにおいては１機目の購入が実行されております。　今年度においては引き続き、羽田空港一丁目プロジェクト投資の計画策定、既存物件の入居率向上、再構築案件への取り組みを進めるとともに、空港外における物件取得や海外への投資の加速など、今後の業績貢献が期待される重点施策への取り組みを通じて、事業ポートフォリオ変革へのチャレンジを進めてまいります。また昨年来、原材料やエネルギー価格の高騰が続いていることを踏まえ、事業コスト管理、とりわけ熱供給事業における安定的な供給確保にも適切に対処してまいります。 (中長期経営計画概要)　以下の重点施策を中心に各種取り組みを進め、当社の基盤事業である空港内事業の収益力を強化するとともに、ノンアセット事業への取り組みを通じた収益源の多様化、利益拡大により、資本効率を意識したリスクに強い事業ポートフォリオを構築し、次のステージへの収益基盤の構築を進めます。 (1)羽田空港一丁目プロジェクト　当社創業の地である羽田空港一丁目地区において、当該地区の防災対策にあわせて当社施設を顧客ニーズに対応した質の高い施設へ再編・建替えし、空港内資産の拡大を図り収益力向上を目指します。 (2)ノンアセット事業の拡大　当社の知見を活かしたフィー収入の増加を目指すとともに、空港外における物件の取得やバリューアップによる優良物件の蓄積を進め、不動産ファンドの組成と、アセットマネジメント事業への参入を目指します。 (3)既存事業の高収益化　入居率向上や賃料適正化に加え、成長性・収益性に課題のある物件に関しては、撤退や売却を含む資本効率を意識した再構築を行うことで収益力向上を目指します。 　中長期経営計画の最終年度である2028年度の数値目標として、売上高320億円、当期純利益33億円、ROA5.0%を目指します。中長期経営計画の位置づけと今後のロードマップ  新中長期経営計画のエグゼクティブサマリー(中計骨子)  ③サステナビリティ推進について　当社は、サステナビリティ推進も重要な経営課題と認識しており、サステナビリティ基本方針に基づいて推進体制を整備し、取り組んでおります。　環境に関しては、環境問題への意識を高め、企業活動の様々な過程において、環境に対してどのような影響を及ぼすのかを考慮しながら、環境負荷の低減のために再生可能エネルギーの活用や省エネルギー対策等の推進を検討してまいります。また、この環境問題への対処を単なるリスク対応等で済ませず、新たな事業機会を探ってまいります。　社会に関しては、当社施設や空港・航空機を利用するお客様にとどまらず、地域社会などのすべての人が安全・安心を実感できる施設展開、運営に努めてまいります。また、役職員の個性や能力を発揮できる環境の実現のため、働き方改革をより一層推し進めることや人財育成を強化するとともに、一人ひとりの個性や多様性が尊重される自由闊達な企業風土を醸成し、持続的な成長に向けた人財戦略を推進してまいります。　ガバナンスに関しては、株主や顧客、従業員、地域社会等あらゆるステークホルダーからの信頼の上で成り立っている当社事業においては、ガバナンス、コンプライアンス、リスクマネジメントの徹底は重要な経営課題であり、社会環境等の変化に適切に対応し、コーポレート・ガバナンスの継続的な見直し、強化等に取り組むため、検証委員会により報告された問題点と改善のための提言内容を踏まえ、経営の透明性、健全性等の向上に努めてまいります。　今後も株主・投資家をはじめ様々なステークホルダーからの要請に真摯に向き合い、課題解決に向けPDCAを循環させることで企業価値向上に取り組んでまいります。 ④新企業理念等の制定について　当社では創立50周年を契機に従来の使命、企業理念等の改定の検討を進めておりましたが、2022年10月１日に新たな「企業理念」、「行動指針」を制定いたしました。　企業理念　「私たち空港施設グループは、価値ある施設とサービスの提供を通じて、　　　　　　　航空の未来と魅力ある街づくりに貢献します。」　行動指針　　１．お客様と社会からの信用と信頼を大切にします。　　　　　　　２．安全・安心にこだわり、追求します。　　　　　　　３．空港と不動産のプロフェッショナルとして挑戦を続けます。　　　　　　　４．地球環境の保全に取り組み、持続可能な社会の実現に貢献します。　　　　　　　５．多様性を尊重し、働きがいのある職場を作ります。　　　　　　　６．市民社会の一員として高い倫理観に基づいて行動します。“お客様に価値ある施設とサービスを提供する”－これは創業以来、変わることのない私たちの使命であり存在意義です。　安全・安心はもとより、快適性やサステナブルな社会の構築に向けた環境への配慮など、今後も創業以来50年余りの期間にわたり培ってきた専門的な知見と経験に基づき、お客様や社会の求める付加価値の高い施設とサービスを提供してまいります。 　当社グループでは、今後とも新企業理念体系の下、グループ一丸となって事業活動を推進し、持続的な企業価値の向上に努めてまいります。　株主の皆様におかれましては、引き続き、ご理解ご支援を賜りますようお願い申し上げます。 
事業等のリスク	３【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1) 特定の取引先への依存リスクについて当社グループは、空港を拠点に空港に必要な施設と機能を提供している特性上、主要な顧客は、航空会社及び航空関連会社となります。特に、日本航空株式会社及び全日本空輸株式会社は当社グループの有力テナントで、さらに日本空港ビルデング株式会社と共に熱供給事業及び給排水事業における有力な供給先であり、当該３社は当社グループ売上の42.7%を占める重要顧客であります。このため、航空需要の低迷等から、重要顧客をはじめ航空会社及び航空関連会社による事業の合理化、あるいは事業計画の見直しなどが行われた場合は、不動産の入居率の低下、熱供給や給排水の利用量の減少などの影響が想定されます。当社グループとしては、中長期経営計画に定めた長期戦略に基づき、これまで培ってきた経験・知見を最大限活用し、顧客の多様なニーズに対して的確・柔軟に対応し航空関連需要を確実につかみ、長期的なお互いの信頼関係と取引を維持することで、リスクへの影響を抑えることに努めております。 (2) 国の施策等のリスクについて当社グループは、空港の設置管理者である国、行政当局及び空港会社の空港計画や運営方針の変更等により、当社グループの事業計画、経営・財務状況等に影響を受けることが想定されます。当社グループとしては、国や行政等の動向を注視し、変化に対して迅速に対応できるように努めております。また、中長期経営計画で定めた長期戦略に基づき、空港内外・海外において新たな事業展開を進めることで、リスクの分散にも取り組んでおります。 (3) 災害リスクについて天変地異や火災などの災害が発生した場合、所有施設の損壊、空港の機能停止などにより、当社グループの事業計画、経営・財務状況等に影響を与えることが想定されます。当社グループでは、すべての施設で耐震診断を行い、必要に応じて補強工事の対策を実施している他、火災保険等にも加入しております。また、災害等が発生することを想定し、適切に対応できることを目的に社内及び関係機関との連絡及び情報収集の仕組み、迅速な復旧等の対策の体制整備に努めております。 (4) 自然環境の影響リスクについて熱供給事業及び給排水運営事業は、気温上昇等の季節的要因に伴い、経営・財務状況等に影響を及ぼす傾向があります。冷夏・暖冬においては、冷房・暖房及び上下水道の需要減少が見られ、当初の売上予測を下回る一方、猛暑・厳冬による予想以上の売上となることもあります。 (5) 海外事業のリスクについて海外での事業展開は、為替相場の変動やその国の政治・経済・社会情勢に起因して生じる不測の事態、法律・規制の予期せぬ変更等により、業績に影響を及ぼす可能性があります。当社グループは、現地法・事業展開に係るカントリーリスク等について現地での業務委託先などを通じ情報収集に努め、リスクの軽減に努めております。 (6) 固定資産の減損のリスクについて当社グループは、不動産賃貸事業を行っております。そのため、投資した固定資産の著しい収益性の悪化や市場価値が下落した場合には、固定資産の減損会計の適用により、減損損失を計上し当社グループの経営成績ならびに財政状態に影響を及ぼす可能性があります。 (7) 繰延税金資産の回収可能性に関するリスクについて当社グループは、将来の課税所得に関する予測・仮定に基づき、繰延税金資産の回収可能性の判断を行っておりますが、将来の課税所得に関する予測・仮定が変更され、繰延税金資産の一部または全部が回収できないと判断された場合、繰延税金資産は減額され、当社グループの経営成績ならびに財政状態に影響を及ぼす可能性があります。 (8) 新型コロナウイルスのリスクについて新型コロナウイルスのリスクに関しましては、感染法上の分類が第５類へ移行し、財政状態等への影響は抑えられる見込みですが、依然として不透明の要素もあり、今後、当社グループの業績に影響を与える可能性がある旨申し添えます。 (9) その他の事業環境等の変動リスクについて当社グループは、(1)～(8)以外の項目におきましても偶発事象に起因する事業環境の変動リスクを負っており、その変動により経営成績及び財政状態等に影響を与える可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】業績等の概要(1）業績　2022年度の我が国経済は、新型コロナウイルス感染症拡大の影響もありましたが、ウィズコロナが徐々に進む中で、景気は緩やかな持ち直しが続きました。一方、世界的な金融引締め等を背景とした海外景気の下振れが我が国の景気を下押しするリスクとなっており、物価上昇や供給面での制約、金融資本市場の変動等への影響には引き続き注意が必要な状況です。　我が国航空業界におきましては、国内線は政府による需要喚起策の後押し等もあり、旅行需要の回復が進んでおります。また国際線は、政府による22年10月の各種水際対策の大幅緩和により訪日客数の回復基調が続き、23年３月以降は中国からの入国規制も緩和されております。23年５月よりコロナは感染法上インフルエンザ等と同分類となり、今後、社会経済活動の正常化が一段と進展することで、航空需要のさらなる回復につながることが期待されます。　このような経済情勢のもと、当社グループの連結業績につきましては、前期に計上したコロナ禍における対応としての航空会社等への賃料等減免を実施していないことや、前年同期に比べると給排水使用量の回復傾向が続いたこと等により、売上高は25,516百万円（前年同期比7.3％増）となりました。営業利益は羽田空港一丁目プロジェクト開始に伴う資産除去債務関連の減価償却費増加や、熱供給における原材料費の増加等があり2,503百万円（同23.6％減）、経常利益は受取手数料の減少や諸工事の撤去費用引当金繰入額の増加等により、2,121百万円（同28.3％減）となりました。また、特別損益では21年３月期における法人税及び消費税の修正申告に伴う還付、賃貸用のホテルや事務所ビルに係る固定資産売却益計上、大阪伊丹空港内賃貸用ビルの減損損失計上等があった他、上記ホテル売却に関連して税金費用が減少したこと等により、親会社株主に帰属する当期純利益は1,564百万円（同90.4％増）となりました。 セグメント別の業績は、次のとおりであります。①　不動産賃貸事業　不動産賃貸事業は、コロナ禍対応としての航空会社等への賃料減免を実施していないこと等により、売上高は19,730百万円（前年同期比4.6％増）となりましたが、資産除去債務関連の償却費の増加等により、営業利益は2,172百万円（同24.1％減）となりました。 ②　熱供給事業　連結子会社の東京空港冷暖房㈱における熱供給事業は、販売実績は微増となりましたが、コロナ禍対応としての航空会社等への熱料金減免を実施していないこと等により、売上高は3,412百万円（同15.3％増）となりました。その一方で、電気・ガス料金が高水準で推移したことによる原材料費の増加が著しく、営業利益は225百万円（同50.2％減）となりました。 ③　給排水運営その他事業　給排水運営事業は、コロナ感染症拡大下でも今期は行動制限が発出されていないこと等もあり、前年同期に比べ空港利用者の増加に伴う給排水使用量の回復傾向が続きました。その他事業も含めた売上高は2,373百万円（同20.1％増）、営業利益は106百万円（前年同期は33百万円の営業損失）となりました。 　また、22年５月に策定した中長期経営計画で重点施策のひとつに掲げているノンアセット業務への取り組みについて、専門子会社として設立したＡＦＣアセットマネジメント㈱のコンサルティングを受け、23年３月に第１号案件（広島基町ＮＳビル）を取得いたしました。その他、新たな事業領域拡大への取り組みとして22年７月に出資契約を締結した航空機ファンドに対し、23年１月に第１回目の出資を行い、その後当該ファンドにて１機目の航空機買い付けが実行されております。　引き続きグループ一丸となって、着実に取り組みを進めてまいります。  (2）キャッシュ・フロー　当連結会計年度末における現金及び現金同等物（以下、「資金」という）の残高は、前年同期比1,014百万円減少の8,598百万円となりました。 ①営業活動によるキャッシュ・フロー　営業活動による資金は、2,017百万円の収入（前年同期は8,467百万円の収入）となりました。これは主に、税金等調整前当期純利益、非資金項目である減価償却費があったものの、販売用不動産の取得による棚卸資産の増加、新規融資による営業貸付金の増加や法人税等の支払額の増加があったことによるものであります。 ②投資活動によるキャッシュ・フロー　投資活動による資金は、1,198百万円の収入（前年同期は449百万円の支出）となりました。これは主に、航空機ファンドへの出資に係る投資有価証券の取得による支出や固定資産の取得による支出があったものの、賃貸用のホテルや事務所ビルに係る固定資産の売却による収入があったことによるものであります。 ③財務活動によるキャッシュ・フロー　財務活動による資金は、4,460百万円の支出（前年同期は5,117百万円の支出）となりました。これは主に、長期借入金の返済や配当金の支払いによるものであります。 （3）生産、受注及び販売の状況①熱供給の生産実績品目当連結会計年度自 2022年４月１日至 2023年３月31日前年同期比（％）冷 房（ＭＪ）417,123,8809.7暖 房（ＭＪ）149,804,550△8.8（注）１．数量はセグメント間の内部振替後の数量によっております。２．数量は販売量にて表示しております。 ②受注状況当社グループ（当社及び連結子会社）は、受注生産を実施しておりません。 ③販売実績品目当連結会計年度自 2022年４月１日至 2023年３月31日前年同期比（％）販売高（千円）不動産賃貸事業19,730,7474.6熱供給事業3,412,04815.3給排水運営その他事業2,373,67620.1合計25,516,4727.3（注）１．販売実績は、外部顧客に対する売上高に該当いたします。２．最近２連結会計年度の主な相手先の販売実績及び当該販売実績の総販売実績に対する割合は、次のとおりであります。相手先名前連結会計年度自 2021年４月１日至 2022年３月31日当連結会計年度自 2022年４月１日至 2023年３月31日金額（千円）割合（％）金額（千円）割合（％）日本航空㈱3,584,37015.03,942,30915.4全日本空輸㈱3,538,32214.83,591,49714.0日本空港ビルデング㈱2,829,58411.93,368,65013.2 財政状態、経営成績及びキャッシュ・フローの状況の分析文中の将来に関する事項は、当連結会計年度末において判断したものであります。(1) 重要な会計方針及び見積り当社グループの連結財務諸表は、我が国において一般に公正妥当と認められている会計基準に基づき作成されております。この連結財務諸表の作成に当たり、当社経営陣は、過去の実績や状況に応じ合理的だと考えられる様々な要因に基づき、見積りを行っております。ただし、他の方法では判定しにくい資産・負債の簿価及び収益・費用の報告数字については、見積り特有の不確実性があるため、実際の結果はこれらの見積りと異なる場合があります。併せて、連結財務諸表注記事項（追加情報）、個別財務諸表注記事項（追加情報）もご参照ください。 (2) 当連結会計年度の経営成績の分析①概況22年度の当社グループの連結業績につきましては、前期に計上したコロナ禍における対応としての航空会社等への賃料等減免を実施していないことや、前年同期に比べると給排水使用量の回復傾向が続いたこと等により、売上高は25,516百万円（前年同期比7.3％増）となりました。営業利益は羽田空港一丁目プロジェクト開始に伴う資産除去債務関連の減価償却費増加や、熱供給における原材料費の増加等があり2,503百万円（同23.6％減）、経常利益は受取手数料の減少や諸工事の撤去費用引当金繰入額の増加等により、2,121百万円（同28.3％減）となりました。また、特別損益では21年３月期における法人税及び消費税の修正申告に伴う還付、賃貸用のホテルや事務所ビルに係る固定資産売却益計上、大阪伊丹空港内賃貸用ビルの減損損失計上等があった他、上記ホテル売却に関連して税金費用が減少したこと等により、親会社株主に帰属する当期純利益は1,564百万円（同90.4％増）となりました。 ②売上高売上高は前年同期比7.3％増加の25,516百万円となりました。不動産賃貸事業は、コロナ禍対応としての航空会社等への賃料減免を実施していないこと等により、売上高は19,730百万円（前年同期比4.6％増）となりました。連結子会社の東京空港冷暖房㈱における熱供給事業は、販売実績は微増となりましたが、コロナ禍対応としての航空会社等への熱料金減免を実施していないこと等により、売上高は3,412百万円（同15.3％増）となりました。給排水運営事業は、コロナ感染症拡大下でも今期は行動制限が発出されていないこと等もあり、前年同期に比べ空港利用者の増加に伴う給排水使用量の回復傾向が続きました。その他事業も含めた売上高は2,373百万円（同20.1％増）となりました。 セグメント毎の売上高（単位：千円） 不動産熱供給事業給排水運営合    計 賃貸事業その他事業2023年３月期19,730,7473,412,0482,373,67625,516,4722022年３月期18,845,4732,957,0701,974,93723,777,4812021年３月期18,940,9043,379,6001,834,61724,155,122 ③営業利益営業利益は、前年同期比23.6％減少の2,503百万円となりました。 ④営業外収益（費用）営業外収益は、受注工事に係る受取手数料収入が減少したこと等により、前年同期比13.9％減少の175百万円となりました。営業外費用は、固定資産撤去費用及び撤去費用引当金繰入額の増加等により、前年同期比6.7％増加の557百万円となりました。 ⑤経常利益経常利益は、前年同期比28.3％減少の2,121百万円となりました。 ⑥特別利益（損失）特別利益は、21年３月期における法人税及び消費税の修正申告に伴う還付、賃貸用のホテルや事務所ビルに係る固定資産売却益計上等により、前年同期比369百万円増加の832百万円となりました。特別損失は、減損損失の減少等により、前年同期比955百万円減少の774百万円となりました。 ⑦税金等調整前当期純利益税金等調整前当期純利益は、前年同期比28.5％増加の2,178百万円となりました。 ⑧法人税等法人税等は、ホテル売却に関連して税金費用が減少したこと等により、前年同期比218百万円減少の585百万円となりました。 ⑨非支配株主に帰属する当期純利益非支配株主に帰属する当期純利益は、東京空港冷暖房㈱の非支配株主に帰属する当期純利益からなり、前年同期比58.6％減少の28百万円となりました。 ⑩親会社株主に帰属する当期純利益親会社株主に帰属する当期純利益は、前年同期比90.4％増加の1,564百万円となりました。 (3) 経営成績に重要な影響を与える要因について  経営成績に重要な影響を与える要因については、「３　事業等のリスク」に記載しております。 (4) 戦略的現状と見通し  戦略的現状と見通しについては、「１　経営方針、経営環境及び対処すべき課題等」に記載しております。 (5) 資本の財源及び流動性についての分析①キャッシュ・フロー当連結会計年度末における現金及び現金同等物（以下、「資金」という）の残高は、前年同期比1,014百万円減少の8,598百万円となりました。 （営業活動によるキャッシュ・フロー）営業活動による資金は、2,017百万円の収入（前年同期は8,467百万円の収入）となりました。これは主に、税金等調整前当期純利益、非資金項目である減価償却費があったものの、販売用不動産の取得による棚卸資産の増加、新規融資による営業貸付金の増加や法人税等の支払額の増加があったことによるものであります。 （投資活動によるキャッシュ・フロー)投資活動による資金は、1,198百万円の収入（前年同期は449百万円の支出）となりました。これは主に、航空機ファンドへの出資に係る投資有価証券の取得による支出や固定資産の取得による支出があったものの、賃貸用のホテルや事務所ビルに係る固定資産の売却による収入があったことによるものであります。 （財務活動によるキャッシュ・フロー)財務活動による資金は、4,460百万円の支出（前年同期は5,117百万円の支出）となりました。これは主に、長期借入金の返済や配当金の支払いによるものであります  （キャッシュ・フローの指標） 自己資本時価ベースのキャッシュ・フロー対インタレスト・カバ 比率(％)自己資本比率(％)有利子負債比率(年)レッジ・レシオ(倍)2023年３月期54.528.913.56.92022年３月期51.428.03.626.82021年３月期52.130.97.213.0（備考）自己資本比率                        ： 自己資本/総資産時価ベースの自己資本比率            ： 株式時価総額/総資産キャッシュ・フロー対有利子負債比率  ： 有利子負債/営業キャッシュ・フローインタレスト・カバレッジ・レシオ    ： 営業キャッシュ・フロー/利払い（注）１．いずれも連結ベースの財務数値により計算しております。２．有利子負債は、連結貸借対照表に計上されている負債のうち、利子を支払っている全ての負債を対象としております。３．キャッシュ・フロー及び利払いは、連結キャッシュ・フロー計算書に計上されている「営業活動によるキャッシュ・フロー」及び「利息の支払額」を用いております。 ②資金需要  当社グループの運転資金需要の主なものは、建物等の修繕費の他、人件費、旅費・交通費、通信費等の営業費用によるものであります。 ③契約債務  2023年３月31日現在の当社グループの契約債務の概要は、下記のとおりであります。（単位：百万円）年度別要支払額契約債務合  計１年以内１年超２年以内２年超３年以内３年超短期借入金1,1741,174－－－社債6,100－－1006,000長期借入金20,0273,8922,9552,96110,218 ④財政政策当社グループは現在、運転資金及び設備投資資金につきましては、主として内部資金または借入により資金調達をすることとしております。このうち、運転資金については期限が１年以内の短期借入で各々の連結会社が調達することとしております。これに対して、建物、設備などの長期借入は、原則として固定金利で調達しております。2023年３月31日現在、長期借入金の残高は20,027百万円であり、銀行からの借入金19,099百万円、生命保険会社からの借入金927百万円で構成されております。 (6) 経営者の問題意識と今後の方針について当社グループの経営陣は、現在の事業環境及び入手可能な情報に基づき最善の経営方針を立案するようにしております。「価値ある施設とサービスの提供を通じて、航空の未来と魅力ある街づくりに貢献する。」ことを企業理念としている当社グループとして、2022年５月に策定した中長期経営計画に基づき、各種の課題に着実に取り組むことを通じて顧客・社会のニーズに適切に応えた施設・サービスを提供することで、社会価値を創造してまいります。なお、業績等に重要な影響を与える要因については、「３．事業等のリスク」に、経営方針と今後の方針については、「１．経営方針、経営環境及び対処すべき課題等」にそれぞれ記載しております。 
経営上の重要な契約等	５【経営上の重要な契約等】使用許可相手先使用許可の内容許可期間国土交通省航空局土地  （事務所用ビル、格納庫、工場用建物の敷地等）国土交通省所管行政財産１～３年毎に更新  
研究開発活動	６【研究開発活動】該当事項はありません。
設備投資等の概要	１【設備投資等の概要】  当社グループでは、航空業界のニーズに対応するため、不動産賃貸事業を中心に1,545百万円の設備投資を実施いたしました。セグメントの設備投資について示すと、次のとおりであります。  不動産賃貸事業につきましては、東京国際空港国内貨物ターミナル施設Ｅ－４棟におけるテナント入居対応工事、ユーティリティセンタービル１～５階トイレ更新工事等の設備投資をいたしました。  熱供給事業につきましては、エネルギーセンター照明器具更新工事等の設備投資をいたしました。 
主要な設備の状況	２【主要な設備の状況】  当社グループは、国内において多種多様な事業を行っており、その設備の状況をセグメントごとの数値とともに主たる設備の状況を開示する方法によっております。 (1）セグメント内訳（2023年３月31日現在） セグメントの名称帳簿価額（千円）従業員数（人）外［臨時雇用者］建物構築物機械装置土地（面積㎡）その他合計不動産賃貸事業40,059,495－1,248,19510,717,148（79,814.31）113,21252,138,05140[ － ]熱供給事業1,831,489200,6533,158,426－2,099,8207,290,3893[ － ]給排水運営その他事業2,503－790,02579,180（10,470.00）14,630886,3407[ － ]小計41,893,488200,6535,196,64710,796,328（90,284.31）2,227,66360,314,78050[ － ]消去又は全社39,499－－8,820（60.84）21,74370,06369[ 2 ]合計41,932,987200,6535,196,64710,805,148（90,345.15）2,249,40760,384,843119[ 2 ]（注）１．帳簿価額の「その他」は、車両、器具什器及び建設仮勘定であります。建設仮勘定には、一部消費税等が含まれております。２．従業員数の［  ］は、臨時雇用者数を外書しております。(2）提出会社の状況（2023年３月31日現在） 事業所名（主な所在地）セグメントの名称設備の内容帳簿価額（千円）従業員数（人）建物機械装置土地（面積㎡）その他合計ユーティリティセンタービル（東京都大田区）不動産賃貸事業賃貸用ビル3,423,181－－3,9493,427,130－西側格納庫（東京都大田区）不動産賃貸事業賃貸用格納庫2,597,448－－－2,597,448－メンテナンスセンターアネックス（東京都大田区）不動産賃貸事業賃貸用ビル953,390－－1,301954,692－第１テクニカルセンター（東京都大田区）不動産賃貸事業賃貸用ビル3,059,447－－－3,059,447－第２テクニカルセンター（東京都大田区）不動産賃貸事業賃貸用ビル1,518,463－－－1,518,463－エンジンメンテナンスビル南棟（東京都大田区）不動産賃貸事業賃貸用施設1,537,471－－－1,537,471－コンポーネントメンテナンスビル（東京都大田区）不動産賃貸事業賃貸用施設2,027,744－－3052,028,049－機内食工場（東京都大田区）不動産賃貸事業賃貸用施設2,157,619－－02,157,619－国内貨物ターミナル施設（東京都大田区）不動産賃貸事業賃貸用施設2,102,987－－35,0302,138,018－アークビル（東京都大田区）不動産賃貸事業賃貸用ビル3,797,799－－7,6723,805,472－りんくう国際物流センター（大阪府泉佐野市）不動産賃貸事業賃貸用施設1,794,57225,055843,686（19,015.41）5,7732,669,087－神戸空港格納庫（神戸市中央区）不動産賃貸事業賃貸用格納庫1,297,023－1,241,285（9,114.27）02,538,308－共同ビル（室町一丁目）（東京都中央区）不動産賃貸事業賃貸用ビル691,465－829,169（879.40）－1,520,634－共同ビル（室町四丁目）（東京都中央区）不動産賃貸事業賃貸用ビル480,670－3,938,625（922.88）－4,419,295－東急ステイ蒲田（東京都大田区）不動産賃貸事業賃貸用ホテル519,002－594,241（463.88）－1,113,244－スカイレジデンス南蒲田（東京都大田区）不動産賃貸事業賃貸用施設219,956－198,963（297.29）－418,920－金沢八景国際コミュニティプラザ（横浜市金沢区）不動産賃貸事業賃貸用施設870,347－－2,371872,719－（注）１．帳簿価額の「その他」は、車両及び器具什器であります。２．上表空港内建物及び金沢八景国際コミュニティプラザの土地は、国有地等（借地）であるため記載しておりません。 (3）国内子会社（2023年３月31日現在） 事業所名（所在地）セグメントの名称設備の内容帳簿価額（千円）従業員数（人）建物及び構築物機械装置土地（面積㎡）その他合計東京空港冷暖房㈱エネルギーセンター（東京都大田区）熱供給事業冷温熱源製造施設2,032,1423,158,426－2,099,8207,290,3893（注）１．帳簿価額の「その他」は、車両、器具什器及び建設仮勘定であります。建設仮勘定には、一部消費税等が含まれております。２．土地は、国有地（借地）であるため記載しておりません。 (4）在外子会社重要な設備はありません。  
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式124,800,000計124,800,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2023年３月31日）提出日現在発行数（株）（2023年６月30日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式52,979,35052,979,350東京証券取引所プライム市場単元株式数100株計52,979,35052,979,350－－
