項目	値
事業の内容	３【事業の内容】　当社グループが営んでいる事業内容は、金属製品事業（作業工具・ファスニングツール・工業用ファスナー・電設工具・切削工具等の製造販売）とレジャー事業（ゴルフ練習場）です。また、当社グループの位置付けは次のとおりです。提出会社　提出会社は作業工具・ファスニングツール・工業用ファスナー・電設工具・切削工具等の製造販売を行っており、子会社鳥取ロブスターツール㈱より製品を仕入れ、また、当社製商品の一部を子会社㈱ロブテックスファスニングシステムを通じて販売しております。 子会社㈱ロブテックスファスニングシステム……当社より、建物を一部賃借し、当社製商品（ファスニングツール・工業用ファスナー）の販売をしております。鳥取ロブスターツール㈱……………………当社より、土地・建物を賃借し、製品を製造しております。㈱ロブエース…………………………………当社より、土地・ゴルフ練習場設備を賃借し、その運営を行っております。 　以上に述べた企業集団の概要図は次のとおりです。  
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社グループの経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。(1）経営方針　企業理念を基本として、当社グループを取り巻く株主様、お客様等の関係者の方々に満足いただくと共に、業績の向上を図り、コンプライアンス、社会環境等に十分配慮し、企業価値の向上に努めることを経営の方針としております。（企業理念）（存在意義）　お客様の期待を超え、感動していただける商品・サービスを提供することを通じ、社会に貢献し、明るい未来を築く力になります。（経営姿勢）　全社員が人生の喜びを実感でき、社会のあらゆる人々の心を動かし、信頼され、そして大きな夢に挑戦し続ける経営を実践します。（行動規範）　お客様視点、思いやり、誇り、信念、責任、目的意識、問題意識、お客様に感動していただくために、これらをもって行動し、自らの働きがいを見出します。 (2）経営環境当社グループを取り巻く環境は、新型コロナウイルス感染症の５類移行により経済活動が本格化する一方、原油や資材価格高騰・為替の変動による物価の上昇、ウクライナ情勢の長期化・中東情勢の緊迫化等の影響により、その先行きは不透明な状況が続いておりますが、これらの変化に迅速に対応できるように市場や顧客の変化を注視しております。このような状況の下、２０２３年８月に創立100周年(創業135周年)を迎えた当社グループでは経営ビジョン「モノづくりのプロに応え、モノづくりの愉しさを育む」、経営スローガン「私たちは工具を通じ、あらゆるモノづくりの要求に応えるとともに、つくる愉しさを伝え広げる事で社会に貢献します」の浸透と発信を更に進め、経営課題である「業務の整流化を徹底し、利益体質の強化を図る」を追求し、経営目標達成に向け努力してまいる所存であります。 (3）中長期的な会社の経営戦略当社グループの「企業理念」にある「お客様の期待を超え、感動していただける商品・サービスを提供する」ためには何を成すべきかを常に意識し、お客様に感動していただけるよう、且つ、2023年の創立100周年（創業135周年）以降もより一層、「魅力」があり、「誇り」を持てる会社を目指し、経営戦略（経営理念）として以下のビジョン・スローガンを掲げております。・経営ビジョンモノづくりのプロに応え、モノづくりの愉しさを育む・経営スローガン私たちは工具を通じ、あらゆるモノづくりの要求に応えるとともに、つくる愉しさを伝え広げる事で社会に貢献します （モノづくりのプロに応える）経営課題であります“利益体質の強化”を図るべく、現状課題については各種プロジェクトにおいて、これまでに検討した解決策を、実務部門に展開してまいります。未来を見据えた目指すべき将来像については各種会議体にて描いてまいります。新商品・新サービス情報を市場から収集し、それを商品実現という形でお客様にご提供するだけではなく、市場の大きな流れ（例えば技術動向等）をあらゆる切り口から検証し、市場が要求する新たな価値を創造し、商品化、サービス化することで「モノづくりのプロ」にお応えしてまいります。従って、次世代を担う「新たな価値」を、さまざまな形のマーケット・インを実践することにより創造し、お客様の期待を超えた感動を獲得してまいります。特に、前年より引き合いが増加傾向にある、省人化を目的とした自動機やシステム物件といったファスニング関連商品や新規販路開拓を進めているハンドツール新商品においては、今後の売上に寄与するものと考え、より一層の強化を図ってまいります。 （経営資源の最大活用）現在もなお看板商品であるモンキレンチに1929年（昭和４年）より使用し始めた「ロブスターブランド」は90年以上の歴史を持つ、当社の強みであり、あらゆる場面で活用してまいります。生産拠点である鳥取ロブスターツール株式会社では新規生産設備の導入を進め、各種生産ラインの合理化を行うことで生産性の向上を目指しております。レジャー事業であるゴルフ練習場の株式会社ロブエースでは積極的に設備を導入しております。新球への入れ替えなど積極的なサービス向上と環境美化に努め、その他各種施策を積極的に展開し、より一層ゴルフ技術の向上、健康維持にお役立ていただける練習場を目指しております。 （モノづくりの愉しさを育む）モノづくり大国である日本において産業としての“モノづくり”だけではなく、暮らしの中での“モノづくり”の愉しさを広げ、“モノづくり”の文化を育みます。これまで、モノづくりを身近なものと感じていただくべく、積極的にＤＩＹイベントへの参加や小学校での工作教室授業の開催などを実施してまいりました。当連結会計年度につきましては、小学校での授業がリアルで行われ、工作教室授業やイベントに積極的に参加しております。また、ＳＮＳにも力を入れており、特にInstagramにおいては1.4万人を超える方々にフォローいただいております。このように実開催のワークショップやＳＮＳの積極的な活用により、ここ最近の市場において、ＤＩＹという形でようやく根づいてきた一般生活者のモノづくりですが、ＤＩＹを愉しむことで明るい話題作りにもご協力できますよう、これまで以上に寄り添ってまいります。モノづくりの愉しさを体験した子供たちが、将来、プロとなり日本のモノづくりを支える。そういった思いで「モノづくりの愉しさ」を育んでまいります。 (4）経営上の目標の達成状況を判断するための客観的な指標等当社グループは事業の成長性と収益性を重視する観点から、現状におきましては、連結売上高、連結営業利益、連結経常利益、親会社株主に帰属する当期純利益を重要な経営指標としております。 (5）優先的に対処すべき事業上及び財務上の課題①　利益体質の強化当社グループでは経営ビジョン「モノづくりのプロに応え、モノづくりの愉しさを育む」、経営スローガン「私たちは工具を通じ、あらゆるモノづくりの要求に応えるとともに、つくる愉しさを伝え広げる事で社会に貢献します」の浸透と発信を更に進め、経営課題である「業務の整流化を徹底し、利益体質の強化を図る」を追求し、経営目標を達成することで、顧客満足を獲得し、適正利益の確保を目指してまいります。②　財務体質の改善財務体質の改善のため、利益の確保と経営資源の運用管理を進め、有利子負債の削減、キャッシュ・フローの強化、総資産及び借入金の適正化を図ってまいります。③　人財の開発（人的資源の活用と育成）「企業体質の強化」の一環である人財育成の強化を目的として目標に向かって挑戦を続ける組織風土を創造すべく、能力主義及び成果主義に基づく人事制度並びに教育訓練システムを更に充実させ、人的資源の活性化を図ってまいります。 
事業等のリスク	３【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。　なお、文中における将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであり、事業等のリスクはこれらに限られるものではありません。 (1）金利変動リスク　当連結会計年度末時点の有利子負債額は３１億４千４百万円（ネット有利子負債３億５千３百万円）でありますが、変動金利及び固定金利を組み合わせることによって、金利変動によるリスクの低減に努めております。ただし、今後事業拡大や技術革新を目指し、新たな投資等による資金が必要となった際、金融市場の大幅な変化によっては、資金調達条件が悪化し、財政状態または経営成績に影響を及ぼす可能性があります。そのような事態においても、無理のない安定的な資金調達ができるように当社グループは取引金融機関との良好な関係を維持するとともに、さらなる関係強化に努めております。 (2）貸倒リスク　当社グループ取引先の信用不安により予期せぬ貸倒リスクが顕在化し、貸倒損失や貸倒引当金の計上が必要となり財政状態または経営成績に影響を及ぼす可能性があります。そのような事態に備え、当社グループは信用度が低いと判断される会社については、金融機関と貸倒保証契約を結んでおり、売上債権の保全を図るとともに信用状態を管理しております。 (3）システムトラブル　当社グループの事業はコンピュータネットワークシステムに依拠しており、自然災害や事故の発生、またはコンピュータウイルスの侵入等によりシステム障害が発生した場合、販売・物流に大きな支障をきたすことで、経営成績に影響を及ぼす可能性があります。当社グループはシステムのクラウド化、各種データのバックアップ等について、不測の事態に陥った場合における業務の早期復旧ができるための管理体制を整えております。 (4）種々の訴訟リスク　当社グループの事業活動の過程で品質保証等には注力してはおりますが、製造物責任・環境影響等の事柄に対し訴訟を提起される可能性があります。なお、不測の事態に備え製造物責任賠償につきましては、保険に加入しております。 (5）売上高の変動リスク　当社グループは建設業界や製造業等の市場環境の変化などにより、売上高が増減し、営業損益、経常損益又は親会社株主に帰属する当期純損益を変動させる可能性を有しております。このような損益変動に備え、財務体質の強化に努めております。 (6）原材料・エネルギー価格高騰に関するリスク当社グループでは市場環境の変化による原材料・エネルギー価格の高騰により、売上原価率が上昇するなど、損益に大きく影響を及ぼす可能性があります。このような損益変動に備え、財務体質の強化に努めております。 (7）コンプライアンスに関するリスク　当社グループは国内外において、それぞれの国や地域における法令・規制を遵守して事業活動をしております。また、従業員のコンプライアンス意識の向上にも努めておりますが、管理体制上の問題が発生する可能性は皆無ではなく、法令・規制に反する場合には、当社グループの事業や経営成績に影響を及ぼす可能性があります。また、従業員の不正行為はその内容により、当社の業績や社会的信用に影響を及ぼす可能性があります。リスク管理体制は、「第４　提出会社の状況　４　コーポレート・ガバナンスの状況等　(1）コーポレート・ガバナンスの概要」に記載のとおりです。また、社内体制も適時必要に応じて見直しをしております。 (8）感染症の流行に関するリスク　当社グループは国内において複数の事業所及び工場、物流施設を有し、国内外の顧客と取引を行っております。新型コロナウイルス等、未知のウイルスによる感染症が国内外において流行・蔓延し、当社グループ及び関係取引先等の事業活動が困難になった場合、財政状態や経営成績等に大きな影響を及ぼす可能性があります。このような事態に備え、在宅勤務等の勤務体制の整備や政府の緊急事態宣言発令等に伴う従業員の行動基準の策定、社内感染拡大防止に向けた取り組みの実施などリスクの低減に向け、取り組んでまいります。 (9）特定顧客依存に関するリスク　当社グループの大口の代理店であるトラスコ中山㈱及び㈱山善との取引による売上高は2024年３月期において２１億９百万円（連結売上高の35.6％）であり、依存度が高い状況にあります。そのため、当該代理店の経営施策や取引方針の変更により、当社グループの業績や財政状態に影響を与える可能性があります。こうしたリスクに対しては、市場シェア拡大による特定顧客に依存しない顧客基盤づくりに努めることでリスク回避を図ります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1）経営成績等の状況の概要　当連結会計年度における当社グループ（当社、当社連結子会社）の財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は次のとおりであります。 ①　財政状態及び経営成績の状況　当連結会計年度の我が国経済は、新型コロナウイルス感染症の５類移行により経済活動が本格化する一方、原油や資材価格高騰・為替の変動による物価の上昇、ウクライナ情勢の長期化・中東情勢の緊迫化等の影響により、その先行きは不透明な状況が続いております。　このような状況の下、２０２３年８月に創立100周年(創業135周年)を迎えた当社グループでは、経営ビジョン「モノづくりのプロに応え、モノづくりの愉しさを育む」、経営スローガン「私たちは工具を通じ、あらゆるモノづくりの要求に応えるとともに、つくる愉しさを伝え広げる事で社会に貢献します」の発信と浸透を更に進め、経営課題である「業務の整流化を徹底し、利益体質の強化を図る」を追求し、経営目標達成に向け努力してまいりました。　そして、その経営ビジョンを推し進めるにあたり、経営課題の解決に向けた機能的な組織への変更を２０２３年４月に実施しました。　モノづくり事業本部においては、営業部門の更なる強化、売上の増加と適正な利益確保を図るため、従来の営業企画部を「営業統括部」とし、企画・販促のみならず、多様化する販売網に柔軟に対応するため、営業部門全体の統括機能と併せ、新規販売ルート攻略の最適化・最大化を図るため、各営業部の横断的組織としての機能を持たせました。各営業所については、地域の販売を強化するため、地区管轄所長と地区担当者とが地域の売上を担い、営業統括部の所属として営業活動を行いました。　そして、市場が異なるファスナー・ファスナーツールとハンドツールについて、それぞれの営業戦略をより明確にするため、「第一営業部」の管轄は、ファスナー関連中心の機工系の代理店とし、「第二営業部」の管轄は、ハンドツール関連中心のプロショップ・ホームセンター・金物系の代理店としました。特にファスナー関連の商品については、グループ会社でありファスナー専門商社の株式会社ロブテックスファスニングシステムと連携の下、営業力の強化を図り、同社の管理、品質、技術部門を当社と連携することで販路拡大に特化・集中できる体制を築きました。　海外部門については、グローバルな展開により大きく販売増を目指すため、第二営業部より「海外営業部」として独立させました。　また、“ロブスターブランド”の生産拠点である鳥取ロブスターツール株式会社では、モノづくりの合理化を図るべく、モノづくり合理化推進室にて、合理化推進と新規事業の検討を行っております。　更に経営課題であります“利益体質の強化”を図るべく、現状課題については各種プロジェクトを発足し部門横断的に解決策を検討、実務部門に展開してまいりました。そして、未来を見据えた目指すべき将来像についても各種会議体にて描いており、新商品・新サービス情報を市場から収集し、それを商品実現という形でお客様にご提供するだけではなく、市場の大きな流れ（例えば技術動向等）をあらゆる切り口から検証し、市場が要求する新たな価値を創造し、商品化、サービス化することで「モノづくりのプロ」にお応えすべく推進してまいりました。　しかしながら、売上高は前年同期比０.４％減の５９億２千５百万円（前年同期５９億５千万円）となり、営業利益では同２７.０％減の３億５千４百万円（同４億８千４百万円）、経常利益では同１２.１％減の４億３千３百万円（同４億９千３百万円）、親会社株主に帰属する当期純利益では同１１.０％減の２億７千９百万円（同３億１千４百万円）となりました。　総資産は前連結会計年度末比５億１千万円増の９２億８千４百万円となりました。　負債は前連結会計年度末比１億６千５百万円増の４１億８千７百万円となりました。　純資産は前連結会計年度末比３億４千５百万円増の５０億９千６百万円となりました。 　セグメントごとの経営成績は、次のとおりであります。金属製品事業国内売上は、ＯＥＭ関連商品において、前年をカバーするだけの販売数量には及ばなかったものの、ファスニング関連商品において、省人化を目的とした自動機やシステム物件の引き合いが、増加傾向にあり、着実に受注に結びつきました。また、株式会社ロブテックスファスニングシステムにおいても建築・橋梁関連の物件が好調であったため増加しました。海外売上では一部商品の欠品が影響し、韓国市場において作業工具類の販売が減少しました。なお、欠品については対策を講じ、現在では解消が進んでおります。また、電設工具及びファスニング関連商品において、前年をカバーするだけの販売数量には及ばなかったものの、ファスニング関連商品においては、国内同様、自動機やシステム物件の引き合いが、増加傾向にあり、今後の売上に寄与するものと考えています。その結果、金属製品事業の合計売上高は前年同期比０.２％減の５６億６千３百万円（前年同期５６億７千２百万円）となりました。利益面では材料等の価格高騰や在庫評価に関する費用発生による原価率の悪化と減収影響が大きく、同３４.７％減の２億２千４百万円（同３億４千４百万円）のセグメント利益となりました。 レジャー事業ゴルフ練習場における売上高は、更なるサービス向上や集客施策を実施してきましたが、一人当たりの売上高は、ほぼ横ばいであったものの、新型コロナウイルス感染症の５類移行で人流が活発化する中、特需が落ち着き、入場者数が減少した結果、前年同期比５.８％減の２億６千１百万円（前年同期２億７千７百万円）となりました。セグメント利益については減収影響を主因に、同７.８％減の１億２千９百万円（同１億４千万円）となりました。 ②　キャッシュ・フローの状況当連結会計年度における現金及び現金同等物（以下「資金」という。）の期末残高は、前連結会計年度末に比べ１億３千８百万円減少（前年同期７千２百万円増加）し、２４億６千５百万円となりました。当連結会計年度における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。（営業活動によるキャッシュ・フロー）棚卸資産の増加や法人税等の支払いがありましたが、税金等調整前当期純利益や減価償却費の計上などにより、資金が１億４千３百万円増加（前年同期２千７百万円増加）しました。 （投資活動によるキャッシュ・フロー）有形固定資産の取得を主因に、資金が３億６千２百万円減少（前年同期９千２百万円減少）しました。 （財務活動によるキャッシュ・フロー）配当金の支払やリース債務の返済などがありましたが、借入金収入により資金が８千万円増加（前年同期１億３千７百万円増加）しました。 ③　生産、受注及び販売の実績ａ．生産実績　当連結会計年度における生産実績をセグメントごとに示すと、次のとおりであります。セグメントの名称金額（千円）前期比（％）金属製品事業4,202,562△5.3（注）１　算出金額は販売価格によっております。２　上記金額には協力工場等からの外注製品を含んでおります。３　レジャー事業における生産はありません。  ｂ．受注実績　当社グループは、需要予測に基づく見込生産を行っているため、該当事項はありません。 ｃ．販売実績　当連結会計年度における販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称販売高（千円）前期比（％）金属製品事業5,663,384△0.2レジャー事業261,968△5.8合計5,925,353△0.4（注）　主要な相手先別販売実績及び総販売実績に対する割合は次のとおりであります。前連結会計年度当連結会計年度相手先販売高（千円）割合（％）相手先販売高（千円）割合（％）トラスコ中山㈱1,110,03818.7トラスコ中山㈱1,257,78621.2㈱山善937,23615.8㈱山善851,69914.4 (2）経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。①　当連結会計年度の経営成績等の状況に関する認識及び分析・検討内容ａ．経営成績の分析（売上高）　当連結会計年度における売上高は、前連結会計年度に比べ２千５百万円減少し、５９億２千５百万円となりました。売上が減少した要因については、「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1）経営成績等の状況の概要　①財政状態及び経営成績の状況」に記載のとおりであります。 （売上総利益）　当連結会計年度における売上総利益は、前連結会計年度に比べ１億３千５百万円減少し、１９億１千２百万円となりました。これは主に減収影響に加え、材料等の価格高騰や在庫評価に関する費用発生による原価率の悪化の影響によるものです。 （営業利益）　当連結会計年度における営業利益は、前連結会計年度に比べ１億３千万円減少し、３億５千４百万円となりました。これは主に売上総利益と同様の理由により減少しました。 （経常利益）　当連結会計年度における経常利益は、前連結会計年度に比べ５千９百万円減少し、４億３千３百万円となりました。これは主に営業外収益にて、鳥取県企業立地事業補助金収入がありましたが、営業利益と同様の理由により減少しました。 （親会社株主に帰属する当期純利益）　当連結会計年度における親会社株主に帰属する当期純利益は、前連結会計年度に比べ３千４百万円減少し、２億７千９百万円となりました。これは主に経常利益と同様の理由により減少しました。 ｂ．財政状態の分析　当連結会計年度末における総資産は９２億８千４百万円となり、前連結会計年度末に比べ５億１千万円増加しました。 （資産）　流動資産は前連結会計年度末比１億９千１百万円増の６２億８千５百万円となりました。これは主に現金及び預金が減少する一方で、棚卸資産や電子記録債権が増加したことによるものです。　固定資産は同３億１千９百万円増の２９億９千８百万円となりました。これは減価償却の計上による減少がある一方で、設備投資の実施や投資有価証券の時価上昇による増加があったことによるものです。 （負債）　流動負債は前連結会計年度末比４千１百万円増の２５億１千８百万円となりました。これは主に買掛金が減少する一方で、短期借入金が増加したことによるものです。　固定負債は同１億２千４百万円増の１６億６千９百万円となりました。これはリース債務が減少する一方で、長期借入金が増加したことによるものです。 （純資産）　純資産は前連結会計年度末比３億４千５百万円増の５０億９千６百万円となりました。これは主に利益剰余金において配当支出による減少がある一方で、親会社株主に帰属する当期純利益の計上による増加があったことによるものです。 ｃ．キャッシュ・フローの分析　当連結会計年度のキャッシュ・フローの分析につきましては、「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1）経営成績等の状況の概要　②キャッシュ・フローの状況」に記載のとおりであります。 ｄ．経営成績に重要な影響を与える要因　当社グループの経営成績に重要な影響を与える要因につきましては、「第２　事業の状況　３　事業等のリスク」に記載のとおりであります。 ｅ．資本の財源及び資金の流動性　当社グループの資本の財源及び資金の流動性については、当社グループの運転資金需要のうち主なものは、材料購入費用及び商品仕入費用等のほか、販売費及び一般管理費等の営業費用であります。投資を目的とした資金需要は、設備投資、研究開発費用等によるものであります。　当社グループは、事業運営上必要な流動性と資金の源泉を安定的に確保することを基本方針としております。　短期運転資金は自己資金及び金融機関からの短期借入を基本としており、設備投資や長期運転資金の調達につきましては、金融機関からの長期借入により調達しております。　なお、当連結会計年度末における借入金を含む有利子負債の残高は３１億４千４百万円となっております。また、当連結会計年度末における現金及び預金残高は２７億９千１百万円となっております。 ｆ．セグメントごとの財政状態及び経営成績の状況に関する認識及び分析・検討内容　セグメントごとの財政状態及び経営成績の状況に関する認識及び分析・検討内容については、「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1）経営成績等の状況の概要　①財政状態及び経営成績の状況」並びに「第５　経理の状況　１　連結財務諸表等　注記事項（セグメント情報等）」に記載のとおりであります。  g．経営上の目標の達成状況を判断するための客観的な指標及び分析指標計画実績計画比売上高6,610百万円5,925百万円89.6％営業利益510百万円354百万円69.4％経常利益510百万円433百万円85.1％親会社株主に帰属する当期純利益315百万円279百万円88.8％（売上高）　金属製品事業では、国内についてはファスニング関連商品において、省人化を目的とした自動機やシステム物件が増加したことや、建築・橋梁関連の物件が好調であったため増加しましたが、海外では一部商品の欠品が影響し、韓国市場において作業工具類販売減少や電設工具及びファスニング関連商品の販売が苦戦したことを主因に減少しました。レジャー事業(ゴルフ練習場)では、お客様一人当たりの売上高は、ほぼ横ばいであったものの、新型コロナウイルス感染症の５類移行で人流が活発化する中、特需が落ち着き、入場者数が減少したことを主因に減少しました。 （営業利益）　減収影響に加え、また、材料等の価格高騰や在庫評価に関する費用発生による原価率の悪化もあり、計画を下回りました。 （経常利益）　営業外収益にて、鳥取県企業立地事業補助金収入がありましたが、連結営業利益と同様の理由により、計画を下回りました。 （親会社株主に帰属する当期純利益）　上記理由により、計画を下回りました。 ②　重要な会計上の見積り及び当該見積りに用いた仮定　当社グループの連結財務諸表は、わが国において一般的に公正妥当と認められている会計基準に基づき作成しております。この連結財務諸表の作成にあたっては、当連結会計年度末における資産、負債の報告金額及び収益、費用の報告金額及びキャッシュ・フローの状況に影響を与える見積り、仮定及び予測を必要としております。経営者は、これらの見積りについて過去の実績や状況等を勘案し合理的と判断する入手可能な情報等の前提に基づき、継続的に検証し意思決定を行っておりますが、これらの見積り、仮定及び予測には不確実性があるため、実際の結果と異なる場合があります。 
経営上の重要な契約等	５【経営上の重要な契約等】　該当事項はありません。 
研究開発活動	６【研究開発活動】当社グループは、金属製品事業において、ハンドツール、ファスニングツール、工業用ファスナー、切削工具、電設工具等の新製品の研究開発に取り組んでおります。当連結会計年度におきましては、ハンドツールでは、お客様の信頼に応えるため、品質に一切妥協なく「日本を代表する工具」を目指し、そこにデザイン的なかっこ良さと、現状に満足せず、百（完璧）を追い求め続ける理念を具現化した「Ｊ-ＣＲＡＦＴ９９シリーズ」１３品種・４４アイテムを発売し、ターゲットとしたお客様から高い評価を得ております。ファスニングツールでは、従来機種の基本性能を維持しつつ、使い勝手のよいデザインと高耐久性を有した新型エアーリベッター「Ｒ２Ａ１」、業界最速レベルのリベット締結サイクルタイムを実現し、高強度構造体用リベット締結にも対応（オプション対応）した新型コードレスリベッター「Ｒ２Ｂ２」を発売しました。当連結会計年度における当社グループが支出した研究開発費の総額は135百万円であります。なお、レジャー事業においては研究開発活動を実施しておりません。 
設備投資等の概要	１【設備投資等の概要】　当連結会計年度の設備投資については、生産設備の増強、工場設備の更新やレジャー施設の充実等を目的とした設備投資を実施いたしました。　当連結会計年度の設備投資の総額は347百万円であり、セグメントごとの設備投資について示すと、次のとおりであります。なお、有形固定資産のほか、無形固定資産への投資を含めて記載しております。 (1）金属製品事業　生産設備等に総額335百万円の投資を実施いたしました。　なお、重要な設備の除却又は売却はありません。 (2）レジャー事業　ゴルフ練習場設備に総額12百万円の投資を実施いたしました。　なお、重要な設備の除却又は売却はありません。 
主要な設備の状況	２【主要な設備の状況】　当社グループにおける主要な設備は、以下のとおりです。(1）提出会社2024年３月31日現在 事業所名（所在地）セグメントの名称設備の内容帳簿価額（千円）従業員数[臨時従業員]（人）建物及び構築物機械装置及び運搬具土地（面積㎡）リース資産その他合計本社（大阪府東大阪市）全社的管理業務金属製品事業製商品開発・品質検査設備・その他設備43,6733,43598,061(5,879)[3,679]3,14854,958203,27669[－]東京営業所（東京都板橋区）他２営業所金属製品事業販売設備22,955―251,893(948)―87274,93613[－]鳥取ロブスターツール㈱（鳥取県西伯郡大山町）金属製品事業生産設備、製商品保管・出荷設備586,7074,868125,787(43,493)6,3798,784732,5273[－]㈱ロブエース（大阪府八尾市）レジャー事業ゴルフ練習場設備84,4460192,484(17,952)53,6680330,5983[－] (2）国内子会社2024年３月31日現在 会社名事業所名（所在地）セグメントの名称設備の内容帳簿価額（千円）従業員数[臨時従業員]（人）建物及び構築物機械装置及び運搬具土地（面積㎡）リース資産その他合計鳥取ロブスターツール㈱鳥取県西伯郡大山町金属製品事業生産設備10,248259,907―117,85767,323455,33787[18]㈱ロブエース大阪府八尾市レジャー事業ゴルフ練習場設備14,157――24,5453,85942,5625[29]（注）１　帳簿価額のうち「その他」は、工具、器具及び備品及び無形固定資産の合計であります。２　提出会社の「鳥取ロブスターツール㈱」及び「㈱ロブエース」は、それぞれ記載の連結子会社に貸与しております。３　提出会社の本社の土地の一部を賃借しております。賃借料は年間9,055千円であります。面積につきましては、［　］で内書きしております。４　従業員数の［　］は、臨時従業員数を外書きしております。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式8,000,000計8,000,000 
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2024年３月31日）提出日現在発行数（株）（2024年６月21日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式2,000,0002,000,000東京証券取引所スタンダード市場単元株式数は100株であります。計2,000,0002,000,000－－ 
