項目	値
事業の内容	３【事業の内容】 　当社グループ（当社及び当社の関係会社）は、㈱東計電算（当社）と、子会社３社並びに関連会社１社、及び親会社である㈱アップワードにより構成されており、情報処理・ソフトウェア開発業務（ソフトウェア開発業務・システム運用業務・ファシリティサービス業務）、機器販売業務、リース等その他の業務を営んでおります。　なお、次の各業務は、「第５　経理の状況　１．連結財務諸表等　(1)連結財務諸表注記事項」に掲げるセグメント情報の区分と同一であります。　また、当社の親会社である㈱アップワードと当社グループとの取引関係等については、「第５　経理の状況　１．連結財務諸表等　(1)連結財務諸表注記事項（関連当事者情報）」に記載のとおりであります。　当社グループの事業内容及び当社と関係会社の当該事業に係る位置付けは次のとおりであります。情報処理・ソフトウェア開発業務　非持分法適用関連会社ファインシステム㈱は、ソフトウェア開発業務を行っており、当社は同社に対しソフトウェア開発業務の一部を委託しております。　非連結子会社大連東計軟件有限公司は、オフショア拠点及び現地ユーザーのサポートを実施しております。　非連結子会社TOUKEI（THAILAND)CO.,LTD．は、生産拠点を海外にシフトする日系企業に対応するため、平成24年7月タイの現地法人として設立いたしました。機器販売業務　当社グループの開発したシステムに必要なハードウェアを顧客に販売しております。　取扱商品は、日本電気㈱、富士通㈱、キヤノン㈱等のオフィスサーバー、パーソナルコンピュータ、その他の周辺機器が中心であります。リース等その他の業務　連結子会社イースタンリース㈱はＯＡ機器リース・レンタル業務を営んでおります。又、当社は不動産の賃貸業務を行っております。 　関連事業の系統図は以下のとおりであります。 
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】文中における将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1)経営方針　当社グループにおける経営方針につきましては、業務別組織に立脚した業種別ＳＥがその業種におけるシステム開発・導入を繰り返し経験することでその業種固有の業務ノウハウを蓄積するとともに、その経験に基づいたパッケージ商品の開発と強化を進めること、新しいシステム化需要を他のユーザーに展開すること、新たなＩＴを活用した提案を行うことであり、更に会計、人事・給与に関連するシステムを連携させてＥＲＰとして提案することであります。今後は、これらの方針を踏襲しつつ、当社の情報システム資産を活用したサービス商品の拡販を図ることであります。 (2)経営環境及び対処すべき課題等　今後の経済情勢につきましては、緩やかな回復基調が続くと考えられますが、円安や原材料価格の上昇により物価が更に押し上げられるおそれがあり、人手不足や海外経済の動向が懸念材料となっております。　当業界におきましても、景気の不透明感がユーザー企業の情報化投資計画に及ぼす影響が懸念されるものの、ＡＩの活用、キャッシュレス対応、モバイル機器を活用したテレワーク、情報システムのクラウド化など、社会の変化に伴うシステム開発の需要は今後も根強く存在するものと予想されます。 　当社ホームページに掲載しておりますが、当社では以下に記す「創業の精神」を共有し、重要な行動基準としております。1.当社の機能はコンピュータとニーズの仲介役である2.経営の要諦は市場の要請に対応することである3.先憂後楽を旨とする4.生成要は元を固むるにあり5.社員一人ひとりが経営者6.つねに向上心を持ち、努力する 　最初に掲げる「仲介役」とはユーザー企業における経営課題に対して情報システムの利用によってその解決策を提案・提供・運用の支援を行うことを意味し、これからも堅持していく設立以来の企業目的であります。同時に情報技術の進展、ユーザー企業の経営環境の変化に応じ、ユーザーニーズ即ち市場の要請も変化します。当社は得意とする技術に留まることなく常に市場の変化に対応した商品・サービスを提案し提供してまいりました。　そして市場の変化・要請に対してパッケージソフト及びそのカスタマイズを行うソフトウェア開発業務を長年成長戦略の中心としてきており、業種別組織立脚したSEが中心となって、パッケージシステムを製作し、顧客の業務とパッケージシステムとの差異について顧客ごとに個別カスタマイズ対応を行い、そのための工数相当の対価をソフトウェア開発売上としてきました。また個別に作成したシステムの維持に要する保守料売上は継続取引として計上しております。しかしながらシステム開発における機能の複雑化と高度化、外部システムの連携の拡大や新しい技術の対応等により品質と納期を守りながら想定した利益を実現することが年を追うごとに困難となってきております。そのため提案と見積時において工数・開発難易の程度・開発日程についてより厳格な手続きを行い、品質、納期、工数の見積実績差異を少なくなるように進めております。同時に長納期と高コストでは競争条件が劣ることになるので、これらのバランスに留意しながら受注と売上を実現していかなければなりません。　このようなカスタマイズによるソフトウェア開発売上は総売上の1/4近くを占める主要な業務の一つではありますが、投入できる工数の多寡より拡大の制限を受けてしまいます。そのため工数による影響を受けることなく売上拡大することを企図して、自社IT資産を活用した商品ライセンスを用いた成長を目指しております。カスタマイズによるソフトウェア開発売上と異なり、顧客ごとの細かな対応は行わず、当社が開発・所有する情報システムをそのまま利用していただくサービスとなります。そのため適用可能な業務は一定範囲に限られますが、企業の汎用的な業務を適用範囲とする事で数多くの顧客層が利用可能なものとなっております。また当該商品ライセンス売上は適用範囲が限定されるため、売上単価は低額となりますが、これまでよりも数多くの顧客に利用していただくことで売上の拡大と収益性の向上を目指してまいります。　ソフトウェア開発売上及びシステム維持売上は引き続き維持・拡大してまいりますが、商品ライセンス売上を新しいサービスとして掲げ、拡大のスピードを高め、新しい業務の柱となるように注力してまいります。 (3)経営上の目標の達成状況を判断するための客観的な指標等　当社グループの経営上の目標の達成状況を判断するための客観的な指標は、売上高、営業利益、親会社株主に帰属する当期純利益であります。令和６年12月期の目標値は売上高199億85百万円、営業利益56億31百万円、親会社株主に帰属する当期純利益44億41百万円であります。  
事業等のリスク	３【事業等のリスク】　当社グループの経営成績、株価および財務状況等に影響を及ぼす可能性のあるリスクは以下のようなものがあります。これらのリスクに対して当社グループは、発生の防止及び発生時における対処について、最善と考えられる施策を行い事業活動に努める方針であります。　なお、文中における将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。(1)当社の事業内容及び業績変動要因について　当社グループは、「情報サービス産業」に属し、情報処理業務(電算機・通信ネットワーク等の運用・保守・管理業務等)、ソフトウェア開発業務(業種別・業務別アプリケーションソフト開発、制御系ソフト開発、グループウェアソフト開発等)、ファシリティ業務(データ入力、キーパンチャー派遣等)、及び当社グループが開発したシステムに必要な機器販売業務等の事業を行っております。　コンピュータ関連技術は、ハードウェア面ではダウンサイジング化、ソフトウェア面ではネットワーク化等技術進歩が急速であります。そのためＷｅｂ型のホスティングサービス、ハウジングサービス業務の増加が進んでおり、又それに伴うソフトウェア開発業務売上が増加してくるなど、事業内容が変化してまいりました。今後も、得意先の情報化投資の動向等によっては、当社の業務内容や業績に影響を与える可能性があります。 (2)顧客情報の漏洩について　当社は、事業遂行に関連して、顧客の機密情報を有しております。これらの機密情報については、その管理に万全を期しておりますが、予期せぬ事態により流出する可能性が皆無ではなく、このような事態が生じた場合、当社の社会的信用に影響を与え、その対応のための多額の費用負担や信用力の低下が当社業績に影響を与える可能性があります。(3)情報ネットワークのセキュリティについて　当社は、ホストコンピュータやサーバーを外部からの物理的侵入が困難な当社所有コンピュータ専用ビル(データセンター)に設置しております。又、インターネットにより外部から社内ネットワークに侵入された場合には重大な障害が発生する事態も想定されるため、インターネットを経由して顧客との間で情報を受付け又は提供するシステムにおいては、インターネットと社内ネットワークの接続ポイントを限定し、認証システムにより許可されたユーザーからの特定データのみ通過させるファイアウォールやルータを設置する等の厳重な管理を実施しております。しかし、セキュリティホール等によりハッカー、クラッカー等が侵入した場合、ネットワークに重大な障害を与える可能性があります。(4)品質問題について　当社の主な製品はソフトウェアであります。ソフトウェア開発は無形物の製作であるという特性があります。ソフトウェア品質管理ではソフトウェアに要求される品質を経済的に達成するための一定基準を設け、計画・実行・統制を行い、最適な品質を確保できるよう、全力を挙げて取り組んでおりますが、開発時点では予期せぬシステム設計上の瑕疵や不具合或いは、プログラムのバグ等の発生によりユーザーよりクレームや損害賠償請求等を受ける可能性が皆無ではなく、この場合、当社業績に影響を与える可能性があります。
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績等の状況の概要当連結会計年度における当社グループの財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は次のとおりであります。　① 財政状態及び経営成績の状況当連結会計年度におけるわが国経済は、大企業・製造業において半導体などの部品供給不足が徐々に解消し、自動車産業を中心に生産が持ち直し、原材料価格の上昇が一服して製品への価格転嫁の動きが進んだため、３四半期連続で景況感が改善しました。また、大企業・非製造業においては、５月より新型コロナウイルス感染症の位置づけが「５類感染症」に引き下げられ、外国人観光客が増加したことにより、宿泊・飲食サービス業や小売業の収益が回復し、７四半期連続で景況感が改善しました。当業界におきましては、ユーザー企業における情報化投資計画は、経済活動の正常化に伴い、人手不足の解消が課題となっており、ＡＩの活用、業務のＩＴ化、デジタル化への推進に関心が高まり、堅調な水準にあります。このような環境のなかで、当社グループは、システムインテグレータとして、多様化するお客様のニーズに対応し、積極的に営業展開を進めてまいりました。具体的には、当社の情報システム資産を活用したサービス商品の拡販を重点課題とし、商品化の促進やシステム運用業務売上の拡大に取り組んでまいりました。　以上の結果、当連結会計年度における売上高は195億62百万円（前期比11.1％増）、営業利益50億60百万円（同11.4％増）、経常利益57億27百万円（同11.1％増）、親会社株主に帰属する当期純利益39億68百万円（同16.4％増）となりました。 　事業の種類別セグメントの業績は、次のとおりであります。　ａ．情報処理・ソフトウェア開発業務当業務は、システム運用、ソフトウェア開発、及びファシリティサービスの３つの業務等であります。当連結会計年度においては、システム運用業務が堅調に推移するとともに、ソフトウェア開発業務においては法改正に伴うシステム改善需要があったこと及び完成が早まったことにより売上・利益とも増額となりました。その結果、売上高は171億27百万円（前年同期比8.1％増）、営業利益は45億88百万円（同9.8％増）となりました。ｂ．機器販売業務当業務は、当社で開発したシステムに必要なサーバー、パソコン、プリンター、周辺機器等のハードウェアの販売業務であります。当連結会計年度においては、ハードウェアの入替えの特需がありました。その結果、売上高は20億80百万円（前年同期比47.3％増）、営業利益は3億99百万円（同38.1％増）となりました。　ｃ．リース等その他の業務当業務は、各種事務用機器のリース、ビル・マンションの不動産賃貸業務であります。当連結会計年度においては、建設業界向け事務機器レンタル収入、不動産賃貸業務ともに堅調に推移しましたが、一部の費用が増加しました。その結果、売上高は3億54百万円（前年同期比3.7％増）、営業利益は71百万円（同1.0％減）となりました。 　② キャッシュ・フローの状況（ 営業活動によるキャッシュ・フロー　）　当連結会計年度における営業活動によるキャッシュ・フローは、50億44百万円の増加となりました。主として、税金等調整前当期純利益57億48百万円等によるものです。（ 投資活動によるキャッシュ・フロー　）　当連結会計年度における投資活動によるキャッシュ・フローは、36億1百万円の減少となりました。主として、投資有価証券の取得による支出77億82百万円、投資有価証券の売却及び有価証券の償却による収入47億52百万円等によるものです。（ 財務活動によるキャッシュ・フロー　）　当連結会計年度における財務活動によるキャッシュ・フローは、16億62百万円の減少となりました。主として、配当金の支払額16億93百万円等によるものです。　この結果、当連結会計年度末の現金及び現金同等物は、前連結会計年度末に比べ2億19百万円減少し、30億46百万円となりました。　③ 生産、受注及び販売の実績　　ａ．生産実績セグメントの名称当連結会計年度（自　令和５年１月１日至　令和５年12月31日）前年同期比（％）情報処理・ソフトウェア開発業務（千円）17,127,930108.1合計（千円）17,127,930108.1　（注）金額は販売金額によっており、セグメント間の取引については相殺消去しております。 　　ｂ．受注実績セグメントの名称当連結会計年度（自　令和５年１月１日至　令和５年12月31日）受注高（千円）前年同期比（％）受注残高（千円）前年同期比（％）情報処理・ソフトウェア開発業務5,036,180108.91,662,75375.9機器販売業務2,043,528148.257,99661.3合計7,079,708117.91,720,74975.3　（注）１．金額は販売金額によっており、セグメント間の取引については相殺消去しております。２．その他上記業務以外の業務につきましては、継続業務が大半であり、サービス内容も多岐にわたり把握することが困難なため記載を省略しております。 　　ｃ．販売実績セグメントの名称当連結会計年度（自　令和５年１月１日至　令和５年12月31日）前年同期比（％）情報処理・ソフトウェア開発業務（千円）17,127,930108.1機器販売業務（千円）2,080,163147.3リース等その他の業務（千円）354,384103.7合計（千円）19,562,478111.1　（注）１．セグメント間の取引については相殺消去しております。２．最近２連結会計年度の主な相手先別の販売実績につきまして、当該割合が100分の10以上の相手先が存在しないため、記載を省略しております。 (2) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 　① 財政状態及び経営成績の状況に関する認識及び分析・検討内容　　ａ．財政状態に関する認識及び分析・検討内容（資産の部）　当連結会計年度末の資産合計は、前連結会計年度末に比べて62億26百万円増加し、416億74百万円となりました。　流動資産は、有価証券及び棚卸資産の減少等により前連結会計年度末に比べて3億9百万円減少して76億26百万円となり、固定資産は、投資有価証券の増加等により前連結会計年度末に比べて65億36百万円増加して340億47百万円となりました。（負債の部）　当連結会計年度末の負債合計は、前連結会計年度末に比べて14億76百万円増加し、76億12百万円となりました。　流動負債は、買掛金、未払法人税等の増加等により前連結会計年度末に比べて4億38百万円増加して53億23百万円となり、固定負債は、繰延税金負債の増加等により前連結会計年度末に比べて10億37百万円増加して22億88百万円となりました。（純資産の部）　当連結会計年度末の純資産合計は、その他有価証券評価差額金及び利益剰余金の増加等により前連結会計年度末に比べて47億50百万円増加し、340億61百万円となりました。 　　ｂ．経営成績の状況に関する認識及び分析・検討内容　当連結会計年度における売上高は195億62百万円（前期比11.1％増）、経常利益57億27百万円（同11.1％増）、親会社株主に帰属する当期純利益39億68百万円（同16.4％増）となりました。なお、事業の種類別セグメントの業績は、「(1)経営成績等の状況の概要　①財政状態及び経営成績の状況」に記載のとおりであります。 　② キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報　　ａ．キャッシュ・フローの状況の分析・検討内容　当連結会計年度における営業活動によるキャッシュ・フローは50億44百万円の増加、投資活動によるキャッシュ・フローは36億1百万円の減少、財務活動によるキャッシュ・フローは16億62百万円の減少となりました。　この結果、当連結会計年度末の現金及び現金同等物は、前連結会計年度末に比べ2億19百万円減少し、30億46百万円となりました。なお、詳細は、「(1)経営成績等の状況の概要　②キャッシュ・フローの状況」に記載のとおりであります。 　　ｂ．資本の財源及び資金の流動性に係る情報　当社グループの運転資金需要のうち主たるものは、仕入債務の弁済費用や販売費及び一般管理費等の営業費用であります。投資は、営業用・事務用器具備品等の増設及び更新、業種別パッケージ商品の開発及び拡充、投資有価証券の保有等によるものであります。　なお、保有する投資有価証券のほとんどは純投資目的であり、長期保有を前提として流動性及び安定的な利回りが確保できるかどうかを重視して選別投資しており、上場株式、ＲＥＩＴ、市場性のある債券を中心に投資しております。　当社グループは、事業運営上必要な流動性と財政状態の安定性の確保を基本方針としております。　運転資金の調達につきましては、短期・長期にかかわらず、自己資金でまかなうことを基本としております。　なお、当連結会計年度末における現金及び現金同等物の期末残高は30億46百万円であります。 　③ 重要な会計上の見積り及び当該見積りに用いた仮定　当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。この連結財務諸表の作成にあたって、当社グループが連結財務諸表の作成に際して採用している重要な会計方針は、「第５　経理の状況　１　連結財務諸表等　(1）連結財務諸表　注記事項（連結財務諸表作成のための基本となる重要な事項）」に記載のとおりであります。　当社グループの連結財務諸表作成において、会計方針の選択・適用、資産・負債及び収益・費用の報告金額及び開示に影響を与える見積りを必要としております。これらの見積りについては過去の実績や現状等を勘案し合理的に判断しておりますが、実際の結果は見積り特有の不確実性があるため、これらの見積りと異なる場合があります。　特に以下の事項は、会計上の見積りの判断が財政状態及び経営成績に重要な影響を及ぼすと考えております。 ａ．ソフトウェア開発契約等における収益の認識　第５　経理の状況　１ 連結財務諸表等　(1）連結財務諸表　注記事項（重要な会計上の見積り）に記載のとおりであります。 ｂ．工事損失引当金　第５　経理の状況　１ 連結財務諸表等　(1）連結財務諸表　注記事項（重要な会計上の見積り）に記載のとおりであります。  
経営上の重要な契約等	５【経営上の重要な契約等】　特記すべき事項はありません。
研究開発活動	６【研究開発活動】　当社グループは、情報処理・ソフトウェア開発業務において、ＩｏＴ（Internet of Things）等の最新技術を活用した商品開発やサービスの提供、及び当社グループの情報システム資産を活用したサービス商品の拡販にかかる研究開発活動を実施いたしており、当連結会計年度における研究開発費の総額は168百万円であります。 
設備投資等の概要	１【設備投資等の概要】　当社グループでは、顧客のサービス向上や生産力強化のため、情報処理・ソフトウェア開発業務を中心にシステム運用業務用コンピュータ等の器具備品等、総額436百万円の設備投資を実施しました。この資金は、自己資金によりまかないました。 
主要な設備の状況	２【主要な設備の状況】　当社グループにおける主要な設備は次のとおりです。(1）提出会社事業所名(所在地)セグメントの名称設備の内容帳簿価額従業員数(人)建物及び構築物（千円）機械及び運搬具（千円）土地（千円）(面積㎡)その他（千円）合計（千円）本社(川崎市中原区)情報処理・ソフトウェア開発業務、機器販売業務生産設備500,0085,3101,157,322(1,416.01)15,6301,678,271293川崎第１事業所(川崎市中原区)情報処理・ソフトウェア開発業務、機器販売業務生産設備13,0541,520239,903(703.05)7,161261,639127川崎第２事業所(川崎市中原区)情報処理・ソフトウェア開発業務、機器販売業務生産設備78,233190163,377(539.47)411242,21299中原事業所(川崎市中原区)リース等その他の業務賃貸設備102,673－542,385(892.75)－645,058－東京事業所(東京都千代田区)情報処理・ソフトウェア開発業務、機器販売業務、リース等その他の業務生産設備68,249564618,000(428.09)5,932692,74684野川事業所（川崎市宮前区）情報処理・ソフトウェア開発業務、機器販売業務生産設備481,3707,173345,183(1,705.19)97,908931,63650新川崎事業所（川崎市幸区）情報処理・ソフトウェア開発業務、機器販売業務生産設備397,656－231,000(999.79)222,834851,4915名古屋事業所（名古屋市中村区）情報処理・ソフトウェア開発業務、機器販売業務生産設備20,2480175,160(277.75)0195,40844立川事業所（東京都立川市）情報処理・ソフトウェア開発業務、機器販売業務生産設備52,1861,935112,657(560.00)820167,59831（注）　金額は、帳簿価額であり建設仮勘定は含まれておりません。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式37,400,000計37,400,000（注）令和５年11月６日開催の取締役会決議により、令和６年１月１日付で株式分割に伴う定款の変更が行われ、発行可能株式総数は37,400,000株増加し、74,800,000株となっております。
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（令和５年12月31日）提出日現在発行数（株）（令和６年３月27日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式9,350,00018,700,000東京証券取引所スタンダード市場単元株式数100株計9,350,00018,700,000－－（注）令和５年11月６日開催の取締役会決議により、令和６年１月１日付で普通株式１株につき２株の割合で株式分割を行っております。これにより、発行済株式総数は9,350,000株増加し、18,700,000株となっております。 
