項目	値
事業の内容	３【事業の内容】　当社は、グループ会社の経営管理及びそれに付帯又は関連する業務を行う予定であります。　また、当社の完全子会社となる藤久の主な事業の内容は以下のとおりであります。　藤久は、毛糸、手芸用品、生地、和洋裁服飾品、衣料品及び生活雑貨等を中心とした一般小売事業を主たる業務としております。　事業部門として、「クラフトハートトーカイ」、「クラフトワールド」、「クラフトパーク」及び「クラフトループ」で構成する手芸専門店チェーンとともに、生活雑貨専門店「サントレーム」を展開する店舗販売部門のほか、オンラインショップとカタログ等の媒体による一般顧客への販売を行う通信販売部門、その他の部門として付随的に不動産賃貸等を営んでおります。　なお、藤久のその他の関係会社は、合同会社エメラルドであり、資本業務提携を行っております。　藤久は、セグメント情報を記載しておりませんので、事業部門別の事業内容を示しております。　藤久の店舗販売部門における地域別店舗数は次のとおりであります。2021年６月30日現在  北海道・東北関東中部近畿中国・四国九州・沖縄合計クラフトハートトーカイ4289112393531348クラフトワールド－1－－1－2クラフトパーク7554－223クラフトループ－－1－1－2サントレーム1－33119合計5095121463834384 
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社は新設会社であるため、該当事項はありません。　なお、当社の完全子会社となる藤久の経営方針、経営環境及び対処すべき課題等については、藤久の有価証券報告書（2020年９月30日提出）及び四半期報告書（2020年11月13日、2021年２月15日及び2021年５月14日提出）をご参照ください。 
事業等のリスク	２【事業等のリスク】　当社は本届出書提出日現在において設立されておりませんが、本株式移転により藤久の完全親会社となるため、当社の設立後は、本届出書提出日現在における藤久の事業等のリスクが当社グループの事業等のリスクとなり得ることが想定されます。藤久の事業等のリスクを踏まえた当社グループの事業等のリスクは以下のとおりであります。　なお、本項においては、将来に関する事項が含まれておりますが、当該事項は、別段の記載がない限り、本届出書提出日現在において藤久が判断したものであります。 (1）自社企画商品について　当社グループでは、収益力の向上と独自性の強化による差別化を図るため、商品の自社企画・開発に注力しております。2021年６月期における店舗総売上高に占める自社企画商品の割合は一定の高さを維持しておりますが、企画・開発の進捗状況や販売状況等によっては、当社グループの業績及び財政状態に影響を及ぼす可能性があります。 (2）店舗展開について　当社グループは、中核事業として手芸専門店チェーンの全国的な展開を行っており、業容拡大には店舗数の増加が大きく寄与いたします。当社グループでは、今後とも新規出店を実施していく方針でありますが、投資効率を重視したローコスト経営による店舗展開を図るという観点から、当社グループの出店条件に合致する物件が確保できるかどうかにより、出店計画及び店舗売上計画の成否が左右され、当社グループの業績に影響を及ぼす可能性があります。 (3）インショップ型店舗の展開について　当社グループの店舗は、路面店とともに商業施設へのインショップ型の出店も行っておりますが、出店先の商業施設の集客力が変動した場合等には当社グループの業績に影響を及ぼす可能性があります。 (4）店舗の賃借物件への依存について　当社グループの店舗は、大半を賃借しておりますが、貸主の事由によっては業績が好調な店舗であっても当該店舗の退店を余儀なくされる可能性があります。また、当社グループでは出店に際して保証金を差し入れていることから、倒産その他貸主の事由によっては保証金等の全部または一部が回収できなくなる可能性があります。 (5）固定資産の減損会計適用について　当社グループの店舗は、大半を賃借しており、店内設備の陳列什器備品はリース契約により使用し、内装及び電気設備等の一部は当社グループの負担において設置しております。当社グループでは、主として店舗を基本単位に資産のグルーピングを行っており、各営業店舗の業績推移及び退店・移設の予定によって減損の兆候が生じた場合、もしくは土地等の時価が著しく下落した場合におきましては、当該固定資産について減損会計を適用し、減損損失を計上する可能性があります。　また、経営成績の状況によっては、本社建物等の共有資産についても、減損損失を計上する可能性があります。 (6）スクラップアンドビルドに伴う費用について　当社グループは、既存店舗におきましても商品構成の見直し、業態転換または立地移転のほか、必要な場合には退店等を行うなど、店舗の活性化及び収益力の強化を図っております。当社グループでは、今後ともスクラップアンドビルドを積極的に推し進める方針であるため、これらに伴う固定資産除却損や店舗閉鎖損失の費用が発生する可能性があります。 (7）販売委託契約について　当社グループでは、直営店のほか、販売委託制度「オーナーシステム」により、加盟者と販売委託契約を締結して、当社グループが保有するショップブランド名にてチェーン展開を図っております。　「オーナーシステム」は、加盟者と共存共栄を図ることを基本方針としており、契約当事者いずれかの要因により信頼関係が損なわれる場合には、当社グループの店舗運営方針及び施策等の浸透や、当社グループの店舗政策に基づく出退店または移転等が適時に実施できないなど、店舗運営に支障を来たす可能性があります。 (8）個人情報の管理について　当社グループは、店舗販売事業及び通信販売事業におきまして、会員制を採用して個人情報を取得し、セール案内等の情報提供に利用しており、当該顧客情報の管理に関しては「コンプライアンス・マニュアル」とともに「個人情報保護規程」を制定するなど、運用管理には可能な限りの対策を講じております。しかしながら、何らかの事由により個人情報の流出または誤用が生じた場合には、当社グループに対する顧客からの信用を失うこととなり、当社グループの業績に影響を及ぼす可能性があります。 (9）情報システム管理について　当社グループは、コンピュータシステムと通信ネットワークを利用して業務処理を行っており、自然災害や事故のほか、コンピュータウイルスに起因するシステムの障害及び外部からの不正侵入等により、システムダウンもしくは重要データの喪失又は漏洩が生じる可能性があります。当社グループでは、当該システムの予防措置について、万一の場合に備え保守・保全の対策を講じ、情報管理体制の内部統制に努めておりますが、想定を超えた侵入技術による不正アクセスやシステム障害等の予期せぬ事態が生じた場合には、社会的信用や業績に影響を及ぼす可能性があります。 (10）大規模自然災害について　当社グループは、全国的に店舗を展開しており、当社グループ店舗の周辺地域において大地震や台風等の自然災害あるいは予期せぬ事故等により、店舗又は商品に物理的損害が生じ店舗営業活動が阻害された場合、さらに人的被害が発生した場合には、当社グループの業績及び財政状態に影響を及ぼす可能性があります。 (11）法的規制について　当社グループの行う事業は、商標法や著作権法等の知的財産に関する法律、消費者契約法、不当景品類及び不当表示防止法、家庭用品品質表示法、製造物責任法、独占禁止法、下請代金支払遅延等防止法、特定商取引に関する法律、不正競争防止法等による法的規制を受けております。　当社グループでは、コンプライアンス委員会を設置するなど、社内教育・研修の実施を含めたコンプライアンス体制の整備等、法令を遵守する体制の整備に努めておりますが、これらの法令に違反する事由が生じた場合、また、新たな法令の制定等が行われた場合には、当社グループの業績及び財政状態に影響を及ぼす可能性があります。 (12）新型コロナウイルス感染症に関するリスク　当社グループでは、お客様や従業員の安全を第一に考え、衛生管理など新型コロナウイルス感染症感染防止対策に万全を期すために様々な対策を実施しております。　引き続き感染拡大防止に努めてまいりますが、今後、再び感染が蔓延することにより個人消費の低迷や来店客数の低迷が見込まれること、また、店舗等において感染者が発生し営業に支障をきたす場合が想定されることなどにより、当社グループの業績及び財政状態に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	３【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】　当社は新設会社であるため、該当事項はありません。　なお、当社の完全子会社となる藤久の経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析については、藤久の有価証券報告書（2020年９月30日提出）及び四半期報告書（2020年11月13日、2021年２月15日及び2021年５月14日提出）をご参照ください。 
経営上の重要な契約等	４【経営上の重要な契約等】　当社は新設会社であるため、該当事項はありません。　なお、当社の完全子会社となる藤久の経営上の重要な契約等については、藤久の有価証券報告書（2020年９月30日提出）及び四半期報告書（2020年11月13日、2021年２月15日及び2021年５月14日提出）をご参照ください。　また、本株式移転に係る株式移転計画、株式移転の目的、条件等につきましては、前記「第二部　組織再編成、株式交付又は公開買付けに関する情報　第１　組織再編成、株式交付又は公開買付けの概要　３　組織再編成、株式交付又は公開買付けに係る契約等」をご参照ください。 
研究開発活動	５【研究開発活動】　当社は新設会社であるため、該当事項はありません。　なお、当社の完全子会社となる藤久においても、該当事項はありません。 
設備投資等の概要	１【設備投資等の概要】(1）当社の状況　当社は新設会社であるため、該当事項はありません。 (2）連結子会社の状況　当社の完全子会社となる藤久の設備投資等の概要については、藤久の有価証券報告書（2020年９月30日提出）をご参照ください。 
主要な設備の状況	２【主要な設備の状況】(1）当社の状況　当社は新設会社であるため、該当事項はありません。 (2）連結子会社の状況　当社の完全子会社となる藤久の主要な設備の状況については、藤久の有価証券報告書（2020年９月30日提出）をご参照ください。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式40,000,000計40,000,000 
発行済株式、株式の総数等	②【発行済株式】種類発行数（株）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式12,301,000（注）１、２東京証券取引所（市場第一部）名古屋証券取引所（市場第一部）完全議決権株式であり、剰余金の配当等に関する請求権その他の権利内容に何ら限定のない、当社における標準となる株式であります。普通株式は振替株式であり、単元株式数は100株であります。計12,301,000－－　（注）１　藤久の発行済株式総数12,301,000株（2021年６月30日時点）に基づいて記載しておりますが、本株式移転の効力発生に先立ち、藤久の発行済株式総数が変化した場合は、当社が交付する新株式数は変動いたします。なお、基準時において藤久が保有する自己株式に対しては、その同数の当社の普通株式が割当交付されることになります。これに伴い、藤久は一時的に当社の普通株式を保有することになりますが、その処分方法については、効力発生後、法令等に基づき速やかに処理する予定であります。２　藤久は、当社の株式について、東京証券取引所及び名古屋証券取引所に新規上場申請を行う予定であります。 
