項目	値
事業の内容	３【事業の内容】　当社及び当社の関係会社（以下、「当社グループ」という。）は、当社、国内子会社７社、海外子会社６社から構成されており、主な事業内容は、農林業用機械（防除機、林業機械、部品、その他）、工業用機械（工業用機械、その他）及び、その他の機械（消防機械、その他）の製造・販売及び不動産賃貸事業他であります。　当社及び主要な子会社の主な事業内容と当該事業における位置付けは、次のとおりであります。　なお、次の４部門は「第５　経理の状況　１(1）連結財務諸表　注記事項」に掲げるセグメント情報の区分と同一であります。(1）農林業用機械（製　造）防除機は、主に当社が製造し、一部を連結子会社である日本クライス㈱、西部丸山㈱及びMARUYAMA MFG（THAILAND）CO.,LTD.が製造しております。林業機械（刈払機）は、主に日本クライス㈱及びMARUYAMA MFG（THAILAND）CO.,LTD.が製造しております。その他は、主に日本クライス㈱が製造しております。連結子会社の製造した製品は、MARUYAMA MFG（THAILAND）CO.,LTD.の一部を除き、当社に納入されております。（販　売）当社が全国農業協同組合連合会及び㈱クボタ、特約店などを通じて国内外に販売しているとともに、連結子会社であるMARUYAMA U.S.,INC.、ASIAN MARUYAMA（THAILAND）CO.,LTD.及び双葉商事㈱は当社が納入する製品、MARUYAMA MFG（THAILAND）CO.,LTD.は自社で製造する製品の一部を、それぞれ特約店を通じて販売しております。（その他）防除機の開発業務の一部を、当社より委託を受けておりました非連結子会社である㈱Ｍ＆Ｓテクノロジーは現在休業中であります。(2）工業用機械（製　造）工業用機械は、主に当社が製造し、一部を西部丸山㈱が製造しております。（販　売）当社が、工業用機械を国内の特約店及び海外の総代理店を通じて販売しているとともに、当社が納入する工業用機械をASIAN MARUYAMA（THAILAND）CO.,LTD.が特約店を通じて販売しております。(3）その他の機械（製　造）消防機械は、連結子会社であるマルヤマエクセル㈱が製造しております。（販　売）マルヤマエクセル㈱が、消防機械を特約店を通じて販売しております。　なお、農林業用機械、工業用機械及びその他の機械に関する販売用部品の仕入業務及び配送・保管等の物流事業は、当社及びマルヤマエクセル㈱より委託を受けた連結子会社である丸山物流㈱が主に行っております。また、中国における農林業用機械、工業用機械及びその他の機械に関する営業業務は、当社より委託を受けた連結子会社である丸山（上海）貿易有限公司が行っております。(4）不動産賃貸他　不動産賃貸業及び売電事業は、当社が行っております。 　以上述べた事項を事業系統図によって示すと、次のとおりであります。 
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社グループの経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。　文中の将来に関する事項は、当連結会計年度末において、当社グループが判断したものであります。 （１）会社の経営の基本方針　当社グループは、創業以来永きにわたり、創業製品である消火器に加え、高圧ポンプ技術、２サイクルガソリンエンジン技術の三つをコア・コンピタンスとして、農林業用機械・緑化管理機器、産業機械・環境衛生機器、防災関連の分野において、生産性、安全性、快適性の向上を目指した製品、サービスを提供することにより、社会に貢献してまいりました。その間、変わることなく持ち続けてきたのが、当社グループの社是である「誠意をもって人と事に當ろう」という精神です。これからもこの精神を変えることなく、三つのコア技術をさらに深めながら新しい用途開発を追求・開発し企業価値の向上に努めてまいります。 （２）目標とする経営指標　当社グループは、2022年10月から2027年９月までの５年間を対象とする「第８次中期経営計画」において、2027年９月期の連結売上高48,000百万円、営業利益2,800百万円、自己資本利益率（ＲＯＥ）7.5％以上を経営指標として掲げて、成長戦略の推進と収益力の向上に努めております。 （３）会社の経営環境及び対処すべき課題　当社では、食・水・環境分野において、事業そのものを通じて社会貢献型企業として製品を提供し続けてまいりました。今後より一層ＥＳＧ経営を強化し、長期にわたり社会へ貢献できる製品を提供し続けてまいります。　来期は第８次中期経営計画（2022年10月から2027年９月まで）の２年目であり、この中期経営計画の基本方針である「成長事業の創出」に向かうべく、次の事項を重点課題として全社員で取り組み、単年度計画、中期経営計画の達成を目指してまいります。 ①　利益率の向上　ウルトラファインバブル製品に代表されるような付加価値の高い製品開発を実施し利益率の向上を図りながら、生産部門においてはトータルコストダウンに積極的に取り組んでまいります。また、これまで利益率の高かった工業機械分野へリソースを重点化するなどし、事業ポートフォリオを入れ替えてまいります。なお、部品や材料の価格高騰、納期遅延への対策につきましては、引き続きサプライチェーンの安定化を図るとともに、適時適切に製品価格値上げを実施し対応してまいります。 ②　新規事業の確立　ウルトラファインバブル製品を海外市場も含む新規の流通へ展開することで、これまで法人向けメインだった流通に個人消費者向けの流通を加えることができました。一昨年発売いたしましたシャワーヘッドにおきましては、テレビコマーシャル、各ＳＮＳによる広告を更に拡大し、知名度ＵＰに向けた活動を展開してまいります。また、ＤＸ・ＩｏＴ技術を活用し、新しい成長事業の創出にチャレンジしてまいります。あわせて、災害時生活用水生成ＲＯ装置に代表される社会課題解決型製品の開発・販売についても積極的に取り組んでまいります。 ③　海外事業の成長　近年活発になってきたアジア圏の農業機械市場に対し、日本国内でこれまで成功したモデルの拡販を図るとともに、タイ現地生産法人の能力を最大限発揮し、製品開発・生産を積極的に展開し、更なる進出を図ってまいります。なお、販売においては、取引主要各国で現地人材を活用することで、より細かな市場開拓、マーケティングを実施し、拡販に努めてまいります。また、本年度設立いたしましたインド現地法人の事業展開のスピードアップを図り、大型機械の現地製造販売を軌道に乗せてまいります。生産においては、北米での工業用高圧ポンプの需要拡大に伴い、生産設備を増強し対応してまいります。 ④　既存事業の更なる成長　農業用機械分野におきましては、農業用ドローンをはじめとし、大型製品につきましてもスマート農業に対応した機器の開発はもとより、ＩｏＴ技術やセンサー技術を搭載した製品の開発、新環境型エンジン搭載製品の開発、バッテリー製品ラインナップの拡充、４サイクルエンジン製品開発を図ってまいります。また、工業用機械分野におきましては、新用途向けのポンプ製品開発を進め、国内外ともに更なる事業拡大に努めてまいります。なお、近年注力してまいりましたアフターマーケットにつきましてもさらに拡充し、ユーザー目線でのアフターメンテナンスサービスを展開してまいります。 ⑤　財務体質、リスク管理、人材育成の強化　製品・部品在庫ともに管理方法を大幅に見直し、在庫削減に取り組み、キャッシュ・フローの改善を目指し財務体質を強化してまいります。また、ＢＣＭ・ＢＣＰ、製品安全・内部統制・コンプライアンスについて体制を強化するとともに、全社員への教育を強化してまいります。なお、今後の事業活動拡大に向け、多種多様な人材の採用・育成・開発に努めるとともに、健康経営への取り組みに関する活動を社内外へ展開してまいります。また、社内に褒める文化を定着させる活動を全社展開し組織の活性化を図る等、各種施策により従業員満足度向上に努めてまいります。 
事業等のリスク	３【事業等のリスク】当社グループの事業、業績、株価及び財務状況等に影響を及ぼす可能性のある主なリスクは、次のとおりです。かかるリスクの要因によっては、当社グループの事業、業績、株価及び財務状況等に著しい影響を及ぼす可能性があります。なお、文中における将来に関する事項は、有価証券報告書提出日現在において当社グループが判断したものであります。 ①　経済状況当社グループの主要な事業である農林業用機械部門では、減反政策の見直し等の政府が策定する農業政策方針の内容により、当社製品に対する需要が低下した場合は、当社グループの製品売上高が減少し業績及び財務状況に影響を及ぼす可能性があります。また、工業用機械部門、その他の機械部門においても、景気動向の悪化により民間設備投資、公共投資等が減少した場合は、当社グループの製品売上高が減少し業績及び財務状況に影響を及ぼす可能性があります。②　海外情勢当社グループは、海外市場の拡大を図っており、現在では当社グループの売上高の約３割を海外市場に依存しているほか、タイに販売拠点及び生産拠点、ベトナムに研究開発拠点、アメリカ、中国に販売拠点をそれぞれ設けております。これらの国及び展開先各国における予期せぬ経済情勢や政治体制の変化により、市場の状況が悪化し、当社グループの業績及び財務状況に影響を及ぼす可能性があります。また、為替レートの変動リスクを軽減する手段を講じておりますが、海外売上高の約４割がアメリカ市場への輸出であることから、特に対ドルレートが大幅に円高へ振れた場合に、当社グループの業績及び財務状況に著しい影響を及ぼす可能性があります。③　天候、災害当社グループの製品売上高の７割以上を農林業用機械部門が占めているため、台風、冷夏、地震等の自然災害の発生により、農業施設、農産物等が被害を受け農業収入が減少した場合には、農家の購買意欲の減退により売上高が減少し、当社グループの業績及び財務状況に影響を及ぼす可能性があります。自然災害の発生により当社グループの拠点の設備等が大きな被害を受け、その一部又は全部の操業が中断し、生産及び出荷に支障をきたし、その影響が長期化する場合には、当社グループの業績及び財務状況に影響を及ぼす可能性があります。当社グループに被害が無い場合でも、仕入先工場の被災による生産能力の低下により、原材料等の入荷遅延や調達困難が発生した場合には、当社グループの業績及び財務状況に影響を及ぼす可能性があります。④　資金調達、運用当社は、運転資金の効率的な調達、運用を行うため、取引銀行７行とコミットメントライン契約、タームローン契約及びｅ－Ｎｏｔｅｌｅｓｓ利用契約（電子記録債権買取）を締結しております。これらの契約には財務制限条項があり、各年度の決算日の連結及び単体の貸借対照表における純資産の部の金額を基準となる決算日の連結及び単体の貸借対照表における純資産の部の金額の75％以上に維持すること、各年度の決算日の連結及び単体の損益計算書における経常損益が２期連続して損失にならないようにすることの取り決めがなされております。これらに抵触した場合、該当する借入金の一括返済及び契約解除の恐れがあり、当社グループの業績及び財務状況に影響を及ぼす可能性があります。⑤　特定販売先への依存当社グループの売上高の約３割を主要販売先上位３社に依存しております。当社グループと主要販売先との取引関係は長年にわたり安定的に継続しており、今後とも良好な関係を維持していく予定ですが、何らかの理由により当該会社との関係に変化が生じた場合、当社グループの経営成績、財政状態及び株価等に影響を及ぼす可能性があります。⑥　棚卸資産の評価当社グループは、販売見込みや需要動向に基づき生産販売計画を策定し、原材料の調達及び調達のリードタイム短縮、生産販売計画の精度向上による棚卸資産の削減に努めておりますが、季節性・天候の変動や他社との競合等により需要が縮小し販売計画を下回ると、余剰・滞留在庫が生じる場合があります。その棚卸資産の正味売却価額が帳簿価額よりも下落するような収益性の低下や長期滞留となった場合には棚卸資産の評価損が発生し、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。⑦　原材料、部品調達当社グループでは複数購買、グローバル調達等により安定した原材料、部品の供給確保に努めておりますが、原材料、部品価格の高騰や災害などにより原材料、部品供給が不安定になった場合には、当社グループの業績及び財務状況に影響を及ぼす可能性があります。 ⑧　品質保証当社グループでは、『お客様から「次も丸山」と言われる会社になる。そのためには品質の向上、無駄の排除、スピードアップによって、お客様に品質のよい製品とサービスを提供します。』という品質方針を定め、全従業員が一丸となり顧客のニーズと期待に対して満足する製品を設計・開発及び製造し、提供するための活動を展開しており、また、万一に備え製造物責任保険に加入しております。しかしながら、生産過程において全ての製品について欠陥が無いという保証はなく、さまざまな要因により欠陥が生じる可能性があり、加入している製造物責任保険で補償されない賠償責任を負担する可能性もあります。これらの事象が発生した場合には、当社グループの業績及び財務状況に影響を及ぼす可能性があります。なお、不測の事態が発生した場合には、法令及び社内規程に従い、品質保証部門により、リコールを含めた必要な措置を迅速に講じてまいります。⑨　人材の確保当社グループの継続的な成長には、優秀な人材を確保し、育成することが重要な要素の一つでありますが、著しい人材採用環境の悪化や人材流出の増加が継続した場合は、当社の人材確保が計画通りに進まず、将来の成長に影響が及び、中・長期的に当社グループの業績及び財務状況に影響を及ぼす可能性があります。⑩　知的財産権当社グループは、事業活動を行う上で他社との差別化を図るため、技術やノウハウ等を蓄積しておりますが、第三者が当社の知的財産を不正に使用した類似製品の製造・販売、当社グループのロゴマークの使用等を防止できない場合、当社グループの業績及び財務状況に影響を及ぼす可能性があります。また、当社グループは第三者の知的財産権を侵害しないよう細心の注意を払っておりますが、結果として知的財産権を侵害したとして第三者から訴訟を提起された場合、当社グループの業績及び財務状況に影響を及ぼす可能性があります。⑪　コンプライアンス当社グループは、企業行動規範として「丸山グループ・コンプライアンスマニュアル」を定め、コンプライアンス体制を整備するとともに、研修会などの実施を通じて法令遵守及びコンプライアンスの強化に努めております。しかし、万一、法令やコンプライアンス等に違反する行為が発生した場合に監督官庁からの処分や事業活動の制限、あるいは訴訟の提起、社会的信用の失墜等により、当社グループの業績及び財務状況に影響を及ぼす可能性があります。⑫　感染症の拡大当社グループは、感染症が拡大した場合は、さらなる拡大防止のため、従業員及び取引先の安全を第一に考え、時差出勤、在宅勤務（テレワーク）の推進、テレビ会議の導入等の対応を実施しております。これら各種対応の継続的な実施により事業活動への影響の低減を図っておりますが、当社の製造拠点や調達先、営業所において感染が拡大し、工場の稼働停止やサプライチェーンの停滞に起因する生産減、営業活動の自粛等により事業活動に支障をきたす事態が発生した場合には、当社グループの業績及び財務状況に影響を及ぼす可能性があります。⑬　情報セキュリティ当社グループは、事業活動の過程で取得した技術情報や営業に関する機密情報、及び個人情報について厳重な管理を実施しています。しかしながら、自然災害や予期しないサイバー攻撃、又はコンピュータウイルスの侵入を原因とする不正アクセス等による情報漏えいや改ざん及びシステムの障害の発生、並びに従業員の故意又は過失により情報が流出、これらの情報が悪用された場合における損害賠償の責任等により、経営成績等に影響を及ぼす可能性があります。そこで当社グループは、適切な情報セキュリティ体制を整備し、必要かつ十分なセキュリティ対策を講じるとともに、従業員に対する教育を行っております。なお、当該リスクが発生した際は、策定している事業継続マネジメント（ＢＣＭ）に従い、その要因・経緯を速やかに把握し適切な対処を実行する体制を構築するとともに、必要に応じて被害内容を開示することで、二次被害の最小化と信頼の回復に努めてまいります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】（１）経営成績等の状況の概要①　財政状態及び経営成績の状況（財政状態の状況）当連結会計年度末における資産総額は36,733百万円となり、前連結会計年度末に比べ2,273百万円増加いたしました。これは主に、現金及び預金の減少（673百万円）、電子記録債権の減少（805百万円）はありましたが、売掛金の増加（1,385百万円）、建設仮勘定の増加（561百万円）、投資有価証券の増加（873百万円）、退職給付に係る資産の増加（667百万円）によるものであります。当連結会計年度末における負債総額は17,267百万円となり、前連結会計年度末に比べ507百万円増加いたしました。これは主に、電子記録債務の減少（712百万円）はありましたが、短期借入金の増加（1,707百万円）によるものであります。当連結会計年度末における純資産総額は19,466百万円となり、前連結会計年度末に比べ1,766百万円増加いたしました。これは主に、親会社株主に帰属する当期純利益を計上したことなどによる利益剰余金の増加（974百万円）、期末日にかけての時価の上昇によるその他有価証券評価差額金の増加（498百万円）によるものであります。 （経営成績の状況）当連結会計年度における国内経済は、新型コロナウイルス感染症に対する行動制限の解除により、経済活動の正常化が進み、個人消費や設備投資の持ち直しの動きがみられました。しかしながら、地政学的緊張の高まりの長期化による資源やエネルギー価格の高騰、インフレ警戒に伴う各国の金融引き締めによる急激な為替変動など、依然として先行き不透明な状況が続いております。当社グループが主力とする農林業用機械業界におきましては、国内では、経済活動の正常化が進んだこともあり、出荷・生産実績は増加しました。一方、海外においては、各国の金融引き締め、欧米における一部金融機関の破綻など、世界経済の減速により、減少となりました。このような状況の中、当社グループは、国内におきましては、大規模展示会の再開など、営業活動の正常化を進めたほか、エリアマネジメントを強化し、強みであるポンプ技術、エンジン技術、ウルトラファインバブル技術を活かした製品を拡充し、新しい市場の開拓を目指し、販路拡大のスピードを加速させました。また、お客様満足度の向上を目的としてアフターサービス担当者の育成と各事業所及び営業所の環境整備を実行し、グループ全体でアフターマーケット事業への取り組みを強化しました。海外におきましては、現地を訪問する営業活動の再開、販売代理店の来日による商談の実施など、相互に往来する営業活動の正常化が進みました。また、強みである農林業用機械やウルトラファインバブル製品などの拡販活動を積極的に展開しました。これらの結果、国内におきましては、大型防除機や刈払機の売上が増加した結果、国内売上高は30,363百万円（前期比5.2％増）となりました。一方、海外におきましては、北米、欧州向けの工業用ポンプの売上が増加した結果、海外売上高は11,063百万円（前期比2.7％増）となり、売上高合計は41,426百万円（前期比4.5％増）となりました。 利益面では、一部商品の値上げや大型機械の売上の増加などにより、営業利益は1,732百万円（前期比13.9％増）、経常利益は1,726百万円（前期比5.6％増）、親会社株主に帰属する当期純利益は1,218百万円（前期比5.2％増）となりました。 セグメント別の経営成績は、次のとおりであります。・農林業用機械国内におきましては、アグリ流通において大型機械、ホームセンター流通において刈払機が増加いたしました。また、海外におきましては、欧州、中南米向けの刈払機が減少したことなどにより、国内外の農林業用機械の売上高合計は30,054百万円（前期比0.7％増）、営業利益は1,100百万円（前期比10.3％減）となりました。・工業用機械洗浄機が増加いたしました。また、海外におきましても、北米、欧州向けの工業用ポンプが増加した結果、国内外の工業用機械の売上高合計は8,604百万円（前期比17.6％増）、営業利益は2,000百万円（前期比9.9％増）となりました。・その他の機械消防機械を主なものとする、その他の機械の売上高は2,574百万円（前期比12.3％増）、営業利益は98百万円（前期比29.6％増）となりました。 ・不動産賃貸他不動産賃貸他の売上高は475百万円（前期比0.9％減）、営業利益は287百万円（前期比3.9％増）となりました。 ②　キャッシュ・フローの状況当連結会計年度における現金及び現金同等物（以下「資金」という。）は、前連結会計年度に比べ654百万円減少し、4,003百万円となりました。 （営業活動によるキャッシュ・フロー）営業活動の結果、使用した資金は284百万円（前年同期は2,418百万円の獲得）となりました。これは、前連結会計年度に比べ、売上債権の増加、仕入債務の減少などによるものであります。（投資活動によるキャッシュ・フロー）投資活動の結果、使用した資金は2,018百万円（前期比1,232百万円増）となりました。これは、前連結会計年度に比べ、有形固定資産の取得による支出の増加などによるものであります。（財務活動によるキャッシュ・フロー）財務活動の結果、得られた資金は1,619百万円（前年同期は1,114百万円の支出）となりました。これは、前連結会計年度に比べ、借入による収入が増加したことなどによるものであります。 ③　生産、受注及び販売の実績ａ．生産実績　当連結会計年度における生産実績をセグメントごとに示すと、次のとおりであります。セグメントの名称金額（百万円）前期比（％）農林業用機械19,194104.8工業用機械7,251115.0その他の機械669114.1合計27,115107.6（注）　金額は、各機種ごとの当該期間中の平均販売価格によって計算しております。 ｂ．受注実績　農林業用機械の一部を除き、原則として、受注生産を行っておりません。 ｃ．販売実績　当連結会計年度における販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称金額（百万円）前期比（％）農林業用機械30,054100.7工業用機械8,604117.6その他の機械2,574112.3不動産賃貸他47599.1調整額（セグメント間取引）△282－合計41,426104.5（注）　主な相手先別の販売実績及び総販売実績に対する割合は、次のとおりであります。相手先前連結会計年度当連結会計年度金額（百万円）割合（％）金額（百万円）割合（％）全国農業協同組合連合会4,46911.34,86011.7㈱クボタ4,31210.94,45310.8 （２）経営者の視点による経営成績等の状況に関する分析・検討内容　文中の将来に関する事項は、当連結会計年度末において、当社グループが判断したものであります。 ①　当連結会計年度の経営成績等の状況に関する認識及び分析・検討内容（財政状態）・資産当連結会計年度末における資産総額は36,733百万円となり、前連結会計年度末に比べ2,273百万円増加いたしました。流動資産は22,515百万円となり、前連結会計年度末に比べ99百万円減少いたしました。これは主に、連結会計年度末に向けた売上の増加に伴う売掛金の増加（1,385百万円）はありましたが、支払サイト短縮に伴う現金及び預金の減少（673百万円）、受取サイト短縮に伴う電子記録債権の減少（805百万円）によるものであります。固定資産は14,218百万円となり、前連結会計年度末に比べ2,373百万円増加いたしました。これは主に、千葉工場再編に向けた建設仮勘定の増加（561百万円）、期末日にかけての時価の上昇などによる投資有価証券の増加（873百万円）、退職給付制度改定に伴う退職給付に係る資産の発生（667百万円）によるものであります。・負債当連結会計年度末における負債総額は17,267百万円となり、前連結会計年度末に比べ507百万円増加いたしました。流動負債は15,001百万円となり、前連結会計年度末に比べ708百万円増加いたしました。これは主に、支払サイト短縮に伴う電子記録債務の減少（712百万円）はありましたが、短期借入金の増加（1,707百万円）によるものであります。固定負債は2,265百万円となり、前連結会計年度末に比べ200百万円減少いたしました。これは主に長期借入金の増加（558百万円）や、退職給付制度改定に伴う長期未払金の増加（859百万円）はありましたが、退職給付に係る負債の減少（1,830百万円）によるものであります。・純資産当連結会計年度末における純資産総額は19,466百万円となり、前連結会計年度末に比べ1,766百万円増加いたしました。これは主に、親会社株主に帰属する当期純利益を計上したことなどによる利益剰余金の増加（974百万円）、期末日にかけての時価の上昇によるその他有価証券評価差額金の増加（498百万円）によるものであります。 （経営成績等）・売上高当連結会計年度の売上高は、国内におきましては、アグリ流通では大型機械、ホームセンター流通では刈払機、工業用機械では洗浄機、その他の機械では消防機械が増加した結果、国内売上高は30,363百万円（前期比5.2％増）となりました。また、海外におきましては、欧州、中南米向けの刈払機は減少しましたが、北米、欧州向けの工業用ポンプが増加した結果、海外売上高は11,063百万円（前期比2.7％増）となり、売上高合計は41,426百万円（前期比4.5％増）となりました。・売上総利益当連結会計年度の売上総利益は、原材料費の高騰による製造原価の増加はありましたが、一部商品の値上げの効果や大型機械の売上増加などにより、前連結会計年度に比べ608百万円（6.1％）増益の10,573百万円となりました。・営業利益当連結会計年度の営業利益は、販売費や研究開発費の増加はありましたが、売上総利益の増加などにより、前連結会計年度に比べ211百万円（13.9％）増益の1,732百万円となりました。・経常利益当連結会計年度の経常利益は、受取保険金の減少や金融関係手数料の増加はありましたが、営業利益の増加などにより、前連結会計年度に比べ91百万円（5.6％）増益の1,726百万円となりました。・税金等調整前当期純利益当連結会計年度の税金等調整前当期純利益は、経常利益の増加や固定資産処分損の減少などにより、前連結会計年度に比べ183百万円（11.6％）増益の1,764百万円となりました。・親会社株主に帰属する当期純利益当連結会計年度の親会社株主に帰属する当期純利益は、税金等調整前当期純利益の増加などにより、前連結会計年度に比べ60百万円（5.2％）増益の1,218百万円となりました。 　なお、セグメント別の売上高の分析は、４「経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析」（１）経営成績等の状況の概要　①財政状態及び経営成績の状況に記載のとおりであります。 ②　資本の財源及び資金の流動性についての分析　当社グループの主要な資金需要は、製品製造のための原材料費、労務費、経費、販売費及び一般管理費等の営業費用並びに設備の新設、更新に係る投資であります。　これらの必要資金は、営業活動によるキャッシュ・フロー及び自己資金のほか、金融機関からの借入れ、債権流動化により賄うことを基本方針としております。　また、当社グループは、運転資金の効率的な調達を行うため、取引銀行７行と総額7,500百万円のコミットメントライン契約、総額3,200百万円のタームローン契約及び総額2,850百万円の当座貸越契約を締結しており、この契約に基づく当連結会計年度末の借入実行残高は4,670百万円であり、また、当連結会計年度末において、現金及び現金同等物を4,003百万円保有しており、将来の予測可能な資金需要に対して不足が生じる事態に直面する懸念は少ないものと認識しております。　なお、当連結会計年度におけるキャッシュ・フローの状況につきましては、４「経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析」（１）経営成績等の状況の概要　②キャッシュ・フローの状況に記載のとおりであります。 ③　重要な会計方針及び見積り　当社の連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。当社は連結財務諸表作成において、過去の実績やその時点で入手可能な情報に基づき、合理的であると考えられる要因を考慮したうえで見積り及び判断を行っておりますが、実際の結果は、見積り特有の不確実性があるため、これらの見積りと異なる場合があります。　連結財務諸表の作成に当たって用いた会計上の見積り及び当該見積りに用いた仮定のうち、重要なものについては、第５　経理の状況　１ 連結財務諸表等　(1）連結財務諸表　注記事項（重要な会計上の見積り）に記載のとおりであります。 ④　経営上の目標の達成状況を判断するための客観的な指標等　当社グループは、2022年10月から2027年９月までの５年間を対象とする「丸山製作所グループ中期経営計画」において、2027年９月期の連結売上高48,000百万円、営業利益2,800百万円、自己資本利益率（ＲＯＥ）7.5％以上を経営指標として掲げております。　初年度となる当連結会計年度におきましては、連結売上高41,426百万円、営業利益1,732百万円、ＲＯＥ6.3％となりました。 
経営上の重要な契約等	５【経営上の重要な契約等】　特記すべき事項はありません。 
研究開発活動	６【研究開発活動】　お客様にご満足いただき、「次も丸山」と言われる高品質な商品を提供するため、当社技術部門では基礎技術の研究を推進するとともに、グループ各社の技術部門と連携を取りながら新規又は既存分野の製品開発を行っております。また、農林業用機械のスマート化、ウルトラファインバブル製品をはじめとした産業用機械の開発に力を入れた積極的な研究開発活動を行っております。　なお、当連結会計年度における当社グループ全体の研究開発費の総額は479百万円であり、その他に製品の改良・改造に使用した686百万円を製造経費としており、研究開発関連費用は1,166百万円であります。　開発活動の概要は次のとおりであります。 ①　農林業用機械部門・業界初となる薬剤タンク容量2,000Ｌ、散布幅21.9ｍの畑作向けキャビン式ハイクリブームスプレーヤＢＳＡ－２０００Ｃを開発しました。・株式会社マキタ製汎用バッテリーが搭載できる高圧（2.0ＭＰａ）噴霧が可能なバッテリー噴霧機ＭＳＢ２２０１Ｌｉとその本体を利用したレタスウォッシャーを開発しました。・農業ハウス内を自律走行し農薬散布する自律走行シャトルスプレーカの開発を継続しております。・北米の排ガス規制に対応した自社製の80ｃｃ低排ガスエンジンを搭載したホバーモアＭＨＭ４８０を開発しました。・海外向けエンジン刈払機として、韓国向けの背負式刈払機ＭＢＳ３６００ＲＳ、タイ向けの肩掛式刈払機ＭＢＣ４１１Ｕを開発しました。・当部門に係る研究開発関連費用は、851百万円となっております。 ②　工業用機械部門・欧米市場向けに掘削用・最高圧力70ＭＰａのプランジャポンプＭＯＤＥＬ３８１０を開発しました。・純水洗浄対応の工業用ポンプＭＯＤＥＬ３６２１．５４００を開発しました。・可搬性に優れた大径キャスターと高剛性フレームを採用した200Ｖモータ式高圧洗浄機ＭＦシリーズ全６機種を開発しました。・生活用水をプール残水、海水などから生成できるＲＯ装置の開発を継続しております。・当部門に係る研究開発関連費用は、292百万円となっております。 ③　その他の機械部門・火災予防の取り組みとして自動消火装置用ボンベを開発しました。・エアゾール消火具「消す兵衛ＮＥＯ」を開発しました。・当部門に係る研究開発関連費用は、23百万円となっております。 
設備投資等の概要	１【設備投資等の概要】　当社グループでは、当連結会計年度において1,826百万円の設備投資を実施いたしました。その主な内容は、当社千葉工場及び製造子会社の増産に向けた生産設備の取得及び海外子会社の本社移転に係る土地、建物の取得であります。また、セグメントごとの設備投資は、農林業用機械が1,344百万円、工業用機械が311百万円、その他の機械が170百万円であります。　なお、生産能力に重要な影響を及ぼす固定資産の売却、撤去又は災害による滅失等はありません。 
主要な設備の状況	２【主要な設備の状況】　当社グループにおける主要な設備は、以下のとおりであります。(1）提出会社2023年９月30日現在 事業所名（所在地）セグメントの名称設備の内容帳簿価額（百万円）従業員数（人）建物及び構築物機械装置及び運搬具土地（面積㎡）リース資産その他合計千葉工場（千葉県東金市）農林業用機械工業用機械その他の機械生産及び物流設備1,029724609（97,132）31,1353,502317東金第二工場（千葉県東金市）農林業用機械生産及び物流設備5162768（48,524）－281,316－鏡野事業所（岡山県苫田郡鏡野町）農林業用機械工業用機械その他の機械物流設備37－202（17,709）－0240－福島事業所（福島県岩瀬郡天栄村）農林業用機械その他の機械物流設備451155（24,033）－1204－本社（東京都千代田区）農林業用機械工業用機械その他の機械統括管理業務その他設備110010（259）55718487不動産賃貸事業設備（千葉市稲毛区）不動産賃貸他賃貸設備414－7（8,219）－0422－ (2）国内子会社2023年９月30日現在 会社名（所在地）セグメントの名称設備の内容帳簿価額（百万円）従業員数（人）建物及び構築物機械装置及び運搬具土地（面積㎡）リース資産その他合計日本クライス㈱（千葉県東金市）農林業用機械生産設備26106－3126263103  (3）在外子会社2023年９月30日現在 会社名（所在地）セグメントの名称設備の内容帳簿価額（百万円）従業員数（人）建物及び構築物機械装置及び運搬具土地（面積㎡）リース資産その他合計MARUYAMA U.S.,INC.（米国テキサス州）農林業用機械その他設備6153184（6,313）－573518MARUYAMA（THAILAND）CO.,LTD.（注）４（タイ王国チョンブリ県）農林業用機械生産設備1686675（12,810）－9040069（注）１　帳簿価額のうち「その他」は、工具、器具備品及び建設仮勘定の合計額であります。２　現在休止中の主要な設備はありません。３　提出会社の主要な設備である東金第二工場、鏡野事業所及び福島事業所は、それぞれ連結子会社である日本クライス㈱、西部丸山㈱及び丸山物流㈱に賃貸しており、同社が事業活動を行っております。４　MARUYAMA MFG（THAILAND）CO.,LTD.の決算日は2023年６月30日であり、連結財務諸表作成に当たっては、同日現在の財務諸表を使用しているため、2023年６月30日現在の金額を記載しております。
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式13,906,100計13,906,100
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2023年９月30日）提出日現在発行数（株）（2023年12月21日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式5,029,3325,029,332東京証券取引所（スタンダード市場）単元株式数は100株であります計5,029,3325,029,332－－ 
