項目	値
事業の内容	 ３ 【事業の内容】当社は、前田建設、前田道路および前田製作所の３社が、共同株式移転の方法により設立した共同持株会社であり、「総合インフラサービス企業」として、グループ全体でインフラの企画提案～建設～運営・維持管理に至るまでをワンストップでマネジメントし、グループ各社の収益力の向上や新たな建設サービスの発展による安定的な収益基盤の確立を目的とし、グループの経営管理事業およびそれに付帯する関連事業を行う予定です。また、完全子会社となる前田建設、前田道路および前田製作所の事業の内容は以下のとおりです。 (1) 前田建設前田建設グループ（前田建設および前田建設の関係会社）は、前田建設、子会社59社および関連会社23社で構成され、建築事業、土木事業、舗装事業、製造事業およびインフラ運営事業を主な事業とし、さらに不動産事業からサービス事業まで幅広く展開しています。前田建設グループの事業に係わる位置付けおよび事業の種類別セグメントとの関係は、次のとおりです。 ① 建築事業建築事業は、集合住宅や事務所ビルを中心とする建設工事および付帯する事業を展開しています。前田建設、子会社である㈱ＪＭ、㈱エフビーエスおよび関連会社である東洋建設㈱等が営んでおり、前田建設は施工する工事の一部および資材納入等を関係会社に発注しています。 ② 土木事業土木事業は、橋梁やトンネルを中心とする建設工事および付帯する事業を展開しています。前田建設、子会社である㈱エフビーエスおよび関連会社である東洋建設㈱等が営んでおり、前田建設は施工する工事の一部および資材納入等を関係会社に発注しています。 ③ 舗装事業舗装事業は、舗装工事等の建設工事およびアスファルト合材等の製造・販売事業を展開しています。子会社である前田道路等が営んでおり、前田建設は施工する工事の一部および資材納入等を発注しています。 ④ 製造事業製造事業は建設資器材の製造販売業を中心に事業を展開しています。子会社である前田製作所が建設機械の製造・販売・レンタル事業、フジミ工研㈱がコンクリート二次製品の製造・販売事業を営んでおり、前田建設は建設機械・資材の一部を購入・賃借しています。 ⑤ インフラ運営事業インフラ運営事業は、再生可能エネルギー事業およびコンセッション事業を中心に事業を展開しています。前田建設、子会社である匿名組合五葉山太陽光発電および匿名組合美祢太陽光発電が太陽光発電事業、匿名組合八峰風力開発が風力発電事業、愛知道路コンセッション㈱および匿名組合愛知道路コンセッションが道路の維持管理・運営事業、関連会社である仙台国際空港㈱が空港の維持管理・運営事業、愛知国際会議展示場㈱が展示場の維持管理・運営事業を営んでおり、前田建設は建設工事を受注しています。 ⑥ その他その他の事業は、不動産事業からサービス業まで幅広く展開しています。前田建設、関連会社である光が丘興産㈱が土地・建物の賃貸や販売を中心に不動産事業を営んでおり、前田建設は土地・建物の賃貸借を関連会社に委託し、建設工事を受注しています。また、関連会社である㈱光邦は印刷事業を営んでおり、前田建設は印刷・製本等を発注しています。  事業の系統図は次のとおりです。 (注) １．無印は連結子会社11社、※１は連結子会社15社、※２は非連結子会社で持分法適用会社１社、※３は非連結子会社で持分法非適用会社32社、※４は関連会社で持分法適用会社５社、※５は関連会社で持分法非適用会社18社です。２．東洋建設㈱については建設事業の他に、一部その他の事業を営んでいます。３．前田建設は、2020年６月26日を効力発生日として、前田総合インフラ株式会社を吸収合併しました。 (2) 前田道路前田道路の関係会社は、親会社（前田建設）および子会社24社により構成されており、前田道路および子会社は建設事業、製造・販売事業を主な事業としています。各事業における前田道路および前田道路の関係会社の位置づけ等は次のとおりです。なお、セグメントと同一の区分です。 （建設事業）舗装工事、土木工事およびこれらに関連する事業を営んでいます。（主な関係会社）前田道路、㈱冨士土木、宮田建設㈱ （製造・販売事業）アスファルト合材・乳剤およびその他建設資材等の製造・販売事業を営んでいます。（主な関係会社）前田道路、㈱ニチユウ、㈱冨士土木、砂町アスコン㈱ （その他）建設用機械・事務用機器等のリース業務、各種保険代理業務および土木建築工事に関するコンサルタント業務を営んでいます。（主な関係会社）㈱ニチユウ  事業の系統図は次のとおりです。  (3) 前田製作所前田製作所グループ（前田製作所および前田製作所の関係会社）は、前田製作所、親会社の前田建設、子会社２社により構成され、建設機械関連事業、産業・鉄構機械等関連事業、介護用品関連事業を主な事業として展開しております。前田製作所グループの事業に係わる位置付けおよびセグメントとの関連は、次のとおりであります。 ① 建設機械関連事業建設機械関連事業は、前田製作所が建設機械等商品の販売、サービス、レンタルを行っており、これに関連する部品の販売も行っております。また、自動車の車検・整備を行っております。なお、一部については親会社の前田建設へレンタルを行っております。 ② 産業・鉄構機械等関連事業産業・鉄鋼機械等関連事業は、前田製作所がクレーン製品、トンネル用機器、各種プラント、特装自動車、設備機械関連装置・情報関連機器製造装置の設計・製造・販売を行っております。なお、一部については親会社の前田建設へ販売しております。 ③ 介護用品関連事業介護用品関連事業は、子会社の㈱サンネットワークマエダが介護用品卸レンタルおよび販売を営んでおります。 ④ その他その他の事業は、製造事業からサービス業まで幅広く展開しています。子会社の㈱サンネットワークマエダが損害保険の代理店業を営んでおり、また、子会社の㈱ネオックスがクレーン製品の油圧シリンダー製造を主な事業として営んでおります。  事業の系統図は次のとおりです。  
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】当社は新設会社ですので、該当事項はありません。なお、当社の完全子会社となる前田建設、前田道路および前田製作所の経営方針、経営環境及び対処すべき課題等については、各社の有価証券報告書（前田建設においては2020年６月23日提出、前田道路においては2020年６月25日提出、前田製作所においては2020年６月19日提出）および四半期報告書（前田建設においては2020年８月６日、2020年11月11日および2021年２月８日提出、前田道路においては2020年８月６日、2020年11月11日および2021年２月８日提出、前田製作所においては2020年８月６日、2020年11月11日および2021年２月８日提出）をご参照下さい。 
事業等のリスク	２ 【事業等のリスク】当社は本届出書提出日現在において設立されておりませんが、本株式移転に関連し、当社グループの経営統合に係るリスクとして、下記(1)のリスクが想定されます。さらに、当社は本株式移転により前田建設、前田道路および前田製作所の完全親会社となるため、当社の設立後は本届出書提出日現在における各社の事業等のリスクが当社の事業等のリスクとなりうることが想定されます。各社の事業等のリスクを踏まえた当社の事業等のリスクは下記(2)、(3)および(4)のとおりです。なお、文中における将来に関する事項は、本届出書提出日(2021年５月31日)現在において判断したものであります。 (1) 経営統合に関するリスク当社の設立は2021年10月１日を予定しており、現在経営統合に向けた準備を前田建設、前田道路および前田製作所で進めておりますが、例えば以下のような経営統合に関するリスクが想定され、業務運営、経営成績、財政状態などに重要な影響を及ぼす可能性があります。・関係当局の承認等が得られない、または遅延するリスク・株主総会で承認が得られないリスク・何らかの事情により、本株式移転計画の内容が変更になるリスク・経済情勢の急激な悪化、金融市場の混乱等により、予定どおりに経営統合が進まないリスク・経営統合により期待されるシナジー効果が十分に発揮されないリスク (2) 前田建設の事業等のリスク本届出書に記載した事業の状況、経理の状況等に関する事項のうち、前田建設の財政状態および経営成績等に重要な影響を及ぼす可能性のあるリスクで投資家の判断に重要な影響を及ぼす可能性のある事項には以下のようなものがあります。 ① 法的規制・コンプライアンスのリスク前田建設グループの事業は、建設業法、建築基準法、国土利用計画法、都市計画法、独占禁止法、廃棄物処理法、建設リサイクル法、労働安全衛生法、労働基準法、品質確保法、個人情報保護法、会社法、金融商品取引法等により法的な規制を受けています。これらの法律の改廃、法的規則の新設、適用基準の変更等により、業績、事業運営等に影響を及ぼす可能性があります。また、内部統制機能が充分に働かずに公正取引の確保や環境汚染等の法令違反、財務報告の虚偽記載等が発生した場合には、営業活動が予定通り実行できなくなることもあり、その際は業績に影響を及ぼす可能性があります。当該リスクに対しては、法令改正等を注視し、社内規程類を適宜改定するとともに、リスク管理委員会の開催や全役職員への各種研修の実施により、企業行動憲章に則ったコンプライアンス体制の充実に努めています。  ② 災害・気候変動リスク施工中の災害については未然に防止するように万全を期していますが、地震、津波、洪水等の自然災害（気候変動によって発生するものを含む）、新型コロナウイルス等の感染症の流行、テロ行為等が発生した場合には、工期に影響を及ぼすだけでなく、再生エネルギー施設を含むインフラ運営事業および本支店の機能が麻痺し、追加費用の発生等で業績に影響を及ぼすばかりでなく、事業継続が困難になる可能性があります。当該リスクに対しては、ＢＣＰの策定および本支店、作業所における計画に基づいた訓練の実施により、災害発生時の損害を最小限に抑える体制構築を図るとともに、インフラ運営事業では緊急時において業績への過大な影響を抑制する条件を契約段階で設定する等の対応により影響の最小化に努めています。 ③ 製品・サービスの欠陥リスク製品・サービスの品質管理には万全を期していますが、万が一欠陥が発生した場合には顧客に対する信頂を失うとともに、契約不適合責任および製造物責任による損害賠償や対策費用を負担することもあり、その際には業績に影響を及ぼす可能性があります。当該リスクに対しては、品質・環境規程を定め、規程に則り各段階にて検討会を行い、品質管理のPDCAサイクルを実施することで、製品・サービスの品質向上に努めています。 ④ 経済・財政状況の変化に伴うリスク前田建設グループの売上の大半を占めているのは完成工事高です。完成工事高のうち、公共工事においては国および地方公共団体等における財政状況が引き続き厳しいなか、予想を上回る一層の公共工事の削減、民間工事においては国内外の経済情勢の変化に伴い、企業の設備投資計画の縮小・延期等が行われた場合には、受注高の減少に伴い業績に影響を及ぼす可能性があります。また、土地等の資産を保有しているため、地価等の急激な変動により、減損の必要性が生じた場合には、減損損失が発生し、業績に影響を及ぼす可能性があります。当該リスクに対しては、市場の動向を注視し、受注時および施工時の利益管理の徹底、安定顧客の獲得、新たな事業領域の検討に努めるとともに、保有資産の適正な管理の徹底に努めております。 ⑤ 事業戦略のリスクインフラ運営事業について、前田建設グループは充分な検討を重ねた上で展開を図っていますが、予期せぬ経済情勢の変化やマーケットの急激な変化、気象条件の悪化等により、事業展開が予定通りに実行できない、もしくは進行中のプロジェクトの収益が悪化する可能性があり、契約条項に含まれるリスク分担等により前田建設グループの業績への影響を最小限に留めるものの、その程度、時期、影響度はリスク事象ごと、プロジェクトごとに異なります。また、Ｍ＆Ａ戦略について、買収に伴う相当額ののれん、および運営権の獲得に伴う無形固定資産を連結貸借対照表に計上しています。前田建設グループは、当該のれんおよび無形固定資産について、それぞれの事業価値および事業結合による将来のシナジー効果が発揮された結果、得られる将来の収益力を適切に反映したものと考えておりますが、事業環境等の変化により期待する成果等が得られないと判断された場合には、減損損失が発生し、業績に影響を及ぼす可能性があります。当該リスクに対しては、契約段階で、リスクが顕在化した場合のリスク分担をできる限り具体的かつ明確に規定するように努めています。また、のれんや無形固定資産については、その評価を可能な限り正確に反映することおよび実効性のある事業計画の策定、継続的なモニタリングの実施により、期待するシナジー効果が適正に発現できるように努めています。 ⑥ 信用リスク工事代金の受領に関して発注者が法的倒産等に陥った場合には、工事代金の回収が不可能となり、未回収金額相当分について業績に影響を及ぼす可能性があります。また、施工中に協力会社や共同施工会社が法的倒産等に陥った場合には、工期に影響を及ぼすとともに、予定外の費用が発生することで、当該工事の損益が悪化する可能性があります。当該リスクに対しては、取引開始時の厳格な審査や早期の情報収集等の与信管理を行い、適切な債権保全策を講じるように努めています。  ⑦ 情報セキュリティ・ＩＣＴリスク事業活勣を行う過程で顧客の機密情報のセキュリティについては細心の注意を払っていますが、万が一保護すべき情報が漏洩した場合には、顧客や社会からの信頼が失墜するとともに、業績に影響を及ぼす可能性があります。また、デジタルトランスフォーメーションヘの適応、生産革新、業務の効率性および正確性の確保のためにＩＣＴシステムの充実を図っていますが、想定外の不正な技術等に十分対応できない場合には、業績に影響を及ぼす可能性があります。当該リスクに対しては、情報セキュリティ方針に基づき、外部からの不正アクセスの防止、ウイルス対策および暗号化技術の採用等のセキュリティ対策に努めています。 ⑧ 資材調達のリスク災害等により原材料等の供給が不足、または中断した場合や需給環境の変化等により価格が高騰した際、請負金額に反映することが困難な場合には、原材料等の調達コストの増加が業績に影響を及ぼす可能性があります。当該リスクに対しては、価格動向のモニタリングをし、予測精度の向上に取り組むほか、調達先の多様化にも努めています。 ⑨ 金融リスク金融市場において、予期せぬ経済情勢の変化あるいはマーケットの急激な変化等により、金利の変動または株式の減損の必要が生じた場合には、業績に影響を及ぼす可能性があります。また、自己資本に大きな毀損が生じる場合にも一部の借り入れ取引に付されている財務制限条項に抵触し、期限の利益を喪失する可能性があります。当該リスクに対しては、市場の動向を注視し、適正な資金調達に努めています。 ⑩ 海外事業に伴うリスク海外での工事においては、予期しない法律、規制、政策の変更、テロ、紛争、伝染病等が発生した場合や経済情勢の変化に伴う、工事の縮小・延期等が行われた場合には、当該工事の損益が悪化する可能性があります。また、外貨建ての資産・負債を有しているため、為替レートの急激な変動により多額の為替差損益が発生した場合には、営業外損益が大きく変動する可能性があります。当該リスクに対しては、契約時における厳格な審査、平時からの情報収集、予防策の拡充等の危機管理機能の強化に努めています。 ⑪ 偶発債務のリスク関係会社の借入金、工事人札・工事履行、ファイナンス・リース、デベロッパーに対するマンション売買契約手付金等に対し債務保証を行っているため、これら関係会社等の債務不履行が発生した場合には、保証の履行を債権者より求められる可能性があります。当該リスクに対しては、対象者の経営状況をモニタリングし、与信管理に努めています。 (3) 前田道路の事業等のリスク本届出書に記載した事業の状況、経理の状況等に関する事項のうち、前田道路の財政状態および経営成績等に重要な影響を及ぼす可能性のあるリスクで投資家の判断に重要な影響を及ぼす可能性のある事項には以下のようなものがあります。 ① 市場動向に関するリスク（建設事業）前田道路グループの建設事業においては、公共投資の動向に大きく影響されます。近年では維持・修繕や政府の国土強靭化計画により堅調な推移を見せているものの、今後、公共投資の大規模な削減等が行われた場合には、業績に悪影響を及ぼす可能性があります。前田道路グループでは、地域に密着した営業展開やＩＣＴ、ＡＩを活用した施工体制の開発などを通じて幅広くお客様のニーズに応え、公共工事のみならず民間発注工事の更なる受注拡大に努めています。（製造・販売事業）前田道路グループの製品・販売事業においては、中核の製品であるアスファルト合材を多く使用する新設舗装工事などの工事量が減少していることに伴い、アスファルト合材の出荷数量も減少傾向が続いています。前田道路グループでは、環境配慮型の製品の開発や循環型社会に貢献する技術の開発、地域需要に応じた工場設備の更新などを通じて幅広くお客様のニーズに応え、製品の市場シェアの拡大に努めています。  ② 物価の変動に関するリスク（地政学的リスクを含む）前田道路グループは、建設事業および製造・販売事業ともに原材料となる原油価格の動向に大きく影響を受けます。原油産出国における紛争や貿易摩擦等により請負価格や販売単価に転嫁できない大幅な原油価格の値上がりが起こった場合には、業績に悪影響を及ぼす可能性があります。 ③ 法的規制等に関するリスク前田道路グループが事業を遂行するにあたり、建設業法、独占禁止法、廃棄物処理法、労働安全衛生法等による法的規制等を受けています。法律の改廃、新設、適用基準の変更等があった場合又は法的規制による行政処分等を受けた場合には、業績に悪影響を及ぼす可能性があります。前田道路グループでは、倫理綱領を定め、倫理委員会、独占禁止法違反危機管理委員会およびコンプライアンス監視委員会等を開催するとともに、全役職員に対する研修、講義を継続的に実施することにより、法令遵守の徹底に取り組んでいます。 ④ 人材の確保に関するリスク我が国においては、人口の都市部集中と地方の過疎化や、少子高齢化に伴う人口減少などにより、建設就業者の減少や高齢化、新たな人材の確保が困難になるといったリスクがあります。前田道路グループでは、働き方改革を念頭にワークライフバランスに配慮した環境の整備や福利厚生の充実、次代を担う人材の育成を主眼においた社員教育の実施により新たな人材の確保を推進し、安心して働ける職場環境の構築に努めています。また、機械化・省人化施工の開発によりＩＣＴの活用による生産性向上を推進しています。 ⑤ 事故・災害によるリスク前田道路グループが事業を遂行するにあたり、工事現場や工場において、重大な事故が発生した場合には、業績に悪影響を及ぼす可能性があります。また、大規模な自然災害の発生等により前田道路グループの今後の事業活動に重大な影響を及ぼす可能性があります。前田道路グループでは、労働安全衛生マネジメントシステム(OHSAS18001)を効果的に運用し、継続的改善を行い、災害・事故防止と健康維持に全員で取り組むとともに、ＢＣＰを策定し、各種訓練を実施することにより、災害発生時の損害を最小限に抑え、事業の継続や復旧を図る体制を構築しています。 ⑥ 環境リスク前田道路グループが事業を遂行するにあたり、工事現場における騒音・振動や工場における騒音・悪臭・粉塵など、環境に悪影響を与える重大な問題が発生した場合、前田道路グループの信用の失墜につながり、今後の事業活動に重大な影響を及ぼす可能性があります。前田道路グループでは、環境マネジメントシステム(ISO14001)を効率的に運用し、継続的改善を行い、地球環境および社会・生活環境の保全に積極的に取り組むとともに、建設廃材のリサイクルおよびエネルギーや天然資源の消費量削減などに向けて、循環型社会形成システムの構築を積極的に推進しています。 ⑦ 新型コロナウイルス感染症に関するリスク新型コロナウイルス感染症は、わが国のみならず世界中で感染が再拡大傾向にあります。前田道路グループにおける業績に与える影響は限定的であると考えられますが、今後、従業員や協力業者に感染が拡大した場合には、業績に悪影響を及ぼす可能性があります。前田道路グループでは、検温や消毒を行うことによって感染防止に努めるとともに、必要に応じて時差出勤やリモートワークといった勤務形態を行うことによってリスクの最小化に向けた施策を実施しています。  (4) 前田製作所の事業等のリスク本届出書に記載した事業の状況、経理の状況等に関する事項のうち、前田製作所の財政状態および経営成績等に重要な影響を及ぼす可能性のあるリスクで投資家の判断に重要な影響を及ぼす可能性のある事項には以下のようなものがあります。 ① 景気変動のリスク前田製作所グループは民間需要関連市場の開拓に取り組んでおりますが、景気後退等により民間設備投資が減少した場合は、経営成績に悪影響を及ぼす可能性があります。市場動向を注視し、中期経営計画のローリングにより、適宜製品開発、生産量の検討等の対応を行っております。 ② 不良債権発生のリスク前田製作所グループは、お客様からの売上代金の回収不能時に発生する損失に備えるため貸倒引当金を計上しておりますが、大規模な災害発生などにより急激に市場環境が悪化した場合、不良債権化するリスクが高まる可能性があります。各事業部門における管理部門が、取引先の経営状況から取引条件および適正な与信限度額を管理しております。 ③ 素材調達のリスク前田製作所グループは、産業機械関連製品および鉄構機械関連製品の製造などにつき、資材、部品をグループ外から調達しておりますが、調達先の業務縮小や資金繰りの悪化による納期遅延、納入不能などの問題が発生し前田製作所グループの業績に悪影響が及ぶ可能性があります。関係各部門の連携を密にし、更にはサプライヤー監査、分散発注等を実施しております。 ④ 製品欠陥のリスク前田製作所グループは、産業機械関連製品でありますクレーン製品などの製品についてISO9001認証を取得するなど品質と信頼性の向上に努めるとともに、海外を含め製造物責任賠償保険に加入して損害の発生に備えていますが、発生した損害全額をカバーできる保証はありません。また、クレーン製品の欠陥は人命に係わる重大事故につながる可能性があることから、前田製作所グループのブランドに重大な影響が生じて売上が減少する可能性があります。そのため、検査部門の独立性確保により欠陥発生の潜在化を防止しております。 ⑤ 資材価格の変動リスク前田製作所グループは、原材料等の価格が高騰した際、販売価格に反映することが困難な場合には、業績に悪影響が及ぶ可能性があります。適正利益を確保すべく、生産改革に取り組んでおります。 ⑥ 自然災害・感染症発生のリスク前田製作所グループは、大規模な自然災害あるいは伝染病、感染症が発生した場合には、前田製作所グループの業績に悪影響が及ぶ可能性があります。事業継続計画を中心に、非常時への備え、訓練を実施しております。 ⑦ 為替リスク前田製作所グループは、外貨建ての資産を有しているため、為替レートの変動により為替差損が発生した場合は、業績に影響を及ぼす可能性があります。前田製作所は国外販売店との取引契約において、売上請求額、売上代金の回収条件について取引毎に外貨建て、円建てそれぞれ等価とすることにより、為替リスクの低減を図っております。 ⑧ 新規事業のリスク前田製作所グループは、将来的な事業拡大に向け、新規事業および新製品の開発に積極的に取り組んでおりますが、新規事業の展開には不確定要素が多く、事業計画通り達成できなかった場合には、それまでの投資負担が、業績に影響を与える可能性があります。事業、製品の開発に際しては、製品開発会議、各ステップにおけるデザインレビュー等を通して、適時適切な判断に努めております。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ３ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】当社は新設会社ですので、該当事項はありません。なお、当社の完全子会社となる前田建設、前田道路および前田製作所の経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析については、各社の有価証券報告書（前田建設においては2020年６月23日提出、前田道路においては2020年６月25日提出、前田製作所においては2020年６月19日提出）および四半期報告書（前田建設においては2020年８月６日、2020年11月11日および2021年２月８日提出、前田道路においては2020年８月６日、2020年11月11日および2021年２月８日提出、前田製作所においては2020年８月６日、2020年11月11日および2021年２月８日提出）をご参照下さい。 
経営上の重要な契約等	４ 【経営上の重要な契約等】当社は新設会社ですので、該当事項はありません。なお、当社の完全子会社となる前田建設、前田道路および前田製作所の経営上の重要な契約等については、各社の有価証券報告書（前田建設においては2020年６月23日提出、前田道路においては2020年６月25日提出、前田製作所においては2020年６月19日提出）および四半期報告書（前田建設においては2020年８月６日、2020年11月11日および2021年２月８日提出、前田道路においては2020年８月６日、2020年11月11日および2021年２月８日提出、前田製作所においては2020年８月６日、2020年11月11日および2021年２月８日提出）をご参照下さい。また、本株式移転の目的、本株式移転に係る株式移転計画の内容、本株式移転の条件等につきましては、前記「第二部 組織再編成、株式交付又は公開買付けに関する情報 第１ 組織再編成、株式交付又は公開買付けの概要 ３ 組織再編成、株式交付又は公開買付けに係る契約等」をご参照下さい。 
研究開発活動	５ 【研究開発活動】当社は新設会社ですので、該当事項はありません。なお、当社の完全子会社となる前田建設、前田道路および前田製作所の研究開発活動については、各社の有価証券報告書（前田建設においては2020年６月23日提出、前田道路においては2020年６月25日提出、前田製作所においては2020年６月19日提出）および四半期報告書（前田建設においては2020年８月６日、2020年11月11日および2021年２月８日提出、前田道路においては2020年８月６日、2020年11月11日および2021年２月８日提出、前田製作所においては2020年８月６日、2020年11月11日および2021年２月８日提出）をご参照下さい。 
設備投資等の概要	１ 【設備投資等の概要】(1) 当社当社は新設会社ですので、該当事項はありません。　(2) 連結子会社当社の完全子会社となる前田建設、前田道路および前田製作所の設備投資等の概要については、各社の有価証券報告書（前田建設においては2020年６月23日提出、前田道路においては2020年６月25日提出、前田製作所においては2020年６月19日提出）および四半期報告書（前田建設においては2020年８月６日、2020年11月11日および2021年２月８日提出、前田道路においては2020年８月６日、2020年11月11日および2021年２月８日提出、前田製作所においては2020年８月６日、2020年11月11日および2021年２月８日提出）をご参照下さい。 
主要な設備の状況	２ 【主要な設備の状況】(1) 当社当社は新設会社ですので、該当事項はありません。 (2) 連結子会社当社の完全子会社となる前田建設、前田道路および前田製作所の主要な設備の状況については、各社の有価証券報告書（前田建設においては2020年６月23日提出、前田道路においては2020年６月25日提出、前田製作所においては2020年６月19日提出）および四半期報告書（前田建設においては2020年８月６日、2020年11月11日および2021年２月８日提出、前田道路においては2020年８月６日、2020年11月11日および2021年２月８日提出、前田製作所においては2020年８月６日、2020年11月11日および2021年２月８日提出）をご参照下さい。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式1,200,000,000計1,200,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類発行数(株)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式391,584,459東京証券取引所（市場第一部）完全議決権株式であり、剰余金の配当に関する請求権その他の権利内容に何ら限定のない、当社における標準となる株式です。なお、当社は種類株式発行会社ではありません。普通株式は振替株式であり、単元株式数は100株です。計391,584,459―― (注) １　前田建設の発行済株式総数194,608,482株（2021年３月31日時点）、前田道路の発行済株式総数89,159,453株（2021年３月31日時点）および前田製作所の発行済株式総数16,100,000株（2021年３月31日時点）に基づいて算出しております。なお、前田建設、前田道路および前田製作所は、それぞれ、本株式移転の効力発生までに、現時点で保有しまたは今後新たに取得する自己株式のうち実務上消却可能な範囲の株式を消却することを予定しているため、前田建設、前田道路および前田製作所が2021年３月31日時点でそれぞれ保有する自己株式（前田建設：146,223株、前田道路：6,740,228株、前田製作所：226,953株）については当社の株式の割当てがなされることは予定しておりません。ただし、本株式移転の効力発生日までに実際に消却される自己株式数は現状において未確定であるため、当社が発行する上記新株式数は変動することがあります。２　３社は、当社の普通株式について、東京証券取引所に新規上場申請を行う予定です。３　振替機関の名称および住所は、以下のとおりです。名称　　株式会社証券保管振替機構住所　　東京都中央区日本橋茅場町二丁目１番１号 
