項目	値
事業の内容	 ３ 【事業の内容】当社グループは、当社、連結子会社４社、非連結子会社１社、持分法適用関連会社１社、関連会社３社にて構成され、鋳鉄・アルミ製品（自動車部品及び産業機械部品）・オフィス家具（オフィス用椅子等）の生産、製造、仕入及び販売を主な内容とし、事業活動を展開しております。当社及び当社の関係会社の事業における当社及び関係会社の位置付け及びセグメントとの関連は、次のとおりであります。なお、以下に示す区分は、セグメントと同一の区分であります。①可鍛事業：鋳鉄・アルミ製品（自動車部品及び　産業機械部品）……自動車部品に関しては、当社が製造販売するほか、製造については土岐可鍛工業㈱(連結子会社)及び蘇州石川製鉄有限公司(持分法適用関連会社)に一部委託しております。また、製造工程の一部を中央研削工業㈱(関連会社)、みづほ金属工業㈱(関連会社)及び名古屋化学工業㈱(関連会社)に委託し、当社の得意先であるトヨタ自動車㈱他へ自動車部品を納入しております。産業機械部品に関しては、当社が製造販売するほか、製造については武山鋳造㈱(連結子会社)及び蘇州中央可鍛有限公司(連結子会社)に一部委託しております。 ②金属家具事業：オフィス家具（オフィス用椅子等）……当社が販売を行っております。製造については、㈱チューキョー(連結子会社)が行い、当社に納入しております。 以上で述べた事項を事業系統図によって示すと、次のとおりであります。  
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。 (1) 経営方針① 会社の経営の基本方針当社グループは、「人・社会・自然に調和するクリーンでフェアな企業行動に徹し、国際社会から信頼される企業市民として豊かで住み良い社会造りに貢献する」という経営の基本理念のもと、時代の変化を的確に捉え、社会に役立つ価値を創造し、お客様から地域社会、また株主の方から従業員にいたるまで、関連する全ての方々に満足頂く事を経営の基本方針としております。　② 目標とする経営指標当社グループは、事業領域の拡大による売上高の推移、原価低減など財務基盤の強化や高付加価値化など収益構造変革をあらわす営業利益率、並びにグループ経営の観点から経常利益率の３つを重要な経営指標としております。また、株主重視の視点から株主資本利益率（ROE）等を意識した経営を進めております。 　 ③ 経営環境自動車産業は、CASE（コネクテッド、自動運転、シェアリング、電動化）に代表されるように、100 年に一度の大変革期に突入しております。また、先進国をはじめとしたカーボンニュートラルやSDGs（持続可能な開発目標）に向けた対応、将来における日本の労働人口の減少等、当社グループを取り巻く経営環境は急激に変化しております。 (2) 事業上及び財務上の対処すべき課題当社グループは、経営環境を踏まえ、2030年に向け経営の方針を示した「中長期経営方針」に基づき、2023年度から2025年度にわたる３か年の経営計画「中期計画2025」を策定しており、当期は初年度にあたり、新分野への拡販や財務・基盤の強化等に取り組んでまいりました。生産調整もございましたが、概ね計画通り進捗しております。今後、中国経済の先行き不透明感などは増しているものの、計画達成に向けて進めてまいります。 「中期計画2025」　1）中期計画2025の骨子実施方針１．自動車/産業機械事業推進・自動車/軽量化部品の拡販・産業機械/成長産業への拡販強化２．財務・基盤の強化・原価低減活動、自動化の積極的推進による　収益構造改革に着手３．サステナビリティ推進・カーボンニュートラルに向けた環境活動の　推進、及び健康経営への取り組み・人的資本価値向上への推進４．新規事業開拓の推進・新規事業開拓の着手  　2）連結経営指標連結指標2026年３月期目標売上高400億円以上営業利益率3.5％以上   
事業等のリスク	 ３ 【事業等のリスク】 有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、投資者の判断に重要な影響を及ぼす可能性のある事項には、以下のようなものがあります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 （1）経済状況におけるリスク　当社グループの主要な取引業界は自動車業界であり、当社の売上高は自動車の販売台数に大きく依存しております。特に日本、中国、米国等の市場における景気後退や新たな感染症の拡大等によるサプライチェーンの寸断、及びそれに伴う自動車生産台数の減少は、当社グループの業績に影響を与える可能性があります。　当社グループでは、一層の付加価値向上や拡販活動により、産業機械分野や産業車両分野への事業領域の更なる拡大を図ってまいります。　当社グループでは、自動車生産台数の変動に対して柔軟に対応できる体制づくり等を推進し、一層の財務基盤の強化に努めると共に、付加価値向上や拡販活動により、産業機械分野や産業車両分野への事業領域の更なる拡大を図ってまいります。 （2）競争激化におけるリスク当社グループの属する自動車業界は、CASE（コネクテッド、自動運転、シェアリング、電動化）に代表される急激な環境変化の時期に突入しております。当社といたしましては、中長期的な重点項目として取り上げ推進しております。また、鋳鉄部品の価格競争激化に備え、生産性向上などの活動によりコスト低減を図っておりますが、これらの施策及び当社グループの自助努力が計画通り進まなかった場合、並びにエンジンレスなど自動車の構造変化、お客様のニーズを満たす代替品の出現などが、当社の予想よりも大幅に加速した場合には、当社グループの業績に影響を与える可能性があります。 （3）製品の欠陥並びに品質不正に関するリスク当社グループは、品質管理基準に従って品質第一を基本に各種の製品を製造しておりますが、将来において、リコールや製造物責任が発生する可能性があります。大規模なリコールや製造物責任賠償に繋がるような製品の欠陥は、多額のコストや当社グループの評価に重大な影響を与え、これにより売上高が減少し、当社グループの業績に影響を及ぼす可能性があります。当社グループでは、顧客からの信頼を得るための「品質ブランド」確立活動を推進しております。社内のみならず、顧客や仕入先との連携を強化し、品質不具合の再発防止や未然防止を実現すべく品質向上活動に取り組んでおります。また昨今、製造業の品質不正がたびたび取り沙汰されておりますが、当社におきましては品質不正の防止に向けて、定期的なコンプライアンス教育やデジタルツールを活用したコミュニケーション強化、適切な人事ローテーション、社外通報窓口の設置などを行い、一層の不正防止に努めております。 （4）雇用確保と人財育成に関するリスク　当社グループは、専門性を有した技術者により事業活動や競争力の維持向上を図っており、優秀な人財の確保と育成、定着率の向上が重要となります。高齢化や労働人口の減少等雇用環境変化により、人財の確保・育成が進まなかった場合、当社グループの業績に影響を及ぼす可能性があります。　当社グループでは、人づくりプロジェクトの発足による人事制度改革の検討・実施をすると共に、働き方改革の推進と、各種自働化技術の導入による省人化の推進を行っております。 （5）原材料の市況変動におけるリスク当社グループの属する鋳造業界においては、主原料として金属スクラップを使用しております。経済動向などでスクラップが滞り、供給不足となった場合には、市況の上昇が起こり、取引業者から価格引き上げ要請の可能性があります。当社予想を大幅に上回り、市況が大幅に高騰した場合には、自助努力での対応では上昇を抑えられず、当社グループの業績に影響を及ぼす可能性があります。当社グループでは、随時市況動向を注視しながら継続的・安定的供給体制を構築すべく取引企業との情報共有や価格交渉にあたっておりますが、生産設備や生産工法等の技術的側面の見直しを通じ、より高品質でコスト競争力のある生産体制の構築に努めております。 （6）海外事業に関するリスク当社グループにおける可鍛事業の生産拠点として、中国に子会社及び持分法適用関連会社があり、輸出拠点としての役割や当社グループの業績への影響度が高まっております。一方で、中国における国内経済や海外輸出の減速、為替相場、法令・規制・不利な影響を及ぼす租税制度の変更、台湾海峡有事など、予測のできない事象が生じた場合、当社グループの業績に影響を及ぼす可能性があります。当社グループでは、現地での各種法制度等に関する情報網の拡充に加え、子会社管理体制を通じ、ガバナンスや内部統制を推進し、不測の事態を最小限に抑えるための対応に努めております。 （7）環境規制におけるリスク　当社グループの属する鋳造業界は、重要な工程の金属溶解を電気炉で行っており、大量の電力を消費します。また、広範囲な環境その他の法的規制に服しており、二酸化炭素排出量、騒音、安全性及び工場からの廃棄物に課せられる規制は広範囲に及んでおります。こうした規制はSDGｓ等への注目を背景にした関心の高まりから、より厳しくなる傾向にあります。最新の設備の導入など、これらの規制を遵守するための費用が当社グループの事業にとって多大な金額となる可能性があり、新たな規制強化により当社グループが多額の費用の支出を余儀なくされる可能性もあります。　当社グループでは、環境マネジメントシステムでの活動を通じて、各法規制や環境側面への影響を見積り、発生源の改善に努めております。また、生産設備の更新に際しては環境負荷へ配慮した製品の選定や改良を行っております。また、社員教育による環境に関する啓蒙活動も継続的に行っております。 （8）自然災害、事故、機械故障等によるリスク　当社グループは、電気炉など重要設備への依存度が高い鋳造品の生産工程を中部地区、九州地区及び中国の生産拠点に有しております。なかでも、当社グループの主力工場は、中部地区に存在しており、取引先の多くも中部地区に存在しております。そのため、南海トラフ巨大地震などの地震や台風などの自然災害、重要設備における電気的又は機械的事故や故障、火災や爆発、労働災害など操業に影響する事象が生じた場合、生産・納入活動が遅延・停止する可能性があります。　当社グループでは、いち早く事業を再開するための事業継続計画の推進や予防保全活動を通じた定期的な設備点検、メンテナンスを実施し、有事の影響を最小限にするための活動を行っております。 （9）訴訟および法的手続きによるリスク　当社グループは、ビジネス活動において、各種法令・規制に従うと同時に、新たな制定や変更等にも適時・適切に対応する必要があります。また、当社グループが取り扱っている製品が第三者の知的財産権を侵害した場合、訴訟による法的手続の当事者となる可能性があります。これらの場合には当社グループの業績及び財務状況に影響を及ぼす可能性があります。　当社グループでは、法令・社会規範・契約・社内ルールに則った活動を推進するために、従業員が高い倫理観を持って公正・誠実に行動することが重要と考え、関係部署による情報収集はもとより、全従業員へのコンプライアス教育等の啓蒙活動を行い、各種法令への遵守に向けた活動に努めております。 （10）情報セキュリティについてのリスク　当社グループは、事業活動を通して、お客様や取引先の個人情報及び機密情報を入手することがあり、また、営業上・技術上の機密情報を保有しています。これらの情報に対し、ランサムウェア、サイバー攻撃、不正アクセス、不正持ち出し、コンピューターウイルスの侵入等により、万一これら情報が流失した場合や重要データの破壊、改ざん、システム停止等が生じた場合には、当社グループの社会的信用の低下、損害に対する賠償金の支払い、法的罰則等により業績及び財務状況に影響を及ぼす可能性があります。　当社グループでは、機密情報についての厳格な管理体制を構築し、内部監査活動を通じた情報の扱い等に関する規定類の整備・充実や従業員等への周知・徹底を図る一方で、情報システムに関する障害対策や社内機密エリアへの管理体制の徹底等、内部と外部の情報共有の在り方に関する情報セキュリティの強化に努めております。   
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】（1）経営成績等の状況の概要当連結会計年度における当社グループ（当社、連結子会社及び持分法適用会社）の財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は以下のとおりであります。 ①経営成績の状況当連結会計年度の世界経済は、長期化するロシアのウクライナ侵攻に加え、世界的な金融引き締めや中国経済の先行き懸念等依然として不透明な状況が続いております。一方で、わが国の経済におきましては、新型コロナウイルス感染症の収束から経済の正常化が進み、緩やかな回復基調となりました。当社グループの主要取引先であります自動車業界におきましては、部品供給の安定化に伴い生産台数の回復がみられ、底堅い需要が継続しておりましたが、一部の取引先にて生産調整が行われました。このような環境の下、当社グループは、安定的な収益確保に向けて体質強化や競争力向上に取り組み、また原材料・エネルギー費高騰の対応として価格転嫁を行ってまいりました。その結果、売上高は331億98百万円（前年同期比0.9％減少）、営業利益は３億21百万円（前年同期は営業損失２億88百万円）、経常利益は13億26百万円（前年同期比67.7％増加）、親会社株主に帰属する当期純利益は８億13百万円（前年同期比21.2％増加）となりました。 なお、当連結会計年度における各セグメントの概況は、次のとおりです。　　（a）可鍛事業当セグメントにおきましては、生産の合理化や拠点の見直しに取り組んだ結果、売上高は322億27百万円(前年同期比1.2％減少)、セグメント利益(営業利益)は16億２百万円(前年同期比87.7％増加)となりました。　　（b）金属家具事業当セグメントにおきましては、為替の影響で厳しい状況となりましたが、新たな顧客獲得に向けた営業活動を推進した結果、売上高は９億70百万円(前年同期比8.7％増加)、セグメント利益(営業利益)は４百万円(前年同期はセグメント損失67百万円)となりました。  ②キャッシュ・フローの状況当連結会計年度における現金及び現金同等物は、前連結会計年度に比べ５億78百万円増加し、37億51百万円（前年同期比18.2％増加）となりました。営業活動によるキャッシュ・フローは、税金等調整前当期純利益９億91百万円、減価償却費20億80百万円、売上債権の増加額９億56百万円などにより、36億14百万円の収入（前年同期は21億42百万円の収入）となりました。投資活動によるキャッシュ・フローは、有形固定資産の取得による支出16億66百万円などにより、20億17百万円の支出（前年同期は19億25百万円の支出）となりました。財務活動によるキャッシュ・フローは、長期借入金の返済による支出７億16百万円などにより、11億９百万円の支出（前年同期は11億35百万円の支出）となりました。 　③生産、受注及び販売の実績(a) 生産実績当連結会計年度の生産実績をセグメントごとに示すと、次のとおりであります。セグメントの名称生産高(千円)前年同期比(％)可鍛事業32,324,22599.5金属家具事業447,545107.1合計32,771,77099.6 (注) 金額は、販売価格により算出しております。 (b) 商品仕入実績当連結会計年度の商品仕入実績をセグメントごとに示すと、次のとおりであります。セグメントの名称仕入高(千円)前年同期比(％)金属家具事業489,12694.8合計489,12694.8 (注) 可鍛事業についての商品仕入実績はないため、商品仕入高の記載は行っておりません。 (c) 受注状況当連結会計年度の受注状況をセグメントごとに示すと、次のとおりであります。セグメントの名称受注高(千円)前年同期比(％)受注残高(千円)前年同期比(％)可鍛事業32,870,312103.56,769,479110.4合計32,870,312103.56,769,479110.4 (注) 金属家具事業については受注生産ではないため、受注高及び受注残高の記載は行っておりません。  (d) 販売実績当連結会計年度の販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称販売高(千円)前年同期比(％)可鍛事業32,227,50298.7金属家具事業970,791108.7合計33,198,29499.0 (注) 最近２連結会計年度における主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合 相手先前連結会計年度当連結会計年度販売高(千円)割合(％)販売高(千円)割合(％)トヨタ自動車㈱12,001,98935.814,314,95243.1日野自動車㈱4,590,55313.63,905,46511.7  （2）経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は以下のとおりであります。文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 ① 財政状態及び経営成績の状況に関する認識及び分析・検討内容（a）財政状態の分析(流動資産)当連結会計年度末における流動資産の残高は、144億48百万円(前連結会計年度末は144億81百万円)となり、32百万円減少いたしました。これは主に現金及び預金が増加(34億77百万円から44億１百万円へ９億24百万円増加)したものの、売掛金が減少(60億80百万円から50億65百万円へ10億14百万円減少)したことによるものであります。(固定資産)当連結会計年度末における固定資産の残高は、274億92百万円(前連結会計年度末は246億18百万円)となり、28億73百万円増加いたしました。これは主に株価の上昇により投資有価証券が増加(20億97百万円から39億円63百万円へ18億66百万円増加)したことによるものであります。(流動負債)当連結会計年度末における流動負債の残高は、85億43百万円(前連結会計年度末は89億12百万円)となり、３億68百万円減少いたしました。これは主に支払手形及び買掛金が減少(31億７百万円から27億47百万円へ３億60百万円減少)したことによるものであります。(固定負債)当連結会計年度末における固定負債の残高は、57億24百万円(前連結会計年度末は56億89百万円)となり、35百万円増加いたしました。これは主に繰延税金負債が増加(14億54百万円から23億23百万円へ８億68百万円増加)したものの、長期借入金が減少(28億32百万円から21億29百万円へ７億２百万円減少)したことによるものであります。(純資産)当連結会計年度末における純資産の残高は、276億72百万円(前連結会計年度末は244億98百万円)となり、31億73百万円増加いたしました。これは主に利益剰余金が増加(185億14百万円から191億41百万円へ６億27百万円増加)及び退職給付に係る調整累計額が増加(58百万円から７億69百万円へ７億11百万円増加)したことによるものであります。自己資本比率は、前連結会計年度末の61.3％から64.7％となりました。  （b）経営成績の分析第２［事業の状況］４［経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析］(1)経営成績等の状況の概要 ①経営成績の状況に記載したとおりであります。 （c）当社グループの経営成績に重要な影響を与える要因について当社グループの経営成績に重要な影響を与える要因につきましては、「第２［事業の状況］３［事業等のリスク］」に記載のとおりであります。 （d）経営方針、経営戦略、経営上の目標の達成状況を判断するための客観的な指標等経営方針、経営戦略、経営上の目標の達成状況を判断するための客観的な指標については、「第２［事業の状況］（１）経営方針②目標とする経営指標」に記載のとおりであります。当社グループは、2024年５月10日に公表した2025年３月期の連結業績予想である売上高377億円、営業利益９億円、経常利益17億90百万円、親会社株主に帰属する当期純利益11億40百万円を目標としております。また、中期経営計画では、2026年３月期に売上高400億円以上、営業利益率3.5％以上を目指しております。 ② キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報当社グループの当連結会計年度のキャッシュフローは、以下の通りであります。営業活動によるキャッシュ・フローは36億14百万円となり、前連結会計年度に比べ14億72百万円増加いたしました。これは主に売上債権の回収によるものであります。このように当社グループが得た資金により、成長戦略に基づいた持続的成長を維持するため、主に得意先からの受注に対応する生産設備の更新への支払いを行いました。また、借入金の返済及び配当政策に則った配当金の支払いによる株主還元を実施いたしました。当社グループの資本の財源及び資金の流動性については、以下の通りであります。資金需要を満たすための資金は、原則として、営業活動によるキャッシュ・フローを財源としますが、巨額の資金需要に対応する場合等は、円滑な事業活動に必要なレベルの流動性の確保及び財務の健全性・安定性を維持するため、銀行等から借入等を行う方針であります。資金調達を行う際は、期間や国内外の市場金利動向等、また自己資本比率といった財務指標への影響度等を総合的に勘案しながら、最適な調達を実施いたします。当連結会計年度においては、2023年９月に取引銀行２行と総額10億円、11月に１行と総額10億円のコミットメントライン契約を締結しており、運転資金の安定的かつ効率的な調達手段を確保しております。③ 重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成しております。この連結財務諸表を作成するにあたって、資産、負債、収益及び費用の報告額に影響を及ぼす見積り及び仮定を用いておりますが、これらの見積り及び仮定に基づく数値は実際の結果と異なる可能性があります。連結財務諸表の作成にあたって用いた会計上の見積り及び仮定のうち、重要なものは「第５　経理の状況　１　連結財務諸表等　（１）連結財務諸表　注記事項　（重要な会計上の見積り）」に記載しております。 
経営上の重要な契約等	 ５ 【経営上の重要な契約等】(1) 当社は、運転資金の安定的かつ効率的な調達を目的として、引き続き2023年９月に取引銀行２行と総額10億円、2023年11月に取引銀行１行と総額10億円のコミットメントライン契約を締結しております。 
研究開発活動	６ 【研究開発活動】当社グループ（当社及び連結子会社）は、可鍛事業では当社技術開発関連部署によって、金属家具事業では、連結子会社㈱チューキョーによって、開発技術による市場の創造を重点として取り上げ、環境問題に配慮し、リサイクル可能部品材の使用率を高める活動に取り組んでまいりました。当連結会計年度における研究開発活動費は82,562千円であります。 
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度の設備投資については、現有設備の維持更新、増産対応及び合理化を中心とした設備投資を継続的に実施しております。当連結会計年度の設備投資の総額は1,570百万円であり、セグメントごとの設備投資について示すと、次のとおりであります。(1) 可鍛事業当連結会計年度の主な設備投資は、現有設備の維持更新、増産対応及び合理化を中心とした総額1,512百万円の投資を実施しました。なお、重要な設備の除却又は売却はありません。(2) 金属家具事業当連結会計年度の主な設備投資は、現有設備の維持更新を中心とした総額27百万円の投資を実施しました。なお、重要な設備の除却又は売却はありません。 
主要な設備の状況	２ 【主要な設備の状況】(1) 提出会社(2024年３月31日現在)事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び運搬具工具、器具及び備品土地(面積㎡)リース資産合計本社事務所及び日進工場他(愛知県日進市)可鍛事業及び全社(共通)生産設備644,6342,462,768266,396504,341(72,991)〔1,424〕705,7654,583,907390熊本工場(熊本県菊池郡 大津町)可鍛事業生産設備347,982672,54461,61645,133(54,471)121,5321,248,80979本店(名古屋市中川区)金属家具事業その他の設備5,211--3,474(3,960)-8,685-岐阜久尻工場(岐阜県土岐市)可鍛事業生産設備937,475777,74017,021359,550(45,179)6,6922,098,48062 (注) １．帳簿価額には、建設仮勘定の金額は含んでおりません。２．〔外書〕は、連結会社以外からの賃借面積であります。３．現在休止中の設備はありません。  (2) 国内子会社(2024年３月31日現在)事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び運搬具工具、器具及び備品土地(面積㎡)リース資産合計土岐可鍛工業㈱(岐阜県土岐市)可鍛事業生産設備83,66181,9157,111470,252(57,274)74,598717,53949㈱チューキョー(名古屋市中川区)金属家具事業生産設備20,1254,00113,98816,528(2,339)7,50762,15019武山鋳造㈱熊本工場(熊本県菊池郡 大津町)可鍛事業生産設備290,037162,60817,8021,289,000(63,953)5,9911,765,44080 (注) １．帳簿価額には、建設仮勘定の金額は含んでおりません。２．現在休止中の設備はありません。 (3) 在外子会社(2024年３月31日現在)事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び運搬具工具、器具及び備品土地(面積㎡)リース資産合計蘇州中央可鍛有限公司(中華人民共和国 江蘇省蘇州市)可鍛事業生産設備671,3411,197,413291,762-(69,779)35,0262,195,544300 (注) １．帳簿価額には、建設仮勘定の金額は含んでおりません。２．現在休止中の主要な設備はありません。３．帳簿価額のうちの「土地」の(面積㎡)は中国の国有土地使用権を取得している土地の面積を表示しております。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式36,000,000計36,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2024年３月31日)提出日現在発行数(株)(2024年６月25日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式16,020,30016,020,300名古屋証券取引所メイン市場単元株式数　100株計16,020,30016,020,300－－  
