項目	値
事業の内容	３【事業の内容】当社及び子会社（以下「当社グループ」）は、建築金物、建築関連資材の販売を行っております。当社グループでは、事業を販売経路及び取扱商品を勘案し、ルート事業・直需事業の二つのセグメントに区分しております。それぞれのセグメントにおける事業内容は次のとおりであります。 (1)ルート事業金物販売店や建材商社、金属工事業者等へ住宅用資材及びビル用資材等を販売しております。また、設計・加工・施工機能による現場サポート営業も行っておりリニューアル専門会社、ゼネコン等へ多様な金属建材のオーダー対応等お客様の課題やニーズにあったソリューションの提供を行っております。(2)直需事業アウトドアファニチャー「PATIO PETITE」や長期保存食「IZAMESHI」、ガーデンアイテム、雑貨、DIY商品等をホームセンター、通販会社等へ販売しております。また、ハウスメーカーや建材メーカーへはOEM商品を含む建築金物を販売しております。 以上述べた事項を図によって示すと次のとおりであります。 当社グループが販売を行っている建築金物、建築関連資材の主要な取扱い商品は次のとおりであります。商品区分主要商品群住宅用資材建具商品（錠前、丁番等）、マンション・住宅用商品（ポスト、物干金物等）、インテリア商品（カーテンレール、ブラインド等）、建設副資材（ステンレスパイプ、シーリング材、防水材等）ビル用資材ビル用商品（アルミ製屋上・ベランダ手すり等）、福祉商品（バリアフリー向け商品等）、景観商品（エクステリア商品、車止め等）DIY商品DIY用品（日曜大工用品等）、長期保存食、防災商品OEM関連資材特定需要家向け相手先OEM商品
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】当社グループの経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1) 経営方針当社グループは、建築資材ビジネスの深掘りに挑戦し、「いい暮らし」の価値を創造することで、住生活のオンリーワン企業を目指してまいります。建築資材の深掘りについては、当社グループの5万アイテムを超える商品ラインアップに加えて商品ニーズを的確に把握・分析し、自社ブランド商品を含めた多くの商品を企画・開発し、市場開拓を行い、優れた物流機能をもってタイムリーに市場へ商品と情報を供給する企業として、より一層のビジネスの拡大を図ってまいります。「いい暮らし」の価値創造については、長期保存食「IZAMESHI」等の防災商品や「upstairs outdoor living」等のライフスタイル商品の拡充と卸展開を推進します。そして直営EC・小売・飲食事業の安定化と出店拡大を目指します。これらの施策によって、当社グループは建材・雑貨・防災に関わる独自ブランドを擁立し、住生活のオンリーワン企業を目指してまいります。 (2) 中長期的な会社の経営戦略等当社グループは、今後、年３％成長の自己努力とM&amp;Aを活用する施策により創業100周年を迎える2034年には売上高1,000億円を達成する目標を掲げております。この目標に向けて以下の戦略に取り組んで行く所存であります。 ①建材卸として、継続的な商材と販路の拡大②加工・施工・物流等の機能と仕組み構築③地域ビジネスとのマッチングと水平展開④防災商品（長期保存食 IZAMESHI等)の継続拡大⑤ライフスタイル商材の拡充と卸展開推進⑥直営EC・小売・飲食事業の安定化と拡大⑦建材・雑貨・防災に関わる独自ブランドの拡充⑧独自ビジネスを増やし、成長推進 (3) 経営環境今後の経済情勢においては、地政学的リスクによる国際的な流通の制約や資源価格の高騰、各国の金融引き締め政策による景気下押しリスクの影響など不透明な部分はありますが、一方、欧米を中心にアフターコロナを見据えた経済活動の正常化が進み、国内においても新型コロナウイルス感染症の5類への移行に伴う経済活動の活性化が期待されます。当社グループの事業活動におきましては、長期的には国内の住宅着工件数及び賃貸集合住宅件数は減少傾向が続くと予測されますが、当面は半導体業界をはじめとする国内の工場立地等の設備投資需要の増大や、国内各地での再開発需要の盛り上がりが期待されます。 (4) 事業上及び財務上の対処すべき課題当社グループは、次の課題に対して取り組んで行く所存であります。①営業所の統合により、営業体制の強化を図る。②当社ECサイト「スギカウ」の利用率を向上させ、見積・受発注業務の迅速化と　ネット活用による効率化を図る。③重点販売商材と新規商材等を活用し、営業提案の活性化を図る。④子会社とのシナジー効果を図る。⑤若年層の早期戦力化と社員の育成を図る。  (5) 経営上の目標の達成状況を判断するための客観的な指標等当社グループは、企業の利益は「営業活動による付加価値の創造」と「効率的な資本の活用」による成果であると認識し、経常利益率３％及び自己資本利益率（ROE）10％以上を中長期的な目標としております。  
事業等のリスク	３【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、投資者の判断に重要な影響を及ぼす可能性のある事項には、以下のようなものがあります。なお、文中の将来に関する事項は、当連結会計年度末において当社グループが判断したものであります。 (1) 経済動向による影響について当社グループの主要な取扱商品である住宅用資材・ビル用資材の販売は、新規住宅着工件数など民間住宅設備投資を中心とした建設投資の動向により需要が変動します。また直需事業にて取扱っているDIY商品の販売は個人消費の動向により需要が変動します。経済状況や景気動向による建設投資や個人消費等の動向の変動は、当社グループの業績に影響を及ぼす可能性があります。当社グループでは取扱商品の拡充、新規取引先の開拓等により収益基盤を強化し需要変動による影響の軽減に努めております。 (2) 競合について当社グループは、事業を展開する多くの市場において競合他社との激しい価格競争にさらされております。競合他社との価格競争激化により市場価格が下落した場合には、当社グループの業績に影響を及ぼす可能性があります。当社グループでは豊富な商品ラインナップ、自社開発商品である「IZAMESHI」や「ACE商品」のブランド力、全国をカバーする物流網による即納体制、建築現場における施工サービスなど付加価値の提供により競争力の確保に努めております。 (3) 資材等の調達（仕入価格の変動）について当社グループの主要商品の多くは金属製又は樹脂製であります。これら原材料は国内及び海外の材料市況の動き、為替の変動、需給関係や同業他社の動向により価格変動が発生します。原材料価格高騰により商品の仕入価格が上昇し、販売価格への転嫁が行えなかった場合には、当社グループの業績に影響を及ぼす可能性があります。当社グループでは主に購買部門にて、メーカーとの協議によりコスト削減等の対応を行っております。 (4) 新商品の開発について当社グループでは、オリジナル商品である「IZAMESHI」や「ACE商品」の企画・開発のほか、既存商品のPB（プライベートブランド）化、顧客ニーズを反映した商品改良など、商品力を高め顧客の満足と信頼を得るための研究開発に取り組んでおります。新商品・新技術の開発が想定通りに進まなかった場合には、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。当社グループでは、開発商品の進捗管理を行っております。新商品・新技術の開発には、商品や市場に対する企画・分析だけでなく人材・設備・費用といった経営資源の投入が不可欠であり、こうした研究開発に対して投資を行っております。 (5) 製造物賠償責任等について当社グループは、グループ内にて生産活動は行っておりませんが、当社ブランドにて販売している商品や、外注先に対し当社仕様にて製造を委託したうえで仕入れている商品については、不具合の発見あるいは事故が発生した場合の責任は当社が負うものと考えております。品質不良によるリスクを最小限に抑えるべく、品質管理チームを設置し品質管理体制の強化に努めておりますが、当社グループの商品に品質上の問題が発生し回収・交換等が必要となった場合や当該製品の不具合により事故が発生した場合には、当社グループの社会的信用や財政状態、経営成績等に重要な影響を及ぼす可能性があります。なお、当社グループの商品に関して賠償等が必要となった場合に備えて、当社グループではリコール保険、賠償責任保険に加入しております。 (6) 取引先の信用リスクについて当社グループは、日本全国の建築資材二次卸・金物店・建材店・販売工事店等のほか、ホームセンターや通販業者、百貨店、一般小売店等に対しても商品の卸売を行っております。不測の事態により得意先の経営状況が悪化した場合には、保有する債権が回収不能となり、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。得意先に対しては、取引開始時より個別に与信枠を設定し、社内ノウハウ及び外部情報等を駆使して取引先の経営情報を把握する体制を構築しており、得意先毎に営業債権の期日管理及び残高管理を行って与信リスク回避に努めております。また過去の貸倒実績等を基に貸倒引当金を設定し、貸倒損失に備えております。(7) 経営成績の季節変動性について当社グループの主力商品の多くは、建築スケジュールのうち、工期の終盤において使用されることが多く、建設業界においては一般的に年度末に完成する物件が多いため、当社グループの業績は売上、利益とも第３四半期から第４四半期にかけて大きくなる傾向があります。 (8) 法的規制について当社グループの営む事業においては、商品の販売に付随して、建築現場において商品の設置・取付など、いわゆる建築工事を提供する場合があります。このため、当社グループでは以下のとおり許認可を取得しております。なお、現時点において許認可の取消事由に該当する事実は発生しておりません。取得年月2022年10月許認可等の名称建設業許可所管官庁等国土交通大臣許認可等の内容国土交通大臣許可（般-4）第19780号（注１）有効期限2027年９月18日（５年ごとの更新）法令違反の要件及び主な許認可取消事由不正の手段により許可を受けた者は許可の取消。（建設業法第29条）（注）１．建設業許可の内訳は次のとおりであります。①大工工事業　②屋根工事業　③板金工事業　④塗装工事業　⑤建具工事業　⑥石工事業⑦鋼構造物工事業　⑧ガラス工事業　⑨内装仕上工事業　⑩土木工事業　⑪舗装工事業⑫水道施設工事業　⑬とび・土工工事業　⑭しゅんせつ工事業 このほか、当社グループが取扱う商品の売上については「製造物責任法」、発売元となる自社ＰＢ商品の製造にあたっては、食品の規格・添加物・衛生監視等を定めた「食品衛生法」、及び下請取引の公正化・下請事業者の利益保護を目的とした「下請代金支払遅延等防止法（下請法）」等の法的規制があります。今後何らかの理由により法令に基づく許認可が取り消された場合や、これら法的規制の強化・改定等により事業展開上の対応が必要となる場合には、当社グループの業績に影響を及ぼす可能性があります。当社グループでは「コンプライアンス・プログラム」による行動指針を定めるなどコンプライアンス経営に取り組んでおり、積極的に関係法令を遵守するよう努めております。 (9) 訴訟その他の法的手続について当社グループが事業活動を展開するなかで、製造物責任、知的財産権、納入者責任、労務等様々な訴訟の対象となるリスクがあります。現時点において当社グループを対象とする重大な訴訟は係属しておりませんが、今後重大な訴訟等が提起された場合、訴訟等の内容や結果によっては、当社グループの業績及び財政状態に影響を及ぼす可能性があります。当社グループでは、万一に備えて顧問弁護士と契約を結び、会社の様々な法律問題について相談し、アドバイス等を受けております。 (10) 情報セキュリティについて当社グループは業務に関連して、多数の情報資産を保有しており、ネットワークの活用を含めた情報システムにより情報資産を管理し、業務に活用しております。しかし、不測の事態により情報が漏洩した場合には、社会的信用の失墜に加え損害賠償責任を負う可能性もあり、当社グループの業績及び財政状態に影響を及ぼす可能性があります。当社グループは情報管理規程を体系的に整備、運用することによって情報漏洩防止を図っており、さらに、全てのシステムに「情報システムセキュリティ管理規程」に従った情報漏洩防止を目的としたセキュリティ対策等を構築しております。    (11) 個人情報の管理についてお客様やお取引先の個人情報や機密情報を保護することは、企業としての信頼の根幹をなすものであります。万一、情報の漏洩が起きた場合、当社グループの信用は低下し、お客様等に対する賠償責任が発生するなど、当社グループの業績及び財務状況が悪影響を受ける可能性があります。当社グループでは、個人情報保護法に基づいて社内管理体制を整備し、従業員に対する情報管理やセキュリティ教育など、情報の保護について数々の対策を推進しております。 (12) 災害・事故等について想定を超える大規模かつ広域に亘る自然災害が発生し、道路の寸断や電力供給量の低下・使用制限等により業務に支障が生じ、復旧が長期化した場合には、当社グループの営業活動並びに業績に影響を及ぼす可能性があります。当社グループは全国に営業・物流拠点を配して災害時における支障が最低限になるよう対策しております。その情報はデータセンターで集中管理する全国的なネットワークシステムを構築するとともに、セキュリティーの強化に加え、重要なデータは利用データセンター以外の遠隔地でもデータの保管を行っています。また、中核となる事業の継続あるいは早期復旧を可能とするためのBCP（事業継続計画）を策定・整備し、局地的な災害・事故等の発生時には他拠点からの業務のフォローアップを可能にしております。 (13) 投資有価証券の価格変動リスクについて当社グループでは、取引先として良好な関係を長期的に維持することを目的として、取引先等が発行する上場・非上場の有価証券を保有しております。投資有価証券について、市況の変動や投資先の経営状態・財政状態の悪化等により価値が下落した場合には、減損損失や評価損が発生し、当社グループの業績に影響を及ぼす可能性があります。保有株式については、必要に応じて取締役会で合理性を確認し、議論の上、見直しをしております。  
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】2022年３月31日に行われたフヨー株式会社との企業結合について、前連結会計年度において暫定的な会計処理を行っておりましたが、当連結会計年度に確定したため、前連結会計年度との比較・分析にあたっては、暫定的な会計処理の確定による見直し後の金額を用いております。 （１）経営成績等の状況の概要当連結会計年度における当社グループ（当社及び連結子会社）の財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という）の状況の概要は次のとおりであります。 ①財政状態及び経営成績の状況当連結会計年度におけるわが国経済は、新型コロナウイルス感染症の影響は続いたものの、行動制限緩和などにより経済活動は正常化へ向けた動きが進みました。一方で急激な為替相場の変動や世界的な原材料価格、エネルギー価格の高騰などもあり、依然として先行き不透明な状況で推移いたしました。住宅建設業界におきましては、持家の着工と首都圏のマンション総販売戸数は弱含みで推移し、貸家及び分譲住宅の着工は底堅い動きとなりました。このような状況の中、当社グループは資本政策として今年３月にホームセンターの販路強化及び拡充を図るために株式会社モリギンを吸収合併し、さらに新規事業の拡充策として、2022年７月から12月にかけて長期保存食「IZAMESHI」の新商品を７アイテム発売しました。また、建設資材の高騰による仕入価格の上昇に対しては、販売価格への転嫁やVE提案を進めて業績改善を図りました。加えて前連結会計年度末に子会社化したフヨー株式会社の売上が通年で寄与しました。 この結果、当連結会計年度の財政状態及び経営成績は以下のとおりとなりました。 a.財政状態当連結会計年度末の資産合計は、前連結会計年度末に比べ2,170百万円増加し、39,139百万円となりました。当連結会計年度末の負債合計は、前連結会計年度末に比べ1,674百万円増加し、28,280百万円となりました。当連結会計年度末の純資産合計は、前連結会計年度末に比べ495百万円増加し、10,859百万円となりました。 b.経営成績当連結会計年度における当社グループの経営成績は、売上高71,400百万円（前連結会計年度比27.6％増）、営業利益928百万円（同233.8％増）、経常利益1,091百万円（同184.0％増）、親会社株主に帰属する当期純利益600百万円（同164.1％増）となりました。 セグメント別の商品区分別売上高は次のとおりであります。商品区分ルート事業直需事業計構成比住宅用資材（百万円）35,337－35,33749.4％ビル用資材（百万円）27,258－27,25838.2％ＤＩＹ商品（百万円）1664,6024,7696.7％ＯＥＭ関連資材（百万円）－1,4831,4832.1％その他（百万円）2,551－2,5513.6％合計（百万円）65,3136,08671,400100.0％  ②キャッシュ・フローの状況当連結会計年度末における現金及び現金同等物（以下、「資金」という。）は、前連結会計年度末に比べ227百万円増加し4,686百万円となりました。 当連結会計年度における各キャッシュ・フローの状況は以下のとおりであります。 ○営業活動によるキャッシュ・フロー営業活動の結果、得られた資金は1,412百万円（前連結会計年度比532.2％増）となりました。主な内訳は、税金等調整前当期純利益1,069百万円、減価償却費317百万円、のれん償却額86百万円、仕入債務の増加による資金の増加2,136百万円、売上債権及び契約資産の増加による資金の減少1,973百万円、棚卸資産の増加による資金の減少238百万円であります。 ○投資活動によるキャッシュ・フロー投資活動の結果、使用した資金は22百万円（前連結会計年度は2,634百万円の使用した資金）となりました。主な内訳は、定期預金の払戻による収入69百万円、投資有価証券の売却による収入82百万円、有形及び無形固定資産の取得による支出171百万円であります。 ○財務活動によるキャッシュ・フロー財務活動の結果、使用した資金は1,162百万円（前連結会計年度は3,043百万円の得られた資金）となりました。主な内訳は、長期借入れによる収入400百万円、長期借入金の返済による支出1,236百万円、配当金の支払額160百万円であります。 ③商品仕入及び販売の実績（1） 商品仕入実績当連結会計年度の商品仕入実績をセグメントごとに示すと次のとおりであります。セグメントの名称当連結会計年度(自　2022年４月１日　至　2023年３月31日)前年同期比（％）ルート事業（百万円）54,364128.1直需事業（百万円）4,715125.7合計（百万円）59,080127.9（注）金額は実際仕入価格によっております。  （2） 販売実績当連結会計年度の販売実績をセグメントごとに示すと次のとおりであります。セグメントの名称当連結会計年度(自　2022年４月１日　至　2023年３月31日)前年同期比（％）ルート事業（百万円）65,313129.9直需事業（百万円）6,086107.2合計（百万円）71,400127.6（注）総販売実績に対する割合が10％以上に該当する販売先はなく、相手先別販売実績及び総販売実績に対する割合の記載は省略しております。 （２）経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度の末日現在において当社グループが判断したものであります。 ①財政状態及び経営成績等の状況に関する認識及び分析・検討内容a. 経営成績の分析1) 財政状態○資産当連結会計年度末における資産は39,139百万円となり、前連結会計年度末に比べ2,170百万円増加しました。流動資産は、受取手形、売掛金及び契約資産が1,432百万円、電子記録債権が662百万円、棚卸資産が317百万円、それぞれ増加しました。固定資産は、有形固定資産が143百万円、無形固定資産が131百万円、投資その他の資産が31百万円、それぞれ減少しました。 ○負債当連結会計年度末における負債は28,280百万円となり、前連結会計年度末に比べ1,674百万円増加しました。流動負債は支払手形及び買掛金が707百万円、電子記録債務が1,514百万円、それぞれ増加しました。固定負債は、長期借入金が778百万円減少しました。  ○純資産当連結会計年度末における純資産は10,859百万円となり、前連結会計年度末に比べ495百万円増加しました。この結果、自己資本比率は27.7％となりました。 2）経営成績○売上高及び売上総利益当連結会計年度の売上高は71,400百万円（前連結会計年度比27.6％増）、売上総利益は9,927百万円（同25.6％増）となりました。 ○営業利益及び経常利益営業利益は928百万円（前連結会計年度比233.8％増）となりました。販売費及び一般管理費は8,999百万円（同18.0％増）また、経常利益は1,091百万円（同184.0％増）となりました。 ○親会社株主に帰属する当期純利益当連結会計年度は、負ののれん発生益を35百万円計上したこと、店舗閉鎖損失を52百万円計上したこと等により、親会社株主に帰属する当期純利益は600百万円（前連結会計年度比164.1％増）となりました。この結果、１株当たり当期純利益は111.85円となりました。 b. 経営成績等の状況に関する認識及び分析・検討内容ルート事業については、工事物件の物流倉庫やマンション建設等が増加したことと、資材の価格改定前の駆け込み需要も重なったことによりビル用資材、住宅用資材の販売が好調に推移しました。また、フヨー株式会社を子会社化したことにより、シーリング材、防水材等の建築副資材の販売が伸長しました。この結果、ルート事業全体の売上高は65,313百万円（前連結会計年度比29.9％増）となりました。 直需事業については、OEM関連資材は集合住宅用資材・ビル物件向け資材が横ばいに推移しました。ホームセンター向けのDIY商品は、巣ごもり需要が減少傾向でしたが、年度末にかけて防犯対策商品の需要が高まり、ホームセンター向けの販売額が増加しました。また、通販関連企業においても防犯対策商品の需要が高まると共に、住宅関連商材は引き続き堅調に推移しました。この結果、直需事業全体の売上高は6,086百万円（同7.2％増）となりました。  c. 経営方針、経営戦略、経営上の目標の達成状況を判断するための客観的な指標等当社グループは、企業の利益は「営業活動による付加価値の創造」と「効率的な資本の活用」による成果であるとし、全てのステークホルダーの利益に合致するものと考え、「経常利益率３％以上」及び「自己資本利益率（ROE）10％以上」を重要な指標として位置づけております。当連結会計年度における「経常利益率」は1.5％（前連結会計年度は0.7％）、「自己資本利益率（ROE）」は5.7％（同2.2％）でありました。これらの指標について、改善するよう取り組んでまいります。 d. セグメントごとの財政状態及び経営成績の状況に関する認識及び分析・検討内容 （ルート事業）売上高は、工事物件の物流倉庫やマンション建設等が増加したことにより、65,313百万円（前連結会計年度比29.9％増）となりました。セグメント利益は、2,342百万円（同46.3％増）となりました。セグメント資産は、前連結会計年度末に比べ1,631百万円増加し、26,859百万円となりました。 （直需事業）売上高は、年度末にかけて防犯対策商品の需要が増加したことにより、6,086百万円（前連結会計年度比7.2％増）となりました。セグメント利益は、19百万円（同4.5％減）となりました。セグメント資産は、前連結会計年度末に比べ82百万円減少し、3,321百万円となりました。 ②キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報a. キャッシュ・フローの状況当連結会計年度のキャッシュ・フローの状況の分析につきましては、「（１）経営成績等の状況の概要　②キャッシュ・フローの状況」に記載のとおりであります。 b. 資本の財源及び資金の流動性について当社グループの事業活動の維持拡大に必要な資金を安定的に確保するため、内部資金の活用及び金融機関からの借入により資金調達を行っており、運転資金及び設備資金につきましては、子会社のものを含め当社で一元管理しております。金融機関には充分な借入枠を有しており、当社グループの事業の維持拡大、運営に必要な運転資金、設備資金の調達は今後も可能であると考えております。経常的な設備の更新等はありますが、重要な資本的支出は予定しておりません。 ③重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。当社グループの連結財務諸表の作成にあたっては、連結会計年度末における資産、負債の報告数値及び収益、費用の報告数値に影響を与える見積り、判断及び仮定を必要としております。当社グループは連結財務諸表作成の基礎となる見積り、判断及び仮定を過去の経験や状況に応じて、合理的と判断される入手可能な情報により継続的に検証し、意思決定を行っております。しかしながら、これらの見積り、判断及び仮定は不確実性を伴うため、実際の結果と異なる場合があります。この差異は、当社グループの連結財務諸表に影響を及ぼす可能性があります。主要な会計方針の要約は、「第５　経理の状況」をご参照ください。 
経営上の重要な契約等	５【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６【研究開発活動】当社グループの研究開発活動としては、各セグメントで取扱う新商品の開発と既存商品の改良について、その取扱い規模等を勘案し、研究開発を行っております。特に昨今の防災意識の高まりと企業の備蓄需要に応じた長期保存食の開発には積極的に取り組んでおります。当連結会計年度における主な研究開発活動の概要と成果は、次のとおりとなります。 ①IZAMESHI「ひじきときのこのみぞれハンバーグ」新商品「ひじきときのこのみぞれハンバーグ」をリリースしました。 ②三島食品×IZAMESHIシリーズ三島食品の人気ふりかけ「ゆかり®」、「かおり®」、「あかり®」とおかゆ、国産のお米を使用したアルファ―化米がセットになった新商品「三島食品 x IZAMESHI 三島のゆかり®・かおり®・あかり®とおかゆ」と「三島食品 x IZAMESHI 三島のゆかり®・かおり®・あかり®とごはん」をリリースしました。 ③IZAMESHI「煮込みハンバーグ」リニューアルした「煮込みハンバーグ」をリリースしました。 なお、2023年３月31日現在の開発担当人員は５名であり、当連結会計年度に支出した研究開発費は31百万円であります。また、各セグメントに直接配分できない費用については、商品の取扱い規模に応じて各セグメントに配分しております。  
設備投資等の概要	１【設備投資等の概要】当連結会計年度において、重要な設備投資、重要な設備の除却又は売却はありません。 
主要な設備の状況	２【主要な設備の状況】(1) 提出会社当社は、国内に10営業部を有している他、流通センター11か所を設けております。以上のうち、主要な設備は以下のとおりであります。2023年３月31日現在 事業所名（所在地）セグメントの名称設備の内容帳簿価額（百万円）従業員数(人)建物及び構築物機械装置及び車両運搬具土地（面積㎡）その他合計本社(東京都墨田区)―統括業務施設2602145(1,152.62)2943742(9)千葉流通センター(千葉市美浜区)ルート事業・直需事業物流施設11510194(6,125.0)232223(32)埼玉流通センター(埼玉県川越市)主としてルート事業物流施設3627410(3,760.21)447911(12)大阪流通センター(大阪府東大阪市)ルート事業・直需事業物流施設835500(2,164.89)15918(4)大宮流通センター(さいたま市見沼区)主として直需事業物流施設1760－217916(39)仙台流通センター(仙台市若林区)主としてルート事業物流施設127－38(990.34)01675(5)成田流通センター（千葉県香取郡）ルート事業・直需事業物流施設329－108(29,262.0)34402(1)札幌流通センター（北海道札幌市）主としてルート事業物流施設113－141(1,893.36)12564(1)福岡流通センター（福岡県福岡市）主としてルート事業物流施設296－415(2,046.0)47166(2)名古屋流通センター（愛知県名古屋市）主としてルート事業物流施設239－244(1,982.83)44886(5)東京流通センター（東京都台東区）主としてルート事業物流施設37－－0386(6)神奈川流通センター（神奈川県寒川町）主としてルート事業物流施設162087(995.0)22525(2)東京営業部ほか８営業部主としてルート事業販売施設323356(3,024.5)19411320(64)直需営業部主として直需事業販売施設2902－1430767(52)（注）１．帳簿価額の「その他」は、工具、器具及び備品であります。２．本社には、連結会社以外への賃貸設備が含まれております。なお、当該賃貸設備は連結貸借対照表上、「投資その他の資産」のその他に含めて表示しております。建物及び構築物　８百万円　　　土地（面積㎡）67百万円（726.66㎡）３．従業員数は就業人員数であり、臨時雇用者数については（ ）内に年間平均人員を外書きしております。 (2）国内子会社2023年３月31日現在 会社名事業所名（所在地）セグメントの名称設備の内容帳簿価額（百万円）従業員数（人）建物及び構築物土地(面積㎡)その他合計水沢エース株式会社本社（北海道北見市）ルート事業販売施設988(5,315.42)09920(1)フヨー株式会社本社、営業所他（東京都墨田区）ルート事業販売施設3071,317(2,961.62)471,67360(4)（注）１．帳簿価額の「その他」は、工具、器具及び備品であります。２．従業員数は就業人員数であり、臨時雇用者数については（ ）内に年間平均人員を外書きしております。  
株式の総数	①【株式の総数】種類発行可能株式総数　（株）普通株式19,490,000計19,490,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）(2023年３月31日)提出日現在発行数（株）(2023年６月29日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式5,374,0005,374,000東京証券取引所スタンダード市場権利内容に何ら限定のない当社における標準となる株式単元株式数 100株計5,374,0005,374,000――
