項目	値
事業の内容	２ 【事業の内容】当第１四半期連結累計期間において、当行及び当行の関係会社が営む事業の内容について、重要な変更はありません。また、主要な関係会社についても異動はありません。 
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	１ 【事業等のリスク】当第１四半期連結累計期間において、当四半期報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクの発生又は前事業年度の有価証券報告書に記載した「事業等のリスク」についての重要な変更はありません。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	２ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】文中の将来に関する事項は、当四半期連結会計期間の末日現在において判断したものです。なお、当行は、前第１四半期連結累計期間については四半期連結財務諸表を作成していないため、前年同四半期連結累計期間との比較分析は行っていません。 (1) 財政状態及び経営成績の状況(金融経済環境及び事業の経過等)当第１四半期連結累計期間における世界経済は、新型コロナウイルス感染症による厳しい行動規制が緩和され、回復基調にありましたが、一方で、長期化するロシア・ウクライナ情勢によるエネルギー価格の上昇や原材料価格の高騰、インフレ率の高止まり、欧米を中心とする金融引締め等の影響により、景気減速の懸念も生じました。日本経済においては、一部に弱さが見られるものの、新型コロナウイルス感染症に対するワクチン接種や各種政策等に加え、2023年５月に新型コロナウイルス感染症が５類感染症に移行されたことにより、個人消費や設備投資が回復するなど、持ち直しの動きが見られました。新型コロナウイルス感染症への対応の中で、個人の生活や法人の企業活動のデジタルシフトが進展しましたが、今後もこうした動きが継続することが想定され、オンラインで完結する銀行サービスを提供する当行グループに期待される社会的役割は一層増していると考えています。こうした金融経済環境下で当行グループは、銀行サービスが重要な社会インフラであるという認識のもと、高性能かつ安定的な決済インフラの運営、システムの効率化、内部管理体制の整備を推進し、新サービスの導入や資産運用の強化等を通じて、今まで以上に収益性と成長性を重視した経営に取り組んでまいりました。具体的には、個人顧客の生活口座化を推進し、非金利収益の増加を図るとともに、個人顧客当たりの収益性を引き上げる戦略のもと、当行の決済サービスが利用できる提携先の拡大に努めました。まず、口座振替とペイジーによるお支払いサービスにおいて、八王子市の公金の取扱いを開始したことに加え、日本学生支援機構の奨学金の口座振替サービスの受付を開始しました。また、「楽天銀行コンビニ支払サービス(アプリで払込票支払)」において、地方税統一QRコードの取扱いを開始し、払込票の対応先をさらに拡大しました。これらの結果、口座数が順調に増加し、2023年６月に1,400万口座を突破し、2023年６月末には1,404万口座に達しました。単体預金残高も2023年３月末に９兆円を突破後、順調に増加し2023年６月末には９兆4,880億円に達しました。  (連結経営成績)当第１四半期連結累計期間の経常収益については、資金運用収益は、楽天カード株式会社のクレジットカード債権等を裏付資産とする信託受益権の残高が増加したことに加え、投資用マンションローンや提携ローン等の貸出金残高が増加したことにより、192億58百万円となりました。役務取引等収益は、口座数の伸びとともに生活口座化の進展が寄与し、為替関連手数料等が増加したことにより、108億34百万円となりました。その他業務収益は、海外の金利が上昇したことにより、外貨預金に係る収益が伸長し、20億94百万円となりました。また、台湾で2021年１月に営業開始した樂天國際商業銀行股份有限公司において、４億82百万円の経常収益を計上しました。これらの結果、経常収益は326億35百万円となりました。一方、経常費用については、資金調達費用は、預金残高の伸長に伴い、22億19百万円となりました。役務取引等費用は、カードローンの支払保証料の減少により、82億95百万円となりました。また、営業経費は、業務委託費や広告宣伝費等の増加により、100億29百万円となりました。樂天國際商業銀行股份有限公司においては、12億32百万円の経常費用を計上しました。これらを受けて、経常費用は212億66百万円となりました。上記の経常収益及び経常費用の結果、経常利益は113億69百万円、親会社株主に帰属する四半期純利益は80億87百万円となりました。なお、当行グループは、銀行業の単一セグメントであるため、セグメント毎の経営成績等については記載を省略しています。 (連結財政状態)当第１四半期連結会計期間末における資産の部については、有価証券が外国債券等の購入により前連結会計年度末比256億99百万円増の8,060億72百万円、買入金銭債権が楽天カード株式会社のクレジットカード債権等を裏付資産とする信託受益権等の購入により、前連結会計年度末比374億13百万円増の２兆1,404億73百万円となりました。貸出金は、投資用マンションローンや提携ローン等の堅調な増加により、前連結会計年度末比727億８百万円増の３兆8,532億95百万円、現金預け金は前連結会計年度末比2,680億１百万円増の４兆3,182億29百万円となりました。この結果、資産の部の合計額は前連結会計年度末比4,216億30百万円増加し、12兆111億39百万円となりました。負債の部については、普通預金が、口座数の伸長や個人顧客の生活口座化の進展に加え、楽天証券株式会社との口座連携サービス(マネーブリッジ)を利用する顧客数の増加により、前連結会計年度末比3,955億６百万円増の８兆5,221億54百万円、定期預金が前連結会計年度末比180億79百万円減の7,467億74百万円、外貨預金が前連結会計年度末比49億32百万円減の668億70百万円となりました。また借用金は、日本銀行の貸出増加を支援するための資金供給を活用しているものですが、前連結会計年度末から増減はなく２兆2,774億円となりました。この結果、負債の部の合計額は前連結会計年度末比3,962億43百万円増加し、11兆7,540億67百万円となりました。また、純資産の状況については、2023年４月に東京証券取引所プライム市場への上場に伴う増資により、資本金及び資本剰余金がそれぞれ前連結会計年度末比66億62百万円増加し、資本金が326億16百万円、資本剰余金が105億43百万円となったことに加え、利益剰余金が親会社株主に帰属する四半期純利益の計上に伴い前連結会計年度末比80億87百万円増の1,948億２百万円となりました。この結果、純資産の部の合計額は前連結会計年度末比253億87百万円増加し、2,570億71百万円となりました。  (参考)①　国内・海外別収支当第１四半期連結累計期間における資金運用収支は170億38百万円、役務取引等収支は25億39百万円、その他業務収支は20億94百万円となりました。 種類期別国内海外相殺消去額(△)合計金額(百万円)金額(百万円)金額(百万円)金額(百万円)資金運用収支当第１四半期連結累計期間16,937101－17,038うち資金運用収益当第１四半期連結累計期間18,798459－19,258うち資金調達費用当第１四半期連結累計期間1,861358－2,219信託報酬当第１四半期連結累計期間343－－343役務取引等収支当第１四半期連結累計期間2,559△19－2,539うち役務取引等収益当第１四半期連結累計期間10,82311－10,834うち役務取引等費用当第１四半期連結累計期間8,26331－8,295その他業務収支当第１四半期連結累計期間2,08410－2,094うちその他業務収益当第１四半期連結累計期間2,08410－2,094うちその他業務費用当第１四半期連結累計期間－－－－ (注) １．「国内」とは、当行及び国内に本店を有する連結子会社(以下、「国内連結子会社」という。)に関する数値です。２．「海外」とは、海外に本店を有する連結子会社(以下、「海外連結子会社」という。)に関する数値です。３．「相殺消去額」は、「国内」と「海外」間の取引に関する相殺額を記載しています。  ②　国内・海外別役務取引の状況当第１四半期連結累計期間の役務取引等収益は108億34百万円となりました。また、役務取引等費用は82億95百万円となりました。 種類期別国内海外相殺消去額(△)合計金額(百万円)金額(百万円)金額(百万円)金額(百万円)役務取引等収益当第１四半期連結累計期間10,82311－10,834うち預金・貸出業務当第１四半期連結累計期間765－－765うち為替業務当第１四半期連結累計期間5,0317－5,039うち口座開設管理業務当第１四半期連結累計期間113－－113うちATM関連業務当第１四半期連結累計期間1,377－－1,377うちカード関連業務当第１四半期連結累計期間2,960－－2,960役務取引等費用当第１四半期連結累計期間8,26331－8,295うち為替業務当第１四半期連結累計期間1,026－－1,026うちATM関連業務当第１四半期連結累計期間2,497－－2,497うち支払保証料当第１四半期連結累計期間3,594－－3,594 (注) １．「国内」とは、当行及び国内連結子会社に関する数値です。２．「海外」とは、当行の海外連結子会社に関する数値です。３．「相殺消去額」は、「国内」と「海外」間の取引に関する相殺額を記載しています。 ③　国内・海外別預金残高の状況○預金の種類別残高(末残) 種類期別国内海外相殺消去額(△)合計金額(百万円)金額(百万円)金額(百万円)金額(百万円)預金合計当第１四半期連結会計期間9,263,30296,479－9,359,782うち流動性預金当第１四半期連結会計期間8,490,70372,823－8,563,526うち定期性預金当第１四半期連結会計期間748,61623,656－772,273うちその他当第１四半期連結会計期間23,982－－23,982譲渡性預金当第１四半期連結会計期間－－－－総合計当第１四半期連結会計期間9,263,30296,479－9,359,782 (注) １．「国内」とは、当行及び国内連結子会社に関する数値です。２．「海外」とは、当行の海外連結子会社に関する数値です。３．流動性預金＝普通預金４．定期性預金＝定期預金５．「相殺消去額」は、「国内」と「海外」間の取引に関する相殺額を記載しています。  ④　国内・海外別貸出金残高の状況 業種別当第１四半期連結会計期間金額(百万円)構成比(％)国内(除く特別国際金融取引勘定分)3,834,881100.0金融業、保険業2,7500.0不動産業、物品賃貸業10,4340.2その他3,821,69799.6海外及び特別国際金融取引勘定分18,413100.0政府等－－金融機関－－その他18,413100.0合計3,853,295－ (注) １．「国内」とは、当行及び国内連結子会社に関する数値です。２．「海外」とは、当行の海外連結子会社に関する数値です。 (2) 会計上の見積り及び当該見積りに用いた仮定当第１四半期連結累計期間において、前事業年度の有価証券報告書に記載した「経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析」中の会計上の見積り及び当該見積りに用いた仮定の記載について重要な変更はありません。 (3) 経営方針・経営戦略等及び経営上の目標の達成状況を判断するための客観的な指標等当第１四半期連結累計期間において、当行グループの経営方針・経営戦略等及び経営上の目標の達成状況を判断するための客観的な指標等に重要な変更及び新たな定めはありません。 (4) 優先的に対処すべき事業上及び財務上の課題当第１四半期連結累計期間において、当行グループが優先的に対処すべき事業上及び財務上の課題について重要な変更及び新たに生じた課題はありません。 (5) 研究開発活動該当事項はありません。 
経営上の重要な契約等	３ 【経営上の重要な契約等】当第１四半期連結会計期間において、経営上の重要な契約等の決定又は締結等はありません。 
研究開発活動	
設備投資等の概要	
主要な設備の状況	
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式630,000,000計630,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類第１四半期会計期間末現在発行数(株)(2023年６月30日)提出日現在発行数(株)(2023年８月10日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式174,482,380174,482,380東京証券取引所プライム市場完全議決権株式であり、株主としての権利内容に制限のない、標準となる株式で、単元株式数は100株です。計174,482,380174,482,380―― (注) 2023年４月21日をもって、当行株式は東京証券取引所プライム市場に上場しています。 
