項目	値
事業の内容	 ２ 【事業の内容】当第３四半期連結累計期間において、当社グループが営む事業の内容について、重要な変更はありません。また、主要な関係会社における異動は以下のとおりであります。 第２四半期連結会計期間において、株式会社介護サプリは、当社が保有する株式の一部を譲渡したことにより実質的に支配していると認められなくなったため、連結の範囲から除外しております。 当第３四半期連結会計期間において、株式会社ホスピタルヘルスケアの株式を追加取得し完全子会社化したため、株式会社ホスピタルヘルスケア及びその完全子会社である株式会社EPARK人間ドックを連結の範囲に含めております。 
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	１ 【事業等のリスク】　当第３四半期連結累計期間において、新たな事業等のリスクの発生、又は有価証券届出書に記載した事業等のリスクについての重要な変更はありません。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	２ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】　当社は、前第３四半期連結累計期間については四半期連結財務諸表を作成していないため、前年同四半期連結累計期間との比較分析は行っておりません。（１）経営成績に関する説明　当第３四半期連結累計期間における我が国の経済は、新型コロナウイルス感染症拡大の影響が緩やかに持ち直しつつあるものの、ウクライナ情勢が長期化するなかで、エネルギー価格や原材料価格の高騰による物価の上昇や、円安等の影響を受け、依然として今後も先行きの不透明な状況が続くと見込まれます。　医療情報システム業界におきましては、４月から始まったオンライン資格確認の導入の原則義務付けに加え、電子処方箋の取り組みも開始され、いわゆる医療ＤＸ化が国を挙げて推進されました。また一部医薬品の供給不安を踏まえ、後発医薬品の使用促進、地域支援体制加算等を含む診療報酬上の特例措置が2023年４月より始まり、12 月まで９か月間、時限的に適用されました。　このような市場動向は、医療及び健康管理分野においてITを利用した様々なサービスを展開している当社にとっては好機と捉え、顧客基盤の拡大と、一般消費者に対するサービスの認知向上に努めてまいりました。　その結果、当第３四半期連結累計期間においては、売上高は6,259,391千円、営業利益は1,101,298千円、経常利益は1,101,585千円となりました。親会社株主に帰属する四半期純利益は720,929千円となりました。 （２）財政状態に関する説明　当第３四半期連結会計期間末の流動資産は、前連結会計年度末と比較して8,607,385千円増加し、17,159,195千円となりました。これは主に、短期借入金及びみんなのお薬箱事業の共同仕入サービスにおける支払期間と回収期間の差の一時的な影響により現金及び預金が7,827,510千円増加したこと、受取手形、売掛金及び契約資産が720,912千円増加したことによるものであります。　固定資産は4,142,449千円となり、前連結会計年度末に比べ475,183千円増加となりました。これは主にソフトウエア及びその他に含まれるソフトウェア仮勘定が384,901千円増加したことによるものであります。この結果、総資産は前連結会計年度末と比較して9,082,568千円増加し、21,301,644千円となりました。　流動負債は、前連結会計年度末と比較して5,572,707千円増加し、14,698,194千円となりました。これは主に短期借入金が5,000,000千円増加及びみんなのお薬箱事業の共同仕入サービスにおける支払期間と回収期間の差の一時的な影響により未払金が193,215千円増加したこと、未払法人税等の増加222,000千円などによるものであります。固定負債は360,154千円となり、前連結会計年度末に比べ60,138千円増加となりました。この結果、負債合計は前連結会計年度末と比較して5,632,846千円増加し、15,058,349千円となりました。　純資産は、前連結会計年度末と比較して3,449,722千円増加し、6,243,295千円となりました。これは東京証券取引所グロース市場新規上場に伴う新株発行により資本金及び資本剰余金がそれぞれ1,407,600千円増加したこと、並びに主に利益剰余金が708,897千円増加したことによるものであります。 
経営上の重要な契約等	３ 【経営上の重要な契約等】（株式譲渡契約の締結）当社は、2023年12月１日開催の取締役会において、株式会社ホスピタルヘルスケアの株式を取得し、子会社化することを決議し、同日付で株式譲渡契約書を締結し、株式を取得しております。この詳細につきましては、「第４　経理の状況　１　四半期連結財務諸表　注記事項（企業結合等関係）に記載のとおりであります。 当社は、2023年12月27日開催の取締役会において、キューブイメージング株式会社の株式を取得し、子会社化することを決議し、同日付で株式譲渡契約書を締結し、株式を取得しております。この詳細につきましては、「第４　経理の状況　１　四半期連結財務諸表　注記事項（重要な後発事象）」に記載のとおりであります。 
研究開発活動	
設備投資等の概要	
主要な設備の状況	
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式36,720,000計36,720,000  
発行済株式、株式の総数等	② 【発行済株式】 種類第３四半期会計期間末現在発行数(株)(2023年12月31日)提出日現在発行数(株)(2024年２月14日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式10,980,00010,980,000東京証券取引所（グロース市場）単元株式数100株計10,980,00010,980,000――  
配当政策	
コーポレート・ガバナンスの概要	
役員の状況	２ 【役員の状況】前事業年度の定時株主総会終了後、当第３四半期連結累計期間における役員の異動はありません。 
貸借対照表	
損益計算書	
キャッシュ・フロー計算書	
