項目	値
事業の内容	３【事業の内容】　当社グループは、当社、連結子会社８社および非連結子会社１社により構成されております。　当社は、食品の製造および販売をおこなう中小企業の支援・活性化を目的とし、持株会社として、グループ全社の経営戦略の立案・実行および経営管理をおこなうとともに、子会社に対し、営業、製造、商品開発、品質管理、経営管理といった機能ごとに支援および統括をおこなっております。当社の統括により、各子会社の“強み”を伸ばし、“弱み”を補い合う仕組み「中小企業支援プラットフォーム」を構築しております。 (1）当社設立の背景ａ．中小食品企業を取り巻く状況　日本食は世界的にも極めて高い評価を受け注目されている分野であると同時に、国内の食品産業は1990年代から一貫して事業所数、雇用者数、ＧＤＰの面から最大の業種であり、日本が誇る基幹産業であります。この産業は、その企業数の99％を中小企業が担っており、それぞれが優れた商品や技術力を持っております。　しかしながら、少子高齢化等により国内の市場規模は縮小し続けており、一部の中小食品企業にとっては、単独での生き残りが難しい経営環境が続いております。そのため、多くの企業が事業継続をあきらめて廃業や事業停止を選択する状況となっております。 ｂ．中小企業の事業承継の状況　経営者の平均引退年齢は70歳前後（※１）となる中、経営者の平均年齢は59.0歳（※２）に達し、今後10年間で約50％の経営者が平均引退年齢を迎えることが予想されます。そうした中、国内企業の３分の２にあたる65.4％（※３）が後継者不在となっており、事業承継の準備をおこなっている企業は、社長が60歳代でも約40％（※４）にとどまるなど、事業承継の準備が進んでいない状況にあります。（※１）中小企業庁「中小企業白書」（2013年版）、（※２）㈱帝国データバンク「2015年全国社長分析」、（※３）㈱帝国データバンク「後継者問題に関する企業の実態調査」、（※４）中小企業庁「中小企業白書」（2014年版） ｃ．中小食品企業における事業承継の受け皿の状況　中小食品企業では、事業承継ニーズが高まる一方で、受け皿となる会社や組織が少ないのが現状です。大企業にとっては、受け皿となるには規模が小さいことが多く、投資ファンドにとっては、単独での高い成長と数年以内の売却を主な目的としていることから、成熟市場にある中小食品企業は投資対象になりにくく、事業承継の担い手が圧倒的に不足する原因となっております。 ｄ．当社グループのビジネスモデルについて　このような全国の中小食品企業が抱える事業承継問題に対応して、当社グループでは、当社が構築する「中小企業支援プラットフォーム」により事業の受け皿となることで、この問題を解決してまいります。　また、受け入れた中小食品企業の優れた商品や技術、販路や製造ノウハウ等を伸ばしつつ、人材・資金不足、販路拡大といった様々な課題を解決して、さらなる業績の拡大を図ります。　「中小企業支援プラットフォーム」は、当社が食品の製造・販売に特化して取り組んできた実績とノウハウの蓄積により構築してきたものであります。これは、食品業界全般の企業に対し汎用的に用いることができるものと考えております。　なお、当社は、グループ化した子会社の売却を目的としていないため、中長期的な視点から子会社の持続的な成長の実現に向けた取り組みをおこなっております。このため、事業規模が小さく成長に時間がかかる企業や、成長のための経営資源が不足しているような企業などを含め、幅広い中小企業の受け皿になっております。　当社グループのビジネスモデルの独自性が評価され、平成26年に官民ファンドである株式会社産業革新機構から出資を受けております。(2）当社および当社グループ各社の事業における位置づけおよびセグメント区分ａ．株式会社ヨシムラ・フード・ホールディングスについて　当社は持株会社として、当社グループ全体の戦略の立案・実行、経営管理をおこなうほか、機能別に配置した統括責任者がグループリソースを活用することで子会社の支援および統括をおこなっております。 ｂ．事業子会社について　子会社の事業の種別に応じて「製造事業セグメント」と「販売事業セグメント」に分かれております。 (a）製造事業セグメント　それぞれの会社が独自の商品を開発、製造し、卸売業者を通じて日本全国のスーパーマーケット、コンビニエンスストア、ドラッグストア等へ販売をおこなっております。名称事業内容と特徴販売先楽陽食品㈱（東京都足立区）国内５カ所の工場において、チルドシウマイおよびチルド餃子を製造し、販売しております。チルドシウマイの生産量は国内トップシェアを誇り、主力商品である「チルドシウマイ」は年間約2,683万パック（注１）販売しております。主に、大手スーパーとの直接取引や、大手食品商社を経由して、日本全国のスーパー量販店、ドラッグストア、生活協同組合等へ販売しております。㈱オーブン（愛媛県四国中央市）供給量が限られた広島県産カキを調達する独自のルートをもち、かきフライを主力商品として、鶏なんこつのから揚げやささみフライ等を製造販売しております。主に、大手食品商社を経由して、日本全国のスーパー量販店、生活協同組合等へ販売しております。白石興産㈱（宮城県白石市）創業130年、宮城県白石市特産の白石温麺を主力商品とし、伝統的な製法により製造される乾麺等の製造販売をおこなっております。主に、大手食品商社を経由して、東北地区、関東地区のスーパー量販店、ドラッグストア、生活協同組合等へ販売しております。㈱ダイショウ（埼玉県比企郡ときがわ町）ピーナッツバターのパイオニアであり、独自の製法により作られる「ピーナッツバタークリーミー」は昭和60年の販売開始以来、30年続くロングセラー商品です。主に、大手食品商社を経由して、主に関東地方のスーパー量販店、ドラッグストアへ販売しております。㈱桜顔酒造（岩手県盛岡市）昭和48年岩手県の地場の酒蔵10社が集まり設立。岩手県卓越技能者表彰（注２）を受賞した杜氏が造る日本酒は、全国新酒鑑評会や東北清酒鑑評会等で数々の賞を受賞（注３）しております。主に、酒卸問屋等を経由して、岩手県内のスーパー、飲食店、ドラッグストア等へ販売しております。㈱雄北水産（神奈川県足柄上郡大井町）捕獲後すぐに船上で－50～60度で瞬間冷凍される船凍品のマグロのみを使用したねぎとろ、まぐろ切り落としを製造販売しております。主に、水産卸売市場を経由して、主に関東地方と東北地方のスーパー量販店へ販売しております。　（注）１．平成27年２月期に楽陽食品㈱において製造されたチルドシウマイの販売量となります。２．㈱桜顔酒造の杜氏である猪川栄四郎が、岩手県がおこなう平成24年度岩手県卓越技能者表彰を受賞しております。３．平成12年、20年、21年、23年に全国新酒鑑評会において金賞を受賞しております。また、平成12年、24年、26年、27年に東北清酒鑑評会において優等賞を受賞しております。 (b）販売事業セグメント　販売機能と企画機能を強みとしており、消費者のニーズを捉えた商品を企画開発し、主に業務用チャネルへの販売をおこなっております。また、独自の調達ルートや販売ルートを活用することで、当社グループ各社への原材料の供給や当社グループ各社の商品の販売を行い、販路拡大の役割も担っております。名称事業内容と特徴販売先㈱ヨシムラ・フード（埼玉県越谷市）業務用食材の企画・販売を主とし、自社で物流機能を持たず、販売先へ直送するビジネスモデルを構築しております。外食産業、スーパー惣菜、産業給食、コンビニエンスストアベンダー、医療福祉関係、学校給食など、多種多様な販路を有しております。㈱ジョイ・ダイニング・プロダクツ（埼玉県越谷市）冷凍食品の企画・販売をおこなっております。日本全国の生活協同組合と直接口座を有しており、それを活用してグループ商品の販売もおこなっております。主に、全国の生活協同組合や宅配業者に対して販売しております。 (3）当社グループの中小企業活性化ビジネスの特徴ａ．事業承継の受け皿としての当社の強み　当社は、支援・活性化をおこなう中小企業を原則子会社化し、短期的でなく中長期的な視野に基づきグループ一丸となって経営をおこなっているため、事業の継続を望む中小企業の株主や経営者が安心して任せられる、従業員も安心して働くことができる環境を構築しております。　また、創業以来、中小の食品関連企業に特化し、８社の子会社化とその後の再成長への取り組みをおこなってまいりました。そのため、当社は食品業界の市場環境や商習慣、中小食品企業特有のリスク等を熟知しており、数ある中小企業の中から強みを持つ企業を選ぶ目利き力を磨き、デューデリジェンスや交渉のノウハウ、知見を蓄積してまいりました。　さらに、都市銀行、地方銀行、信用金庫、証券会社などの金融機関、Ｍ＆Ａアドバイザリー業務をおこなう企業等の幅広いネットワークを構築しており、中小食品企業のＭ＆Ａ情報を得る体制を構築しております。 ｂ．中小企業支援プラットフォーム　「中小企業支援プラットフォーム」は、中小企業が本来持っている“強み”を伸ばし、“弱み”を補い合うことを目的とし、各子会社がおこなう業務（営業、製造、商品開発、品質管理、経営管理など）を、当社の統括責任者が、会社の壁を超えて横断的に統括し、有機的に結び付ける仕組みです。　機能別に子会社を横断的に管理するため当社内に設けた部署に所属する統括責任者のもと、各子会社が持つ販路、生産管理手法、商品開発ノウハウなどを共有し、子会社各社での相互活用や、経営管理の効率化、グループ信用力を活用した資金調達により当社グループ全体で成長を実現しております。(a）販路の拡大　中小食品企業の販売の現場では、魅力ある商品を製造している企業であっても、規模の制約から全国への販路の拡大が十分とは言い難い場合があります。　当社の営業統括責任者は、グループ各社が持つ日本全国の様々なチャネルや販売先を把握し、グループ内で取引先の共有や紹介、クロスセル（既存販売先へのグループ商品の販売）および営業管理・支援をおこなうことで、各社の新規販売先の開拓を実現しております。また従来、個社では取組むことができなかった大型のプライベートブランド商品の製造も受注しております。 (b）製造の効率化　中小食品企業の製造の現場では、既存の設備を使い従来の製造手法で製造を続けているため、生産効率が必ずしも高くないことが多く見られます。　当社の製造統括責任者は、グループにある11カ所すべての製造拠点を把握し、多様な生産管理ノウハウを蓄積しているため、従来の取組みとは異なる発想で、各製造拠点の効率化・合理化をおこなっております。また、当社資金を活用した設備投資により、生産効率の向上とコストダウンを実現いたします。さらに、原価計算を正確におこなうことで、商品別、取引先別に取引の適正性を把握し、的確な意思決定をおこなえる仕組みを構築しております。 (c）新規商品の開発　中小食品企業の開発の現場では、商品開発の専門的なノウハウを持った人材は費用対効果の面で採用することが難しいことがあります。　当社の商品開発の専門者を統括責任者とし、グループ各社の商品開発を行う際に消費者調査等をもとに顧客ニーズを捉えた商品を開発しております。また、販促企画や大手量販店のプライベートブランド商品の開発もおこなっております。 (d）品質管理体制の強化　中小食品企業の品質管理の現場では、昨今の異物混入等の品質関連の問題を受けて、品質管理の負担が経営の圧迫要因の１つとなっていることがあります。　当社の品質管理統括責任者は、当社グループの品質管理に関する業務を統括し、各製造拠点や仕入先の品質管理体制を強化しております。また、食品関連の法規制に対する法令順守の体制を構築し、安心・安全な食品を提供しております。 (e）経営管理の充実　中小食品企業の経営管理の現場では、経営管理に多くの人員を割くことができないため、経営状況を正確かつ迅速にとらえることができず、的確な意思決定ができないことや重大なリスクを見過していることがあります。　当社の統括本部および経営企画室は、子会社の経営状況を迅速かつ正確に把握し、対策を検討、実行することで、経営の意思決定スピードを上げ、強固な経営管理体制を構築しております。 (f）資金調達および資金力　中小食品企業の資金調達の現場では、資金調達に奔走し本来の営業活動や製造活動に注力できないことや、資金不足により設備投資や人材の採用・育成など長期的な成長に必要な投資ができなくなっていることがあります。　当社グループは、キャッシュマネジメントシステムの導入によりグループ内の資金を効率的に活用することで、グループ各社の資金繰りに関する業務負担が無くなっております。　また、資金不足の解消により、中長期的な成長に向けた設備投資や人材採用や育成が可能となります。 (g）人材の確保　中小食品企業の人材採用の現場では、知名度や安定性に欠けるため優秀な人材を採用することが難しいことがあります。　当社グループは、グループ全体の規模と知名度を生かすことで、業界内外から優秀な人材の採用をおこなうことができます。　また、子会社化の中から企業経営や生産管理等の経験を持つスペシャリストを統括責任者として昇格させることで、グループ内のモチベーションを上げ、優秀な人材の確保をおこなっております。 (h）プラットフォームの拡張性　現在の８社体制においても中小企業支援プラットフォームは有益な効果を上げていると考えておりますが、今後子会社が増加することにより、グループが保有する販路等の経営リソースを増加させることができるようになります。それにより、既存の子会社にとっても新たな販路拡大の機会や新たな生産効率化ノウハウの獲得などの効果が生じることとなります。子会社の増加は、新たな企業の支援という意味だけでなく、既存の子会社にとっても新たな経営リソースとして作用するものと考えております。 ｃ．地域の活性化　当社では、子会社の株式会社桜顔酒造（岩手県）、白石興産株式会社（宮城県）、株式会社オーブン（愛媛県）に代表されるように、地方の中小食品企業の事業承継を積極的に検討してまいりました。当社の中小企業支援プラットフォームを活用することで、これまで地域を限定して販売されている魅力ある商品を全国（および一部海外）に展開することや、当社の資金を活用して新たな設備投資をおこなうことができます。これにより、地方の中小食品企業の再成長と地方経済の活性化を促しております。 　なお、当社は、有価証券の取引等の規則に関する内閣府令第49条第２項に規定する特定上場会社等に該当しており、これにより、インサイダー取引規制の重要事実の軽微基準については、連結ベースの数値に基づいて判断することとなります。 　事業の系統図は、次のとおりであります。  
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	４【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、投資者の判断に重要な影響を及ぼす可能性のある事項には、以下のようなものがあります。　なお、文中の将来に関する事項は、本書提出日現在において当社グループが判断したものであります。 (1）人口動態の変化について　わが国においては、現在、少子高齢化により急速に人口の減少と高齢化が進行しております。特に地方に拠点をおく企業は、人口の減少によるマーケットの縮小の影響を受けております。当社グループにおいても、地方に拠点をおく子会社が存在しておりますが、全国に展開している当社グループの販路を活用するなどの相互補完により影響を軽減できることに加え、高齢者向けの商品開発をおこなうなど高齢者向け市場の開拓も進めております。しかし、将来において、その傾向が一層顕著となり、対応が遅延した場合、当社グループの業績・財政状態に影響を及ぼす可能性があります。 (2）食品の安全性の問題について　当社の子会社は、現在、食品の製造および販売を主たる事業としております。当社グループでは、食の安全は基本的事項と位置付け、当社内に商品開発・品質管理統括部を設置し、グループ各社の品質管理に関わる事項について横断的に対応しております。また、子会社各社において衛生管理マニュアルに基づいた衛生管理と品質管理を徹底しております。しかしながら、将来において想定を超える食品の安全性を揺るがす事態が発生し、直接的に当社グループの製品、取扱商品に起因する如何にかかわらず、風評等によるイメージの低下や、食中毒などの衛生問題により製品の廃棄処分、営業停止、被害者からの損害賠償請求などが発生した場合には、当社グループの業績・財政状態に影響を及ぼす可能性があります。 (3）消費者嗜好の変化について　当社グループが事業をおこなう食品市場は、消費者嗜好の変化による影響を受けやすい市場です。当社グループが収益および利益を確保するためには、消費者の嗜好にあわせた魅力的な商品を提供することが必要となります。当社グループは、市場の変化を的確に把握するように努めていますが、当社グループが消費者嗜好にあった魅力的な新商品を開発できる保証はありません。消費者の嗜好に何らかの重大な変化が生じた場合や、当社グループがこのような変化に的確に対応することができない場合、当社グループの商品の需要が減少し、当社グループの業績・財政状態に影響を及ぼす可能性があります。 (4）競合について　当社グループが事業を展開している食品市場の競争は厳しく、当社グループは、大手食品企業や中小食品企業と競合しております。大手食品企業は、その経営資源や規模を活用して新商品の導入、販促活動等をおこなうことにより競争圧力および消費者嗜好の変化に迅速に対応することができます。また、中小食品企業は独自ブランドにより特定の商品カテゴリー等において強みをもち、安定した地位を築いていることがあります。当社グループがこれらの競合他社との競争において優位に立てない場合、当社グループの業績・財政状態に影響を及ぼす可能性があります。 (5）法的規制等の影響について　当社グループは、食品の製造および販売にあたり、食品衛生法、製造物責任法、ＪＡＳ法等の法的規制を受けているほか、工場においては各種の環境規制が存在しております。そのため、当社グループでは子会社各社の関連部門と当社商品開発・品質管理統括部並びに総務・コンプライアンス部が対応をおこなっております。法令順守につきましては、万全の態勢であたっており、現在まで重大な法令違反等は発生しておりませんが、法令違反の発生や将来の予期しない法令等の改正や新たな行政規制などにより事業活動が制限された場合、当社グループの業績・財政状態に影響を及ぼす可能性があります。 (6）偶発的リスクについて　当社グループでは、日本全国に子会社や工場などの拠点が点在しているほか、販売先についても全国各地に広がっております。そのため、大地震や豪雨、竜巻などの自然災害により、当社グループの事務所、工場などの建物および内部の設備・機械装置が破損、水没、焼失等する可能性があります。また、想定を越える自然災害が発生した場合、当社グループの設備の損壊、電力、水、ガス等の供給停止、交通や通信の停止、サプライチェーンの被害等により、取引先への商品・製品の出荷遅延や停止等に陥り、当社グループの業績・財政状態に影響を及ぼす可能性があります。また、天候不順や自然災害の発生、その他鳥インフルエンザの発生や豚流行性下痢等の疫病の発生等の各種の天災の発生により、原材料の調達が困難となる場合、もしくは価格が高騰した場合、製造コストが上昇し、当社グループの業績・財政状態に影響を及ぼす可能性があります。 (7）季節変動について　当社グループは、様々な食品商材を取り扱っておりますが、その中でも冬季（10月から12月）に販売のピークを迎える製商品を多く取り扱っており、これにより冬季においては、全体利益の約５割が集中しております。このため関連製商品等において、冬季の天候や競合他社による競争の激化、外部環境の悪化における天候不順などに伴う消費の低迷等が起った場合、当社グループの業績に影響を及ぼす可能性があります。　なお、連結業績に占める冬季（10～12月）の売上高および営業利益の割合は以下のとおりであります。 平成27年２月期（10～12月）平成28年２月期（10～12月）売上高28.7％28.4％営業利益51.4％57.6％ (8）原料価格の変動について　当社グループは、原材料、商品の多くを直接的・間接的に輸入により仕入れております。このため、急激な為替相場の変動により仕入価格が高騰した場合に、販売価格への転嫁が遅れる可能性があり、当社グループの業績・財政状態に影響を及ぼす可能性があります。また、当社グループにおいて製造される製品は、主原料として、小麦、そば、米等の農産物、かきなどの海産物、鶏肉などの食肉を加工した製品となります。加えて、資材・包材等の石油製品を利用しており、これらの原産国において異常気象、紛争の発生および法的規制の変更等により、相場が高騰した場合、製造コストが上昇し、当社グループの業績・財政状態に影響を及ぼす可能性があります。 (9）特定人物への依存について　当社の代表取締役ＣＥＯ吉村元久は、当社の創業者であり、創業以来の最高経営責任者であります。同氏は経営方針や経営戦略等、当社の事業活動全般において重要な役割を果たしており、同氏に対する当社の依存度は高くなっております。　当社においては、同氏に過度な依存をしない経営体制を構築すべく、執行役員制度の導入等により権限委譲を進めておりますが、何らかの理由で同氏の業務遂行が困難になった場合には、当社グループの事業・業績に影響を与える可能性があります。 (10）販売チャネルについて　当社グループは、卸売業者および大手小売業者などの販売チャネルをとおして商品を販売しております。卸売業者や小売業者同士が合併・統合することにより大規模な卸売業者や小売業者が誕生し、高い価格交渉力をもつようになる場合や、何らかの理由でこれらの販売先との取引が無くなる場合には、当社グループの事業・業績に影響を与える可能性があります。 (11）特定の仕入先への依存について　当社グループは、一部の原料について特定の仕入先に依存しているものがあります。株式会社オーブンの主力商品である「かきフライ」に使用する原料（かきＩＱＦ※）につきましては、特定の仕入先から供給され、大量に入手することが困難なものとなっております。仕入先とは、継続的かつ安定的に仕入ができるよう、情報交換等含め連携を強化しておりますが、天災地変、品質問題および仕入先の経営破綻等により、原料の仕入れが困難な状況となった場合には、当社グループの業績・財政状態に影響を及ぼす可能性があります。※　かきＩＱＦとは、特殊な冷凍技術により、かきを個別に急速冷凍したものであります。 (12）ビジネスモデルに関するリスクについて①　子会社の業績変動について　当社グループは、当社、連結子会社８社および非連結子会社１社により構成されており、子会社の成長を通じて当社グループ全体の成長を図るビジネスモデルであります。また、子会社各社の財政状態および経営成績の状況が当社グループ全体の財政状態および経営成績に与える影響も高いため、子会社の業績が変動することにより当社グループの業績に影響を及ぼす可能性があります。現在、当社において、グループ全社および各社の経営戦略の立案や経営管理を統括しておりますが、子会社各社の事業の遂行が順調に進まない場合、当社グループに予期しない変動が生じた場合は、当社グループの業績に影響を与える可能性があります。 ②　当社が小規模組織であることについて　当社は、当社および各子会社の経営リソースを有効に活用すべく、当社内に営業、製造、商品開発、品質管理、経営管理についてグループを横断的に管理する部署を設け、統括責任者を５名配置しております。各統括責任者が効果的かつ効率的なグループ経営をおこなうべく子会社各社を管理する体制を構築しており、現在の体制において十分な管理が可能であると考えておりますが、今後の当社グループの拡大、組織の拡大により人員が不足した場合や急な人員の減少により統括責任者が不足した場合、当社グループの事業に影響を及ぼす可能性があります。優秀な人材の確保が重要な課題であると考え、採用活動の強化に努めていく方針としております。 ③　キャッシュ・フローの変動について　過去、Ｍ＆Ａの実施により、当社グループの資産および負債が増減するとともに、キャッシュ・フローの状況が大きく変動しております。当該変動は、Ｍ＆Ａにともなう会計処理等に起因するものでありますが、今後もＭ＆Ａの実施により当社グループの経営成績、財政状態およびキャッシュ・フローの状況に影響を与える可能性があります。 (13）情報システムに関するリスクについて　当社グループは、販売、購買、生産等の業務に関する情報をコンピュータにより管理しております。システム上のトラブルに対応するため、最大限の保守・保全等の対策を講じるとともに、アクセス権限の設定・パスワード管理等の徹底を図り、情報漏洩の防止に努めております。しかしながら、万が一、システムのダウンや不正アクセス等が発生した場合には、得意先との関係性の継続や社会的信用の失墜等により、当社グループの業績・財政状態に影響を及ぼす可能性があります。 (14）訴訟等の可能性について　当社では、コンプライアンス体制の構築に努めており、将来問題となる懸念のあるものについては、顧問弁護士と連携し、訴訟リスクに対しては細心の注意を払って業務を遂行しております。しかし、何らかの要因により消費者等から訴訟を提起される場合があり、訴訟等の内容および結果によっては、当社グループの業績・財政状態に影響を及ぼす可能性があります。 (15）固定資産の減損について　当社グループの製造部門を持つ子会社においては、工場設備等事業用の固定資産を多く保有しており、事業収益が悪化した場合および当該固定資産の時価が著しく下落した場合、減損会計の適用により減損処理が必要となる場合があります。これにより、当社グループの業績・財政状態に影響を及ぼす可能性があります。 (16）株主である株式会社産業革新機構の動向　当社は、平成26年２月21日に第三者割当増資の方法により、株式会社産業革新機構を割当先として普通株式を発行し、同社は、当該株式の割当てにより当社の議決権総数の23.4％（本書提出日現在　所有株式数947,368株）を占める株主となっております。　なお、同社は当社の更なる企業価値向上をサポートするスポンサーとして、長期的視点から株式を保有する意向を当社に対して示していますが、当社の株式上場後、同社が当社株式の一部を市場で売却した場合、売却の規模等によっては、当社株式の需給関係及び市場価格に影響を与える可能性があります。 (17）ベンチャーキャピタルおよびベンチャーキャピタルが組成した投資事業組合による株式売却について　本書提出日現在における当社の発行済株式総数は4,048,799株であり、このうち720,000株（所有割合17.8％）をベンチャーキャピタルおよびベンチャーキャピタルが組成した投資事業組合（以下、「ベンチャーキャピタル等」という。）が保有しております。一般的に、ベンチャーキャピタル等が未上場株式に投資をおこなう目的は、上場後に当該株式を売却してキャピタルゲインを得ることであるため、当社が株式上場後、ベンチャーキャピタル等が保有する株式を売却する可能性があります。そのような場合には、短期的に需給バランスの悪化が生じる可能性があり、当社株式の株価形成に影響を及ぼす可能性があります。　また、当社の株主のうち、ベンチャーキャピタル等とはロックアップの合意をおこなっておりますが、ロックアップ期間後に保有株式を一斉に売却することにより、短期的に需給バランスが悪化し、当社株式の株価形成に影響を及ぼす可能性があります。 (18）ストックオプションと株式の希薄化について　当社グループでは、当社および当社子会社取締役および当社従業員の業績向上に対する士気を高める目的で新株予約権を付与しております。本書提出日現在、新株予約権による潜在株式数は56,560株であり、これらは、発行済株式総数および新株予約権による潜在株式数の合計4,105,359株の1.4％に相当します。今後これらの新株予約権が行使された場合には、当社株式価値の希薄化や需給関係に影響をもたらし、当社株価形成へ影響を及ぼす可能性があります。 (19）無配当　当社は、株主に対する利益還元を重要な経営課題と認識しており、経営成績および財政状態を勘案して、株主への利益配当を実現することを基本方針としております。しかしながら、当社は本書提出日現在、事業の拡大過程にあり、将来の事業展開と財務体質強化のために必要な内部留保の確保を優先して、創業以来平成28年２月期まで無配当としてまいりました。現在は内部留保の充実に努めておりますが、将来的には、経営成績および財政状態を勘案しながら株主への利益の配分を検討する方針であります。配当実施の可能性およびその実施時期等については、現時点において未定であります。 (20）Ｍ＆Ａについて①　買収後の事業計画の進捗について　当社は、食品の製造および販売をおこなう中小企業を対象としたＭ＆Ａにより、新たな事業展開および事業の拡大を図っております。Ｍ＆Ａによって買収した企業は、当社が保有するプラットフォームを活用し、資金的な支援だけでなく、弱みを補完し事業の活性化を図ることを目的としており、これによりグループ力を高めております。Ｍ＆Ａにあたっては、十分なデューデリジェンスをおこない、リスク等の検討をおこなっておりますが、対象企業における偶発債務の発生や未確認債務の判明等、事前の調査によっても把握できなかった問題が生じた場合や、事業計画が予定通り進捗しない場合には、当社グループの業績・財政状態に影響を及ぼす可能性があります。　なお、事業再生型のＭ＆Ａをおこなう場合、Ｍ＆Ａ後の経営統合の過程においてプラットフォームを活用した支援により早期の収益改善を図りますが、想定通りの改善効果が上がらない場合には、のれん、有形固定資産等の減損損失が発生する可能性があるほか、赤字が継続した場合には、当社グループの業績・財政状態に影響を及ぼす可能性があります。 ②　偶発債務や未認識債務の発生について　Ｍ＆Ａ実施に際しては、対象企業の財務・法務・事業等について事前にデューデリジェンスをおこない、十分にリスクを吟味し正常収益力を分析した上で決定いたしますが、買収後に偶発債務の発生や未認識債務の判明等、事前の調査で把握できなかった問題が生じた場合、また事業の展開等が計画通りに進まない場合、のれんの減損処理をおこなう必要が生じる等、当社グループの業績・財政状態に影響を与える可能性があります。 ③　統合に伴う資産等の整理について　Ｍ＆Ａ後の経営統合において、事業再編や遊休資産の売却等をおこなうことにより特別利益、特別損失が発生し、当社グループの業績・財政状態に影響を及ぼす可能性があります。 ④　Ｍ＆Ａ時の調達資金について　当社グループは、事業拡大を加速する有効な手段のひとつとして、当社グループに関連する事業のＭ＆Ａを検討していく方針です。Ｍ＆Ａを実施する際は自己資金もしくは借入金により資金の調達をおこなう予定としております。現在のところ自己資金によりＭ＆Ａを実施しておりますが、新たなファイナンスによる負担や希薄化および自己資本の変動のほか、新たに借入金を利用した場合、市場金利の変動の状況によっては、借入金利息の負担の増大等により、当社グループの業績・財政状態に影響を及ぼす可能性があります。 (21）資金使途について　当社グループが今回計画している公募増資による資金調達の使途については、設備投資に充当する予定であります。しかしながら、当社グループを取り巻く外部環境や経営環境の変化に対応するため、調達資金を予定以外の使途に充当する可能性があります。また、予定どおりの使途に充当された場合でも、想定どおりの効果を上げることができず、当社グループの事業および業績に影響を及ぼす可能性があります。
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	
経営上の重要な契約等	
研究開発活動	
設備投資等の概要	１【設備投資等の概要】　当社グループでは、継続的な成長をおこなうため、新たな分野への取り組みを強化しており、生産設備の新規導入や更新を中心に、250百万円の設備投資を実施しました。　製造事業セグメントでは、生産設備の新規導入として、楽陽食品㈱において新たにチルド餃子の量産をおこなうための成型機、トレー詰機、ライン等を姫路工場に導入し、82百万円の設備投資を実施しました。また、㈱雄北水産の事業譲り受けによる資産及びのれんの対価として、80百万円の投資を実施しました。　既存設備の更新につきましては、既存設備の安定的な運用をおこなうため、定期的に実施をしております。 
主要な設備の状況	２【主要な設備の状況】　当社グループにおける主要な設備は、次のとおりであります。(1）提出会社平成28年２月29日現在 事業所名（所在地）セグメントの名称設備の内容帳簿価額従業員数（人）建物（千円）工具、器具及び備品（千円）ソフトウエア（千円）合計（千円）本社（東京都千代田区）全社（共通）統括業務施設1,7871,33026,78329,90115　（注）１．現在休止中の主要な設備はありません。２．上記の金額には消費税等は含まれておりません。３．上記のほか、当社は本社事務所を賃借しており、当連結会計年度における賃借料は16,345千円であります。 (2）国内子会社平成28年２月29日現在 会社名事業所名（所在地）セグメントの名称設備の内容帳簿価額従業員数（人）建物及び構築物（千円）機械装置及び運搬具（千円）土地（千円）（面積㎡）リース資産（千円）その他（千円）合計（千円）楽陽食品㈱秩父工場他４工場製造事業中華総菜の製造設備156,116274,920221,224(29,701)8,81213,108674,18392(156)白石興産㈱白石工場他１工場製造事業乾麺の製造設備27,2896,766155,621(12,853)1,000878191,55541(12)㈱桜顔酒造本社工場（岩手県盛岡市）製造事業清酒の製造設備56,1792,217111,288(6,960)－1,489171,17414(2)　（注）１．現在休止中の主要な設備はありません。２．上記の金額には消費税等は含まれておりません。３．従業員数の（　）は、臨時雇用者数を外書しております。
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式15,000,000（注）計15,000,000　（注）平成27年12月14日開催の臨時株主総会において、50,000,000株から15,000,000株に変更しております。
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（平成28年２月29日）提出日現在発行数（株）（平成28年５月27日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式4,048,799 株4,348,799 株東京証券取引所マザーズ単元株式数100株計4,048,799 株4,348,799 株－－　（注）１．当社株式は平成28年３月４日付で、東京証券取引所マザーズに上場いたしました。２．「提出日現在発行数」欄は、平成28年５月１日からこの有価証券報告書提出日までの新株予約権行使により発行された株式数は含まれておりません。
