項目	値
事業の内容	３【事業の内容】　当社グループ（当社及び当社の関係会社）は、当社及び子会社２社で構成されており、主に回転寿司事業及びデリカ事業を営んでおります。　当社グループの事業内容及び当社と関係会社の当該事業に係る位置付けは次のとおりであります。　なお、次の２部門は「第５　経理の状況　１.連結財務諸表等　（１）連結財務諸表　注記事項」に掲げるセグメント区分と同一であります。　また当社グループは、親会社の株式会社コロワイド及び同社の子会社53社により構成される株式会社コロワイドグループに属しております。 〔回転寿司事業〕・・・当社において、直営による回転寿司店のチェーン展開を行っております。 〔デリカ事業〕・・・・株式会社ジャパンフレッシュにおいて、本州や九州地区において主にコンビニエンスストア向け寿司・調理パンの製造、販売を行っております。 　事業系統図は次のとおりであります。  
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社グループ（当社及び連結子会社）の経営方針、経営環境及び対処すべき課題は、以下のとおりであります。　文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。(1)会社の経営の基本方針　当社グループは、「お客様の喜びが私たちの喜びです」を社是とし、「お客様に喜びと満足を提供し、社員自ら改善、改革、成長しながら社会に必要とされ、貢献し続ける競争力No.1の企業を目指す」というビジョンのもと、社会の持続可能な発展と中長期的な企業価値の向上を図る取組みを進めてまいります。 (2)中長期的な会社の経営戦略　当社グループは、お客様に喜ばれる店舗づくりのため、市場環境・顧客ニーズに対応した取組みが必要であると認識しており、以下の取組み等を進めることで、安定した事業展開が行えるよう、グループ全体の収益の向上に努めてまいります。①既存店強化　当社グループは、持続的な企業発展のためにも、既存店の収益力強化が重要であると認識し、以下の取組みを推進してまいります。 イ．価格訴求×価値訴求　当社の根幹をなす100円商品の拡充による価格競争力の強化、幅広い顧客層への訴求を行うとともに、100円商品以外の商品の付加価値・提供価値を高めることで、店舗での顧客体験価値の向上に努めてまいります。 ロ．客層拡大を企図した集客　マスメディアやSNSを活用した継続露出による顧客接点の最大化、お子様などに人気のキャラクターなどとコラボすることでの新たな顧客層への訴求、顧客層に応じた新商品やサービスの積極的投入などによる来店動機の最大化を図ってまいります。 ハ．QSC改善　切付マイスター、サービスマイスターなどの資格制度の導入・活用、パートナーから正社員までの評価制度の見直し等を通じ、優秀な人材を育成し定着を図っていくことで、店舗でのQSC改善に努めてまいります。 ②店舗配置の最適化　当社グループの主幹事業である「かっぱ寿司」では、ロードサイドを中心に出店してきましたが、将来的な国内の人口減少や人口分布の変化に適応するため、三大都市圏の繁華街や駅前立地への出店、不採算店舗の閉鎖・移転など、出店地域の最適化に努めてまいります。 ③コストの最適化　中長期的に原材料費、人件費等の高騰が見込まれておりますが、そのような中でも安定した収益力を維持できるよう、コロワイドグループのシナジー効果を活かした調達コスト等の低減、店舗改装や積極的なシステム・設備導入による生産性向上に取組んでまいります。 ④ESGの取組み　当社では長期にわたる持続的な成長を目指し、ESG（環境、社会、ガバナンス）への取組みに注力しております。具体的には「環境」への取組みの一例として、店舗では、配送頻度の見直しや配送時のドライアイス使用の中止、環境配慮型包材への切り替え等、環境負荷の低減を推進しております。「社会」への取組みの一例として、地域貢献活動の一環として小・中学生の「職場体験」の受け入れや、「障害者の社会への完全参加と平等」の理念に基づき店舗の軽作業での障害者雇用の促進を図っております。さらにダイバーシティ推進の観点からは女性管理職の積極的な登用や女性活躍プロジェクトによる定期的なセミナー開催、外国人雇用の促進などを行っております。「ガバナンス」への取組みの一例として、取締役会の機能強化の観点から社外取締役の１/３以上の維持、指名報酬諮問委員会の設置などを行っております。 ⑤コンプライアンスの強化　当社は、元役員及び社員による競合会社の営業秘密に係る不正競争防止法違反の疑いに関して、2022年10月21日に元役員及び社員と共に同法の両罰規定に基づき起訴されており、元役員については、2023年５月31日に有罪判決が言い渡され、同判決が確定しております。当社及び社員は2024年２月26日に東京地方裁判所より有罪判決（当社罰金30百万円、社員罰金２百万円）が言い渡されましたが、これを不服とし東京高等裁判所に控訴いたしました。当社は、当社の主張に確固たる根拠があるものと考えており、社外弁護士と連携の上、応訴体制を整備し、適切に対応しております。今後の推移によって当社の将来の連結業績に影響を及ぼす可能性がありますが、現時点において最終的な判決の結果を予想することは不可能であり、その影響額を合理的に見積ることが困難であるため、連結財務諸表には反映をしておりません。　また、当社は、株式会社はま寿司から営業秘密に係る損害賠償として、2023年12月27日付けで東京地方裁判所に５億11百万円の支払いを求める訴訟を提起されております。本件について、社外弁護士と連携の上、応訴体制を整備し、適切に対処してまいります。今後の推移によって当社の将来の連結業績に影響を及ぼす可能性がありますが、現時点でその影響額を合理的に見積ることが困難であるため、連結財務諸表には反映をしておりません。　なお、当社は、従前より食品衛生・メニュー表示、ハラスメント、インサイダー情報管理、個人情報保護、ソーシャルメディアリスク等のコンプライアンスに注力しておりましたが、2022年10月21日の起訴を受け、営業秘密管理を含むコンプライアンス教育を継続不断の取組みとし、コンプライアンスに関する取組みをより一層強化し徹底しております。 　以上のような取組みにより、持続的成長を推進できる企業体質に進化することを当社経営の重要課題に位置付けております。 (3)目標とする経営指標　当社グループは、基幹事業である回転寿司事業を安定的な成長軌道に戻し、持続的な成長と中長期的な企業価値の向上を実現するため、ROE８％以上、ROIC６％以上、Net Debt（純有利子負債）／EBITDA倍率３倍以内を経営指標としております。(4)経営環境　当連結会計年度における我が国経済は、2023年５月に新型コロナウイルスの感染症法上の分類が５類感染症へ移行したことから、経済活動正常化の動きが加速し、大企業を中心とした賃金増も後押しとなり、景気は緩やかに回復してきております。一方で、円安や原材料・エネルギー価格の高騰、賃金増を上回る物価の高騰などにより依然として先行き不透明な状況が続いております。　外食産業におきましては、インバウンド消費は拡大しているものの、原材料・エネルギー価格の高騰や人手不足によるコストアップが継続し、厳しい経営環境が続いております。また、新型コロナウイルス感染症を契機としたライフスタイルの変化により、多様な価値観が生まれてきております。 
事業等のリスク	３【事業等のリスク】(1)事業展開について　当社は日本国内で回転寿司事業（直営による回転寿司のチェーン展開）を行っており、店舗は概ね120席以上の大型店を郊外に展開しております。競合他社との競争の激化、消費者ニーズの変化、米・魚等の材料価格の上昇等により当社の業績に影響を及ぼす可能性があります。(2)減損会計の適用について　当社グループでは、回転寿司事業を中心に店舗設備等を保有しており、店舗損益の悪化等により営業活動から生ずる損益が継続してマイナスとなる場合には、固定資産の減損に係る会計基準の適用により減損損失が計上され、当社グループの業績に影響を与える可能性があります。(3)有利子負債依存度について　当社グループは、設備資金・敷金及び保証金等を主として借入金・社債によって調達しております。負債及び純資産合計に占める有利子負債依存度は、2023年３月期に38.3％、2024年３月期に37.0％となっております。変動金利による借入金・社債は金利変動リスクに晒されており、金利が上昇した場合には支払利息が増加し、当社グループの業績に影響を及ぼす可能性があります。（単位：百万円）期別2020年３月期2021年３月期2022年３月期2023年３月期2024年３月期科目等     有利子負債合計7,60212,00411,76611,08711,164 短期借入金－4,000－－－ 1年以内返済予定の長期借入金－1809801,3801,980 1年以内償還予定の社債1,4901,7201,015580490 未払金（割賦）9281,1551,0241,3451,370 リース債務3591928115－ 社債3,0052,1851,170590100 長期借入金－7305,5504,1704,890 長期未払金（割賦）1,8191,8401,9443,0072,334有利子負債依存度26.3％37.5％37.2％38.3％37.0％ (4)敷金及び保証金について　当社グループは、出店等に際して賃借物件（土地・建物）により店舗開発を行うことを基本方針としております。2024年３月末現在、296店舗中292店舗が賃借物件であり、敷金及び保証金の連結総資産に占める割合は、2024年３月末現在11.4％となっております。従いまして、賃借先の経営状況によっては、当該店舗にかかる保証金の一部又は全部の回収不能や店舗営業の継続に支障等が発生し、当社グループの業績に影響を及ぼす可能性があります。(5)商品の品質管理及び衛生管理について　当社グループの各社において商品の鮮度管理を徹底し、厳正な品質管理及び衛生管理を実施し、食中毒を起こさぬよう注力しておりますが、衛生問題及び社会全般の一般的な衛生問題が発生した場合には信用低下等を招き、店舗売上高減少などにより当社グループの業績に影響を及ぼす可能性があります。また、工場等にて衛生問題以外の問題の発生により、工場が一時的な操業停止又は工場稼働率が低下した場合においても、当社グループの業績に影響を及ぼす可能性があります。(6)災害・事故等について　地震等の自然災害や火災・事故などにより、店舗の営業に支障が生じたり従業員が被害を受ける可能性があります。これに伴う売上高の減少、営業拠点の修復又は代替のための費用発生等、当社グループの業績及び財務状況に影響を及ぼす可能性があります。 (7)感染症について　新型コロナウイルスの感染症法上の分類が５類感染症へ移行して以降、当社グループの売上高は回復が進みましたが、今後も感染拡大が続き再度緊急事態宣言・措置が発動された場合には、感染症拡大防止措置を講じつつ、店舗運営の継続に努めることとしておりますが、各自治体からの要請等に基づく、営業時間の短縮及び臨時休業等の措置がとられた場合は、来店客数の減少等が生じ、当社グループの業績に影響を及ぼす可能性があります。 (8)システム障害について　当社グループは、積極的にＤＸ化、ＩＴ化を推進しております。商品の注文および提供、食材の発注、勤怠管理、売上管理等の店舗管理システムの運営管理は万全の体制を整えておりますが、停電や機器の欠陥、コンピュータウィルス等の不足の事態によりシステム障害が発生した場合には店舗運営に支障をきたすことになり、当社グループの業績に影響を及ぼす可能性があります。 (9)仕入れコストについて　仕入価格の変動が経営成績に与える影響を抑制するための施策を実施しておりますが、円安の想定以上の長期化、ウクライナ情勢やイスラエル・パレスチナ情勢などを背景とした地政学リスクなどの影響による原材料・エネルギー価格の高騰は継続しており、当社グループの業績に影響を及ぼす可能性があります。 (10)訴訟等について　当社は、元役員及び社員による競合会社の営業秘密に係る不正競争防止法違反の疑いに関して、2022年10月21日に元役員及び社員と共に同法の両罰規定に基づき起訴されており、元役員については、2023年５月31日に有罪判決が言い渡され、同判決が確定しております。当社及び社員は2024年２月26日に東京地方裁判所より有罪判決（当社罰金30百万円、社員罰金２百万円）が言い渡されましたが、これを不服とし東京高等裁判所に控訴いたしました。当社は、当社の主張に確固たる根拠があるものと考えており、社外弁護士と連携の上、応訴体制を整備し、適切に対応しております。今後の推移によって当社の将来の連結業績に影響を及ぼす可能性がありますが、現時点において最終的な判決の結果を予想することは不可能であり、その影響額を合理的に見積ることが困難であるため、連結財務諸表には反映をしておりません。　また、当社は、株式会社はま寿司から営業秘密に係る損害賠償として、2023年12月27日付けで東京地方裁判所に５億11百万円の支払いを求める訴訟を提起されております。本件について、社外弁護士と連携の上、応訴体制を整備し、適切に対処してまいります。今後の推移によって当社の将来の連結業績に影響を及ぼす可能性がありますが、現時点でその影響額を合理的に見積ることが困難であるため、連結財務諸表には反映をしておりません。　なお、当社は、従前より食品衛生・メニュー表示、ハラスメント、インサイダー情報管理、個人情報保護、ソーシャルメディアリスク等のコンプライアンスに注力しておりましたが、2022年10月21日の起訴を受け、営業秘密管理を含むコンプライアンス教育を継続不断の取組みとし、コンプライアンスに関する取組みをより一層強化し徹底しております。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(１)経営成績等の状況の概要　当連結会計年度における当社グループ（当社及び連結子会社）の財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という。）の状況の概要は次のとおりであります。 ①財政状態及び経営成績の状況　当連結会計年度における我が国経済は、2023年５月に新型コロナウイルスの感染症法上の分類が５類感染症へ移行したことから、経済活動正常化の動きが加速し、大企業を中心とした賃金増も後押しとなり、景気は緩やかに回復してきております。一方で、円安や原材料・エネルギー価格の高騰、賃金増を上回る物価の高騰などにより依然として先行き不透明な状況が続いております。　外食産業におきましては、インバウンド消費は拡大しているものの、原材料・エネルギー価格の高騰や人手不足によるコストアップが継続し、厳しい経営環境が続いております。また、新型コロナウイルス感染症を契機としたライフスタイルの変化により、多様な価値観が生まれてきております。 　このような状況の中、当社におきましては、「お客様の喜びが私たちの喜びです」という社是のもと、「一皿100円（税込110円）」商品を100種以上に拡充する価格訴求に取組んでまいりました。また、厳選したネタを販売するフェアを実施し、切付・接客技術の向上（切付マイスター制度・接客マイスター制度）や、リーダー人材育成に注力することで、価値訴求を進めております。　設備投資については、当連結会計年度において、既存店舗の改装投資を50店舗行いました。改装店舗においては、注文専用高速レーンや自動案内システム、セルフレジ、ご自身のスマートフォンがタッチパネル替わりになる「スマホオーダー」、テイクアウト専用ロッカーを導入し、顧客の利便性向上と店舗の省力化に繋がるサービスを強化しております。 　コストアップの継続に対しては、生産性を向上させる設備の積極的な導入や、切付技術の向上などによる食材歩留まりの改善を進めることで対応してまいりました。また、コロワイドグループのシナジー効果を活かし、コロワイドグループの業態間連携によるメニュー開発により、原材料価格と食品ロスを低減してまいりました。 　サステナビリティの取組みとしては、環境負荷軽減に繋がる食材「大豆ミート」を使用した商品や、日本産水産物の消費促進に向けた対応として「長万部漁港水揚げほたて」を販売し、地球環境や地域・社会への貢献を行ってまいりました。また、経済産業省と日本健康会議が選定する「健康経営優良法人認定制度」において、「健康経営優良法人2024（大規模法人部門）」に認定されるなど、全従業員が長期にわたって活躍できる環境づくりを推進しております。今後も健康経営の実施目的を「社是の実現」とし、その体現者である従業員が能力を最大限発揮できるように、「フィジカル」「メンタル」の健康と「従業員エンゲージメント」向上を図ってまいります。さらにダイバーシティ推進の観点から、女性管理職の積極的な登用や女性活躍プロジェクトによる定期的なセミナー開催、外国人雇用の促進などを行い、多様な従業員が長期にわたって活躍できる環境づくりを推進しております。 　原材料・エネルギー等の価格高騰による業績への影響を踏まえ、当社グループが保有する店舗等に係る固定資産の一部について「固定資産の減損に係る会計基準」に基づき回収可能性を検討した結果、当第４四半期連結会計期間に46店舗及び２工場に対し減損処理を行い、減損損失１億18百万円を計上することといたしました。 　このようなことから、当連結会計年度の売上高は721億96百万円(前期比2.5％増)、営業利益は16億93百万円(前期は営業損失11億２百万円)、経常利益は17億16百万円(前期は経常損失11億２百万円)、親会社株主に帰属する当期純利益は13億96百万円(前期は親会社株主に帰属する当期純損失30億41百万円)となりました。 　次に事業の種類別セグメントの概況をご報告申し上げます。 〈回転寿司事業〉　回転寿司事業におきましては、限定ネタを「一皿100円（税込110円）」で提供する「厳選100円（税込110円）祭り」などのフェアを定期的に開催し、一部店舗でランチセットを500円（税込550円）から販売する価格訴求に取組んでまいりました。また、珠玉の豪華ネタを堪能いただける「ごち寿司」、京都漬物の老舗「京つけもの　西利」監修の「京漬物を使った寿司」５商品他など、老舗、名店の職人などに監修いただく「名店レシピ」をはじめ、様々なコラボ商品の期間限定販売を通じて、価値訴求を進めてまいりました。さらには、「うに」「北海道産いくら」「本鮪中とろ」の高級ネタを一皿100円（税込110円）で販売し、価値と価格を同時に訴求するフェアなども開催してまいりました。これらの情報については、タレントを起用したテレビCMなどを通じて発信してまいりました。 　スイーツブランド「ごちCAFE」では、「桔梗屋」監修の「桔梗信玄餅をイメージした和スイーツ」を販売いたしました。また、「本格ラーメンシリーズ」として第28弾「家系総本山　吉村家」監修の「横浜家系ラーメン」、第29弾「大島」監修の「札幌味噌ラーメン」を販売いたしました。その他に「クレヨンしんちゃん」や、「わんだふるぷりきゅあ！」などのお子様に人気があるキャラクターとタイアップしたアプリ会員向けオリジナルグッズプレゼントキャンペーンの実施、アプリ会員限定「生ビール（中）半額キャンペーン」を期間限定で開催することなどにより、多様な消費者ニーズへの対応を進めております。 　店舗面におきましては、2024年３月に千葉駅前店を出店いたしました。また、賃貸契約終了により10店舗の閉店を行った結果、当連結会計年度末の店舗数は293店舗となりました。 　以上の結果、回転寿司事業の売上高は583億24百万円(前期比3.5％増)となりました。 〈デリカ事業〉　デリカ事業においては、取引先の取扱商品変更の影響を受け、当第４四半期の売上高は前年同四半期を下回りました。一方で、利益面では、工場の生産性の向上に継続して取組んだことにより、当第４四半期の経常利益は前年同四半期を上回りました。商品開発においては、取引先と連携し、多様化する消費者ニーズへ対応していくことで売上高伸長を図ってまいります。　また、新しいカテゴリーである冷凍食品に関しても取引先の開拓を行い、さらなる成長に向けた取組みを進めてまいります。 　以上の結果、デリカ事業の売上高は138億72百万円(前期比1.5％減)となりました。 ②キャッシュ・フローの状況　当連結会計年度末における現金及び現金同等物（以下「資金」という）は、営業活動によるキャッシュ・フローにより35億54百万円増加、投資活動によるキャッシュ・フローにより24億90百万円減少、財務活動によるキャッシュ・フローにより６億44百万円減少した結果、前連結会計年度末より４億19百万円増加し、79億37百万円（前連結会計年度末は75億18百万円）となりました。 　当連結会計年度における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。（営業活動によるキャッシュ・フロー）　営業活動の結果得られた資金は35億54百万円（前年同期は得られた資金25億22百万円）となりました。これは主に、税金等調整前当期純利益15億78百万円、減価償却費22億８百万円、減損損失１億18百万円、売上債権の増加１億98百万円、仕入債務の減少１億39百万円等によるものであります。（投資活動によるキャッシュ・フロー）　投資活動の結果使用した資金は24億90百万円（前年同期は使用した資金11億46百万円）となりました。これは主に、有形固定資産の取得による支出24億34百万円等によるものであります。（財務活動によるキャッシュ・フロー）　財務活動の結果使用した資金は６億44百万円（前年同期は使用した資金32億65百万円）となりました。これは主に、長期借入れによる収入30億円、長期借入金の返済による支出16億80百万円、社債の償還による支出５億80百万円、割賦債務の返済による支出13億69百万円等によるものであります。 ③生産、仕入及び販売の実績(イ)生産実績当連結会計年度の生産実績は次のとおりであります。セグメントの名称金額（百万円）前年同期比（％）デリカ事業12,06198.9合計12,06198.9（注）金額は製造原価によっております。 (ロ)仕入実績　回転寿司事業は、提供するサービスの性格上、生産実績の記載になじまないため、「生産実績」に代えて「仕入実績」を記載いたします。当連結会計年度の仕入実績は、次のとおりであります。セグメントの名称金額（百万円）前年同期比（％）回転寿司事業22,619101.4合計22,619101.4（注）上記仕入実績は、セグメント間の取引高を消去した金額となっております。 (ハ)販売実績当連結会計年度の販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称金額（百万円）前年同期比（％）回転寿司事業58,324103.5デリカ事業13,87298.5合計72,196102.5（注）１．上記販売実績は、セグメント間の取引高を消去した金額となっております。２．金額は販売価格によっております。 （２）経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。　なお、文中における将来に関する事項は、当連結会計年度末現在において判断したものであります。①当連結会計年度の経営成績等の状況に関する認識及び分析・検討内容経営成績等１)財政状態(資産)　当連結会計年度末における総資産は301億91百万円となり、前連結会計年度末に比べ12億53百万円増加いたしました。これは主に、現金及び預金が４億19百万円増加、売掛金が１億98百万円増加、工具、器具及び備品が10億82百万円増加、リース資産が２億76百万円減少、敷金及び保証金が２億24百万円減少したことによるものです。(負債)　当連結会計年度末における総負債は200億83百万円となり、前連結会計年度末に比べ１億57百万円減少いたしました。これは主に、買掛金が１億39百万円減少、長期借入金及び１年内返済予定の長期借入金が13億20百万円増加、社債及び１年内償還予定の社債が５億80百万円減少、未払金及び長期未払金が６億96百万円減少したことによるものです。(純資産)　当連結会計年度末における純資産は101億８百万円となり、前連結会計年度末に比べ14億11百万円増加いたしました。これは主に、親会社株主に帰属する当期純利益13億96百万円により利益剰余金が増加したことによるものであります。２)経営成績 (売上高)　当連結会計年度の売上高は721億96百万円(前期比2.5％増)となり、前連結会計年度に比べ17億59百万円増加いたしました。セグメント別の売上高については、「(１)経営成績等の状況の概要　①財政状態及び経営成績の状況」に記載しております。(売上総利益）　当連結会計年度の売上総利益は375億31百万円(前期比5.1％増)となり、前連結会計年度に比べ18億８百万円増加いたしました。また、売上総利益率は、食材価格の高騰の影響を受けたものの、食材歩留まりを意識したメニュー開発の実施などにより、前連結会計年度に比べ1.3ポイント増加し、52.0％となりました。(営業利益）　当連結会計年度の販売費及び一般管理費は358億38百万円(前年比2.7％減)となり、前連結会計年度に比べ９億87百万円減少いたしました。これは主に、コストアップの継続に対しては、生産性を向上させる設備の積極的な導入や、切付技術の向上などによる食材歩留まりの改善を進めることで対応してまいりました。また、コロワイドグループのシナジー効果を活かし、コロワイドグループの業態間連携によるメニュー開発により、原材料価格と食品ロスを低減してまいりました。以上の結果、当連結会計年度の営業利益は16億93百万円(前期は営業損失11億２百万円)となりました。(経常利益）　当連結会計年度における営業外収益は、前連結会計年度に比べ20百万円減少し、４億15百万円（前期比4.6％減）となりました。当連結会計年度における営業外費用は、前連結会計年度に比べ43百万円減少し３億92百万円（前期比10％減）となりました。以上の結果、当連結会計年度の経常利益は17億16百万円(前期は経常損失11億２百万円)となりました。(親会社株主に帰属する当期純利益）　当連結会計年度における特別利益は、前連結会計年度に比べ34百万円減少し、62百万円（前期比35.6％減）となりました。当連結会計年度における特別損失は、前連結会計年度に比べ16億23百万円減少し、２億円（前期比89.0％減）となりました。これは主に、減損損失が14億27百万円減少したことによるものであります。以上の結果、当連結会計年度における親会社株主に帰属する当期純利益は13億96百万円（前期は親会社株主に帰属する当期純損失30億41百万円）となりました。 ３)キャッシュ・フローの状況　当連結会計年度のキャッシュ・フローの状況につきましては、「(１)経営成績等の状況の概要　②キャッシュ・フローの状況」に記載のとおりであります。 ４）経営方針、経営戦略、経営上の目標の達成状況を判断するための客観的な指標等　当社グループは、基幹事業である回転寿司事業を安定的な成長軌道に戻し、持続的な成長と中長期的な企業価値の向上を実現するため、中長期的に連結営業利益率５％以上を目指してまいります。　当連結会計年度における連結営業利益率は、2.3％となりました。引き続き指標について、改善されるように取組んでまいります。②キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報　当社グループの主な資金需要は主に、材料費、外注費、人件費及び一般管理費等の営業費用並びに設備投資等であります。　これらの資金需要につきましては、営業キャッシュ・フロー及び自己資金の他、金融機関からの借入等による資金調達にて対応していくこととしております。　なお、当連結会計年度末における現金及び現金同等物の残高は79億37百万円となっております。また、当連結会計年度末における借入金及びリース債務を含む有利子負債の残高は111億64百万円となっております。　また、重要な設備投資の予定及び資金調達方法については、「第３　設備の状況　３　設備の新設、除却等の計画　（１）重要な設備の新設」をご参照ください。③重要な会計上の見積り及び当該見積りに用いた仮定　連結財務諸表の作成に当たって用いた会計上の見積り及び当該見積りに用いた仮定のうち、重要なものについては、「第５ 経理の状況　１連結財務諸表等（１）連結財務諸表　注記事項（重要な会計上の見積り）」に記載のとおりであります。 １)繰延税金資産　当社グループは、繰延税金資産について定期的に回収可能性を検討し、当該資産の回収が不確実と考えられる部分に対して評価性引当額を計上しております。回収可能性の判断においては、将来の課税所得見込額と実行可能なタックス・プランニングを考慮して、将来の税金負担額を軽減する効果を有すると考えられる範囲で繰延税金資産を計上しております。　将来の課税所得見込額はその時の業績等により変動するため、課税所得の見積りに影響を与える要因が発生した場合には、回収可能見込額の見直しを行い繰延税金資産の修正を行った結果、繰延税金資産が減額され税金費用が計上されるため、当社グループの業績を悪化させる可能性があります。 ２)固定資産の減損処理　当社グループは、固定資産の減損に係る回収可能性の評価に当たり、キャッシュ・フローを生み出す最小単位として、営業店舗及び工場を基本単位とした資産のグルーピングを行っております。営業活動から生ずる損益が継続してマイナスになっている資産グループについて、帳簿価額を回収可能価額まで減額し、当該減少額を減損損失として計上しております。　なお、当該資産の回収可能価額は使用価値により算定しております。使用価値は将来キャッシュ・フローを7.6％～9.2％で割り引いて算定しております。　減損の兆候の把握、減損損失の認識及び測定に当たっては慎重に検討しておりますが、事業計画や市場環境の変化により、当初見込んでいた収益が得られなかった場合や、将来キャッシュ・フロー等の前提条件に変更があった場合、固定資産の減損を実施し、当社グループの業績を悪化させる可能性があります。 
経営上の重要な契約等	５【経営上の重要な契約等】　該当事項はありません。 
研究開発活動	６【研究開発活動】　　特記すべき事項はありません。
設備投資等の概要	１【設備投資等の概要】　当社グループは、当連結会計年度に3,170百万円の設備投資（無形固定資産及び敷金及び保証金を含む。）を実施いたしました。　回転寿司事業において主要な設備投資の内容は改装を50店舗実施し、1,861百万円の設備投資を行いました。　デリカ事業においては、工場において生産能力の増強と品質の安定向上を目的とした改修等を実施し、56百万円の設備投資を行いました。 
主要な設備の状況	２【主要な設備の状況】　当社グループにおける主要な設備は、次のとおりであります。 (1)提出会社事業所別設備の状況 2024年３月31日現在 事業所名（所在地）セグメントの名称設備の内容 土地建物及び構築物（百万円）機械装置及び運搬具（百万円）工具、器具及び備品（百万円）リース資産（百万円）計（百万円）従業員数(人)所有面積(㎡)帳簿価額（百万円）かっぱ寿司回転寿司事業店舗設備13,620.669924,8972,0892,706010,684661（5,392）上尾工場（埼玉県上尾市）デリカ事業食品生産設備8,708.8726050－－265－（－）（注）１．上記金額は有形固定資産を帳簿価額で記載しております。２．上尾工場は、連結子会社である株式会社ジャパンフレッシュに貸与しております。３．従業員数欄の（外書）は、臨時雇用者の当連結会計年度の平均雇用人員（１日８時間換算）であります。 (2)国内子会社株式会社ジャパンフレッシュデリカ事業2024年３月31日現在 事業所名（所在地）設備の内容 土地建物及び　構築物（百万円）機械装置及び運搬具（百万円）工具、器具及び備品（百万円4）リース資産（百万円）計（百万円）従業員数(人)所有面積(㎡)帳簿価額（百万円）名古屋工場他（愛知県名古屋市）食品衛生設備2,346.0739471484－51821（251）その他２工場食品衛生設備－－16310612－28134（216）（注）１．上記金額は有形固定資産を帳簿価額で記載しております。２．従業員数欄の（外書）は、臨時雇用者の当連結会計年度の平均雇用人員（１日８時間換算）であります。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式100,000,000計100,000,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2024年３月31日）提出日現在発行数（株）（2024年６月27日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式49,414,57849,414,578東京証券取引所プライム市場単元株式数100株計49,414,57849,414,578－－  
