項目	値
事業の内容	 ３ 【事業の内容】 当社の企業集団は、当社及び子会社12社で構成し、スーパーマーケット事業を主な事業の内容としております。なお、当社は純粋持株会社であり、「有価証券の取引等の規制に関する内閣府令」（2007年内閣府令第59号）第49条第２項に規定する特定上場会社等に該当し、インサイダー取引規制の重要事実の軽微基準のうち、上場会社の規模との対比で定められる数値基準については、連結ベースの数値に基づいて判断することとなります。当社の企業集団の事業に関わる位置付け及びセグメントとの関連は、次のとおりであります。 (持株会社)    アクシアル  リテイリング(株) 当社グループ全体の経営管理、統括を行っております。(スーパーマーケット)    (株)原信 スーパーマーケットの経営を行っております。  (株)ナルス スーパーマーケットの経営を行っております。  (株)フレッセイ（注）１、３スーパーマーケットの経営を行っております。  原信ナルスオペレーションサービス(株) 当社グループ店舗で販売する商品の調達及び当社グループ内の間接業務の集約処理を行っております。  (株)ローリー 当社グループ店舗で販売する各種食品の製造、加工を行っております。  アクシアル  レーベル(株) 当社グループ店舗で販売する自社開発商品の開発を行っております。  (有)原信ネットオーダー（注）２各種商品の小売を行っております。  高翔商事(株) 不動産の管理を行っております。(その他)    (株)原興産   当社グループ各社の清掃業務、保険契約に関する保険代理店業務を行っております。  (株)アイテック 当社グループ各社の情報処理及びソフトウエアの開発業務を行っております。  高速印刷(株) 当社グループ各社のチラシ広告、その他各種印刷物の作成、納入を行っております。  力丸流通サービス(株)（注）３当社グループ各社の清掃業務を行っております。 (注)１  前連結会計年度末において連結子会社であった(株)フレッセイヒューマンズネットは、2023年４月１日付で、(株)フレッセイを存続会社、同社を消滅会社とする吸収合併を行い、連結子会社でなくなっております。２  (有)原信ネットオーダーは、2023年９月13日付で同社の発行済株式の全てを取得し完全子会社となったため、新たに連結子会社となっております。３  当連結会計年度末において連結子会社である力丸流通サービス(株)は、2024年４月１日付で、(株)フレッセイを存続会社、同社を消滅会社とする吸収合併を行っており、提出日現在においては連結子会社でなくなっております。    事業の系統図は次のとおりであります。    
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】 文中における将来に関する事項は、当連結会計年度の末日現在において当社グループ（当社及び当社の連結子会社）が判断したものであります。当該将来に関する事項は、取締役会等の社内の会議体で合理的な根拠に基づく適切な検討を経たものであり、検討にあたっては、当社グループの事業所ごとに事業を取り巻く環境、事業計画、その他関連する諸条件を総合的に勘案して判断しております。なお、将来に関する事項につきましては、不確実性を有しており、将来生じる結果と異なる可能性がありますので、記載しております事項に対する判断は、以下記載事項及び本項目以外の記載内容も合わせて慎重に行われる必要があります。 (1)  経営方針当社グループは、経営理念に基づき、当社グループ全体としてチェーンストアのマスメリットを創出しつつ、それぞれの事業が地域に密着した経営を行っております。主力であるスーパーマーケット事業は、「鮮度」、「品質」、「品揃え」、「価格」、「サービス」などにおいて地域のお客様から圧倒的に支持されるリージョナル・チェーンの実現を目指しております。当社グループは、経営理念等を以下のとおり定めております。 アクシアル　ポリシー アクシアル リテイリング グループ経営理念 我々は毎日の生活に必要な品を廉価で販売し、より豊かな文化生活の実現に寄与することを目的とする。 経営原則 １．高潔な企業風土をめざします。２．ＴＱＭを経営の根幹にします。３．基本を徹底します。４．マスメリットを追求します。５．持続可能な社会の実現に貢献します。 行動指針 １．「判断の基準はお客様」です。２．安全を最優先します。３．全体最適で発想します。４．自己育成に努めます。５．人間性を尊重します。６．チームワークを大切にします。７．コミュニケーションを円滑にします。  (注)  「ＴＱＭ：トータル・クオリティ・マネジメント、総合的品質管理」　お客様満足のため、継続的に仕事やサービスや商品の質をレベルアップしていく経営品質向上のための活動  (2)  経営戦略当社グループは、経営理念実現に向け、グループビジョン（長期経営計画）を定めており、環境変化に応じて更新を行っております。過去におけるグループビジョンの変遷は、以下のとおりであります。未来図プロジェクト　（1990年～1997年）・ＳＳＭ（注１）　２００店舗・商勢圏づくり２０１０ＶＩＳＩＯＮ　（1998年～2008年）・ＳＳＭ＋ＮＳＣ（注２）　２００店舗・ドミナント・エリア（注３）づくり・ロジスティックス網の整備Ａｄｖａｎｃｅｄ　Ｒｅｇｉｏｎａｌ　Ｃｈａｉｎ　（2009年～2019年）・脱ローカル的体制、志向・本部から目が届きにくい事業所ができても、確固たる企業運営ができる体制づくり  この間、当社グループは、企業規模の拡大、収益性の改善、店舗や商品・サービスの魅力向上等を図り、グループビジョン達成に向け着実に成長を遂げてまいりました。その一方で、時代の変化も進みました。現在取り組むグループビジョンについては、当社グループの現状、今後予測される環境変化、今後の成長戦略を踏まえ、次のように定めております。Ｅｎｊｏｙ！　Ａｘｉａｌ　Ｓｅｓｓｉｏｎ♪　（2020年～）＜イメージ＞　　息の合った爽やかなバンドセッション当社グループ全体が調和のとれた活動を行い、これまで以上にマスメリットを追求しつつ、当社グループの各事業会社や、各店舗、各部署、各人が、それぞれの技量を磨き込み、イキイキと自主的に、自発的に、自律的に活動し、あたかも、力強く美しい演奏を奏でる「息のあった爽やかなバンドセッション」のようでありたい、という想いが込められております。＜キーワード＞　３Ｃ：「Collaboration 協働」、「Creation 創造」、「Challenge 挑戦」＜基本政策＞・品質経営ＴＱＭ活動の推進により、商品・サービスとそれを支える仕組みの「品質」を向上し、お客様・地域・社会からより信頼される企業を実現する。・環境経営事業活動を通じて環境課題の解決に取り組み、持続可能な社会の実現に貢献する。・健康経営健康的なライフスタイルを実現できる商品・サービスの提供を通じて、お客様の健康づくりのサポートを行う。また、従業員の健康増進と働きやすい職場づくりを推進する事で、長く安心して働ける環境を実現する。・技術革新への対応日々進歩する様々な技術の活用に果敢に挑戦し、お客様の利便性と事業運営の生産性を飛躍的に向上させる。・人づくり自らチャレンジし、変革を起こせるイノベーティブな人材を育成する。また、人材育成を通じて地域・社会の発展にも貢献する。 (注)１  「ＳＳＭ：スーパー・スーパーマーケット」　売場面積500坪～800坪のスーパーマーケット２  「ＮＳＣ：ネバフッド・ショッピング・センター」　食品スーパーを核とし、近隣住宅街などの小商圏を対象としたショッピング・センター３  「ドミナント・エリア」　当社グループ店舗が集中出店し、お客様より圧倒的な支持を得ている地域  (3)  経営環境①  企業構造当社グループは、スーパーマーケット事業を主要事業としており、当社グループの事業全体の売上高及び営業利益に対し、同事業の売上高及び営業利益は、いずれも９割超を占めております。企業体系は、純粋持株会社である当社を中心に、機能別の各事業会社（すべて国内完全子会社、12社）で構成しており、その事業構成は、事業関連性を重視して主要事業に関連性のあるものを基本としております。その内容につきましては、「第一部　企業情報　第１　企業の概況　３　事業の内容」に、各事業会社の事業を示しておりますので、ご覧ください。各事業会社は、当社グループ統一方針の下、協調して事業運営を行いますが、それぞれの自主性、主体性、独自性は、グループ全体最適の枠内で尊重し、事業運営を行っています。現在の企業体系は、業績の状況、事業運営の状況等から判断し、良好に機能していると考えております。 ②  主要商品・サービスの内容当社グループが販売する主要商品・サービスは、生鮮食品、一般食品の小売であり、その事業全体に占める売上高の構成は約９割であります。その内容につきましては、「第一部　企業情報　第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1)　経営成績の状況の概要及び分析・検討内容　②　生産、受注及び販売の状況　ａ　販売実績」に、商品別売上高の状況を示しておりますので、ご覧ください。 ③  顧客基盤当社グループの主要事業が主に対象とする顧客は、不特定多数の一般消費者であり、特定の顧客に集中はしておりません。販売方法は、店舗における顧客との対面によるものがほとんどであり、他にインターネット等による通信販売がごく僅かにあります。顧客が店舗に来店する頻度は、当社グループが扱う商品（主に食品）の特性上、週に数度であり、他業種に比較し高くなっております。また、顧客が来店する範囲は、概ね店舗から半径５Ｋｍ以内が大半を占めております。顧客の購買動向につきましては、「第一部　企業情報　第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1)　経営成績の状況の概要及び分析・検討内容　①　セグメント別経営成績　ａ　スーパーマーケット　（販売指標に関する動向）」に、来店客数、客単価等の状況を示しておりますので、ご覧ください。 ④  事業を行う市場の状況当社グループは、事業を行う対象を国内市場としており、海外市場は想定しておりません。国内市場の情勢は、人口減少や高齢化等に伴う構造的な諸問題を抱えており、国内景気は、先行きの見通しが難しい状況となっております。市場規模につきましては、都市部への人口流出が続いており、当社グループの主たる事業地域における市場では規模縮小の傾向が見受けられますが、短期間で大幅に市場規模が変化する状況にはありません。販売する商品の動向につきましては、共働き世帯の増加や世帯人員の減少、高齢化が進んでいることで、簡単便利な商品や短時間で調理することが可能な商品の販売が伸長しております。お客様の購買支出につきましては、物価上昇により増加傾向であるものの、可処分所得の伸び悩みにより、お客様の購買行動は慎重さがうかがえ、実質的な個人消費は勢いに欠けているものと認識しております。市場内で競合する事業者の状況につきましては、多数の事業者が存在しており、近年では他業種の事業者が、当社グループと競合する商品の販売に参入する傾向も見受けられます。また、顧客との対面によらないインターネット市場が規模を拡大しており、競合状況は、同業種間に限らず、他業種、販売方法といった垣根を越えて激しさを増しております。 事業に関連する法令関係の状況につきましては、近年では消費税法の改正、食品表示法の改正及び労働法規の改正が挙げられます。消費税法につきましては、インボイス制度関連の対応コストや運用上の負荷が生じております。食品表示法につきましては、食品表示に関する各種義務化が行われており、対応コストや運用上の負荷が生じております。労働法規につきましては、労働環境の改善や社会保険料の負担増など、対応コスト、環境整備等の負担増加に加え、個人消費の抑制要因となる影響が生じております。技術革新につきましては、近年の情報技術の革新は目覚ましく、経営環境に関連したものでは、キャッシュレス決済が特に注目を浴びております。当社グループでは、現状、クレジットカード決済には対応しており、電子マネー等の電子決済方法には一部対応しております。 ⑤  販売網店舗の出店にあたっては、店舗の収益性、店舗運営の実現性を慎重に判断し、当社グループ店舗が集中出店し、お客様より圧倒的な支持を得られる地域（ドミナント・エリア）の形成に重点を置いており、現状の出店地域を基本としつつ、新たな商勢圏への出店によって、慎重に出店地域の拡大を図っております。当社グループ店舗の当連結会計年度末現在における出店状況は、スーパーマーケットの店舗が131店舗であり、その地域別内訳は次のとおりであります。出店地域 新潟県長野県富山県群馬県栃木県埼玉県合計期末店舗数（店舗）72634433131 また、当社グループの主力事業であるスーパーマーケット店舗の近年の出店状況は次のとおりであります。回次第69期第70期第71期第72期第73期決算年月2020年３月2021年３月2022年３月2023年３月2024年３月出店数（店舗）33354退店数（店舗）32452期末店舗数（店舗）129130129129131 (注)１  店舗数は、スーパーマーケットの店舗数のみであり、他業態（100円ショップ）を含みません。２  出店数及び退店数には、移転、建替に伴う新設及び閉鎖を含めて表示しております。 ⑥  競合他社との競争優位性近年、競合他社との競争が激化しておりますが、当社グループといたしましては、独自性を発揮し、競争優位性を確保するため、以下に注力しております。・　基本の徹底（明るく元気な挨拶、清潔なお店、価格・鮮度・味の追求、品切れのない売場）・　袋詰めサービスをはじめとした、他社には真似できないサービスの提供・　当社ならではの商品の開発、品揃え・　おいしさ、価格、品質、機能を兼ね備えたプライベート・ブランド商品の拡充・　購買力を活かした、魅力ある販売価格の実現・　新しい技術、サービスの積極的導入・　以上を可能にするため、中期経営計画で重点課題とする生産性や原資の確保 (4)  経営上の目標の達成状況を判断するための客観的な指標等①  総資本経常利益率（ＲＯＡ）当社グループは、資本効率向上の観点から、総資本経常利益率（ＲＯＡ）を経営の重要指標と位置付け、15％を長期目標に掲げており、当面の目標として、10％を上回るべく総資産回転率と経常利益率の改善に努めています。直近の状況を示すと、次のとおりであります。回次第69期第70期第71期第72期第73期決算年月2020年３月2021年３月2022年３月2023年３月2024年３月総資本経常利益率(％)9.511.59.29.19.7 (注) 指標の算出方法は以下のとおりであります。       総資本経常利益率  ＝  （経常利益）÷（（期首総資産額＋期末総資産額）÷２）  ②  中期経営計画当社グループは、グループビジョン実現のための橋渡しとして、中期経営計画をローリング方式により定め、実行しております。当連結会計年度の中期経営計画に対する実績の状況を示すと、以下のとおりであります。項目計画値実績値差異計画比（％）(Ａ)(Ｂ)(Ｂ)－(Ａ)(Ｂ)／(Ａ)売上高(億円)2,5582,702＋144105.6経常利益率(％)3.34.6＋1.3139.4期末店舗数(店舗)132131－199.2 (注)１  店舗数は、期末のスーパーマーケット店舗数のみであり、他業態（100円ショップ）を含みません。２  指標の算出方法は以下のとおりであります。          経常利益率  ＝  （経常利益）÷（売上高） 翌連結会計年度以降目標とする中期経営計画の概要は、以下のとおりであります。回次第74期第75期第76期決算年月2025年３月2026年３月2027年３月売上高(億円)2,8002,8903,000経常利益率(％)4.54.54.5期末店舗数(店舗)131134137 (注)１  店舗数は、期末のスーパーマーケット店舗数のみであり、他業態（100円ショップ）を含みません。２  指標の算出方法は以下のとおりであります。          経常利益率　＝　（経常利益）÷（売上高） ③  中期経営計画における重点課題今後３年間の中期経営計画では、以下の項目を重点課題として経営戦略を実行してまいります。ａ  ドミナント戦略ドミナント・エリア（当社グループ店舗が集中出店し、お客様より圧倒的な支持を得ている地域）の強化と新商勢圏の開拓により、持続的成長を実現してまいります。これに向け、次のような施策を実行してまいります。・　新規出店を支える組織体制の強化を図り、新規出店を積極的に進めてまいります。・　既存店の改装・移転再配置による競争力向上を図ってまいります。・　多様な出店地の状況にあっても、出店戦略を可能にする新たな店舗フォーマットの開発と店舗設備の標準化を検討してまいります。ｂ  商品戦略バーティカル・マーチャンダイジング（商品の製造段階からお客様に届くまでの一貫した商品化計画）を推進し、日常生活全般におけるあらゆるシーンに必要な商品の充実、お買い物の楽しさ、便利さのご提供を行ってまいるとともに、健康や簡便、癒し、環境といったスマートな生活提案に配慮した商品の取り扱い拡大を図り、お客様へご利益を一層提供できるように努めてまいります。これに向け、次のような施策を実行してまいります・・　お客様にとって魅力ある商品を品揃えするため、プライベート・ブランド商品（当社グループの独自開発商品）や当社グループならではの独自商品の開発・取扱い店舗の拡大、海外商品の自社輸入推進、エシカル（人や社会、地球環境に配慮した倫理的に正しい消費行動）を意識した社会課題の解決につながるような商品の育成・品揃えの拡大を図ってまいります。・　商品の価格政策として、あらゆる部門の売れ筋商品が「いつも安い」とお客様に感じていただけるようなＥＳＬＰ（エブリデイ・セイム・ロー・プライス）を推進し、お客様にとって魅力ある売場を実現するとともに、その原資を確保するための店舗の作業削減と生産性改善に努めてまいります。・　情報システムの活用、改善による販売・購買の好事例共有と最適化実現を推進してまいります。 ｃ  店舗・サービス戦略お客様にとって魅力があり利便性が高い選ばれる店舗を目指してまいります。これに向け、次のような施策を実行してまいります。・　電子決済手段等の簡単で使いやすい決済手段の対応拡大、楽しく容易なお買い物を支える新技術を活用した什器やサービスの導入検討を進め、ショートタイム・ショッピング（お客様が気持ちよく短時間でお買い物を楽しめる環境）の実現に努めてまいります。併せて、店舗従業員の会計業務負担軽減を進めてまいります。・　インターネットを活用したＥＣ（エレクトロニック・コマース）の規模拡大・サービス拡充を図ってまいります。・　各種手法や分析方法、事例の共有等を活用し、当社グループ全店舗で店舗運営における提案力・販売力の共有を図り、当社グループが一体となって力を発揮できるような店舗運営の強化を進めてまいります。ｄ  オペレーション戦略ローコスト・オペレーション（ムダを排除した効率的な事業運営）を構築することで、お客様よりご支持をいただける商品の品質・価格、サービスを実現する原資を確保し、他社との差別化を図ってまいります。これに向け、次のような施策を実行してまいります。・　新技術の研究と活用推進、業務の棚卸と改廃を行い、省人化、省力化を推進してまいります。・　最良オペレーションへの統一に向けた環境整備を行い、運営改善を図ってまいります。ｅ  ロジスティックス戦略中長期的な視点から物流戦略の策定、計画を検討します。これに向け、次のような施策を実行してまいります。・　物流網の再整備、機能強化、新たな機能の導入を前提として、全体最適を実現できるような物流網の再整備、拠点の新設を検討してまいります。・　商品の集中製造拠点について、既存体制の再整備、新設拠点の軌道化、拠点新設等の計画を進めてまいります。ｆ  組織戦略従業員が能力を最大限に発揮できるよう働きやすい職場環境を実現し、組織の持続的な成長が図られるようにしてまいります。これに向け、次のような施策を実行してまいります。・　人事・教育システムの再整備を行い、スペシャリストの育成・獲得、採用につながる環境整備を図ってまいります。・　コミュニケーション推進、福利厚生の拡充、働き方への柔軟な対応を進め、風通しの良い企業風土を醸成してまいります。 (5)  優先的に対処すべき事業上及び財務上の課題①　全般昨今の経営環境は、円安の進行や原料原価・諸経費の高騰、前向きな賃上げを実施したことによる従業員給付の増加、社会保険料の企業負担増加など、企業経営を行っていく上で、これらのコストを吸収しつつ適正利益を確保するための取組みが重要な課題となっております。このような状況において、近年は、商品の品質、品揃えを充実しつつ、お客様がお求めやすい価格で商品をご提供できるように、経営基盤を整備するための諸施策として、設備・情報投資、従業員が働きやすい職場環境の整備等に努めてまいりました。お客様より「あの商品おいしいよね！」と言われることは、当社グループにとって、最も喜ばしいことであります。翌連結会計年度につきましては、整備した基盤を活用した成長ステージのステップアップが大きな課題と認識しており、年度方針に 「おいしさがドまん中大作戦！！」～ うまいよねって言われたい！(≧▽≦) ～ を掲げ、食品スーパーマーケットとして味をはじめ、商品やサービスの品質に徹底してこだわることで、アクシアルらしさ、ひいては原信、ナルス、フレッセイらしさを追求してまいります。 何よりも味や品質を大切にする姿勢を再確認し、品質のために手間をかけるべきところには手間を惜しまない。しかし、「良い商品を良い売場で安くご提供する」ためには、全体の効率を上げていかなければならない。これは二律背反するようなことかもしれませんが、当社が長年経営の根幹として培ってきたＴＱＭ（トータル・クオリティ・マネジメント、経営における総合的品質管理）活動でこれを実現し、「選ばれるアクシアル」を目指してまいります。 ②  競合他社との競争優位性基本である、商品の品質、サービスレベルについて、高い水準を維持するための諸施策を継続して実施してまいります。他社との差別化については、当社グループ独自のサービスやプライベート・ブランド（自社開発）商品の拡充、簡単便利な商品や即食ニーズの充実等により、お客様のご要望にお応えできるよう努めてまいります。 ③  人材確保人材確保難への対応として、働きやすい就業環境の実現が必要であると考えております。この実現のため、有給休暇取得率の向上や諸制度の変更を進めるとともに、それを実現するための環境整備に努めてまいります。 ④  法改正への対応当社グループの事業に関係する様々な法令改正の対応については、その影響等を検討し、慎重に対応を進めてまいります。 ⑤  技術革新への対応キャッシュレス決済手段への対応拡充や電子商取引への対応については、今後、重要性が増してくるものと考えております。今後の動向を見ながら、様々な選択肢の検討を進めてまいります。 ⑥　エネルギー関連費用、原料原価高騰への対応様々な要因が関連し、エネルギー関連の費用や原料原価が高騰しており、今後もその流れは続くことが想定されます。これに対し、現状の事業運営における諸費用の使い方や契約の見直し、新技術の導入等を検討し、諸費用の削減、環境負荷低減を進めてまいります。 ⑦  翌連結会計年度に目標とする業績見込みａ  連結業績の見込値翌連結会計年度に目標とする連結業績の見込値は次のとおりであります。項目翌連結会計年度見込値（2025年３月期見込値）当連結会計年度比（2024年３月期比）(百万円)(％)売上高 280,000103.6営業利益 12,100102.7経常利益 12,500101.4親会社株主に帰属する当期純利益7,500100.8 (注)  翌連結会計年度見込値は、（株）東京証券取引所の適時開示規則に基づき、2024年５月７日付けで「2025年３月期の連結業績予想」として公表したものであります。ｂ  見込値の前提条件（全般）売上高につきましては、新規出店、並びに、昨今の堅調な販売動向を踏まえた既存店の売上増加により、当連結会計年度と比較して増加を見込んでおります。営業利益につきましては、前向きな賃上げの実施及び社会保険料負担が増すことによる人件費増加により、販売費及び一般管理費が増加して営業利益を圧迫することを見込んでいるため、第２四半期連結累計期間では当連結会計年度と比較して減少を見込んでおります。なお、通期では、店舗改装と新規出店に関する諸費用の当連結会計年度と翌連結会計年度の発生時期の違い、継続して取り組んでいるコストカットの取組み効果、その他年間計画に基づく予算の執行方針等を勘案し、当連結会計年度に比べ増加を見込んでおります。 （売上高予想の前提となる店舗売上高の見通し）業績予想の基本となる翌連結会計年度の店舗売上高については、次のとおり見込んでおります。項目当連結会計年度比（2024年３月期比）全店既存店(％)(％)第２四半期累計期間 104.9102.7通期 103.4102.1  
事業等のリスク	 ３ 【事業等のリスク】 文中における将来に関する事項は、当連結会計年度の末日現在において当社グループ（当社及び当社の連結子会社）が判断したものであります。当該将来に関する事項は、取締役会等の社内の会議体で合理的な根拠に基づく適切な検討を経たものであり、検討にあたっては、当社グループの事業所ごとに事業を取り巻く環境、事業計画、その他関連する諸条件を総合的に勘案して判断しております。なお、将来に関する事項につきましては、不確実性を有しており、将来生じる結果と異なる可能性がありますので、記載しております事項に対する判断は、以下記載事項及び本項目以外の記載内容も合わせて慎重に行われる必要があります。 (1)  主要なリスク本有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。当社グループは、これらのリスク発生の可能性を認識した上で、発生の回避及び発生した場合の対応に努める方針であります。 ①  店舗展開に係る事項当社グループは、主として食料品の販売を中心としたスーパーマーケット事業を営んでおり、多店舗展開を行っているため、以下のような店舗展開に係るリスクがあります。 ａ  出店政策について出店にあたっては、当社グループのスーパーマーケット店舗を中心とした近隣型ショッピングセンター形態での出店を基本としており、ドミナントを形成しながら出店地域の拡大を図っております。なお、出店の判断にあたっては、地域特性を考慮しつつ、投資回収期間の検討、店舗採算性の検討を重視しており、店舗の統廃合や再配置、改装、移転により経営資源の集中、分散を図り店舗網の整備を行っております。しかし、経営環境の変化や法的規制、出店地域の確保状況等により出店政策を計画どおり進められなかった場合には、今後の業績に負の影響を与える可能性があり、その程度につきましては、１店舗当たり売上高10億円から30億円程度と認識しております。なお、当該リスクが顕在化する可能性は現時点では認識しておりません。当該リスクへの対応については、出店案件について、特定地域に偏らず安定して確保できるよう努めております。　ｂ  人材の確保と育成について当社グループは、「サービス日本一」を目標に掲げ、地域のお客様から親しみを持ってご支持をしていただけるような店舗オペレーションを行うことを重要課題と認識しております。この課題に対し、当社グループの経営方針を理解し実現できる人材の確保に努めるとともに、フレンドリーサービス提供のための様々な教育やＴＱＭ（トータル・クオリティ・マネジメント）活動を中心とした人材育成に努めております。しかし、当該人員の確保と育成が店舗展開に対応できない場合には、今後の業績に負の影響を与える可能性があり、その程度につきましては、状況により様々であると認識しております。なお、当該リスクが顕在化する可能性は現時点では認識しておりませんが、昨今の人手不足は多少なりとも影響が生じております。当該リスクへの対応については、多様な採用手法を活用して安定した人材確保できるよう努めるとともに、補完的な外部サービスの活用も検討してまいります。また、柔軟な雇用形態の設定、福利厚生の充実等、多くの方々から当社グループで働いてみたいと思っていただけるような働きやすい職場環境の整備に努めてまいります。　ｃ  競合状況の発生について流通業界、特に食料品小売業におきましては、従来の出店地域・業態を越えた各企業の出店攻勢が相次ぎ、オーバーストア状態となっている中、企業淘汰や業界再編の様相を呈しております。当社グループの出店地域においても、他社との競合状況が生じており、売上総利益率やお客様一人当たりの買上げ点数及び一品当たりの販売価格に影響を生じております。これに対し、商品やサービスでの差別化を図るとともに、諸経費の見直し等によりローコストオペレーションの実現を図ってまいります。 しかし、新たな競合状況の発生により、今後の業績に負の影響を与える可能性があり、その程度につきましては、競合近隣店舗の１店舗売上高が競合発生初年度において10％前後減少すると認識しております。なお、当該リスクが顕在化する可能性については、例年数店舗発生しております。当該リスクへの対応については、競合発生店舗の販売促進対策等や商品の品質・サービス等の向上により、売上高の回復に努めております。　②  商品の安全性当社グループが取り扱う商品は、主として食料品であるため、以下のような商品の安全性に係るリスクがあります。　ａ  食の安全について近年、食の安全に対して不信感を生ずる様々な事象が発生しております。これに対し、当社グループは、安全な商品の安定調達ができる仕入ルートの確保及び商品の適切な加工、表示等に努めております。しかし、食の安全に対し信頼感を損なうような問題が生じた場合、今後の業績に負の影響を与える可能性があり、その程度につきましては、当該事象の事案の内容により様々であると認識しております。なお、当該リスクが顕在化する可能性については、例年、軽微なものが数件発生しております。当該リスクへの対応については、専任部署の設置、法令や社内ルールの徹底、情報システム等を活用した管理の徹底に努めております。 ｂ  衛生管理について当社グループの店舗で販売する商品は、品質保持期限が比較的短い食料品や店内加工を要する食料品が多いため、商品の温度管理や取扱い等をはじめとする衛生管理について厳格な注意を払っており、各種教育やマニュアルの整備を図るとともに、専任の品質管理担当者を配置して指導、改善を行っております。また、設備面においても工夫を加え、衛生管理の充実を図っております。しかし、衛生面において問題が生じ、店舗の営業に影響が及んだ場合には、今後の業績に負の影響を与える可能性があり、その程度につきましては、当該事象の事案の内容により様々であると認識しております。なお、当該リスクが顕在化する可能性については、例年、軽微なものが数件発生しております。当該リスクへの対応については、専任部署の設置、法令や社内ルールの徹底、情報システム等を活用した管理の徹底に努めております。　③  法的規制当社グループは、事業の運営等に関し数種の法的規制を受けておりますが、主として以下のものがあります。　ａ  大規模小売店舗立地法について当社グループ店舗の出店及び増床に際しては「大規模小売店舗立地法」（以下「大店立地法」といいます。）の規制対象になっており、店舗面積1,000㎡を超える店舗の新規出店及び増床については、都道府県又は政令指定都市に届出が義務付けられています。また、届出後、駐車台数、騒音対策、廃棄物処理等について、地元住民の意見を踏まえ、審議会の審査が進められ、その結審を経て出店等を行っております。しかし、審査の状況及び規制の変更等により出店政策に影響が及んだ場合には、今後の業績に負の影響を与える可能性があり、その程度につきましては、１店舗当たり売上高10億円から30億円程度と認識しております。なお、当該リスクが顕在化する可能性は現時点では認識しておりません。当該リスクへの対応については、出店案件について、法令を遵守し出店地域において良好な関係が築けるよう努めております。　ｂ  大規模流通事業者の出店規制について当社グループ店舗の出店については、地元自治体との協議、許可等を必要といたします。しかし、関係省庁や地元自治体による一定規模以上の出店規制に関する法令の制定により出店政策の変更を余儀なくされ、出店政策に影響が及んだ場合には、今後の業績に負の影響を与える可能性があり、その程度につきましては、１店舗当たり売上高10億円から30億円程度と認識しております。なお、当該リスクが顕在化する可能性は現時点では認識しておりません。当該リスクへの対応については、出店案件について、法令を遵守し慎重に進めております。  (2)  重要事象等提出会社が将来にわたって事業活動を継続するとの前提に重要な疑義を生じさせるような事象又は状況その他提出会社の経営に重要な影響を及ぼす事象はありません。 
