項目	値
事業の内容	 ３ 【事業の内容】当社グループ(当社及び当社の関係会社)は、当社及び連結子会社(哈邁机械商貿(上海)有限公司、ハマイエンジニアリング株式会社)の計３社で構成され、ラップ盤、ホブ盤、フライス盤、レンズ加工機、マシニングセンタ、その他の工作機械の製造販売を行っております。事業分野においては、工作機械に関する単一の事業分野であり、主要な製品の用途及び販売先主要業種は、次のとおりであります。なお、中国上海の哈邁机械商貿(上海)有限公司は、中国市場において当社の製品販売と修理等のテクニカルサービス業務を行っております。 機種用途販売先主要業種ラップ盤精密研磨加工半導体ウエーハ・ガラスハードディスク基板・水晶振動子・各種光学部品材料等の加工業及び製造業、自動車部品加工業ホブ盤歯車切削加工自動車部品加工業、減速機・電動工具・釣具・ＯＡ機器等の製造業フライス盤鋼材等の加工金型製造業レンズ加工機レンズ加工デジタルカメラ・カメラ付携帯電話向等のレンズ製造業及び加工業マシニングセンタ金型加工・自動車等の部品加工金型製造業、自動車部品加工業  事業の系統図は、次のとおりであります。 連結子会社ハマイエンジニアリング株式会社は、現在、休眠会社であります。 
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。(1) 会社の経営の基本方針当社グループは、創業来の歯車製造機械づくりで築いてきた精密加工技術を活かし、高精度の加工機械を電子・電機関連業界を中心としたお客様へ、ニーズに即応して提供していくことを基本方針としております。具体的には、①　ゆるぎない品質の精密機械で産業の発展に貢献する。②　すべての事業活動において、環境保全に積極的に取り組む。③　法令の遵守を徹底するとともに、ステークホルダーのより高い満足を得ていく。の３点を掲げ、中長期的な発展・成長を実現するとともに、社会環境や安全性に十分配慮し、より一層の企業価値向上を目指してまいります。(2) 経営上の目標達成状況を判断するための客観的な指標等当社グループは、「製品の品質重視」と「収益基盤の強化」を重要な経営目標としております。「製品の品質重視」は、品質が当社製品の価値を高め収益力を強化する要であることから、全社一丸となり品質向上に努めております。その具体的な取組としては、製品の出荷前品質チェックの厳格な励行はもちろんのこと、生産工程毎に作成したチェックリストの活用により、品質管理の徹底をはかっております。また、「収益基盤の強化」については、業績・収益状況に対応した配当を実現しつつ、自己資本を中心にその厚みを増して、企業体力の充実を早期にはかっていくことに注力しております。そこで、当社グループの経営上の目標の達成状況を判断するための指標を「自己資本比率」とし、「自己資本比率」を40％以上とすることを目指し、収益の積み上げを従来以上に加速して取り組んでまいります。なお、「自己資本比率」は、2022年３月期では27.8％でしたが、2023年３月期には29.1％と着実に積み上げがはかられております。(3) 経営環境当社グループを取り巻く経営環境は、新型コロナウイルス感染症による行動制限等が大幅に緩和され、経済活動は正常化に向け緩やかに回復の兆しが見られつつあるものの、世界経済は、金融引き締めによる金融不安や為替相場の乱高下、ロシア・ウクライナ情勢の長期化に伴う資源・エネルギー価格の高止まりや米中間の対立などにより、景気の先行きに依然として不透明な状況が続いております。このような経営環境下において、当社グループといたしましては、主力製品のラップ盤については、半導体シリコンウエーハ加工用やＳｉＣ（炭化ケイ素）をはじめとするパワー半導体ウエーハ、及び光学関連部品加工用、自動車部品をはじめとする金属部品加工用ファイングラインディングマシン等の拡販に引き続き、注力してまいります。また、ホブ盤につきましても、新製品の新型ホブ盤を市場投入し、釣具関連部品、電動工具用歯車、各種減速機向歯車、及びＥＶ向歯車加工用等の販売を一層強化してまいります。  (4) 中長期的な会社の経営戦略当社グループの中長期的に取り組むべき課題は、以下のとおりであります。①　グローバル化の進展に合わせ、既存の中国拠点の強化に加え、その他のアジア市場や北米市場に確固たる販売網・サービス体制を築くとともに、新規顧客の開拓に邁進してまいります。②　当社の強みである精密歯車加工機の製造技術や研磨機の加工ノウハウを活かした多様な新製品・サービスにより、お客様のニーズに合った製品やサービスを常にタイムリーにご提供し、ご満足いただける企業を目指してまいります。③　海外営業部門の人材強化をはかるとともに技術部門においては、協力企業との連携も視野に技術力の強化をはかり、同時に、技術・ノウハウの若手社員への伝承も継続して実施してまいります。④　適正な製品売価への見直し、及び原価低減の諸施策を常に実施し、生産性の向上による安定した収益の確保を目指してまいります。⑤　環境への負荷をかけない企業活動を意識して実践し、環境保全にプラスとなる成果の実現を通じて企業価値の向上を目指します。(5) 優先的に対処すべき事業上及び財務上の課題当社グループが優先的に対処すべき課題は、以下のとおりであります。①　販売体制及びテクニカルサービス体制の拡充　　現在、現地法人を置いている中国に続き、台湾、ベトナム、インド、インドネシア等のアジア市場、及び北米市場等の新しいマーケットにおいて、テクニカルサービス体制の構築を含む有力代理店網の組成に取組中であります。②　お客様のニーズに沿った新製品の開発、及び既存製品の改良改善　　主力製品のラップ盤については、半導体シリコンウエーハ加工用のみならず、ＳｉＣ（炭化ケイ素）などのＥＶ向パワー半導体素材、ＡｌＮ（窒化アルミニウム）、ＧａＮ（窒化ガリウム）をはじめとする新素材を加工し得るラップ盤の開発・販売に、より積極的に取り組んでまいります。併せて後工程への自動化も提供してまいります。また、ホブ盤につきましても、新製品の新型ホブ盤を釣具関連部品、電動工具用歯車、各種減速機向歯車、ＥＶ向歯車等の加工用として提供してまいります。③　海外営業部門・技術部門の人材拡充と営業・生産現場における人材の育成各部門への人材拡充は、継続して実施しております。併せて技術・技能（含むノウハウ）の伝承、若手人材の育成についても引き続き、積極的に取り組んでまいります。④　適正な製品売価への見直し、及び原価低減諸施策の実施による収益力の向上　　適正な製品売価への見直しを適宜適切に実施しており、また、原価低減諸施策につきましても、「工場体質改善プロジェクト」の一環として常時取り組んでおり、一定の成果が上がってきております。今後は、現在取組中の上記活動をより強力に推進し、一層の生産性向上に取り組み、安定した収益を確保できるように注力してまいります。⑤　環境への負荷の少ない企業活動を通じた企業価値の向上　　環境ＩＳＯの活動を展開中でありますが、ＣＳＲ活動にもつなげて拡大することによって、企業価値の向上を実現してまいります。また、サステナビリティの実現に向け、サステナビリティ委員会を発足させ、サステナビリティ基本方針のもと、ＳＤＧｓについて、各部門ごとに課題を設定し、積極的に取組中であります。 
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。(1) 製品の製造について当社グループは、基本的に全ての製品を当社足利工場１ヵ所で製造しております。そのため、以下のようなリスクが発生した場合、製品の製造に支障をきたし、当社グループの業績に影響を及ぼす可能性があります。①　自然災害、疫病等が発生した場合想定を超える規模の台風、洪水、地震等の自然災害や疫病等の発生により、足利工場の操業が停止するなど不測の事態が生じた場合には、製品の製造に支障をきたす可能性があります。②　部材調達が困難になった場合製品の製造に必要な部材価格の高騰や、製造業の繁忙に伴う部材の供給不足、事故、自然災害、疫病の流行等による不測の事態が生じることで調達先の生産が滞るなど、部材の調達に困難をきたすような事態が生じた場合には、製品の製造に支障をきたす可能性があります。これらのリスク発生に備えるため、当社グループでは、避難訓練や建物関係のメンテナンス工事を適時実施し、疫病等の発生・蔓延を防ぐため衛生管理の徹底をはかっております。また、調達先と情報の共有化をはかるとともに、重要部品を内製化するなど、リスクの極小化にも努めており、さらには、調達先の分散化にも取り組み、サプライチェーンの確保にも積極的に取り組んでまいります。(2) 製造物責任について万一、当社グループの過失による製造物責任問題が発生した場合、当社グループの業績に影響を及ぼす可能性があります。そのため、当社グループでは、製品出荷時の検査、アフターサービス体制に注力している他、「ＰＬ－ＣＥ作業委員会」で定期的に製品の危険性をチェックし、さらに取扱説明書等の充実による予防措置等を講じるなど、リスクの極小化に努めております。(3) 知的財産権の侵害について当社グループが第三者より知的財産権に関する侵害訴訟等を提起されている事実は現在ありませんが、万一、知的財産権を巡っての係争が発生した場合には、当社グループの業績に影響を与える可能性があります。そのため、「知的財産委員会」を設け、専従員を就けて従業員の特許出願を促し、また、特許調査を行うことにより、当社グループの生産・開発行為が他社の知的財産権を侵すことのないように努めております。(4) 情報システム管理について万一、当社グループが保有する顧客情報、製品情報及び個人情報等の機密情報が、サイバー攻撃やコンピュータウイルス等により漏洩した場合、顧客等に対する損害賠償等が発生する可能性があり、当社グループの業績に影響を与える可能性があります。また、想定を超える災害の発生やサイバー攻撃その他の原因で、情報システムの誤作動や停止が発生した場合、その内容や規模により、正常な業務の継続が困難になることから当社グループの事業、業績及び財政状態に悪影響を及ぼす可能性があります。そのため、専門のシステム管理室が徹底した情報セキュリティ対策を実施するとともに、従業員に対してセキュリティ情報を常に発信し注意喚起するなど、リスクの極小化に努めております。(5) 経済状況の激変について当社グループは、国内市場の他、東アジア、東南アジアといった海外を主要な市場としておりますが、各国において予測不可能な自然災害、テロ、戦争、疫病等が発生し、経済状況が極度に悪化するような事態が生じた場合には、当社グループの業績に影響を及ぼす可能性があります。そのため、市場の分散化をはかるなど、リスクの極小化に努めております。 (6) 財務制限条項について当社グループが複数の金融機関との間で締結しているシンジケート・ローンには財務制限条項が付されており、万一、その条項に抵触した場合には、当社グループの財務活動に影響を及ぼす可能性があります。そのため、収益の積み上げに積極的に取り組み、財務体質の強化に努めております。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】当連結会計年度における当社グループ(当社及び連結子会社)の財政状態、経営成績及びキャッシュ・フロー(以下、「経営成績等」という。)の状況の概要並びに経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。(1) 経営成績当連結会計年度におけるわが国経済は、新型コロナウイルス感染症の感染拡大の波はあったものの、年度後半にかけては人びとの行動や海外との往来などへの制限が大幅に緩和され、経済活動は正常化に向け緩やかな回復の兆しが見られました。一方で、世界的な金融引き締めによる金融不安や為替相場の乱高下に加え、ロシア・ウクライナ情勢の長期化に伴う資源・エネルギー価格の高止まりや米中間の対立などにより、景気の先行きについては依然として不透明な状況が続いております。　こうした状況の下、当社グループは引き続き、新規顧客の開拓や販売力の更なる強化、並びに生産性の向上に向けた生産改革に積極的に取り組み、部材の高騰を業務の効率化によって吸収する努力を続けてまいりました。それにより、売上高及び各利益は前連結会計年度を上回ることができ、受注高及び受注残高につきましても、前連結会計年度を上回る結果となりました。(売上高)当連結会計年度における売上高は6,916百万円(前年同期比6.8％増)となりました。なお、セグメント別では、当社グループは、１工場で工作機械の製造を行い、販売するという単一事業を展開しております。そこで、セグメント別の「工作機械事業」としては、上記のとおりですが、以下「機種別」に市場動向、販売状況等を補足させていただきます。①　ラップ盤国内外において、直径300ミリ半導体シリコンウエーハ加工用装置の売上が牽引しました。また、ＳｉＣ（炭化ケイ素）をはじめとするパワー半導体ウエーハや光学関連部品の加工用装置の売上も寄与しました。自動車部品をはじめとする金属部品加工用ファイングラインディングマシンの販売はやや伸び悩んだものの、売上高は3,334百万円（前年同期比26.3％増）となりました。②　ホブ盤、フライス盤ホブ盤では、国内外の釣具関連部品加工用装置の販売が堅調に推移しましたが、中国市場において、各種減速機や電動工具に使われる歯車加工用装置の売上が一時的に伸び悩みました。ＥＶ向歯車加工用の需要は増加傾向にあるものの、フライス盤の需要も伸び悩み、売上高はあわせて1,504百万円（前年同期比26.0％減）となりました。③　部品、歯車半導体シリコンウエーハ加工用の部品・消耗部品の販売が堅調に推移しました。ガラスハードディスク基板などの光学部品加工用の部品・消耗部品の販売はやや伸び悩んだものの、売上高は2,077百万円（前年同期比15.3％増）となりました。(売上総利益)当連結会計年度の売上総利益は、売上高の増加により、前年同期比16.1％増の1,490百万円となり、売上総利益率は前連結会計年度の19.8％に対して当連結会計年度は21.6％となりました。(販売費及び一般管理費)当連結会計年度における販売費及び一般管理費は、886百万円と前連結会計年度に比べ130百万円増加(前年同期比17.2％増)しております。売上高の増加により、販売手数料63百万円、荷造運搬費が15百万円が増加したほか、役員報酬、従業員賞与及び従業員給料が26百万円増加したことが主な要因であります。(営業利益)当連結会計年度における営業利益は604百万円(前年同期比14.6％増)となりました。主な増益要因は前述の売上高の増加に伴う売上総利益の増加によるものであります。 (経常利益)当連結会計年度における経常利益は584百万円(前年同期比14.6％増)となりました。営業外損益の主な内容は収益要因は物品売却益14百万円、費用要因は支払手数料32百万円によるものであります。(特別損益)当連結会計年度において特別利益として２百万円を計上しております。これは固定資産売却益２百万円であります。また、特別損失として固定資産除却損０百万円を計上しております。(親会社株主に帰属する当期純利益)税金等調整前当期純利益は586百万円(前年同期比14.6％増)となり、税効果会計適用後の法人税等合計は△54百万円(前連結会計年度の△58百万円に比べ４百万円の増加)となりました。その結果、当連結会計年度における親会社株主に帰属する当期純利益は641百万円(前年同期比12.3％増)となりました。  生産、受注及び販売の実績は、次のとおりであります。当社グループは、各種工作機械の製造販売及びそれに関連、附帯する一切の事業活動を展開しておりますが、事業分野においては、工作機械に関する単一の事業分野であります。したがって、単一の事業部門で組織されているため、生産、受注及び販売の実績につきましては、セグメント別に代えて機種別の情報を記載しております。①　生産実績当連結会計年度における生産実績を機種別に示すと、次のとおりであります。 機種別生産高(千円)前年同期比(％)ラップ盤3,401,050＋28.8ホブ盤1,428,542△28.8フライス盤42,000△30.7部品1,991,806＋17.6歯車16,093△32.6合計6,879,492＋7.1 (注) 金額は、販売価格によっております。 ②　受注実績当連結会計年度における受注実績を機種別に示すと、次のとおりであります。 機種別受注高(千円)前年同期比(％)受注残高(千円)前年同期比(％)ラップ盤7,838,496＋30.39,972,096＋82.4ホブ盤941,743△48.5656,142△44.3フライス盤32,000△24.332,000△23.8部品2,646,491＋18.91,633,796＋55.8歯車15,335△38.42,756△21.6合計11,474,066＋13.212,296,790＋58.9   ③ 販売実績当連結会計年度における販売実績を機種別に示すと、次のとおりであります。 機種別販売高(千円)前年同期比(％)ラップ盤3,334,650＋26.3ホブ盤1,462,542△25.9フライス盤42,000△30.7部品2,061,194＋16.0歯車16,093△32.6合計6,916,480＋6.8 (注) 主な相手先別の販売実績及び総販売実績に対する割合相手先前連結会計年度当連結会計年度金額(千円)割合(％)金額(千円)割合(％)友松商事株式会社991,13315.3908,82513.1    (2) 財政状態(流動資産)当連結会計年度末における流動資産の残高は6,331百万円で、前連結会計年度末に比べ1,726百万円増加しております。主な増加要因は、棚卸資産の増加1,037百万円、受取手形及び売掛金、電子記録債権の増加791百万円であり、主な減少要因は、現金及び預金の減少208百万円であります。(固定資産)当連結会計年度末における固定資産の残高は2,886百万円で、前連結会計年度末に比べ８百万円増加しております。主な増加要因は、投資その他の資産の増加38百万円であり、主な減少要因は、有形固定資産の減少27百万円であります。(流動負債)当連結会計年度末における流動負債の残高は5,307百万円で、前連結会計年度末に比べ450百万円増加しております。主な増加要因は、前受金の増加1,109百万円、支払手形及び買掛金の増加624百万円であり、主な減少要因は、１年内返済予定の長期借入金の減少1,237百万円であります。(固定負債)当連結会計年度末における固定負債の残高は1,230百万円で、前連結会計年度末に比べ682百万円増加しております。長期借入金の増加707百万円が主な要因であります。(純資産)当連結会計年度末における純資産の残高は2,680百万円で、前連結会計年度末に比べ601百万円増加しております。利益剰余金の増加592百万円が主な要因であります。なお、自己資本比率は、2022年３月期では27.8％でしたが、2023年３月期には29.1％と着実に積み上げがはかられております。　(3) キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報当連結会計年度における現金及び現金同等物(以下「資金」という。)は、前連結会計年度末と比べ208百万円減少し、当連結会計年度末には、1,189百万円となりました。当連結会計年度における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。①　営業活動によるキャッシュ・フロー当連結会計年度における営業活動の結果得られた資金は521百万円(前年同期比71.8％減)となりました。　主な内訳は、前受金の増加額1,108百万円、仕入債務の増加額623百万円、税金等調整前当期純利益586百万円、棚卸資産の増加額1,113百万円、売上債権の増加額788百万円であります。②　投資活動によるキャッシュ・フロー当連結会計年度における投資活動の結果支出した資金は66百万円(前年同期は39百万円の支出)となりました。主な内訳は、有形固定資産の取得による支出63百万円であります。③　財務活動によるキャッシュ・フロー当連結会計年度における財務活動の結果支出した資金は666百万円(前年同期は1,328百万円の支出)となりました。　主な内訳は、借入金の返済によるものであります。当社グループの資本の財源につきましては、利益剰余金を積み上げることにより、株主資本を充実させることを基本としております。また、資本の増強につきましては、事業展開に応じて直接金融等を通じて戦略的かつ機動的に対応することもその手段としては、排除しておりません。当社グループは、事業運営上必要な流動性を安定的に確保することを基本方針としております。なお、金融上のリスクに対応するため、取引金融機関との間でシンジケート・ローン契約を締結し、手元流動性を確保しております。なお、シンジケート・ローン契約には、財務制限条項が付されておりますが、当連結会計年度において財務制限条項に抵触しておりません。詳細につきましては、「第５「経理の状況」１「連結財務諸表等」(1)「連結財務諸表」「注記事項」「追加情報」」をご参照ください。  (4) 重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成しております。この連結財務諸表を作成するにあたって、資産、負債、収益及び費用の報告額に影響を及ぼす見積り及び仮定を用いておりますが、これらの見積り及び仮定に基づく数値は実際の結果と異なる可能性があります。連結財務諸表の作成にあたって用いた会計上の見積り及び仮定のうち、重要なものは以下のとおりであります。 繰延税金資産の回収可能性当社グループは、繰延税金資産について回収可能性を慎重に検討したうえで、当該資産の回収が不確実と考えられる部分に対して評価性引当額を計上しております。回収可能性の判断においては、将来の課税所得見込額を考慮して、将来の税金負担額を軽減する効果が有すると考えられる範囲で繰延税金資産を計上しております。なお、将来の課税所得見込額は、経営計画を基礎に算定しておりますが、将来売上高の予測には、経営計画策定時点の受注残高に加え、将来の受注予測に基づく売上高が含まれております。工作機械業界は景気の動向に影響を受けやすい特性などにより変動するため、課税所得の見積りに影響を与える要因が発生した場合は、回収可能額の見直しを行い繰延税金資産の修正を行うため、結果として翌連結会計年度の連結財務諸表に影響を与える可能性があります。 
経営上の重要な契約等	５ 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６ 【研究開発活動】当社グループはラップ盤、ホブ盤をはじめとする精密工作機械製品の新機種、周辺機器、精密化技術、加工支援ソフト等の研究開発活動を推進中であります。これらの活動は主として当社の技術本部により実施されております。当連結会計年度における研究開発費は6百万円であり、主な活動は次のとおりであります。なお、事業分野においては、工作機械に関する単一の事業分野であるため、機種別に記載しております。(1) 前連結会計年度に引き続き、半導体シリコンウエーハ用ラップ盤の機内定盤洗浄装置を開発中であります。(2) ポリッシ盤用定寸装置を開発いたしました。(3) 半導体シリコンウエーハ用３２Ｂ-ＤＳＰのリニューアル機を開発中であります。(4) ＥＶ向歯車加工に適した、ＣＮＣ横型ホブ盤Ｎシリーズの新スペック機Ｎ７０を開発いたしました。(5) ＣＮＣ横型ホブ盤Ｎ４０の高剛性仕様Ｎ４０ＨＲを開発いたしました。(6) ＣＮＣ横型ホブ盤Ｎシリーズの米国市場向長尺ワーク専用機を開発中であります。  
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度の設備投資の総額は47百万円であり、その主なものは次のとおりであります。なお、有形固定資産の他、無形固定資産への投資を含めて記載しております。当社足利工場　工作機械事業設備　工具、器具及び備品 
主要な設備の状況	２ 【主要な設備の状況】提出会社2023年３月31日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)工具、器具及び備品合計足利工場(栃木県足利市)工作機械事業生産設備他374,387292,7261,329,466(52,496)50,1562,046,73883(32)本社(東京都品川区)工作機械事業本社機能、営業設備他24,914－52,691(351)56878,17410(3)大阪支店(大阪府東大阪市)工作機械事業営業設備他－－－(－)7977974(－)東日本営業部(栃木県足利市)工作機械事業営業設備他－－－(－)005(7)福利施設(栃木県足利市他)－寮施設設備他17,246　－7,180(3,013)024,426－(－) (注) １　東日本営業部は足利工場と共用しているため、土地・建物の金額及び面積は足利工場に含めて記載しております。２　福利施設の内、栃木県足利市にある寮施設は現在休止中であります。３　従業員数の(　)は、臨時従業員数を外書きしております。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式8,000,000計8,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2023年３月31日)提出日現在発行数(株)(2023年６月29日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式3,462,4003,462,400東京証券取引所スタンダード市場単元株式数は100株であります。計3,462,4003,462,400－－  
