項目	値
事業の内容	３【事業の内容】当社グループは、当社及び連結子会社１社（コモサポート㈱）で構成されており、当社はパネトーネ種を使用するロングライフパン（賞味期間が35～90日）の製造・販売を行っております。また、コモサポート㈱において、当社製品の保管、仕分業務請負、配送手配代行業務を行っております。以上述べた事項を事業系統図によって示すと次のとおりであります。  
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】当社グループの経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。今後の経営環境は、大手企業を中心とする賃上げ等による消費の回復が期待される一方、地政学的リスクの高まり、円安の進行等による原材料価格及びエネルギー価格の上昇、労働力人口の減少等を背景とする人件費の上昇、さらには2024年問題等を背景とする物流費の上昇等が懸念され、依然として厳しいものとなることが予想されます。このような状況下、2025年３月期においては、当社製品の根幹であるパネトーネ種の特長を活かした付加価値の高い新製品の開発及び改良、新たな市場の開拓、販路の拡大等とともに、より合理的な業務プロセスの構築、市場の動向を見据えた適正な価格による取引等に引き続き注力し、収益力の向上を図ってまいります。また、食品製造業においては、製造する食品の安全・安心は、お客様からの信頼、すなわち、事業の継続及び発展の基礎であることから、品質のさらなる向上を目指して、FSSC22000に基づく活動とこの活動を支える各従業員の能力開発支援とを並行して進めてまいります。以上により、次期につきましては、売上高72億円、営業利益１億５千７百万円、経常利益１億６千万円、親会社株主に帰属する当期純利益１億円を見込んでおります。また、当社グループは、中長期的に資本コストを上回るROE（自己資本利益率）の向上を目指す価値創造企業でありたいと考えております。このため、ROEを重要な指標として位置付けており、中期経営計画においては、最終年度となる2027年３月期にROE10.0％以上の達成を目指しております。当連結会計年度におけるROEは2.1％であり、引き続き当該指標の達成に邁進していく所存でございます。  
事業等のリスク	３【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。　　(1) 食品の安全性について　近年、食品業界におきましては、製品の規格や産地の偽装問題、賞味期限についての虚偽表示や誤表示など、食の安全・安心を揺るがす事件がたびたび発生しております。消費者の食品の安全性に対する関心はますます高まっており、この対応を誤れば企業の存続に関わる大きなダメージにつながります。　こうしたリスク回避のために当社グループではＦＳＳＣ２２０００に基づき、各種品質関連マニュアルの徹底による事前防止システムを確立し、食の安全・安心について万全の体制で臨むとともに、万一発生した場合の対応マニュアルの整備や、生産物賠償責任保険の付保を行っております。　しかし、予期せぬ製品の欠陥の発生や、仕入原料に不適切な物質の使用・混入あるいはその他の原因により、大規模な製品回収や製造物責任が発生した場合には、業績及び財政状態に影響を及ぼす可能性があります。(2) 製品の供給体制について当社グループの製品は、ロングライフである特性を活かして、本社工場のみで製造し、全国に販売しております。そのため、事故や地震、台風等の自然災害が発生し、本社工場が重大な被害を受け操業停止となった場合、関東における一部の在庫製品を除き、製品の供給が全面的に停止することが想定されます。従って、当社グループの危機管理対策の想定範囲を超えた自然災害等が発生した場合には、業績及び財政状態に影響を及ぼす可能性があります。(3) 原材料の調達及び価格変動について当社製品の主要原材料は、小麦粉、砂糖、油脂等農産物の一次加工品であり、卵、レーズン等の農産物も原料として多量に使用しております。これらの生産地域の異常気象等による収穫量の減少や消費量の急激な増加のために需給が逼迫する可能性があります。また、原油価格の上昇等により、重油等の燃料や石油製品である包装材料、容器類の価格上昇が生じる可能性があります。また、当社グループでは、原材料を安定的に確保するため、仕入先について、調査機関や業界からの情報収集に基づく経営状況の見極め、調達先の分散によるリスク回避等に努めておりますが、ロングライフパンという当社グループ製品の特性から、使用する原材料にも特殊性が求められ、突発的な事情による経営破綻等により、原材料の安定的な調達ができなくなる可能性があります。上記理由により、原材料の調達が不可能となった場合、または仕入価格が高騰した場合、業績及び財政状態に影響を及ぼす可能性があります。　　(4) 法的規制について　当社グループは、食品衛生法、ＰＬ法（製造物責任法）、不当景品類及び不当表示防止法、食品表示法や環境・リサイクル関連法規など、各種の法的規制を受けております。これらの規制を遵守できない場合には、当社の活動が制限される可能性や、コストの増加を招く可能性があります。こうしたことから、各種社内規定の整備を行うとともに、主管部門及び関連する部署が連携してすべての法的規制を遵守するように取り組んでおります。　しかし、予測外の法的規制の強化や新たな規制が発生し、当社の事業活動の制限やコスト増加が発生した場合には、業績および財政状態に影響を及ぼす可能性があります。  
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1）経営成績等の状況の概要当連結会計年度における当社グループ（当社及び連結子会社）の財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は次のとおりであります。 ①財政状態及び経営成績の状況当連結会計年度における我が国経済は、新型コロナウイルス感染症の５類感染症への移行による行動制限の緩和、賃金の引上げ等による緩やかな持直しが見られた一方で、ウクライナ及びパレスチナを巡る情勢、円安の進行による輸入品価格の上昇等により、先行き不透明な状況が続きました。当業界においては、原材料価格、エネルギー価格等の上昇を背景として、製品価格の値上げが続くなか、消費者による生活防衛意識の高まりもあり、厳しい経営環境となりました。こうしたなか、当社グループは、パネトーネ種の特長を活かした製品の開発、改良等に注力し、新たに「デニッシュストロベリー」、「チョコクリームパン」のほか、PB製品１品を発売しました。販売に関しては、製品価格の改定を含む適正な価格による取引の推進、販路の拡大等に努め、生活協同組合及び自動販売機オペレーターとの取引を堅持しつつ、卸売問屋、量販店等への売上を伸長させました。また、原材料費、燃料・電力費等の高騰に対し、業務の合理化を図り、販売費及び一般管理費等を削減しました。以上の結果、当連結会計年度の経営成績は、売上高73億９百万円（前年同期比3.8％増）、経常利益８千９百万円（前年同期比76.3％増）、親会社株主に帰属する当期純利益４千２百万円（前年同期比37.5％増）となりました。当連結会計年度末における総資産は、前連結会計年度末に比べ５億４千２百万円増加し、53億１千４百万円となりました。流動資産は、前連結会計年度末に比べ６億１千４百万円増加し、20億７千７百万円となりました。これは主に現金及び預金の増加（４億９百万円）、売掛金の増加（１億６千３百万円）、原材料及び貯蔵品の増加（２千５百万円）等によるものであります。固定資産は、前連結会計年度末に比べ７千１百万円減少し、32億３千６百万円となりました。これは主にリース資産の減少（３千８百万円）、無形固定資産の減少（１千６百万円）、繰延税金資産の減少（２千５百万円）等によるものであります。当連結会計年度末における負債合計は、前連結会計年度末に比べ５億円増加し、32億９千４百万円となりました。流動負債は、前連結会計年度末に比べ６億１百万円増加し、25億７千９百万円となりました。これは主に買掛金の増加（３億５千８百万円）、短期借入金の増加（１億円）、１年内返済予定の長期借入金の増加（２千万円）、未払金の増加（１億２千１百万円）等によるものであります。固定負債は、前連結会計年度末に比べ１億円減少し、７億１千４百万円となりました。これは主に長期借入金の減少（４千３百万円）、リース債務の減少（３千１百万円）、役員退職慰労引当金の減少（１千４百万円）、退職給付に係る負債の減少（１千１百万円）等によるものであります。純資産は、前連結会計年度末に比べ４千２百万円増加し、20億２千万円となりました。これは主に利益剰余金の増加（１千７百万円）、その他有価証券評価差額金の増加（２千４百万円）等によるものであります。 ②キャッシュ・フローの状況　当連結会計年度における現金及び現金同等物（以下「資金」という。）は、前連結会計年度末に比べ４億９百万円増加（前年同期比165.4％増）し、当連結会計年度末には６億５千７百万円となりました。　当連結会計年度における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。　（営業活動によるキャッシュ・フロー）　　営業活動の結果得られた資金は７億２千万円（前年同期比68.3％増）となりました。　　これは主に税金等調整前当期純利益（７千９百万円）、減価償却費（３億４千万円）、仕入債務の増加額（３億５千８百万円）等によるものであります。　（投資活動によるキャッシュ・フロー）　　投資活動の結果使用した資金は３億９百万円（前年同期比30.8％増）となりました。　　これは主に有形固定資産の取得による支出（３億１千５百万円）、無形固定資産の取得による支出（９百万円）、保険積立金の解約による収入（２千万円）等によるものであります。　（財務活動によるキャッシュ・フロー）　　財務活動の結果使用した資金は０百万円（前年同期比99.5％減）となりました。　　これは主に短期借入金の純増加額（１億円）、長期借入金の借入れによる収入（２億円）、長期借入金の返済による支出（２億２千３百万円）、配当金の支払額（２千４百万円）、リース債務の返済による支出（５千３百万円）によるものであります。③生産、受注及び販売の実績当社グループはロングライフパンの製造及び販売事業の単一セグメントであるため、以下の記載については品目別に記載しております。ａ．生産実績　当連結会計年度の生産実績を品目別に示すと次のとおりであります。品目別金額（千円）前年同期比（％）デニッシュ3,342,678105.2クロワッサン2,215,166101.9ワッフル596,97394.1パネトーネ1,9309.0その他1,258,383111.4合計7,415,132103.9　（注）上記の金額は、販売価格を基礎として算定しております。ｂ．受注実績　当社グループは見込み生産を行っているため、該当事項はありません。ｃ．販売実績　当連結会計年度の販売実績を品目別に示すと次のとおりであります。品目別金額（千円）前年同期比（％）デニッシュ3,318,627105.0クロワッサン2,202,443102.4ワッフル596,14194.4パネトーネ1,6438.5その他1,190,838110.5合計7,309,694103.8（注）最近２連結会計年度の主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合は次のとおりであります。相手先前連結会計年度（自  2022年４月１日至  2023年３月31日）当連結会計年度（自  2023年４月１日至  2024年３月31日）金額（千円）割合（％）金額（千円）割合（％）日本生活協同組合連合会859,65012.2917,58112.6サントリービバレッジソリューション㈱660,0839.4821,68611.2 (2）経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 ①財政状態及び経営成績の状況に関する認識及び分析・検討内容当社グループの当連結会計年度の財政状態及び経営成績は次のとおりです。売上高は、品目別では、「デニッシュ群」は33億１千８百万円、「クロワッサン群」は22億２百万円、「ワッフル群」は５億９千６百万円、「パネトーネ群」は１百万円、セット製品などが含まれる「その他」は11億９千万円となりました。また、業態別では、「生活協同組合」が24億１千４百万円、「自動販売機オペレーター」が17億１百万円、「量販店」が10億１千６百万円、その他が21億７千８百万円となりました。その結果、当連結会計年度の売上高は、73億９百万円となりました。売上原価は54億１千３百万円で売上原価率は74.1％となりました。その内、原材料費が33億５千３百万円、労務費が10億８千５百万円、経費が10億４千３百万円となりました。また、売上総利益は18億９千６百万円で売上高総利益率は25.9％となりました。販売費及び一般管理費は、18億１千４百万円で売上高比24.8％となりました。その内、人件費が６億２千９百万円、配送費が６億３千９百万円、賃借料が５千万円、諸手数料が１億６千２百万円となりました。経常利益は８千９百万円で売上高経常利益率は1.2％となりました。親会社株主に帰属する当期純利益は４千２百万円で売上高比0.6％となりました。当社グループの資本の財源及び資金の流動性については次のとおりです。当社グループの運転資金需要のうち主なものは、原材料の購入費用のほか、製造費、販売費及び一般管理費等の営業費用であります。投資を目的とした資金需要は、設備投資等によるものであります。 ②キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報当社グループは、事業運営上必要な流動性と資金の源泉を安定的に確保することを基本方針としております。短期運転資金は自己資金及び金融機関からの短期借入を基本としており、設備投資や長期運転資金の調達につきましては、金融機関からの長期借入を基本としております。なお、当連結会計年度末における借入金及びリース債務を含む有利子負債の残高は17億１千９百万円となっております。また、当連結会計年度末における現金及び現金同等物の残高は６億５千７百万円となっております。 ③重要な会計方針及び見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は我が国において一般に公正妥当と認められる企業会計の基準に準拠して作成しております。その作成には経営者による会計方針の選択・適用、資産・負債及び収益・費用の報告金額及び開示に影響を与える見積りを必要としております。経営者はこれらの見積りについて過去の実績等を勘案し合理的に判断しておりますが、実際の結果は、見積り特有の不確実性があるためこれらの見積りとは異なる場合があります。当社グループの連結財務諸表で採用する重要な会計方針は、第５（経理の状況）の連結財務諸表の「連結財務諸表作成のための基本となる重要な事項」に記載しておりますが、特に次の重要な会計方針が連結財務諸表作成における重要な見積りの判断に大きな影響を及ぼすものと考えております。 繰延税金資産の回収可能性の評価当社は繰延税金資産の回収可能性を評価するに際して、将来の課税所得の見込み及び税務計画に基づき、回収可能性を十分に検討し、回収可能な額を計上しております。なお、既に計上した繰延税金資産については、その実現可能性について毎期検討し、内容の見直しを行っておりますが、将来の課税所得の見込みの変化やその他要因に基づき繰延税金資産の実現可能性の評価が変更された場合、繰延税金資産が減額され税金費用が計上される可能性があります。  
経営上の重要な契約等	５【経営上の重要な契約等】    該当事項はありません。  
研究開発活動	６【研究開発活動】当社グループの経営理念「パネトーネ種の素材を生かし、おいしさを通じて人々により多くのコミュニケーションを提供する」に則り、嗜好の多様化が進展するなか、市場ニーズの変化に迅速に対応するべく、新製品の研究・開発を行っております。基礎研究として当社は、東京農業大学岡田早苗名誉教授、田中尚人教授と共同で、イタリア北部コモ湖周辺にのみ生息し、他の地域において維持管理が困難とされるパネトーネ種の品質保持のための微生物学的研究を継続しております。また、パネトーネ種中の微生物を把握し製パン工程へ応用するため、岐阜大学岩本悟志教授と共同研究を行っております。また、製品の改良に向けて、既存製品の見直し、新規素材のテストも進めており、品質を落とさず保存期間を延長する為の研究も行っております。また、大手コンビニエンスストア様との商品の共同開発も継続して行っております。これらの研究開発に要した当連結会計年度における研究開発費は43,113千円であります。
設備投資等の概要	１【設備投資等の概要】当社グループでは、製造設備の拡充と衛生環境の改善等を図るため、 本社工場を中心に284,867千円の設備投資を実施いたしました。なお、当連結会計年度において重要な設備の除却、売却等はありません。 
主要な設備の状況	２【主要な設備の状況】　当社グループの主要な設備は以下のとおりであります。(1）提出会社2024年３月31日現在 事業所名（所在地）事業の内容設備の内容帳簿価額従業員数(人)建物及び構築物（千円）機械装置及び運搬具（千円）土地（千円）(面積㎡)リース　資産（千円）その他（千円）合計（千円）本社工場(愛知県小牧市)菓子パン製造菓子パン製造設備448,730772,9921,014,905（10,642.3）19,00259,4682,315,099117［87］本社中部営業所(愛知県小牧市)管理業務販売業務その他の設備77,941－342,051 （4,116.1）82,5646,716509,27434［5］　（注）１．帳簿価額のうち「その他」は、器具及び備品であります。２．従業員数の［　　］は、臨時雇用者数を外書きしております。 (2）国内子会社2024年３月31日現在 会社名事業所名（所在地）事業の内容設備の内容帳簿価額従業員数（人）建物及び構築物（千円）機械装置及び運搬具（千円）土地（千円）(面積㎡)その他（千円）合計（千円） コモサポート㈱ 本社(愛知県小牧市) パン・菓子の保管および仕分業務請負、配送手配代行等 全業務2132,295－（1,451.9）4,5247,03224［9］　（注）１．帳簿価額のうち「その他」は、器具及び備品であります。２．建物及び土地の一部を賃借しております。賃借料は22,521千円であり、土地の面積は（　　）で外書きしております。３．従業員数の［　　］は、臨時雇用者数を外書きしております。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式9,600,000計9,600,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2024年３月31日）提出日現在発行数（株）（2024年６月28日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式3,630,0003,630,000東京証券取引所スタンダード市場名古屋証券取引所メイン市場単元株式数100株計3,630,0003,630,000－－
