項目	値
事業の内容	 ３ 【事業の内容】当社グループは、当社及び連結子会社４社（イカリソース株式会社、株式会社Bullフーズ、サンフーズ株式会社及び富留得客食品（上海）有限公司）で構成され、ソース類の製造販売を行っております。当社と株式会社Bullフーズは2024年２月19日付で合併契約書を締結し、2024年６月１日を効力発生日として、株式会社Bullフーズを当社に吸収合併いたしました。事業の系統図は次のとおりであります。 
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。１．経営方針(1) ブルドックグループの基本方針①企業目的：自然の恵みのおいしさで、食の幸せを世界に広げるブルドックグループ②事業領域：ソース事業領域をたれ・ドレッシング類まで広げていくとともに、原材料（香辛料・酢）を活かした事業や、外食店などにも可能性を求めていきます③経営理念：「幸福感を味わえる商品の提供」・幸福感とは全ての方が元気に暮らすことと考えます・品質を第一に「安全・安心・信頼」できる企業を目指します・新しい価値を創出し、ホッとするおいしさ、今までにない楽しさを提供する企業を目指します以上のブルドックグループの基本方針をもとに企業コンセプトを「自然の力とおいしさで、食の幸せと健康をサポートする企業を目指します」とし、企業スローガンを「食の幸せのとなりに」としております。 　　　　　　　　　　　　　　　ブルドックグループのあるべき姿 ２．対処すべき課題等(1) 長期ビジョンブルドックグループでは、2022年に「Sauce」を極める世界ブランドに成長することを戦略の方向性として、「ブルドックグループ長期ビジョン『BGI 2032』Bull-Dog Global Innovation 2032 ～ソースのしあわせを、もっともっとカラフルに～」を策定いたしました。2032年度を最終年度とする長期ビジョンでは、「幸福感を味わえる商品の提供」を経営理念としております。この理念を実現するために、当社グループが社会に果たすべき使命(Mission)を「世界のSauceを創造するブルドックグループ」とし、あるべき姿(Vision)を「Sauceの魅力でホッとするおいしさを世界へ伝える」、そのためのブルドックグループ社員としての価値判断基準(Value)を「ひとりひとりに食のこだわりを届ける」といたしました。 長期ビジョン『BGI 2032』では、国内戦略、海外戦略、VC戦略を基本戦略の３テーマとして、2032年度までに下記のSTEP1、STEP2、STEP3の３つのステップを順次進め、３テーマを達成してまいります。 ＜シナリオステップ＞ (2) 中長期的に対処すべき課題2023年度から始まる第11次中期経営計画「B-Challenge2025」を策定し、以下の基本戦略３テーマを実行しております。①国内戦略：国内市場におけるリーディングカンパニーの地位確立②海外戦略：ブルドックグループの海外ローカライズ③VC戦略：持続的成長を実現するための経営変革ブルドックグループ第11次中期経営計画B-Challenge2025より 2025年度における連結経営目標は売上高160億円、営業利益８億円、経常利益14億円、ROE5.0％、EBITDA20億円であります。 (3) 短期的（次年度）に対処すべき課題当連結会計年度においては、ウクライナ、中東、東アジアなどの国際情勢の緊張が高まり、また国内では円安、物価高の長期化などの影響で不透明な状況が継続しています。このような経営環境のもと、2024年度は、第11次中期経営計画「B-Challenge2025」の２年目になります。基本戦略３テーマにおける重要課題は以下のとおりであります。①国内戦略：家計の節約志向が一段と強まる状況のなか、東西エリアそれぞれでソースブランドの特性を活かして価値を最大化することにより、家庭用市場における売上拡大を図ります。また新型コロナウイルス感染症が収束し、イベントやインバウンド需要が拡大する業務用市場においては、スーパー総菜、原料加工ユーザー、外食店等ターゲットに合わせた商品提案やメニュー提案により一層の売上拡大に取り組みます。②海外戦略：長期を見据え海外進出モデル確立に向けた取り組みを実施します。ターゲットエリアを絞り、ニーズ・用途の調査、外部機関による情報収集などにより、海外進出の具体的なシナリオ作りを進めます。また、それらに合わせた社内の体制構築も進めてまいります。③VC戦略：サステナブルバリューチェーンの実現に向けて、具体的な目標と事業展開を両立させてまいります。また、生産体制の再構築により、2023年12月に「ＴＡＴＥＢＡＹＡＳＨＩクリエイションセンター」の稼働を開始しております。今後も物流2024年問題への対応、生産・販売現場のDX化の推進、専門人財の採用・育成などを積極的に進め、生産性の大幅な向上を目指してまいります。
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、投資家の判断に重要な影響を及ぼす可能性のある当社グループの事業等のリスクは、毎年取締役会で見直し、決議しており、以下のようなものがあります。事業等のリスクは、各部門で適宜検討を行い、毎年取締役会で討議し見直しを行ったうえで、中長期的な会社運営に役立てております。緊急時のリスクは、危機管理委員会が分析し、対策を立案・実行しています。また、サステナビリティ関連のリスクは、サステナビリティ委員会で討議した結果を取締役会に答申しています。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものです。 (1) TCFDに基づいた気候変動についてのリスク脱炭素社会に向けた取り組みが世界的に喫緊な課題とされております。気候変動により種々の影響がおよぶ可能性があり、当社グループでは2021年12月に「ブルドックグループSDGs宣言」を制定し、2022年11月にTCFDに賛同し、TCFDコンソーシアムに加入しました。TCFDに基づいた気候変動リスクに関しては、「第２ 事業の状況　２ サステナビリティに関する考え方及び取組　(4) 戦略及びリスク分析①リスク分析」をご参照ください。 (2) 原材料調達についてのリスク主力商品であるソースは野菜果実、香辛料などを主要原材料としており、世界各国から原材料を調達しております。ウクライナ戦争や円安による原材料の高騰、原油などのエネルギー費の上昇は、当社原材料調達に影響を及ぼしております。原材料の高騰を受け、2022年６月と2023年２月に一部商品の販売価格を改定いたしました。また、原材料については国際的な需要の拡大による調達競争の激化、地球温暖化に伴う気候変動による供給不足、市況変動による価格の高騰、為替変動の影響、環境規制強化によるプラスチック包材の使用規制など様々なリスクが存在し、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。当社グループでは国際情勢・市況情報など原材料調達に係る情報を常に把握し、変化に素早く対応できる体制を構築し、原材料の産地や調達先を分散化することで安定的に調達できるよう取り組んでおります。 (3) 商品品質についてのリスク当社グループは「幸福感を味わえる商品の提供」を経営理念とし、お客様やご家族のすべての方が元気に暮らせるために品質を第一に「安全・安心・信頼」できる商品、新しい価値を創出しホッとするおいしさと今までにない楽しさを提供する企業をめざしております。近年は食品の安全性や健康に対するお客様の関心も高く、健康被害に及ぶ商品の欠陥(異物混入・ラベル等の表示違い・アレルギー物質混入など)が発生した場合、また商品に欠陥がなくてもSNS等の風評により商品のブランド価値や企業イメージが毀損する可能性があり、その場合、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。当社グループでは食品安全システム(FSSC22000)の管理手法を取り入れたグループの品質管理体制の拡充、食品安全／品質方針の策定、トレーサビリティ管理の徹底を推進し、またWEBサイトや商品パッケージを通じてのお客様とのコミュニケーションを図り、適時情報開示を実施し、お客様が将来にわたり、安心して当社グループ商品を使っていただけるよう食品安全を最優先に企業活動に取り組んでおります。 (4) 人財確保と育成についてのリスク当社グループは、人財を「資本」として捉え、時代の変化に応じて新しい価値を創出できる人財を育成し企業価値の最大化を目指しております。グローバルな環境で活躍できる人財及びDX、マーケティング機能の強化のための人財を採用し、環境変化に対応する人財の育成と多様な働き方に対応する組織づくりを行ってまいります。今後、少子高齢化により労働人口が減少し、会社の期待する人財を採用し育成していくことが難しくなるリスクがあります。機械化やＤＸの活用で対応していきますが、人財採用が困難になり生産に支障をきたし、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。  (5) 災害・事故等についてのリスク当社グループは製造拠点、事業所を各地に有しており、地震等の自然災害および火災や事故などの緊急事態による生産設備の重大な被害、工場の操業停止、生産能力低下や設備の毀損、サプライチェーンの寸断による原材料の供給不能などにより、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。当社グループは、危機管理規程の制定、危機管理委員会によるBCP・リスクマネジメント計画の整備及び定期的な見直しを実施しております。緊急時においてもお客様へ商品を安定的にお届けすることを優先し、環境の変化に柔軟に対応してまいります。また、未知の感染症のパンデミックリスクは市場動向やライフスタイルに変化をもたらす可能性があり、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。 (6) ビジネスモデルの変革についてのリスクデジタル技術を含む急速な技術革新や社会構造の変化、消費者の価値観・ライフスタイルの変化、新規企業の参入や競合の台頭、法的規制などの様々な外部環境の加速度的な変化への対応が遅れた場合、商品価値の毀損、ブランド価値の低下につながり、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。当社グループではマーケティング力を強化し、従来のビジネスモデルにこだわらないＩＴを活用した新しい売り方への挑戦、当社グループならではの付加価値を加えた商品開発、「ファンづくり」のための広報活動、SNS等を活用した消費者向けプロモーションの展開などに取り組んでまいります。また、生産・調達・物流部門においてはDX化による生産性向上を推進してまいります。 (7) 情報システムについてのリスク当社グループは多くの業務をコンピューターで処理・管理をしております。近年サイバー攻撃は高度化し一層巧妙となってきており、不正アクセスやサイバー攻撃を受け、重要なシステムの障害や機密情報の流出が発生した場合には当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。情報システムの運用にあたり、コンピューターウイルス対策や情報管理の徹底、基幹業務システムのデータセンターへの委託、ファイアウォールの設置、「情報管理規程」「情報セキュリティ基本方針」「情報システム管理規程」「システム開発規程」「情報システム外部委託管理規程」の制定を行い、セキュリティ体制を強化しております。 (8) コンプライアンス・訴訟についてのリスク当社グループは「コーポレート・ガバナンス方針」を策定し、企業価値の向上に努めておりますが、役員や社員によるコンプライアンス違反や不祥事、訴訟の提起、輸出先国や事業展開国における法律違反などが発生した場合、社会的評価や企業価値・イメージの低下によりお客様の信頼を失い、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。環境変化に即応出来るよう執行役員制度を導入するとともに「危機管理委員会」「安全衛生委員会」「内部統制監査委員会」「食品安全推進委員会」を設置しております。また、取締役会は透明性の高い経営の確保のため、監査等委員である取締役を含め、取締役７名のうち３名が独立社外取締役で構成されております。役員の指名、報酬等に関する手続きの公正性・透明性・客観性を確保するために2021年12月に「指名報酬委員会」を設置しております。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績等の概況当連結会計年度における当社グループ(当社及び連結子会社)の財政状態、経営成績及びキャッシュ・フロー(以下、「経営成績等」という。)の状況の概要は次のとおりであります。 ①財政状態及び経営成績の状況a.財政状態当連結会計年度において生産体制再構築に伴う設備投資の支払を行っており、前連結会計年度末に比べて現金及び預金、未払金が減少しております。(資産の状況)当連結会計年度末における総資産は、前連結会計年度末に比べて、25億５千３百万円減少し、337億４千７百万円となりました。流動資産につきましては、現金及び預金の減少などにより、前連結会計年度末に比べて36億８千５百万円減少し、89億３千９百万円となりました。固定資産につきましては、株価の上昇による投資有価証券の増加などにより、前連結会計年度末に比べて11億３千２百万円増加し、248億８百万円となりました。(負債の状況)当連結会計年度末における負債は、前連結会計年度末に比べて、37億５千６百万円減少し、122億８千６百万円となりました。流動負債につきましては、未払金の減少などにより、前連結会計年度末に比べて36億２千９百万円減少し、57億８百万円となりました。固定負債につきましては、長期借入金の減少などにより、前連結会計年度末に比べて１億２千７百万円減少し、65億７千７百万円となりました。(純資産の状況)当連結会計年度末における純資産は、その他有価証券評価差額金の増加などにより、前連結会計年度末に比べて、12億３百万円増加し、214億６千万円となりました。 b.経営成績当連結会計年度においては、ウクライナ、中東、東アジアなどの国際情勢の緊張が高まり、また国内では円安、物価高の長期化などの影響で不透明な状況が継続しています。このような状況のなか当社グループは「国内戦略」「海外戦略」「VC戦略」の基本戦略３テーマを掲げた第１１次中期経営計画「B-Challenge2025」（以下「中期経営計画」）の初年度として、新たな成長を見据えた体制の見直しと変革をスタートさせました。中期経営計画に基づき、企業価値を最大化させるため、約85億円を投資して商品に関わる機能を集約した「ＴＡＴＥＢＡＹＡＳＨＩクリエイションセンター」を2023年12月に計画通り完工、稼働し、生産性向上に向けた取り組みを開始いたしました。しかし、依然原材料費の上昇等が続き、厳しい経営状況となりました。2023年９月には中期経営計画の「国内戦略」に基づき、当社の主力商品である「ウスター、中濃、とんかつソース」を、使いやすくかつ環境に配慮した容器に54年ぶりに大幅にリニューアルいたしました。それに伴い2023年10月より新容器の認知拡大プロモーション等を展開し、市場での新容器への切り替えは順調に終了いたしました。また、リニューアルを好機として、ソースを使用した料理のレシピの一新、オンラインイベントの開催など使用拡大プロモーションを進めた結果、「家庭用ソース」の売上高は、前年同期比3.8％増の82億８千８百万円となりました。「家庭用（ソース以外）ドレッシング類・たれ等」は、＆Bull‐Dog素材を味わうDRESSINGシリーズから「芳醇フレンチ」「国産にんじん」を新発売し、ドレッシング類が好調に推移いたしました。この結果、カテゴリー全体として売上高は前年同期比12.0％増の13億３千４百万円となりました。「家庭用（ソース以外）その他」では手軽で簡単に作れる材料セットシリーズ「チヂミ材料セット」を発売しましたが、コロナ後の外食回帰の影響などから売上高は、前年同期比2.0％減の５億８千９百万円となりました。「業務用ソース」では、外食店等の要望に応えるために発売した「テーブルソース」が、投入当初から順調に外食市場で新規ユーザーを獲得しております。また、市場環境に合わせた商品提案により、産業給食、原料加工等のニーズを捉え、売上高は前年同期比12.1％増の37億６百万円となりました。「輸出」では、米国で現地でのインポーターを活用した販売活動が増加し、その他欧州、アジアでも伸長したことから、売上高は前年同期比26.8％増の４億６千３百万円となりました。「現地法人（上海）」の売上高は、前年同期比27.4％増の１億１百万円となりました。以上の結果、当連結会計年度における売上高は前年同期比7.0％増の144億８千２百万円となりましたが、営業利益は、2023年12月に完工、稼働しました「ＴＡＴＥＢＡＹＡＳＨＩクリエイションセンター」の減価償却費増加及び原材料の高騰等により前年同期比62.0％減の１億６千３百万円となりました。経常利益は前連結会計年度に計上した投資有価証券売却益が減少したため、前年同期比45.3％減の６億７千４百万円、親会社株主に帰属する当期純利益は、事業再構築費用３億１千８百万円と鳩ケ谷工場生産終了に伴う減損損失８千５百万円を計上したため、前年同期比75.6％減の１億４千５百万円となりました。 一方、当社の環境保護活動に関しましては2022年に公表した「ブルドックグループSDGｓ宣言」に基づき、重要活動６テーマの実現に向けて活動をしております。具体的には2023年9月にリニューアルした当社主力商品「ウスター、中濃、とんかつソース」は、プラスチック量を約20％削減した容器を使用しております。また、2023年12月完工、稼働した「ＴＡＴＥＢＡＹＡＳＨＩクリエイションセンター」において、太陽光パネルを設置し、2024年4月より使用を開始いたしました。2023年４月より始まった第１１次中期経営計画「B-Challenge2025」のもと、今後も持続可能な事業活動を展開してまいります。 ②キャッシュ・フローの状況当連結会計年度末における現金及び現金同等物は、前連結会計年度末に比べ39億５千２百万円減少し、当連結会計年度末は19億７千８百万円となりました。当連結会計年度におけるキャッシュ・フローの状況とそれらの要因は次のとおりであります。(営業活動によるキャッシュ・フロー)営業活動によるキャッシュ・フローは、９千万円の収入（前連結会計年度は、４千４百万円の収入）となりました。これは、主に減価償却費９億３千１百万円、棚卸資産の減少８億３千７百万円、未収消費税等の増加５億５千６百万円によるものです。(投資活動によるキャッシュ・フロー）投資活動によるキャッシュ・フローは、40億７千６百万円の支出（前連結会計年度は、31億２千５百万円の支出）となりました。これは、主に有形固定資産の取得による支出47億４千万円によるものです。(財務活動によるキャッシュ・フロー)財務活動によるキャッシュ・フローは、３千１百万円の収入（前連結会計年度は、45億７千万円の収入）となりました。これは、主に短期借入金の純増加額11億４千５百万円、長期借入金の返済による支出６億７千４百万円によるものです。  ③生産、受注及び販売の実績　ａ．生産実績当連結会計年度における生産実績は、次のとおりであります。セグメントの名称生産高(千円)前年同期比(％)ソース類16,847,842△20.4 (注)　１．上記の金額は販売価格によっております。２．当連結会計年度において生産体制再構築に伴い生産ラインの休止期間があったため、生産実績は前年同期に比して減少しております。 　ｂ．受注実績当社グループ（当社及び連結子会社）製品は見込生産であるため、受注生産は行っておりません。 　ｃ．販売実績当連結会計年度における販売実績は、次のとおりであります。セグメントの名称販売高(千円)前年同期比(％)ソース類14,482,597＋7.0 (注)　主な相手先別の販売実績及び総販売実績に対する割合は次のとおりであります。相手先前連結会計年度当連結会計年度金額(千円)割合(％)金額(千円)割合(％)国分グループ本社㈱2,054,29915.22,300,15415.9加藤産業㈱1,889,05614.02,157,50714.9三菱食品㈱1,560,14211.51,590,68611.0  (2) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。① 財政状態及び経営成績の状況に関する認識及び分析・検討内容ａ．経営成績の分析売上高は、「家庭用ソース」、「業務用ソース」、「家庭用（ソース以外）ドレッシング・たれ等」、「輸出」などが順調に推移し、144億８千２百万円（前連結会計年度比7.0％増）となりました。ブランド別売上高は以下の通りです。 前連結会計年度(自  2022年４月１日至  2023年３月31日)当連結会計年度(自  2023年４月１日至  2024年３月31日)備考家庭用ソース7,985百万円8,288百万円新容器の認知プロモーションを実施レギュラーソース小容量は好調に推移イカリソース「ＴＨＥ大阪シリーズ」好調に推移業務用ソース3,306百万円3,706百万円新商品「テーブルソース」発売新規ユーザー、新規メニュー獲得家庭用（ソース以外）ドレッシング・たれ等1,190百万円1,334百万円新商品発売、好調に推移消費者連動プロモーションを実施家庭用（ソース以外）その他601百万円589百万円新商品「チヂミ材料セット」発売、HPに特設サイトをアップコロナ後の外食回帰の影響で低調に推移国内合計13,084百万円13,917百万円 輸出365百万円463百万円米国で現地インポータ―による販売活動増加、欧州、アジアが伸長現地法人79百万円101百万円新規顧客獲得により好調に推移海外合計444百万円564百万円 合計13,529百万円14,482百万円   営業利益は、原材料高騰や「ＴＡＴＥＢＡＹＡＳＨＩクリエイションセンター」の減価償却費増加、生産体制再構築期間の生産ライン休止に伴う在庫減少等により１億６千３百万円（前年同期比62.0％減）となりました。経常利益は、受取配当金２億３百万円、投資有価証券売却益３億８百万円等の営業外収益を５億４千９百万円計上する一方で、支払利息３千３百万円等の営業外費用を３千８百万円計上した結果、６億７千４百万円（前年同期比45.3％減）となりました。親会社株主に帰属する当期純利益は、事業再構築費用３億１千８百万円と鳩ケ谷工場生産終了に伴う減損損失８千５百万円等の特別損失を４億４千２百万円計上し、法人税、住民税及び事業税を１億３千１百万円計上した結果、１億４千５百万円（前年同期比75.6％減）となりました。また、１株当たり当期純利益は、10円89銭となりました。 　ｂ．財政状態の認識中期経営計画に基づき、企業価値を最大化させるため、約85億円を投資して、商品に関わる機能を集約した「ＴＡＴＥＢＡＹＡＳＨＩクリエイションセンター」を建設し、2023年12月に完工、稼働を開始しました。資金は主に銀行借入により調達いたしました。この設備投資は、主に「生産だけでなく、商品に関わる機能を集約し、価値を生み出す旗艦部門」を目指し、環境への配慮、さらなる生産性の向上、持続可能な原材料の調達、新しいことへの挑戦と新しい価値を生み出すためのものであります。株主還元については、中長期的な視点に立った投資やキャッシュ・フローの状況を勘案しつつ、安定配当の基本方針のもと年間35円配当を継続しております。当連結会計年度における配当性向は、321.4％となりました。当連結会計年度における財政状態の分析は、「第２ 事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1) 経営成績等の概況　①財政状態及び経営成績の状況　a.財政状態」に記載しております。  ② キャッシュ・フローの状況の分析・検討内容並びに資金需要及び資金の調達・使途　ａ．キャッシュ・フローの状況当連結会計年度におけるキャッシュ・フローの状況の分析は、「第２ 事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1) 経営成績等の概況　②キャッシュ・フローの状況」に記載しております。第11次中期経営計画「B-Challenge2025」で掲げている「戦略投資の実施」「保有株式の削減」「保有資産の活用」「株主還元」により企業価値を最大化させるため経営資源の活用を進めてまいります。 　ｂ．資金需要及び資金の調達・使途当社グループの資金需要は、主に運転資金と設備投資であります。運転資金は、主に製品を製造するための原材料の購入、製造経費や商品の仕入、人件費、広告宣伝費等の支払に係るものであり、設備投資は、主に製造設備の更新・拡充に係るものであります。当社グループの運転資金及び設備投資資金については、自己資金のほか金融機関からの借入金によりまかなっております。当連結会計年度における設備投資金額は６億４百万円、金融機関からの新規借入は９億円であります。 ③ 重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成しております。この連結財務諸表を作成するにあたって、資産、負債、収益及び費用の報告額に影響を及ぼす見積り及び仮定を用いておりますが、これらの見積り及び仮定に基づく数値は実際の結果と異なる可能性があります。連結財務諸表の作成にあたって用いた会計上の見積り及び仮定のうち、重要なものは「第５　経理の状況　１　連結財務諸表等　(1) 連結財務諸表　注記事項　（重要な会計上の見積り）」に記載しております。
経営上の重要な契約等	 ５ 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６ 【研究開発活動】当社グループは「幸福感を味わえる商品の提供」という企業理念を原点に、お客様に新鮮な感動をお届けできる企業として、Sauceを核に新しい価値を提供すべく、原料食品素材の研究、加工技術の研究、製品開発研究を行っております。 (1) 原料食品素材の研究主たる原料の野菜・果実やスパイス・ハーブの配合及び加工条件により、さまざまに変化するSauceの風味について人間の舌と同じメカニズムを持つセンサーを用いて、従来の分析機器では測定できないような味覚を数値化することで、各種原料や工程の変化が味にどのような影響を与えるかを研究し製品開発に役立てております。 (2) 加工技術研究お客様に安全・安心でおいしいSauceをお届けできるよう、スパイス・ハーブの風味を活かす加工技術や、天産物で品質にバラつきが生じやすいトマト等の原料を使用しても安定した品質の商品が生産できる加工技術を研究しております。また、食品ロス削減のために一部商品で賞味期間の延長やエネルギー削減に向けた生産工程の検討にも取り組んでおります。 (3) 製品開発研究常に市場のニーズに対応した製品開発を行っております。当連結会計年度においては、50年以上の間、慣れ親しんでいただいた『ブルドックウスターソース』『ブルドック中濃ソース』『ブルドックとんかつソース』等の四角いＰＥＴボトルを、お客様が「開けやすく」「持ちやすく」「使いやすい」丸いＰＥＴボトル（新容器）へリニューアルいたしました。新容器はプラスチック量の削減やリサイクルＰＥＴ材の使用に繋がり、環境へ配慮した設計となっております。また、2024年２月にはこれ１本で洋食料理の味付けが決まる調理用ソース『ブルドックうまソース　コク旨トマト300ml』 を新容器で発売いたしました。長年のソース作りで培った素材のブレンド技術を活かした「＆Bull‐Dog素材を味わうDRESSINGシリーズ」から2023年８月に『素材を味わうドレッシング 芳醇フレンチ200ml』、2024年２月には『素材を味わうドレッシング 国産にんじん200ml』を、「＆Bull‐Dogたれシリーズ」から2024年２月に『のせて食べる焼肉のたれ　にんにく醤油240g』『のせて食べる焼肉のたれ　熟成コチュジャンみそ240g』『のせて食べるローストビーフのたれ　山わさび醤油240g』を発売いたしました。更に、2024年２月にご家庭で手軽にお楽しみ頂ける『チヂミ材料セット』を発売いたしました。他にも専門店様向け及び加工食品メーカー様向け商品を開発しております。 (4) 研究開発費当連結会計年度における研究開発費の金額は141百万円となりました。 
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度における設備投資額は、604百万円であります。主に、第10次中期経営計画「B-UP120」に掲げる生産体制再構築に係る主要工場（ＴＡＴＥＢＡＹＡＳＨＩクリエイションセンター）への新規投資及び既存の製造設備更新に係るものです。 
主要な設備の状況	２ 【主要な設備の状況】(1) 提出会社2024年３月31日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(人)建物及び構築物機械装置及び運搬具土地(面積㎡)その他合計本社ビル(東京都中央区)―本社及び支店115,577065,836(353)135,048316,46299研究所　Ｒ＆Ｄラボ(群馬県館林市)―研究開発設備253,7986,787―23,250283,8365仙台支店(仙台市若林区)―支店26,538―25,453(1,637)051,9929鳩ヶ谷工場(埼玉県川口市)ソース類生産設備00249,320(18,260)0249,321―TATEBAYASHIクリエイションセンター(群馬県館林市)ソース類生産設備6,402,7334,229,4081,513,850(38,989)246,76512,392,75773 (注) １．研究所　Ｒ＆Ｄラボ及びＴＡＴＥＢＡＹＡＳＨＩクリエイションセンターの建物及び構築物の増加は、主に生産体制再構築に伴う第一次工事等5,018,477千円によるものであります。またＴＡＴＥＢＡＹＡＳＨＩクリエイションセンターの機械装置及び運搬具の増加は、主にＴＡライン改造工事959,307千円、ＴＨ充填包装設備895,105千円、ＴＧ充填包装設備482,843千円によるものであります。２．鳩ケ谷工場の建物及び構築物、機械装置及び運搬具、その他の減少は、主に鳩ケ谷工場閉鎖に伴い残存簿価を減損したことによるものであります。 (2) 国内子会社2024年３月31日現在会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(人)建物及び構築物機械装置及び運搬具土地(面積㎡)その他合計イカリソース㈱西宮工場(兵庫県西宮市)ソース類生産設備338,002389,506802,000(11,700)83,2431,612,75233  
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式40,000,000計40,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2024年３月31日)提出日現在発行数(株)(2024年６月26日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式13,954,88013,954,880東京証券取引所プライム市場単元株式数は100株であります。計13,954,88013,954,880――  
