項目	値
事業の内容	３【事業の内容】当社は、主に首都圏において分譲開発事業、賃貸開発事業及びバリューアップ事業を展開しております。当社の事業内容は以下のとおりであります。(１) 分譲開発事業首都圏エリアを中心に当社の企画力・デザイン力を活かした分譲マンションを開発し、主に単身者層やパワーカップルを対象とした魅力あるマンションを販売します。企画やデザインについては、当該物件の土地の特性や地域性及び周辺環境とのバランスを考慮して、プロジェクト毎に独立したコンセプトによる空間デザインを創り出します。このため、ネーミングに関しても、それぞれのコンセプトに相応しい個別のネーミングを行います。なお、当該業務には専有卸のスキームで引受けた上で、実需に基づいて分譲販売するケースも含まれます。(２) 賃貸開発事業首都圏エリアにおいて、駅近の利便性の高いマンション用地の取得を目指します。当該土地で中規模かつ中低層のＲＣ（鉄筋コンクリート）造の賃貸マンションの開発を行います。マンションに当社のデザインを活かした、ハイセンスな賃貸マンションを国内外の富裕者層や投資ファンド等に提供します。中規模かつ中低層物件に特化することで、物件取得時以降の外部環境の変化や建築費用の上昇等の変動要因の影響を抑制します。なお、竣工した物件については、外部環境を勘案しながら、売却時期を検討してまいります。(３) バリューアップ事業首都圏エリアを中心に３億円～10億円程度の中古の収益ビル等を取得し、年数が経過したことにより外観や設備が経年劣化した不動産に効率的に改修を行うことで、既存の建物の質を高め、新たな付加価値を生み出すビジネスです。国内外の富裕者層を中心に売却を実施します。物件価格に応じた改修工事を実施することで効果的に付加価値を高め、短期間での売却及び資金回収を図ります。 [事業系統図] 
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社の経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。　なお、文中の将来に関する事項は、有価証券報告書提出日現在において当社が判断したものであります。(1) 経営方針当社では外部環境を分析しつつ、付加価値を高めることのできる素材としての不動産を取得した上で、周囲の状況や経済の状態に応じた最高レベルの企画を施し、最も高い価値を実現できる方法で「作品」を提供することを経営理念として掲げております。(2) 経営上の目標目標とする経営指標といたしましては、強固な財務基盤の確立のため、自己資本比率30％以上を早期に達成させるべく、努力してまいります。(3) 中長期的な経営戦略当社は、分譲開発事業、賃貸開発事業、バリューアップ事業の３つの事業をバランス良く組み合わせることで事業展開を図ってまいります。分譲開発事業では、首都圏エリアを中心に当社の強みである企画力やデザイン力を活かした分譲マンションを開発し、単身層やパワーカップルを対象とした魅力あるマンションを販売します。賃貸開発事業では、首都圏エリアにおいて、駅近の利便性の高いマンション用地の取得を目指します。当該土地で中規模かつ中低層のＲＣ（鉄筋コンクリート）造の賃貸マンションの開発を行います。マンションに当社のデザインを活かした、ハイセンスな賃貸マンションを国内外の富裕層や投資ファンドを中心に提供します。バリューアップ事業は、首都圏エリアを中心に３億円～10億円程度の中古の収益ビル等を取得し、年数が経過したことにより外観や設備が経年劣化した不動産に効率的に改修を行うことで、既存の建物の質を高め、新たな付加価値を生み出すビジネスです。国内外の富裕層を中心に売却を実施します。物件価格に応じた改修工事を実施することで効果的に付加価値を高め、短期間での売却及び資金回収を図ります。また、上記の施策等により、事業拡大に伴う資産の増加と自己資本の規模とのバランスを考慮しながら、安定的な財務基盤の確立を目指します。(4) 経営環境と優先的に対処すべき事業上及び財務上の課題地価及び建築費が共に上昇しており、新築マンションの販売価格は一段と上昇する可能性があります。物価の上昇や金融当局による利上げの動き等から金利上昇に伴う需要低下懸念はあるものの、供給が抑制されていることや販売価格の先高感等から、需要は底堅く推移することが見込まれます。当社としましては、これまでと同様に首都圏エリアにおける駅近等の利便性の高いレジデンス物件を中心に仕入れを行い、分譲開発物件については単身層やパワーカップルを主たる顧客ターゲットとして捉えると共に、賃貸開発物件やバリューアップ物件については国内外の富裕層や投資ファンドを主たる顧客ターゲットとして事業展開を図る方針です。物件取得に関しては立地や価格に関して、売却想定価格を意識しつつ、より厳選した物件の取得を進めてまいります。また、今後の不動産市況の様々な変化にも対応できるように、借入金の過度な増加を抑制すると共に収益拡大を図ることで自己資本比率を高め、財務基盤の強化を図ってまいります。併せて、事業環境に応じて多様な資金調達方法を模索してまいります。 
事業等のリスク	３【事業等のリスク】当社の事業内容その他に関するリスクについて、投資家の皆様の判断に重要な影響を及ぼす可能性があると考えられる主な事項を記載しております。また、必ずしもリスク要因に該当しない事項についても、投資判断上、重要であると考えられる事項については、投資家の皆様に対する積極的な情報開示の観点から記載しております。なお、当社は、これらのリスク発生の可能性を認識した上で、発生の回避及び発生した場合の対応に努める方針であります。なお、文中の将来に関する事項は、有価証券報告書提出日現在において当社が判断したものであります。（特に重要なリスク）(1) 経済状況及び不動産市況の影響について当社は、分譲開発事業、賃貸開発事業及びバリューアップ事業を主に行なっておりますが、経済状況の悪化に伴う地価の下落や需要の低下及び金利水準の変動等が当社の業績に影響を及ぼす可能性があります。そのため当社としては、定期的に景気動向・不動産市況等の状況について各種経済指標などの動向を確認すると共に、金融機関や同業他社等から情報を取集することで、エリア・規模・用途・物件特性に応じたマーケット観の醸成、投資判断力の強化等により、リスクの低減に努めております。地価及び建築費が共に上昇しており、新築マンションの販売価格は一段と上昇する可能性があります。物価の上昇や海外の金融当局による利上げの動き等から金利上昇に伴う需要低下懸念はあるものの、供給が抑制されていることや販売価格の先高感等から、需要は底堅く推移することが見込まれます。物件取得に関しては、立地や価格に関して、売却想定価格を意識しつつ、より厳選した物件の取得を図ることでリスク低減に努めております。(2) 売上計上時期の集中及びそれに伴う収益発生時期の偏重リスクについて当社は、物件の販売については顧客への引渡しを基準として売上計上を行なっております。そのため、引渡し時期によっては、ある特定時期に売上及び収益が偏重する可能性がある他、想定した売上及び収益が翌事業年度にずれ込む場合があり、当社の業績及び財政状態に影響を及ぼす可能性があります。(3) 販売用不動産等について当社は、複数の販売用不動産を保有しておりますが、売却までの間の当該物件に対する買主及びテナントの需要動向の変化、並びに景気動向、金利動向及び地価動向の変化、更には不動産賃貸物件の賃料水準の低下及び空室率の上昇等により評価損や売却損が発生する可能性があり、当社の業績に影響を及ぼす可能性があります。(4) 資金調達について用地取得及び物件の取得資金や建築費等の資金調達においては、特定の金融機関に依存することなく、案件毎に金融機関に対して融資を打診し、融資実行を受けた後に各プロジェクトを進行させております。今後、新たに計画した資金調達が不調に終わった場合には、当社の業績及び事業展開に影響を及ぼす可能性があります。（その他の重要なリスク）(1) 法的規制について当社が属する不動産業界は、国土利用計画法、宅地建物取引業法、建築基準法、都市計画法、住宅品質確保促進法等により、法的規制を受けております。当社は、不動産業者として、「宅地建物取引業法」に基づく免許を受けて、分譲開発事業、賃貸開発事業及びバリューアップ事業を行っております。今後、これらの規制の撤廃や新たな法的規制が設けられた場合には、当社の業績に影響を及ぼす可能性があります。(2) 免許登録について当社の主要な事業活動の継続には、下表に掲げる免許・登録が前提になります。宅地建物取引業免許につきましては、宅地建物取引業法第66条等に該当する場合に取り消されることがあります。また、宅地建物取引業法では、宅地建物取引士について一定人数を確保すること等の要件が、法律上要求されており、法定最低人数を欠く場合には免許や登録が取り消される可能性があります。一級建築士事務所登録については、建築士法第26条等に該当する場合、また、第二種金融商品取引業登録につきましては、金融商品取引法第52条等に該当する場合に、それらの登録を取り消される可能性があります。   免許・登録等の別番号有効期間宅地建物取引業免許東京都知事免許(8)第61084号2022年４月13日から2027年４月12日まで一級建築士事務所登録東京都知事登録第52707号2021年10月25日から2026年10月24日まで第二種金融商品取引業登録関東財務局長（金商）第1675号──────────今後、これら免許・登録が取り消された場合、あるいは有効期間の更新ができなかった場合等には、当社の業績及び財政状態に重大な影響を及ぼす可能性があります。(3) 株式の希薄化について当社は、役職員の会社業績の向上に対する意欲や士気を高めることを目的として、ストック・オプション制度を導入しております。今後、行使がなされた場合には、当社の１株当たりの株式価値は希薄化する可能性があります。(4) 訴訟の可能性について当社が開発又は販売している不動産については、取引先又は顧客等による訴訟その他の請求が発生する可能性があります。これらの訴訟等の内容及び結果によっては、当社の業績と財務内容に影響を及ぼす可能性があります。(5) 情報の漏洩について当社は、多数のお客様の個人情報をお預かりしている他、様々な経営情報を保有しております。これらの情報の管理に関しては、社内の情報管理システムを強化すると共に、従業員等に対する教育・研修等により情報管理の重要性の周知徹底を図っております。しかし、これらの対策にも関わらず重要な情報が外部に漏洩した場合には、当社の社会的信用等に影響を与え、業績に影響を及ぼす可能性があります。(6) 災害の発生及び地域偏在について地震、暴風雨、洪水等の自然災害、戦争、暴動、テロ、火災等の人災が発生した場合、当社が所有する不動産の価値が著しく下落する可能性があり、当社の業績に影響を及ぼす可能性があります。また、当社が保有する不動産は、経済規模や顧客のニーズを考慮に入れ、東京を中心とする首都圏エリアが中心であり、当該地域における地震その他の災害、首都圏経済の悪化等により、業績に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1）経営成績等の状況の概要当事業年度における当社の財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は以下のとおりであります。① 財政状態及び経営成績の状況当事業年度のわが国経済は、緩やかに回復しています。ただし、世界的な金融引き締め等が続く中で、海外景気の下振れが我が国の景気を下押しするリスクとなっています。また、物価上昇、金融資本市場の変動等の影響に十分注意する必要があります。個人消費は、持ち直しております。外食、旅行などのサービス消費が個人消費の回復を牽引しており、行動制限の撤廃でコロナ前以来となる各種催事の復活が相次ぎ、人出が回復しております。消費者マインドを示す消費者態度指数（５月）は、前月比0.6ポイント上昇し、３カ月連続で前月水準を上回る推移となっております。設備投資についても、持ち直しております。「法人企業統計季報」（含むソフトウェア）では１～３月期が前期比2.3％増加し、４四半期連続の増加となりました。輸出については底堅い動きとなっています。アジア、アメリカ及びＥＵ向けの輸出は、おおむね横ばいとなっています。一方で、その他の地域向けの輸出はこのところ持ち直しの動きがみられます。当社が属する不動産業界においては、底堅い動きとなっております。先行指標となる新設住宅着工戸数は、2023年４月が季節調整済年率換算値で771,000戸となりました。４月は前月比12.1％減となりましたが、３月は前月比2.0％増で前月を上回る水準が続く等、底堅い動きとなっております。また、首都圏マンションの初月契約率については、５月が74.3％となり、好不況の分かれ目とされる70％を４カ月連続で上回っております。このような状況の中、当社は、賃貸開発事業及びバリューアップ事業における新規物件の取得や保有物件の売却及び分譲開発事業の個別分譲販売を進めてまいりました。この結果、当事業年度の財政状態及び経営成績は以下のとおりとなりました。ａ．財政状態当事業年度末の資産合計は、前事業年度末と比較して2,236百万円増加し、30,950百万円となりました。当事業年度末の負債合計は、前事業年度末と比較して762百万円増加し、22,183百万円となりました。当事業年度末の純資産合計は、前事業年度末と比較して1,473百万円増加し、8,766百万円となりました。ｂ．経営成績当事業年度の経営成績は、売上高20,015百万円（前年同期比13.1％増）、営業利益2,557百万円（同20.2％増）、経常利益2,098百万円（同24.1％増）、当期純利益1,562百万円（同37.6％増）となりました。セグメントごとの経営成績は次のとおりであります。分譲開発事業は、成約上の完売物件があったものの、2023年10月の引渡し予定のため、売上高はありませんでした（前年同期は427百万円）。セグメント損失は、３百万円（前年同期はセグメント利益17百万円）となりました。賃貸開発事業は、売上高13,202百万円（同14.5％増）、セグメント利益2,903百万円（同17.9％増）となりました。バリューアップ事業は、売上高6,813百万円（同19.1％増）、セグメント利益950百万円（同35.8％増）となりました。② キャッシュ・フローの状況当事業年度における現金及び現金同等物（以下「資金」という）は、営業活動により174百万円増加いたしました。また、投資活動において63百万円増加し、財務活動においても553百万円増加いたしました。この結果、資金は前事業年度末に比べて797百万円の増加となり、当事業年度末残高は5,229百万円（前事業年度末比18.0％増）となりました。 ③ 生産、受注及び販売の実績ａ．販売実績当事業年度の販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当事業年度（自　2022年６月１日至　2023年５月31日）前年同期比（％）金額（百万円）分譲開発事業－－賃貸開発事業13,202114.5バリューアップ事業6,813119.1その他－－合　計20,015113.1（注）最近２事業年度の主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合は次のとおりであります。相手先前事業年度（自　2021年６月１日　　至　2022年５月31日）当事業年度（自　2022年６月１日　　至　2023年５月31日）金額（百万円）割合（％）金額（百万円）割合（％）いちごオーナーズ㈱1,83610.4－－ ｂ．契約実績当事業年度の契約実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当事業年度（自　2022年６月１日至　2023年５月31日）前年同期比（％）金額（百万円）分譲開発事業1,07935.5賃貸開発事業10,10856.8バリューアップ事業5,33885.3合　計16,52661.0 ｃ．契約残高当事業年度末における契約残高をセグメントごとに示すと、次のとおりであります。セグメントの名称当事業年度末（2023年５月31日）前年同期比（％）金額（百万円）分譲開発事業3,747140.5賃貸開発事業8,21272.1バリューアップ事業87539.6合　計12,83578.9 (2)経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社の経営成績等の状況に関する認識及び分析・検討内容は以下のとおりであります。なお、文中の将来に関する事項は、有価証券報告書提出日現在において判断したものであります。① 重要な会計方針及び見積り当社の財務諸表は、我が国において一般に公正妥当と認められる会計基準に基づき作成されております。この財務諸表の作成に当たりまして、決算日における資産・負債の報告数値及び報告期間における収益・費用の報告数値に影響を与える見積りを行っております。当該見積りにつきましては、過去の実績や状況に応じて合理的と考えられる様々な要因に関して適切な仮定の設定、情報収集を行い、見積り金額を計算しておりますが、見積り特有の不確実性があるため、実際の結果とは異なる場合があります。なお、新型コロナウイルス感染症の感染拡大の影響に関する会計上の見積り及び判断については、「第５　経理の状況　１　財務諸表等　(1) 財務諸表　注記事項（追加情報）」に記載のとおりであります。② 当事業年度の経営成績等の状況に関する認識及び分析・検討内容ａ．経営成績等１）財政状態（流動資産）当事業年度末における流動資産は、前事業年度末と比較して2,020百万円増加し、30,319百万円（前年同期比7.1％増）となりました。これは主に、保有物件の売却を積極的に進めた一方で業績の原資となる仕入れを推進したことから、販売用不動産と仕掛販売用不動産が合わせて1,126百万円増加したことによるものであります。また、物件売却を推進したことにより、現金及び預金が725百万円増加したことも寄与しております。（固定資産）当事業年度末における固定資産は、前事業年度末と比較して216百万円増加し、630百万円（前年同期比52.1％増）となりました。これは主に、繰延税金資産が210百万円増加したことによるものであります。（流動負債）当事業年度末における流動負債は、前事業年度末と比較して1,268百万円増加し、14,476百万円（前年同期比9.6％増）となりました。これは主に、新規物件の取得を推進したことにより、短期借入金(１年内返済予定の長期借入金を含む)が1,164百万円増加したことによるものであります。（固定負債）当事業年度末における固定負債は、前事業年度末と比較して506百万円減少し、7,707百万円（前年同期比6.2％減）となりました。これは主に、物件売却を進めたことにより、長期借入金が513百万円減少したことによるものであります。（純資産）当事業年度末における純資産は、前事業年度末と比較して1,473百万円増加し、8,766百万円（前年同期比20.2％増）となりました。これは主に、当期純利益の計上等により繰越利益剰余金が1,493百万円増加したことによるものであります。 ２）経営成績（売上高、売上原価、売上総利益）当事業年度の売上高は、前事業年度と比較して2,325百万円増加し、20,015百万円（前年同期比13.1％増）となりました。分譲開発事業の売上高は、前事業年度と比較して427百万円減少しました。成約上の完売物件があったものの、2023年10月の引渡し予定のため、売上高はありませんでした（前年同期は427百万円）。賃貸開発事業の売上高は、前事業年度と比較して1,668百万円増加し、13,202百万円（同14.5％増）となりました。バリューアップ事業の売上高は、前事業年度と比較して1,092百万円増加し、6,813百万円（同19.1％増）となりました。売上原価については、売上高が増加したため、前事業年度と比較して1,604百万円増加し、15,713百万円（同11.4％増）となりました。売上総利益については、想定以上の金額で売却することができたプロジェクトが存在したため、前事業年度と比較して721百万円増加し、4,302百万円（同20.1％増）となりました。（販売費及び一般管理費、営業利益）販売費及び一般管理費は、前事業年度と比較して290百万円増加し、1,744百万円（前年同期比20.0％増）となりました。主な要因は、売上高の増加に伴い、販売費用や人件費が増加したことによるものであります。この結果、営業利益は、前事業年度と比較して430百万円増加し、2,557百万円（同20.2％増）となりました。（営業外損益、経常利益）営業外収益は、前事業年度と比較して0百万円減少し、52百万円（前年同期比0.8％減）となりました。主な要因としては、受取補償金が６百万円増加したことに加えて、その他で４百万円増加したものの、為替差益が７百万円減少し、受取配当金が４百万円減少したことによるものであります。営業外費用は、前事業年度と比較して23百万円増加し、511百万円（前年同期比4.7％増）となりました。主な要因としては、新規物件の取得を推進したことにより、支払利息が15百万円増加し、融資手数料も７百万円増加したことによるものであります。この結果、経常利益は、前事業年度と比較して407百万円増加し、2,098百万円（同24.1％増）となりました。（特別損益、当期純利益）特別利益は、前事業年度と比較して１百万円増加し、２百万円（前年同期比127.9％増）となりました。主な要因としては、固定資産売却益を１百万円計上したことによるものであります。当期純利益は、税引前当期純利益が前事業年度と比較して407百万円増加し、法人税等合計が227百万円増加したものの、一方で法人税等調整額が247百万円増加したため、前事業年度と比較して427百万円の増加となり、1,562百万円（同37.6％増）となりました。 ３）キャッシュ・フロー当事業年度における現金及び現金同等物（以下「資金」という）は、営業活動により174百万円増加しました。また、投資活動において63百万円増加し、財務活動においても553百万円増加しました。この結果、資金は前事業年度末に比べて797百万円の増加となり、当事業年度末残高は5,229百万円（前事業年度末比18.0％増）となりました。（営業活動によるキャッシュ・フロー）営業活動により獲得した資金は、174百万円（前年同期は2,718百万円の支出）となりました。主な要因は、税引前当期純利益として2,100百万円を獲得したものの、棚卸資産が1,125百万円増加したことに加えて、法人税等の支払いが547百万円、利息の支払いが402百万円発生したことによるものであります。（投資活動によるキャッシュ・フロー）投資活動により獲得した資金は、63百万円（前年同期は93百万円の獲得）となりました。主な要因は、定期預金の預入により45百万円の支出が発生したものの、定期預金の払戻により118百万円を獲得したことによるものであります。（財務活動によるキャッシュ・フロー）財務活動により獲得した資金は、553百万円（前年同期は3,376百万円の獲得）となりました。主な要因は、物件の売却に伴い、長期借入金及び短期借入金を返済したことにより、14,959百万円の支出が発生したものの、物件の取得に伴い、長期借入金及び短期借入金として新たに融資契約を締結したことにより、15,612百万円を獲得したことによるものであります。ｂ．経営成績に重要な影響を与える要因についての分析当社の経営に影響を与える大きな要因としては、３．事業等のリスクに記載のとおりであります。ｃ．資本の財源及び資金の流動性当社の資金需要の主なものは、運転資金需要と販売用不動産の取得及び建築費に必要な資金等であります。運転資金については、内部資金を充当し、必要に応じて金融機関より短期借入金で調達を行っております。また、販売用不動産の取得及び建築費等については、金融機関より短期借入金及び長期借入金で調達を行っております。ｄ．経営方針、経営戦略、経営上の目標の達成状況を判断するための客観的な指標等当事業年度末における自己資本比率は、前事業年度末と比べて2.9ポイント上昇し、28.0％となりました。なお、当社は自己資本比率を重要な経営指標として位置づけており、早期に30％以上の水準まで向上させていく方針です。収益の原資となる販売用不動産の取得については、厳選した上での取得に努めることで総資産の過度な増加を抑制すると共に、着実な利益確保により安定的に自己資本を高めてゆく所存です。ｅ．セグメント毎の財政状態及び経営成績の状況に関する認識及び分析・検討内容（分譲開発事業）当事業年度の販売物件は、ガレリア ドゥエル神田岩本町（東京都千代田区）のみとなっております。同プロジェクトは、すべての物件の売買契約を2022年8月までに締結しております。しかしながら、物件の引渡が2023年10月頃を予定しており、当社では物件の引渡時に売上高を計上していることから、当事業年度の売上高はありませんでした（前年同期は427百万円）。一方、売却済の物件に係る追加工事費用が発生したことから、セグメント損失が３百万円（前年同期はセグメント利益17百万円）となりました。セグメント資産については、主に前払費用を計上したことから、前事業年度と比較して39百万円増加し、2,023百万円（同2.0％増）となりました。 （単位：百万円） 2023年５月期2022年５月期増減率売上高－427－セグメント利益又は損失(△)△317－セグメント資産2,0231,9842.0％（注）当事業年度は売上高がなく、セグメント損失を計上していることから、売上高及びセグメント利益又は損失それぞれの増減率を表示しておりません。（賃貸開発事業）当事業年度は、販売物件数は15棟と前事業年度と同数であったものの、物件の規模が若干大きくなった結果、売上高は前年同期比1,668百万円増加し、13,202百万円（前年同期比14.5％増）となりました。セグメント利益については、売上高が増加したことにより、前年同期比441百万円増加し、2,903百万円（同17.9％増）となりました。セグメント資産については、保有物件の売却を積極的に推進した一方で、エリアや駅からの距離等を勘案の上、厳選をしつつ新規物件の取得を進めたことから、前事業年度と比較して3,862百万円増加し、19,785百万円（同24.3％増）となりました。（単位：百万円） 2023年５月期2022年５月期増減率売上高13,20211,53314.5％セグメント利益2,9032,46117.9％セグメント資産19,78515,92224.3％（バリューアップ事業）当事業年度の売上高は、販売物件数が11棟から15棟へ増加したため、前年同期比1,092百万円増加し、6,813百万円（前年同期比19.1％増）となりました。セグメント利益については、売上高が増加したことに加えて収益性も向上したことから前年同期比250百万円増加し、950百万円（同35.8％増）となりました。セグメント資産については、保有物件の売却活動を積極的に推進したことから、前事業年度と比較して2,487百万円減少し、2,760百万円（同47.4％減）となりました。（単位：百万円） 2023年５月期2022年５月期増減率売上高6,8135,72019.1％セグメント利益95069935.8％セグメント資産2,7605,248△47.4％ 
経営上の重要な契約等	５【経営上の重要な契約等】　該当事項はありません。 
研究開発活動	６【研究開発活動】該当事項はありません。 
設備投資等の概要	１【設備投資等の概要】当事業年度において、重要な設備の取得及び売却はありません。 
主要な設備の状況	２【主要な設備の状況】　当社は、本社オフィスにおいて以下の設備を有しており、当事業年度末におけるその設備の状況は、次のとおりであります。2023年５月31日現在 事業所名(所在地)事業部門の名称設備の内容帳簿価額従業員数(人)建物(百万円)車両運搬具(百万円)工具、器具及び備品(百万円)リース資産(百万円)合計(百万円)本社(東京都港区)事業本部管理本部統括業務施設2－1701944（注）上記の他、主要な賃借している設備として、以下のものがあります。事業所名（所在地）セグメントの名称設備の内容契約期間年間賃借料（百万円）本社（東京都港区）─────本社オフィス2022年９月１日から2025年８月31日まで39(注）上記金額には共益費、消費税等は含まれておりません。   その他、当事業年度末において記載すべき主要な設備はありません。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式72,000,000計72,000,000 
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）(2023年５月31日)提出日現在発行数（株）(2023年８月30日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式35,147,91535,147,915東京証券取引所スタンダード市場単元株式数100株計35,147,91535,147,915――（注）「提出日現在発行数」欄には、2023年８月１日からこの有価証券報告書提出日までの新株予約権の行使により発行された株式数は含まれておりません。 
