項目	値
事業の内容	２ 【事業の内容】　当第１四半期連結累計期間において、当社グループ（当社及び当社の関係会社）が営む事業の内容について、重要な変更はありません。　なお、当社は2022年１月14日にファンタムスティック株式会社の株式を取得し、両社を子会社化いたしました。　以上から、当社グループは当社及び連結子会社１社により構成されることとなりました。 
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	１ 【事業等のリスク】当第１四半期連結累計期間において、当四半期報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が当社グループの財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクの発生又は前事業年度の有価証券報告書に記載した「事業等のリスク」について重要な変更はありません。なお、現時点において新型コロナウイルス感染症の感染拡大による事業への大きな影響はありませんが、今後の推移を引き続き注視してまいります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	２ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】文中の将来に関する事項は、当第１四半期連結会計期間の末日現在において当社グループが判断したものであります。なお、当社グループは、2022年12月期第１四半期末をみなし取得日としてファンタムスティック株式会社を連結子会社化し、当第１四半期連結会計期間より四半期連結財務諸表作成会社に移行いたしました。従いまして、前年同四半期の四半期連結財務諸表及び前連結会計年度の連結財務諸表を作成しておりませんので、これらとの比較分析は行っておりません。また、ファンタムスティック株式会社のみなし取得日は2022年12月期第１四半期末であるため、当第１四半期連結累計期間は貸借対照表のみを連結しており、損益計算書については連結しておりません。 (1) 業績の状況当社グループにおいては、従来からの少子化の流れの中で、企業間競争が激しさを増しており、経営環境は依然厳しい状況で推移しているものの、当社が属するeラーニング事業は、2020年度から始まった政府のGIGAスクール構想と、新型コロナウイルス感染症拡大などの影響により、オンライン学習の普及が拡大し、高い水準で関心・注目が続いております。eラーニング事業を行っているすららネットは、「教育に変革を、子どもたちに生きる力を。」を企業理念として、その実現に向かって取り組んでおります。すららネットでは第１四半期連結累計期間において、AI×アダプティブラーニング教材「すらら」「すららドリル」「ピタドリ」の高校生版に、「古文・漢文」「理科」「社会（ドリルのみ）」を新たにリリースいたしました。学校マーケットにおいては、経済産業省「未来の教室」実証事業が幾つか採択され、新たな学習支援を試みました。海外マーケットにおいてはアジア開発銀行が外部機関と実施するパイロット事業に参画することが決定し、インドネシアの公立中学校へ海外向け「Surala Ninja!」を提供し、現地のサポートを実施することが決まりました。一方で、新型コロナウイルス感染症拡大に伴う通塾の自粛により、塾マーケットでは生徒数が減少したことと、毎年３月の年度末に合わせた生徒IDの終了手続き等が発生したことにより、すららネットでの当第１四半期累計期間時点における導入校数は2,658校（前期末比52校増加）、利用ID数は429,401ID(前期末比4,038ID減少）となりました。 なお、業容の拡大に向けた営業・開発人員の増強、新コンテンツ・システムへの開発投資等については、引き続き積極的に取り組んでまいりました。これら人員の増加に伴い、企画開発グループにかかる費用につきましては、今期より原価計算を行い、ソフトウエア又はソフトウエア仮勘定に計上しております。その結果、当社グループ全体の当第１四半期連結累計期間における売上高は559,058千円、売上原価は122,796千円、販売費及び一般管理費は204,531千円となりました。当社グループ全体の当第１四半期連結累計期間における営業利益は231,731千円、経常利益は239,786千円、親会社株主に帰属する四半期純利益は166,168千円となりました。 また、当社グループの事業セグメントは、eラーニング、受託開発、アプリ開発ではありますが、受託開発及びアプリ開発の全セグメントに占める割合が僅少であり、開示情報としての重要性が乏しいため、セグメント毎の記載を省略しております。 〈すららネット課金対象導入校数の推移及びID数の推移〉年月すらら・すららドリル導入校数(校)すらら・すららドリルID数(ID)学習塾学校海外合計学習塾学校(注２)海外BtoC合計ID課金校舎課金2021年３月末1,1481,040552,24323,442296,4848,5262,1523,757334,3612021年12月末1,2151,336552,60622,494403,6219372,7103,677433,4392022年３月末1,2581,345552,65820,324401,5319422,5274,077429,401 (注) １．上記のすらら・すららドリル導入校数は、月額「サービス利用料」が発生する校舎数を対象に記載しております。なお、「海外」については、契約上月額「サービス利用料」の課金を行っておりませんが、参考値として契約校舎数を記載しております。２．上記の「学校」のすらら・すららドリルID数について、内訳を記載しております。ID課金数は、導入校がすららシステムに登録した生徒ID１つにつき課金されるものを指します。校舎課金数は、導入校が当社に対して１校舎につき固定の利用料金を支払うことで生徒IDを登録することができるものであり、生徒ID１つにつき課金されないものを指します。なお、学校法人との契約において、当社が導入校に対して提供する現在の契約内容はID課金のみであり、校舎課金は株式会社C&amp;I Holdingsにおける事業運営時に契約された導入校等に対して提供している契約内容であります。３．「すらら」は小学校から高校までの国語、算数／数学、英語、理科、社会 5教科の学習を、先生役のアニメーションキャラクターと一緒に、一人一人の理解度に合わせて進めることができるアダプティブな eラーニング教材です。すららドリルは、アダプティブなドリルと自動作問・採点機能を有するテストからなり、「すらら」の姉妹版として主に公立小中学校向けに提供を開始しています。 〈すららネット公立学校の導入校数及びID数〉年月公立学校（注１）EdTech導入補助金（注２）学校数ID数学校数ID数2021年12月末1,126339,330484161,8852022年３月末1,128340,291484161,885 (注) １．経済産業省EdTech導入補助金により利用している学校数・ID数を含めております。２．経済産業省EdTech導入補助金により利用している学校数・ID数になります。 (2) 財政状態の分析　当第１四半期連結会計期間末の総資産は2,427,242千円となりました。企業の安全性を示す自己資本比率は、当第１四半期連結会計期間末は77.4％となりました。また、支払能力を示す流動比率は、当第１四半期連結会計期間末は418.8％となりました。 （流動資産）当第１四半期連結会計期間末における流動資産は1,655,115千円となりました。主な内訳は、現金及び預金1,337,427千円、売掛金272,273千円でなります。 （固定資産）当第１四半期連結会計期間末における固定資産は772,127千円となりました。主な内訳は、ソフトウエア482,213千円、のれん138,850千円であります。 （流動負債）当第１四半期連結会計期間末における流動負債は395,202千円となりました。主な内訳は、未払金155,677千円、未払法人税等82,799千円であります。 （固定負債）当第１四半期連結会計期間末における固定負債は106,000千円となりました。主な内訳は、長期借入金106,000千円であります。  （純資産）当第１四半期連結会計期間末における純資産合計は1,926,040千円となりました。主な内訳は、資本金298,370千円、利益剰余金1,286,466千円であります。 (3）経営方針・経営戦略等　当第１四半期連結会計期間において、当社グループが定めている経営方針・経営戦略等について重要な変更はありません。 (4）優先的に対処すべき事業上及び財務上の課題　当第１四半期連結会計期間において、当社グループが優先的に対処すべき課題について重要な変更はありません。 (5）研究開発活動　該当事項はありません。 (6）従業員数　当第１四半期連結会計期間において、従業員数に著しい増減はありません。 (7）経営成績に重要な影響を与える要因について　当第１四半期連結会計期間において、経営成績に重要な影響を与える要因について、重要な変更はありません。 (8）資本の財源及び資金の流動性について　当第１四半期連結会計期間において、資本の財源及び資金の流動性に関する事項について重要な変更はありません。  
経営上の重要な契約等	３ 【経営上の重要な契約等】当第１四半期連結会計期間において、経営上の重要な契約等の決定または締結等はありません。 
研究開発活動	
設備投資等の概要	
主要な設備の状況	
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式21,420,000計21,420,000  
発行済株式、株式の総数等	② 【発行済株式】 種類第１四半期会計期間末現在発行数(株)(2022年３月31日)提出日現在発行数(株)(2022年５月13日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式6,694,7646,694,764東京証券取引所マザーズ完全議決権株式であり、権利内容に何ら限定のない当社における標準となる株式であります。なお、単元株式数は100株であります。計6,694,7646,694,764―― (注)  提出日現在発行数には、2022年５月１日からこの四半期報告書提出日までの新株予約権の行使により発行された株式数は、含まれておりません。 
