項目	値
事業の内容	 ３ 【事業の内容】当社グループは、当社、連結子会社である京都きもの友禅株式会社及び株式会社京都きもの友禅友の会の３社により構成されており、呉服等の販売を主たる業務としております。なお、当社は、特定上場会社等に該当し、インサイダー取引規制の重要事実の軽微基準のうち、上場会社の規模との対比で定められる数値基準については連結ベースの計数に基づいて判断することとなります。当社及び当社の関係会社の事業における当社及び関係会社の位置付け及びセグメントとの関連は、次のとおりであります。なお、セグメントと同一の区分であります。 (1)　和装店舗運営事業京都きもの友禅株式会社（連結子会社）　振袖等を中心とした呉服販売を主とし、それに関連する宝飾品等の販売及び呉服等のレンタルを行い、全国チェーン展開による小売業を営んでおります。また、顧客に対して販売代金等の割賦販売業務を行っております。株式会社京都きもの友禅友の会（連結子会社）　割賦販売法に基づき会員積立業務を営む前払式特定取引業者であり、入会会員には毎月一定額を積み立てて頂く「お買物カード」を発行し、積立金利用の際には積立金額にボーナス分をプラスすることによって、京都きもの友禅株式会社の販売促進の助成(呉服販売の取次ぎ―割賦販売法第２条第５項)を行っております。 (2)　その他事業京都きもの友禅株式会社（連結子会社）和装店舗運営事業に付随した事業として、写真スタジオ事業、ＥＣ事業、ネイルサロン事業、オンラインスクール事業を行っております。 事業の系統図は、次の通りであります。  
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】当社の経営方針、経営環境及び対処すべき課題等は、次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末において当社グループが判断したものであります。 (1) 経営方針・経営戦略等当社グループは、「日本の女性の美と夢と心のやすらぎを創造することを永遠のテーマとする」、「それを実現するために互いに協調し、自己の向上をはかることを最大の喜びとする」を基本理念としております。　日本古来の伝統文化である「きもの」の普及に貢献し、「きもの」という商品の販売を通じて、お客様の喜びと社員の幸せを一体として実現させることに当社の存在意義があると考えております。　この理念を受けて、当社企業グループにおいては、安定的な成長をいかに続けることができるかを目標に、「お客様の喜び・満足」、「当社の利益の確保」、「株主への還元」の３つを同時充足させることが必要と考えております。 (2) 経営環境及び対処すべき課題呉服小売市場における環境に関しましては、原材料やエネルギー価格の高騰に起因する物価上昇、人手不足の深刻化など引き続き不透明な状況ではありますが、2023年5月から新型コロナウイルス感染症の分類が5類に引き下げられ、それに伴い行動制限も緩和されていることから経済活動の正常化及び活性化の期待が高まります。当社グループが業績回復を図り、持続的な成長を実現するためには、今後更なる受注の拡大及び費用構造の見直しにより収益力を向上させることが必要となっており、さらに、中期的な成長のために既存の和装事業に加えて、その他事業の強化にも取り組んでまいります。そのために対処すべき課題は以下の通りです。① 和装事業の効率化による収益向上　振袖販売及びレンタルにおいて、お客様の多様なニーズの変化に伴う販売単価の低下、及び物価上昇に伴う消費マインドの低下による来店客数の減少が課題となっております。集客に対するマーケティング組織の構築、お客様への広告施策の見直し、お客様ニーズに合わせた商品企画、及び販売施策により競合他社との差別化を図り、受注の改善に努めます。② 人材の確保、育成　振袖及び一般呉服販売業務は、接客技術及び商品知識能力がお客様成約率及び販売単価に大きく影響します。よって、教育体制の整備、教育担当者の育成、体系的な商品知識学習教育、及び人材教育研修の充実化を図って参ります。　また、特に一般呉服販売において、お客様との継続した関係が安定した売上確保の重要な要因となります。よって、社員が安心して販売業務に注力できるように人事制度の改定、多様な個が活躍できる環境の整備、中途採用後の教育・サポート体制など安心して働ける環境を整備し、社員定着率向上を図ってまいります。③ その他事業の強化　中長期的な成長のために、既存事業に加えて主に写真スタジオ事業及びEC事業の営業活動を強化してまいります。写真スタジオ事業に関しましては、和装店舗との相互送客を強化し、集客力の向上を図るとともにサービス内容を改善し、単価向上を目指してまいります。EC事業に関しましては、商品ラインナップの拡充を中心に更なる売上向上を図ります。また、本業である和装事業とのシナジー効果が見込める事業化に取り組み、既存顧客の活性化及び新規顧客の獲得に努めてまいります。 
事業等のリスク	３ 【事業等のリスク】当社グループの業績は、今後起こりうる様々な要因により大きな影響を受ける可能性があります。以下において、当社の事業展開上のリスク要因となる可能性があると考えられる主な事項を記載しております。当社はこれらリスク発生の可能性を認識した上で、発生の予防及び発生した場合の対応に努める方針であります。なお、当該リスク情報につきましては、当連結会計年度末現在の判断によるものであり、また、当社グループの事業上のリスクの全てを網羅するものではありません。(1) 少子化について売上全体に占める「振袖」販売及びレンタルの割合が２割近くを占めております。少子化の進行に伴って新成人が減少しており、今後も継続して同様の傾向が継続する場合、当社業績にもその影響を及ぼす可能性があります。(2) 人材の確保及び育成について当社グループは、事業の拡大に応じて優秀な人材を適時に確保、育成してゆくことが重要であると考えております。しかし、要員計画数を下回る採用状況等が生じた場合において、当社グループ業績に重要な影響を及ぼす可能性があります。(3) 減損損失について当社グループが保有する固定資産を使用している店舗の営業損益が悪化し、かつ短期的にその状況の回復が見込まれない場合、減損会計の適用により当該固定資産に対して減損損失が発生し、当社グループの業績及び財政状況に影響を与える可能性があります。(4) 個人情報保護法について個人情報保護法の規制及び2022年４月施行の個人情報保護法の改正により、現在行っている販売促進のためのダイレクトメール発送に対する個人情報（住所、氏名等）の入手可能件数は、年々減少すると予測されます。また、個人情報の入手コストが増加することも予測されます。このため当社グループにおいては、ダイレクトメール発送以外に、デジタルマーケティング施策を強化し、広告宣伝の効率化を行う組織体制へのシフトを進めております。ただし、広告宣伝の手法により当該費用が増加し、当社の業績に影響を与える可能性があります。また、今後、個人情報保護法の規制が更に強化された場合、当社グループのダイレクトメールを利用した営業戦略に影響が出る可能性があります。(5) 個人情報の管理について顧客データベースへのアクセス環境、セキュリティシステムの改善を担当部署で対策を常に検討し、個人情報保護対策に万全を期しております。また、個人情報の取り扱いに対する意識の向上を目的とした社員教育、アクセス権限設定、相互牽制システムの構築など、内部管理体制についても強化しております。現在、個人情報の流出は発生しておらず、今後も個人情報の取り扱い等に対する体制強化を徹底してまいりますが、個人情報が流失した場合、当社グループの業績に影響を与える可能性があります。(6) 成人年齢の引き下げについて成人年齢を20歳から18歳に引き下げる改正民法などが2018年６月13日、参議院本会議で可決、成立し、2022年４月１日に施行されました。本法律の施行により成人式のあり方に何らかの大きな変化（地方自治体等が主催する成人式における成人年齢の定義、成人式開催時期の変更等）があった場合、当社グループの業績に影響を与える可能性があります。(7) 新規事業について当社グループでは、中期的な成長のため、経営理念のテーマに沿ったカテゴリー・サービス・商材を選定し、本業とのシナジー効果が見込める事業を中心に取り組んでおります。新規事業を開始するにあたり、マーケティングコスト、ＩＴ投資コスト、広告宣伝費等の費用発生などが見込まれます。また、人員確保及びノウハウ不足等の原因により新規事業の開始が遅れる、もしくは新規事業が計画どおりに進捗しなかった場合、当社グループの業績及び事業展開に影響を与える可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】当連結会計年度における当社グループ（当社及び連結子会社)の財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という。）の状況の概要並びに経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。(1)経営成績当連結会計年度におけるわが国経済は、新型コロナウイルス感染症対策の緩和が進み、経済活動には緩やかな回復の動きが見られたものの、原材料やエネルギー価格の高騰に起因する物価上昇、急速な円安の進行などにより、先行きは依然として不透明な状況で推移しております。このような環境の中、当社グループでは、引き続き感染拡大の抑制に必要な対策、対応を実施しながら営業活動を行ってまいりました。当社グループにおける各事業部門別の状況は次のとおりであります。 〔和装店舗運営事業〕和装店舗運営事業の受注高は前年同期比1.4％減の8,079百万円となりました。また、売上高（出荷高）については、2.8％減の7,997百万円となりました。既存顧客を対象とした「一般呉服」等の受注高については、引き続き感染拡大防止に努めながら積極的に催事を行った結果、高額商品を中心に販売が好調に推移したため、前年同期比12.6％増となりました。一方、「振袖」販売及びレンタルについては、お客様のレンタル志向やママ振袖（母親が成人式で使用した振袖）に帯や小物を現代風にアレンジして着用するスタイルがより一層強まっていることに伴う販売単価の低下、また、物価上昇に伴う消費マインドの低下による来店客数の減少が見受けられました。第４四半期連結会計期間において受注高に回復の兆しは見られたものの、当連結会計年度の受注高は前年同期比28.3％減となりました。利益面においては、売上総利益率は前年同期と比べ0.6ポイント改善し62.5％となりました。販売費及び一般管理費については、引き続き構造改革によるコスト削減を進め、損益分岐点売上高を引き下げる活動を推進してまいりましたが、「一般呉服」等の受注高が好調に推移したことに伴う費用の増加や、従業員の賃金引上げや賞与の増加に伴う人件費の増加により、販売費及び一般管理費の対売上高比は3.8ポイント上昇いたしました。この結果、和装店舗運営事業の営業利益は前年同期比45.5％減の326百万円となりました。 〔その他事業〕その他事業については、主に写真スタジオ事業、ＥＣ事業を中心に積極的に営業活動に取り組んでまいりました。写真スタジオ事業においては、和装店舗との相互送客が順調に進みませんでした。また、ＥＣ事業についてはコロナ禍における商品の購入・レンタル方法として、そのニーズの高まりにより売上高は増加いたしましたが、下期以降は売上高の伸びが失速し、売上高は前年同期比18.5％増にとどまりました。以上により、売上高は前年同期比30.7％増の332百万円となりました。利益面においては、各事業への先行投資を行ったこと、新規店舗のオープンコスト発生等により、営業損失は80百万円（前年同期は営業損失75百万円）となりました。 これらの結果、当連結会計年度の連結業績は、売上高においては前年同期比1.8％減の8,329百万円、営業損失は286百万円（前年同期は営業利益4百万円）、経常損失は265百万円（前年同期は経常利益16百万円）となりました。また、特別損失として店舗の減損損失を197百万円計上したこと等により、親会社株主に帰属する当期純損失は468百万円（前年同期は親会社株主に帰属する当期純損失185百万円）となりました。  (受注、販売及び仕入の状況)(1) 受注状況 セグメントの名称当連結会計年度(自　2022年４月１日至　2023年３月31日)受注高(千円)前年対比(％)受注残高(千円)前年対比(％)和装店舗運営事業8,079,89498.61,082,455103.9その他事業332,067130.7――合計8,411,96299.61,082,455103.9 (注) １　和装店舗運営事業の受注高には、割賦販売斡旋契約に係る会員手数料を含みます。２　和装店舗運営事業における受注状況は次のとおりであります。 品目別当連結会計年度(自　2022年４月１日至　2023年３月31日)受注高(千円)前年対比(％)受注残高(千円)前年対比(％)着物・裏地等2,859,03494.7149,344113.4帯1,574,227105.857,280135.2仕立加工791,43099.976,119132.1和装小物538,52085.218,828223.3宝石1,395,681117.422,761102.1その他651,70696.5340,468120.0小計7,810,601100.2664,803121.7金融収益282,19265.5417,65284.2友の会会員値引き等△12,89836.3――合計8,079,89498.61,082,455103.9 (注) １　友の会会員値引き等は、主として連結子会社である㈱京都きもの友禅友の会の売上原価であり、会員積立金(お買物カード)の満期使用時におけるボーナス相当分であります。２　受注高には仕立加工等を要しない現金売上高を含んでおります。 (2) 販売実績 セグメントの名称当連結会計年度(自　2022年４月１日至　2023年３月31日)売上高(千円)前年対比(％)和装店舗運営事業7,997,75197.2その他事業332,067130.7合計8,329,81898.2 (注) １　和装店舗運営事業における販売実績は次のとおりであります。  イ　販売形態別販売実績 販売形態別当連結会計年度(自　2022年４月１日至　2023年３月31日)売上高(千円)前年対比(％)店舗5,729,244100.6店舗外催事1,949,31590.2その他11,226107.9小計7,689,78697.8金融収益360,65293.8友の会会員値引き等△12,89836.3その他292,278108.0合計8,329,81898.2 (注) １　友の会会員値引き等は、主として連結子会社である㈱京都きもの友禅友の会の売上原価であり、会員積立金(お買物カード)の満期使用時におけるボーナス相当分であります。 ロ　品目別販売実績 品目別当連結会計年度(自　2022年４月１日至　2023年３月31日)売上高(千円)前年同期比(％)着物・裏地等2,841,36294.0帯1,559,312105.3仕立加工772,91497.2和装小物528,12482.6宝石1,395,207118.7その他592,86679.1小計7,689,78697.8金融収益360,65293.8友の会会員値引き等△12,89836.3その他292,278108.0合計8,329,81898.2 (注) １　友の会会員値引き等は、主として連結子会社である㈱京都きもの友禅友の会の売上原価であり、会員積立金(お買物カード)の満期使用時におけるボーナス相当分であります。  ハ　地域別販売実績 地域別当連結会計年度(自　2022年４月１日至　2023年３月31日)備考売上高(千円)構成比(％)前年対比(％)北海道177,9542.389.9 東北299,2363.999.4 関東3,425,31644.598.3 中部1,562,76620.3105.2 近畿1,026,75213.495.1 中国233,8663.0103.7 四国96,0961.2115.5 九州439,7145.793.5 その他428,0835.679.5 小計7,689,786100.097.8 金融収益360,652―93.8 友の会会員値引き等△12,898―36.3 その他292,278―108.0 合計8,329,818―98.2  (注) １　地域区分は、販売店舗の所在地によって分類しております。２　その他は、商品レンタル等であり地域別には分類しておりません。３　友の会会員値引き等は、主として連結子会社である㈱京都きもの友禅友の会の売上原価であり、会員積立金(お買物カード)の満期使用時におけるボーナス相当分であります。４　売上高構成比は、友の会会員値引き前の金額をもとに算出しております。 (3) 商品仕入実績和装店舗運営事業における商品仕入実績は次のとおりであります。 品目別当連結会計年度(自　2022年４月１日至　2023年３月31日)仕入高(千円)比率(％)前年対比(％)着物・裏地等1,044,68840.394.6帯471,87218.2108.0和装小物232,3809.091.7宝石675,52026.1122.5その他164,8746.482.4合計2,589,337100.0101.7 (注) １　上記反物等にかかる仕立加工は全て外注をしており、その金額は当連結会計年度406,196千円であります。  (2)財政状態　当連結会計年度末における総資産は、前連結会計年度に比べて8.1％減少し10,898百万円となりました。現金及び預金が減少したことと、負債に関しては預り金等の営業債務が減少しております。　当社グループでは、財務の健全性指標として、流動比率と自己資本比率を重要視しております。当連結会計年度末における流動比率は、前連結会計年度と比べて5.7ポイント低下し、132.3％となりました。また、自己資本比率は、当期純損失が468百万円となったことを主要因として利益剰余金が減少した結果、前連結会計年度末に比べ2.7ポイント低下し37.7％となりました。しかしながら、両指標は引き続き高水準を維持しており、財務の健全性は保たれているものと考えております。　なお、各資産、各負債、純資産の主な増減要因は以下のとおりであります。 (流動資産)当連結会計年度末における流動資産は、前連結会計年度末に比べて8.6％減少し8,360百万円となりました。これは、商品及び製品が157百万円増加し,売掛金が97百万円減少したこと、また、自己株式の取得を行ったことを主要因として現金及び預金が735百万円減少したことなどによります。(固定資産)当連結会計年度末における固定資産は、前連結会計年度末に比べて6.4％減少し、2,537百万円となりました。これは、店舗等の減損損失を主要因として、有形固定資産が123百万円、無形固定資産が17百万円それぞれ減少したこと、また、差入保証金が49百万円減少したことなどによります。(流動負債)当連結会計年度末における流動負債は、前連結会計年度末に比べて4.6％減少し、6,321百万円となりました。これは、前受金が82百万円、賞与引当金が45百万円それぞれ増加し、預り金が265百万円、前受収益が78百万円、契約負債が28百万円それぞれ減少したこと等によるものであります。(固定負債)当連結会計年度末における固定負債は、前連結会計年度末に比べて5.6％増加し、465百万円となりました。これは、リース債務が25百万円増加したこと等によるものであります。(純資産)当連結会計年度末における純資産合計は、前連結会計年度末に比べて14.1％減少し、4,111百万円となりました。これは、主に当期純損失が468百万円となったこと、また、配当金の支払い71百万円及び自己株式の取得145百万円による純資産の減少があったことによるものであります。なお、第１四半期連結会計期間において、資本金の減資及び自己株式の消却を行っております。この結果、資本金、資本剰余金及び自己株式については前連結会計年度末と比較して大きく減少しております。 (3) キャッシュ・フローの状況当連結会計年度末における現金及び現金同等物は、前連結会計年度末に比べ736百万円減少し、3,226百万円となりました。営業活動によるキャッシュ・フローは、税金等調整前当期純損失が467百万円を計上したことと、預り金の減少、売上債権の減少等があり、444百万円の支出となりました。投資活動によるキャッシュ・フローは、店舗の出店、移転に伴う設備投資や、ソフトウエアの取得による支出があったこと等により、59百万円の支出となりました。その結果、フリーキャッシュ・フローは503百万円のマイナスとなりました。また、自己株式の取得による支出が145百万円があったこと等から、当連結会計年度末の現金及び現金同等物は、前連結会計年度から減少し、3,226百万円となりました。当社グループの運転資金需要のうち主なものは、商品の仕入れ・仕立て等の外注加工費・販売費及び一般管理費等の営業費用であります。また投資を目的とした資金需要は、店舗の出店・改装に係る投資等であります。これらの資金需要については、自己資金または借入により資金調達することとしております。このうち、借入による資金調達に関しましては銀行から期限が一年以内の短期借入金で調達しております。なお、当連結会計年度における各キャッシュ・フローの状況とそれらの増減要因は以下のとおりであります。  ①営業活動によるキャッシュ・フロー当連結会計年度の営業活動によるキャッシュ・フローは、444百万円の支出（前年同期は334百万円の支出）となりました。これは主に税金等調整前当期純損失が467百万円となったこと、減価償却費101百万円、減損損失197百万円等の非資金的費用があったこと、売上債権の減少206百万円等の資金増加要因と、預り金の減少265百万円及び棚卸資産の増加155百万円等の資金減少要因によるものであります。②投資活動によるキャッシュ・フロー当連結会計年度の投資活動によるキャッシュ・フローは、59百万円の支出（前年同期は0百万円の支出）となりました。これは主に有形固定資産の取得による支出58百万円、敷金の差入による支出16百万円、差入保証金の回収による収入50百万円等によるものであります。③財務活動によるキャッシュ・フロー当連結会計年度の財務活動によるキャッシュ・フローは、233百万円の支出（前年同期は17百万円の収入）となりました。これは主に自己株式の取得による支出145百万円、配当金の支払71百万円等によるものであります。 (4)重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は我が国において一般に公正妥当と認められる会計基準に基づき作成しております。この連結財務諸表を作成するにあたって、資産、負債、収益及び費用の報告額に影響を及ぼす見積り及び仮定を用いておりますが、これらの見積り及び仮定に基づく数値は実際の結果と異なる可能性があります。連結財務諸表の作成に当たって用いた会計上の見積り及び仮定のうち、重要なものは「第５　経理の状況　１連結財務諸表等　注記事項（重要な会計上の見積り）」に記載しております。 
経営上の重要な契約等	５ 【経営上の重要な契約等】特に記載すべき事項はありません。 
研究開発活動	６ 【研究開発活動】特に記載すべき事項はありません。 
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度の設備投資は主として和装店舗運営事業及びその他事業に係るものであり、その総額は166百万円(敷金及び保証金を含む)であります。設備投資の主なものは店舗の新設・改装・移転にかかる費用であります。なお、当連結会計年度中の店舗新設等は次の通りであります。 区分店名所在地開店年月新設ネイルサロンティーエヌ高松店香川県高松市寿町２－３－１１高松丸田ビル　１Ｆ2022年４月移転京都きもの友禅浜松店静岡県浜松市中区鍛冶町140イズム浜松　２Ｆ2022年７月新設プレミアムフォトスタジオクラネ 小倉店福岡県北九州市小倉北区浅野２－14－１ ＫＭＭビル　１Ｆ2022年７月新設京都きもの友禅高槻店大阪府高槻市紺屋町１－１グリーンプラザたかつき１号館　１Ｆ2022年２月移転京都きもの友禅大阪中央店（現 大阪難波店）大阪府大阪市中央区千日前１－４－８千日前Ｍ’sビル　６Ｆ2023年３月  
主要な設備の状況	２ 【主要な設備の状況】(1) 提出会社 事業所名(所在地)セグメントの名称帳簿価額(千円)従業員数(人)建物その他の有形固定資産リース資産敷金及び保証金投下資本額合計本社(東京都中央区)全社16,5183,52215,72638,69474,46233合計16,5183,52215,72638,69474,46233 (注) １　その他の有形固定資産の内訳は、工具、器具及び備品3,522千円であります。２　従業員数には使用人兼務役員及びパートタイマーは含まれておりません。  (2) 国内子会社 会社名事業所名(所在地)セグメントの名称帳簿価額(千円)従業員数(人)建物その他の有形固定資産リース資産敷金及び保証金投下資本額合計京都きもの友禅㈱店舗北海道地区札幌店(札幌市中央区)和装店舗運営事業―――12,84512,84510東北地区仙台店(仙台市青葉区)他２店舗和装店舗運営事業―――29,62429,62422関東地区東京本館(東京都中央区)他17店舗和装店舗運営事業17,3240―312,620329,945183中部地区名古屋店(名古屋市中区)他10店舗和装店舗運営事業5,32850―100,592105,97277近畿地区神戸店(神戸市中央区)他５店舗和装店舗運営事業25,293666―110,848136,80854中国地区広島店(広島市中区)他１店舗和装店舗運営事業―――20,72520,72511四国地区高松店(香川県高松市)和装店舗運営事業―――7,7817,7815九州地区天神店(福岡市中央区)他３店舗和装店舗運営事業5,319――38,01143,33124小計―53,266717―633,051687,035386  会社名事業所名(所在地)セグメントの名称帳簿価額(千円)従業員数(人)建物その他の有形固定資産リース資産敷金及び保証金投下資本額合計京都きもの友禅㈱店舗関東地区写真スタジオクラネ新宿店(東京都新宿区)他２店舗その他事業1,6653,3042,14921,06328,1835近畿地区写真スタジオ クラネ梅田店(大阪市北区)その他事業―――11,49711,4972九州地区写真スタジオクラネ小倉店(北九州市小倉北区)その他事業―――――1北海道地区ネイルサロンティーエヌ札幌駅アスティ45店 (札幌市中央区)他２店舗その他事業―――2,1402,1409四国地区ネイルサロンティーエヌ高松店(香川県高松市)その他事業――――――小計―1,6653,3042,14934,70041,82117その他和装店舗運営事業その他事業――13,13110013,23160合計54,9324,02215,281667,852742,089463 (注) １　地域区分は、販売店舗の所在地によって分類しております。２　その他の有形固定資産の内訳は、工具、器具及び備品4,022千円であります。３　従業員数には使用人兼務役員及びパートタイマーは含まれておりません。 (3) 在外子会社該当事項はありません。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式72,612,000計72,612,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2023年３月31日)提出日現在発行数(株)(2023年６月27日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式12,498,20012,498,200東京証券取引所スタンダード市場単元株式数は100株であります。計12,498,20012,498,200――  
