項目	値
事業の内容	３【事業の内容】　当社グループは、当社（フィーチャ株式会社）及び連結子会社である北京飞澈科技有限公司により構成されており、「Make Things Intelligent」をミッションとして掲げ、画像認識ソフトウェア開発事業を行っております。　当社は2005年の創業以来、主にレンズ検査装置事業を行ってきましたが、2012年に画像認識ソフトウェア開発事業を開始しました。それ以来、コンピュータビジョン（コンピュータを用いた画像技術）と機械学習の経験を活かし、車載カメラやドライブレコーダー向けの画像認識ソフトウェアをモビリティ事業として提供してまいりました。また、2020年にはスマートインフラ事業、2021年にはDX（AI-OCR）事業へとサービス分野を広げ、事業の拡大を図ってまいりました。さらに、2023年６月にはボッシュ株式会社との資本業務提携契約を締結し、モビリティ事業の更なる強化を図っております。今後も当社グループは、様々な端末に実装しやすい画像認識技術の実現を目指してまいります。 ・当社グループの事業内容　当社グループは、独自のアルゴリズムを用いて画像認識ソフトウェアを開発し、サービスを提供しております。現在、当社グループで展開する事業は、以下のとおりであります。いずれのサービスにおいても、基本的に量産案件に注力しており、ライセンス収入を獲得することを目的としております。 ①モビリティ事業　当社グループは、車載カメラやドライブレコーダー向けに歩行者や車両、車線、標識等を検知するADAS（※１）用の組み込みソフトウェアの開発に注力しております。主な顧客は、自動車メーカーやTier 1（※２）と呼ばれる自動車部品メーカー、ドライブレコーダーメーカーであります。また、顔認証やよそ見運転、危険運転、居眠り運転等を検知するDMS（※３）用ソフトウェアが、自動車部品メーカー等を通して自動車に搭載されております。 ※１ ADAS　Advanced Driver-Assistance Systems。自動車の運転手の運転操作を支援するシステム。※２ Tier 1　自動車メーカーに直接部品を供給する企業。※３ DMS　Driver Monitoring System。自動車の運転手を監視するシステム。 ②スマートインフラ事業　社会における様々な課題をAIで解決するスマートインフラのニーズが高まっており、当社グループの画像認識ソフトウェアの活用がなされております。具体的には、交通監視やインフラ制御といった分野で、Tier 1や高速道路管理会社を通じて量産に向けた開発が進んでおります。モビリティ事業で培った技術やノウハウを応用することで、新たに多額の研究開発費を投入することなく、ソフトウェアの提供が可能となります。 ③DX（AI-OCR）事業　新型コロナウイルスの感染拡大により、ペーパーレス化と業務自動化（DX化）の動きが加速した中、当社グループ独自のAI技術を基に高精度なAI文字認識エンジンを開発しました。主に、AI-OCRを活用したサービスを提供するITサービスベンダーに技術提供し、使用量に応じてライセンス料を受領しております。従来とは異なる幅広い分野の顧客に向けたサービス提供を実施しております。 ・当社グループのソフトウェア技術について　当社グループは、コンピュータビジョンに特化したソフトウェア、特に機械学習を用いた画像認識ソフトウェアを主に開発しております。機械学習とは、大量のデータを用いて学習を行い、特徴量（※４）と呼ばれる辞書を作成し、当該辞書を参照しながら画像から歩行者等の対象物を検知する技術であります。　機械学習は、近年AI技術を大きく発展させたディープラーニング技術とディープラーニング技術出現前の非ディープラーニング技術に分けることができ、当社グループは、現在、主にディープラーニング技術を用いたアルゴリズム及びソフトウェアの開発に注力しております。画像認識ソフトウェアを安価な車載カメラやドライブレコーダー等のエッジデバイスに搭載する場合には、比較的性能が低いLSI（※５）で動作させることが必要ですが、当社グループの独自のアルゴリズムにより、そのような比較的性能が低いLSIでも動作させることが可能となります。また、自社で大規模なデータを保有しているため、少ない顧客データで高性能なモデルを開発することが可能となります。  ※４ 特徴量　データの特徴を数値化したもの。※５ LSI　Large-Scale Integration。集積回路のうち、素子の集積度が数千ゲートかそれ以上のもの。 ・当社グループのビジネスモデル　当社グループは、顧客の車載カメラやドライブレコーダー向けに画像認識ソフトウェアのカスタマイズや実装を行う対価を受託開発収入として計上しております。また、量産以降に発生する、搭載数量に応じたソフトウェア使用料をライセンス収入として計上しております。なお、一部の取引については商社が介在しております。 　なお、当社グループは画像認識ソフトウェア開発事業の単一セグメントであるため、セグメント別の記載を省略しております。 [事業系統図]　以上述べた事項を事業系統図によって示すと次のとおりであります。   
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社グループの経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1) 経営方針　当社グループは、「Make Things Intelligent」をミッションに掲げ、「あらゆるモノのインテリジェント化を目指し、スマート社会の安全や快適、効率に貢献する」という経営理念のもと、実用性に優れ、かつ高性能なソフトウェアを提供することを通じて企業価値の最大化を図ります。この企業活動を支えるフィーチャグループ行動規範は以下のとおりであります。　１.社会に対する行動　２.誠実・健全な企業活動　これらを経営の基本理念として事業展開を行っております。 (2) 経営上の目標の達成状況を判断するための客観的な指標等　当社グループは、売上高、営業利益及びROE（株主資本利益率）を重要指標と位置づけ、持続的な事業拡大と企業価値向上を図ってまいります。 (3) 経営環境　当社グループの属する画像認識ソフトウェア業界においては、高齢化に伴う安全運転と事故防止への意識向上に伴い、先進運転支援システム（ADAS）の普及や自動運転技術の実用化に向けて、自動車関連企業各社がこれらの取り組みを強化しております。そこで当社グループは、2025年に1.4兆円規模まで成長すると見込まれているADAS/自動運転用カメラ市場（矢野経済研究所「ADAS/自動運転用センサ世界市場に関する調査（2020年）」）を主なターゲットとすることで、持続的な収益の拡大を図ってまいります。　また、スマートインフラ市場においては、AI技術の活用が大きく期待される分野であり、公共インフラの安全性に関するニーズは年々増加しております。DX（AI-OCR）市場においては、テレワークの普及・拡大に合わせて、働き方改革やDXの推進を通じた業務変革に取り組む企業が急増し、RPAとの連携により、様々なサービスと組み合わせて利用するニーズが拡大しております。このように、今後も当社グループのターゲットとする市場の成長は持続するものと予測しております。 (4) 優先的に対処すべき事業上及び財務上の課題①　開発体制の強化　安定的かつ着実な事業拡大を図る上では、既存顧客の契約を継続することや案件数等が増加した場合においても、収益率を高水準に維持し、かつ顧客に提供するサービスのパフォーマンスを維持・向上することが重要であると考えております。　そのためには、さらなる優秀な人材の確保及び開発プロセスの改善、社内におけるノウハウの共有や教育訓練等が不可欠であるため、優秀な人材を積極的に採用するとともに、開発プロセスを継続的に見直し、社内におけるノウハウの共有や教育訓練等を実施し、より強固な開発体制の構築に努めてまいります。 ②　内部管理体制の強化　当社グループは成長段階にあり、業務運営の効率化やリスク管理のための内部管理体制の強化が重要な課題であると考えております。このため、バックオフィス業務の整備を推進し、経営の公正性・透明性を確保するため、より強固な内部管理体制の構築に取り組んでまいります。 
事業等のリスク	３【事業等のリスク】　本書に記載した事業の状況、経理の状況等に関する事項のうち、投資者の判断に重要な影響を及ぼす可能性のある事項には、以下のようなものがあります。必ずしもそのようなリスク要因に該当しない事項につきましても、投資者の投資判断上、重要であると考えられる事項につきまして、投資者に対する積極的な情報開示の観点から以下のとおり記載しております。　なお、文中の将来に関する事項は、本書提出日現在において当社グループが判断したものであり、将来において発生の可能性があるすべてのリスクを網羅することを保証するものではありません。 (1) 市場動向について　当社グループは、車載カメラ及びドライブレコーダー用画像認識ソフトウェアの開発を主力事業としております。今後、新たな法的規制や業界団体による規制の導入、その他予期せぬ要因等により、顧客企業におけるソフトウェア開発の外部委託の縮小や内製化若しくはニーズの変化、新車販売動向の低迷等、市場規模が縮小する動きがみられた場合には、当社グループの事業及び業績に影響を及ぼす可能性があります。　そのため、当社グループは、常に市場動向を把握し、市場動向に応じた柔軟な対応を行うとともに、他市場への展開を積極的に進めることでリスクの低減を図ってまいります。 (2) 自然災害等のリスクについて　当社グループが事業活動を展開する国や地域において、地震、台風、洪水等の自然災害または感染症の流行等が発生し、当社グループや顧客の事業活動に支障が生じた場合には、当社グループの事業及び業績に影響を及ぼす可能性があります。 (3) 技術動向について　当社グループの事業分野においては、技術革新が急速に進んでおり、特にディープラーニング技術の分野においては、技術革新の速度は顕著であります。当社グループでは、優秀な人材の採用や開発に取り組んでおります。しかしながら、当社グループの技術革新が想定どおりに進まない場合や、予想以上の急速な技術革新や代替技術・競合商品の出現、依存する技術標準・基盤の変化等により、当社グループの製品が十分な競争力や付加価値を確保できない場合等には、当社グループの事業及び業績に影響を及ぼす可能性があります。 (4) 知的財産について　当社グループによる第三者の知的財産権侵害の可能性につきましては、調査可能な範囲で対応を行っておりますが、当社グループの事業領域に関する第三者の知的財産権の完全な把握は困難であり、当社グループが認識せずに他社の特許を侵害してしまう可能性は否定できません。この場合、第三者からの損害賠償請求等により、当社グループの事業及び業績に影響を及ぼす可能性があります。 (5) 品質管理について　当社グループは、開発業務においてプロジェクト管理やソフトウェア解析ツールの導入等により、品質管理を行っております。しかしながら、関連する製品及び技術の複雑化等の理由で品質問題を起こし、損害賠償責任等が生じた場合には、当社グループの事業及び業績に影響を及ぼす可能性があります。 (6) 情報管理について　当社グループは、事業を通じて顧客の機密情報や個人情報を保有しております。これらの情報の取扱いについては、規程の整備及び運用並びに社員教育を徹底するとともに、情報セキュリティ機器の導入等の対策を実施しております。しかしながら、これらの対策にも関わらず当社グループの人的オペレーションのミス、システム障害、サイバー攻撃、その他予期せぬ要因等により、情報漏洩が発生し、当社グループの社会的信用の失墜や損害賠償責任等が生じた場合には、当社グループの事業及び業績に影響を及ぼす可能性があります。 (7) 人材の確保・育成について　当社グループは、今後の事業展開に応じて、積極的にエンジニアの育成及び採用を進めていく方針であります。しかしながら、人材の確保が思うように進まない場合や、人材の社外流出等何らかの事由によりこれらの施策が計画どおりに進行できなかった場合には、当社グループの事業及び業績に影響を及ぼす可能性があります。(8) コンプライアンス体制について　当社グループは、今後企業価値を高めていくためにはコンプライアンス体制を有効に機能させることが重要であると考えております。そのため、コンプライアンスに関する社内規程を策定するとともに適宜研修を実施し、周知徹底を図っております。しかしながら、これらの取り組みにも関わらずコンプライアンス上のリスクを完全に解消することは困難であり、今後の当社グループの事業運営に関して法令等に抵触する事態が発生した場合、当社グループの事業及び業績に影響を及ぼす可能性があります。 (9) 特定人物への依存について　当社グループの代表取締役社長CEO兼CTO 曹暉は、経営戦略、開発戦略等当社の業務に関して専門的な知識・技術を有し、重要な役割を果たしております。当社グループでは、取締役会等において役員及び社員への情報共有や権限委譲を進める等、組織体制の強化を図りながら、経営体制の整備を進めており、また、役員の異動がある場合は入念な引継ぎ、権限委譲を行うことで、経営に関するリスクを低減しております。しかしながら、現状では同氏が当社グループを退任した場合、当社グループの事業及び業績に影響を及ぼす可能性があります。 (10)小規模組織であることについて　当社グループは、小規模な組織であり、現在の人員構成における最適と考えられる内部管理体制や業務執行体制を構築しております。今後におきましても、業容拡大及び業務内容の多様化に対応するため、人員の増強及び内部管理体制及び業務執行体制の一層の充実を図っていく方針であります。しかしながら、これらの施策が適時適切に進行しなかった場合には、当社グループの事業及び業績に影響を及ぼす可能性があります。 (11)海外での事業展開について　当社グループは、海外に開発拠点を設置する等、海外での事業拡大を積極的に進めております。しかしながら、それらの国で予期しない法律や制度の改正、政治及び経済情勢の変化、急激な為替変動等の事象が発生した場合には、当社グループの事業及び業績に影響を及ぼす可能性があります。 (12)ライセンス収入の変動について　当社グループのライセンス収入は、当社ソフトウェアが搭載された製品の製造、販売または使用に伴い認識されます。しかしながら、製品の製造、販売または使用は、顧客の販売計画や営業活動に依存するため、顧客の販売計画が変更等された場合、当社グループの業績に影響を及ぼす可能性があります。 (13)特定顧客への依存度について　当社グループの売上高は、特定の主要顧客に依存しており、2023年６月期においては、売上高上位３社に対する売上高が売上高全体の52.7％を占めております。また、主要顧客は、自動車及び自動車関連企業であり、当社グループの売上高は同業界の設備投資動向や生産計画の影響を受けやすくなっており、これら主要顧客との取引関係や自動車業界の動向に変化が生じた場合、当社グループの業績に影響を及ぼす可能性があります。　そのため、当社グループは、主要顧客との良好な関係の維持に努めるとともに、他市場を含めた新規顧客の獲得を積極的に進めることでリスクの低減を図ってまいります。 (14)売上計上時期の期ずれについて　当社グループの受託開発取引においては、大幅な仕様変更や予期せぬトラブルの発生等に伴う納入時期の変更や検収遅延により、売上の計上時期が当初の予定から翌四半期あるいは翌連結会計年度にずれる場合があります。そのため、それらの期ずれが発生した場合には、各四半期あるいは連結会計年度における当社グループの業績に影響を及ぼす可能性があります。 (15)受託開発案件の中断について　当社グループは、主に量産が見込まれる案件の受託開発を行っておりますが、顧客の販売計画の変更等により開発が中断され、当初想定した受託開発収入やライセンス収入を得られない場合には、当社グループの業績に影響を及ぼす可能性があります。 (16)受託開発案件の採算について　当社グループの受託開発取引においては、想定される工数、難易度、リスク等を考慮の上で受注金額を決定し、策定されたプロジェクト計画から乖離が生じないよう工数管理を行っております。しかしながら、顧客が要求する仕様の大幅な変更や不具合の発生等により、開発工数が当初計画を大幅に超過し、プロジェクトの採算が悪化した場合には、当社グループの業績に影響を及ぼす可能性があります。 (17)配当政策について　当社は、設立以来配当を実施した実績はありませんが、株主に対する利益還元を重要な経営課題として認識しております。しかしながら、当社は現在、成長過程にあると考えており、内部留保の充実を図り、将来の事業展開及び経営体質の強化のための投資等に充当し、なお一層の事業拡大を目指すことが、株主に対する最大の利益還元につながると考えております。　将来的には、各期の経営成績及び財政状態を勘案しながら、株主に対して利益還元を実施していく方針ではありますが、現時点において配当実施の可能性及びその実施時期等については未定であります。 (18)繰延税金資産の回収可能性について　当社グループの繰延税金資産は、将来の課税所得を合理的に見積り、回収可能性を判断して計上しておりますが、今後将来の課税所得の見積り等に変動が生じ、繰延税金資産の取崩が発生した場合には、当社グループの経営成績等に影響を及ぼす可能性があります。 (19)業務提携先との関係について　当社グループは、提携先との契約を遵守し、友好的な関係を維持するよう努めるとともに、特定の提携先に過度に依存しないよう、提携先やサービスのポートフォリオバランスを考慮した経営を心掛けております。しかしながら、提携先の方針又は事業戦略の変化又は提携解消等が生じた場合、当社グループの業績や事業展開に影響を及ぼす可能性があります。
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1）経営成績等の状況の概要　当社グループ（当社及び連結子会社）の財政状態、経営成績及びキャッシュ・フローの状況の概要は次のとおりであります。　なお、当社グループは画像認識ソフトウェア開発事業の単一セグメントであるため、セグメント別の記載を省略しております。 ①　財政状態の状況（資産）　当連結会計年度末における流動資産は504,366千円（前連結会計年度末比45,929千円減）となりました。これは主に、売掛金及び契約資産が8,874千円増加したものの、法人税及び消費税の納付並びに敷金の差入により現金及び預金が54,095千円減少したことによるものであります。　また、固定資産は86,986千円（同37,822千円増）となりました。これは主に、オフィスフロアの増床に伴い有形固定資産が13,025千円増加したこと及び敷金の差入により投資その他の資産が25,265千円増加したことによるものであります。　以上の結果、資産合計は591,353千円（同8,106千円減）となりました。（負債）　当連結会計年度末における流動負債は42,511千円（前連結会計年度末比11,544千円増）となりました。これは主に、未払法人税等が3,151千円及び未払消費税等が9,243千円減少したものの、未払金が20,820千円増加したことによるものであります。　以上の結果、負債合計は42,511千円（同11,544千円増）となりました。（純資産）　当連結会計年度末における純資産は548,841千円（前連結会計年度末比19,651千円減）となりました。これは主に、譲渡制限付株式の発行に伴い資本金及び資本剰余金がそれぞれ4,684千円増加したものの、親会社株主に帰属する当期純損失の計上により利益剰余金が28,591千円減少したことによるものであります。 ②　経営成績の状況　当社グループは、「Make Things Intelligent」をミッションに掲げ、画像認識ソフトウェアの開発を行っております。　当社グループが属する画像認識ソフトウェア業界におきましては、あおり運転や高齢運転者による交通事故が社会課題となる中、自動車向け先進運転支援システム（ADAS）、ドライバー監視システム（DMS）の普及や自動運転技術の実用化に向けて、自動車関連企業各社がこれらの取り組みを強化しております。また、社会的なデジタルトランスフォーメーション（DX）の推進が加速しており、少子高齢化や人口減少といった労働力の課題をAIにより解決する取り組みも様々な分野で多数行われております。　こうした環境の中、当社グループは、量産案件を中心とした新規案件の獲得及びディープラーニングをはじめとした画像認識技術の研究開発を積極的に進め、当社ライセンス製品の量産台数は累計で200万台を突破しました。また、主力事業であるモビリティ事業に加え、スマートインフラ事業、DX（AI-OCR）事業へとサービス分野を広げ、事業の拡大を図ってまいりました。さらに、2023年６月には、今後、益々発展していくと予想される市場環境の中で成長をより加速させることを目的として、ボッシュ株式会社との資本業務提携契約を締結いたしました。　以上の結果、当連結会計年度の経営成績は、売上高389,705千円（前連結会計年度比1.8％増）、営業損失23,168千円（前連結会計年度は営業利益25,677千円）、経常損失25,496千円（前連結会計年度は経常利益26,753千円）、親会社株主に帰属する当期純損失28,591千円（前連結会計年度は親会社株主に帰属する当期純利益29,023千円）となりました。　売上高の収入形態別の内訳は、以下のとおりであります。 前連結会計年度（自　2021年７月１日至　2022年６月30日）当連結会計年度（自　2022年７月１日至　2023年６月30日）前期実績比増減率売上高382,688千円389,705千円1.8％　うち、受託開発収入197,221千円172,986千円△12.3％　うち、ライセンス収入185,466千円216,718千円16.9％ 　受託開発収入に関しては、新規受託開発案件の開発開始が遅延した影響もあり、当連結会計年度は172,986千円（前連結会計年度比12.3％減）となりました。また、ライセンス収入に関しては、既存のドラレコ案件が堅調に推移していることに加え、新車向け車載カメラ案件の量産台数が増加傾向にあることや、使用権ライセンスの契約もあった影響により、216,718千円（同16.9％増）となりました。　なお、当社グループは「画像認識ソフトウェア開発事業」の単一セグメントであるため、セグメント別の記載を省略しております。 ③　キャッシュ・フローの状況　当連結会計年度末における現金及び現金同等物（以下「資金」という。）は、前連結会計年度末に比べ54,095千円減少し、416,506千円となりました。なお、当該減少には、現金及び現金同等物に係る為替変動による影響410千円が含まれております。　当連結会計年度における各キャッシュ・フローの状況とそれらの要因は、次のとおりであります。（営業活動によるキャッシュ・フロー）　営業活動の結果得られた資金は1,435千円（前連結会計年度比91.2％減）となりました。これは主に、売上債権の増加8,874千円、未払消費税等の減少9,243千円及び税金等調整前当期純損失の計上25,496千円による資金の減少があったものの、減価償却費の計上6,489千円、未払金の増加20,820千円及び株式報酬費用21,388千円による資金の増加があったことによるものであります。（投資活動によるキャッシュ・フロー）　投資活動の結果使用した資金は55,918千円（前連結会計年度比1,113.5％増）となりました。これは、有形固定資産の取得による支出19,047千円及び敷金及び保証金の差入による支出36,870千円によるものであります。（財務活動によるキャッシュ・フロー）　財務活動の結果使用した資金は23千円（前連結会計年度は3,606千円の収入）となりました。これは、自己株式の取得による支出23千円によるものであります。 ④　生産、受注及び販売の実績ａ．生産実績　当社グループは生産活動を行っておりませんので、該当事項はありません。 ｂ．受注実績　当社グループは受注生産を行っておりませんので、該当事項はありません。 ｃ．販売実績　当連結会計年度における販売実績は、次のとおりであります。セグメントの名称当連結会計年度（自　2022年７月１日至　2023年６月30日）金額（千円）前年同期比（％）画像認識ソフトウェア開発事業389,705101.8％合計389,705101.8％ 　（注）１．最近２連結会計年度の主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合は、次のとおりであります。相手先前連結会計年度（自　2021年７月１日至　2022年６月30日）当連結会計年度（自　2022年７月１日至　2023年６月30日）金額（千円）割合（％）金額（千円）割合（％）本田技研工業株式会社－－83,46521.4フォルシアクラリオン・エレクトロニクス株式会社－－68,56617.6加賀FEI株式会社58,22115.253,21213.7株式会社JVCケンウッド76,73320.144,53611.4BIPROGY株式会社42,19011.044,25511.4株式会社ネクスティエレクトロニクス68,78518.0－－２．株式会社ネクスティエレクトロニクスの当連結会計年度は当該割合が10％未満であるため記載を省略してお ります。また、本田技研工業株式会社及びフォルシアクラリオン・エレクトロニクス株式会社は当連結会計年度から10％を超えたため記載しております。 (2）経営者の視点による経営成績等の状況に関する認識及び分析・検討内容  経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は、次のとおりであります。  なお、文中の将来に関する事項は、本書提出日現在において判断したものであります。 ①　重要な会計上の見積り及び当該見積りに用いた仮定  当社グループの連結財務諸表は、わが国において一般に公正妥当と認められる会計基準に基づいて作成されております。その作成にあたっては、経営者による会計方針の選択・適用、資産・負債及び収益・費用の報告金額並びに開示に影響を与える見積りを必要としております。経営者は、これらの見積りについて、過去の実績等を勘案し合理的に判断しておりますが、実際の結果は、見積りによる不確実性のため、これらの見積りと異なる場合があります。　連結財務諸表の作成にあたって用いた会計上の見積り及び仮定のうち、重要なものは「第５　経理の状況　１　連結財務諸表等　（１）連結財務諸表　注記事項　（重要な会計上の見積り）」に記載のとおりであります。 ②　経営成績等の状況に関する認識及び分析・検討内容a. 売上高　当連結会計年度の売上高は、389,705千円（前連結会計年度比1.8％増）となりました。受託開発収入に関しては新規受託開発案件の開発開始が遅延した影響もあり減少しましたが、ライセンス収入に関しては、既存のドラレコ案件が堅調に推移していることに加え、新車向け車載カメラ案件の量産台数が増加傾向にあることや、使用権ライセンスの契約もあった影響により増加しました。 b. 売上原価、売上総利益　当連結会計年度の売上原価は、105,643千円（前連結会計年度比3.6％減）となりました。これは主に、売上高のうち、受託開発収入が減少したことによるものであります。　以上の結果、当連結会計年度の売上総利益は、284,062千円（同4.0％増）となりました。 c. 販売費及び一般管理費、営業損益　当連結会計年度の販売費及び一般管理費は、307,231千円（前連結会計年度比24.2％増）となりました。これは主に、研究開発費が増加したこと等によるものであります。　以上の結果、当連結会計年度の営業損失は、23,168千円（前連結会計年度は営業利益25,677千円）となりました。d. 営業外損益、経常損益　当連結会計年度の営業外収益は、55千円（前連結会計年度比97.2％減）となりました。これは主に、受取利息によるものであります。　当連結会計年度の営業外費用は、2,383千円（前連結会計年度比159.8％増）となりました。これは主に、株式報酬費用によるものであります。　以上の結果、当連結会計年度の経常損失は、25,496千円（前連結会計年度は経常利益26,753千円）となりました。 e. 特別損益、親会社株主に帰属する当期純損益　当連結会計年度において、特別利益及び特別損失は発生しておりません。　以上の結果、当連結会計年度の税金等調整前当期純損失は、25,496千円（前連結会計年度は税金等調整前当期純利益26,753千円）となり、法人税、住民税及び事業税を605千円計上及び法人税等調整額を2,489千円計上したことにより、親会社株主に帰属する当期純損失は、28,591千円（前連結会計年度は親会社株主に帰属する当期純利益29,023千円）となりました。 ③　キャッシュ・フローの分析　各キャッシュ・フローの分析については、「(1) 経営成績等の状況の概要　③　キャッシュ・フローの状況」に記載のとおりであります。 ④　経営成績に重要な影響を与える要因について　当社グループの将来の財政状態及び経営成績に重要な影響を与えるリスク要因については、「３　事業等のリスク」に記載のとおりであります。 ⑤　資本の財源及び資金の流動性　当社グループは、事業運営上必要な流動性と資金の財源を安定的に確保することを基本方針としております。運転資金や自社サーバー購入等を目的とした資金需要は、自己資金によることを基本としておりますが、必要に応じて多様な調達手段を検討してまいります。　なお、当連結会計年度末における現金及び現金同等物の残高は416,506千円であります。 ⑥　経営方針、経営戦略、経営上の目標の達成状況を判断するための客観的な指標等　当社グループは、重要な経営指標として売上高、営業利益及びROEを掲げております。　当連結会計年度を含む、直近２連結会計年度の各指標の推移は、次のとおりであります。 2022年６月期2023年６月期売上高（千円）382,688389,705営業利益又は営業損失（△）（千円）25,677△23,168ROE（％）5.4△5.1 
経営上の重要な契約等	５【経営上の重要な契約等】・資本業務提携契約　当社は、2023 年６月２日開催の当社取締役会決議により、ボッシュ株式会社（以下、「ボッシュ」）との間で資本業務提携契約を締結することについて決議を行い、同日付で資本業務提携契約を締結いたしました。 ①資本業務提携の目的　当社グループは、2022 年８月31日に公表しております「事業計画及び成長可能性に関する事項」において、当社の主軸事業であるモビリティ事業の更なる拡大を成長戦略として掲げ、業績の向上に努めておりました。このような状況の中、当社は、先進支援運転システム（ADAS）向け画像認識関連の技術実証実験を受託しておりましたボッシュより資本業務提携のご提案をいただき、当社といたしましても前向きに進めてまいりました。両社で慎重に検討を重ねた結果、今後、益々発展していくと予想される市場環境の中で成長をより加速させるためには、当社グループだけではなく、他企業とのアライアンスによって、事業の拡大を図ることが重要であるとの判断に至りました。今般の業務提携により、先進支援運転システム（ADAS）向け画像 認識分野において新たな価値創造を提供できること、また、開発パイプライン拡充への寄与による当社の長期安定的な収益基盤の確立に繋がることが期待されるため、本業務委託契約に合意いたしました。併せて、両社は、かかる開発業務を着実に推進していくにあたり、ボッシュが当社株式を保有することにより、両社グループの関係を一層深化させ、長期的な戦略パートナーシップを構築することになると判断し、本資本提携契約に合意いたしました。 ②本資本業務提携契約の内容（１）業務委託契約の内容・ADASシステム向け画像認識分野における専門的なエンジニアリングサービス及び技術の提供 （２）資本提携契約の内容　当社は、本第三者割当増資により、ボッシュに当社の普通株式 293,937株（第三者割当後の持株比率5.02％）を割当てます。ボッシュとの協議の結果、当社株式の必要以上の希薄化を防ぐという点も考慮しつつ、曹暉氏が保有する当社普通株式の一部である 146,968株（本売出し後の持株比率2.51％）、脇健一郎氏が保有する当社普通株式の一部である146,968株（本売出し後の持株比率2.51％）の売出しも組み合わせた形での取組みとしております。 ③資本業務提携の相手先の概要名称ボッシュ株式会社所在地東京都渋谷区渋谷三丁目 6 番 7 号代表者代表取締役社長 クラウス・メーダー資本金17,000 百万円（2022 年 12 月 31 日現在）事業内容自動車機器の開発・製造・販売及び自動車機器アフターマーケット製品、自動車整備機器、電動工具の輸入販売・サービス等。  
研究開発活動	６【研究開発活動】　当社グループは、認識精度と認識速度を両立した画像認識ソフトウェアにより安全で安心な社会を実現するため、ディープラーニング技術等の先端技術分野の研究開発を進めております。　現在の研究開発は、当社の開発部及び連結子会社において推進されております。研究開発メンバーは、博士号取得者をはじめとした高度な知識を有するメンバーにより構成されております。　当連結会計年度においては、主にAI-OCR技術の開発、ADAS向け物体検出技術及びディープラーニング開発プロセス自動化の開発を行いました。　当連結会計年度の研究開発費の総額は113,465千円であります。　なお、当社グループは画像認識ソフトウェア開発事業の単一セグメントであるため、セグメント別の記載を省略しております。 
設備投資等の概要	１【設備投資等の概要】　当社グループでは、ソフトウェアの新規開発及び充実・強化を目的とした設備投資を継続的に実施しております。　当連結会計年度において実施した設備投資の総額は19,047千円であり、その主な内容は、建物、工具、器具及び備品であります。　なお、当社グループは画像認識ソフトウェア開発事業の単一セグメントであるため、セグメント別の記載を省略しております。　また、当連結会計年度において重要な設備の除却又は売却はありません。 
主要な設備の状況	２【主要な設備の状況】　当社グループにおける主要な設備は、次のとおりであります。(1）提出会社2023年６月30日現在 事業所名(所在地)設備の内容帳簿価額従業員数（人）建物（千円）工具、器具及び備品（千円）ソフトウエア（千円）合計（千円）本社(東京都豊島区)事務所設備、コンピュータ周辺装置15,3538,5181,59725,46926（15） (2）在外子会社2023年６月30日現在 会社名事業所名(所在地)設備の内容帳簿価額従業員数（人）工具、器具及び備品（千円）合計（千円）北京飞澈科技有限公司本社(中華人民共和国北京市)コンピュータ周辺装置－－－（3）　（注）１．提出会社の本社の事務所は賃借しているものであり、年間賃借料は33,599千円であります。２．現在休止中の主要な設備はありません。３．従業員数は就業人員数であり、臨時雇用者数は、年間の平均人員を（　）内に外数で記載しております。４．当社グループは画像認識ソフトウェア開発事業の単一セグメントであるため、セグメント別の記載を省略しております。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式20,000,000計20,000,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2023年６月30日）提出日現在発行数（株）（2023年９月29日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式5,555,8525,856,107東京証券取引所グロース市場完全議決権株式であり、権利内容に何ら限定のない当社における標準となる株式であります。なお、単元株式数は100株であります。計5,555,8525,856,107－－（注）１．提出日現在発行数には、2023年９月１日からこの有価証券報告書提出日までの新株予約権の行使により発行された株式数は含まれておりません。　　　２．2022年11月７日付で譲渡制限付株式報酬として、普通株式11,100株を金銭報酬債権（9,368千円）を出資の目 的とする現物出資により発行いたしました。 
