項目	値
事業の内容	 ３ 【事業の内容】当社は純粋持株会社として、2022年10月３日に単独株式移転の方法によりＩＮＴの完全親会社として設立されました。当社グループ(当社及び当社の関係会社)は、当社及び連結子会社９社、持分法適用関連会社１社、その他の関係会社２社により構成されており、「法人向け事業」「個人向け事業」の２つのセグメントから構成されております。 ①法人向け事業主に中小法人に対して、モバイルデバイスや新電力、ＯＡ機器等の顧客のニーズにあった各種商品の取次販売を株式会社アイ・ステーション、株式会社ジョインアップ、Ｌｉｎｋｌｅｔ株式会社、株式会社Ｇｌｏｒｉａにて行っております。 ②個人向け事業主に個人消費者に対して、ウォーターサーバーや新電力、インターネット回線等の顧客のニーズにあった各種商品の取次販売をＲｅｎｘａ株式会社、エフエルシープレミアム株式会社にて行っております。また、主に電子書籍ストア、映画等オンラインレンタルのデジタルコンテンツ事業を株式会社ＺＩＴＴＯにて行っております。 法人向け事業及び個人向け事業のセグメント売上収益と主要なサービスラインの詳細は「第５　経理の状況　１　連結財務諸表等　(１)連結財務諸表　注記21.　売上収益」を参照ください。  
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (１)経営方針当社グループは、事業を通じて社会に貢献することを経営の基本方針としております。 (２)経営環境主に中小企業に対して、モバイルデバイスや新電力、ＯＡ機器等の各種商品の取次販売を行う「法人向け事業」と主に個人消費者に対して、ウォーターサーバーや新電力、インターネット回線等の各種商品の取次販売を行う「個人向け事業」の二本の柱を主要事業として、複数の販売網や多彩な販売チャネル、多数の顧客基盤やサービス、営業リソース等の強みを活かし、中小企業や個人消費者のニーズにあった商品の取り扱いを積極的に増やし、販売活動を展開してまいりました。当社グループを取り巻く事業環境では、依然としてＡＩやＩｏＴを活用したソリューションサービスの活用やＢＣＰ対策への対応、在宅勤務やリモートワーク等の働き方改革への対応等が求められております。又、個人消費者のサステナビリティや環境問題への関心の高まりから、環境や社会問題の解決に貢献した消費が増加することや、モノを所有するという価値観が変わり、コトへの消費が増えるなど、個人消費者のライフスタイルの変化が顕在化しつつあります。当社グループはそのニーズに応えるべく、高品質なサービスの提供に努めており、当社グループにおける売上収益のシェアは増加傾向にあり、事業環境の変化に対応しながら、持続的な成長を目指しております。 (３)優先的に対処すべき事業上及び財務上の課題当社グループは、安定した収益の確保に向けて、既存事業の強化を行うことが重要であると認識しております。また、その他の課題につきましては、以下のとおりであります。①商品販売面においては、展開するサービスをグループ会社の垣根を越えて事業分野別に区分し、事業領域・責任体制を明確化することで、効率的かつ迅速な販売活動を行ってまいります。②商品力強化の面では、お客様のニーズを的確に把握したサービスの開発、継続的な改良が必要不可欠であります。そのため、中小企業や個人のお客様のニーズにあった商品の取り扱いを増加し、サービス品質向上に努めてまいります。③営業力強化の面においては、従業員一人当たりの生産性向上を最重要課題として捉え、多種多様な商材を取り扱う上での知識やノウハウ習得を目的とした教育体制、管理体制の強化に努めてまいります。④財務面においては、経営資源の効率的な運用を目指し、人員規模の適正化やその他コスト削減を行い、引き続き財務体質の強化を行ってまいります。⑤資金調達面においては、事業戦略上必要な資金を確保する必要があるため、効率的な資金の調達、資金繰りの安定化に努めてまいります。⑥情報セキュリティの面においては、情報保護の重要性がますます高まっていることに対応し、セキュリティの強化を行っております。⑦コーポレート・ガバナンスの面においては、当社グループの健全かつ継続的な成長を図るため全社を挙げてコンプライアンス・内部監査体制の一層の強化に取り組み、実効的なコーポレート・ガバナンス体制を確立してまいります。 
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (１)システムダウンについて（顕在化の可能性：低、顕在化の時期（又は頻度）：常時、影響度：高）当社グループは、コール業務管理、エンドユーザー情報の管理など情報システムに依存しているため、ネットワーク及びサーバシステムの障害を回避するために、下記のような対策を講じております。現在、可用性を確保するためにサーバ機器・ネットワーク機器の冗長化と定期的な保全メンテナンスの実施等の対応を行っております。特に、当社サービスの基幹となるデータベースサーバ、アプリケーションサーバに関しては性能の高い設備へ更新を行うことにより、１台のハードウェアの故障が全体のサービスへの影響に繋がらない運用体制を構築しております。上記のような障害対策を行っておりますが、万一、システム障害が発生した場合には、コール業務自体が停止し、営業活動が遂行できなくなる可能性があるほか、効率的な運営が阻害され、重要なデータが流出する等により、当社グループに対する訴訟や損害賠償請求等により、当社グループの財政状態及び経営成績に影響を与える可能性があります。 (２)情報セキュリティについて（顕在化の可能性：低、顕在化の時期（又は頻度）：常時、影響度：高）当社グループの展開する事業においては、当社のサーバにお客様の経営情報や個人情報が蓄積されるため、お客様のデータ及び種々の情報に関する機密性の確保が極めて重大な命題となっております。そのため、当社グループでは、お客様情報の消失や外部への流失、漏洩が発生しないよう、インターネット回線とは隔絶された独自のプライベートネットワークを準備すると共に、外部ネットワークからの不正アクセスやコンピュータウィルスの侵入等を防御するために、高品位なファイヤーウォール群を設置しております。一方で、人的ミスや手続き不備等による情報漏洩を防ぐため、当社グループの情報管理部門において個人情報保護に関する規程等を制定し、情報の取扱いや保管に関する従業員への教育及び情報漏洩が起きた際のリスクの周知、情報へのアクセス制限等の措置を講じる等運用・管理を徹底しております。しかしながら、大規模な自然災害、当社社員の過誤、不正アクセスやコンピュータウィルスの侵入等の要因によって、データの漏洩、破損や誤作動が起こる可能性があります。上記のような対策を行っておりますが、万一、機密情報の取扱いに関する問題が発生した場合、当社グループの信頼を失うばかりでなく、顧客からの損害賠償請求、訴訟により責任追及され、当社グループの財政状態及び経営成績に影響を与える可能性があります。 (３)のれん及び耐用年数を確定できない無形資産の減損について（顕在化の可能性：低、顕在化の時期（又は頻　　度）：常時、影響度：高）当社グループは、株式会社アイ・ステーション、Ｒｅｎｘａ株式会社、株式会社ＺＩＴＴＯ及びエフエルシープレミアム株式会社の支配獲得に伴い、相当額ののれん及び耐用年数を確定できない無形資産を連結財政状態計算書に計上しております。当社グループの連結財務諸表等はIFRSを採用しており、のれん及び耐用年数を確定できない無形資産は非償却資産として、毎期の定期的な減損判定を行うこととなっております。当連結会計年度においては、減損損失の計上は不要と判断しておりますが、経営環境や事業の著しい変化等により収益性が低下した場合、のれん及び耐用年数を確定できない無形資産の減損損失発生により、当社グループの財政状態及び経営成績に影響を与える可能性があります。 (４)技術革新への対応について（顕在化の可能性：中、顕在化の時期（又は頻度）：常時、影響度：中）当社グループが事業展開しているインターネット関連業界は、技術革新が急速に進んでいる分野であり、技術革新に伴って、顧客ニーズも常に変化し、多様化する傾向にあります。現在及び今後の技術革新を把握することは当社グループが事業を行っていくうえで極めて重要であり、当社グループではそのための情報収集を逐次行っております。サービスの向上、拡大に必要な情報の収集や情報技術の取得については、安定性・安全性・信頼性・経済性等を重視して実行しております。なお、技術革新への対応が遅れた場合は、当社の競争力が低下し、当社グループの財政状態及び経営成績に影響を与える可能性があります。 (５)競合について（顕在化の可能性：中、顕在化の時期（又は頻度）：常時、影響度：中）当社グループが展開する各事業と類似するサービスを提供する競合企業は複数存在しますが、当社グループでは新規プロダクト開発からマーケティング、セールス、CRMに至る全機能を当社グループのリソースによってワンストップで提供できることや、複数の販売網や多彩な販売チャネル、多数の顧客基盤やサービス、営業リソース等の強みを活かし、一定の立ち位置を確保できていると考えております。しかしながら、大小様々な競合企業が存在することからも参入障壁は著しく高いとは言えず、資金力のある大手企業の新規参入における収益力の低下や、当社グループが明確な競争優位性を維持できなかった場合には、当社グループの財政状態及び経営成績に影響を与える可能性があります。 (６)スマートフォン、タブレット端末市場の動向について（顕在化の可能性：中、顕在化の時期（又は頻度）：常時、影響度：中）今後のスマートフォン、タブレット端末に連動する関連市場の動向によっては、販売手数料収入の引き下げによる利幅の低下等の事態が生じる可能性があり、当社グループの財政状態及び経営成績に影響を与える可能性があります。当社グループにおいては、営業人員における１人あたり生産性の向上を目的とし、ＤＸを基軸とした営業効率の向上を図るだけではなく、市場変化の兆候は迅速に経営戦略に反映させるよう努めております。 (７)感染症の拡大について（顕在化の可能性：低、顕在化の時期（又は頻度）：常時、影響度：中）当社グループは、感染症等が流行した場合に備え、在宅勤務やリモートワーク等を可能とする勤務体制の構築や従業員や関係者の安全・安心の確保を最優先とし、感染予防対策と事業継続・拡大に向けた対応を推進しております。しかしながら、世界的な感染症の拡大が生じた際、クラスターが発生する可能性等、営業活動に支障が生じた場合には、当社グループの財政状態及び経営成績に影響を与える可能性があります。 (８)販売代理業務に係るリスクについて（顕在化の可能性：低、顕在化の時期（又は頻度）：常時、影響度：中）当社グループは、販売代理事業を行っており、通信事業者やメーカー、上位代理店等との契約内容及び条件に基づいて事業を行っております。したがって、国内外の経済情勢や景気動向等の理由による通信事業者やメーカー、上位代理店等の方針の変更によって取り組みが減退するような場合には、当初計画していたような売上成長が見込めず、当社の事業の収益性や財政状態に影響を及ぼす可能性があります。当該リスクは完全に排除できる性質のものではないことから、市況の急変等の場合においては、顕在化する可能性があると認識しております。 (９)業務提携及び企業買収等に係るリスク（顕在化の可能性：低、顕在化の時期（又は頻度）：常時、影響度：中）当社グループでは事業拡大及び収益力向上のため、企業買収等を実施することがあります。当社グループは、企業買収案件に対しリスク及び回収可能性を十分に事前評価し、企業買収先の選定を行っておりますが、企業買収先の事業の状況が当社グループに与える影響を確実に予測することは困難な場合があり、買収した事業の経営資源を当社の経営戦略に沿って、効率的に活用できなかった場合には、当社グループの事業に影響を及ぼすほか、のれんの減損等により、財政状態及び経営成績に影響を及ぼす可能性があります。 (10)特定取引先への依存について（顕在化の可能性：低、顕在化の時期（又は頻度）：常時、影響度：中）当社グループの主たる取引先は、その他の関係会社である株式会社光通信、株株式会社プレミアムウォーターホールディングス及びそのグループ各企業が中心となっております。従って、これらの企業が主力事業を展開しているウォーターサーバーの取次販売事業や情報・通信市場等の動向によっては、当社グループと当該企業との取引関係、ひいては当社グループの財政状態及び経営成績に影響を与える可能性があります。当社グループとしては、今後も当該企業との取引関係は継続しつつも、当該企業以外との取引を拡大することにより、売上収益に占める構成比率の分散を進めることで特定取引先への依存度低下を図り、リスクの逓減に努める方針です。 (11)法的規制について（顕在化の可能性：低、顕在化の時期（又は頻度）：常時、影響度：中）当社グループにおいては、「不当景品類及び不当表示防止法」「特定商取引に関する法律」「電気通信事業法」「消費者保護法」「個人情報保護法」等の法的規制を受けております。そのため、管理部門を主管とし、法令等の遵守を徹底することを目的に、当社グループ内のリーガルチェックの実施や外部機関を活用した当社グループの営業部門のクオリティチェックの体制構築及び定期的な社内教育を行っております。また法令改正の動向等の情報収集を適宜行い、適時に対応できるようにすることによりリスクの軽減を図っております。しかしながら、今後これらの法令や規則等の予測不能な変更又は新設された場合は、当社グループの事業が何らかの制約を受け、当社グループの財政状態及び経営成績に影響を与える可能性があります。 (12)人材の確保について（顕在化の可能性：低、顕在化の時期（又は頻度）：常時、影響度：中）コールセンターの運営やビジネス・プロセス・アウトソーシング事業においては、一人あたり生産性が売上収益と相関関係にあるため、業務に従事する多数の人材確保が必要となります。そのため、当社では求職者の対象範囲を広げるため、地方拠点を活用すること及び採用手法においても様々な活動を実施することにより、優秀な人材の安定確保に努めています。しかしながら、人口減少や少子高齢化等により当社グループに十分な労働力を継続的に確保できない可能性があり、当社グループの財政状態及び経営成績に影響を及ぼす可能性があります。
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】当連結会計年度における当社グループ(当社、連結子会社及び持分法適用会社)の財政状態、経営成績及びキャッシュ・フロー(以下「経営成績等」という。)の状況の概要並びに経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は以下のとおりであります。なお、当社は2022年10月３日に設立され、前連結会計年度の連結財務諸表は、単独株式移転により完全子会社となったＩＮＴの連結財務諸表を引き継いで作成しております。また、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (１)経営成績等当連結会計年度における我が国経済は、新型コロナウイルス感染症に係る行動制限が緩和されたことに伴い景気は緩やかな回復基調となり、雇用・所得環境が改善する下で、各種政策の効果もあって、緩やかな回復が続くことが期待されておりますが、中東地域をめぐる情勢、金融資本市場の変動や物価上昇、国内金融政策の動向等による国内景気への影響を注視する必要がある状況にあります。加えて、ここ数年頻繁に発生している自然災害など気候変動等の環境変化、少子高齢化による人口動態の変化と働き方改革への対応、失業者の増加や経済的格差拡大による社会の分断化など、全産業を取り巻く社会環境は急速に変化しており、企業はこれらの変化を十分に注意する必要があります。当社グループを取り巻く事業環境では、依然としてＡＩやＩｏＴを活用したソリューションサービスの活用やＢＣＰ対策への対応、在宅勤務やリモートワーク等の働き方改革への対応等が求められております。又、個人消費者のサステナビリティや環境問題への関心の高まりから、環境や社会問題の解決に貢献した消費が増加することや、モノを所有するという価値観が変わり、コトへの消費が増えるなど、個人消費者のライフスタイルの変化が顕在化しつつあります。当社グループはそのニーズに応えるべく、高品質なサービスの提供に努めており、当社グループにおける売上収益のシェアは増加傾向にあり、事業環境の変化に対応しながら、持続的な成長を目指しております。 このような事業環境のもと、当社グループ各社の販売網や販売チャネル、多数の顧客基盤と商品等を活かし、法人企業や個人消費者の顧客のニーズにあった商品の取り扱いを増加し、積極的に販売活動を展開してまいりました。以上の結果、当連結会計年度の売上収益は10,515百万円(前年同期比32.5％増)となり、営業利益238百万円(前年同期比17.5％増)、税引前利益179百万円(前年同期比14.3％増)、親会社の所有者に帰属する当期損失149百万円(前連結会計年度は親会社の所有者に帰属する当期利益450百万円)となりました。セグメント別の経営成績は以下のとおりであります。 法人向け事業主に中小法人に対して、モバイルデバイスや新電力、ＯＡ機器等の顧客のニーズにあった各種商品を取次販売しており、当連結会計年度においては、BPOサービスが堅調に推移し、オフィスソリューションにおいてはBCP策定支援やDX支援など従来の物販ではない新たなソリューション活動が伸長した結果、売上収益は3,774百万円(前年同期比8.0％増)と堅調に推移しております。一方で、債権の減損を一過性コストとして計上したため、セグメント利益は301百万円(前年同期比10.0％減)となりました。 個人向け事業主に個人消費者に対して、ウォーターサーバーや新電力、インターネット回線等の顧客のニーズにあった各種商品を取次販売しており、当連結会計年度においては、不動産領域における新規提携社数も順調に増加し、自社開発の新入居者向けデジタルコンテンツのサービスを拡充いたしました。さらに、当第３四半期連結会計期間において株式会社ＺＩＴＴＯが、当第４四半期連結会計期間においてエフエルシープレミアム株式会社が当社連結に加わった結果、売上収益は6,763百万円(前年同期比52.2％増)、セグメント利益は437百万円(前年同期比21.8％増)と伸長いたしました。 当連結会計年度における生産、受注及び販売の実績は、以下のとおりであります。①生産実績及び受注実績当社グループは、各種商品の取次販売を中心とするサービスを提供しているため、生産実績及び受注実績については記載を省略しております。 ②仕入実績当連結会計年度における仕入実績をセグメントごとに示すと、以下のとおりであります。セグメントの名称仕入高(百万円)前年同期比(％)法人向け事業474111.2個人向け事業7159,346.2合計1,189274.0 (注)金額は仕入価格によっております。 ③販売実績当連結会計年度における販売実績をセグメントごとに示すと、以下のとおりであります。セグメントの名称販売高(百万円)前年同期比(％)法人向け事業3,751107.3個人向け事業6,763152.3合計10,515132.5 (注)１．セグメント間取引については、相殺消去しております。２．主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合相手先前連結会計年度当連結会計年度販売高(百万円)割合(％)販売高(百万円)割合(％)プレミアムウォーター㈱1,23315.51,98518.9東京瓦斯㈱1,03913.15545.3  (２)財政状態 前連結会計年度末2023年３月31日当連結会計年度末2024年３月31日増減資産　　　　 　　 　 　(百万円)8,07413,2305,155負債　　　　 　　　 　 　(百万円)4,4958,3113,816親会社の所有者に帰属する持分　　　 　　 　 　　(百万円)3,5794,8811,302１株当たり親会社所有者帰属持分　 　 　　 　(円)39.3644.545.14 資産は、主にのれん及び無形資産の増加により、前連結会計年度末に比べて5,155百万円増加し、13,230百万円となりました。 負債は、主に有利子負債の増加により、前連結会計年度末に比べて3,816百万円増加し、8,311百万円となりました。 親会社の所有者に帰属する持分は、主に株式会社プレミアムウォーターホールディングスからの第三者割当の払込みを受けた一方で、自己株式を取得したことや、親会社の所有者に帰属する当期損失149百万円等を計上した結果、前連結会計年度末に比べて1,302百万円増加し、4,881百万円となりました。 (３)キャッシュ・フローの状況  （単位：百万円） 前連結会計年度当連結会計年度(自　2022年４月１日(自　2023年４月１日　至　2023年３月31日)　至　2024年３月31日)営業活動によるキャッシュ・フロー23121投資活動によるキャッシュ・フロー△61△2,347財務活動によるキャッシュ・フロー852,282現金及び現金同等物の期末残高1,6271,584 (営業活動によるキャッシュ・フロー)営業活動の結果増加した資金は、21百万円となりました。これは主に法人所得税の支払の増加によるものであります。(投資活動によるキャッシュ・フロー)投資活動の結果使用した資金は、2,347百万円となりました。これは主に投資有価証券の売却による収入及び子会社の取得による支出によるものであります。(財務活動によるキャッシュ・フロー)財務活動の結果獲得した資金は、2,282百万円となりました。これは主に長期借入金による収入及び株式の発行による収入、自己株式の取得による支出によるものであります。以上の結果、現金及び現金同等物の当連結会計年度末残高は1,584百万円となりました。 当社グループの資本の財源及び資金の流動性については、事業運営上必要な流動性と資金の源泉を安定的に確保することを基本方針としております。短期運転資金については自己資金により賄っており、設備投資や長期運転資金については、事業計画等に照らし、自己資金を充当するほか、必要資金を金融機関からの借入や株式の発行等の資本取引により調達しております。 (４)重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、「連結財務諸表の用語、様式及び作成方法に関する規則」第93条の規定によりIFRSに準拠して作成しております。この連結財務諸表の作成にあたって、資産、負債、収益及び費用の報告額に影響を及ぼす見積り及び仮定を用いておりますが、これらの見積り及び仮定に基づく数値は実際の結果と異なる可能性があります。連結財務諸表の作成にあたって用いた会計上の見積り及び仮定のうち、重要なものは「第５　経理の状況　１ 連結財務諸表等　(１)連結財務諸表　連結財務諸表注記　４.重要な会計上の見積り及び見積りを伴う判断」に記載しております。 （５)今後の見通し2025年３月期の連結業績予想は、引き続き当社グループ各社の販売網や販売チャネル、多数の顧客基盤を活かし、法人企業や個人消費者の顧客のニーズにあった商品の取り扱いを増加させ、積極的に販売活動を行ってまいります。また連結子会社の増加に伴う収益基盤及び商品販売力の強化により、売上収益15,000百万円と見込んでおります。一方で、外的要因に左右されにくいより強固な経緯基盤を構築するため、一時金収益からストック収益ベースの経営へと移行してまいります。ストック収益ベースの経営への移行は、従来、一時金売上として得ていた代理店手数料等を、継続的に得られるストック売上へ切り替え、売上全体に占めるストック売上の比率を増加させることを指します。移行により、将来的に得られる収益は継続的に得られる手数料等でより増加する見込みですが、投資を長期で回収していく収益モデルであり、一時金が得られないことにより販売コスト等が先行投資となることから、移行時に最も大きな事業投資が必要となります。以上のことから、2025年３月期においては、大きく事業投資を行い、将来に渡る当社グループの成長戦略を加速させてまいります。これにより、営業利益100百万円、親会社の所有者に帰属する当期利益30百万円と予想しております。 
経営上の重要な契約等	５ 【経営上の重要な契約等】当社は、2023年11月15日に株式会社プレミアムウォーターホールディングスとの間で資本業務提携契約を締結し、当該契約に基づき2023年12月８日に同社に対して新株式を発行したことにより、同社は当社の主要株主（議決権比率37.76％）となっております。①資本業務提携の目的当社の収益構造の転換に資する事業投資資金の確保及びコーポレート・ガバナンスの強化を図ると共に、当社グループの商品販売力と株式会社プレミアムウォーターホールディングスグループの宅配水事業の強みを活かしつつ、顧客基盤や提供手法において両社の強固な連携体制の構築を行うことにより、収益力の増強及び競争力の強化を進め、両社の企業価値向上を実現することを目的としております。 ②業務提携の内容両社の強みを活かし、更なる経営効率化及び競争力強化に取り組みます。具体的には両社間の人材交流、営業ノウハウの共有やシステム相互利用等によりシナジーを創出し、業務面での提携・協力関係を構築し、提携効果を実現して参ります。 
研究開発活動	６ 【研究開発活動】該当事項はありません。
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度の設備投資額は278百万円で、主に事務所の新規設備の取得に対する投資によるものであります。設備投資には有形固定資産及びソフトウエア、使用権資産を含めており、その内訳は以下のとおりであります。なお、当連結会計年度において重要な設備の除却、売却等はありません。 セグメントの名称当連結会計年度法人向け事業53百万円 個人向け事業21百万円報告セグメント計74百万円 全社203百万円合　計278百万円   
主要な設備の状況	２ 【主要な設備の状況】(１)提出会社     2024年３月31日現在事業所名 (所在地)セグメント の名称設備の内容帳簿価額(百万円)従業員数 (名)建物工具、器具及び備品ソフト ウエア使用権 資産その他合計本社(東京都豊島区)全社事務所設備12842458―52232 (注)１．IFRSに基づく金額を記載しております。２．休止中の設備はありません。 (２)国内子会社     2024年３月31日現在会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物工具、器具及び備品ソフトウエア使用権資産その他合計㈱アイ・ステーション本社(東京都豊島区)法人向け事業事務所設備及び販売メディア271711190―246244Ｒｅｎｘａ㈱本社(東京都豊島区)個人向け事業事務所設備2614―413―45469エフエルシープレミアム㈱本社(東京都渋谷区)個人向け事業事務所設備及び店舗設備57114813―887214 (注)１．IFRSに基づく金額を記載しております。 ２．休止中の設備はありません。 
株式の総数	①【株式の総数】種類発行可能株式総数(株)普通株式343,018,800Ａ種優先株式22,710,000計365,728,800 (注)2024年６月27日開催の定時株主総会における定款の一部変更の承認により、同日付で、Ａ種優先株式に関する規定を削除し、発行可能株式総数は、343,018,800株となりました。 
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数(株)(2024年３月31日)提出日現在発行数(株)(2024年６月28日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式109,596,485109,596,485東京証券取引所スタンダード市場完全議決権株式であり、権利内容に何ら限定のない当社における標準となる株式です。なお、単元株式数は100株です。計109,596,485109,596,485―― (注)提出日現在発行数には、2024年６月１日から有価証券報告書提出日までの新株予約権の行使により発行された株式数は、含まれておりません。 
