項目	値
事業の内容	３【事業の内容】  当社グループは、当社、連結子会社６社及び関連会社１社により構成されており、翻訳サービスを主たる業務としております。  当社グループの事業内容及び当社と子会社及び関連会社の当該事業に係る位置付けは次のとおりであります。  なお、次に掲げる事業は「第５ 経理の状況  １ 連結財務諸表等  （１）連結財務諸表  注記事項」に掲げるセグメントの区分と同一であります。 １．翻訳事業  当社、株式会社メディア総合研究所、株式会社パナシア、株式会社福山産業翻訳センター及びHC Language Solutions,Inc.がサービスを提供しております。なお、分野ごとの事業内容は以下のとおりであります。(1) 特許分野  主に、特許事務所及び各種メーカーの知的財産関連部署を顧客とした電気、電子、機械、自動車、半導体、情報通信、化学、医薬、バイオ分野における外国出願並びに日本出願等に伴う特許出願明細書、優先権証明、中間処理、特許公報等の翻訳。(2) 医薬分野  主に、製薬会社を顧客とした新薬等医薬品開発段階での試験実施計画書、試験報告書、医薬品の市販後の副作用症例報告、学術論文及び医薬品・医療機器類の導入や導出に伴う厚生労働省、FDA（注１）等への申請関連資料等の翻訳、医療機器メーカーを顧客としたマニュアルの翻訳、化学品や農薬関連文書の翻訳と翻訳済原稿のチェック及びDTP（注２）編集による版下作成、印刷業務。臨床試験関連文書（CSR、CTD等）の作成業務。(3) 工業・ローカライゼーション分野  主に、自動車、電気機器、機械、半導体、情報通信関連の輸出・輸入メーカーを顧客とした技術仕様書、規格書、取扱説明書、品質管理関連資料の翻訳、ソフトウェア製品やメディアコンテンツ類のローカライズ（注３）と翻訳済原稿のチェック及びDTP編集による版下作成、印刷業務。機械翻訳や翻訳支援ツールをはじめとする各種ツールの販売・導入・運用支援業務。(4) 金融・法務分野  主に、銀行・証券会社・保険会社等金融機関を顧客とした市場分析レポート、企業業績・財務分析関連資料、運用報告関連資料、マーケティング関連資料、各種報告書等の翻訳、各種メーカー等を顧客とした株主総会招集通知やアニュアルレポート、有価証券報告書等のディスクロージャー関連資料や法律関連文書、人事労務に関する各種規程類の翻訳と翻訳済原稿のチェック及びDTP編集による版下作成、印刷業務。２．派遣事業  株式会社アイ・エス・エスがサービスを提供しております。  主な事業内容として、顧客企業内において機密保持上、社外に持ち出せない文書類等の翻訳業務を行う翻訳者派遣や顧客企業内で通訳業務に従事する通訳者派遣を行っております。３．通訳事業  株式会社アイ・エス・エスがサービスを提供しております。  主な事業内容として、企業内で行われる会議や中小規模の国際会議における通訳業務を行っております。４．コンベンション事業  株式会社アイ・エス・エスがサービスを提供しております。  主な事業内容として、国際会議・国内会議（学会・研究会）やセミナー・シンポジウム、各種展示会の企画・運営業務を行っております。５．その他  当社、株式会社アイ・エス・エス及び株式会社FIPASがサービスを提供しております。  主な事業内容として、通訳者・翻訳者の養成を目的とした語学教育業務や法人向け語学研修や外国出願用の特許明細書の作成から出願手続きの支援業務、各種データ（音声・画像・対話・コーパス）の収集・分析・活用支援業務を行っております。  （注）１．『アメリカ食品医薬品局』の略、日本での厚生労働省に該当。２．『デスクトップパブリッシング』の略、編集作業を全てパソコンで行い、プリンターで印刷することも、ネットワークに電送することもできる出版様式。３．『現地化』の意味、ある国を対象に作られた製品や商品を特定地域の文化や商習慣、法令や環境に合わせて翻訳すること。   ［事業系統図］ ①案件依頼：顧客より案件を受注する②翻訳・通訳依頼：登録翻訳者・通訳者等の選定後、翻訳・通訳依頼③翻訳文受領：登録翻訳者等より翻訳原稿受領（通訳の場合は請負契約に基づき顧客企業にて役務提供）④精査後納品：翻訳内容の品質管理を行い、顧客又は子会社へ納品（通訳の場合は請負契約に基づき顧客企業にて役務提供）⑤派遣依頼：登録翻訳者・通訳者等の選定後、派遣依頼⑥労働者派遣契約：登録翻訳者・通訳者等を顧客企業へ派遣⑦外国特許明細書作成依頼：登録者の選定後、外国特許明細書作成依頼⑧外国特許明細書受領：登録者より外国特許明細書受領⑨外国出願支援：外国特許明細書作成等の外国出願支援を行う⑩教育講座提供：サービス希望者へ教育講座を提供⑪ライティング依頼：登録者の選定後、ライティング業務依頼⑫ライティング文書受領：登録者よりライティング文書受領⑬多言語コールセンターサービスの契約：顧客企業へ多言語コールセンターサービスを提供　注）無印　連結子会社であります。また、当社と子会社及び子会社間での相互取引があります。　　　※１　持分法適用関連会社であります。
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】当社グループの経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 （１）経営方針当社グループは「産業技術翻訳を通して、国内・外資企業の国際活動をサポートし、国際的な経済・文化交流に貢献する企業を目指す」ことを企業理念に掲げ、高い顧客満足度の得られるランゲージサービスを提供することにより、顧客の企業価値・競争力向上に貢献してまいります。また、全てのステークホルダーの皆様の満足度を高め、透明性の高い経営を推進し、企業価値を向上させてまいります。 （２）経営環境当社グループは専門特化型の翻訳サービスを提供する翻訳事業を中核に、翻訳者や通訳者などの人材を顧客企業に派遣する派遣事業、中小規模の国際会議や企業内会議における通訳の請負業務を行う通訳事業、国際会議・国内会議（学会・研究会）やセミナー・シンポジウム、各種展示会の誘致・企画・運営を行うコンベンション事業を展開しております。また、当社グループは、各事業が有する高い専門性や技術・ノウハウに加え、専門特化サービスの集合体としての強みを活かした付加価値の高いランゲージサービスを提供することで、顧客企業のグローバルコミュニケーション構築を包括的に支援しております。翻訳業界では企業のグローバル展開を背景に市場は堅調に推移しております。近年ではAI技術の向上で機械翻訳を活用した新しい商品・サービスの開発が進んでおり、市場環境は大きな変革期を迎えております。派遣業界では企業の人材不足を背景に需要は底堅い状況にありますが、テレワークの普及による顧客企業の需要の多様化と求職者のワークスタイルの変化には引き続き注視が必要です。通訳業界では、経済活動の正常化を背景に、ICTの利便性が享受できるオンライン通訳サービスの需要に加え、対面での通訳機会の増加が期待されます。当社グループは、多様化・高度化する顧客ニーズに迅速かつ柔軟に対応し、顧客企業にとって最適かつ価値あるサービスを追求することで、グループの持続的な成長を目指してまいります。 （３）優先的に対処すべき事業上及び財務上の課題当社グループが外部環境の変化や需要を的確に捉え、持続的な成長を続けるためには中核事業である翻訳事業を中心に、人材の育成に加えデジタル技術を活用したサービスの展開が不可欠だと認識しております。 ① 翻訳事業企業のグローバル展開が加速し、外国語ニーズの拡大が見込まれる中、当社は設立以来、専門分野に特化した人手による翻訳サービスで成長してまいりました。一方で機械翻訳の飛躍的な精度向上を受け、先の中期経営計画（2019年３月期から2021年３月期まで）では機械翻訳の戦略的な活用を重点施策に据え、中長期的な競争力を支える言語資産の蓄積と運用に向けた環境の構築に取り組んでまいりました。具体的には、分野特化型機械翻訳「製薬カスタムモデル」の開発・販売をはじめ、人手翻訳の技術・ノウハウと機械翻訳などのデジタルテクノロジーを組み合わせたサービスを提供するなど、重点施策を着実に推し進め、競争優位性を高めてまいりました。当社を取り巻く事業環境はワークスタイルの変化やデジタルテクノロジーの進展などによって大きく変化しており、社会の変容を的確に捉えた中長期の戦略構築に取り組んでいく必要があると認識しております。こうした中で先の中期経営計画の成果と課題、経営環境の変化を踏まえ、2023年３月期を初年度とする３ヵ年の中期経営計画を策定いたしました。現中期経営計画では、各種業界ごとに求められる専門性の深化に加え、新たにドキュメント別の専門性の追求も推し進め、顧客シェアのさらなる拡大に取り組んでおります。またデジタルテクノロジーの進展に伴う市場変化や顧客企業のニーズを的確に捉えた、新しいサービスを開発・提供できる体制づくりも推し進め、顧客企業との長期的、安定的な関係の構築を目指しております。2025年３月期は現中期経営計画の最終年度となります。各施策を具体的な成果につなげるべく、取り組みを進めてまいります。 ② 派遣事業サービスのデジタル化が加速し、多様なワークスタイルが浸透する中、派遣事業の顧客企業においてもニーズが多様化しております。売上の源泉となる通訳者・翻訳者の確保と拡充に向け、当社グループの通訳者・翻訳者養成スクール「アイ・エス・エス・インスティテュート」と連携し、高度な語学スキルを備えた人材の養成にも注力してまいります。 ③ 通訳事業海外からの入国制限の解除や国内における新型コロナウイルス感染症の5類感染症への移行を背景に、前期の通訳事業は過去最高の売上高を更新いたしました。オンラインでの通訳サービスが定着したことに加え、対面での通訳需要も増加傾向にあることから、さらなる業績の向上が期待できます。需要獲得に向け、顧客企業のニーズに寄り添ったサービスを提供し、顧客企業との関係性強化に努めてまいります。またコンベンション事業につきましては、 今後独立した事業としてではなく、当該事業を通訳事業に取り込むことで通訳事業のサービス向上に努めてまいります。 当社グループは、これらの課題に真摯に取り組み、企業価値の向上に努めてまいります。 （４）目標とする経営指標当社グループでは、お客様にご満足いただけるサービスの提供及び収益の安定化に向けて、売上高、営業利益、当期純利益の業績目標と売上高営業利益率、自己資本利益率（ROE）の経営指標を定め、それらの向上に取り組んでおります。 
事業等のリスク	３【事業等のリスク】以下において、当社グループの事業展開等に関し、リスク要因となる可能性がある主な事項及びその他の重要と考えられる事項を記載しております。当社グループは、これらリスク発生の可能性を認識したうえで、発生の回避及び発生した場合の対応に努める方針でありますが、当社株式に関する投資判断は本項及び本書中の本項目以外の記載内容も併せて、慎重に検討したうえで行われる必要があると考えております。なお、以下の記載のうち将来に関する事項は当連結会計年度末現在において当社グループが判断したものであり、不確実性を内在しているため、実際の結果と異なる可能性があります。また、以下の記載は当社株式への投資に関連するリスクを全て網羅するものではありませんので、ご留意ください。 （１）需要変動当社グループが行っている翻訳事業、派遣事業、通訳事業の主要顧客は、特許事務所、製薬会社、各種製造業、官公庁、金融機関等に大別することができますが、これら主要顧客の属する業界において、何らかの法制度等の変更、景気変動、業界再編による企業数の増減等があった場合、また、顧客の方針変更（例：業務の内製化、業務委託先の絞り込み等）があった場合、当社グループが提供するサービスへの需要が大きく変動する場合があり、当社グループの事業及び業績に影響を与える可能性があります。 （２）法的規制当社グループが行っている事業において法的規制が強化・拡大された場合には、当社グループの業績に影響を与える可能性があります。また、当社グループが行っている派遣事業は、「労働者派遣事業の適正な運営の確保及び派遣労働者の保護等に関する法律」「以下、労働者派遣法」に基づいた一般労働者派遣事業として厚生労働大臣の許可を受けております。今後、労働者派遣法やその他の法令の変更、新法令の制定又は解釈の変更等が生じた場合、当社グループの事業及び業績に影響を与える可能性があります。 （３）ICTを活用した技術開発当社グループが行っている翻訳事業では、AIを含むICTを活用した技術開発が進んでおり、機械翻訳等の新たなサービスが相次いで導入されております。当社グループにおいても、機械翻訳技術やインターネット関連技術の調査・研究開発に努めておりますが、これらの技術開発への対応が遅れた場合、当社グループの競争力が低下する可能性があります。また、新たな技術開発のために多大な投資が必要となる場合、当社グループの業績及び財政状態に影響を与える可能性があります。 （４）参入障壁当社グループが行っている各事業はいずれも参入障壁の低い事業であることから、新規参入又は既存の競合会社との間で受注競争が激化し、大規模な価格競争や登録スタッフである翻訳者・通訳者等の争奪が行われた場合、受注金額の低下や売上原価の上昇等により当社グループの事業及び業績に影響を与える可能性があります。 （５）通訳事業及びコンベンション事業に関わる事業環境当社グループが行っている通訳事業では中小規模の国際会議や企業内会議、商談時における通訳業務を受託し、コンベンション事業では、国内外の学会・研究会・シンポジウム等の国際会議や各種展示会を総合的に企画・運営（準備・運営・翻訳・通訳・事務等）しております。テロの発生・感染症の流行・自然災害・外交問題等の外部環境の変化により、対面での会議・商談の自粛や国際会議・各種展示会が開催中止あるいは延期となった場合、当社グループの業績に影響を与える可能性があります。 （６）翻訳・通訳内容に関する瑕疵・過失、納期遅延について当社グループが行っている翻訳、通訳、外国出願支援、メディカルライティングでは十分な人員体制と専用システムによる納期・品質の徹底管理を行っておりますが、それら成果物の内容や納期遅延等により、顧客に対し重大な損害を発生させてしまう可能性があります。また、当社グループでは成果物に瑕疵・過失が発生しないよう、翻訳者等の登録スタッフから受領した翻訳物については内容を社内で再度確認したのち顧客へ納品しております。今まで、翻訳、通訳、外国出願支援、メディカルライティングの内容に起因する損害賠償を顧客から請求されたことはありませんが、それらの内容に起因して顧客に何らかの重大な損害が発生した場合、損害賠償等の補償や信用低下等により、当社グループの事業及び業績に影響を与える可能性があります。（７）著作権当社グループは顧客の依頼によって著作物を預かり、翻訳を行っております。多くの翻訳原稿は顧客自身が著作権を有する社内文書ですが、中には当該翻訳原稿の著作権を顧客が所有していない場合もあります。当社グループでは、翻訳原稿の著作権が第三者に帰属するものであることが明白な場合、当社グループの業務への使用につき支障がないことを顧客に確認しており、今まで著作権に関するトラブルが発生したことはありません。今後万が一、顧客から預かった翻訳原稿が第三者の著作権等を侵害していたことにより何らかのトラブルが発生し、依頼主である顧客だけでなく翻訳を行った当社グループにも損害賠償等を求められた場合には、その補償等により当社グループの業績に影響を与える可能性があります。 （８）退職役職員の競業過去に当社グループの役職員が退任又は退職し同業を営んでいるケースがあります。当社グループの役職員が退任又は退職する際には誓約書を入手しておりますが、同業を営んだ場合に当社グループの顧客をめぐる受注競争等が発生する可能性があり、当社グループの事業及び業績に影響を与える可能性があります。 （９）人材の確保・育成等①  登録スタッフ当社グループが行っている翻訳、派遣、通訳の各事業は登録スタッフであるフリーランスの翻訳者・通訳者に業務を委託していることから、それぞれの事業における優秀な登録スタッフの確保が必要です。当社グループではこれまでに登録スタッフの不足による業績への重大な影響を受けたことはありませんが、万が一、質的・量的に十分な登録スタッフを確保できない場合、当社グループの事業及び業績に影響を与える可能性があります。②  従業員当社グループは優秀な人材の確保・育成が重要な課題であると認識しており、当社グループの成長速度に見合った採用活動を行っています。しかし、これらの施策により優秀な人材を確保・育成できなかった場合、労働力不足やサービス品質の低下等により、当社グループの事業及び業績に影響を与える可能性があります。 （10）コンプライアンス①  顧客の機密情報の保護について当社グループが業務上顧客から受託する翻訳原稿等には、顧客の重要な経営上の機密情報が含まれている場合があり、これらの機密情報の流出や外部からの不正アクセスによる被害防止は、当社グループの事業にとって極めて重要であります。当社グループではこれら機密情報等の第三者への漏洩を防止するために、従業員及び翻訳者・通訳者等の登録スタッフに対し、誓約書又は業務委託契約による機密保持義務を課しております。翻訳者・通訳者等の登録スタッフに対しては情報管理マニュアルを配布してその遵守を求めております。また、各社ごとに執務室にはセキュリティロックを施し、会社関係者の事業所への入退出を厳格に管理しております。しかし、これらの対策にも関わらず、何らかの原因によって機密情報が漏洩した場合、損害賠償等の補償や信用低下等により、当社グループの事業及び業績に影響を与える可能性があります。②  個人情報の漏洩について当社グループでは、翻訳者・通訳者等の登録スタッフ、顧客に関わる個人情報、通訳・翻訳学校の受講生等の個人情報を保有しております。当社グループでは、個人情報を各社別にシステムで管理しており、これら情報のアクセスは職位及び業務内容により制約されております。また、当社では、ISMS認証（ISO27001）を取得しており、情報管理規程の策定と運用、全役職員を対象に定期的な研修等による教育を実施する等、個人情報の保護に努めております。しかし、不測の事態の発生により当社グループが保有する個人情報が外部に漏洩した場合、損害賠償等の補償や信用低下により、当社グループの事業及び業績に影響を与える可能性があります。③  コンプライアンスについて当社グループでは、「コンプライアンス重視」を経営方針の一つとして位置付けており、コンプライアンス重視の経営を組織的に実践するためグループ企業行動規範を定め、コンプライアンス担当役員を長とした委員会を設置しています。また、コンプライアンス上の問題の早期発見や対応のため、役職員を対象とした社内及び社外の相談窓口（コンプライアンス・ヘルプライン）の設置や啓発活動等、コンプライアンス体制強化に努めております。しかし、これらの取り組みにも関わらず、コンプライアンス上のリスクを完全に排除することは困難であり、今後の当社グループの事業運営に関して法令等に抵触する事態が発生した場合、当社グループの事業継続及び業績に影響を与える可能性があります。④  第三者との係争について当社グループは、法令遵守を基本としたコンプライアンス活動の推進により、法令違反、情報漏洩、知的財産権侵害等を防止し、法改正等への適切な対応、契約行為が及ぼす法的効果の十分な検討を行うことで、訴訟に発展するリスクを排除するよう努めております。しかし、何らかの予期せぬ事象により、法令違反等の有無に関わらず、顧客や取引先、第三者との予期せぬトラブルが訴訟等に発展する可能性があります。翻訳事業においては、顧客から預かった翻訳原稿が第三者の著作権等を侵害していた場合に、依頼主である顧客だけでなく当社グループにも損害賠償等を求められる可能性があり、かかる訴訟の内容及び結果によっては、多大な訴訟対応費用の発生や信用低下等により、当社グループの事業継続及び業績に影響を与える可能性があります。 （11）海外進出当社グループでは米国に子会社を設立し現地で翻訳サービスの提供を行っております。海外での事業活動を展開するうえで、制度上の問題や予期せぬ経営環境の悪化、為替レートの変動等が生じた場合、当社グループの業績及び財政状態に影響を及ぼす可能性があります。 （12）企業買収等当社グループは事業の強化・補強を目的に、企業買収及び資本参加を含む投資を行うことがあります。当社グループは買収企業又は投資先とのシナジー効果を高める等、当社グループの企業文化や経営戦略の浸透を図りますが、期待した利益やシナジー効果を確保できない場合には、当社グループの業績及び財政状態に影響を及ぼす可能性があります。 （13）大規模自然災害等地震や水害等の大規模自然災害や火災、暴動、テロ等の人災、予期せぬ災害や事故等の発生により、当社グループの拠点や顧客企業の重要な設備が破損する等の被害があった場合、また、感染症の流行等により、当社グループや顧客企業の事業活動に影響が生じた場合、当社グループの業績及び財政状態に影響を及ぼす可能性があります。また、大規模自然災害が発生した場合に適用する「事業継続計画（BCP）」等、有事の際の対応策を策定しています。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1）経営成績等の状況の概要当連結会計年度における当社グループの財政状態、経営成績及びキャッシュ・フローの状況の概要は次のとおりであります。 ①財政状態及び経営成績の状況当社グループの当連結会計年度の財政状態及び経営成績は以下のとおりであります。a.財政状態当連結会計年度末の資産合計は8,326百万円となり、前連結会計年度末に比べ839百万円増加いたしました。当連結会計年度末の負債合計は2,075百万円となり、前連結会計年度末に比べ261百万円増加いたしました。当連結会計年度末の純資産合計は6,250百万円となり、前連結会計年度末に比べ578百万円増加いたしました。b.経営成績当連結会計年度の経営成績は、売上高11,303百万円（前期比3.2％増）、営業利益902百万円（前期比2.8％減）、経常利益は938百万円（前期比2.2％減）、親会社株主に帰属する当期純利益711百万円（前期比3.5％増）となりました。各セグメントの経営成績は次のとおりであります。翻訳事業は、売上高8,458百万円（前期比0.0％増）となりました。派遣事業は、売上高1,174百万円（前期比4.9％増）となりました。通訳事業は、売上高1,095百万円（前期比28.2％増）となりました。コンベンション事業は、売上高233百万円（前期比53.3％増）となりました。その他のセグメントは、売上高342百万円（前期比6.3％減）となりました。 ②キャッシュ・フローの状況  当連結会計年度末における現金及び現金同等物は4,490百万円となり、前連結会計年度末に比べ551百万円の増加となりました。  当連結会計年度における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。（営業活動によるキャッシュ・フロー）営業活動によるキャッシュ・フローは753百万円の収入（前期は373百万円の収入）となりました。主な要因は、税金等調整前当期純利益の計上1,005百万円及び仕入債務の増加65百万円であります。（投資活動によるキャッシュ・フロー）投資活動によるキャッシュ・フローは60百万円の支出（前期は28百万円の支出）となりました。主な要因は、事業譲受による支出117百万円であります。（財務活動によるキャッシュ・フロー）財務活動によるキャッシュ・フローは150百万円の支出（前期は133百万円の支出）となりました。主な要因は、配当金の支払額150百万円であります。 ③生産、受注及び販売の実績a.生産実績  当連結会計年度の生産実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当連結会計年度（自  2023年４月１日至  2024年３月31日）前期比（％）翻訳事業（千円）4,019,04195.1コンベンション事業（千円）201,538252.7その他（千円）42,876107.7合計（千円）4,263,45598.2  （注）１．内部取引については相殺消去しております。２．当連結会計年度において、コンベンション事業の生産実績に著しい変動がありました。これは主に、複数の国際的な学会の運営によるものであります。３．派遣事業、通訳事業については、生産に該当する事項がないため記載を省略しております。 b.受注実績  当社の業務においては、受注時に翻訳内容（言語、納品日、納品形態等）は決定されますが、受注金額の算定基礎となるページ数、ワード数、文字数等が確定しないため、受注金額の記載を省略しております。 c.販売実績  当連結会計年度の販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当連結会計年度（自  2023年４月１日至  2024年３月31日）前期比（％）翻訳事業（千円）8,458,9310.0派遣事業（千円）1,174,2864.9通訳事業（千円）1,095,13528.2コンベンション事業（千円）233,37553.3その他（千円）342,245△6.3合計（千円）11,303,9743.2  （注）１．セグメント間の取引については相殺消去しております。２．当連結会計年度における主な相手先に対する販売実績及び当該販売実績の総販売実績に対する割合は、いずれの相手先も当該割合が100分の10未満であるため、記載を省略しております。 (2）経営者の視点による経営成績等の状況に関する分析・検討内容  経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 ①当連結会計年度の経営成績等の状況に関する認識及び分析・検討内容a.当社グループの当連結会計年度の経営成績等イ　財政状態（資産）当連結会計年度末における流動資産は7,289百万円となり、前連結会計年度末に比べ678百万円増加いたしました。これは主に現金及び預金、受取手形及び売掛金が増加したことによるものであります。固定資産は1,036百万円となり、前連結会計年度末に比べ161百万円増加いたしました。これは主に土地、のれん及び繰延税金資産が増加したことによるものであります。この結果、総資産は8,326百万円となり、前連結会計年度末に比べ839百万円増加いたしました。（負債）当連結会計年度末における流動負債は1,853百万円となり、前連結会計年度末に比べ235百万円増加いたしました。これは主に買掛金及び未払法人税等が増加したことによるものであります。固定負債は221百万円となり、前連結会計年度末に比べ26百万円増加いたしました。この結果、負債合計は2,075百万円となり、前連結会計年度末に比べ261百万円増加いたしました。（純資産）当連結会計年度末における純資産は6,250百万円となり、前連結会計年度末に比べ578百万円増加いたしました。これは主に親会社株主に帰属する当期純利益の計上及び剰余金の配当を実施したことによるものであります。ロ　経営成績当連結会計年度における我が国経済は、新型コロナウイルス感染症における行動制限の解除で経済活動の正常化が進み、景気に持ち直しの動きが見られるものの、急激な円安の進行や長期化するロシア・ウクライナ情勢等の影響による原材料価格の高騰、物価の上昇等により景気の減速が懸念され、先行きは依然として不透明な状況にあります。当社グループを取り巻く事業環境におきましては、翻訳事業の需要は、顧客企業の業績回復を背景に堅調に推移しました。通訳事業はオンラインによる通訳サービスの定着に加え、海外からの入国制限の解除や国内における新型コロナウイルス感染症の５類感染症への移行が追い風となり、対面による通訳需要の回復を後押ししました。このような環境のもと、当社グループは2023年３月期を初年度とする３ヵ年の中期経営計画に基づき、当社グループの中核をなす翻訳事業の持続的成長を目指すとともに翻訳支援ツールや機械翻訳など最先端技術の積極的な活用を推し進め、企業のグローバル展開に伴う翻訳・通訳需要の獲得に努めてまいりました。これらの結果、当社グループの当連結会計年度の経営成績につきましては、売上高はコアビジネスである翻訳事業が医薬分野での売上高減少の影響で前期比ほぼ横ばいとなったものの、派遣、通訳、コンベンションの各事業が好調に推移し、前期比3.2％増の11,303百万円となりました。利益面は人件費を中心に販売費及び一般管理費が増加したことに加え、翻訳事業の医薬分野における減収も影響し、営業利益は前期比2.8％減の902百万円、経常利益は前期比2.2％減の938百万円となりました。親会社株主に帰属する当期純利益は第４四半期にグループ会社化した株式会社福山産業翻訳センターの株式取得に伴い、負ののれん発生益を計上したことから、前期比3.5％増の711百万円となりました。各セグメントの業績は次のとおりであります。 (翻訳事業)特許分野では前期に引き続き主要顧客である特許事務所や企業の知的財産関連部署からの受注が好調に推移し、売上高は前期比7.1％増の2,902百万円となりました。医薬分野では新薬開発関連文書の受注拡大に向け、顧客企業との関係性強化に努めたものの、内資製薬からの受注が前期比ほぼ横ばいで推移し、加えて外資製薬や外資系CRO（医薬品開発受託機関）、医療機器関連企業からの受注減少も影響したことから、売上高は前期比6.8％減の2,605百万円となりました。工業・ローカライゼーション分野では自動車や機械、電気機器等を中心とする製造業の顧客からの受注が拡大しましたが、前期の大型案件の反動減により、売上高は前期比0.3％減の2,368百万円となりました。金融・法務分野では上場企業の英文開示需要を背景にIR関連文書の受注が継続して推移したことに加え、企業の管理系部署からの受注が増加し、売上高は前期比1.1％増の582百万円となりました。これらの結果、翻訳事業の売上高は前期比ほぼ横ばいの8,458百万円となりました。(派遣事業)派遣事業においては、語学スキルの高い人材への底堅い需要により常用雇用者数が前期を上回る水準で推移したことから、売上高は前期比4.9％増の1,174百万円となりました。(通訳事業)通訳事業においては、主要顧客である金融機関、医薬品関連会社、精密・通信機器メーカー、外資系コンサルティング会社からの継続的な受注に加え、精密機器メーカーから大型スポット案件を獲得したことで、売上高は前期比28.2％増の1,095百万円となり、過去最高を更新しました。(コンベンション事業)コンベンション事業においては、複数の国際的な学会の運営により、売上高は前期比53.3％増の233百万円となりました。(その他)その他のセグメントにおいては、外国への特許出願に伴う明細書の作成や出願手続きを行う株式会社FIPASの売上高は増加したものの、通訳者・翻訳者養成スクール「アイ・エス・エス・インスティテュート」の受講者数の伸び悩み等が影響し、売上高は前期比6.3％減の342百万円となりました。ハ　キャッシュ・フロー  当連結会計年度のキャッシュ・フローの分析につきましては、「(1）経営成績等の状況の概要　②キャッシュ・フローの状況」に記載のとおりであります。 b.当社グループの資本の財源及び資金の流動性当社グループの資金需要は大きく分けて運転資金需要と設備資金需要の二つがあります。運転資金需要のうち主なものは、登録スタッフである翻訳者・通訳者等への仕入費用のほか、販売費及び一般管理費等の営業費用であります。設備資金需要につきましては、主に事務所等の建物附属設備や情報処理・翻訳制作工程に利用するための無形固定資産への投資等があります。当社グループの現在の運転資金につきましては、内部資金より充当しておりますが、必要に応じて外部より調達することがあります。なお、当連結会計年度末における現金及び現金同等物の残高は4,490百万円であり、当連結会計年度末におけるリース債務を含む有利子負債の残高はありません。 c.経営方針・経営戦略、経営上の目標の達成状況を判断するための客観的な指標等2023年３月期を初年度とする３ヵ年の中期経営計画において、新たな経営指標として売上高営業利益率９％及び自己資本利益率（ROE）12％以上を定めております。この結果、当連結会計年度の売上高営業利益率は前年比0.5ポイント減の7.9％、自己資本利益率（ROE）は前年比0.8ポイント減の11.9％となりました。当社グループはこれらの経営指標の達成に向け、さらなる収益性と資本効率向上を目指してまいります。 ②重要な会計上の見積り及び当該見積りに用いた仮定財務諸表の作成に当たって用いた会計上の見積り及び当該見積りに用いた仮定のうち、重要なものについては、「第５経理の状況　２財務諸表等（１）財務諸表　注記事項（重要な会計上の見積り）」に記載のとおりであります。 
経営上の重要な契約等	５【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６【研究開発活動】  該当事項はありません。 
設備投資等の概要	１【設備投資等の概要】  当社グループでは、総額で5,002千円の設備投資を実施いたしました。セグメントごとの内訳は、翻訳事業が4,663千円、通訳事業が338千円であります。  その主たるものは、翻訳事業における事務所移転費用1,629千円及び翻訳支援ツール改修費用1,200千円であります。  その他、当連結会計年度において重要な設備の除却、売却はありません。 
主要な設備の状況	２【主要な設備の状況】  当社グループにおける主要な設備は、以下のとおりであります。(1）提出会社2024年３月31日現在 事業所名（所在地）セグメントの名称設備の内容帳簿価額従業員数（人）建物（千円）工具、器具及び備品（千円）土地（千円）ソフトウェア（千円）合計（千円）本社（大阪市中央区）翻訳事業業務施設4,620863－1,5527,036110(37)東京本社（東京都港区）翻訳事業業務施設14,9064,223－20,67439,804249(68)名古屋営業部（名古屋市中区）翻訳事業業務施設4,546298－1024,94627(17)  （注）１．上記のほか、本社、東京本社及び名古屋営業部は賃借物件であり、当連結会計年度における賃借料の総額は149,673千円であります。２．従業員数の（  ）は、臨時雇用者数を外書しております。 (2）国内子会社2024年３月31日現在 会社名事業所名（所在地）セグメントの名称設備の内容帳簿価額従業員数（人）建物（千円）工具、器具及び備品（千円）土地（千円）ソフトウェア（千円）合計（千円）株式会社アイ・エス・エス東京本社（東京都港区）派遣事業通訳事業コンベンション事業その他業務施設－657－9421,60084(６)株式会社福山産業翻訳センター広島本社（広島県福山市）翻訳事業業務施設－2,43925,41348128,33513(－)  （注）従業員数の（  ）は、臨時雇用者数を外書しております。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式10,280,000計10,280,000 
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2024年３月31日）提出日現在発行数（株）（2024年６月27日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式3,369,0003,369,000東京証券取引所スタンダード市場単元株式数100株計3,369,0003,369,000－－
