項目	値
事業の内容	３【事業の内容】　当社グループは、当社及び子会社５社で構成されており、自動車内装部品、住宅設備資材及び建築内装資材等の製造販売を主たる業務としております。　当社グループの事業における位置付け及びセグメントとの関連は、次のとおりであります。なお、次の３部門は「第５　経理の状況　１　連結財務諸表等（１）連結財務諸表　注記事項（セグメント情報等）」に掲げるセグメントの区分と同一の区分であります。(1）自動車部品　主要な製品は、トランク部品、フロア部品、シート部品、ルーフ部品等の自動車内装部品であります。　当社が国内で製造販売するほか、海外では、盟和（大連）汽車配件有限公司、盟和（佛山）汽車配件有限公司、MEIWA INDUSTRY NORTH AMERICA,INC.、MEIWA INDUSTRY (THAILAND) CO.,LTD.が製造販売しております。 (2）住宅　産業資材として、住宅設備資材及び建築内装資材を当社が製造販売しております。 (3）その他　梱包用緩衝材等の発泡プラスチック成形品等を盟和（大連）汽車配件有限公司で製造販売しております。 　事業の系統図は次のとおりであります。※ 非連結子会社　MEIWA INDUSTRIA MÉXICO, S.A. DE C.V.（当社99.99％出資）との取引はありません。
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。(1）経営方針　当社グループは設立以来、自動車内装部品を中心として、「より良いもの」、「喜んでいただけるもの」を、「より安く」、そして「より早く」提供することにより社会に貢献することを基本理念として事業展開を行なってまいりました。　当社グループの企業理念では、「法令順守と高い倫理観に基づく企業活動、環境にやさしい製品づくり、技術革新による顧客満足度向上に努め、株主、取引先、地域社会等会社をとりまくさまざまな関係者と良好なコミュニケーションを実践する」としております。 (2）経営戦略等　当社グループは、内装部品をグローバルに供給できるサプライヤーを目指し、2006年の中国進出を皮切りに、日系自動車メーカーの生産拠点が集中する日本、中国、北米、ASEANの「グローバル四極」に生産拠点を整備してまいりました。一方、この間の新型コロナウイルス感染拡大、これに続く半導体供給不足等による自動車減産、さらには電動車へのシフト、自動運転・コネクテッド技術の進化、シェアリングの拡大等自動車業界の大変革もあり、取り巻く事業環境は大きく変化しております。このような状況を踏まえ、今般新たな長期ビジョン及び中期経営計画を策定致しました。 　2035年を展望した新たな長期ビジョン「長期ビジョン2035」は、「独自の樹脂技術と環境にやさしい循環型の物造りを進化させ、モビリティの未来と多様な社会基盤を支える会社を目指す」としております。当社グループが創業以来取組んでいる製品リサイクル、すなわち資源を再生し新たな価値を生み出すという考え方をベースに、大きな変革期を迎えている自動車産業、モビリティの未来と住宅資材をはじめとする様々な社会基盤を独自の樹脂技術で支え、社会に貢献することを目指しております。 　「長期ビジョン2035」に基く新たな中期経営計画は、期間を2025年３月期から2031年３月期までの７年間とし、ステージを３段階に分けております。第１ステージは、2025年３月期から2026年３月期までの２年間で、収益基盤強化に取組みます。第２ステージは、2027年３月期から2029年３月期までの３年間で、今後の成長軌道を確立させてまいります。第３ステージは、2030年３月期から2031年３月期までの２年間で、それまでの取組みの成果により数値目標を達成してまいります。　計画名は、2030年に向けた盟和産業の変革、トランスフォーメーションという意味で、「MWX2030」（MWは盟和産業の略称）と致しました。収益力強化、成長戦略、ESG経営という下記３つの重点課題に取り組み、数値目標として最終年度の当期純利益９億円、ROE８％以上を目指します。 MWX2030重点課題 項目取組内容（例）収益力強化取引採算の改善販売価格の適正化、低採算取引の見直し一貫生産体制強化購入部品内製化等製造・管理の効率化省人化・省エネルギー設備導入、DX活用原価改善グループ全体での買い方、造り方、運び方改善成長戦略新分野開拓保有技術を活かした関連分野の開拓循環型の物造りCE（サキュラーエコノミー）への対応既存分野拡販新製品受注、取引シェア拡大、非日系顧客開拓ESG経営カーボン・ニュートラル推進2030年までにCO2排出量2013年度比半減人的資本の拡充層別人員体制確保、海外拠点技術者の現地化資本コストや株価を意識した経営株主価値の向上、ROE・PBR等指標改善 (3）経営環境　今後の世界経済は、インフレの高止まりや欧米の金融政策などに伴う景気後退懸念、中国の景気停滞、ウクライナや中東での紛争長期化による影響等、先行き不透明な状況が続くものと予想されます。当社グループが属する自動車業界におきましては、半導体供給不足が正常化し、自動車の生産は回復傾向が見込まれる一方、原材料・エネルギーコストの高止まりや労務費の上昇が懸念されます。また、足元ではハイブリッド車の売れ行きが好調であるものの、BEV（電気自動車）化の方向性に変動は無く、CN（カーボン・ニュートラル）、CE（サーキュラー・エコノミー）への対応強化も求められております。(4）優先的に対処すべき事業上及び財務上の課題　当社グループの対処すべき課題は以下の通りであります。 　①　収益力強化　原材料・エネルギーコストや労務費等の上昇に対し、海外拠点とのグローバル連携による材料価格低減、生産工程の自動化・省人化等、原価低減の一層の強化とコスト上昇分の価格転嫁に取り組んでまいります。また、海外拠点においても同様に、販売価格の適正化や中国での事業構造改善施策の実施等、収益体質の強化を図り、グループ全体の収益力を高めてPER（株価収益率）やPBR（株価純資産倍率）の向上に努めます。 　②　新製品・新技術開発と環境問題への取組強化　当社の特長である樹脂の配合・加工技術を活かし、新製品の開発を加速するとともに、既存技術の改良・応用に取組み新用途の開拓を進め、当社製品の競争力強化に努めます。BEV化対応、CN、CE実現の観点からも技術開発を進め、廃棄物ゼロを目指しリサイクル技術の進化、生産設備の省エネルギー化等、環境にやさしい循環型の物づくりに取り組んでまいります。 　③　市場開拓　自動車部品事業においては、当社独自の技術力やリサイクル性を活かした製品提案により競争力・顧客満足度を高め、受注拡大を図るとともに、海外拠点では非日系顧客への販路拡大も進めてまいります。　住宅事業では、住設分野の取引を更に深化させ、業容の拡大・安定化を図るとともに、新規分野開拓を加速し有望な開発案件にリソースを重点投入して新たな事業の柱を創出してまいります。 　④　人材開発への取組み　社会情勢、雇用環境の変化により個人の働き方が多様化する中、人材の採用と定着化を重点的に進め企業競争力の強化を図ります。性別、年齢、国籍を問わず適材適所の人材の採用と教育研修の強化により、専門分野に拘わらず一人で多くの役割を担えるグローバル人材の育成に努めるとともに、社員間のコミュニケーションを活発化し働きやすく風通しの良い職場をつくります。 
事業等のリスク	３【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。当社グループは、これらのリスクの発生可能性を認識したうえで、発生の回避及び発生した場合の迅速な対応に努めてまいります。　なお、文中の将来に関する事項は、有価証券報告書提出日（2024年６月28日）現在において当社グループ（当社及び連結子会社）が判断したものであります。 (1）経済状況　当社グループの主要な事業である自動車部品事業は、自動車需要のある国または地域の経済状況の影響を少なからず受けることになります。世界の主要市場で予測を超える急激な景気後退やそれに伴う自動車需要の縮小が生じた場合、当社グループの経営成績等に影響を及ぼす可能性があります。 (2）海外事業展開に伴うカントリーリスク　当社グループは、成長戦略の一環としてグローバル化を進めており、進出地域で予期しない政治・経済の不安定化や法律・制度の変更、人件費の高騰や労働問題の発生、暴動・テロ・戦争・その他の要因による社会的混乱等が生じる可能性があります。そのような場合、事業の遂行に問題が生じて当社グループの経営成績等に影響を及ぼす可能性があります。 (3）原材料価格の変動　当社グループ製品の原材料は主としてプラスチック樹脂のため、原油市況の変動により原材料仕入価格及び製品販売価格が変動するリスクがあります。販売／仕入に関するタイムリーな価格交渉や仕入ルートの多角化、さらには受注から納入まですべての工程を対象とする総原価低減活動によりコスト増加を吸収するよう努めておりますが、原油価格や為替の変動等に起因する原材料仕入価格の高騰または製品販売価格の下落により、当社グループの経営成績等に影響を及ぼす可能性があります。 (4）価格競争　当社グループが属する自動車部品業界では、継続的にコスト削減の取り組みが行われているため販売価格が低下する傾向にあり、同業他社との価格競争が激しくなっています。当社グループは技術、品質面で優れた製品を供給するとともに積極的に原価低減活動を行っておりますが、価格面で十分な対応ができない場合は、顧客の要請に応えられず収益性を保つことができなくなり、当社グループの経営成績等に影響を及ぼす可能性があります。 (5）特定の取引先への依存　当社グループは、国内すべての自動車メーカーに製品を供給しており、海外の自動車メーカーにも販路を拡大しております。一方、当連結会計年度の連結売上高において、トヨタ自動車グループの占める割合は53.4％となっております。当社グループは同社グループとの取引をさらに深耕・発展させつつグローバルな販路拡大に努めておりますが、同社グループの自動車生産・販売の動向によっては、当社グループの経営成績等に影響を及ぼす可能性があります。 (6）製品の品質不具合　当社グループは、お客様に満足いただける安全で高品質な製品の提供に努めることを行動規範に定めております。また、設計・開発から製造まできめ細かな管理体制を整え、ISOなど国際的に認知されている品質管理の認証等を取得し、品質向上に取り組んでおります。　しかしながら、予期せぬ品質不具合が発生した場合、多額のコストの発生や社会的信用の低下等により、当社グループの経営成績等に影響を及ぼす可能性があります。 (7）為替レートの変動　当社グループはグローバルに事業展開を行い、海外に子会社を設けております。海外の各子会社の財務諸表は現地通貨で作成し、連結財務諸表作成時に日本円に換算します。このため、日本円に換算する際の為替レートの変動により連結財務諸表上の金額が変動し、当社グループの経営成績等に影響を及ぼす可能性があります。 (8）法的規制等　当社グループは、事業展開する各国において、事業・投資の許可、輸出入規制、安全保障上の措置を含め様々な法的規制等の適用を受けております。　当社グループではこれらの法的規制等の遵守に努めておりますが、将来、当該法的規制等が変更された場合や何らかの理由により遵守できない事態が発生した場合には、当社グループの経営成績等に影響を及ぼす可能性があります。 (9）知的財産の保護または侵害に伴うリスク　当社グループでは、自社が保有する技術・ノウハウ等について特許権等の取得による保護を図るとともに、他社の知的財産権を侵害しないよう弁理士の協力を得ながらリスク管理に努めております。　しかしながら、知的財産権による保護が困難もしくは限定的な地域もあることから、他社が当社グループの知的財産権を使って類似する製品を製造することを防止できない可能性があります。また、当社グループの製品や技術が将来的に他社の知的財産権を侵害していると判断され、損害賠償等の訴えを起こされる可能性があります。そのような場合、当社グループの経営成績等に影響を及ぼす可能性があります。 (10）自然災害、事故等　当社グループは、予期しない自然災害・不慮の事故等の発生による事業活動への影響を最小限に抑えるため、危機管理体制を整備するとともに、生産設備・防災設備等の定期的な検査・点検やリスク分散等、未然予防と発生時の被害低減に努めております。　しかしながら、自然災害や事故等に起因する当社グループ及び得意先、仕入先等の生産・納入活動の遅延・停止等により、当社グループの経営成績等に影響を及ぼす可能性があります。 (11）情報漏洩、システムダウン等　当社グループは、情報セキュリティ・個人情報保護について、機密情報管理を徹底するとともに、情報セキュリティ委員会を設置して情報漏洩の防止、セキュリティ対策の向上等に取り組んでおります。また、災害や事故の発生に起因するシステムダウンに備えてサーバー機の設置場所を分散する等、リスク分散・早期復旧対策にも努めております。　しかしながら、サイバー攻撃やコンピュータ・ウイルス等への感染、想定を超える災害や事故の発生その他の要因で、機密情報や個人情報が漏洩したり、重要なシステムがダウンした場合、当社グループの経営成績等に影響を及ぼす可能性があります。 (12）感染症に関するリスク　当社グループは、５類感染症へ移行した新型コロナウイルス感染症の感染拡大時での防止対応を契機に、感染者が判明した場合の対応、衛生管理の徹底、働き方の見直し・制度改訂、受注変動に対応した柔軟な生産体制構築等に継続的に取り組んでおります。　しかしながら、感染再拡大した地域でのロックダウン、顧客メーカーの生産調整による売上の減少等、当社グループの経営成績等に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1）経営成績等の状況の概要　当連結会計年度における当社グループ（当社及び連結子会社）の財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は次のとおりであります。①財政状態及び経営成績の状況　当連結会計年度における経済情勢は、国内では経済活動の正常化が進み、個人消費の回復やインバウンド需要の増加等により景気は緩やかな回復基調で推移する一方、物価の上昇や人手不足、資源・エネルギー価格の高止まりなど予断を許さない状況が続いております。中国の景気減速、ウクライナや中東の地域情勢の悪化等、先行き不透明な状況にあります。　当社グループが属する自動車業界におきましては、半導体不足による部品供給制約が緩和され、第４四半期に認証不正問題による減産があったものの、自動車生産は回復基調で推移しました。原材料・エネルギー価格の高止まりや労務費の高騰、中国での日系自動車メーカーの販売回復の遅れもあり、依然として不透明な状況が続いております。　当連結会計年度（当社は2023年４月１日～2024年３月31日、海外子会社は2023年１月１日～2023年12月31日）の業績につきましては、半導体供給不足の緩和による自動車生産の増加や為替換算レートの変動等により、売上高は22,394百万円（前連結会計年度比5.7％増）となりました。　損益面では、原材料・エネルギー価格や加工費等のコストアップに対し原価低減や価格転嫁を進めたものの、北米での値上げ交渉等が一部不調であったことや、中国での日系自動車メーカーの生産減少等に対し現地の営業・管理体制の再編、生産体制の効率化等に取組んだものの効果の実現に時間を要していること等により、営業損失422百万円（前連結会計年度は営業利益68百万円）、経常損失448百万円（前連結会計年度は経常損失25百万円）となりました。また、中国の体制再編に伴う事業構造改善費用の計上や固定資産除却損等を計上する一方、投資有価証券売却益や法人税等調整額の計上等もあり、親会社株主に帰属する当期純損失305百万円（前連結会計年度は親会社株主に帰属する当期純損失73百万円）となりました。 　セグメントごとの経営成績は次のとおりであります。　自動車部品　半導体供給不足の緩和による自動車生産の増加等により、売上高20,433百万円（前連結会計年度比6.0％増）となりましたが、前述の影響によりセグメント損失490百万円（前連結会計年度はセグメント損失51百万円）となりました。　住宅　住宅設備資材を中心に底堅く推移したもののコスト上昇の影響もあり、売上高1,938百万円（前連結会計年度比2.6％増）、セグメント利益64百万円（前連結会計年度比43.9％減）となりました。　その他　売上高は22百万円（前連結会計年度比5.4％増）、セグメント利益は４百万円（前連結会計年度比4.0％増）となりました。 ②キャッシュ・フローの状況　当連結会計年度末における現金及び現金同等物は、4,459百万円（前連結会計年度比32.1％増）となりました。 （営業活動によるキャッシュ・フロー）　営業活動によるキャッシュ・フローは、560百万円の収入（前連結会計年度比18.3％減）となりました。これは主に、税金等調整前当期純損失が339百万円あった一方、現金の支出を伴わない減価償却費874百万円を計上したこと等によるものです。 （投資活動によるキャッシュ・フロー）　投資活動によるキャッシュ・フローは、409百万円の支出（前連結会計年度は1,123百万円の支出）となりました。これは主に、投資有価証券の売却による収入が512百万円あった一方、有形固定資産の取得による支出が891百万円あったこと等によるものです。 （財務活動によるキャッシュ・フロー）　財務活動によるキャッシュ・フローは、811百万円の収入（前連結会計年度は192百万円の支出）となりました。これは主に、長期借入金の返済による支出が460百万円があった一方、短期借入金の増加が1,115百万円、セール・アンド・割賦バックによる収入が240百万円それぞれあったこと等によるものです。 ③生産、受注及び販売の実績a.生産実績　当連結会計年度の生産実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当連結会計年度（自　2023年４月１日　至　2024年３月31日）前期比（％）自動車部品（千円）17,831,5947.2住宅（千円）931,2176.8その他（千円）21,6313.1合計（千円）18,784,4427.2（注）　金額は、販売価格によっており、購入製品は含まれておりません。 b.受注実績　当連結会計年度の受注実績をセグメントごとに示すと、次のとおりであります。セグメントの名称受注高（千円）前期比（％）受注残高（千円）前期比（％）自動車部品20,599,6827.21,499,39112.5住宅1,932,8392.069,391△7.9その他20,921△2.4272△80.0合計22,553,4436.81,569,05411.3（注）　金額は、販売価格によっております。 c.販売実績　当連結会計年度の販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当連結会計年度（自　2023年４月１日　至　2024年３月31日）前期比（％）自動車部品（千円）20,433,2486.0住宅（千円）1,938,8132.6その他（千円）22,0135.4合計（千円）22,394,0755.7（注）　最近２連結会計年度の主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合は、次のとおりであります。相手先前連結会計年度（自　2022年４月１日　至　2023年３月31日）当連結会計年度（自　2023年４月１日　至　2024年３月31日）金額（千円）割合（％）金額（千円）割合（％）トヨタ紡織株式会社3,711,09817.54,004,91717.9 (2）経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 ①経営成績の状況に関する認識及び分析・検討内容　「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析 (1）経営成績等の状況の概要 ①財政状態及び経営成績の状況」をご参照ください。また、当社グループの経営成績に重要な影響を与える要因につきましては、「第２　事業の状況　３　事業等のリスク」をご参照ください。 ②財政状態の状況に関する認識及び分析・検討内容　当連結会計年度末における総資産は24,765百万円（前連結会計年度末比1,263百万円増）となりました。　このうち流動資産は14,323百万円（前連結会計年度末比1,329百万円増）となりました。これは主に、前連結会計年度末に比べ、売掛金が315百万円減少した一方、現金及び預金が1,083百万円、電子記録債権が611百万円それぞれ増加したこと等によるものです。　固定資産は10,442百万円（前連結会計年度末比65百万円減）となりました。これは主に、前連結会計年度末に比べ、投資有価証券が79百万円減少したこと等によるものです。 　当連結会計年度末における負債合計は13,748百万円（前連結会計年度末比1,312百万円増）となりました。　このうち流動負債は10,809百万円（前連結会計年度末比1,822百万円増）となりました。これは主に、前連結会計年度末に比べ、短期借入金が1,233百万円、１年内返済予定の長期借入金が373百万円それぞれ増加したこと等によるものです。　固定負債は2,939百万円（前連結会計年度末比509百万円減）となりました。これは主に、前連結会計年度末に比べ、長期未払金が193百万円増加した一方、長期借入金が712百万円減少したこと等によるものです。 　当連結会計年度末における純資産は11,016百万円（前連結会計年度末比48百万円減）となりました。これは主に、前連結会計年度末に比べ、利益剰余金が480百万円減少した一方、為替換算調整勘定が277百万円、その他有価証券評価差額金が160百万円それぞれ増加したこと等によるものです。　この結果、自己資本比率は前連結会計年度末に比べて2.6ポイント減少し、44.5％となりました。また、１株当たり純資産は前連結会計年度末に比べて13円67銭減少し、3,148円39銭となりました。 ③キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報（キャッシュ・フロー）　「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析 (1）経営成績等の状況の概要 ②キャッシュ・フローの状況」をご参照ください。 （資本の財源及び資金の流動性）　当社グループの資金需要は、営業活動については、部品メーカーとして生産に必要な運転資金（材料・外注費及び人件費等）、投資活動については、受注品生産のための生産設備及び型治具の取得の他、生産性向上を目的とした設備投資及び海外での事業基盤強化や財政基盤強化に向けた投資が主な内容であります。これらの運転資金・設備投資については、主として営業活動によるキャッシュ・フローで得た資金を投入し、不足分については主に借入金で調達する他、リース等も活用して調達手段の多様化を図っております。 ④経営方針・経営戦略、経営上の目標の達成状況を判断するための客観的な指標等　当社は、2019年３月期をベースに５～６年後（2024～2025年３月期）を展望した前中期経営計画に基づき、３年後の当期純利益６億円、ROE５％以上、５～６年後のROE８％以上を目指して収益力強化、市場開拓、新技術開発、及びこれを支える人材開発、気候変動への取組みを重点課題として取組んでまいりました。　しかしこの間、新型コロナウイルスが発生し世界各地で感染が拡大、さらに半導体供給不足による自動車の生産変動や原材料・エネルギー価格高騰等への対応が最優先課題とならざるを得ませんでした。　2024年３月期の業績は、原材料・エネルギー価格や加工費等のコストアップに対し原価低減や価格転嫁を進めたものの、北米での値上げ交渉等が一部不調であったことや、中国での日系自動車メーカーの生産減少に対し現地の営業・管理体制の再編、生産体制の効率化等に取組んだものの効果の実現に時間を要していること等により、親会社株主に帰属する当期純損失305百万円、ROE△2.8％となりました。　この度策定した2025年３月期から2031年３月期までの新たな中期経営計画MWX2030では、「第２ 事業の状況　１ 経営方針、経営環境及び対処すべき課題等 （２）経営戦略等」に記載の通り、収益力強化、成長戦略、ESG経営という３つの重点課題に取り組み、最終年度の当期純利益９億円、ROE８％以上を目指しております。　なお、数値目標はあくまでも経営管理上目指す目標であり、将来の様々な要因によって目標とする数値を達成できない可能性があります。 ⑤重要な会計上の見積り及び当該見積りに用いた仮定　当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。この連結財務諸表の作成にあたり、見積りが必要な事項につきましては、合理的な基準に基づき会計上の見積りを行っております。なお、当社グループの連結財務諸表で採用されている重要な会計上の見積りについては、「第５ 経理の状況　１ 連結財務諸表等（１）連結財務諸表　注記事項（重要な会計上の見積り）」及び「第５ 経理の状況　２ 財務諸表等（１）財務諸表　注記事項（重要な会計上の見積り）」に記載しております。 
経営上の重要な契約等	５【経営上の重要な契約等】　該当事項はありません。 
研究開発活動	６【研究開発活動】　当社グループの研究開発活動は、基礎研究・デザイン・設計・実験・試作・製品化など、量産化までの開発プロセスを原則として社内で行うことで、独自製品の開発、開発期間の短縮や費用の削減等を図っております。また当社の特長である樹脂の配合・加工・積層技術を活かし、主力製品のトランク部品、フロア部品以外の分野でも新製品、新用途の開発を行うとともに、既存製品の改良技術開発に継続的に取組み、当社製品の市場価値を高めてまいります。　当連結会計年度における研究開発費の総額は30百万円※であります。 　セグメント別の研究開発活動は以下のとおりであります。(1）自動車部品《成長・創造技術強化》・将来の主力製品となり得る新製品開発や既存製品に付加価値を加えた改良及び開発に取り組んでおります。・当社の新製品開発を担う開発部では、自動車用途及び非自動車用途に対してもカーボンニュートラルの推進と循環型の物造り（サーキュラーエコノミー）へ対応した新製品開発を進めています。《体質・基盤技術強化》・既存製品/生産工法のブラッシュアップ、コスト競争力強化や競合品との差別化、顧客満足向上に向け継続的な改良技術開発に取り組んでおります。・材料リサイクル技術の強化を図ります。・省人化、無人化を目指した自動化設備、治具の開発に取り組んでおります。・生産変動に対応できる工程の構築及び新規設備/治具へのカーボンニュートラル対応の織り込みに取り組んでおります。《成長基盤強化》・海外拠点の技術開発ニーズを収集して開発検討を行い、グローバルで必要とされる製品の開発および、保有技術を生かした関連分野の開拓に取り組んでおります。・技術開発部門に対応するチームを設置し、海外現地法人と定期的な情報交換を行う他、材料メーカー等との共同開発を行ってまいります。　なお、当連結会計年度における自動車部品セグメントの研究開発費の金額は8百万円※であります。 (2）住宅　住宅は、住設資材分野の取引を更に深化させ、業容の拡大・安定化を図ると共に、営業力を強化し、次の柱となるビジネスの開拓を進めております。市場開拓実現に向けて、市場のニーズを取り込むと同時に、コスト競争力のある新商品開発を開発専門部署（開発部）と連携し、取組んでまいります。　なお、当連結会計年度における住宅セグメントの研究開発費の金額は22百万円※であります。 (3）その他　その他セグメントにおきましては、当連結会計年度の研究開発活動はありません。 ※研究開発費に関する費用の総額(上記研究開発費の他、人件費、試作費、型治具費等を含む)は約426百万円であります。 
設備投資等の概要	１【設備投資等の概要】　当連結会計年度における当社グループ（当社及び連結子会社）の設備投資額は総額896百万円でありますが、これをセグメント別に示すと、次のとおりであります。(1）自動車部品　主として、工場における受注品生産のための生産設備及び型治具等の取得であり、生産能力の増強、合理化及び更新などを目的に行ったものであります。　設備投資額は896百万円であります。(2）住宅　当連結会計年度の設備投資はありません。(3）その他　当連結会計年度の設備投資はありません。 
主要な設備の状況	２【主要な設備の状況】(1）提出会社2024年３月31日現在 事業所名（所在地）セグメントの名称設備の内容帳簿価額（千円）従業員数（名）建物及び構築物機械装置及び運搬具土地（面積㎡）リース資産その他合計 第二生産部（長野県下伊那郡阿智村）自動車部品住宅フロア内装品製造設備トランク内装品製造設備シートバックパネル製造設備ルーフ製造設備シート製造設備168,413263,31355,979(34,739)[31,855]236,96527,879752,55064(8)第一生産部（山梨県中巨摩郡昭和町）自動車部品住宅ルーフ製造設備トランク内装品製造設備208,81477,994399,064(31,124)3,20356,697745,77426(2)第一生産部（岐阜県可児郡御嵩町）自動車部品トランク内装品製造設備703,626188,4741,462,626(61,444)248,12027,6682,630,516 80(15)本社（神奈川県厚木市）自動車部品全社（共通）－7,671－－(－)111,95420,990140,813 14(5)東京営業部（神奈川県厚木市）自動車部品－0－197 7(1)（注）１　帳簿価額には、建設仮勘定は含んでおりません。２　上記中［　］書きは賃借中のものの面積を外数で表示しております。なお、第二生産部賃借土地の主なものは、倉庫用地及び駐車場用地であります。３　上記の他、広島営業所において、事務所を賃借しております。４　上記の他、旧広島営業部の建物等（帳簿価額 4,297千円）・土地（帳簿価額 107,000千円）を賃貸しております。５　従業員数は就業人員であり、臨時従業員数は（　）内に年間の平均人員を外数で記載しております。 (2)在外子会社2024年３月31日現在 会社名（所在地）セグメントの名称設備の内容帳簿価額（千円）従業員数（名）建物及び構築物機械装置及び運搬具土地（面積㎡）リース資産その他合計盟和(大連)汽車配件有限公司（中華人民共和国遼寧省大連市）自動車部品その他トランク内装品製造設備210,799266,281－(－)[25,388]－32,721509,80352(－)盟和(佛山)汽車配件有限公司(中華人民共和国広東省佛山市)自動車部品トランク内装品製造設備501,311222,010－(－)[30,000]－152,604875,92771(－)MEIWA INDUSTRY NORTH AMERICA,INC.(アメリカ合衆国テネシー州ルイズバーグ市)自動車部品トランク内装品製造設備763,096711,83457,682(95,343)3,01739,7161,575,34887(４)MEIWA INDUSTRY (THAILAND)CO.,LTD.(タイ王国サムットプラカーン県）（注）４自動車部品－－－310,099(56,772)－－310,09936(２)（注）１　帳簿価額には、建設仮勘定は含んでおりません。２　上記中［　］書きは賃借中のものの面積を外数で表示しております。３　従業員数は就業人員であり、臨時従業員数は（　）内に年間の平均人員を外数で記載しております。４　MEIWA INDUSTRY (THAILAND)CO.,LTD.については、土地を除く固定資産に関して全額減損損失を計上しております。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式9,408,000計9,408,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2024年３月31日）提出日現在発行数（株）（2024年６月28日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式3,502,8593,502,859東京証券取引所スタンダード市場単元株式数100株計3,502,8593,502,859－－
