項目	値
事業の内容	３【事業の内容】　当社グループ（当社及び当社の関係会社）は当社、連結子会社１社で構成され、システム開発、情報サービスを主たる業務としております。　当社グループの事業に係わる位置づけ、事業種類及び事業内容との関連は次のとおりであります。事業種類セグメント事業内容会社名システム開発制御システムエネルギープラント、交通・運輸当社大連艾普迪科技有限公司自動車システム自動運転/先進運転支援、車載制御車載情報機器特定情報システム防災、危機管理、宇宙・航空組込システムストレージデバイス、IoT建設機械医療機器産業・ICTソリューションビジネスシステム、公共システム構築サービス （当社グループの事業系統図）  
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】当社グループの経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1）会社の経営の基本方針　当社グループは、情報通信技術を応用した新しい価値創造で顧客とともに社会に貢献することを企業理念としております。その理念の下、ソフトウェアによって顧客の製品やシステムの価値を高めることを経営の目標としております。顧客の満足度向上のために、品質・納期・価格・セキュリティの４項目に重点を置き、グループ各社の得意分野を活かして相互に補完しあうことにより、ソフトウェアのライフサイクル全体にわたって信頼できるトータルサービスを提供しております。　また、既存の事業の維持発展だけではなく、当社グループの特色を活かした新たな事業の創生にも注力し、顧客に提供できるサービスの範囲を広げていくように努めてまいります。　これまでに蓄積した「ソフトウェアエンジニアリング技術（注１）」を一歩進め、顧客の多様なニーズに呼応した高い水準のサービスを提供するために、「きめ細かなサービスとは何か」を徹底的に追求してまいります。（注１）　当社の考えるソフトウェアエンジニアリング技術とは次の７要素のことです。アウトプット（ソフトウェア開発の成果）力プロジェクト管理力品質管理力プロセス改善力開発技術力人材育成力顧客接点（コミュニケーション）力 (2）目標とする経営指標　当社グループの中心事業であるシステム開発は、人材と利益が非常に強い関係を持っております。プロジェクト管理能力の向上による人材の有効活用が利益を生み、将来の利益につながる教育の余裕を生み出します。そして、利益の社員への還元と株主の皆様への還元を重視した経営を目標としております。　以上のことから、人材の有効活用の指標として売上高営業利益率、株主の皆様への還元を図る指標として連結配当性向を経営指標としております。売上高営業利益率　　　10％連結配当性向　　　　　概ね50％以上 (3）中長期的な会社の経営戦略　当社グループの事業の中心であるソフトウェア開発は、近年その規模が拡大し、それに伴い品質の低下が危惧されております。その中でも特に品質の低下が人や社会の安全に影響を及ぼす制御・組込分野とその土台となるプラットフォーム分野において当社グループは競争優位を保っており、品質に対する使命を果たしてまいりました。　しかし、ソフトウェア開発においては、開発に関係する会社が増えるほど品質が低下する傾向にあります。このことから、当社グループができるだけ広い範囲を受注することが品質に対する使命を果たすことになり、開発効率の向上にもつながると考え、得意分野にリソースを集中し、受注範囲の拡大を目指しております。また、収益改善のため、プロジェクト受注時の審査、プロジェクト管理の徹底により不採算プロジェクトの撲滅と生産性の向上を実現してまいります。技術面でも、主力技術の強化と新規技術の育成に努めてまいります。　当社は、「ソフトウェアで社会インフラ分野の安全・安心、快適・便利に貢献する」を中期経営ビジョンとする、新たな中期経営計画（2021年６月～2024年５月）を策定いたしました。イ）人材育成のための大規模案件請負の推進、ロ）ソフトウェアの要件定義、開発から運用・保守までをトータルにサービスすることにより顧客に最大のメリットを提供するというトータル・ソフトウェア・エンジニアリング・サービス（T-SES）のトータル度向上、を基本方針として企業価値向上を図ってまいります。 (4）経営環境及び優先的に対処すべき課題　当社グループは、主に社会インフラ分野に関わる参入障壁が高い制御・組込系のシステムの開発を強みとしております。しかし、当社グループを取り巻く経済状況の激変から、業界別の受注環境は大きく変化しております。そのため、当社の各セグメント間の受注量の格差が拡がり、受注価格低減の要求もあいまって、早急な対応をとることが求められています。　これらの直面する課題に対処するだけではなく、今後さらなる飛躍をするための備えをすることも重要な課題であり、以下の取組みを行ってまいります。①　営業力の強化と引き合い案件の増加　取引量の多い既存の顧客からの安定受注に加え、それに次ぐ顧客からの受注拡大のネックとなっているリソース（技術者）を確保するために人材の流動化をさらに進めます。また、新規顧客を開拓するために、当社グループの主力技術分野での提案力を強化し、営業体制の強化を図ります。これにより主要取引先の占有リスク回避にもつなげてまいります。 ②　請負化・大規模化の推進　プロジェクト管理支援部によるプロジェクトマネージャ育成プログラムを実施し、プロジェクト管理力を強化することにより請負業務のリスクを軽減し、大規模システムの請負能力を強化します。品質技術部により開発プロセスを標準化し、安定した品質と生産性の向上を図ります。また、必要な技術を持つ技術者を流動的にプロジェクトに結集させるために事業部間の連携を強化してまいります。 ③　コスト競争力の強化　プロジェクト管理の強化により品質と開発効率を向上させると同時に、中国現地法人を活用し原価低減を進めます。また、基幹情報システムにより管理業務を効率化させることで販売費及び一般管理費を削減し、コスト競争力を強化してまいります。 ④　優秀な人材の確保、育成　当社グループの競争力の源泉である人材育成に関しては、これまで同様、社外の人材育成の専門家の協力を得て、最優先事項として取組んでまいります。また、採用活動におきましても、海外を含めた広い視野で実施し、優秀な人材の確保に努めてまいります。 ⑤　グローバル化の推進　今後も増加することが予想されます海外案件につきましては、顧客がグローバル市場で競争優位を保てるよう技術の育成を図り、顧客とともに積極的にグローバル化を推進してまいります。 ⑥　パートナー企業の開拓　業界におけるリソース（技術者）不足を解消するために、業務を任せることのできる技術力に優れたパートナーを増やしてまいります。また、あわせて必要となる技術者を必要なタイミングで見つける仕組み作りを進めてまいります。 ⑦　働き方改革の推進　多種多様な働き方に対応するための在宅勤務制度等の導入や、利便性・生産性を向上するための労働環境の改善を進め、持続的な成長を目指してまいります。 
事業等のリスク	３【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1）主要取引先の占有率及び状況変化リスク　当社グループの主要取引先は上位３社で売上高の45.5％を占めております。これら特定の業種、顧客との強い関係は強みである反面、経済情勢などの変化により顧客の事業運営が影響を受け、顧客の方針、開発計画等が変更を余儀なくされた場合、当社グループの業績等に影響を及ぼす可能性があります。　当社グループでは、既存顧客での新規分野の獲得、新規顧客の開拓に取組むことでリスクの軽減を図っています。 (2）不採算プロジェクトのリスク　システム開発事業における受注形態の一つである「一括請負」は、見積工数や製品価値を考慮して価格を決定する方式です。したがって、実際にかかる開発コストとの差が利益となります。逆に見積価格以上に開発コストがかかる場合、当社グループの業績等に影響を及ぼす可能性があります。また、顧客の要件変更等不測の事態で採算を割る案件が発生するリスクがあります。　当社グループでは、新規の大型開発案件につきましては、受注審査委員会が規模、新規性（顧客、技術、業務分野、担当者）を事前にチェックし、委員長が受注の決裁を行っております。その後も、毎月プロジェクト状況を報告し、プロジェクトレビュー委員会が監視しております。 (3）投資活動におけるリスク　当社グループが保有する有価証券等の当連結会計年度末における連結貸借対照表計上額は有価証券750百万円及び投資有価証券2,536百万円であります。市場価格の変動や評価額の変動により、当社グループの業績等に影響を及ぼす可能性があります。　当社グループでは、安全性の高い金融資産に限定して運用しております。有価証券及び投資有価証券は、主に満期保有目的の債券及び取引先企業との業務又は資本提携等に関連する株式であり、定期的に時価や発行体（取引先企業）の財務状況等を把握し、また、満期保有目的の債券以外のものについては、市況や取引先企業との関係を勘案して保有状況を継続的に見直しております。 (4）情報セキュリティに関するリスク　当社グループでは業務遂行のために顧客の機密情報を取り扱う場合があります。不測の事態などによりこれらの機密情報が外部に漏洩した場合、損害賠償や信用低下などにより、当社グループの業績等に影響を及ぼす可能性があります。　当社グループでは情報システム・セキュリティ管理委員会で情報の取り扱いに関する規程作成や社員教育の徹底を図っております。 (5）社員の不正行為や不法行為のリスク　社員による悪意をもった経済的損失行為、インターネットを使った不用意な信用失墜行為、ルールの異なる顧客での重大な過誤による損害賠償などにより、当社グループの業績等に影響を及ぼす可能性があります。　当社グループでは経営理念や行動規範の浸透などを通して倫理観の高い社員の育成を図ると同時に、内部統制の強化や経営監査室による内部監査などにより不正行為や不法行為を未然に防ぐ取り組みを行っております。 (6）人材確保のリスク　当社グループの中心事業でありますシステム開発は、優秀な人材の確保が不可欠であり、採用が計画を大きく下回る場合や多数の従業員が離職した場合、当社グループの業績等に影響を及ぼす可能性があります。　当社グループのコアコンピタンスである制御・組込系システム開発の技術者育成には時間を要するため、計画的な人材採用と人材育成を行っております。また、働きやすい環境や制度などへの投資も積極的に行うこととしております。 (7）技術革新のリスク　当社グループの事業は情報通信関連の技術が中心です。これらの技術分野は技術の進化する速度が非常に速く、その幅も非常に広いのが特色であります。革新的な技術の出現や開発手法の変化が起こった場合、その対応に時間や費用を要することにより、当社グループの業績等に影響を及ぼす可能性があります。　当社グループでは調査・研究活動を通して必要とする技術の選択、習得に努めております。 (8）カントリーリスク　当社グループでは中国の現地法人が事業を行っており、当該国における政情の悪化、経済状況の変化、法律や税制の変更などのカントリーリスクにより当社グループの事業戦略や業績等に影響を及ぼす可能性があります。　当社取締役が現地法人の役員を兼務し情報交換を密にすることで、打ち手を早める体制を構築しております。 (9）大規模災害等のリスク　当社グループは東京を中心とした関東地区に事業所が集中しており、この地域で大規模地震やパンデミックなどが発生した場合は業務の停止や縮小などにより、当社グループの業績等に影響を及ぼす可能性があります。　当社グループでは安否確認システムを導入し、社員及び家族の健康や安全を確保しつつ、顧客に安定したサービスを継続的に提供することを阻害するリスクが発生する場合には、代表取締役社長を本部長とする「緊急対策本部」を設置し、リスク低減、対策の検討とその実施を統括的に進める体制としております。
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1）経営成績等の状況の概要　当連結会計年度における当社グループの財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という。）の状況の概要は次のとおりであります。 ①　財政状態の状況　当連結会計年度末の資産につきましては12,311百万円となり、前連結会計年度末に比べ575百万円増加しました。流動資産は9,001百万円となり、前連結会計年度末に比べ478百万円増加となりました。固定資産は3,310百万円となり、前連結会計年度末に比べ96百万円増加しました。主な要因は、売掛金及び電子記録債権が増加したことや有価証券の償還等により現金及び預金が増加したことによります。　負債につきましては2,233百万円となり、前連結会計年度末に比べ169百万円増加しました。主な要因は、前連結会計年度末に比べ賞与引当金が増加したことによります。　純資産につきましては、10,077百万円となり、前連結会計年度末に比べ405百万円増加しました。主な要因は、利益剰余金が配当金の支払いに伴い減少したものの、親会社株主に帰属する当期純利益により増加したこと等によります。　この結果、自己資本比率は81.9％となりました。 ②　経営成績の状況　当連結会計年度におけるわが国経済は、新型コロナウイルス禍からの社会経済活動の正常化が進む中、緩やかな景気回復の動きが継続しました。しかしながら、ロシアによるウクライナ侵攻の長期化に伴う資源・原材料価格の高騰や世界的な金融引締めなどによる海外景気の下振れが、わが国の景気を下押しするリスクとなっております。　情報サービス産業におきましては、業務効率化・生産性向上を目的としたデジタルトランスフォーメーション（DX）など、情報通信技術（ICT）活用の意欲は依然として高いものの、IT投資の動向については慎重に見極めていく必要が生じております。　こうした環境の中、当社は、「ソフトウェアで社会インフラ分野の安全・安心、快適・便利に貢献する」を中期経営ビジョンとする中期経営計画（2021年６月～2024年５月）を策定し、人材育成のための大規模案件請負の推進、トータル・ソフトウェア・エンジニアリング・サービスのトータル度向上を基本方針としております。　人材育成のための大規模案件請負の推進としては、大規模案件を前期より計画通り請負受注しており、開発を通じて新規設計能力やマネージメント力の向上などの人材育成を継続して進めております。　トータル・ソフトウェア・エンジニアリング・サービスのトータル度向上としては、これまでも顧客のご協力を得ながら長期的に継続している「ソフトウェアの要件定義、開発から運用・保守までをトータルにサービスすることで、顧客に最大のメリットを提供する」という取組みを、各セグメントの事業環境に応じて戦略的に目標を定めて実施し、さらなるトータル度向上により顧客への付加価値向上と競争力強化を図っております。 　この結果、売上高は8,923百万円（前年同期比12.3％増）、営業利益は908百万円（前年同期比17.1％増）、経常利益は967百万円（前年同期比19.7％増）、親会社株主に帰属する当期純利益は682百万円（前年同期比28.1％増）となりました。 　セグメントごとの経営成績は次のとおりであります。（制御システム）　制御システムでは、再生可能エネルギーシステムは体制拡大により好調に推移し、プラント監視制御システムは堅調に推移しました。東京圏輸送管理システムは、新たな更新案件が立ち上がり好調に推移しました。新幹線の運行管理システムは、保守フェーズに入り体制を縮小したものの堅調に推移しました。一方、在来線の運行管理システムは、開発量が減少しました。　この結果、売上高は1,429百万円（前年同期比1.5％増）、セグメント利益は302百万円（前年同期比8.4％減）となりました。 （自動車システム）　自動車システムでは、自動運転/先進運転支援関連は第４四半期に新たな案件を受注するなど好調に推移しました。電動化関連は、海外向けの開発規模拡大に伴い受注量が増加しました。車載情報関連は、開発量が大きく増加したことで、売上、利益とも増加しました。　この結果、売上高は2,148百万円（前年同期比14.8％増）、セグメント利益は623百万円（前年同期比27.1％増）となりました。（特定情報システム）　特定情報システムでは、衛星関連システムは新たな案件に参画し好調に推移しました。また、衛星画像関連は堅調に推移したものの、自動運転/先進運転支援関連の画像認識/識別案件は体制を縮小しました。一方、危機管理関連は、大規模請負案件が収束したことで、体制を縮小しました。　この結果、売上高は811百万円（前年同期比9.9％増）、セグメント利益は167百万円（前年同期比0.7％増）となりました。 （組込システム）　組込システムでは、ストレージデバイス開発は担当範囲の拡大に伴い好調に推移し、新ストレージ開発は概ね横ばいで推移しました。IoT建設機械関連は、受注量が減少し体制を縮小しました。　この結果、売上高は1,334百万円（前年同期比9.1％増）、セグメント利益は301百万円（前年同期比5.8％増）となりました。 （産業・ICTソリューション）　産業・ICTソリューションでは、航空宇宙関連は大規模案件に参画するなど売上が増加しました。社会インフラ関連の駅務機器開発は、複数の案件を受注し好調に推移しました。システム構築関連は、受注量が増加しました。　この結果、売上高は3,199百万円（前年同期比18.3％増）、セグメント利益は549百万円（前年同期比7.5％増）となりました。 ③　キャッシュ・フローの状況　当連結会計年度末における現金及び現金同等物（以下「資金」という）は、前連結会計年度末に比べ401百万円増加し、4,157百万円（前年同期比10.7％増）となりました。　当連結会計年度における各キャッシュ・フローの状況とそれらの要因は次のとおりです。（営業活動によるキャッシュ・フロー）　営業活動の結果獲得した資金は、312百万円（前年同期は572百万円の獲得）となりました。当連結会計年度においては、主に税金等調整前当期純利益が増加したことによるものであります。（投資活動によるキャッシュ・フロー）　投資活動の結果獲得した資金は、435百万円（前年同期は259百万円の獲得）となりました。当連結会計年度においては、主に有価証券の償還による収入が増加したことによるものであります。（財務活動によるキャッシュ・フロー）　財務活動の結果使用した資金は、347百万円（前年同期は386百万円の使用）となりました。当連結会計年度においては、配当金の支払を行ったことによるものであります。 ④　生産、受注及び販売の実績ａ．生産実績　当連結会計年度における生産実績をセグメントごとに示すと、次のとおりであります。セグメントの名称生産高（千円）前年同期比（％）制御システム1,127,243+4.5自動車システム1,525,395+10.5特定情報システム644,863+12.5組込システム1,032,916+10.1産業・ICTソリューション2,649,868+20.8合計6,980,286+13.2（注）金額は製造原価によっております。 ｂ．受注実績　当連結会計年度における受注実績をセグメントごとに示すと、次のとおりであります。セグメントの名称受注高（千円）前年同期比（％）受注残高（千円）前年同期比（％）制御システム1,430,343+9.188,920+0.9自動車システム2,128,956+6.7419,406△4.5特定情報システム899,384+14.4278,776+45.7組込システム1,403,499+17.9173,617+66.2産業・ICTソリューション3,290,363+17.6576,297+18.8合計9,152,547+13.31,537,017+17.5 ｃ．販売実績　当連結会計年度における販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称販売高（千円）前年同期比（％）制御システム1,429,573+1.5自動車システム2,148,643+14.8特定情報システム811,952+9.9組込システム1,334,372+9.1産業・ICTソリューション3,199,180+18.3合計8,923,722+12.3（注）主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合相手先前連結会計年度当連結会計年度販売高（千円）割合（％）販売高（千円）割合（％）株式会社日立製作所2,070,49026.12,054,89123.0日立Astemo株式会社1,011,91512.71,099,88612.3キオクシア株式会社800,98210.1901,59710.1 (2）経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。①　重要な会計方針及び見積り　当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。なお、この連結財務諸表の作成に当たりましては、「第５　経理の状況」に記載のとおりです。 ②　当連結会計年度の経営成績等の状況に関する認識及び分析・検討内容イ）経営成績等の状況　売上高は、産業・ICTソリューションで社会インフラ関連の駅務機器開発などが好調に推移、自動車システムで車載情報関連の開発量が大きく増加、組込システムでストレージデバイス開発が好調に推移したことなどで、前連結会計年度に比べ976百万円増加し、8,923百万円（前年同期比12.3％増）となりました。　営業利益は、サービス価値向上による採算性の改善やプロジェクト管理の強化による不採算プロジェクトの最小化などにより、前連結会計年度に比べ132百万円増加し、908百万円（前年同期比17.1％増）となりました。　経常利益は、営業利益の増加などにより、前連結会計年度に比べ159百万円増加し、967百万円（前年同期比19.7％増）となりました。　親会社株主に帰属する当期純利益は、賃上げ促進税制適用による税負担の減少などにより、682百万円（前年同期比28.1％増）となりました。　なお、セグメントごとの業績につきましては、「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1）経営成績等の状況の概要　②　経営成績の状況」に記載のとおりであります。　当期は「ソフトウェアで社会インフラ分野の安全・安心、快適・便利に貢献する」を中期経営ビジョンとする中期経営計画（2021年６月～2024年５月）に沿って、人材育成のための大規模案件請負の推進、トータル・ソフトウェア・エンジニアリング・サービスのトータル度向上に取組んでまいりました。人材育成のための大規模案件請負の推進については、営業力の強化により大規模案件を前期より計画通り請負受注しております。案件の遂行と合わせて社員の新規設計能力やマネージメント力の向上などの人材育成を継続して進めております。トータル・ソフトウェア・エンジニアリング・サービスのトータル度向上については、顧客への付加価値を拡大させるため、セグメント毎の事業環境を考慮し、戦略的に目標を定め、継続的に推進しております。 ロ）資本の財源及び資金の流動性についての分析(a）キャッシュ・フローの状況　当連結会計年度におけるキャッシュ・フローの状況につきましては、「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1）経営成績等の状況の概況　③　キャッシュ・フローの状況」に記載のとおりであります。(b）資金需要　当社グループの営業活動において必要な資金は、主にソフトウェアの開発・運用・保守業務を行うための運転資金（主に人件費・外注費等）と事業活動を維持していくための管理費、継続的な発展を実現するための人材投資（採用・教育費等）が主になります。また投資活動においては、事業シナジーを意図した投資有価証券の取得や、余剰資金を有効活用するための債券投資が主になります。今後も持続的な成長を目指し、人材投資と事業シナジーを意図した投資を進めていく予定であります。(c）財政政策　当社グループでは、営業活動及び投資活動ともに内部資金を充当しており、有利子負債による調達は行っておりません。なお、当社グループでは、資本効率の向上と持続的な企業価値創造を目指し、自己株式の取得・保有・消却の基本方針を以下のとおり定め、取り組んでおります。ｉ）自己株式の取得に係る基本方針・当社は、株主に対する利益還元を経営の重要政策と位置付けており、安定的な配当の継続と連結配当性向概ね50％以上の目標に加え、自己株式取得による利益還元も弾力的に実施していきます。・当社は、資本効率の向上を図るため、自己株式の取得を進めていきます。 ⅱ）自己株式の保有・消却に係る基本方針・当社は、M&amp;A戦略（M&amp;Aや業務資本提携等）を実施するため、一定の自己株式を保有します。・当社は、役職員と共に持続的な企業価値創造を実現していくため、その動機付けの原資として一定の自己株式を保有します。・当社は、株主の自己株式処分による希薄化の懸念を少しでも払拭できるよう、自己株式の保有については、発行済株式総数の10％程度を上限とし、それを超過する部分は、原則として毎期消却します。 ハ）重要な会計上の見積り及び当該見積りに用いた仮定　　当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準にもとづき作成しております。なお、連結財務諸表の作成に当たり採用している重要な会計方針は「第５　経理の状況　１連結財務諸表等（１）連結財務諸表　注記事項（連結財務諸表作成のための基本となる重要な事項）」に記載のとおりであります。　　連結財務諸表を作成するにあたっては、重要な会計方針に関する見積り及び判断を行っており、これらの見積りは、過去の実績等を慎重に検討した上で継続的に評価を行い、必要に応じて見直しを行っておりますが、実際の結果は、見積り特有の不確実性によって異なる場合があります。 
経営上の重要な契約等	５【経営上の重要な契約等】　該当事項はありません。
研究開発活動	６【研究開発活動】　該当事項はありません。
設備投資等の概要	１【設備投資等の概要】　当社グループの当連結会計年度の設備投資額は29,248千円でありますが、その主なものはソフトウェア開発のための事務用機器17,437千円、社内システムや開発効率改善のためのソフトウェア11,410千円であります。
主要な設備の状況	２【主要な設備の状況】(1）提出会社2023年５月31日現在 区分事業所名所在地帳簿価額（千円）従業員数（名）建物及び構築物工具、器具及び備品土地（面積㎡）ソフトウエア合計本社本社東京都品川区27,30926,703－(－)22,12176,13533事業所日立事業所茨城県日立市2,5661,776－(－)6,93711,27994勝田事業所茨城県ひたちなか市5781,541－(－)2,4304,55046京浜事業所川崎市幸区6,9682,582－(－)4489,999340横浜事業所横浜市西区4,1322,108－(－)2,3278,56879恵比寿事業所東京都渋谷区1,141732－(－)－1,87317研修所富士見研修所長野県富士見町13,1132748,796(3,634)－22,183－厚生施設富士見保養所長野県富士見町14,5086523,874(4,710)－38,447－（注）１．本社は全社的管理業務を行っており、各事業所はソフトウェアの開発を行っております。なお、各事業所に　　　　　おいては、複数のセグメントにかかわっております。　　　２．前連結会計年度の有価証券報告書に記載しておりました那須保養所は、2023年１月に売却しております。 (2）国内子会社　該当事項はありません。 (3）在外子会社　在外子会社には主要な設備はありません。
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式42,580,000計42,580,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2023年５月31日）提出日現在発行数（株）（2023年８月25日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式10,645,02010,645,020東京証券取引所スタンダード市場単元株式数は100株であります。計10,645,02010,645,020－－
