項目	値
事業の内容	２ 【事業の内容】当第３四半期連結累計期間において、当社グループ(当社及び当社の関係会社)において営まれている事業の内容について、重要な変更はありません。また、主要な関係会社についても異動はありません。 
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	１ 【事業等のリスク】当第３四半期連結累計期間において、当四半期報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクの発生又は前事業年度の有価証券報告書に記載した「事業等のリスク」についての重要な変更はありません。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	２ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】文中の将来に関する事項は、当四半期連結会計期間の末日現在において判断したものであります。(1) 財政状態及び経営成績の状況　①経営成績の状況当第３四半期連結累計期間（2021年12月１日から2022年８月31日まで）におけるわが国経済は、ウィズコロナによる経済活動の正常化の動きは見られるものの、世界的な資材価格やエネルギー価格の高騰、急激な円安などに伴う物価の高騰もあり、依然として景気の見通しが不透明な状況が続いております。このような状況の中、当社グループはPhil＝共存共栄を企業理念として、土地オーナー・入居者・地域にとって三方良しとなる企画である「空中店舗フィル・パーク」及びガレージ付賃貸住宅「プレミアムガレージハウス」を事業展開してまいりました。土地オーナーに土地活用商品の企画提案をする「請負受注スキーム（既存土地オーナー向けサービス）」と、不動産投資家に当社が土地を購入し土地活用商品の開発から販売までを行う「開発販売スキーム（不動産投資家向けサービス）」の両スキームによるソリューションサービスを提供しております。 ＜経営成績＞　当第３四半期連結累計期間の経営成績は、売上高が2,464,691千円（前年同四半期比36.5％減）、営業損失が35,280千円（前年同四半期は営業利益814,209千円）、経常損失が35,881千円（前年同四半期は経常利益804,685千円）、親会社株主に帰属する四半期純損失が25,236千円（前年同四半期は親会社株主に帰属する四半期純利益535,864千円）となっております。　また、当第３四半期連結累計期間における売上高、売上内訳、売上原価、売上総利益及び売上総利益率は下表のとおりです。  　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　(単位：千円) 第１四半期連結会計期間第２四半期連結会計期間第３四半期連結会計期間第３四半期連結累計期間売上高545,785853,3501,065,5562,464,691 売上内訳 請負受注企画・デザイン等(約90～100％）37,022 42,63460,881140,538設計・監理(約50～60％)23,599 50,03453,133126,767工事請負(約13～18％)390,114664,362842,6521,897,128開発販売――――その他95,04996,318108,889300,257売上原価431,980661,241810,5561,903,777売上総利益113,804192,110255,000560,914売上総利益率20.9%22.5%23.9％22.8％ 　　※売上内訳の請負受注の（　）内は、各業務の売上総利益率の目安を示しています。 　　　＜請負受注スキーム＞当第３四半期連結会計期間における「請負受注スキーム」の竣工引渡件数は８件、受注件数は５件、受注高は602,125千円となりました。受注の内訳は、空中店舗フィル・パークの受注件数が３件、受注高が443,234千円、プレミアムガレージハウスの受注件数が２件、受注高が158,890千円となっております。これにより、当第３四半期連結累計期間における「請負受注スキーム」の受注件数が20件、受注高が1,936,881千円となりました。内訳は、空中店舗フィル・パークの受注件数が８件、受注高が1,109,767千円、プレミアムガレージハウスの受注件数が12件、受注高が827,114千円となっており、空中店舗フィル・パークとプレミアムガレージハウスともに安定して受注を重ねております。空中店舗フィル・パークについて、経済活動がウィズコロナに動き出している背景を受け、前連結会計年度と比較すると、受注件数は回復基調にあります。引き続きコロナ禍のような社会情勢が不安定な中でも受注を重ねられるよう、空中店舗フィル・パークについては立地特性を最大限生かした企画提案及びテナント誘致実績を着実に重ね、プレミアムガレージハウスについては顧客情報のデータベース化やサイトコンテンツの拡充、営業プロセスのDX化に注力してまいります。 　＜開発販売スキーム＞当第３四半期連結会計期間では新たに２件の用地取得契約を締結しました。これにより、当第３四半期連結累計期間の用地取得契約件数は７件となり、将来の売上原価見込金額となる開発プロジェクト総額見込は、当第３四半期末時点で2,183,284千円となりました。引き続き、優良な開発用地の仕入を積極的に進めていく方針です。また、各プロジェクトの工事も順調に進捗しているため、今後は販売を見据えた営業活動についても強化してまいります。  　＜事業の状況＞ 単位2022年11月期　下段[　]内は前期数値１Ｑ２Ｑ３Ｑ４Ｑ合計請負受注スキ｜ム① 受注件数　 空中店舗フィル・パーク件３[２]２[２]３[１]－[０]８[５]② 受注件数(※１)プレミアムガレージハウス件２[４]８　[３]２[６]　　－[９]12[22]③ 受注件数(※１)　 合計件５[６]10[５]５[７]―[９]20[27]④ 受注高(※２)　 空中店舗フィル・パーク千円320,159[1,227,283]346,374[370,721]443,234　[78,328]―[17,567]1,109,767[1,693,900]⑤ 受注高プレミアムガレージハウス千円193,510[236,390]474,713[234,440]158,890[311,869]―[577,470]827,114[1,360,169]⑥ 受注高　 合計千円513,669[1,463,673]821,087[605,161]602,125[390,197]―[595,037]1,936,881[3,054,069]⑦ 期末時点受注残高(※３)千円2,400,320[2,915,120]2,467,324[2,598,173]2,114,963[2,681,707]―[2,587,870] ⑧ 竣工引渡件数件３[０]４[３]８[４]―[９]15[16]開発販売スキ｜ム⑨ 開発用地取得契約件数件５[０]２-１(※４)[０]２-１(※４)[１] ―[０]７[１]⑩ 開発プロジェクト(※５)　 総額見込件数件８ [５]９[４]10[４]  ―[３] ⑪ 開発プロジェクト(※５)　 総額見込千円2,073,595[2,155,974]1,883,301[1,405,904]2,183,284[945,551]―[403,381] ⑫ 販売引渡件数　 土地件０[０]０[０]０[０] ―[０]０[０]⑬ 販売引渡件数　 土地建物件０[０]０[１]０[１]―[１]０[３]⑭ 従業員数人59[39]59[52]58[49]―[48]  ※１　プレミアムガレージハウスの受注件数について、2021年11月期までは、協力会社による受注を含めた件数を記載していましたが、プレミアムガレージハウス１件あたりの受注単価を適切に計算することができないため、2022年11月期からは協力会社による受注は件数に含めておりません。従って、2022年11月期と2021年11月期におけるプレミアムガレージハウスの受注件数の基準を揃えるため、表中の前期数値には2021年11月期第１四半期の１件、第４四半期の３件、計４件の協力会社による受注を除いた件数を記載しています。なお、受注高や受注残高については、2022年11月期も協力会社による受注の数値を引き続き含めています。※２　受注高とは、連結会計期間において新規に受注した工事やプロジェクトの合計（売価ベース）となります。※３　受注残高とは、期末時点において売上に計上されていない工事やプロジェクトの受注高の残高合計であり、将来の売上見込金額となります。※４　用地取得契約を締結していた案件のうち、引渡決済に至らなかった案件があったため、-１件としております。※５　開発プロジェクト総額見込とは、用地取得契約後にプロジェクトを開始した土地活用商品の、期末時点における土地および建物の完成にかかる見込額の合計であり、将来の売上原価見込金額となります。 ＜その他＞　2022年７月22日に当社コーポレートサイトにて公表した通り、100％子会社の「株式会社フィル事業承継・地域活性化プロジェクト」を新設しました。当社グループでは、空中店舗フィル・パークへ入居するテナント、特に中小企業の出店や個人の独立開業を支援することにより、未活性空間に灯りと賑わいを生み出す等、当社独自の視点で地域の活性化に取り組んでおります。このような活動を行っていく中で、今まで日本を支え、今も日本企業の大部分を占める中小企業の後継者不足により、空き地、空き家、駐車場等の未活性空間の増加などが問題となっていることを目の当たりにしました。　そこで、事業承継に課題を持つ中小企業を今まで以上に支援し、この中から空中店舗フィル・パークの拡大に資するテナント事業者の発掘及び育成を行うことを目的とし、子会社を新設しております。新設会社においては、当社グループにおけるノウハウと金融機関や士業のネットワークを活かしながら、PMI（M&amp;A後の統合プロセス）及び事業開発を担う専門会社等とも連携して、共同出資から事業のバリューアップまでを行います。今後、事業承継問題も含めた地域の課題について取り組んでいくことで、当社グループが目指す企業の持続的成長と持続可能な社会の両立を図ってまいります。　また、2022年８月24日に当社コーポレートサイトにて公表した通り、株式会社日本総合研究所よりESG及びSDGsの観点からセカンドパーティ・オピニオンを取得するサステナブルファイナンスとして、第三者割当による第１回及び第２回ステップアップ型新株予約権の発行に関するリリースを公表しました。当社グループを取り巻く環境は、少子高齢化を背景とした都市のスポンジ化に加え、長期に渡る新型コロナウイルス感染症の影響による街の中における未活性空間の増加、気候変動や脱炭素社会への対応など目まぐるしく変化しております。今回のサステナブルファイナンスにより調達する資金は、未活性空間を活性化するための空中店舗フィル・パークの開発及び太陽光発電パネルの設置等環境に配慮したプレミアムガレージハウスの開発に充当し、新たな再生可能エネルギーの創出を行いながら街の活性化に貢献してまいります。 　②財政状態の状況(資産)当第３四半期連結会計期間末の総資産は、前連結会計年度末に比べて702,872千円減少し、4,747,439千円となりました。これは主として、現金及び預金が1,809,327千円減少し、販売用不動産が287,205千円、仕掛販売用不動産が702,473千円増加したことによるものであります。 (負債)当第３四半期連結会計期間末の負債は、前連結会計年度末に比べて203,334千円減少し、2,472,862千円となりました。これは主として、前受金が439,267千円、未払法人税等が230,782千円減少し、買掛金が465,156千円増加したことによるものであります。 (純資産)当第３四半期連結会計期間末の純資産は、前連結会計年度末に比べて499,537千円減少し、2,274,576千円となりました。これは主として、自己株式の取得による自己株式の増加499,879千円によるものであります。なお、収益認識会計基準等の適用により、利益剰余金の当期首残高は48,657千円増加しております。 (2) 事業上及び財務上の対処すべき課題当第３四半期連結累計期間において、当社グループが対処すべき課題について重要な変更はありません。 (3) 研究開発活動該当事項はありません。 
経営上の重要な契約等	３ 【経営上の重要な契約等】当第３四半期連結会計期間において、経営上の重要な契約等の決定又は締結等はありません。 
研究開発活動	
設備投資等の概要	
主要な設備の状況	
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式17,100,000計17,100,000  
発行済株式、株式の総数等	② 【発行済株式】 種類第３四半期会計期間末現在発行数(株)(2022年８月31日)提出日現在発行数(株)(2022年10月14日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式5,778,0005,778,000東京証券取引所プライム市場単元株式数は100株であります。計5,778,0005,778,000―― （注）提出日現在発行数には、2022年10月１日からこの四半期報告書提出日までの新株予約権の行使により発行された株式数は、含まれておりません。 
配当政策	
コーポレート・ガバナンスの概要	
役員の状況	２ 【役員の状況】該当事項はありません。 
貸借対照表	
損益計算書	
キャッシュ・フロー計算書	
