項目	値
事業の内容	3【事業の内容】　当社グループは、当社、子会社13社で構成され、化粧品・トイレタリー・医薬品・食品の製造販売及び化粧雑貨の仕入販売を主な事業内容としております。　なお、当社は特定上場会社等に該当し、インサイダー取引規制の重要事実の軽微基準のうち、上場会社の規模との対比で定められる数値基準については連結ベースの計数に基づいて判断することとなります。　当社グループ各社の事業に係わる位置付け及びセグメントとの関連は次のとおりであります。セグメント主な事業内容会社化粧品事業化粧品及びトイレタリーの製造販売、化粧雑貨の仕入販売国内㈱ノエビア、常盤薬品工業㈱、㈱常盤メディカルサービス、㈱ボナンザ海外ノエビア　ユーエスエー　インク、ノエビア　カナダ　インク、台湾蘭碧兒股份有限公司、上海諾依薇雅商貿有限公司医薬・食品事業医薬品及び食品の製造・仕入販売国内㈱ノエビア、常盤薬品工業㈱、㈱常盤メディカルサービス海外ノエビア　ユーエスエー　インク、ノエビア　カナダ　インク、台湾蘭碧兒股份有限公司その他の事業アパレル・ボディファッション及び航空機・船舶の仕入販売、航空運送・操縦訓練事業、その他国内㈱ノエビア、㈱ノエビアアビエーション、日本フライトセーフティ㈱海外ノエビア　ホールディング　オブ　アメリカ　インク、ノエビア　アビエーション　インク、ノエビア　ヨーロッパ　エスアールエル (1）化粧品事業　国内では、㈱ノエビア、㈱ボナンザにおいて化粧品及びトイレタリーの製造販売、化粧雑貨の仕入販売、常盤薬品工業㈱において化粧品、トイレタリー及び化粧雑貨の仕入販売、㈱常盤メディカルサービスにおいて化粧品及びトイレタリーの仕入販売を行っております。　化粧品事業は、カウンセリング化粧品、セルフ化粧品及びその他化粧品に分けられます。　カウンセリング化粧品は、㈱ノエビアにおいて事業を行っております。㈱ノエビアと「委託販売契約」を締結する販売代理店を通じて化粧品等を販売しており、これらの販売代理店はお客さまに対面販売を行っております。また、主要な販売代理店が、レッスン型サロン「ノエビア　ビューティスタジオ」を展開しております。　セルフ化粧品は、常盤薬品工業㈱において事業を行っております。主に卸を通じてドラッグストア・バラエティショップ等にて販売を行うほか、全国の皮膚科・医療機関等を通じて対面販売を行っております。　その他化粧品は、㈱ボナンザにおいてＯＥＭ事業を行っております。　また、海外では、ノエビア　ユーエスエー　インク（米国）、ノエビア　カナダ　インク（カナダ）、台湾蘭碧兒股份有限公司（台湾）、上海諾依薇雅商貿有限公司（中国）の各社において化粧品の仕入販売等を行っております。 (2）医薬・食品事業　国内では、常盤薬品工業㈱において一般用医薬品・配置薬（風邪薬、のど飴等）、医薬部外品（滋養強壮ドリンク等）及び食品（栄養補助食品、機能性ドリンク等）の製造販売を行っております。同社の子会社である㈱常盤メディカルサービスにおいて配置薬（風邪薬、のど飴等）、医薬部外品（滋養強壮ドリンク等）及び食品（栄養補助食品、機能性ドリンク等）の仕入販売を行っております。また、㈱ノエビアにおいて食品（栄養補助食品等）の仕入販売を行っております。　一般用医薬品及び医薬部外品は、常盤薬品工業㈱が、主に卸を通じてドラッグストア・薬局・薬店等にて販売を行っております。また、配置薬は、㈱常盤メディカルサービス及び代理店を通じて販売を行っております。　食品は、常盤薬品工業㈱が、主に卸を通じて小売店等で販売を行っております。また、㈱常盤メディカルサービス及び代理店を通じて配置販売を行っております。㈱ノエビアにおいては、委託販売を行っております。　海外では、ノエビア　ユーエスエー　インク（米国）、ノエビア　カナダ　インク（カナダ）、台湾蘭碧兒股份有限公司（台湾）の各社において食品の仕入販売を行っております。 (3）その他の事業　㈱ノエビアにおいて、アパレル・ボディファッションの仕入販売を行っております。　㈱ノエビアアビエーションにおいて、航空運送事業、運航受託、ハンドリング及び格納庫賃貸事業を行っております。　日本フライトセーフティ㈱において、航空機操縦訓練事業を行っております。　ノエビア　ホールディング　オブ　アメリカ　インク（米国）は、米国子会社2社及びカナダ子会社1社の持株会社であります。　ノエビア　アビエーション　インク（米国）において、航空機・船舶等の仕入販売及び航空運送事業等を行っております。　ノエビア　ヨーロッパ　エスアールエル（サンマリノ共和国）において、欧州における化粧品市場のリサーチ等を行っております。 　当社グループの事業の系統図は、次のとおりであります。  
経営方針、経営環境及び対処すべき課題等	1【経営方針、経営環境及び対処すべき課題等】　文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。 (1）経営方針及び経営環境　当社グループを取り巻く経営環境につきましては、企業収益や雇用情勢の改善が進み緩やかに回復していくことが期待されるものの、先行き不透明な状況が続いております。　このような環境の中、中期経営計画のテーマ「グループ各事業の持続可能な経営による節度ある成長の実現」を達成するため、以下5つの方針を実行してまいります。1　日本市場でのイノベーションと持続的利益創出2　ブランド価値の向上3　人材、組織の多様化加速4　研究開発・生産・物流の多様化加速による競争力強化5　変化に対応できる経営の推進 (2）目標とする経営指標　当社グループでは、売上高、営業利益及び自己資本当期純利益率/ＲＯＥを重要な経営指標とし、企業価値の最大化と収益性の向上を実現してまいります。 (3）優先的に対処すべき課題　当社グループの主要事業である化粧品、医薬・食品事業の市場における変化や多様化に対応するため、中期経営計画のテーマ「グループ各事業の持続可能な経営による節度ある成長の実現」を推し進めていくとともに、以下を優先的に対処すべき課題として対応してまいります。 （中期経営計画の実現）　当社グループは、化粧品事業を中心に事業を展開しておりますが、今後の景気動向は、緩やかな回復が予想されるものの、物価上昇に伴う個人消費の下押しリスク等、不透明な状況が見込まれます。　このような環境の中、消費者の多様な潜在需要に対応し、当社グループの主要事業である化粧品、医薬・食品事業の市場において、確固たるブランド価値の向上に努め、安定的な利益創出に取り組んでまいります。　また、今後の大きな環境の変化に、より一層対応していくため、研究開発・生産・物流の多様化加速による競争力強化を図ってまいります。　当社グループが事業を展開する国内外の市場においては、消費者の多様な潜在需要が見込まれ、急速な変化が続いており、より一層変化に対応できる経営を推し進めてまいります。 （環境負荷の低減）　当社グループでは、これまで行ってきた環境負荷低減のための取り組みを、当社グループ事業全体において一層推進していくために、環境負荷低減委員会を設立しております。　環境負荷低減委員会は、重要な経営課題の一つである環境負荷の低減について、当社グループ全体で適切かつ迅速に実行・推進できる体制を構築するため、当社グループ事業における気候変動によるリスクと機会の特定に関与する部門の取締役等で構成し、環境や気候変動に関する当社グループ事業の課題と対応についてとりまとめを行い、適時取締役会へ報告しております。取締役会は、環境負荷低減委員会より報告を受け、環境や気候変動に関する課題と対応について監督を行います。  
事業等のリスク	3【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものでありますが、事業等のリスクはこれらに限られるものではありません。 (1）販売制度　当社グループの化粧品事業のカウンセリング化粧品における販売形態は委託販売であり、「委託販売契約」を締結している販売代理店を通じて、お客さまに対面販売を行っております。　従って、当社グループの販売制度は「特定商取引に関する法律」の規制を受けております。「特定商取引に関する法律」が改正された場合は、販売方法等の見直しにより、当社グループの業績に影響を及ぼす可能性があります。　さらに、主力商品である基礎化粧品については、毎期、冬と夏の年2回「スキンケアフェア」を実施しており、その期間に対応する売上高及び利益の比重が高まる傾向があります。従って、「スキンケアフェア」の状況が当社グループの業績に影響を与える可能性があります。　このため、当社グループでは、関連部門を中心にした情報収集を行い、適宜対応しております。 (2）景気変動　当社グループが主に取扱う化粧品は、嗜好性の高い商品であり、個人消費動向等の景気変動の影響を受けます。予測し得ない景気変動が生じ、個人消費が低迷した場合等には、当社グループの業績に影響を及ぼす可能性があります。　このため、当社グループでは、販売データに基づいた需要予測による生産計画を策定し、対策を講じております。 (3）環境　当社グループの化粧品事業及び医薬・食品事業は、気候変動等によるお客さまの消費行動の変化に影響を受けます。また、気候変動に対する規制や制度の変化は、当社グループの業績に影響を及ぼす可能性があります。　このため、当社グループでは、環境負荷低減委員会を中心として、環境や気候変動に関する課題の解決に向けて対策を講じております。 (4）自然災害、感染症の流行等　当社グループは、高度な情報システムによって、多品種に及ぶ商品とその製造や物流に関するデータを処理しています。これらのシステムとオペレーションにつきましては、想定を超える大規模な地震、台風や豪雨等の自然災害、火災等の事故によって、通信回線のトラブル、情報システムの破損や保存データの喪失等が発生する可能性があります。　当社グループの主たる生産拠点は、化粧品事業では滋賀工場、医薬・食品事業では三重工場となっております。自然災害、感染症の流行等が発生した場合には、生産ラインが停止し、商品の供給が行えなくなることや復旧に際して費用が発生すること等が想定されます。さらに、事業所の閉鎖等により営業活動に制限を受けた場合、当社グループの業績に影響を及ぼす可能性があります。また、一般用医薬品及び医薬部外品（風邪薬、のど飴等）は、風邪等の流行の影響を受けます。　このため、当社グループでは、自然災害、感染症の流行等が発生した場合、関連部門を中心に対応策を協議の上、実行する体制を整えております。 (5）製造物責任及びクレーム　当社グループは、製造物責任法に基づき訴訟を提起される可能性があります。商品の安全性をめぐるクレームや風評が発生した場合は、当社グループの業績に影響を及ぼす可能性があります。また、当社グループの主要な原材料や仕入商品に不良品が混入していた場合にも、同様の影響を及ぼす可能性があり、追加的に不良品回収のためのコストや損害賠償費用等が発生する可能性があります。　このため、当社グループでは、製造・販売する製品については品質管理体制を整備し、高い品質水準の確保に努めております。 (6）研究開発　当社グループの研究技術、市場動向、業界を取り巻く情勢に対する対応能力、時代に即応した効果効能のある新商品開発力は、市場競争力に重要な影響を与えています。化粧品は特に嗜好性の高い商品であり、開発が順調に進み商品化できた場合でも、必ずしも、お客さまに受け入れられるとは限りません。また、お客さまに求められる新商品の開発のため研究開発の強化に努めておりますが、こうした対応が遅れた場合やお客さまの望む商品を提供できなかった場合には、当社グループの業績に影響を及ぼす可能性があります。　このため、当社グループでは、付加価値の高い商品の開発に努めております。 (7）知的財産権保護　当社グループは、競合他社と差別化を図り経営の安全性と優位性を保つため、一定の知的財産権を確保する措置を講じています。また、入念な特許・商標等の調査をしながら、商品の開発を進めております。しかしながら、他社の特許出願の公開前に商品を開発、販売した場合など、他社特許に抵触する可能性があります。判明した場合は、交渉による解決や代替技術・原料の使用により回避する努力を進めますが、商品の仕様変更、回収等の費用発生や、損害賠償請求権を行使された場合には当社グループの業績に影響を及ぼす可能性があります。　このため、当社グループでは、関連部門を中心にした情報収集を行い、適宜対応しております。 (8）法規制等　当社グループは、化粧品・医薬品・食品を中心に多様な商品を製造販売、または仕入販売をしております。商品の製造、販売、輸出並びに表示、広告宣伝等の活動に適用される医薬品医療機器等法をはじめとする規制、品質・安全・環境に関する基準、さらに会計、労務や取引関係等に関する、様々な法規制等の適用を受けております。今後、これらの法規制等が変更されたり、予測できない法規制等が新たに設けられた場合には、当社グループの活動が一時的に制限され、当社グループの業績に影響を及ぼす可能性があります。　このため、当社グループでは、関連部門を中心にした情報収集を行い、法令遵守の徹底を図っております。 (9）情報セキュリティ　当社グループの顧客情報や機密情報のシステム管理において、想定を超えた技術による不正アクセスや予測不能なコンピュータウイルス感染等によって、システム障害、情報漏洩やデータ改ざん等の被害を受けた場合は、当社グループの業績に影響を及ぼす可能性があります。　このため、当社グループでは、関連部門を中心に技術的対策を講じ、情報管理体制を整えております。 (10）航空運送事業　当社グループのその他の事業において、国内連結子会社㈱ノエビアアビエーションにおける航空運送事業、日本フライトセーフティ㈱における航空機操縦訓練事業、海外連結子会社ノエビア　アビエーション　インクにおける航空機・船舶等の仕入販売及び航空運送事業等を行っております。航空運送事業、航空機操縦訓練事業において重大な航空機事故が発生した場合等には、当社グループの業績に影響を及ぼす可能性があります。　このため、当社グループでは、関係法規の遵守に努めるとともに、安全運航には万全を期しております。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	4【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】　当連結会計年度における当社グループの財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という）の状況の概要並びに経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。 (1）経営成績当連結会計年度（2022年10月1日～2023年9月30日）における景気の動向は、緩やかな回復の動きがみられたものの、依然として不透明な状況で推移しました。このような環境の中、中期経営計画のテーマ「グループ各事業の持続可能な経営による節度ある成長の実現」に取り組んでまいりました。その結果、当連結会計年度の業績は、売上高62,552百万円（前期比2.3％増）、営業利益11,024百万円（同9.0％増）、経常利益11,295百万円（同8.5％増）、親会社株主に帰属する当期純利益7,673百万円（同1.1％増）となりました。 　セグメントの業績は、次のとおりであります。①　化粧品事業　化粧品事業は、売上高48,175百万円（前期比2.4％増）、セグメント利益11,867百万円（同9.7％増）となりました。 ②　医薬・食品事業　医薬・食品事業は、売上高11,985百万円（前期比5.1％増）、セグメント利益1,185百万円（同2.4％増）となりました。 ③　その他の事業　その他の事業は、売上高2,391百万円（前期比11.5％減）、セグメント利益260百万円（同31.6％減）となりました。 　生産、受注及び販売の実績は、次のとおりであります。①　生産実績　当連結会計年度における生産実績をセグメントごとに示すと、次のとおりであります。セグメントの名称生産高(百万円)前年同期比(％)化粧品事業26,35395.1医薬・食品事業5,937117.7その他の事業－－合計32,29198.6 ②　受注実績　ＯＥＭ等による受注生産を行っておりますが、金額は僅少であります。  ③　販売実績　当連結会計年度における販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称販売高(百万円)前年同期比(％)化粧品事業48,175102.4医薬・食品事業11,985105.1その他の事業2,39188.5合計62,552102.3（注）1　セグメント間の取引については相殺消去しております。2　主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合相手先前連結会計年度当連結会計年度販売高(百万円)割合(％)販売高(百万円)割合(％)㈱ＰＡＬＴＡＣ7,11211.69,02314.4㈱井田両国堂7,12711.77,09811.3 (2）財政状態当連結会計年度末の総資産は、前連結会計年度末に比べ464百万円増加し、77,246百万円となりました。主に、受取手形及び売掛金が1,524百万円増加したことと、現金及び預金が864百万円減少したことによるものです。負債は、前連結会計年度末に比べ356百万円減少し、24,040百万円となりました。主に、長期預り保証金が418百万円減少したことによるものです。純資産は、前連結会計年度末に比べ820百万円増加し、53,205百万円となりました。主に、前期末配当7,343百万円による減少と、親会社株主に帰属する当期純利益7,673百万円により、利益剰余金が329百万円増加したことと、その他有価証券評価差額金が329百万円増加したことによるものです。以上の結果、自己資本比率は68.3％、1株当たり純資産は1,545.54円となり、前連結会計年度末に比べて自己資本比率は0.5％の増加、1株当たり純資産は21.49円の増加となりました。 (3）キャッシュ・フロー　当連結会計年度末における現金及び現金同等物（以下、「資金」という）は、前連結会計年度末に比べ3,364百万円減少し、26,166百万円となりました。　当連結会計年度における各キャッシュ・フローの状況とそれらの増減要因は次のとおりであります。 （営業活動によるキャッシュ・フロー）　営業活動による資金の増加は7,624百万円（前期比1,778百万円の収入増）となりました。主に、増加要因として、税金等調整前当期純利益11,298百万円、減少要因として、法人税等の支払額及び還付額1,979百万円によるものであります。 （投資活動によるキャッシュ・フロー）　投資活動による資金の減少は3,544百万円（前期比3,289百万円の支出増）となりました。主に、定期預金の預入による支出2,717百万円、有形固定資産の取得による支出736百万円によるものであります。 （財務活動によるキャッシュ・フロー）　財務活動による資金の減少は7,493百万円（前期比112百万円の支出増）となりました。主に、配当金の支払7,341百万円によるものであります。 　当社グループの資金調達につきましては、手元資金で賄うことを基本としております。　今後の資金使途につきましては、内部留保により財務体質の強化を図る一方、積極的な研究開発等に取り組むことで将来キャッシュ・フローの創出につなげ、資本効率の向上を図ってまいります。また、一時的な余剰資金の運用につきましても、安全性を第一に考慮し運用商品の選定を行ってまいります。  (4）重要な会計上の見積り及び当該見積りに用いた仮定　当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。この連結財務諸表の作成にあたって、資産、負債、収益及び費用の報告額に影響を及ぼす見積り及び仮定を用いておりますが、これらの見積り及び仮定に基づく数値は実際の結果と異なる可能性があります。　連結財務諸表の作成にあたって用いた会計上の見積り及び仮定のうち、特に重要なものは「第5　経理の状況　1　連結財務諸表等　(1）連結財務諸表　注記事項　（重要な会計上の見積り）」に記載しております。 
経営上の重要な契約等	5【経営上の重要な契約等】委託販売契約　㈱ノエビアは、販売会社及び一部のビューティ・マスター（販売代理店）との間で直接、委託販売契約を締結しております。①　契約の本旨：販売代理店である販売会社等が顧客の注文に対して、品切れがなく常時受注できるようにし、かつ販売会社等の流通リスクを回避することであります。②　契約先（受託者）：販売会社及び㈱ノエビアと直接取引を行っている一部のビューティ・マスター（販売代理店）③　委託販売商品：化粧品、トイレタリー、栄養補助食品④　契約期間：2ケ年（自動更新） 
研究開発活動	6【研究開発活動】　当社グループは、“すべてはお客さまのために”を第一に、美と健康に役立つ商品を提供するため、中期経営計画のテーマ「グループ各事業の持続可能な経営による節度ある成長の実現」に取り組んでおります。　当社グループの研究開発活動は、㈱ノエビアのグループ総合研究開発部が担い、グループの化粧品・食品・医薬品の開発を通じてイノベーション創出を目指しています。　㈱ノエビアのグループ総合研究所は、化粧品・医薬部外品を生産する滋賀工場に隣接し、商品開発を加速しています。東京研究所は、素材研究と臨床研究を担当し、外部機関と連携して、最先端科学の知識と技術を商品に応用しています。東京研究所の先端研究で有用な植物を選定し、北海道暑寒別岳パイロットファームで自社栽培し、鈴鹿高山植物研究所で植物エキスを抽出し、グループ総合研究所において安全性と品質の優れた植物エキス配合化粧品を開発しています。強みである創業来の植物研究を先端の科学技術と融合し、ノエビアならではの上質で美容効果の高い化粧品を探求し続けています。　東京大学大学院医学系研究科「骨免疫学」寄付講座の開設に賛同して2016年から寄付を継続し、2022年より第3期を迎えています。先端の免疫学の研究成果の応用とともに、情報発信にも力を入れております。　当連結会計年度における研究開発費の総額は1,029百万円であり、セグメント別の内訳は、化粧品事業900百万円、医薬・食品事業128百万円であります。　当連結会計年度における研究開発活動及び研究成果は次のとおりであります。 化粧品事業　当連結会計年度におきましては、顧客一人ひとりの多様なニーズに寄り添って、付加価値が分かりやすく伝わりやすい化粧品の開発に取り組みました。当連結会計年度において開発いたしました主な商品は、以下のとおりであります。スキンケア商品商品名称主な特徴販売形態ノエビア　フックラセラムハリと弾力感の源であるコラーゲンに着目した美容液。6種類のコラーゲン関連成分と8種類の厳選した植物エキスなどで構成した新処方が、肌のハリ・弾力感をサポートし清らかな美しさに満ちたふっくら肌へと導く。カウンセリング販売ノエビア　シットリセラムゆるがない美しさへ導く美容液。自社栽培ムラサキバレンギクに加え、7つのセラミド関連成分とヒアルロン酸を配合。うるおいという強さに守られしっとりつややかな肌へと導く。カウンセリング販売ノエビア トカラの海の贈りものシリーズ吐噶喇（とから）列島の海水から抽出したミネラルを配合したヘア＆ボディケア「トカラの海の贈りもの」シリーズを刷新。シャンプー、ヘアパックなど。カウンセリング販売なめらか本舗 シリーズ豆乳のスキンケアブランド「なめらか本舗」から、しわ改善＆シミ対策のＷケアができる「薬用」エイジングケアアイテムを発売。ナイアシンアミドとピュアレチノールを配合。薬用リンクル化粧水 ホワイトなど。セルフ販売ノブ　Ⅲシリーズ敏感肌のための低刺激性化粧品「ノブ」から、Ⅲシリーズをリニューアル。さっぱりタイプの化粧水 フェイスローション Ｌ、クレンジングクリーム、ウォッシングクリームなど。セルフ販売メイクアップ商品商品名称主な特徴販売形態ノエビア　レイセラＵＶスティック スムースサンケアシリーズ「レイセラ」から、身体・お顔用のスティック状日やけ止めを発売。持ち歩きしやすいコンパクトサイズ。外出先でも手を汚さずに重ね塗り。カウンセリング販売エクセル　シリーズリアルクローズシャドウを全色リニューアル（6品目）。“つけるたび自信をまとう”をコンセプトにしたオールインワン美容液下地 モチベートユアスキン、パーソナルカラーで選ぶ新提案アイブロウ カラーエディットスリムブロウ、カラーエディットパウダーブロウを発売。セルフ販売 医薬・食品事業　当連結会計年度におきましては、生活習慣の変化や感染症予防の対策を求めるお客さまのニーズから、複数の機能性や免疫の機能性を表示する機能性表示食品の開発に取り組みました。当連結会計年度において開発いたしました主な商品は、以下のとおりであります。食品商品名称主な特徴販売形態ノエビア アクティブシェイプ食事に含まれる脂肪や糖の吸収、悪玉コレステロールが気になる方をサポートする機能性表示食品。カウンセリング販売ノエビア プラズマ乳酸菌 青汁健康な人の免疫機能の維持をサポートする機能性表示食品。キリンホールディングス㈱の独自素材「プラズマ乳酸菌」を配合。カウンセリング販売ビューパワープラスアスタキサンチン・ルテインブルーライト光の刺激からの保護や、紫外線から肌を保護するのを助ける機能性表示食品。セルフ販売 その他の事業　研究開発活動を行っておりません。 基礎研究分野での主な成果は、次のとおりであります。皮膚のバリア機能強化の研究成果として、自社栽培したムラサキバレンギクの抽出方法を最適化することで、肌のバリア機能に重要なアシルセラミドへの効果をより一層高めたムラサキバレンギク新エキスを開発しました。さらに、ムラサキバレンギク新エキスが角質細胞とアシルセラミドの結合に重要なタンパク質ＳＤＲ９Ｃ７を増やすことを発見しました（「日本農芸化学会2023年度大会」にて発表）。皮膚の抗老化の研究成果として、皮膚線維芽細胞の概日リズムが老化により変化し、時計遺伝子の概日リズムが乱れること、日中の免疫応答が弱まること、夜間の炎症反応が高まることを見出しました（「日本薬学会第143回年会」にて発表）。サプリメントによる健康増進の研究成果として、アミノ酸の美容効果が、夜に摂取することで、より高まることを明らかにしました（「第77回日本栄養・食糧学会大会」にて発表）。皮膚の抗老化の研究成果として、全てのタンパク質と全ての遺伝子を対象とした先端のマルチオミクス解析により、皮膚線維芽細胞の若さを保つタンパク質ＴＣＦ２５を見出しました。さらに、自社栽培したワレモコウのエキスにＴＣＦ２５を増やす効果があることを発見しました（「日本生薬学会第69回年会」にて発表）。 
設備投資等の概要	1【設備投資等の概要】　当社グループでは、生産設備の増強、研究開発機能の充実・強化等を目的とした設備投資を継続的に実施しております。　当連結会計年度の設備投資の総額は974百万円であり、セグメントごとの設備投資について示すと、次のとおりであります。 化粧品事業503百万円医薬・食品事業268百万円その他の事業202百万円合計974百万円 （化粧品事業）　当連結会計年度の主な設備投資は、ソフトウエアの更新を中心に総額503百万円の投資を実施いたしました。 （医薬・食品事業）　当連結会計年度の主な設備投資は、製造設備の更新を中心に総額268百万円の投資を実施いたしました。 （その他の事業）　当連結会計年度の主な設備投資は、運搬具の更新を中心に総額202百万円の投資を実施いたしました。 
主要な設備の状況	2【主要な設備の状況】　当社グループにおける主要な設備は次のとおりであります。 (1）提出会社　主要な設備はありません。 (2）国内子会社会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)リース資産その他合計㈱ノエビア東京本社(東京都中央区他)化粧品事業医薬・食品事業その他の事業統括業務設備653614,627(393)－125,355175[6]神戸本社(神戸市中央区)化粧品事業医薬・食品事業その他の事業統括業務設備297232,256(8,781)－172,595147[8]滋賀工場(滋賀県東近江市)化粧品事業生産設備165125396(19,544)－1870559[84]グループ総合研究所(滋賀県東近江市)化粧品事業医薬・食品事業研究設備1050148(7,410)－1827256[13]常盤薬品　工業㈱三重工場(三重県伊賀市)医薬・食品事業生産・倉庫設備6992691,842(93,222)84143,65771[9]（注）　従業員数欄の［外書］は、臨時従業員数であります。 (3）在外子会社　主要な設備はありません。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式145,000,000計145,000,000 
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数(株)(2023年9月30日)提出日現在発行数(株)(2023年12月8日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式34,156,62334,156,623東京証券取引所プライム市場単元株式数は100株であります。計34,156,62334,156,623－－ 
