項目	値
事業の内容	 ３ 【事業の内容】当社グループは、当社(株式会社アクシーズ)、連結子会社７社及び関連会社１社により構成されており、一般消費者に、日常の生活に必要な鶏肉を提供することを主たる業務としております。この円滑な遂行のため、当社グループでは、安全性が高く、消費者のニーズに適合した鶏肉を安定的、継続的に供給する観点に立ち、飼料製造から種鶏飼育、雛生産、ブロイラー飼育、鶏肉加工、鶏肉加工食品製造及び外食まで、グループ内での一貫した事業運営体制により、鶏肉製造販売、加工食品製造販売、外食の各事業を行うインテグレーションを構築しております。  各事業の内容については、次のとおりであります。なお、当該事業の区分は、「第５　経理の状況　１．連結財務諸表等　(1) 連結財務諸表　注記事項」に掲げるセグメントの区分と同一であります。 (1) 食品①　当セグメントにおきましては、当社グループの食品に対する安全、安心にこだわった健康な鶏を飼育するという基本的な考え方から、直営の肥育施設で飼育されたブロイラーによる鶏肉を製造販売しております。当該事業は、当社グループの全事業のベースとなるものであり、今後も積極的に拡大を図る事業と位置付けております。なお、当該セグメントにおける特徴は次のとおりであります。 ａ．無投薬飼育の実現当社グループが独自に開発した鶏舎環境制御技術による鶏舎内環境の自動管理及び当社グループ内において製造している安全性の高い飼料の使用等により、無投薬飼育を実現しております。 ｂ．直営肥育施設による飼育当社グループは、安全性の観点から直営肥育施設での鶏の飼育を基本としており、委託肥育施設から直営肥育施設への転換を実施しております。現在、全ての肥育施設が直営肥育施設となっております。  ｃ．加工食品当社グループで製造された鶏肉を原料として、唐揚、レバー煮込み、チキンナゲット等の鶏肉加工食品を製造販売しております。加工食品の品質はその原料の鮮度等に大きく左右されることから、当社グループの加工食品は、当社グループで製造した新鮮な鶏肉をその日のうちに加工し製造販売しております。新鮮でおいしい加工食品を消費者の皆様にお届けしております。当該事業は、鶏肉製造販売とのシナジー効果が発揮できる事業であることから、今後も積極的に拡大を図る事業と位置付けております。 ｄ．その他鹿児島に産出する「ゼオライト原石」を原料としたゼオライト製品、「シラス土壌」を原料としたシラスバルーンの製造販売を行っております。 ｅ．リサイクルの実施当社グループは、鶏肉加工過程で発生する骨、羽根、血液等の不可食部位につきましては、当社グループのレンダリングプラントで加工し、飼料原料及び肥料原料として再利用しており、環境問題に配慮しております。また、鶏の飼育段階に産出される鶏の排泄物を持分法適用関連会社の有限会社南九州バイオマスへエネルギー原料として供給し、発生した電気や蒸気は当社の食品工場等で利用され、余剰電力は電力会社に売電されております。また、燃焼後の灰はリンとカリウムが豊富な肥料原料として利用され土壌に還ることから、循環型社会を構築することができ、環境保全の一翼を担っています。 (当社及び主な関係会社)当社、株式会社アクシーズケミカル及び錦江湾飼料株式会社 (2) 外食当セグメントにおきましては、日本ケンタッキー・フライド・チキン株式会社及び日本ピザハット株式会社のフランチャイズ店舗(ケンタッキーフライドチキン及びピザハット)を経営しております。 (関係会社)株式会社アクシーズフーズ (3) エネルギー当セグメントにおきましては、再生可能エネルギーの供給を行っております。 (当社)  なお、当社及び関係会社の各セグメントにおける位置付けは次のとおりであります。  
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1) 会社の経営の基本方針当社グループの経営方針は、次のとおりであります。我々が日頃口にする、日常の生活に必要な食品を取り扱う企業である。当社グループの製品は、一．安心して食べられ、健康に良いものであること。一．鮮度が良く、美味しいものであること。一．お客様に満足いただける価値を持っていること。一．低価格で提供できること。一．整然とした清潔な工場で造られていること。 以上の経営方針のもと、当社グループは良質な鶏肉の安価かつ継続安定的な供給を通して社会へ貢献していくために、グループ内での一貫した事業運営体制により、科学的実験及び研究による技術の追求、飼育環境コントロールの開発及びその実施、当社独自の設備への投資等、事業運営基盤を更に強化し、家内工業的な畜産業から近代産業としての食品業への進化を目指しております。 (2) 目標とする経営指標当社グループは、各事業、セグメントの創出する利益の極大化を重視し、営業利益、経常利益等の増大を経営目標にしており、これらの経営指標の中期的向上を目指しております。 (3) 中長期的な会社の経営戦略今後の当社グループ(当社及び連結子会社)の中長期的な経営戦略は、①製造、販売量の安定的拡大、②人材の確保及び育成が挙げられます。 ①　当社グループの業界シェア向上のためには、種鶏・肥育施設、孵卵施設、加工工場等の新設又は拡充は欠かせない要件であり、このためにも現有施設の見直しに加え新規設備の取得が課題と考えております。なお、この拡大は当社グループの特色である事業の一貫体制を維持していくという観点から、飼料工場を中心としたエリアでの展開と考えております。 ②　上記の規模拡大を遂行するなかで、当社グループといたしましては、人材の確保及び育成が不可欠といえます。そこで、今後も中途、新卒者ともに新規募集を強化する予定であり、また、採用後における教育体制の充実を図ることが必要であると考えております。 (4) 経営環境、優先的に対処すべき事業上及び財務上の課題今後の見通しにおきましては、地政学リスクの高まり、資源価格の高騰、金融資本市場の変動など、国内外の経済情勢の先行きは不透明な状況が続くものと予想されます。当社グループへの影響が大きい飼料原料価格については、世界的なコロナ禍からの需要回復やバイオ燃料消費の拡大に加え、ロシア・ウクライナの情勢悪化による穀物の供給不安およびサプライチェーン(供給網)混乱の長期化懸念により、価格が高騰・高止まりするものと想定しております。こうした状況下におきまして、当社グループは生産性の向上により販売数量の最大化を目指すとともに、販売価格の適正化を進めてまいります。 また、消費者に対する安全・安心への信頼を保証すべく、更なる品質管理体制の発展に注力いたします。食の安心安全が問い質される昨今、決して変えてはならない基本に忠実な事業の運営を行う一方、常に変化する顧客のニーズに対応するべく、良い品質を低価格で提供できるようスピードを持った改善を進めることが、当社グループの対処すべき課題であります。そのためにも前記「(3) 中長期的な会社の経営戦略」を遂行することが重要であると考えております。 
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況・経理の状況等に関する事項のうち、投資者の判断に重要な影響を及ぼす可能性のある事項には、以下のようなものがあります。なお、下記における将来に関する事項は、当連結会計年度末現在において判断したものであります。 (1) 市況変動の影響について①　飼料原料及び鶏肉の市況変動当社グループは、鶏肉を主力製品として製造、販売しております。鶏肉は、特にもも肉を中心に市況変動が大きく、クリスマス向け商品や鍋物等冬場の需要増加による価格上昇に見られる固有の季節要因が存在しております。また、当社グループの主要製造コストである飼料原料価格は、穀物相場、為替、海上運賃、原料産地の地政学的リスク等により大きく変動します。この価格変動に対して、国からの拠出金と飼料業界・生産者の積み立てにより運営される飼料安定基金制度があり、価格の高騰時には、この基金からの補填により生産段階の負担増が大きく軽減される仕組みとなっています。しかしながら、飼料価格の高騰が長期化する場合には、飼料コストの上昇は避けられず、売上原価に影響を及ぼすおそれがあります。なお、当社が輸入する飼料原料市況と鶏肉市況の間には、これまで一定の連動性は認められるものの、タイムラグを伴っており、これらの動向によっては当社の業績にも影響を及ぼす可能性があります。当社グループでは、相場変動の影響を受けにくい加工品の取扱拡大や差別化商品の販売強化、生産効率を向上させることにより製造原価の低減を図り、市況変動の影響を軽減するよう努めております。 ②　為替変動当社の飼料原料輸入取引にかかる決済方法については、為替変動リスクが存在しております。当社では、為替予約やデリバティブ取引等によって為替変動の影響を軽減するよう努めておりますが、予期せぬ大幅な為替変動による不測の事態が生じた際には、当社の業績に影響を及ぼす可能性があります。 (2) 自然災害について当社グループの事業拠点及び取引先のある地域において、天災や悪天候、火災、テロ、ストライキ、戦争等が発生した場合、また疾病や伝染病の発生・蔓延等により、原材料・商品の仕入や工場稼働、受発注、商品配送等の事業継続に支障をきたすことが予想されます。 (3) 鳥インフルエンザ等家畜伝染病の発生リスクについて当社では、万全の防疫体制を構築しておりますが、当社グループの事業拠点及びその周辺地域において、鳥インフルエンザ等の家畜伝染病が発生した場合、肥育施設や工場の稼働、事業継続に支障をきたすことが予想されます。 (4) 主要な販売先について当社グループの総販売実績に対し、内部売上を除く主な販売先は「４．経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1) 経営成績等の状況の概要　③生産、受注及び販売の実績　ｃ．販売実績」に記載のとおりであります。当社グループでは、主要な販売先への依存割合が高くなり過ぎないよう、新規取引先開拓も含め、幅広く営業活動を行うとともに、販売数量を拡大することにより当社の業績への影響を最小限に抑える努力をしておりますが、特にフードリンク株式会社と株式会社ニチレイフレッシュに対する販売が全体の売上高の約40％を占めていることから、両社の経営戦略が当社の業績に影響を及ぼす可能性があります。  (5) 種鶏の調達について海外の育種会社で改良された種鶏を採用しており、大手総合商社系販売会社を通じ調達をおこなっております。海外の育種会社が所在する国において鳥インフルエンザ等の疫病発生等により、種鶏の確保が困難となる等不測の事態が生じた場合は、鶏肉の製造に重大な影響を及ぼす可能性があります。 (6) 競合について①　輸入品等との競合輸入鶏肉に代表される冷凍鶏肉と当社の冷蔵鶏肉を比較すると、冷凍することによりその細胞膜が破壊され、解凍する際にドリップとして肉汁が逃げ出しやすいため、肉質が硬くなり旨みがなくなると同時に鮮度も悪くなりますが、鮮度の良い冷蔵鶏肉は、細胞膜内に肉汁を保ち、柔らかさや旨みを保つことができる特徴があります。当社の冷蔵鶏肉は、製造工程及び輸送中の品温管理の徹底により、品質面の優位性はあると判断されますが、景気動向に伴い、品質面にこだわらず、価格面からのみ鶏肉を購入する価格重視の消費動向によっては、当社製品の販売動向に影響を受ける可能性があります。 ②　国産品との競合国内において多くの鶏肉生産業者が存在しております。当社は卸売業者や小売業者と連携強化を図ることに加え、広告宣伝等も含めた営業力を強化し、抗生物質・抗菌製剤を投与せずに飼育したブロイラー(特別飼育鶏)による当社製品の販売拡大に努めておりますが、品質面及び価格面における競争上の優位性が確保されない場合には、当社の業績に影響を及ぼす可能性があります。また、他の食品メーカーとの競合に関しましては、当社が鶏肉生産メーカーである利点(食品加工工場を鶏肉加工工場に隣接させ当日処理した新鮮な鶏肉の原材料を使用したチルド商品製品等)を生かし商品開発をおこなっておりますが、それによって価格面での差別化が図れるとは限りません。 (7) 食品の安全性の確保及び関係法令ついて当社は、食鳥処理の事業の規制及び食鳥検査に関する法律に基づく「食鳥処理業」として、鶏肉及びその関連製品の製造、販売をおこなっております。食鳥処理業は食鳥処理の事業の規制及び食鳥検査に関する法律をはじめとして、衛生上、食品衛生法等各種法令により規制を受けております。また、当社連結子会社である株式会社アクシーズフーズは食品衛生法に基づく「飲食業」として飲食店の経営をおこなっております。 主な関係法令は次のとおりであります。 関係法令名許認可等交付者当社グループの該当業務法令の概要食品衛生法都道府県知事鶏肉、鶏肉加工食品製造外食店舗営業飲食に起因する衛生上の危害の発生防止及び公衆衛生の向上、増進をはかる見地から食品の規格、添加物、衛生管理、営業許可等が定められております。食鳥処理の事業の規制及び食鳥検査に関する法律都道府県知事食鳥加工食鳥処理の事業について、衛生上の見地から必要な規制をおこなうとともに、食鳥検査の制度を設けることにより、食鶏肉等に起因する衛生上の危害の発生を防止し、公衆衛生の向上及び増進をはかる見地から、営業許可、衛生管理の基準、食鳥の検査等が定められております。薬事法都道府県知事薬品の販売医薬品、医薬部外品等の品質、有効性及び安全性の確保のために必要な規制をおこなうとともに、医療上特にその必要性が高い、医薬品及び医療用具の研究開発の促進のために必要な措置を講ずることにより、保健衛生の向上をはかる見地から、営業の許可制度等が定められております。毒物及び劇物取締法都道府県知事毒物及び劇物の販売毒物及び劇物について、保健衛生上の必要な取締をおこなう見地から、営業の登録制度等が定められております。関税定率法税関長飼料原料の輸入関税の税率、関税を課する場合における課税標準及び関税の減免その他関税制度について定められております。農林物資の規格化及び品質表示の適正化に関する法律(ＪＡＳ法)―鶏肉、鶏肉加工食品の販売生鮮食品の品質に関し、販売業者は名称、原産地、内容量の表示が定められております。加工食品の品質に関し、製造業者は名称、原材料名、内容量、賞味期限、保存方法、製造者等の氏名又は名称及び住所の表示が定められております。 ※　アレルギー表示は食品衛生法※　ポジティブリストは食品衛生法 また、当社の社内の検査体制は、「食鳥処理の事業の規制及び食鳥検査に関する法律」に定める食鳥処理衛生管理者により、食鳥加工時に、疾病及び放血、脱毛、中抜き工程(内臓等の摘出)における不良品の摘出をおこなっております。さらに、同法に基づき、日々搬入される生鳥に対し、県又は政令指定都市の検査機関から肥育施設毎に生鳥検査及び内臓・鶏肉等の検査を受けておりますが、当社においても自主的に社内検査を実施しております。食品産業にとって製造過程における安全の確保は社会的責務と認識しております。当社は、飼育過程においては、抗生物質や合成抗菌剤を与えないため、肥育施設や鶏肉加工工場の安全管理を徹底しております。さらに流通過程においても品温管理等安全管理を徹底しておりますが、万が一、鳥インフルエンザ等の疫病又は食中毒等不測の事態が生じた際には、企業の信用や業績に大きな影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績等の状況の概要当連結会計年度における当社グループの財政状態、経営成績及びキャッシュ・フロー(以下「経営成績等」という。)の状況の概要は次のとおりであります。①　財政状態及び経営成績の状況当連結会計年度におけるわが国経済は、新型コロナウイルス感染症の影響による経済活動の制限が緩和され、経済社会活動の正常化が進み、景気は持ち直しの動きがみられましたが、緊迫した国際情勢、資源価格等の上昇、円安の進行など、景気の先行きは不透明な状況で推移しました。鶏肉業界におきましては、主要製造コストである飼料原料価格が大幅に高騰していることに加え、その他人件費等の製造コストの上昇が継続しております。また、消費者の内食需要の高まりや他畜種に対する価格優位性から、鶏肉相場は安定しているものの、国内における鶏肉の生産が増加したことにより、需給バランスは緩んできており、今後も厳しい状況が続くものと思われます。このような状況の中、当社グループの業績は、売上高241億１百万円(前期比10.9％増)となりました。利益面につきましては、営業利益19億11百万円(同22.1％減)、経常利益19億77百万円(同25.9％減)となり、親会社株主に帰属する当期純利益は14億10百万円(同27.4％減)となりました。 セグメントの業績は、次のとおりであります。ａ．食品食品事業では最新鋭の大型肥育施設が新設稼働したことに加え、将来の生産能力増強及び効率化・省力化を企図した鶏肉加工工場群の改修投資を実施し、増産体制構築のための設備投資を順次進めております。このような状況下、鶏肉相場が堅調に推移した結果、売上高は201億36百万円(前期比11.8％増)となりました。一方、主要製造コストである飼料原料価格が大幅に高騰していることに加え、設備投資の実施により減価償却費が増加した結果、セグメント利益は12億86百万円(同26.2％減)となりました。 ｂ．外食外食事業におきましては、昨年８月に兵庫県神戸市、10月には山口県柳井市に新店舗（ＫＦＣ店舗）を出店した結果、売上高は34億98百万円(前期比9.2％増)となりました。利益面では原価率が上昇したことに加え、人件費等の増加を受けて、セグメント利益は３億26百万円(同11.0％減)となりました。 ｃ．エネルギー再生可能エネルギーの製造及び販売をおこなっております。売上高は４億65百万円(前期比9.2％減)、セグメント利益は２億98百万円(同12.9％減)となりました。 なお、全体としての財政状態については、「(2) 経営者の視点による経営成績等の状況に関する分析・検討内容　②　財政状態の分析」をご参照ください。 ②　キャッシュ・フローの状況当連結会計年度における現金及び現金同等物(以下「資金」という。)の残高は61億52百万円となり、前連結会計年度末と比較して１億17百万円減少いたしました。当連結会計年度における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。(営業活動によるキャッシュ・フロー)営業活動による資金収支は、26億35百万円の資金増加(前期は20億27百万円の資金増加)となりました。これは、主に税金等調整前当期純利益が19億16百万円、減価償却費が15億80百万円、法人税等の支払額が６億12百万円あったことによるものであります。 (投資活動によるキャッシュ・フロー)投資活動による資金収支は、21億80百万円の資金減少(前期は31億23百万円の資金減少)となりました。これは、主に有形固定資産の取得による支出が21億26百万円あったことによるものであります。(財務活動によるキャッシュ・フロー)財務活動による資金収支は、５億72百万円の資金減少(前期は５億27百万円の資金減少)となりました。これは、主に配当金の支払額が５億33百万円あったことによるものであります。 ③　生産、受注及び販売の実績ａ．生産実績当連結会計年度における生産実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称金額(百万円)前期比(％)食品16,66917.7 (注)　金額は製造原価によっております。 ｂ．受注実績当社グループは、製品の性質上そのほとんどについて需要予測に基づく見込生産を行っております。 ｃ．販売実績当連結会計年度における販売実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称金額(百万円)前期比(％)食品20,13611.8外食3,4989.2エネルギー465△9.2合計24,10110.9 (注) １．セグメント間の取引については相殺消去しております。２．前連結会計年度及び当連結会計年度における主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合は次のとおりであります。 相手先前連結会計年度(自　2021年７月１日至　2022年６月30日)当連結会計年度(自　2022年７月１日至　2023年６月30日)金額(百万円)割合(％)金額(百万円)割合(％)フードリンク株式会社5,19423.95,22821.7株式会社ニチレイフレッシュ4,05318.74,76919.8  (2) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 ①　重要な会計方針及び見積り当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づいて作成されております。この連結財務諸表の作成にあたり、見積りが必要な事項につきましては、合理的な基準に基づき会計上の見積りを行っております。なお、当社グループの連結財務諸表で採用する重要な会計方針は、「第５　経理の状況　１　連結財務諸表等　(1) 連結財務諸表　注記事項(連結財務諸表作成のための基本となる重要な事項)」に記載の通りであります。 ②　財政状態の分析(資産)当連結会計年度末における資産合計は、前連結会計年度末と比べ12億28百万円増加し、226億36百万円となりました。これは、主に売掛金が４億73百万円、有形固定資産が５億71百万円それぞれ増加したことによるものであります。(負債)当連結会計年度末における負債合計は、前連結会計年度末と比べ２億50百万円増加し、28億86百万円となりました。これは、主に買掛金が１億24百万円、未払金が１億６百万円それぞれ増加したことによるものであります。(純資産)当連結会計年度末における純資産合計は、前連結会計年度末と比べ９億77百万円増加し、197億50百万円となりました。これは、主に利益剰余金が８億76百万円増加したことによるものであります。 ③　資本の財源及び資金の流動性当連結会計年度の流動性の保持に必要な運転資金及び資本的支出は、営業活動によるキャッシュ・フローにより賄いました。キャッシュ・フローの分析につきましては、「(1) 経営成績等の状況の概要　②　キャッシュ・フローの状況」をご参照ください。次期の重要な資本的支出につきましては、「食品」セグメントにおいて、肥育関連施設の新設及び加工工場の増強等14億円が発生する予定であります。なお、その所要資金につきましては、自己資金を充当する予定であります。 ④　経営成績の分析(売上高及び営業利益)当連結会計年度における売上高は241億１百万円(前期比10.9％増)となりました。一方、飼料原料価格の大幅な高騰を受けて、売上原価は180億92百万円(前期比16.7％増)となり、売上原価率は前連結会計年度と比べ3.7ポイント上昇し75.1％となりました。この結果、営業利益は19億11百万円(前期比22.1％減)となりました。売上高及び営業利益の分析につきましては、「(1) 経営成績等の状況の概要　①　財政状態及び経営成績の状況」をご参照ください。(経常利益)当連結会計年度における経常利益は19億77百万円(前期比25.9％減)となりました。(特別損益)当連結会計年度における特別損失61百万円は減損損失であります。(親会社株主に帰属する当期純利益)税金等調整前当期純利益は19億16百万円(前期比28.1％減)となり、法人税、住民税及び事業税や法人税等調整額を差し引きした結果、当連結会計年度における親会社株主に帰属する当期純利益は14億10百万円(前期比27.4％減)となりました。 
経営上の重要な契約等	 ５ 【経営上の重要な契約等】(1) フランチャイズ契約当社の連結子会社である株式会社アクシーズフーズは、日本ケンタッキー・フライド・チキン株式会社と以下の内容のフランチャイズ契約を締結しております。 契約項目契約の内容契約期間カーネルサンダース・ケンタッキー・フライド・チキンその他の食品に係る各商標、サービスマーク、著作権及び特許日本ケンタッキー・フライド・チキン株式会社が、左記商標等を使用することを許諾し、契約時に株式会社アクシーズフーズがライセンス料を支払い、以降、売上高の一定割合を使用料と広告企画として会費として支払うことを目的としたフランチャイズ契約。OFA(Outlet Franchise Agreement)契約からIFA(International Franchise Agreement)契約に更新。契約期間は更新期日から５年間。  (2) サブフランチャイズ契約当社の連結子会社である株式会社アクシーズフーズは、日本ピザハット株式会社と以下の内容のサブフランチャイズ契約を締結しております。 契約項目契約の内容契約期間サービスマークを含む商標である「ＰＩＺＺＡ ＨＵＴ」、各種商標、サービスマーク、トレードネーム、標語、デザイン等日本ピザハット株式会社が、左記商標等を使用することを許諾し、契約時に株式会社アクシーズフーズがイニシャル・フィーを支払い、以降、売上高の一定割合を店舗指導料、広告等の費用として支払うことを目的としたサブフランチャイズ契約。IFA(International Franchise Agreement)規定に準じた契約を締結。許諾期間は10年。  
研究開発活動	 ６ 【研究開発活動】当社グループは、飼育技術の改良、新しい飼料原料の利用、製品品質の向上、新製品の開発等積極的な研究活動を行っております。現在、研究開発は、以下のとおり、当社の谷山研究所、食品開発、ラボラトリー及び当社各工場、子会社の技術陣により推進されております。当連結会計年度におけるグループ全体の研究開発費は124百万円であります。  食品谷山研究所は、フロア・ペン方式の鶏飼育試験舎を有し、飼育試験を行い、飼育方法、飼料成分、環境条件、使用原料等の違いが、鶏の飼育に及ぼす影響等を研究し、当社生産部門や飼料設計、製造方法へのフィードバックを行っております。食品開発は、消費者ニーズに即した新製品の開発及び既存製品の品質向上並びに製造技術の改善等の研究を行っております。ラボラトリーは、飼育試験、鶏肉及び加工食品の成分分析等により、各研究スタッフの試験計画の基礎試験を行い、併せて研究結果の検証を行っております。  
設備投資等の概要	１ 【設備投資等の概要】当社グループ(当社及び連結子会社)では、グループの成長、拡大を目指すための技術力及び低コスト化を追求することを基本にして、当連結会計年度は2,309百万円の設備投資を実施いたしました。食品事業においては、主に増産に向けた肥育施設の新設及び改修、製造工程における生産効率向上のために2,055百万円の投資を実施いたしました。 所要資金につきましては、自己資金によっております。なお、当連結会計年度における重要な設備の除却又は売却はありません。 
主要な設備の状況	２ 【主要な設備の状況】当社グループにおける主要な設備は、次のとおりであります。(1) 提出会社      2023年６月30日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(人)建物及び構築物機械装置及び運搬具土地(面積㎡)その他合計川上工場他(鹿児島県鹿児島市他)食品鶏肉加工設備3043079(61,157)2,6763,091681［－］帖佐工場他(鹿児島県姶良市他)同上種鶏・孵卵設備811882500(370,646)602,25554［－］肥育施設(鹿児島県薩摩郡他)同上肥育設備63257820(721,684)7812,29240［－］南栄事業所他(鹿児島県鹿児島市他)同上飼料製造設備ラボラトリー研究設備他90556(14,876)2859322［－］再生可能エネルギー施設(鹿児島県鹿児島市他)エネルギー再生可能エネルギー設備2698－(－)8709－［－］  (2) 国内子会社       2023年６月30日現在会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(人)建物及び構築物機械装置及び運搬具土地(面積㎡)その他合計株式会社アクシーズフーズケンタッキーフライドチキン及びピザハット(山口県山口市他)外食店舗設備1491－(－)104255121［796］株式会社アイエムポートリー他肥育施設、飼料工場(鹿児島県鹿児島市他)食品肥育設備飼料製造設備449214(483,855)026894［－］  (注) １．帳簿価額のうち「その他」は、工具、器具及び備品、リース資産であり、建設仮勘定は含まれておりません。２．現在休止中の主要な設備はありません。３．従業員数の［　］書きは外書で、臨時従業員の期中平均雇用人員を記載しております。４．再生可能エネルギー施設の土地の面積及び金額については、工場または肥育施設と同一敷地内のため、工場または肥育施設に含めて記載しております。５．上記の他、主要な賃借設備として、以下のものがあります。(1) 提出会社該当ありません。(2) 国内子会社 会社名事業所名(所在地)セグメントの名称設備の内容店舗の面積(㎡)賃借料(百万円)株式会社アクシーズフーズケンタッキーフライドチキン及びピザハット(山口県山口市他)外食店舗・店舗設備11,687年間賃借料247  
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式19,350,000計19,350,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2023年６月30日)提出日現在発行数(株)(2023年９月21日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式5,617,5005,617,500東京証券取引所スタンダード市場単元株式数(100株)計5,617,5005,617,500――  
