項目	値
事業の内容	 ３ 【事業の内容】当社グループは、当社、子会社２社及び関連会社４社により構成されており、砂糖事業・バイオ事業を主な事業としております。当社グループ各社の事業に係る位置付けは、次のとおりであります。　（砂糖事業）   砂糖製品……当社（太平洋製糖株式会社、関西製糖株式会社及び株式会社ナルミヤにそれぞれ加工を委託）が製造し、主に株式会社パールエースが販売。（バイオ事業）   バイオ製品……当社（関西製糖株式会社に加工を委託）が製造し、株式会社パールエースが販売。（その他）   その他……当社所有のニューＥＳＲビル（東京都中央区日本橋堀留町二丁目９番６号）の一部を第三者へ賃貸  上記の事項を事業系統図で示すと、次のとおりであります。 　（注）※１　連結子会社※２　関連会社で持分法適用会社
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】当社グループを取り巻く環境は、加糖調製品や高甘味度甘味料の輸入増加など甘味料の需給構造の変化、少子高齢化に伴う人口減少など社会構造の変化、ライフスタイルの変化により砂糖需要の漸減傾向が継続する中、不安定な世界情勢や気候変動問題等の影響を受けたエネルギー価格や原材料価格の高騰は当面避けられず、今後一層厳しい環境が続くと思われます。かかる状況の中で、当社は生活必需品である砂糖を、非常時においても安全安心に、安定して消費者の皆様にお届けすることを旨に、引き続き供給責任を果たしてまいりますとともに、当社グループの基幹事業である砂糖事業とバイオ事業を中心に将来のゆるぎない収益基盤の構築を基本方針として、お客様のおなかの健康に役立つ商品をお届けする「おなかにやさしい会社」の実現を通じ、社業の発展と社会に貢献できる企業を目指し、以下の課題に取り組んでまいります。なお、文中における将来に関する事項は、当連結会計年度末現在において当社が判断したものであります。　 ①事業基盤の強化「選択と集中、挑戦」をキーワードとして、収益基盤の強化、拡大と成長戦略への取り組みにより、存在感のある強い企業集団への変革を図ります。②新商品開発の推進砂糖事業及びバイオ事業において、新商品・新技術の開発を推進するため積極的に経営資源を投入することにより、既存商品の品質改善や新たな付加価値製品等を創出し、次世代を担うパールエース印ブランド・新商品の開発・育成に取り組んでまいります。③グループ経営資源の積極的な活用による競争力強化グループの経営資源を最大限に活用することにより、多面的な事業モデルの構築と競争力の強化に取り組みます。また、グループ一体化によるガバナンス機能の強化を図るとともに、コンプライアンスや環境問題への対応など、企業の社会的責任を果たしつつ、事業環境の変化に対応した人材の育成と適材適所への配置、研究開発・生産・販売各部門が相互の連携を強化することで組織の活性化を図り、具体的課題に取り組んでまいります。 事業別の戦略につきましては、「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(2) 経営者の視点による経営成績等の状況に関する分析・検証内容　⑤　経営成績に重要な影響を与える要因及び経営戦略と現状の見通し」に記載の通りであります。 
事業等のリスク	３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が当社グループの財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。なお、当該リスクが顕在化する可能性の程度や時期、当該リスクが顕在化した場合に当社グループの経営成績等の状況に与える影響につきましては、合理的に予見することが困難であるため記載しておりません。当社は、グループ全体のリスク管理として、内部統制委員会を規程に基づき設置し、関連委員会の統括並びに内部監査室との連携を通じ、リスク管理体制の維持強化に努め、リスクの未然防止を図っております。 ① 糖業政策が及ぼす影響について　砂糖業界は、「砂糖及びでん粉の価格調整に関する法律」に基づく糖業政策及び制度の制約を受けています。　当社グループは砂糖事業を基幹事業としておりますので、国の農業政策や糖業政策・砂糖制度の見直しや、我が国における経済連携協定の進捗等により、当社グループの事業展開並びに業績および財政状態に影響を及ぼす可能性があります。② 原料仕入価格・製品販売価格の変動要因について　海外粗糖の仕入価格は海外相場と為替相場の影響により変動いたします。現状、為替相場における円安の進行や、干ばつ等の世界的な気候変動、地政学的問題が及ぼすエネルギーコストの高騰等を受け、原料仕入価格に影響を及ぼしております。仕入価格の変動は販売価格に影響を及ぼしますが、それを自助努力で吸収出来ない場合や価格競争等の事情により適正に販売価格へ反映出来ない場合、当社グループの業績及び財政状態に影響を及ぼす可能性があります。③ 食品の安全性及び製造物責任について　当社グループは、高品質で安全・安心な製品の安定的供給を基本方針として、「品質安全管理規程」を設け、トレーサビリティの仕組み構築など品質保証体制の強化並びに原材料の安全性及び製造各工場での品質管理体制の強化に努めております。また、万が一の事態に備え製造物責任賠償保険に加入しております。　しかしながら、食品の安全性について予想を超える異常な事態が発生した場合、または当社グループ製品に直接関係がなくても風評等により当社グループ製品のイメージ低下などの事態が発生した場合、もしくは製造物責任上の事故が発生し賠償額や製品回収費用が当該保険で補償される範囲を超える事態が発生した場合、当社グループの業績及び財政状態に影響を及ぼす可能性があります。④ 市場性のある有価証券における時価の変動について　当社は市場性のある有価証券を保有しています。従いまして、株式市場及び金利等の変動によっては、有価証券の時価に影響を与え、当社グループの業績及び財政状態に影響を及ぼす可能性があります。⑤ 「固定資産の減損に係る会計基準」の適用について　当社グループは、2006年３月期より「固定資産の減損に係る会計基準」を適用しております。当該基準適用に伴い、資産価値の下落及び各事業の収益悪化によって減損損失が発生した場合、当社グループの業績及び財政状態に影響を及ぼす可能性があります。⑥ 災害等に関する事項について　当社グループは国内各拠点にて事業活動を行っておりますが、地震や気候変動の影響も含む大規模自然災害や感染症疾病等の予想を超える事態が発生し、長期間にわたり販売・債権回収・生産・物流機能等に支障をきたした場合、当社グループの事業展開並びに業績及び財政状態に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績等の状況の概要①財政状態及び経営成績の状況当連結会計年度におけるわが国経済は、新型コロナウイルス感染症の分類移行に伴う社会経済活動の正常化から緩やかな回復の兆しがみられる一方で、日米金利差による円安進行、原材料・エネルギー価格の高止まりによる物価上昇等から、依然として先行き不透明な状況が続いております。このような状況下、当社グループはお客様、地域社会、関係取引先、従業員及びその家族の安全と健康を確保することを最優先に、災害等の緊急時においても、生活必需品である砂糖や、オリゴ糖をはじめとした機能性素材等の製品を安定して消費者の皆様にお届けすることを第一義に考え、お客様のおなかの健康に貢献する「おなかにやさしい会社」として、砂糖事業及びバイオ事業の計画達成に向けて全力で取り組んでまいりました結果、当期の業績は以下のとおりとなりました。 a. 砂糖事業海外原糖市況は、ニューヨーク市場粗糖先物相場（当限、１ポンド当たり）において22.35セントで始まり、期初より原糖の供給懸念を背景とした投機筋による買いで相場の上昇が続き、27セント台をつけるなど高値圏で推移しました。さらにはインドなど主要生産国での干ばつの影響による減産予測から需給の引締りが懸念され、11月上旬には12 年ぶりの高値28.14セントをつけました。その後、ブラジル中南部の今期生産量が予想を大幅に上回ったことから一旦は下落に転じましたが、同地区における干ばつの影響を見越した次年度の供給懸念が相場を下支えし、結局22.52セントで当期を終了しました。国内市中価格（日本経済新聞掲載、上白大袋１kg当たり）は、期初227円～229円で始まりましたが、海外粗糖相場の高騰や円安の進行を受け、７月に239円～241円に上昇しました。さらに1月下旬には249円～251円に上昇し、そのまま当期を終了しました。精糖及びその他糖類など国内販売は、期初より物価上昇による消費マインドの低下から家庭用・業務用製品いずれも低調に推移、その後一定の需要回復の動きが見られたものの挽回にまで至らず、数量ベースでは前年同期を下回りました。一方、実勢を踏まえた適正価格での販売に努めた結果、売上高は前年同期を上回りました。この結果、当期における砂糖事業全体の売上高は29,660百万円（前連結会計年度比13.6％増）、セグメント利益は2,299百万円（前連結会計年度比85.7％増）となりました。 b. バイオ事業オリゴ糖部門は、前期のTV特需等による販売伸張の反動を受け、期初から低調に推移しました。8月より『オリゴのおかげ』シリーズメインキャラクターとして美容家のIKKO氏を起用、CMをはじめ各種媒体を通じ積極的な広告宣伝活動を行ったことから、回復傾向にて推移しましたが、売上高は前年同期を下回りました。サイクロデキストリン部門は、一部ユーザー向け製品の販売が好調であったため、売上高は前年同期を上回りました。ビーツ部門は、ECサイトでの販売を中心に展開し、売上高は前年同期を上回りました。この結果、バイオ事業全体の売上高は1,837百万円（前連結会計年度比2.6％増）、原材料コスト等の上昇に伴いセグメント利益は412百万円（前連結会計年度比2.7％減）となりました。 c. その他その他の事業につきましては、ニューＥＳＲビル事務所の一部賃貸等を行い、所有不動産の活用に努めました結果、売上高は135百万円（前連結会計年度比0.6％増）、セグメント利益は65百万円（前連結会計年度比6.9％増）となりました。 以上の結果、当期の売上高は31,550百万円（前連結会計年度比12.9％増）、営業利益は1,495百万円（前連結会計年度比140.1％増）、また、出資先からの受取配当金が増加したことから経常利益は2,127百万円（前連結会計年度比190.8％増）、親会社株主に帰属する当期純利益は1,475百万円（前連結会計年度比196.0％増）となりました。 ②キャッシュ・フローの状況当連結会計年度末における現金及び現金同等物（以下「資金」という）は、前連結会計年度末と比べて92百万円増加し、2,305百万円となりました。当連結会計年度における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。 a. 営業活動によるキャッシュ・フロー営業活動の結果得られた資金は、2,108百万円（前連結会計年度比1,661百万円の増加）となりました。これは主に、税金等調整前当期純利益2,065百万円、減価償却費578百万円による資金の増加があった一方で、棚卸資産の増加31百万円、法人税等の支払367百万円による資金の減少があったことによるものであります。  b. 投資活動によるキャッシュ・フロー投資活動の結果支出した資金は、227百万円（前連結会計年度は374百万円の資金支出）となりました。これは主に、有形固定資産の取得による支出273百万円、投資有価証券の取得による支出1百万円による資金の減少があったことによるものであります。 c. 財務活動によるキャッシュ・フロー財務活動の結果支出した資金は、1,791百万円（前連結会計年度は1,395百万円の資金支出）となりました。これは主に、借入金の純減額1,655百万円による資金の減少があった一方で、配当金の支払136百万円による資金の減少があったことによるものであります。 d. 資本の財源及び資金の流動性当社グループの運転資金需要のうち主なものは、原料糖の購入費用のほか、製造費、販売費及び一般管理費等の営業費用であります。投資を目的とした資金需要は、設備投資等によるものであります。短期運転資金は自己資金及び金融機関からの短期借入を基本としており、設備投資や長期運転資金の調達につきましては、金融機関からの長期借入を基本としております。なお、当連結会計年度末における有利子負債の残高は10,173百万円となっております。 ③生産、受注及び販売の状況ａ．生産実績当連結会計年度における生産実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称生産高(百万円)前年同期比(％)砂糖事業19,477112.7バイオ事業1,67895.8合計21,156111.1 (注)　金額は販売価格によっております。 ｂ．受注実績受注生産は行っておりません。ｃ．販売実績当連結会計年度における販売実績をセグメントごとに示すと、次のとおりであります。　セグメントの名称販売高(百万円)前年同期比(％)砂糖事業29,633113.6バイオ事業1,798102.5その他118100.7合計31,550112.9 (注）１　セグメント間取引については、相殺消去しております。２　主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合は次のとおりであります。 相手先前連結会計年度当連結会計年度販売高(百万円)割合(％)販売高(百万円)割合(％)テラトー株式会社3,00710.83,39710.8 (2) 経営者の視点による経営成績等の状況に関する分析・検討内容 経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 ①　重要な会計方針及び見積り当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。連結財務諸表の作成にあたり、見積りが必要な事項につきましては、合理的な判断に基づき、会計上の見積りを行なっております。実際の結果は、見積り特有の不確実性を伴うため、これらの見積りと異なる場合があります。当社グループは、特に以下の重要な会計方針が、当社グループの連結財務諸表の作成において使用される見積もりと判断に大きな影響を及ぼすと考えております。 a. 繰延税金資産の回収可能性繰延税金資産の回収可能性は、将来の税金負担額を軽減する効果を有するかどうかで判断しております。計算は、将来の課税所得に関する様々な予測・仮定に基づいており、実際の結果がかかる予測等・仮定とは異なる可能性があります。当社グループでは、将来の課税所得や加減算などのスケジューリングに基づき、回収可能性があると判断した将来減算一時差異について繰延税金資産を計上しておりますが、将来の課税所得の予測等・仮定に変更が生じ、繰延税金資産の一部または全部の回収ができないと判断した場合、当社グループの繰延税金資産は減額され税金費用が計上される可能性があります。 b. 退職給付債務の算定「第５　経理の状況　１　連結財務諸表　注記事項（重要な会計上の見積り）退職給付に係る負債」に記載のとおりであります。 c. 減損会計における将来キャッシュ・フロー減損の適用においては、減損会計適用資産の特定とグルーピングを行った後、減損の兆候判定を行います。当社グループは、収益性の低下により投資額の回収が見込めなくなった固定資産の帳簿価額を、回収可能価額まで減額する会計処理を適用しております。同会計処理の適用に当たっては、営業活動から生ずる損益の継続的低下や地価の著しい下落等によって減損の兆候が見られる場合に減損の有無を検討しております。減損の検討には将来キャッシュ・フローの見積額を用いており、減損の認識が必要と判断された場合には、帳簿価額が回収可能価額を上回る金額を減損しております。なお、回収可能価額は将来キャッシュ・フローの見積額の現在価値、又は正味売却価額のいずれか高い金額によって決定しております。将来の営業活動から生ずる損益の悪化、使用範囲又は方法についての変更、経営環境の著しい悪化、市場価格の著しい下落等により減損の認識が必要となった場合、また、見積りの前提条件の変更等により将来キャッシュ・フローの見積額が減少することとなった場合には、追加的な減損処理が必要となる可能性があります。 ②　財政状態の分析当連結会計年度末の総資産は前連結会計年度末に比べて1,629百万円増加し、27,507百万円となりました。これは主に、受取手形及び売掛金518百万円、投資有価証券1,536百万円が、増加したことによるものであります。負債合計は前連結会計年度末に比べて1,052百万円減少し、13,796百万円となりました。これは主に、有利子負債1,655百万円の減少によるものであります。純資産合計は、前連結会計年度末に比べて2,682百万円増加し、13,711百万円となりました。これは主に、利益剰余金1,325百万円の増加、その他有価証券評価差額金1,232百万円の増加であります。 ③　経営成績の分析経営成績の分析につきましては、「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1)　経営成績等の状況の概要　①財政状態及び経営成績の状況」に記載の通りであります。 ④　キャッシュ・フローの分析キャッシュ・フローの分析につきましては、「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1)　経営成績等の状況の概要　②キャッシュ・フローの状況」に記載の通りであります。 ⑤　経営成績に重要な影響を与える要因及び経営戦略と現状の見通し経営成績に重要な影響を与える要因につきましては、「第２　事業の状況　１　経営方針、経営環境及び対処すべき課題等」で記載いたしました当社グループを取り巻く環境の他、今後の見通しにつきまして、当社グループを取り巻く環境は、社会経済活動の正常化から緩やかな景気回復が続くことを期待される一方で、地政学リスクに伴うエネルギー価格・原材料価格の高止まりや円安の常態化による物価上昇などから消費マインドの低下が懸念され、先行きは不透明な状況が続いております。かかる環境の下、当社及び当社グループは、国民の生活を支える基礎的食品である砂糖や、オリゴ糖をはじめ健康付加価値のある機能性素材等を、消費者の皆様に安定してお届けすることを第一義とし、政府の食料安定供給に関する指針に沿い、非常時においても安全安心な製品を安定的に供給することが食品会社に課せられた使命であるとの認識の下、品質管理および危機管理体制の強化、環境変化にも適応した事業体制の構築と経営基盤の更なる強化に努めてまいります。また、お客さまのおなかの健康に貢献する「おなかにやさしい会社」を中長期的な経営ビジョンと位置付け、以下の各事業を推進してまいります。 a.砂糖事業砂糖事業につきましては、砂糖需要が漸減傾向にある要因として、砂糖への根強い誤解と砂糖制度の不均衡に起因する砂糖以外の甘味料（異性化糖、加糖調製品、高甘味度甘味料等）の市場拡大が挙げられます。この深刻な状況に対し、国防・食料安保の観点から行政・国産糖従事者・精糖および他甘味業界が一体となって解決へ向け取り組む必要があります。消費者の皆様へ砂糖の機能特性に対する理解を深めるべく啓蒙活動に注力するとともに、国産糖・輸入糖・異性化糖・加糖調製品・高甘味度甘味料等すべての甘味製品についてその現状を明確にし、新たな総合甘味制度の確立に向け、当業界一体となって声を挙げ、より一層厳しく対処してまいります。 b.オリゴ糖事業バイオ事業につきましては、オリゴ糖部門では、コロナ禍を経て消費者の皆様の健康意識が高まる中、さらなる拡販に向けた重要な局面と位置づけ、重点的に取り組んでまいります。自然由来の安全安心な、少量でも整腸効果が期待できる当社代表製品「オリゴのおかげ」シリーズの機能特性について、認知度向上を図るべく積極的な広告宣伝活動を行い、一層の業容拡大に努めてまいります。 c.その他バイオ事業ビーツ部門につきましては、本格的な事業化に向け、「ビーツドリンク」及び「ドライビーツチップ」を主軸に、ECサイトでの販売を中心に拡販に努めてまいります。さらにはビーツの新たな可能性を模索し、新用途開拓に努めてまいります。サイクロデキストリン部門につきましては、一層の技術改善等を行い、事業推進に努めてまいります。 d.新商品開発新商品開発につきましては、生活に欠かせない砂糖の新たな価値を提供すべく様々な機能（保水、防腐、酸化防止等）に着目した新商品開発に取り組み、砂糖市場の活性化に向けアプローチし砂糖の未来を切り拓くべく全力を注いでまいります。また、バイオ事業においても引き続き「おなかにやさしい会社」をキャッチフレーズに、各部門の育成・強化を図るべく新商品開発にもチャレンジしてまいります。 e.大東製糖株式会社との業務提携について大東製糖株式会社との業務提携の状況につきましては、現在「ユーモアな食品を提供し、未来を創る会社へ」をテーマに、「新事業・新商品開発」「既存事業強化」「販売体制強化」「さとうの未来を創る社会貢献活動」の4項目を協業の軸として、それぞれ両社横断による会議体を設け、取り組みを開始しております。今後、皆様の投資判断に影響を及ぼす事項が決定した場合には、適宜、適切な情報開示を行います。
経営上の重要な契約等	 ５ 【経営上の重要な契約等】(1) 業務提携等に関する契約契約会社名相手方の名称契約の内容契約年月塩水港精糖株式会社大東製糖株式会社協力事業等における企画・研究開発・生産及び販売業務の提携2023年７月  (2) 原料の買付及び製品の販売に関する契約契約会社名相手方の名称契約の内容契約年月塩水港精糖株式会社株式会社パールエース粗糖の仕入及び砂糖・乳糖果糖オリゴ糖の販売1999年２月塩水港精糖株式会社三菱商事株式会社海外粗糖の仕入2006年８月塩水港精糖株式会社株式会社パールエースサイクロデキストリンの販売2006年６月塩水港精糖株式会社南西糖業株式会社粗糖の仕入2023年12月  (3) 砂糖等の生産委託及び設備賃貸に関する契約契約会社名相手方の名称契約の内容契約年月塩水港精糖株式会社太平洋製糖株式会社砂糖の加工委託(注１)2001年９月塩水港精糖株式会社関西製糖株式会社 生産設備一式の賃貸砂糖等の加工委託 (注２)2002年３月(注３）2002年６月2005年９月 （注）１  当社は、東洋精糖㈱、日本精糖㈱（現フジ日本精糖㈱）と三社で、東日本地区において供給する精製糖の生産を太平洋製糖㈱に集約し、精製糖の共同生産に関する「受委託加工契約書」を2001年９月に締結し、2001年10月より、三社での共同生産の操業を開始しております。 ２  当社は、関西製糖㈱と生産設備一式の賃貸に関する「工場賃貸借契約書」を2002年３月に締結いたしました。 ３  当社は、ＤＭ三井製糖㈱、大東製糖㈱と三社で、西日本地区において供給する精製糖の生産を関西製糖㈱に集約し、精製糖の共同生産に関する「委託加工契約書」を2002年６月に締結し、2002年７月より三社での共同生産の操業を開始しております。 その後、2005年９月には、中日本氷糖㈱を加えた四社で同契約を締結し、2005年10月より四社での共同生産を操業しております。 
研究開発活動	６ 【研究開発活動】研究開発につきましては、「乳糖果糖オリゴ糖」の新機能探索研究を継続するとともに、事業・生産部門と連携し、環境に配慮したより効率的な生産体制の導入を進めました。スーパーフードとして注目を集めている「ビーツ」については、新商品開発とともに、機能性素材とすべく特性評価を行いました。サイクロデキストリンについては新アイテムの開発とその評価試験を実施しました。また、砂糖の生理的な機能を補完する機能性素材と組み合わせた砂糖主体の機能性表示食品・化成品の開発に取り組みました。なお、当連結会計年度の研究開発費総額は40百万円であります。
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度のセグメント別の設備投資は次のとおりであります。(砂糖事業)　砂糖製造設備の精糖設備更新工事等、326百万円であります。(バイオ事業)　バイオ製造設備の更新工事等、39百万円であります。(全社)　本社ビルの改修工事等、13百万円であります。　以上により、当連結会計年度の設備投資額は379百万円であります。 
主要な設備の状況	２ 【主要な設備の状況】(1)　提出会社　2024年３月31日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)工具、器具及び備品合計本社機能(東京都中央区)全社共通砂糖事業バイオ事業その他ニューＥＳＲビル他710―1,112(658)41,82743大阪工場(大阪府泉佐野市)砂糖事業バイオ事業砂糖製造設備他1,5281,6143,270(42,972)256,439― (注) １　帳簿価額には、建設仮勘定は含んでおりません。２　上記のうち書きは内書で、連結会社以外への賃貸設備であります。　(2)　国内子会社　2024年３月31日現在会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)工具、器具及び備品合計㈱パールエース大阪工場(大阪府泉佐野市)砂糖事業バイオ事業その他砂糖製造設備他1583806(23,043)1970― (注) １　帳簿価額には、建設仮勘定は含んでおりません。２　上記のうち書きは内書で、連結会社以外への賃貸設備であります。 
株式の総数	①  【株式の総数】 種類発行可能株式総数(株)普通株式80,000,000計80,000,000  
発行済株式、株式の総数等	②  【発行済株式】 種類事業年度末現在発行数(株)(2024年３月31日)提出日現在発行数(株)(2024年６月27日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式35,000,00035,000,000 東京証券取引所 スタンダード市場完全議決権株式であり、権利内容に何ら限定のない当社における標準となる株式単元株式数は100株計35,000,00035,000,000―― 　
