項目	値
事業の内容	３【事業の内容】　当社は、様々な業界の日本を代表するリーディングカンパニーに対し、戦略・デジタル・オペレーションなどの幅広いテーマを支援する総合コンサルティングファームです。　なお、当社は、コンサルティング事業の単一セグメントであるため、セグメント別の記載はしておりませんが、当社の特徴、主たるサービス内容は以下のとおりであります。 (1）コンサルティングサービスの内容　トップマネジメントの意思決定をサポートする全社戦略や事業戦略の立案や、デジタル技術を活用したビジネスオペレーションの検討支援等、クライアント企業の直面する経営上重大な課題を解決するための企画検討や実行支援を行います。　当社は特定の企業や系列グループに所属していないことから、ニュートラルな立場から提案を行うことが可能です。また、当社はクライアント固有の企業風土・価値観を理解し、実現性がありながらも最適と考える提案を行っております。 (2）コンサルタントのプロジェクトチーム組成に関する特徴　当社では、最適な人材配置やコンサルタントの多様なキャリア形成を目的として、縦割型の固定的な組織ではなく、横断型の柔軟な組織構造としております。これにより、クライアント企業の多様で複雑化する経営課題の解決にあたり、適切な専門性や知見を有したコンサルタントが参画するプロジェクトチームを組成することが可能となっております。 (3）採用・育成体制の特徴　近年の激しく、早く変化する社会において、クライアント企業の直面する課題は多様化・複雑化しており、コンサルティング業界へのニーズが高まっております。このニーズに対し、当社は適切なコンサルティングサービスを提供するために、新卒採用・中途採用ともに積極的に実施しております。　また、コンサルタントには、高度な専門性が求められるため、中長期的な人材育成を担う専門の部門を設置し、専門領域別の研修やシニアなコンサルタントによる社内研修等の教育制度の充実に努めております。加えて、常にビジネスの最先端に関する知見が求められることから、研究活動を担う部門を設置し、その研究や当社のプロジェクトの遂行を通じて蓄積したナレッジを研修コンテンツに活用しております。 ［事業系統図］　当社の事業系統図は以下のとおりであります。 
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社の経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。　なお、文中の将来に関する事項は、本有価証券報告書提出日現在において当社が判断したものであります。 (1）経営方針　当社は、日本発の総合コンサルティングファームであり、様々な業界のリーディングカンパニーが抱える課題を解決し、成果を生み出すことで、クライアントの持続的な発展に貢献し続けていくことをミッションとしております。　また、当社はパーパスとして「Beyond the Edge　- 変化の一番先に立ち、次への扉をともに開く。 -」を掲げ、コンサルティングファームとして「あらゆる業界のリーディングカンパニーの成長に最も貢献している」こと、「付加価値を誰よりも追及している」こと、「未来を担う人材が終結している」ことを目指しております。　これらの方針を基に、当社はクライアントに対し、ベストプラクティスの提示にとどまらず、固有の企業風土・価値観を共有して伴走する真のパートナーとして、戦略策定から企画・実行支援まで幅広く支援しております。　今後も、コンサルティングサービスの更なる高付加価値化や、人材の採用・育成に注力し、働きやすくやりがいのある魅力的な職場環境を提供していくことで、当社の継続的な成長と高収益を実現し、当社の企業価値向上を図りながらステークホルダーとも価値共有することを目指してまいります。 (2）目標とする経営指標　当社は、2024年４月12日に公表いたしました新たな中期経営計画において、2025年２月期から2029年２月期にかけて年率平均20％を目安とした継続的な成長を実現することで、2029年２月期における売上：2,500億円を目標としております。また、成長戦略として、「コアクライアント戦略の推進」、「ケイパビリティの拡充」、「優秀な人材の採用・育成」についての取り組みを進めてまいります。 (3）経営環境①　コンサルティング市場　昨今の経営環境は、市場競争の激化や市場構造の変化により、企業経営者の抱える課題が多様化・複雑化しており、これら経営課題を解決するために、調査・分析能力や企画・実行能力等の高い専門性を有するコンサルタントに対するニーズが高まっております。さらに、今後の更なるデジタル技術の発展に伴い、ビジネスにおける新たな技術の利活用に対するニーズは年々高まると考えられ、コンサルティング市場は高成長を継続する見込みです。 ②　採用マーケット　コンサルティングニーズの増大に伴い、業界内での人材争奪戦が激化し、経験者採用に係る費用、人件費は高騰する傾向にあります。働き方改革等により、業界を問わず人材の確保が課題となっており、新卒採用も過熱化している状況です。  (4）優先的に対処すべき事業上及び財務上の課題①　優秀な人材の採用と育成　当社は、今後の事業を支える優秀な人材の採用と育成が重要であると認識しております。当社が支援している各業界の企業経営者に対する支援サービスには、コンサルタントの提案力や課題解決力の向上が不可欠であると考えております。そのため、積極的な人材採用を進めるとともに、中長期的な人材育成のための体制強化を行うことで、優秀な人材の獲得を推進しております。 ②　サービス領域の拡充　当社は、クライアントのあらゆるニーズに応えるべく、トップマネジメントの意思決定サポートや企業経営における課題解決、デジタル技術を活用した生産性向上のためのビジネスプロセス改革、これらの実行支援までを含めた総合的な支援を提供することで、クライアントの課題解決に大きく貢献できると考えております。今後も、クライアントとともに経営の問題を解決しながら潜在的なニーズを捉えるとともに、当社としてより幅広い経営支援サービスが提供できる体制作りや人材育成を実行してまいります。 ③　安定した稼働率の維持　当社は、高い収益性を維持し、持続的な成長をするためには安定した稼働率（ある時点におけるコンサルタント全数のうち、プロジェクトに参画している人数の割合）を維持することが重要であることを認識しております。積極的な人材採用を推進しながらも、適切な稼働率を維持できるよう事業活動に取り組んでまいります。 
事業等のリスク	３【事業等のリスク】　本書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が提出会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。　なお、文中の将来に関する事項は、当事業年度末現在において当社が判断したものであります。 (1）当社の事業活動に関連するリスク①　景気変動リスクについて　当社がコンサルティングサービスを提供する主要クライアントは、グローバルに事業を展開する各業界におけるリーディングカンパニーであります。国内外の景気動向や外国為替相場の変動、税制及び法令等の改正により、主要クライアントが事業投資やＩＴ投資を抑制した場合には、当社の財政状態及び経営成績に影響を及ぼす可能性があります。　また、新たな感染症等が世界的に拡大した場合においては、当社の企業活動にも感染症拡大対策等により一定の影響が生じることになります。同様に当社の顧客企業においても企業活動に制約が生じたこと等による間接的な影響により、当社の財政状態及び経営成績に影響を及ぼす可能性があります。 ②　人材の採用・確保及び育成について　当社は、今後の事業展開のため、優秀な人材の採用・確保及び育成が重要であると考えております。しかしながら、コンサルティング業界における人材の争奪により、優秀な人材の採用・確保及び育成が計画どおりに進まない場合や、優秀な人材の社外流出が生じた場合には、競争力の低下や事業規模拡大の制約、クライアントに提供するサービスレベルの低下をもたらし、当社の財政状態及び経営成績に影響を及ぼす可能性があります。 (2）当社の財政状態に関連するリスク①　のれんの減損について　当社は、2014年６月６日に旧株式会社ベイカレント・コンサルティングの全ての株式を取得しており、のれんを計上しております。当該のれんについては、将来の収益力を適切に反映しているものと判断しておりますが、当社の将来の収益性が低下した場合には、当該のれんについて減損損失を計上するため、当社の財政状態及び経営成績に重要な影響を及ぼす可能性があります。なお、日本基準において、のれんの償却についてはその効果の及ぶ期間を見積り、その期間で償却しております。　参考情報として、IFRSでは19,187百万円ののれんを計上しており、のれんの取得日以降の償却をしておりません。なお、IFRSののれんについては非償却資産であるため、当該のれんについて減損損失を計上した場合、日本基準に比べて当社の財政状態及び経営成績に重要な影響を及ぼす可能性があります。 ②　多額の借入金と金利変動リスク及び財務制限条項について　当社は、複数の金融機関から借入れを行っているため、金融機関の融資情勢や市場金利の上昇による調達金利が変動した場合、当社の財政状態、経営成績及び資金繰り等に影響を及ぼす可能性があります。　また、当社の借入金のうち、金銭消費貸借契約に基づく借入金には、財務制限条項が付されております。当該契約に付された財務制限条項の内容は、「第５　経理の状況　１　財務諸表等　（１）財務諸表　注記事項（貸借対照表関係）　※４　財務制限条項」及び「第５　経理の状況　１　財務諸表等　（２）国際会計基準による財務諸表　注記事項　16．借入金及びその他の金融負債」に記載のとおりでありますが、これらに抵触した場合、当社の財政状態及び経営成績に影響を及ぼす可能性があります。 (3）当社の社会的信用に関連するリスク①　情報セキュリティリスクについて　当社のコンサルティングサービスの提供にあたり、クライアントの機密情報や個人情報を有することがあります。そのため当社の役員及び従業員に対して、守秘義務の遵守、機密情報や個人情報の情報管理の徹底を行っております。しかしながら、不測の事態により、これらの情報が外部に漏洩した場合には、当社の社会的信用に重大な影響を与え、対応費用を含め当社の財政状態及び経営成績に影響を及ぼす可能性があります。 ②　訴訟等のリスクについて　当社は、クライアントと契約を締結する際に、事前にトラブル時の責任分担を取り決める等、過大な損害賠償の請求をされないようリスク管理を行っております。しかしながら、契約時に想定していないトラブルの発生等、当社の開発したソフトウエアに不具合が生じた場合、開発が予定どおりに進捗しなかった場合、取引先等との何らかの問題が生じた場合、これらに起因する損害賠償を請求される、あるいは訴訟を提起されるリスクがあります。係る損害賠償の金額、訴訟の内容及び結果によっては、当社の社会的信用、財政状態及び経営成績に影響を及ぼす可能性があります。 ③　コンプライアンスリスクについて　当社の役員及び従業員に対し、行動規範を定める等、コンプライアンスに対する意識の徹底を図っております。しかしながら、万が一、当社の役員及び従業員がコンプライアンスに違反する行為を行った場合には、当社の社会的信用、財政状態及び経営成績に影響を及ぼす可能性があります。 ④　風評リスクについて　当社は、高品質のサービスの提供に努めるとともに、役員及び従業員に対する法令遵守浸透、情報管理やコンプライアンスに対する意識の徹底を行い、経営の健全性、効率性及び透明性の確保を図っております。しかしながら、当社のサービスや役員及び従業員に対して意図的に根拠のない噂や悪意を持った評判等を流布された場合には、当社の社会的信用、財政状態及び経営成績に影響を及ぼす可能性があります。  
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1）経営成績等の状況の概要　当事業年度における当社の財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という。）の状況の概要は以下のとおりであります。 ①　財政状態及び経営成績の状況　当事業年度における世界経済及び日本経済は、個人消費や設備投資の持ち直し等により緩やかな回復基調が見られるものの、世界的な物価上昇に伴うインフレ圧力等の影響から先行き不透明な状況となっております。このような状況下において、日本の各企業は更なる付加価値の向上やビジネス機会創出のため、積極的に新たな取り組みを行っており、これらの企業を支援するコンサルティング業界へのニーズは引き続き高い状態が続くと予想されます。　当社は、現在の中期経営計画において、2022年２月期から2026年２月期を「国内最大級の総合コンサルティングファームとして実績を積み上げる」ための５年間と位置づけ、売上、利益ともに年率20％を目安とした継続的な成長を実現し、2026年２月期における売上収益：1,000億円、EBITDA：300億円超を目標としております。このうちEBITDAについては、2023年２月期において目標数値を達成しましたが、売上収益の目標数値についても早期に達成し、更なる業容の拡大を推進するために、今後も営業活動の強化と積極的な採用・育成、ならびにサービスの強化を継続してまいります。　これらの背景から、当社は当事業年度も引き続き優秀な人材の積極採用を行い、その結果、期末時点におけるコンサルタント数は3,837名（対前年29.6％増）となりました。また、クライアントの経営課題を解決するコンサルティングサービスや、DX領域を中心に事業企画から実装まで包括的に支援するプロジェクトの実績を積み上げ、稼働率（注）は年間を通じて平均80％台後半で推移し、コンサルティングフィーの水準は前年同水準となりました。　この結果、当事業年度における売上収益は前年同期比、日本基準：23.4％増、IFRS：23.4％増の増収となり、営業利益は前年同期比、日本基準：15.5％増、IFRS：14.4％増の増益となりました。　なお、当社は、コンサルティング事業の単一セグメントであるため、セグメント別の記載はしておりません。 （注）稼働率：ある時点におけるコンサルタント全数のうち、プロジェクトに参画している人数の割合 　当事業年度における財政状態及び経営成績の状況は以下のとおりであります。（財政状態の状況）　日本基準に準拠した当事業年度末における財政状態の状況は以下のとおりであります。　当事業年度末における資産は、84,230百万円となり、前事業年度末に比べ17,658百万円増加しました。負債は、17,743百万円となり、前事業年度末に比べ1,592百万円増加しました。純資産は、66,487百万円となり、前事業年度末に比べ16,066百万円増加しました。　参考情報として、IFRSに準拠した当事業年度末における資産は、99,883百万円となり、前事業年度末に比べ24,618百万円増加しました。負債は、25,756百万円となり、前事業年度末に比べ7,832百万円増加しました。資本は、74,127百万円となり、前事業年度末に比べ16,786百万円増加しました。 （経営成績の状況）　日本基準に準拠した当事業年度の経営成績は、売上収益93,909百万円（前年同期比23.4％増）、営業利益33,551百万円（同15.5％増）、経常利益33,526百万円（同15.5％増）、当期純利益24,648百万円（同17.2％増）となりました。　参考情報として、IFRSに準拠した当事業年度の経営成績は、売上収益93,909百万円（前年同期比23.4％増）、営業利益34,219百万円(同14.4％増)、税引前利益34,160百万円（同14.3％増）、当期利益25,382百万円（同15.8％増）となりました。 ②　キャッシュ・フローの状況　日本基準に準拠した当事業年度における現金及び現金同等物（以下、「資金」という。）は、前事業年度末に比べ9,172百万円増加し、当事業年度末には45,778百万円となりました。　当事業年度における各キャッシュ・フローの状況とそれらの要因は以下のとおりであります。 （営業活動によるキャッシュ・フロー）　当事業年度において営業活動の結果得られた資金は、23,279百万円（前年同期は20,725百万円の収入）となりました。主な増加は、税引前当期純利益33,526百万円、減価償却費及びその他の償却費818百万円、のれん償却額943百万円、主な減少は、売上債権及び契約資産の増加額3,936百万円、法人税等の支払額9,405百万円によるものであります。 （投資活動によるキャッシュ・フロー）　当事業年度において投資活動の結果使用した資金は、3,754百万円（前年同期は2,256百万円の使用）となりました。これは主に、本社移転等に伴う有形固定資産の取得による支出3,632百万円によるものであります。 （財務活動によるキャッシュ・フロー）　当事業年度において財務活動の結果使用した資金は、10,353百万円（前年同期は7,919百万円の使用）となりました。これは主に、長期借入金の返済による支出1,050百万円、自己株式の取得による支出3,006百万円、配当金の支払額6,273百万円によるものであります。 　参考情報として、IFRSに準拠した当事業年度における各キャッシュ・フローの状況とそれらの要因は以下のとおりであります。　当事業年度末における資金は、前事業年度末に比べ9,172百万円増加し、当事業年度末には45,778百万円となりました。 （営業活動によるキャッシュ・フロー）　当事業年度において営業活動の結果得られた資金は、24,348百万円（前年同期は21,635百万円の収入）となりました。主な増加は、税引前利益34,160百万円、減価償却費及び償却費（使用権資産に係る減価償却費を含む。）2,415百万円、株式報酬費用679百万円、未払費用等の増加に伴うその他の流動負債の増加額786百万円、主な減少は、売上債権及びその他の債権の増加額3,951百万円、法人所得税の支払額9,405百万円によるものであります。 （投資活動によるキャッシュ・フロー）　当事業年度において投資活動の結果使用した資金は、3,754百万円（前年同期は2,256百万円の使用）となりました。これは主に、本社移転等に伴う有形固定資産の取得による支出3,632百万円によるものであります。 （財務活動によるキャッシュ・フロー）　当事業年度において財務活動の結果使用した資金は、11,422百万円（前年同期は8,829百万円の使用）となりました。これは、長期借入金の返済による支出1,050百万円、リース負債の返済による支出1,093百万円、自己株式の取得による支出3,006百万円、配当金の支払額6,273百万円によるものであります。 ③　生産、受注及び販売の実績　当社は、コンサルティング事業の単一セグメントであるため、セグメント別の記載はしておりません。ａ．生産実績　当社は、生産活動を行っておりませんので、該当事項はありません。 ｂ．受注実績　当社で行う事業は、提供するサービスの性格上、受注状況の記載になじまないため、記載を省略しております。 ｃ．販売実績　日本基準に準拠した当事業年度の販売実績をセグメント別に示すと、以下のとおりであります。サービスの名称当事業年度（自　2023年３月１日至　2024年２月29日）前年同期比（％）コンサルティング事業（百万円）93,909123.4　（注）１．当社の事業区分は「コンサルティング事業」の単一セグメントであります。２．金額は外部顧客に対する売上収益を示しております。３．最近２事業年度の主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合は、以下のとおりであります。相手先前事業年度（自　2022年３月１日至　2023年２月28日）当事業年度（自　2023年３月１日至　2024年２月29日）金額（百万円）割合（％）金額（百万円）割合（％）ファイザー株式会社9,12312.010,46811.1 (2）経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社の経営成績等の状況に関する認識及び分析・検討内容は以下のとおりであります。なお、文中の将来に関する事項は、当事業年度末現在において判断したものであります。 ①　当事業年度の財政状態及び経営成績の状況に関する認識及び分析・検討内容ａ．財政状態の状況　日本基準に準拠した当事業年度における財政状態の分析は以下のとおりであります。　当事業年度末における資産は、84,230百万円となり、前事業年度末に比べ17,658百万円増加しました。これは主に、現金及び預金が9,172百万円、売掛金及び契約資産が3,936百万円、その他の流動資産が1,140百万円、本社移転に伴う内装・設備工事等により有形固定資産が4,271百万円、繰延税金資産が569百万円増加し、のれん償却額等により無形固定資産が930百万円、敷金が798百万円減少したことによります。負債は、17,743百万円となり、前事業年度末に比べ1,592百万円増加しました。これは主に、未払金が429百万円、賞与引当金が241百万円、資産除去債務が1,063百万円、その他の流動負債が1,063百万円増加し、未払消費税等が221百万円、長期借入金が1,050百万円減少したことによります。純資産は、66,487百万円となり、前事業年度末に比べ16,066百万円増加しました。これは主に、資本剰余金が413百万円、利益剰余金が18,373百万円、自己株式が2,720百万円増加したことによります。 　参考情報として、IFRSに準拠した当事業年度における財政状態の分析は以下のとおりであります。　当事業年度末における資産は、99,883百万円となり、前事業年度末に比べ24,618百万円増加しました。これは主に、現金及び現金同等物が9,172百万円、売上債権及びその他の債権が3,951百万円、本社移転に伴う内装・設備工事及び使用権資産等の増加により有形固定資産が10,328百万円、繰延税金資産が669百万円増加したことによります。負債は、25,756百万円となり、前事業年度末に比べ7,832百万円増加しました。これは主に、使用権資産の増加に伴いリース負債が6,559百万円、その他の金融負債が429百万円、未払費用等の増加によりその他の流動負債が734百万円、本社移転に伴い引当金（資産除去債務）が1,063百万円増加し、借入金が1,043百万円減少したことによります。資本は、74,127百万円となり、前事業年度末に比べ16,786百万円増加しました。これは主に、利益剰余金が19,107百万円、自己株式が2,720百万円増加したことによります。 ｂ．経営成績の状況　日本基準に準拠した当事業年度における経営成績の分析は以下のとおりであります。　日本基準に準拠した業績（単位：百万円）回次2023年２月期2024年２月期増減率（％）会計期間自 2022年３月１日至 2023年２月28日自 2023年３月１日至 2024年２月29日売上収益76,09093,90923.4売上原価33,54942,41326.4売上総利益42,54151,49621.1　売上総利益率（％）55.9％54.8％－販売費及び一般管理費13,48417,94533.1営業利益29,05733,55115.5　営業利益率（％）38.2％35.7％－経常利益29,02933,52615.5当期純利益21,02624,64817.2　（注）百万円未満は四捨五入して記載しております。 　当事業年度の売上収益は、93,909百万円となり、前事業年度に比べ17,819百万円増加しました。これは主に、DX等に関連する案件の増加によるものです。当事業年度の販売費及び一般管理費は、17,945百万円となり、前事業年度に比べ4,461百万円増加しました。これは主に、人件費によるものです。この結果、当事業年度の営業利益は、33,551百万円となり、前事業年度に比べ4,494百万円増加しました。　当事業年度の営業外費用は、26百万円となり、前事業年度に比べ３百万円減少しました。この結果、当事業年度の経常利益は、33,526百万円となり、前事業年度に比べ4,497百万円増加しました。法人税等合計は8,878百万円となり、前事業年度に比べ875百万円増加しました。この結果、当事業年度の当期純利益は、24,648百万円となり、前事業年度に比べ3,622百万円増加しました。 　参考情報として、IFRSに準拠した当事業年度における経営成績の分析は以下のとおりであります。　IFRSに準拠した業績（単位：百万円）回次2023年２月期2024年２月期増減率（％）会計期間自 2022年３月１日至 2023年２月28日自 2023年３月１日至 2024年２月29日売上収益76,09093,90923.4売上原価33,66942,64326.7売上総利益42,42151,26620.9　売上総利益率（％）55.8％54.6％－販売費及び一般管理費12,50617,04836.3営業利益29,91634,21914.4　営業利益率（％）39.3％36.4％－税引前利益29,87534,16014.3当期利益21,91025,38215.8　（注）百万円未満は四捨五入して記載しております。 　当事業年度の売上収益は、93,909百万円となり、前事業年度に比べ17,819百万円増加しました。これは主に、DX等に関連する案件の増加によるものです。当事業年度の販売費及び一般管理費は、17,048百万円となり、前事業年度に比べ4,542百万円増加しました。これは主に、人件費によるものです。この結果、当事業年度の営業利益は、34,219百万円となり、前事業年度に比べ4,303百万円増加しました。　当事業年度の金融費用は、59百万円となり、前事業年度に比べ18百万円増加しました。この結果、当事業年度の税引前利益は、34,160百万円となり、前事業年度に比べ4,285百万円増加しました。当事業年度の法人所得税費用は8,778百万円となり、前事業年度に比べ813百万円増加しました。この結果、当事業年度の当期利益は、25,382百万円となり、前事業年度に比べ3,472百万円増加しました。 （参考情報）　当社は、投資家が会計基準の差異にとらわれることなく、当社の業績評価を行い、当社の企業価値についての純粋な成長を把握するうえで有用な情報を提供することを目的として、EBITDAを経営成績に関する参考指標としております。なお、当該EBITDA及び算出方法は以下のとおりであります。 　日本基準に基づくEBITDA：営業利益 ＋減価償却費及びその他の償却費 ＋のれん償却額（単位：百万円）回次2023年２月期2024年２月期会計期間自　2022年３月１日至　2023年２月28日自　2023年３月１日至　2024年２月29日日本基準による財務諸表における営業利益29,05733,551調整額：  ＋減価償却費及びその他の償却費163818＋のれん償却額943943調整額小計1,1061,761日本基準に基づくEBITDA30,16335,312　（注）百万円未満は四捨五入して記載しております。 　IFRSに基づくEBITDA：営業利益 ＋減価償却費及び償却費（使用権資産に係る減価償却費を除く。） ±その他調整（単位：百万円）回次2023年２月期2024年２月期会計期間自　2022年３月１日至　2023年２月28日自　2023年３月１日至　2024年２月29日IFRSによる財務諸表における営業利益29,91634,219調整額：  ＋減価償却費及び償却費　（使用権資産に係る減価償却費を除く。）（注）２163818±その他調整（注）２、３84275調整額小計2471,093IFRSに基づくEBITDA30,16335,312　（注）１．百万円未満は四捨五入して記載しております。２．使用権資産に係る減価償却費については「＋減価償却費及び償却費」から除いて「±その他調整」に含めております。３．「±その他調整」は、IFRS固有の会計処理等によるものであります。 ②　キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報（キャッシュ・フローの分析）　当事業年度のキャッシュ・フローの分析については、「(1）経営成績等の状況の概要　② キャッシュ・フローの状況」に記載しております。 （資本の財源及び資金の流動性に係る情報）（財務政策）　当社は、コンサルティング業界における企業間競争に対応できる企業体質の強化を図っており、今後の事業発展を目指すため内部留保の充実に努めております。これにより、成長に向けた人材投資、設備投資並びに株主還元等は自己資金で賄う予定であります。　株主還元については、株主の皆様に対する安定的な利益還元を経営の重要課題と考え、配当と自己株式の取得を含めた総還元性向の目安をIFRSベースで40％とし、その内の配当性向についてはIFRSベースで20％～30％を目安といたします。配当及び自己株式の取得は、日本基準における分配可能額の範囲を目途にして、通期業績、財務体質の強化、内部留保の充実等を総合的に勘案したうえで継続的に実施することを基本方針としております。 （資金調達の方法及び状況）　当社の持続的な成長と負債と資本の最適化を通じて、企業活動を最大化するための取組方針、資金調達の方法及び状況につきましては、「第５　経理の状況　１　財務諸表等　（１）財務諸表　注記事項（金融商品関係）」、「第５　経理の状況　１　財務諸表等　（１）財務諸表　注記事項（貸借対照表関係）５」、及び「第５　経理の状況　１　財務諸表等　（２）国際会計基準による財務諸表　注記事項　27．金融商品」に記載しております。 （資金の主要な使途を含む資金需要の動向）　当社の事業活動における運転資金需要の主なものは、当社コンサルタントの人件費であります。また、主な設備投資需要としては、本社設備に係る固定資産投資等であります。 ③　重要な会計上の見積り及び当該見積りに用いた仮定　当社の財務諸表は、我が国において一般に公正妥当と認められている会計基準に基づき作成しているほかに国際会計基準審議会によって公表されたIFRSに基づく財務諸表も作成しております。財務諸表の作成に当たり、決算日における資産・負債及び事業年度の収益・費用の数値に影響を与える会計上の見積りは、過去の実績等の財務諸表作成時に入手可能な情報に基づき合理的に判断しておりますが、実際の結果は見積り特有の不確実性があるため、これらの見積りと異なる場合があります。財務諸表の作成に当たって用いた会計上の見積り及び当該見積りに用いた仮定のうち、重要なものについては、「第５　経理の状況　１ 財務諸表等　（１）財務諸表　注記事項（重要な会計上の見積り）」に記載のとおりであります。 　参考情報として、IFRSに準拠した財務諸表の作成に当たって用いた会計上の見積り及び当該見積りに用いた仮定のうち、重要なものについては、「第５　経理の状況　１　財務諸表等　（２）国際会計基準による財務諸表　注記事項　４．重要な会計上の見積り及び見積りを伴う判断」に記載のとおりであります。 
経営上の重要な契約等	５【経営上の重要な契約等】（既存借入金の借換え（リファイナンス））　当社は、2018年３月22日開催の取締役会決議に基づき、以下のとおり既存借入金の借換え（リファイナンス）を実行いたしました。①　目的　今回の資金の借入は、既存借入金のリファイナンス資金とし、2018年３月30日付で既存借入金残高（8,675百万円）を一括返済することで、借入期間の変更及び金利条件の改善による安定的な財務体質の向上を図るためであります。②　借入内容株式会社三井住友銀行をアレンジャーとするシンジケートローン契約③　借入先の名称株式会社三井住友銀行、株式会社みずほ銀行、三井住友信託銀行株式会社、株式会社あおぞら銀行④　借入金額8,400百万円⑤　実施時期2018年３月30日⑥　借入期間８年⑦　借入条件基準金利＋スプレッド⑧　担保状況無担保・無保証⑨　主な借入人の義務　主な財務制限条項の内容は以下のとおりであります。・各事業年度末における貸借対照表の純資産の部の合計金額を、直前の事業年度比75％、又は2017年２月期比75％のいずれか高い金額以上に維持すること。・各事業年度における経常利益を２期連続で損失としないこと。 （持株会社体制移行に伴う会社分割）　当社は、2024年４月17日開催の取締役会決議に基づき、2024年５月28日開催の当社第10回定時株主総会において、持株会社体制への移行に伴う吸収分割契約が承認可決されました。　詳細は、「第５　経理の状況　１　財務諸表等　（１）財務諸表　注記事項（重要な後発事象）」、及び「第５　経理の状況　１　財務諸表等　（２）国際会計基準による財務諸表　注記事項　30．後発事象」に記載しております。 
研究開発活動	６【研究開発活動】　該当事項はありません。 
設備投資等の概要	１【設備投資等の概要】　当事業年度において実施した主な設備投資は、本社移転に伴う内装・設備工事等4,016百万円であります。　なお、当事業年度において、旧本社事務所に係る帳簿価額の全てを償却し、一部を除却しております。翌事業年度において、全て除却する予定であります。　また、当社は、コンサルティング事業の単一セグメントであるため、セグメント別の記載はしておりません。 
主要な設備の状況	２【主要な設備の状況】2024年２月29日現在 事業所名（所在地）設備の内容帳簿価額従業員数（名）建物（百万円）その他（百万円）合計（百万円）本社（東京都港区）本社事務所4,2299515,1804,321　（注）１．現在休止中の主要な設備はありません。２．上記の他、賃借している主要な設備として、以下のものがあります。事業所名（所在地）設備の内容年間賃借料（百万円）本社（東京都港区）本社事務所1,945
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式260,000,000計260,000,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2024年２月29日）提出日現在発行数（株）（2024年５月29日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式155,411,410155,411,410東京証券取引所プライム市場権利内容に何ら限定のない当社における標準となる株式であり、単元株式数は100株であります。計155,411,410155,411,410－－ 
