項目	値
事業の内容	 ２ 【事業の内容】　当第３四半期連結累計期間において、当社グループ(当社及び当社の関係会社)において営まれている事業の内容について、重要な変更はありません。また、主要な関係会社における異動もありません。　
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	１ 【事業等のリスク】当第３四半期連結累計期間において、新たな事業等のリスクの発生、または、前事業年度の有価証券報告書に記載した事業等のリスクについての重要な変更はありません。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	"２ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】（１）経営成績等の状況の概要文中の将来に関する事項は、当第３四半期連結会計期間の末日現在において判断したものであります。当社グループは「Make Every Business Borderless」というミッションのもと、ブランド構築、生産管理、メディア運営、ECサイト構築・運営、マーケティング、物流管理等のソリューションをワンストップで支援するプラットフォームを提供しており、アジア・中東を中心に世界14ヵ国・地域にて事業を展開しております。  ①　財政状態の状況（資産）当第３四半期連結会計期間末の資産は、前連結会計年度末に比べて、3,461百万円増加し、22,283百万円となりました。これは主に、新株の発行等により現金及び現金同等物が394百万円増加したこと、売上収益の増加により営業債権及びその他の債権が669百万円増加したこと、PT. Digital Distribusi Indonesia（以下「DDI社」という。）の企業結合によりのれんが767百万円増加したこと、DDI社の企業結合等から棚卸資産が541百万円増加したことによるものです。（負債）当第３四半期連結会計期間末の負債は、前連結会計年度末に比べて、1,596百万円増加し、8,902百万円となりました。これは主に、売上収益の増加により営業債務及びその他の債務が1,291百万円増加したこと、DDI社の企業結合によりその他の金融負債が314百万円増加したことによるものであります。（資本）当第３四半期連結会計期間末の資本は、前連結会計年度末に比べて、1,865百万円増加し、13,381百万円となりました。これは主に、新株発行による増資859百万円によるものです。また、在外営業活動体の換算差額の増加等によりその他の資本の構成要素が733百万円増加、親会社の所有者に帰属する四半期利益の計上により利益剰余金が171百万円増加いたしました。 ②　経営成績の状況当第３四半期連結累計期間における我が国経済は、企業収益が総じて改善するなど、緩やかな回復の兆しが見られました。しかしながら、世界的な金融引き締めや物価上昇、円安による国内物価の上昇など、世界経済の先行きは不透明な状況が続きました。このような状況の中、当社グループは、すべての事業において売上収益及び売上総利益が着実に成長しております。マーケティング事業におけるインフルエンサーマーケティングプラットフォーム「AnyTag」、パートナーグロース事業におけるパブリッシャーグロースプラットフォーム「AnyManager」及びクリエイターグロースプラットフォーム「AnyCreator」が引き続きグループ全体の成長に寄与したことに加え、D2C・Eコマース事業においても、国内外の法人向けEコマースが堅調に成長しました。当社グループは、既存事業に加え、引き続きD2CプラットフォームのEC領域に注力しており、特に法人向けEC支援は日本だけではなくアジア各国における高い需要を取り込むべく体制強化を継続しております。また、マーケティング、パートナーグロース及びD2Cの既存事業に加えて、越境ECを含むEC支援においても、代理店や競争力のあるブランドを有するメーカー各社との協業を進めることで継続的な事業拡大および成長に注力しております。これに関連して、当社グループは、2023年9月25日にインドネシア国内において法人向けにEC支援事業を展開している、ECイネイブラー（IT、流通およびマーケティング機能を複合的に備えECバリューチェーン全体を支援する企業）であるDDI社の全株式の譲渡手続きを完了し、同社を完全子会社化いたしました。本件子会社化に伴い、2023年12月期第３四半期より同社を連結しております。本件子会社化により、当社のEC関連プロダクトとテクノロジー開発体制やグローバルネットワークと、DDI社のインドネシアにおけるECオペレーションチームやクライアントネットワークを相互に連携することにより、アジアにおけるEC支援事業の基盤を確立させていきたいと考えております。 買収完了後の予算修正については、2023年9月25日公表の「2023年12月期連結業績予想の修正に関するお知らせ」をご参照ください。 更に、当社グループはプラットフォームの機能追加や利便性の向上に継続的に取り組んでおります。具体的には、ECマネジメントプラットフォーム「AnyX」において、EC業務の効率化を実現する新機能「ワークフロー」の提供開始や広告データの一元管理・分析を可能にする新機能「広告レポート」を提供開始など、プラットフォームの新機能開発やユーザビリティ向上に向けた投資を継続的に行っています。また、パブリッシャー育成プラットフォーム ""AnyManager""では、ユーザー獲得とアプリパフォーマンス分析モジュールの提供開始、インフルエンサーマーケティングプラットフォーム ""AnyTag ""ではMeta社のSNS「Threads（スレッズ）」に対応開始、国際配送プラットフォーム ""AnyLogi ""では、ChatGPT APIを活用した配送情報の自動翻訳機能の開発、集荷依頼機能などを新たに提供しております。当社グループは、これらの継続的な機能改善・向上は、当社グループが提供するサービスの付加価値の増大に貢献し、当第３四半期連結累計期間の成長のみならず、今後の継続的な成長に資すると考えております。以上のことから、マーケティングプラットフォームは2,791百万円（前第３四半期連結累計期間比+31.2%）、パートナーグロースプラットフォームは2,244百万円（前第３四半期連結累計期間比+36.4%）、D2Cプラットフォームは684百万円（前第３四半期連結累計期間比+34.8%）、売上収益が前年同期比で増加いたしました。また、当第３四半期連結累計期間における地域別売上収益比率（注）は日本が47％（前年同期：47％）、東南アジアが37％（前年同期：37％）、インド・中華圏等のその他地域が16％（前年同期：16％）となっております。 （注）地域別売上高比率は、子会社の所在地における内部取引消去前の売上収益に基づいて算定しております。 第３四半期連結累計期間 前第３四半期連結累計期間(自　2022年１月１日  至　2022年９月30日)当第３四半期連結累計期間(自　2023年１月１日　至　2023年９月30日) 金額（百万円）金額（百万円）前年同期比（百万円）前年同期比（％）マーケティングプラットフォーム8,95011,7422,79131.2%パートナーグロースプラットフォーム6,1638,4082,24436.4%D2Cプラットフォーム1,9682,65268434.8%その他10985△23△21.8%合計17,19122,8895,69733.1% 第３四半期連結会計期間 前第３四半期連結会計期間(自　2022年７月１日  至　2022年９月30日)当第３四半期連結会計期間(自　2023年７月１日　至　2023年９月30日) 金額（百万円）金額（百万円）前年同期比（百万円）前年同期比（％）マーケティングプラットフォーム3,3324,4011,06932.1%パートナーグロースプラットフォーム2,1833,18099745.7%D2Cプラットフォーム78899120325.8%その他2314△9△40.7%合計6,3278,5872,26035.7% また、当社は創業以降、積極的な新規国への展開と新規事業への拡大を続ける中で、先行投資が続いておりましたが、現在は既存の進出国や事業の拡大を軸に成長を実現しております。今期は成長投資と生産性の向上を並行して進め、売上と売上総利益に対する人件費率が段階的に低下し収益性の改善を実現しております。 これらの結果、当第３四半期連結累計期間の売上収益は22,889百万円（前第３四半期連結累計期間比+33.1%）、売上総利益は8,732百万円（前第３四半期連結累計期間比+36.2%）、営業利益は331百万円（前第３四半期連結累計期間は229百万円の営業損失）、税引前四半期利益は320百万円（前第３四半期連結累計期間比167.8%）、四半期利益は183百万円（前第３四半期連結累計期間は130百万円の四半期損失）、親会社の所有者に帰属する四半期利益は171百万円（前第３四半期連結累計期間は123百万円の親会社の所有者に帰属する四半期損失）となりました。 なお、当社グループは、インターネット関連事業の単一セグメントであるため、セグメントごとの記載を省略しております。 ③　キャッシュ・フローの状況当第３四半期連結会計期間末における「現金及び現金同等物」の残高は、前連結会計年度末比394百万円増加し、6,536百万円となりました。 （営業活動によるキャッシュ・フロー）当第３四半期連結累計期間において、営業活動によるキャッシュ・フローは783百万円の収入となりました（前第３四半期連結累計期間比では1,516百万円の収入の増加）。これは、税引前四半期利益320百万円を計上したことに加え、減価償却費及び償却費の計上773百万円があった一方で、運転資金の拡大による支出149百万円等があったことによるものです。 （投資活動によるキャッシュ・フロー）当第３四半期連結累計期間において、投資活動によるキャッシュ・フローは1,114百万円の支出となりました（前第３四半期連結累計期間比では983百万円の支出の増加）。これは主に、DDI社株式の取得により706百万円の支出があったこと、子会社の株式会社LYFTがLÝFT GÝM（リフト ジム）を東京・表参道ヒルズに開店したこと及び子会社のオフィス移転等による固定資産の取得等により390百万円の支払があったことによるものです。 （財務活動によるキャッシュ・フロー）当第３四半期連結累計期間において、財務活動によるキャッシュ・フローは374百万円の収入となりました（前第３四半期連結累計期間比では3,128百万円の収入の減少）。これは主に、株式の発行により859百万円の収入があった一方で、オフィスに係るリース負債の返済により546百万円の支払があったことによるものです。 （２）経営方針・経営戦略等　当第３四半期連結累計期間において、当社グループが定めている経営方針・経営戦略等については重要な変更はありません。 （３）優先的に対処すべき事業上及び財務上の課題　当第３四半期連結累計期間において、当社グループが対処すべき課題について重要な変更はありません。 （４）研究開発活動当社グループにおいては、当社グループが掲げる「Make Every Business Borderless」というミッションのもとに法人クライアントや個人の事業課題の解決を目指しており、当社グループ事業領域の各種プラットフォームに関する研究開発に取り組んでおります。ブランドコマース領域においては、特に「AnyTag」の追加機能開発のための研究開発に力をいれている他、D2Cプラットフォームである「AnyFactory」「AnyX」「AnyLogi」等の開発に注力しております。パートナーグロース領域においては主にパブリッシャーグロースプラットフォームである「AnyManager」の研究開発活動を行っております。 "
経営上の重要な契約等	３ 【経営上の重要な契約等】 該当事項はありません。　
研究開発活動	
設備投資等の概要	
主要な設備の状況	
株式の総数	① 【株式の総数】種類発行可能株式総数(株)普通株式200,000,000計200,000,000  
発行済株式、株式の総数等	② 【発行済株式】種類第３四半期会計期間末現在発行数(株)(2023年９月30日)提出日現在発行数(株)(2023年11月14日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式57,938,60058,133,350東京証券取引所グロース市場権利内容に何ら限定のない当社における標準となる株式であります。なお、単元株式数は100株であります。計57,938,60058,133,350-- (注)  提出日現在発行数には、2023年11月１日から提出日までの新株予約権の行使により発行された株式数は含まれておりません。 
