項目	値
事業の内容	２ 【事業の内容】当第３四半期連結累計期間において、当社グループ(当社及び当社の関係会社)において営まれている事業の内容について、重要な変更はありません。また、主要な関係会社についても異動はありません。 
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	１ 【事業等のリスク】当第３四半期連結累計期間において、新たな事業等のリスクの発生、または、有価証券届出書に記載した事業等のリスクについての重要な変更はありません。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	２ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】文中の将来に関する事項は、当四半期連結会計期間の末日現在において判断したものであります。なお、当社は、前第３四半期連結累計期間について、四半期連結財務諸表を作成していないため、前年同四半期連結累計期間との比較分析を行っておりません。 （1) 財政状態及び経営成績の状況　①経営成績の状況当第３四半期連結累計期間（2023年７月１日～2024年３月31日）におけるわが国経済は、日経平均株価が34年ぶりの高値を更新するなど、経済環境については回復基調で推移しました。しかし、原油価格の急騰や円安進行の影響で物価が上昇し、特に食品やエネルギーの価格高騰が消費者に重くのしかかることとなりました。その結果、企業に対する賃金上昇の圧力が増大し、多くの企業がさらなる待遇改善や働き方改革の実施に取り組む状況が続いております。一方、ウクライナ情勢の悪化や米中間の貿易摩擦が続くことで国際経済の不透明感が増し、エネルギー価格のさらなる上昇や供給不安が続いております。これらの国内外の事情を受けて、経済の先行きは依然として不透明な状況が続いております。このような事業環境の中、当社グループは、主力事業である体験型投資学習アプリのFX取引体験型学習アプリ「FXなび」、株取引体験型学習アプリ「株たす」、株＆積立投資シミュレーションアプリ「トウシカ」の機能改善開発とコンテンツ配信を通じて、新たに投資を始めたい方々の支援をしてまいりました。2024年１月に開始された新NISA制度の導入及び為替市場の変動による投資機会の拡大に対応し、アプリの新機能リリースを行い、キャンペーン実施によるマーケティングを強化したことにより、アプリのインストール数及び口座開設数は堅調に推移しました。金融機関向けにOEMのサービスとして提供している「まねらん」（一般社団法人全国銀行協会向け）、「つみたて投資学習アプリPowered by トウシカ」（野村ホールディングス株式会社向け）の各アプリにも新たな機能を追加いたしました。また、連結子会社によるファイナンシャルプランニングサービスの事業についても、順調に顧問先の獲得が進み、売上の増加に繋がりました。以上の結果、当第３四半期連結累計期間の売上高は、1,541,453千円となり、営業利益は250,414千円、経常利益は252,373千円、親会社株主に帰属する四半期純利益は163,988千円となりました。 　 ②財政状態の状況（資産）当第３四半期連結会計期間末における資産合計は2,237,260千円となり、前連結会計年度末に比べ1,171,784千円増加いたしました。これは主に、東京証券取引所グロース市場への上場に伴う公募による自己株式の処分による現金及び預金が676,200千円増加したことによるものです。 （負債）当第３四半期連結会計期間末における負債合計は757,239千円となり、前連結会計年度末に比べ331,596千円増加いたしました。これは主に、短期借入金が350,000千円増加したことによるものです。 （純資産）当第３四半期連結会計期間末における純資産合計は1,480,020千円となり、前連結会計年度末に比べ840,188千円増加いたしました。これは、東京証券取引所グロース市場への上場に伴う公募による資本剰余金の増加537,450千円、自己株式の処分138,750千円、親会社株主に帰属する四半期純利益の計上163,988千円があったことによるものです。 （2）会計上の見積り及び当該見積りに用いた仮定有価証券届出書に記載した「経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析」中の会計上の見積り及び当該見積りに用いた仮定の記載について重要な変更はありません。 （3）経営方針・経営戦略等当第３四半期連結累計期間において、当社グループの経営方針・経営戦略等について重要な変更はありません。  （4）事業上及び財務上の対処すべき課題当第３四半期連結累計期間において、当社グループが対処すべき事業上及び財務上の課題について重要な変更はありません。  （5）研究開発活動該当事項はありません。 
経営上の重要な契約等	３ 【経営上の重要な契約等】当第３四半期連結会計期間において、経営上の重要な契約等の決定又は締結等はありません。 
研究開発活動	
設備投資等の概要	
主要な設備の状況	
株式の総数	① 【株式の総数】種類発行可能株式総数(株)普通株式12,760,000計12,760,000  
発行済株式、株式の総数等	② 【発行済株式】種類第３四半期会計期間末現在発行数(株)(2024年３月31日)提出日現在発行数(株)(2024年５月10日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式3,190,0003,190,000東京証券取引所 グロース市場完全議決権株式であり、株主として権利内容に何ら制限のない当社における標準となる株式であり、単元株式数は100株であります。計3,190,0003,190,000―― （注）当社株式は2024年３月29日付で、東京証券取引所グロース市場に上場しております。 
配当政策	
コーポレート・ガバナンスの概要	
役員の状況	２ 【役員の状況】有価証券届出書提出後、当四半期累計期間における役員の異動はありません。　
貸借対照表	
損益計算書	
キャッシュ・フロー計算書	
