項目	値
事業の内容	３【事業の内容】（チタン事業）　金属チタン（スポンジチタン、チタンインゴット）を主な製品として製造販売を行っております。 （高機能材料事業）　チタン、シリコンの新用途開発品である高純度チタン、粉末チタン、ＳｉＯ等の高機能材料の製造販売を行っております。 　各々のセグメントごとの主要製品は次のとおりであります。 セグメント主要製品チタン事業スポンジチタン、チタンインゴット、四塩化チタン、四塩化チタン水溶液高機能材料事業高純度チタン、ＳｉＯ、ＴＩＬＯＰ（球状チタン粉末）、粉末チタン　当社製品は多くの産業プロセスを経て最終製品となりますが、最終製品までの流れ（事業系統図）は次のとおりであります。
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　　当社の経営方針、経営環境及び対処すべき課題等は、以下の通りであります。　　尚、文中の将来に関する事項は、当事業年度末現在において当社が判断したものであります。 現在の航空機需要は激減したコロナ禍から漸く回復し、成長軌道へ転じつつあります。また、長期化しているウクライナ情勢を発端に再編された航空機向けチタンのグローバルサプライチェーンによる代替需要が加わり、スポンジチタンの需要は更に高まっています。一般産業用途向けスポンジチタンにおきましても需要は堅調に推移しています。しかしながら、チタン鉱石等の各種原材料価格は依然として高水準に留まっており、中東情勢に起因するエネルギー価格の上昇懸念等も生じており、不安定な世界動静によって影響される事業環境の不確実性が続いています。 　このような事業環境において、旺盛なスポンジチタン需要に応えるため高い工場稼働率による生産を継続しており、最大限の生産量を確保すべく生産体制の整備を進めております。また、チタン事業の収益性を確保するためにお客様の理解を得ながら販売価格の適正化を進めると共に、生産諸元の改善や操業条件の最適化等による徹底したコスト削減に取り組んでおります。これらの活動と併せて、各種工程の自動化や生産効率の向上を図り、更に将来の生産改革に繋げていくためAIやIoT技術等の先端技術を駆使したスマートファクトリー化を推進しております。 航空機の中長期的な需要は持続的な成長が予想されており、また、一般産業用途向けチタン製品に関しても需要拡大が見込まれることからチタン展伸材製造各社は生産能力の増強計画を具体化しつつあります。中長期的な需給逼迫の可能性を見据えてチタンサプライチェーンより高品質スポンジチタンの安定供給を強く要請されており、当社チタン事業の成長とチタン業界発展への貢献の観点から、スポンジチタンの生産能力の増強計画について検討を加速しております。 　一方、二つ目の中長期経営課題である事業構造の強化を図り、将来の経営ビジョンとして描く事業ポートフォリオの実現に向けて高機能材料事業の育成、強化に鋭意取り組んでおります。高機能材料事業の製品群である高純度チタンや球状チタン合金粉末（合金TILOP）は今後、大きな市場成長が期待される半導体や積層造形市場に上市しており、特長ある製品や技術を武器に市場におけるプレゼンスを高め、事業成長を促進してまいります。 　一方、リチウムイオン電池用SiO負極材をはじめとする当社の強みを発現できる新規事業の創出にも継続して取り組んでおります。これらの活動によってチタン事業を主軸とする成長戦略を補強し、安定成長のための経営基盤強化を着実に推進してまいります。 現在、以下の中期経営課題に鋭意取り組んでおります。  ＜中期経営課題＞（チタン事業）・市場の成長軌道への回帰を背景にチタン事業を中核とする持続的成長戦略への復帰（高機能材料事業）・高機能材料事業の成長促進により事業構造の強化を図り、収益力の補強と成長戦略の加速（全社共通）・財務体質の早期健全化による安定成長基盤の復元・カーボンニュートラル対応をはじめ環境負荷低減に向けた多面的な活動の推進・生産及び業務活動における生産IT技術の積極的な活用    それぞれの事業セグメントにおける課題は次のとおりであります。 １．チタン事業①収益基盤の強化・事業の継続的成長の基盤となる収益力を確保する水準への販売価格及び販売構成の適正化・革新的な技術開発によるコスト構造の改質と環境負荷低減への貢献・安定かつ競争力ある原料調達体制の維持と低廉原材料の利用技術の強化②高稼働率の維持と最適生産体制の追求・炉当たり生産性の改善による生産能力の最大活用・職場環境改善（自動化、業務負荷低減）による労働生産性の向上・生産技術の高度化のためのAI等の数理工学的アプローチの積極導入③スポンジチタン生産能力の増強計画の具体化と始動  ２．高機能材料事業①高純度チタンの顧客対応力強化による事業拡大・技術営業による顧客対応力の強化と戦略製品によるシェア拡大・先端ニーズを先取りした特長ある製品の開発と継続的な成長機会の捕捉・高付加価値品の拡販とロスコスト削減による収益力の更なる強化②球状チタン合金粉末(合金TILOP)の事業基盤の強化・合金TILOP専用工場の戦力化による事業基盤の構築・事業推進体制の強化による提案力の向上と顧客との連携深化・プロセス技術の継続的な開発と差別化製品の市場投入③リチウムイオン電池用SiO負極材料の事業化加速・顧客ニーズへのきめ細かく迅速な対応で早期事業化を推進・商業生産の開始と事業推進体制の強化・新製品の開発と事業拡大の検討④高品質メニュー創出に向けた取り組みの継続・当社保有技術を活用した新規事業の探索と事業化検討・経営資源の投入による新規事業候補の事業化検証の推進・当社の強みを発現できる案件の追求  ３．全社的取り組み①技術開発力の強化・生産プロセス技術の高度化に特化した組織体制の強化と社外研究機関との連携・事業ポートフォリオの変革に向けた新たな製品や事業のための探索活動の継続②人的資本の強化・「採用」、「育成」、「職場環境改善」を重点テーマとした人的資本強化推進プロジェクトチームの活動開始と  成果出し・次代を担うリーダーの計画的な育成に向けた人事施策の充実・熟練者の経験やノウハウ等の可視化、共有化による技能伝承と技術スタッフの強化③DX（デジタルトランスフォーメーション）への対応推進・基幹システムの刷新による業務改革の推進・蓄積データの積極的な活用による更なる品質安定化と生産効率の向上・スマートファクトリー化全体構想の立案と推進④ESG取り組み・環境負荷低減への貢献・安全で健康な職場環境の構築・人材育成とダイバーシティの推進・ガバナンスの充実による持続的成長・先端素材の開発、提供によるサステナビリティ社会への貢献
事業等のリスク	３【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が提出会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。　文中の将来に関する事項は、当事業年度末現在において当社が判断したものであります。 (1）需要変動等によるリスク　当社の輸出向け金属チタン(スポンジチタン、インゴット)の主要用途は高品質の航空機用であり、航空機メーカーの受注並びに航空機のメンテナンス需要の変動や海外の金属チタンメーカーの動向により、当社の経営成績が影響を受ける可能性があります。　国内向け金属チタンの多くも、電力・化学等プラント物件向けや船舶用のプレート熱交換器向け等の一般産業用として、展伸材メーカーから海外向けに直接または間接的に輸出されております。　そのため、チタン事業全体といたしましても世界経済の変動や多国間の通商問題等の国際的な環境要因により、当社の経営成績が影響を受ける可能性があります。　また、高機能材料事業につきましてもチタン事業と同様に、世界経済の変動や多国間の通商問題等の国際的な環境要因により、当社の経営成績が影響を受ける可能性があります。　このため、製品の新たな用途開拓、魅力ある製品の提供によりその影響を最小限にするべく努めております。　また、ロシアによるウクライナ侵攻の長期化の影響は、資源・エネルギー価格の高騰や欧米の航空機メーカーによる脱ロシア依存をはじめとしたサプライチェーンの再編等多岐にわたると想定しております。  (2）為替変動によるリスク　当社の輸出売上高の殆どが米ドル建てであり、当社全体の売上高に占める輸出の割合は、当事業年度実績で66.6％となっております。輸入原材料の米ドル建てでの仕入や、電力、ＬＮＧ等の間接的な米ドルでの支払いを含めても、米ドルの受取超過になる傾向にあり、為替の変動により、当社の経営成績が影響を受ける可能性があります。　また、当社は為替の変動に関して為替予約取引によるヘッジを行うなど、為替リスクを低減すべく努めておりますが、為替リスクを完全に排除することは困難であり、為替が大きく円高に振れた場合は、当社の経営成績が影響を受ける可能性があります。  (3）金利変動によるリスク　当事業年度末における有利子負債残高は401億円となります。当社は長期借入金に関して、固定金利での調達を実施しておりますが、中長期的な金融情勢の変動に起因する金利率の変動により、当社の経営成績が影響を受ける可能性があると想定しております。  (4）電力供給制限及び料金の変動によるリスク　当社の製造工程においては、大量の電力を消費するため、設備の改良による電力エネルギーの効率化及び改善に日々努めておりますが、電力の供給に制限があった場合、また電力会社の発電構成の見直しや原油価格の変動等により電力料金の大幅改定があった場合、当社の経営成績が影響を受ける可能性があります。　また、ロシアによるウクライナ侵攻の長期化の影響は、電力供給及び料金にも影響をもたらし、結果として当社の経営成績が影響を受ける可能性があります。  (5）原料市場の需給変動及び価格変動によるリスク　当社が購入しているチタン原料等の原料価格及びそれらの輸送に関わる海上運賃等は国際的な市況、為替相場、法規制、自然災害、地政学的リスク等により影響を受けます。調達先の分散や調達先との関係強化などを通じてこれらの安定調達に努め、またチタン原料等の価格変動の当社製品価格への転嫁にも努めておりますが、チタン原料の需給バランスが崩れることにより調達量が制約されたり購入価格が大きく変動する場合、当社の経営成績が影響を受ける可能性があります。 (6）自然災害及び感染症等によるリスク　当社の製品は全て自社工場で生産されており、大規模地震や台風等の自然災害、感染症等の大規模流行、戦争やテロ、暴動が発生した際の損害を最小限に抑えるため、緊急対応策の準備、連絡体制の整備、定期的な見直しや訓練の実施等を行っております。しかし、これら大規模災害等により直接的に被害を受ける、もしくは物流網や供給網の混乱、インフラの障害等により事業活動に支障が生じた場合には、売上高や受注高の減少、生産コストの上昇や復旧コストの発生等により当社の経営成績が影響を受ける可能性があります。　尚、新型コロナウイルス感染症の流行による経済活動の抑制に伴う、航空機需要の減少・サプライチェーンでの生産活動の減速等による当社チタン事業への影響は、前事業年度をもっておおむね終息したものと判断しております。　当社は調達先の複数化や適正在庫の確保、並びに感染拡大を防止するための衛生管理の徹底やテレワークを行うなど、各種対応に努めておりますが、ほかにも様々なサプライチェーンの停滞による資材等の調達懸念、変異株の再流行による事業活動の制限などにより、生産活動が停滞し、当社の経営成績が影響を受ける可能性があります。  (7）重大な生産トラブルによるリスク　当社では、全ての設備の予防保全に努めるとともに設備の安全審査、保安管理体制の強化を図り、その維持及び改善に万全を期しておりますが、万一重大な生産トラブルが発生した場合、当社の経営成績が影響を受ける可能性があります。　また、チタン事業は、現在、欧米の航空機メーカーによる脱ロシアをはじめとしたサプライチェーンの再編による好調な需要を受け、スポンジチタンの生産設備は高稼働を続けております。そのため、予期せぬ設備の調整不足や操業条件の不具合による生産トラブルが発生し所定の生産量や製品品質が確保できない場合、当社の経営成績が影響を受ける可能性があります。  (8）品質に関するリスク　当社は、素材メーカーであり、その社会的使命は、顧客が満足する製品及びサービスを安定的に供給することであると考えております。そのため、組織的な対応・維持及び継続的な改善のためのインフラ投資を行い、品質管理に万全を期しておりますが、万が一、品質不良、品質事故等が発生した場合は、対策コストの発生や、当社製品への評価の低下により、当社の経営成績が影響を受ける可能性があります。  (9）競合会社との競争等によるリスク　チタン事業におきましては、国内外に存在する競合他社による競争力のある新製品（新素材）の発売、価格競争の激化、低価格品などへの需要シフト等に対応するため、当社独自の製品開発・生産技術・品質保証体制を生かし、競合他社との差別化を図っておりますが、競合他社との競争激化等により当社の経営成績が影響を受ける可能性があります。  (10）情報の流出によるリスク　当社は事業活動において顧客情報等を入手することがあり、また営業上・技術上の秘密情報を保有しており、システムを構築し事業活動を行っております。当社はサイバー攻撃等による不正アクセスや情報漏洩等を防ぐため、管理体制を構築し適切な安全措置を講じております。しかし、顧客情報の漏洩や滅失等の事故が発生した場合には、損害賠償や社会的信用の低下等により、当社の経営成績が影響を受ける可能性があります。また、営業上・技術上の秘密情報の漏洩や滅失等の事故が発生した場合や、第三者に不正使用された場合、サイバー攻撃等によるシステム障害が発生した場合には、生産や業務の停止、競争優位性の喪失、社会的信用の低下等により当社の経営成績が影響を受ける可能性があります。  (11)財務制限条項への抵触によるリスク　当社は借入金の一部を、当社メイン銀行を主幹事とするシンジケートローンにて調達を行っており、財務制限条項付融資契約について、財務制限条項に抵触した場合、期限の利益を喪失し当社の財政状態及び経営成績に影響を及ぼす可能性があります。尚、当該契約に付された財務制限条項の内容は、第５　経理の状況　１　財務諸表等　（1）　財務諸表　（貸借対照表関係）※5　財務制限条項をご参照下さい。 (12)固定資産の減損損失の計上によるリスク　当社が保有している固定資産について、将来のキャッシュ・フローの見積りに変動が生じた場合、固定資産の減損が発生し減損損失の計上により当社の財政状態及び経営成績に影響を及ぼす可能性があります。  (13)繰延税金資産の金額の変動によるリスク　当社では繰延税金資産について、将来の課税所得を合理的に見積り、回収可能性を判断して計上しております。しかしながら、今後将来の課税所得の予測・仮定に変動が生じた場合、繰延税金資産の金額の変動により当社の財政状態及び経営成績に影響を及ぼす可能性があります。  (14)気候変動によるリスク　カーボンプライシング導入をはじめとする気候変動に関する環境規制の強化などにより、当社の財政状態及び経営成績が影響を受ける可能性があります。また、近年、洪水・台風に関する被害が激甚化する傾向にあり、気候変動による災害の増加により、生産量低下、サプライチェーンの混乱などが想定されます。尚、気候変動関連リスク及び機会と当社の戦略の詳細は　第２　事業の状況、２　サステナビリティに関する考え方及び取組をご参照下さい。  (15)人的資本の確保・育成によるリスク　当社では、事業の維持・成長に必要な人材の確保のために、多様な背景を持つ社員一人ひとりが持てる能力や専門性を最大限発揮し、活き活きと働くことが出来るよう、職場環境の整備や人材育成の取組を進めています。しかし、今後、少子化や人材の流動化の加速、また労働市場の需給バランスの変化などによって人材の確保が想定どおりに進まない場合には、当社の経営成績が影響を受ける可能性があります。  (16)知的財産に関するリスク　当社は、他社と差別化できる技術と知的財産権を蓄積し事業競争力を強化してきましたが、知的財産の保全手続きにつきましては、各国の法制度や執行制度の相違により、第三者による当社の知的財産権への侵害に対して十分な保護が得られるとは限らず、当社の事業が脅かされ当社の経営成績が影響を受ける可能性が考えられます。また、第三者から知的財産権の侵害によるクレームや訴訟提訴等を受け、当社に不利な判断がなされ当社の経営成績が影響を受ける可能性があります。    
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1）経営成績等の状況の概要当事業年度における当社の財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は次のとおりであります。 当事業年度におけるわが国経済は、好調な企業業績、入国制限緩和等による人流の回復や国内消費の回復といった雇用や所得の環境が改善する中で、緩やかに回復基調となりました。一方で円安影響も含めた資源や原材料価格の高止まり、物価高によるインフレや人手不足の問題が顕在化しております。また、海外経済においても緩やかな回復基調にありますが、世界的なインフレと各国の金融引き締め策や中国での不動産市場停滞等を背景とした景気の下振れなどがあり、世界経済の景気減速や為替市場の変動影響が懸念されるなど、依然として先行きは不透明な状況が継続しております。 当社を取り巻く事業環境について、チタン事業におきましては航空機需要が回復から成長軌道となっていること及び世界的なチタンのサプライチェーン再編の影響が継続する中でスポンジチタンの需要は更に高まっております。他方、高機能材料事業では、2022年秋からの半導体市場の低迷及び調整局面が継続しております。こうした中、当事業年度の売上高は、55,322百万円（前年同期比28.4％増）、営業利益は8,288百万円（前年同期比73.4％増）、経常利益は9,360百万円（前年同期比98.2％増）、当期純利益は9,689百万円（前年同期比120.8％増）となりました。 ①財政状態及び経営成績の状況当事業年度におけるチタン事業の販売は数量増加と価格是正及び円安により航空機用途向けが主体である輸出スポンジチタンの売上高が前年同期比38.4％増となりました。また、一般産業用途向け主体の国内スポンジチタンも堅調に推移したため、同23.9％増となりました。結果、チタン事業の売上高は52,299百万円（前年同期比33.2％増）となりました。損益につきましては、原燃料価格の上昇影響はあったものの、販売、生産数量の増加と販売価格是正や操業改善といった収益改善や海上輸送価格の軟化、円安効果等により営業利益は8,414百万円（前年同期比90.2％増）となりました。 当事業年度における高機能材料事業の販売は半導体関連のスパッタリングターゲット用高純度チタンの売上高が減少したことにより、売上高は3,023百万円（前年同期比20.5％減）となりました。損益につきましては、同製品の販売減影響が大きく営業損失は126百万円（前年同期は356百万円の利益）となりました。 損益につきましては、チタン鉱石や電力価格の上昇といった悪化要因はありましたが、チタン事業における販売量の増加、価格是正、円安効果等により、営業利益は8,288百万円(前年同期73.4％増)、経常利益は9,360百万円(前年同期98.2％増)、当期純利益は当期末に繰延税金資産を1,555百万円計上したこともあり、9,689百万円(前年同期120.8％増)となりました。 ②キャッシュ・フローの状況　当事業年度末における現金及び現金同等物(以下「資金」という。)の残高は、前事業年度末と比べ996百万円減少し、5,975百万円となりました。 （営業活動によるキャッシュ・フロー）　営業活動によるキャッシュ・フローは、税引前当期純利益等により2,098百万円の収入となりました(前事業年度は741百万円の収入)。 （投資活動によるキャッシュ・フロー）　投資活動によるキャッシュ・フローは、有形固定資産の取得による支出等により3,016百万円の支出となりました(前事業年度は2,693百万円の支出)。 （財務活動によるキャッシュ・フロー）　財務活動によるキャッシュ・フローは、配当金の支払額等により524百万円の支出となりました(前事業年度は369百万円の支出)。 ③生産、受注及び販売の実績ａ生産実績　当事業年度における生産実績をセグメント別に示すと、次のとおりであります。セグメントの名称生産高(百万円)前年同期比(％)チタン事業51,79845.8高機能材料事業3,006△22.0合計54,80539.2（注）１　金額は、販売価格によっております。 ｂ受注実績　当事業年度における受注実績をセグメント別に示すと、次のとおりであります。セグメントの名称受注高(百万円)前年同期比(％)受注残高(百万円)前年同期比(％)チタン事業50,98214.611,477△10.3高機能材料事業3,121△14.088612.4合計54,10312.412,363△9.0 ｃ販売実績　当事業年度における販売実績をセグメント別に示すと、次のとおりであります。セグメントの名称販売高(百万円)前年同期比(％)チタン事業52,29933.2高機能材料事業3,023△20.5合計55,32228.4 （注）１　主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合相手先第26期第27期金額(百万円)割合(％)金額(百万円)割合(％)住商メタレックス㈱24,88457.834,34162.1神鋼商事㈱8,55419.911,39320.6 (2）経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社の経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。　なお、文中の将来に関する事項は、当事業年度末現在において判断したものであります。 ①当事業年度の経営成績等の状況に関する認識及び分析・検討内容ａ 当社の当事業年度の経営成績等の状況に関する認識及び分析・検討内容(売上高)当社チタン事業においては、航空機需要の回復から成長軌道となっていること及び、世界的なチタンのサプライチェーン再編の影響により、スポンジチタンの需要が更に強まっております。一方、高機能材料事業においては、2022年秋からの半導体市場の低迷及び調整局面が継続しており、スパッタリングターゲット用高純度チタン及び球状チタン合金粉末(合金TILOP)の販売量が減少したことから、当事業年度の売上高は、55,322百万円(前年同期比28.4%増)となりました。 (営業利益・経常利益)チタン鉱石や電力価格の上昇といった悪化要因はありましたが、チタン事業における販売量の増加、価格是正、為替相場が円安に推移したことにより、営業利益は8,288百万円(前年同期比73.4%増)、経常利益は9,360百万円(前年同期比98.2%増)となりました。 (当期純利益)　当期純利益につきましては、上記要因に加え、当期末に繰延税金資産を1,555百万円計上したこともあり、9,689百万円(前年同期比120.8%増)となりました。 (財政状態)（イ）資産　当事業年度末の総資産の残高は、92,986百万円と前事業年度末と比べ11,441百万円増加いたしました。これは、売掛金、原材料及び貯蔵品が増加したことが主な要因であります。（ロ）負債　当事業年度末の負債の残高は、54,478百万円と前事業年度末と比べ3,408百万円増加いたしました。これは、未払金及び買掛金が増加したことが主な要因であります。（ハ）純資産　当事業年度末の純資産の残高は、38,507百万円と前事業年度末と比べ8,033百万円増加いたしました。これは、当期純利益により利益剰余金が増加したことが主な要因であります。 ｂ セグメントごとの経営成績等の状況に関する認識及び分析・検討内容当社チタン事業におきましては、航空機需要が回復から成長軌道となっていること及び世界的なチタンのサプライチェーン再編の影響が継続する中でスポンジチタンの需要は更に高まっております。このような事業環境の中、航空機用途向けが主体である輸出スポンジチタンの売上高は前年同期比で38.4%増となりました。また、一般産業用途向け主体の国内スポンジチタン需要も堅調に推移したため、前年同期比23.9%増となりました。結果、チタン事業の売上高は52,299百万円(前年同期比33.2%増)となりました。 　チタン鉱石や電力価格の上昇といった悪化要因はありましたが、チタン事業における販売量の増加、価格是正、操業改善といった収益改善や海上輸送価格の軟化、円安効果等により、8,414百万円の利益（前年同期比90.2%増）となりました。　当事業年度において、製造能力の維持更新を主な目的として3,532百万円の設備投資を実施しております。 高機能材料事業では、2022年秋からの半導体市場の低迷及び調整局面が継続しており、先行きは注視が必要な状況となっております。当事業年度においては、スパッタリングターゲット用高純度チタン及び球状チタン合金粉末(合金TILOP)の販売量が減少したことにより、売上高は3,023百万円(前年同期比20.5%減)となりました。　セグメント損益は、同製品の販売減少影響が大きく126百万円の損失（前年同期は356百万円の利益）となりました。　当事業年度において、製造能力の維持更新を主な目的として123百万円の設備投資を実施しております。 ※経営方針・経営戦略、経営上の目的を達成するための方針につきましては、「第２ 事業の状況 １ 経営方針、経営環境及び対処すべき課題等」に記載のとおりであります。 ②キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報　当事業年度のキャッシュ・フローの状況は「第２ 事業の状況 ４ 経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析 (1)経営成績等の状況の概要 ②キャッシュ・フローの状況」に記載のとおりであります。　当社の資金需要については、運転資金に加え製造設備の維持改善や研究開発等を目的とした設備投資等があります。これらの資金需要については、自己資金に加え、金融機関からの調達等により確保しております。　長期借入金の借り換えも実施しながら、安定資金の確保と財務体質の健全化に向けた取り組みを進めております。 ③重要な会計上の見積り及び当該見積りに用いた仮定　当社の財務諸表は、わが国において一般に公正妥当と認められる会計基準に基づき作成されております。この財務諸表の作成に当たって、必要と思われる見積りは合理的な基準に基づいて実施しております。　会計上の見積り及び当該見積りに用いた仮定のうち重要と判断したもの及び、ロシアによるウクライナ侵攻の影響並びに、新型コロナウィルス感染症の影響に関する当社の仮定につきましては、「第５ 経理の状況　１ 財務諸表等（1）財務諸表　注記事項（重要な会計上の見積り）」に記載のとおりであります。　また、当社の財務諸表で採用する重要な会計方針は、「第５ 経理の状況　１ 財務諸表等（1）財務諸表　注記事項（重要な会計方針）」に記載のとおりであります。 
経営上の重要な契約等	５【経営上の重要な契約等】　該当事項はありません。 
研究開発活動	６【研究開発活動】　当社の研究開発活動は、チタン分野での業界トップクラスの技術開発力をベースに、基礎研究、製品品質の向上、生産性の向上、製造コストの低減に取り組んでおります。　また、高機能材料分野では、チタンやシリコンに関連した新規事業の創出・早期事業化のための開発に注力しております。　当事業年度の研究開発費は1,036百万円であります。　セグメントごとの研究開発活動は次のとおりです。 ＜チタン事業＞　チタン事業では、生産技術開発および基礎研究を加速しております。　具体的には、各製造工程における現用設備での生産量最大化のための生産性向上、高コスト環境にあって事業収益性を確保するための製造設備長寿命化や生産効率改善、品質向上などのための研究開発を進めると同時に、その革新的技術開発を推進しております。　また、AI・IoTの活用範囲を更に拡大すべく、開発および人材育成を加速しております。加えて、大学と共同でチタン製錬に関する基礎研究も継続しております。　なお、当事業年度のチタン事業の研究開発費は138百万円であります。 ＜高機能材料事業＞　高機能材料分野では、高純度チタンの品質改善、生産性向上のための研究開発、および、3Dプリンター用途などを主なターゲットとした球状チタン合金粉末（合金TILOP）の基盤強化による事業成長加速の研究開発に注力しております。　また、リチウム二次電池負極材用SiOは、本開発に特化した専門組織において、品質改善、生産性向上のための研究開発を進めており、早期の事業化を目指しております。　更に、新規事業の創出、萌芽促進の活動について全社を牽引する専門組織において継続して取り組んでおります。　なお、当事業年度の高機能材料事業の研究開発費は897百万円であります。 
設備投資等の概要	１【設備投資等の概要】　当事業年度の設備投資の総額は、3,655百万円であり、セグメントごとの投資額の内訳は下記のとおりであります。セグメントの名称投資額（百万円）投資の主な目的チタン事業3,532維持改善等高機能材料事業123維持改善等合計3,655－
主要な設備の状況	２【主要な設備の状況】（2024年３月31日現在） 事業所名(所在地)セグメントの名称設備の内容帳簿価額（百万円）従業員数(名)建物及び構築物機械及び装置土地その他合計本社・尼崎工場(兵庫県尼崎市)チタン事業チタン (注1)製造設備 チタン溶解設備7,1857,333 12,023[50]1,34027,883 652(63)高機能材料事業高機能材料製造設備岸和田製造所(大阪府岸和田市)チタン事業チタン溶解設備1,5491,2512,800125,613 35(－)高機能材料事業高機能材料製造設備合計－－8,7348,58414,8231,35333,496 687(63)（注）１　帳簿価額のうち「その他」は、車両運搬具、工具、器具及び備品並びに建設仮勘定の合計であります。２　土地及び建物の一部を賃借しており、賃借料は137百万円（内訳は下記のとおり）であります。なお、賃借している土地の面積については、［　］で外書きしております。 物件名セグメントの名称所在地支払賃借料（百万円）本社・尼崎工場(土地)チタン事業兵庫県尼崎市33〃(建物)〃〃3〃(土地)〃〃70〃(土地)高機能材料事業〃8〃(建物)〃〃5東京支社(建物)全社共通東京都港区14３　従業員数欄の（外書）は、臨時従業員の年間平均雇用人員であります。 
株式の総数	①【株式の総数】種類発行可能株式総数(株)普通株式125,760,000計125,760,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数(株)(2024年３月31日)提出日現在発行数(株)(2024年６月26日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式36,800,00036,800,000東京証券取引所プライム市場単元株式数　100株計36,800,00036,800,000－－
