項目	値
事業の内容	 ３ 【事業の内容】当社グループは、当社（株式会社星医療酸器）、連結子会社６社、非連結子会社３社及び関連会社１社で構成されており、事業における位置付け及びセグメントとの関連は、次のとおりであります。（医療用ガス関連事業）当部門は、医療用ガスの製造は、各地域製造子会社である㈱エイ・エム・シー（東京都）、㈱アイ・エム・シー（茨城県）、㈱ケイ・エム・シー（神奈川県）でおこない、当社、㈱星医療酸器関西及び㈱星医療酸器東海が、医療用ガスの販売及び医療用ガス関連商品の企画・販売をおこなっております。（在宅医療関連事業）当部門は、当社が在宅酸素発生器等及び在宅関連商品の仕入を行い、当社、㈱星医療酸器関西及び㈱星医療酸器東海が、在宅酸素発生器等のレンタル業務及び在宅関連商品の販売をおこなっております。（医療用ガス設備工事関連事業）当部門は、当社、㈱星医療酸器関西及び㈱星医療酸器東海が、医療用ガス配管設備の工事・メンテナンス及び消火設備工事をおこなっております。（介護福祉関連事業）当部門は、当社、㈱星医療酸器関西及び㈱星医療酸器東海並びに㈱虎彰が、介護福祉関連機器等のレンタル業務及び販売をおこなっております。また、当社が訪問看護・居宅介護支援事業所「星医療酸器訪問看護・リハビリステーション巣鴨」、「星医療酸器訪問看護・リハビリステーション阿佐ヶ谷」及び「星医療酸器訪問看護・リハビリステーション王子」を運営しております。（施設介護関連事業）当部門は、当社が有料老人ホーム「ライフステージ阿佐ヶ谷」（東京都杉並区）、通所介護施設「あしつよ・文京」（東京都文京区）、「あしつよ　巣鴨」（東京都豊島区）及び「あしつよ　王子」（東京都北区）を運営しております。（その他事業）当部門は、当社が看護学校関連商品の販売をおこなっております。また、当社、㈱星医療酸器関西及び㈱星医療酸器東海が、医療器具関連商品の販売をおこなっております。当社グループの事業内容及び当社と関係会社との当該事業における位置付けは次のとおりであります。 セグメント事業内容主要な会社医療用ガス関連事業医療用ガスの製造及び販売医療用ガス関連商品の企画及び販売 ㈱エイ・エム・シー製造㈱アイ・エム・シー ㈱ケイ・エム・シー 当社仕入㈱星医療酸器関西 ㈱星医療酸器東海 当社販売㈱星医療酸器関西 ㈱星医療酸器東海在宅医療関連事業 仕入当社在宅酸素発生器等のレンタル業務在宅関連商品の販売レンタル・販売当社㈱星医療酸器関西 ㈱星医療酸器東海医療用ガス設備工事関連事業医療用ガス配管設備工事及びメンテナンス業務消火設備工事業務施工・販売当社販売㈱星医療酸器関西 ㈱星医療酸器東海介護福祉関連事業介護福祉関連商品のレンタル及び販売仕入当社レンタル・販売当社㈱星医療酸器関西㈱星医療酸器東海㈱虎彰訪問看護・居宅介護支援事業の運営介護サービス当社施設介護関連事業有料老人ホーム及び通所介護施設の運営介護サービス当社その他事業  当社 仕入㈱星医療酸器関西医療器具関連商品の販売 ㈱星医療酸器東海看護学校関連商品の販売 当社 販売㈱星医療酸器関西  ㈱星医療酸器東海   事業の系統図は、次のとおりであります。 
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。(1)会社の経営の基本方針当社グループは、1975年の創業以来、「私たち星医療酸器グループは生命（いのち）を守る最前線で社会に貢献しつづけます」という経営理念のもと、医療用酸素ガスの製造・販売を祖業として発展し、環境変化や社会ニーズに合わせて、在宅医療・介護福祉・医療設備工事・施設介護等、新たなビジネスへの挑戦により事業基盤を拡大してまいりました。日々大きく変化する社会情勢において、当社グループはお客様や患者様との顧客リレーション・販売基盤を活かした事業戦略を構築するとともに、新たな時代に合わせた最適で高品質な商品やサービスの安定供給を徹底することで、様々なステークホルダーからの期待と信頼に応える企業集団を目指してまいります。 (2)目標とする経営指標当社グループが、経営上定量的に重視する主要な指標（KPI）は、「売上高営業利益率」であります。本指標は各セグメントにおいても同様に重視しており、全体の業績評価指標としては「同率12％以上」を目標に位置付けております。本指標につきましては、月次ベースで各営業拠点・事業部門、またはその両方を各セグメントとして管理しており、経営企画室において分析、経営会議・拠点長会議において達成に向けての戦略共有等を行っております。当社グループといたしましては、本指標の目標値を当然に達成することを前提に、財務基盤強化として自己資本比率の向上、株主還元として株主優待制度や特別配当等も継続してまいります。 (3)中長期的な会社の経営戦略当社グループは営業本部のもとに、「医療用ガス関連事業」「在宅医療関連事業」「医療用ガス設備工事関連事業」「介護福祉関連事業」「施設介護関連事業」の5つの事業セグメントを有しております。いずれの事業セグメントにおきましても、少子高齢化の進展に伴う医療福祉環境（診療報酬、介護報酬、薬価改定等）が変化することで、当社グループのビジネス環境・領域も大きく変化していくものであると考えております。これら環境変化に柔軟に対応できる強固な経営基盤を構築するため、営業力の強化だけでなく、M＆A、商材・販路拡大、多様な人材の採用等も実施してまいります。あらゆる変化にスピーディに対応できる事業経営戦略を策定し、人的資源を含めた効率的な組織運営を実現することで、確固たる経営基盤を構築してまいります。各事業セグメントの主な戦略は以下のとおりであります。 ≪医療用ガス関連事業≫医療用酸素ガスを中心とした「24時間365日」安定供給を基礎とし、納入単価見直し等による収益性向上と、内製化等のコストダウンにより、安定した収益を確保してまいります。加えて、生産性の向上を図るべく、新たな設備投資等も検討してまいります。 ≪在宅医療関連事業≫営業力やシステム強化により「HOT（在宅酸素療法）」、「CPAP（持続陽圧呼吸療法）」市場のシェアアップを図るだけでなく、診療報酬改定等を背景とした戦略的新商品の投入で更なるビジネス領域を拡充してまいります。また、自社開発商品である在宅医療支援システム「Pallet's-R」、呼吸理学療法機器「LIC TRAINER」等についても積極的な市場投入を図ってまいります。 ≪介護福祉関連事業≫福祉用具レンタル市場のシェアアップを図るだけでなく、社会的ニーズの高まりや介護保険の充実を勘案し、経営資源の投下を積極的に進めてまいります。M＆Aを含めた戦略的な投資を行ったうえで、その完了後の統合プロセス（PMI）も強化してまいります。  ≪医療用ガス設備工事関連事業≫医療施設における設備更新や建物老朽化に対する建替ニーズ等、当社グループが有する補助金ノウハウ等を活用しながら積極的な営業活動を行い、新規の工事受注増加につなげてまいります。また、医療設備に関する商材の幅を広げ、お客様の各種ニーズに適したソリューションの提供体制を構築してまいります。 ≪施設介護関連事業≫有料老人ホーム「ライフステージ阿佐ヶ谷」は、充実したサービスと立地優位性を活かし、近隣病院・地域包括支援センター・居宅支援事業所への継続的な連携活動を行うことで、長期入居者増加を目指してまいります。 (4)会社の対処すべき課題新型コロナウイルス感染症の感染拡大を契機に、人々のライフスタイルや顧客の需要環境にも一定の変化が生じているため従来のビジネスの仕組みにも新しい価値観や選択を加えていく必要があります。事業環境の変化としては、昨今の医療技術の進歩や入院日数の短期化等を背景に、医療用ガスの消費量は鈍化傾向にありますが、療養の場が「医療機関」から「在宅」へと変化してきたことで、より在宅医療に対するニーズが高まってきております。そのような状況下、当社グループといたしましては「医療用酸素ガス供給業者のリーディングカンパニー」として、医療用ガスの安定供給により維持発展させたうえで、在宅医療関連事業や介護福祉関連事業を中心として、収益力向上に努めてまいります。在宅医療機器や福祉用具レンタル数増加のため、根本的な働き方やサプライチェーンを見直し、経営資源の効率的な投下と、積極的な設備投資を行ってまいります。従来のビジネスモデルを基盤としつつも、新しい「しくみ」や「価値」に目を向け、さらに進化させていくことを通じて、社会に貢献する幅を広げてまいります。お客様に安心と信頼を提供し続ける企業グループとなるため、当社グループ全従業員の安全に最大限配慮しつつ、品質管理や安全管理体制の充実は勿論、新たな商材を積極的に導入し、多様な経営課題を抱えるお客様の真のビジネスパートナーとしての使命を果たしてまいります。 
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。なお、文中における将来に関する事項は、当連結会計年度末現在において当社グループ（当社及び連結子会社）が判断したものであります。 (1)法的な規制について当社グループの事業は、各種法令、行政による許認可や規制等に関連しており、その遵守に努めていますが、意図せざる理由により法令違反又は訴訟提起が生じた場合には、当社グループの経営成績及び財務状況等に影響を及ぼす可能性があります。また、医療用ガス及び医療用関連商品の販売並びに病院向けの医療用ガス配管設備の施工・メンテナンス、在宅酸素発生器等のレンタル、介護福祉関連機器のレンタル及び販売については、各事業は監督官庁の許可、登録、免許及び届出を受けて営業活動を行っておりますので、法令の改正等に伴い経営成績及び財務状況等に影響を及ぼす可能性があります。 (2)薬価の改定について当社グループは、売上高に占める医療用ガスの割合が３割超であり、薬価基準に収載されております。薬価基準は、医療保険で使用できる医薬品の範囲と医療機関が使用した医薬品の請求価格を定めたものであります。従って、薬価基準は販売価格の上限として機能しております。このため、薬価改定の内容によっては医療用ガス等の販売価格に反映し、経営成績及び財務状況等に影響を及ぼす可能性があります。 (3)全国展開について各事業所・営業所の営業力を強化し、新規取引先を中心に拡大しておりますが、当初計画より遅れた場合、当社グループの利益の低下になり、経営成績及び財務状況等に影響を及ぼす可能性があります。 (4)大規模な自然災害について当社グループは、自然災害に対する被害・損害を最小限にするための防災、危機管理体制を重要なものと位置付けて取り組んでおりますが、大地震・洪水等の自然災害の発生により、当社グループの製造拠点及び調達先等に壊滅的な損害が生じた場合、操業が中断し、生産や出荷に遅延が生じ、顧客に安定して製品を供給できなくなるおそれがあります。これにより、売上が減少し、事業の復旧に多大な費用が生じた場合、当社グループの経営成績、財務状況等に影響を与える可能性があります。 (5)安全性について当社グループは、高圧ガス保安法に則り医療用ガス等を製造・販売しており、事故発生の未然防止のための安全操業体制の強化に日々取り組んでおりますが、当社グループにおいて、火災事故、爆発事故が発生した場合、一時的に操業を停止するなど、当社グループの経営成績及び財務状況等に影響を及ぼす可能性があります。 (6)事業投資について当社グループは、近年積極的なＭ＆Ａを展開し業容の拡大を図っております。事業投資が当初計画から乖離した場合、当社グループの経営成績及び財務状況等に影響を及ぼす可能性があります。  (7)情報の流出について当社グループは、多くの顧客またはその他関係者の個人情報を保有しております。これらの情報へのセキュリティレベルの向上を図るとともに、情報取り扱いに関する社内規程の整備、社員教育等を実施しておりますが、ハッカーやコンピュータウイルスによる攻撃やインフラの障害、天災などによって、個人情報や技術情報の漏洩などが発生する可能性があります。このような事態が起きた場合、当社グループの企業価値を毀損する可能性があります。また、企業情報及び個人情報が流出した場合には、当社グループの信頼を毀損するだけでなく、流出の影響を受けた取引先、顧客またはその他関係者から損害賠償を請求される可能性があります。そのような場合、対象企業や個人への補償、再発防止措置の実施等が必要になり、そのために多大なコストを要し、当社グループの経営成績及び財務状況等に影響を及ぼす可能性があります。 (8)原材料の調達について原材料メーカーが天災や事故等により生産活動を停止し、当社グループの原材料調達が困難となり顧客への供給責任を果たせなくなってしまうリスクがあります。このような場合は、当社グループの経営成績、財務状況等に影響を与える可能性があります。当社グループでは、こうした事態に備え、発生時の影響を最小限に抑えるため、日頃から原材料の複数購買等を進めることにより安定した原材料調達を図っております。 (9)減損損失について当社グループの資産の時価が著しく下落した場合や、事業の収益性が悪化した場合には、減損会計の適用により減損損失が発生し、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】当連結会計年度における当社グループ（当社及び連結子会社）の財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という。）の状況の概要並びに経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。   (1) 経営成績当連結会計年度におけるわが国経済は、景気は足踏みも見られるものの緩やかに回復しております。先行きにつきましては、雇用・所得環境が改善する下で、各種政策の効果もあって、緩やかな回復が続くことが期待されます。ただし、世界的な金融引締めに伴う影響や中国経済の先行き懸念など、海外景気の下振れが我が国の景気を下押しするリスクとなっております。また、物価上昇、中東地域をめぐる情勢、金融資本市場の変動等の影響に十分注意する必要があります。このような環境のもと、当社グループは取扱商品・サービスの安定供給とお取引先様と従業員の安全確保を最優先に事業を継続し、医療・介護・福祉分野において企業としての社会的責任を果たしてまいりました。これらの結果、当連結会計年度の業績は、売上高は998百万円増加し14,778百万円（前期比7.2%増）となりました。これは、医療用ガス関連事業ならびに在宅医療関連事業の販売が堅調に推移したことに加え、医療用ガス設備工事関連事業において大型物件の完工が継続したことによるものであります。売上総利益は、496百万円増加し7,209百万円（前期比7.4%増）となりました。また、売上総利益率は、メーカー等からの仕入コスト引上げや外注費の高騰に対応した販売価格の適正化に努めたことにより、前期比0.1ポイント増加し48.8%となりました。販売費及び一般管理費は、人件費の増加の影響により312百万円増加し5,247百万円（前期比6.3%増）、売上高販管費比率は前期比0.3ポイント減少し35.5%となりました。これらにより、営業利益は183百万円増加し1,961百万円（前期比10.3%増）、売上高営業利益率は前期比0.4ポイント増加し13.3%となりました。経常利益は、営業利益の増加により220百万円増加し2,038百万円（前期比12.1%増）となりました。親会社株主に帰属する当期純利益は、経常利益が220百万円増加し、法人税等合計が107百万円増加したことにより、150百万円増加し1,404百万円（前期比12.0%増）となりました。 　　セグメントごとの経営成績は、次のとおりであります。 ① 医療用ガス関連事業当部門は、新規取引先拡販が順調に推移し、医療用酸素・医療用二酸化炭素の出荷量は堅調に推移いたしました。世界情勢を反映したエネルギーコスト上昇等に伴う材料・仕入価格上昇につきましては、市況を見ながらコスト上昇分を鑑みた適正価格への変更に注力し交渉を進めてまいりました。また円滑な組織体制づくりや物流・運送業界における2024年問題に対応すべく人的資源の拡充にも努めてまいりました。これらの結果、売上高は3,825百万円（前期比5.1%増）、セグメント利益は609百万円（前期比26.6%増）となりました。  ② 在宅医療関連事業当部門は、国の施策である在宅医療への推進を受け、患者様と医療機関のニーズにお応えすると共に、きめの細かい営業活動を継続いたしました。またアフターコロナの影響も受けることなく「ＨＯＴ（在宅酸素療法）」、「ＣＰＡＰ（持続陽圧呼吸療法）」共に好調に推移いたしました。利益面では世界的な原材料価格の上昇やエネルギー、輸送費の高騰が続いておりますが、自助努力による合理化に努めてまいりました。これらの結果、売上高は6,305百万円（前期比5.5%増）、セグメント利益は800百万円（前期比4.4%減）となりました。   ③ 医療用ガス設備工事関連事業当部門は、医療機関に対し医療用ガス設備並びに消火設備の配管工事及び保守点検業務を行っております。保守点検及びそれに伴う修繕業務は安定した売上を確保しております。設備工事は当期に大型物件が複数完工したことにより売上確保に繋がっております。これらの結果、売上高は2,056百万円（前期比19.2%増）、セグメント利益は344百万円（前期比30.0%増）となりました。  ④ 介護福祉関連事業当部門は、介護福祉関連機器のレンタル及び販売部門において、地域包括支援センターや居宅介護支援事業所及び病院・施設への継続的な営業活動を図ることによりレンタル売上及び販売におきましても順調に推移いたしました。また訪問看護事業所は、都内３拠点を事業基盤として地域へのＰＲ活動強化による認知度アップとスタッフの増員など運営体制の充実を図り順調に推移いたしました。これらの結果、売上高は1,211百万円（前期比25.4%増）、セグメント利益は40百万円（前期比169.6%増）となりました。  ⑤ 施設介護関連事業当部門は、有料老人ホーム「ライフステージ阿佐ヶ谷（東京都杉並区）」におきましては、24時間看護師在駐や地元医療機関との連携の更なる構築を図り、高付加価値サービスの提供と、人材育成の体制を強化いたしました。また、入居者様の多様性を把握したうえで、感染症予防とまん延防止を第一とした施策を徹底することにより、入居者様やご家族様への「安心」・「安全」をお届けし、入居率の向上に努めてまいりました。通所介護施設「あしつよ・文京（東京都文京区）」、「あしつよ巣鴨（東京都豊島区）」、「あしつよ王子（東京都北区）」におきましても、感染症予防に努めつつ地元密着のサービスの提供と顧客サービスの多様化に対応することにより稼働率アップに努めました。これらの結果、売上高は349百万円（前期比0.1%減）、セグメント利益は16百万円（前期比42.3%減）となりました。   (2) 生産、商品仕入、受注及び販売実績　　 ① 生産実績当連結会計年度における生産実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当連結会計年度(千円)(自　2023年４月１日至　2024年３月31日)前年同期比(％)医療用ガス関連事業445,682111.4合計445,682111.4 (注) １　金額は製造原価で表示しております。  ② 商品仕入実績当連結会計年度における商品仕入実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当連結会計年度(千円)(自　2023年４月１日至　2024年３月31日)前年同期比(％)医療用ガス関連事業948,405106.5介護福祉関連事業527,447141.1その他事業869,42592.5合計2,345,279106.4 (注) １　金額は仕入価格で表示しております。  ③ 受注実績当連結会計年度における受注実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当連結会計年度受注高(千円)(自　2023年４月１日至　2024年３月31日)前年同期比(％)受注残高(千円)(自　2023年４月１日至　2024年３月31日)前年同期比(％)医療用ガス設備工事関連事業1,983,396110.5178,49370.9合計1,983,396110.5178,49370.9 (注) １　金額は販売価格で表示しております。２　受注状況は、工事関連の受注について記載しております。   ④ 販売実績当連結会計年度における販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当連結会計年度(千円)(自　2023年４月１日至　2024年３月31日)前年同期比(％) 医療用ガス関連事業　　　　　　　　　3,825,291105.1在宅医療関連事業6,305,819105.5医療用ガス設備工事関連事業2,056,532119.2介護福祉関連事業　　　　　　　　　1,211,464125.4施設介護関連事業349,98999.9その他事業1,029,11392.0合計14,778,211107.2 (注) １　セグメント間取引については、相殺消去しております。２　金額は販売価格で表示しております。３　上記金額には、消費税等は含まれておりません。   (3) 財政状態当連結会計年度末の総資産は23,037百万円（前連結会計年度末比1,790百万円増）となりました。これは主に、現金及び預金が724百万円、投資有価証券が1,299百万円増加したこと等によるものであります。負債合計は5,664百万円（前連結会計年度末比８百万円増）となりました。これは主に、支払手形及び買掛金が133百万円、流動負債のリース債務が133百万円減少したこと等によるものであります。純資産は17,372百万円（前連結会計年度末比1,781百万円増）となりました。これは主に、親会社株主に帰属する当期純利益の計上と配当金の支払い等により利益剰余金が1,195百万円増加したこと等によるものであります。     セグメントごとの資産は、次のとおりであります。 ① 医療用ガス関連事業当連結会計年度末のセグメント資産は1,509百万円（前連結会計年度末比79百万円減）となりました。これは主に、医療用ガス配管設備及び容器等の取得による増加175百万円、減価償却費の計上による減少142百万円によるものであります。 ② 在宅医療関連事業当連結会計年度末のセグメント資産は2,270百万円（前連結会計年度末比24百万円減）となりました。これは主に、在宅酸素療法用酸素供給装置等の取得による増加581百万円、減価償却費の計上による減少673百万円によるものであります。 ③ 医療用ガス設備工事関連事業当連結会計年度末のセグメント資産は281百万円（前連結会計年度末比11百万円増）となりました。これは主に、資産の取得による増加15百万円、減価償却費の計上による減少８百万円によるものであります。 ④ 介護福祉関連事業当連結会計年度末のセグメント資産は350百万円（前連結会計年度末比３百万円減）となりました。これは主に、資産の取得による増加24百万円、減価償却費の計上による減少19百万円によるものであります。 ⑤ 施設介護関連事業当連結会計年度末のセグメント資産は1,203百万円（前連結会計年度末比37百万円減）となりました。これは主に、減価償却費の計上による減少19百万円によるものであります。   (4) キャッシュ・フロー当連結会計年度において、現金及び現金同等物は764百万円増加し、当連結会計年度末残高は9,755百万円となりました。（営業活動によるキャッシュ・フロー）当連結会計年度において、営業活動により得られた資金は2,395百万円（前期比107百万円増）となりました。これは、税金等調整前当期純利益が2,045百万円となり、減価償却費898百万円、法人税等の支払額565百万円があったこと等によるものであります。（投資活動によるキャッシュ・フロー）当連結会計年度において、投資活動により使用した資金は744百万円（前期比314百万円使用減）となりました。これは、有形固定資産の取得による支出248百万円、投資有価証券の取得による支出535百万円があったこと等によるものであります。（財務活動によるキャッシュ・フロー）当連結会計年度において、財務活動により使用した資金は902百万円（前期比54百万円使用減）となりました。これは、リース債務の返済による支出690百万円及び配当金の支払額による支出201百万円があったこと等によるものであります。 なお、当社グループの当連結会計年度末の流動比率は、前期末比15.6ポイント増加し291.1%となっており、その健全な財政状態及び安定的かつ継続的な営業活動によるキャッシュ・フロー創出力による資金調達と、持続的成長に向けた効率的かつ計画的な投資の実行を両立させることで、当社グループの資本の財源及び資金の流動性を確保できるものと認識しております。 　(5) 重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成しております。この連結財務諸表を作成するにあたって、資産、負債、収益及び費用の報告額に影響を及ぼす見積り及び仮定を用いておりますが、これらの見積り及び仮定に基づく数値は実際の結果と異なる可能性があります。連結財務諸表の作成に当たって用いた会計上の見積り及び仮定のうち、重要なものは以下のとおりであります。（減損会計における将来キャッシュ・フロー)減損損失を認識するかどうかの判定及び使用価値の算定において用いられる将来キャッシュ・フローは、中期経営計画の前提となった数値を、経営環境などの外部要因に関する情報や当社グループが用いている内部の予算・計画等と整合するように修正し、資産グループの現在の使用状況や合理的な使用計画等を考慮し見積っております。回収可能価額は使用価値により測定しており、概ね独立したキャッシュ・フローを生み出す最小単位の資産グループにおいて、将来キャッシュ・フローを算定しております。当該見積り及び当該仮定について、将来の不確実な経済条件の変動等により見直しが必要となった場合、翌連結会計年度以降の連結財務諸表において追加の減損損失（特別損失）が発生する可能性があります。 
経営上の重要な契約等	５ 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６ 【研究開発活動】当社グループは、在宅医療関連事業において、ＩＴを用いた測定記録装置の技術開発等に取り組んでおり、当連結会計年度における研究開発活動の総額は7百万円であります。 
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度の設備投資については、医療ガスの継続的な安定供給、新規顧客の獲得などを目的とした設備投資を実施いたしました。 当連結会計年度の設備投資の総額は、824百万円であり、セグメントごとの設備投資について示すと次のとおりであります。 （1）医療用ガス関連事業当連結会計年度の主な設備投資は、医療用ガスの継続的な安定供給を目的として医療ガス配管設備等に総額175百万円の投資を実施いたしました。なお、当連結会計年度において重要な設備の除却、売却等はありません。 （2）在宅医療関連事業当連結会計年度の主な設備投資は、新規顧客の獲得などを目的として在宅酸素発生器等に総額581百万円の投資を実施いたしました。なお、当連結会計年度において重要な設備の除却、売却等はありません。 （3）医療用ガス設備工事関連事業当連結会計年度において重要な設備の取得、除却、売却等はありません。 （4）介護福祉関連事業当連結会計年度において重要な設備の取得、除却、売却等はありません。 （5）施設介護関連事業当連結会計年度において重要な設備の取得、除却、売却等はありません。 （6）その他事業当連結会計年度において重要な設備の取得、除却、売却等はありません。 （7）全社共通当連結会計年度において重要な設備の取得、除却、売却等はありません。 
主要な設備の状況	 ２ 【主要な設備の状況】当社グループにおける主要な設備は、次のとおりであります。(1) 提出会社2024年３月31日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)リース資産その他合計本社(東京都足立区)統括事業統括業務設備297,40946,279479,298(2,589.57)2,182272,8821,098,052123東京事業所(東京都足立区)医療用ガス関連事業在宅医療関連事業医療用ガス設備工事関連事業製造・販売業務設備9,304327535,593(1,827.10)157,64965,802768,67750北関東事業所(群馬県伊勢崎市)〃販売業務設備772―32,605(1,215.12)26,65210,12470,15515神奈川事業所(神奈川県綾瀬市)〃製造・販売業務設備11,0080209,952(1,412.92)35,88321,820278,66416茨城事業所(茨城県小美玉市)〃〃326,82779,816134,778(4,277.00)40,51524,421606,35819千葉支店(千葉県千葉市)〃販売業務設備128,117―49,423(1,607.00)54,59212,289244,42221京浜営業所(神奈川県川崎市)〃〃104,272―160,000(492.55)66,79810,910341,98210南東京営業所(東京都品川区)〃〃2,787―204,847(256.76)74,147604282,38618埼玉営業所(埼玉県桶川市)〃〃37,740―94,531(899.30)29,67421,333183,28019栃木事業所(栃木県鹿沼市)〃〃15,243―87,572(3,510.92)14,902224117,94412横浜営業所(神奈川県横浜市)〃〃24,368―124,048(659.98)40,0670188,48411松戸営業所(千葉県松戸市)〃〃14,118―103,422(536.21)31,32012,551161,41311西東京事業所(東京都国立市)〃〃147,950―154,686(744.12)34,478362337,478９ 東北事業所(宮城県仙台市)〃〃35,897―46,939(945.53)15,3734,145102,356５ライフステージ阿佐ヶ谷(東京都杉並区)施設介護事業有料老人ホーム240,752―953,250(1,306.03)―1,0781,195,08017 (注) １　帳簿価額のうち「その他」は、工具、器具及び備品であり、建設仮勘定を含んでおります。２　東京事業所、神奈川事業所及び茨城事業所の製造設備はそれぞれ連結子会社㈱エイ・エム・シー、㈱ケイ・エム・シー及び㈱アイ・エム・シーへ賃貸しております。３　帳簿価額は「固定資産の減損に係る会計基準」及び「固定資産の減損に係る会計基準の適用指針」の適用後の金額を表示しております。(2) 国内子会社国内子会社が所有する資産に重要性がないため、記載を省略しております。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式8,500,000計8,500,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2024年３月31日)提出日現在発行数(株)(2024年６月27日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式3,420,0003,420,000東京証券取引所スタンダード市場株主としての権利内容に制限のない、標準となる株式であり、単元株式数は100株であります。計3,420,0003,420,000――  
