項目	値
事業の内容	３【事業の内容】　当社グループ（当社及び当社の関係会社）は、子会社の経営管理を主な事業内容とする当社及び「保育事業」として保育所の運営及び保育所への利活用を想定した不動産の仲介、コンサルティングを主な事業内容とする連結子会社２社（株式会社さくらさくみらい及び株式会社さくらさくパワーズ）、保育所への利活用を想定した不動産の管理・運用及びベトナムにおける保育所の運営を主な事業内容とする関連会社２社（株式会社あかるいみらいアセット、Hana TED.,JSC）により構成されております。　なお、当社グループの事業は「保育事業」の単一セグメントとなっております。 　当社グループは、「さくらさく」という言葉から連想される、子どもが成長して花開いていく嬉しさや喜びを、親、子、園の三者が笑顔に包まれた中で共有できることが最も重要と考え、「おうちのようなほいくえん」づくりをコンセプトとして、「安全と安心を提供し、自然で和やかな笑いに満ちた温かい育児環境を作り出す」ことを経営理念及び方針として掲げております。保育事業においては、子どもたちが心身ともに「強く、優しく、美しく、そして健やかに」なれるように保育し、そして保護者をサポートすることを保育理念として事業を展開しております。また、当社グループは2018年４月施行の保育所保育指針の改定（平成29年厚生労働省告示第117号）に伴い、さくらさくみらいの保育の想いをまとめたインナーブック「たいせつなこと」、さくらさくみらいの保育をまとめた「さくらさくみらいみんなの保育指針」、職員が会社のことを理解するためのツールとして「子どもたちの成長が花ひらくよろこびやうれしさをともに」を作成し共有しております。職員の資質向上が良い保育の源泉との考えの下、職員の教育研修に力を入れております。　また、様々な不動産情報を収集し、蓄積された保育ノウハウを施設整備に活かした保育所開発を行っております。加えて保育所の立地に関しても駅からの距離、利便性の高いエリアへの強いこだわりを持ち、利用者や働く保育士から選ばれる施設づくりを行い、ソフト（保育の内容及び職員の質）とハード（施設及び不動産）の両輪を見据え事業を展開しております。　児童福祉法第39条第１項において保育所は、保育を必要とする乳児・幼児を日々保護者の下から通わせて保育を行うことを目的とする施設（利用定員が20人以上であるものに限り、幼保連携型認定こども園を除く）と定義されております。また保育所は、児童福祉法第35条第４項に基づき、厚生労働省が定めた認可設置基準の要件を満たし、都道府県知事（政令指定都市については市長）が認可した認可保育所と認可保育所以外の保育所である認可外保育所に大別されております。　認可外保育所のうち認証保育所は、東京都が独自に定めた設置基準の要件を満たした施設で、東京都知事が認証しております。　当社グループの保育事業においては、「さくらさくみらい」という名称で、保育ニーズが中長期的に高いものと見込まれる東京都23区を中心に認可保育所、小規模認可保育所、東京都認証保育所を直営で運営しております。なお、本書提出日現在の運営施設数は、60施設になります。 　本書提出日現在、当社グループが運営する保育施設の概要は以下のとおりであります。認可保育所児童福祉法に基づく児童福祉施設であり、施設の広さや保育士の数など国が定めた基準に基づいて自治体から認可された施設です。当社グループでは東京都23区を中心に千葉、埼玉、大阪で保育園を運営しております。当社グループは、国及び自治体が負担する施設型給付を委託費として交付を受け施設運営を行っております。 小規模認可保育所「子ども・子育て支援法」により、市区町村による認可事業で定員６人以上19人以下かつ０歳から２歳までの子どもを対象と定められております。当社グループは、利用者からの保育料徴収及び自治体からの地域型保育給付を委託費として交付を受け施設運営を行っております。 東京都認証保育所現在の認可保育所だけでは応えきれていない大都市のニーズに対応しようとする東京都独自の制度であります。当社グループは、利用者からの保育料徴収及び自治体からの運営費補助金の交付を受け施設運営を行っております。 　当社グループが運営する保育施設等の運営施設数の推移は以下のとおりであります。なお、当社設立前は、株式会社ブロッサム（現「株式会社さくらさくみらい」）にて運営をしております。 （運営施設数の推移）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　（単位：施設）回　次2015年７月期2016年７月期2017年７月期2018年７月期2019年７月期 認可保育所（23区）48132439 認可保育所（首都圏）－1222 認可保育所（大阪）22223 小規模認可保育所11111認可保育所合計712182945認証保育所（東京）43211その他認可外保育所111－－合　計1216213046（注）１．分園は除いています。２．すべて子会社である株式会社さくらさくみらいの施設数となります。３．その他認可外保育所とは、児童福祉法または認定こども園法に基づく認可を受けていない保育施設の総称であり、東京都認証保育所以外の施設となります。 「その他付随業務」　当社グループでは、保育事業において保育所建設に最適な土地や建物を賃借するために、幅広く不動産物件の情報を収集しておりますが、収集した物件情報を利活用して付随的に不動産仲介や管理業務を行っており、主に株式会社さくらさくパワーズにおいて不動産仲介・コンサルティング業務、株式会社あかるいみらいアセットにおいて不動産管理業務を行っております。　また、ベトナムは近年、経済成長著しく、教育にコストをかける文化が醸成されているため、日本式保育のニーズが高まっており、当社グループの有する保育サービスの国際展開の足掛かりとするべく、ベトナム現地法人のHana TED.,JSCにおいてハノイ市内で「Hana home」保育所の運営を行っております。 　なお、当社は「有価証券の取引等の規制に関する内閣府令」第49条第２項に規定する特定上場会社等に該当しており、インサイダー取引規制の重要事実の軽微基準のうち、上場会社の規模との対比で定められる数値基準については連結ベースの数値に基づいて判断することになります。 ［事業系統図］  ［当社グループの保育施設形態別の事業モデル］  　認可保育所では、事業者（当社グループ）が利用者に保育サービスを提供し、委託費を各自治体に請求する制度となっております（小規模認可保育所においては一部利用者負担が生じます）。一方、認証保育所では、事業者（当社グループ）が提供した保育サービスに対して自治体と利用者の双方からサービスの対価を受領（利用者に保育料を請求、自治体に運営費補助金を請求）する制度となっております。 
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、本書提出日現在において当社グループが判断したものであります。 (1) 経営方針当社グループは、「さくらさく」という言葉から連想される、子どもが成長して花開いていく嬉しさや喜びを、親、子、園の三者が笑顔に包まれた中で共有できることが最も重要と考え、「安全と安心を提供し、自然で和やかな笑いに満ちた温かい育児環境を作り出す」ことを経営理念及び方針として掲げております。 (2) 中長期的な会社の経営戦略等当社グループでは、女性の社会進出が進み、国による保育の受け皿整備、その他待機児童の解消に向けた施策などの後押しや、総務省統計局が公表した「平成29年就業構造基本調査」（2018年７月13日公表）によれば、首都圏（一都三県）の共働き世帯数は、2012年は344万世帯数に対して、2017年は369万世帯数となり、24万世帯数が増加していることにより、女性の就業率向上等が保育所整備の速度を上回る状況が継続し、保育所の高い需要は当面は続くものと見込んでおります。ただし、保育所の整備が進むにつれて当該状況は徐々に落ち着いていくことが見込まれるため、中長期的には新設保育所の需要は鈍化していくものと考えております。このような状況を前提として、当社グループが持続的に成長していくためには、現在の主要事業である保育事業において首都圏で収益性の高い認可保育所の開設をいち早く進めることにより安定的な収益基盤を築きあげると共に、保育事業の成長や運営により獲得した経営資源を活用し、利用者への物販等で事業化可能な領域へ事業を拡張していくことが必要であると考えております。以上の基本的な方針を踏まえ、当社グループでは中長期的に以下の経営戦略に取り組んでまいります。① 優秀な人材の確保・育成保育所の開設速度の向上と高品質な保育サービスの維持を同時に実現し、サービス水準の継続的な向上を図るためには、優秀な人材を確保し、また、継続的に育成していくことが不可欠であります。そのため、社内の研修制度の充実、研修の質の向上、従業員の健康維持及び増進のための労働環境の構築、適切な人事制度、適材適所の人材配置等に継続的に取り組んでいくことにより、従業員が働きやすい環境、モチベーションが維持できる環境や組織文化の醸成に努めてまいります。② 組織力の強化保育サービスの継続的な質の向上には保育所現場における運営の強化だけでなく、それを支える本部における運営サポート業務やその他の本部機能の質の向上が不可欠であり、また、コンプライアンス遵守の組織風土の醸成や保育理念・経営理念の共有、情報共有や情報管理の徹底を推進していくことが必要となります。これらを実現していくために、コンプライアンス委員会、ハラスメント委員会の継続的かつ積極的な運営、ブランドブックの作成・更新・周知、情報共有・情報管理の精緻化や組織運営の効率化のためのシステム投資等を推進してまいります。③ 新規事業への進出企業として持続的な成長を図るためには、既存の事業の収益を伸長させるのはもちろんのこと、子ども・子育て関連の新領域の事業や既存事業で獲得した経営資源を活用した関連領域や近接領域など、新たな事業を創出していく必要があるものと考えております。そのために、外部環境分析や社内の経営資源の分析等を基礎とした新領域の事業化・収益化の可能性を検討する仕組みを整備し、新規事業を継続的に創出できる組織体制の構築に取り組んでまいります。 (3) 経営上の目標の達成状況を判断するための客観的な指標等当社グループは、高い成長性を維持し、継続的に企業価値の最大化を図っていくことを経営上の目標としており、企業価値の向上を図るための経営指標としては営業利益率を特に重視しております。当社グループは、現時点では安定的な収益基盤を築くことを最優先課題と認識しておりますが、保育事業は投資が先行する傾向が強く、数年かけて収益性が向上していく特性があることから、営業利益率の向上が当該課題の進捗を図る適切な指標となるためです。 (4) 経営環境保育事業を取り巻く状況としましては、女性の社会進出を背景として保育需要が増加しております。厚生労働省が公表した「保育所等関連状況取りまとめ」（2019年４月１日）によると、保育所等の利用児童数が３年連続で増加しており、2019年の保育所等を利用する児童数は267万人で、2018年と比べて６万人増（2.5％増）となっております。特に保育士や用地の確保等の課題が大きい都市部において待機児童問題はますます深刻化しております。このような環境の中、政府は受け皿の拡大を推進すべく、2017年12月８日に閣議決定された「新しい経済政策パッケージ」において、待機児童の解消のため、幼児教育の無償化を一気に加速するとともに、「子育て安心プラン」を前倒しして2020年度末までに32万人分の保育の受け皿整備を行い、保育の受け皿拡大を支える保育士確保と処遇改善に取り組む方針を示しております。また、併せて企業主導型保育所（内閣府が2016年４月より開始した、企業向けの助成制度に基づき設置された保育所）の規制緩和や保育士の賃上げ支援等、保育施設の新規開設と保育士の確保を推進するための様々な施策が実施されております。さらに2019年10月からは、幼児教育・保育の無償化（全ての３～５歳児、住民税非課税世帯の０～２歳児を対象）も始まり、保育ニーズのさらなる向上が期待されます。今後も保育事業の社会的な役割はこれまで以上に重要性を増していくものと考えられます。 (5) 事業上及び財務上の対処すべき課題① 継続的な人材の確保当社グループが運営する保育事業は、事業拡大にあたって保育士・栄養士・看護師資格を有する優秀な人材の確保が不可欠であるため、優秀な人材の確保に努めてまいります。当社グループでは、年間を通じて全国各地で新卒の採用を含めた積極的な採用活動を行うとともに、従業員社宅制度や研修制度の充実、雇用条件の向上など、働きやすい環境づくりに注力してまいります。② ドミナント戦略の強化当社グループは、待機児童が集中する東京都23区などの首都圏都心部をターゲットとして、過去の運営実績や経験により培ったノウハウにより、収益性の高い認可保育所に特化した施設開設に注力してまいりました。当面は首都圏都心部における児童の確保に優位性があると見込まれるため、当該エリアにおける認可保育所の開設に注力していく方針であります。③ 新規事業への進出当社グループの主要事業及び収益源は保育事業のみであるため、国や地方自治体の政策の変更により当社グループの業績は大きく影響を受ける可能性があります。当該状況を踏まえ、当社グループの経営の安定化を図るためにも、当社グループが保有するノウハウを活用し、政策の影響を受けない新規事業領域への進出を継続的に検討してまいります。④ コンプライアンスの遵守当社グループの運営する保育事業は許認可事業であるため、児童福祉法や施設利用者の個人情報保護に関する法令等の関連法令を遵守することは、事業を継続するために特に重要であると認識しております。当社グループでは、適宜改正される関連法令を適時に把握し、社内に周知できるように社内規程等をはじめとしたルール及び体制を整備し、社内研修等によりコンプライアンス遵守の組織文化の醸成を図ってまいります。⑤ 設備投資資金の調達当社グループでは、2021年７月期において14園を開園する予定であり、今後も継続的な保育所の開設を計画していることから、保育所開設に係る設備資金を安定的に確保することが重要な課題であると認識しております。一方で、有利子負債比率の上昇は経営の健全性を阻害する可能性があるため、財務の健全性を図るべく、金融機関からの借入、社債発行、株式発行等による複数の資金調達手段を組み合わせ、最適な財務政策を検討してまいります。⑥ 不動産の確保当社グループが認可保育所を開設するにあたっては、不動産所有者から保育所建設予定の土地や建物を賃借し、自治体より許認可を得ることとなりますが、自治体、利用者、当社グループのそれぞれのニーズを満たす最適な物件の情報を適時に取得するためには、不動産関連事業者等との関係構築が不可欠となります。当社グループ経営陣は不動産業界での豊富な経験とネットワークを有しておりますが、引き続きこれらのネットワークの拡充に努めてまいります。 
事業等のリスク	２【事業等のリスク】当社グループの経営成績、財政状態及び株価に影響を及ぼす可能性のある事項のうち、投資家の判断に重要な影響を及ぼす可能性のある事項には、以下のようなものを認識しております。当社グループは各リスクの発生の可能性を認識した上で、その発生の回避と予防に取り組んでおります。なお、文中の将来に関する事項は、本書提出日現在において入手可能な情報に基づき当社グループが判断したものであり、発生の可能性のあるリスクの全てを網羅するものではなく、実際の結果と異なる可能性もあります。 （1）人材確保及び育成に関するリスク当社グループでは、保育所の新規開設にあたり保育士・栄養士・看護師資格を有する優秀な人材の確保が不可欠となります。そのため、当社グループでは年間を通じて全国各地で新卒の採用を含めた積極的な採用活動を行い、研修制度の充実を図るなど、人材の確保及び育成に努めておりますが、今後、人材の確保と育成が保育施設の新設の速度に追い付かない場合、また確保が必要となる人材の人件費が増加し、当該増加に対して補助金等の十分な手当てがなされない場合、当社グループの業績に影響を及ぼす可能性があります。 （2）国及び地方自治体の政策に関するリスク国及び自治体は待機児童解消に向け、様々な支援策を実施しておりますが、今後、国や自治体の方針につき改訂等が実施され、補助金の削減や株式会社による保育所の開設が認められなくなるなど、重要な政策の変更が行われた場合、当社グループの業績に影響を及ぼす可能性があります。 （3）少子化の進行や待機児童の減少に関するリスク保育事業を取り巻く環境としましては、待機児童の解消に向けた自治体による保育所増設の動きが全国的に広がりつつあり、政府や自治体による待機児童減少に向けた取り組みは継続的に行われている状況にあります。ただし、当社グループの主要事業である保育事業の業績は児童数の動向に左右されるため、少子化の急速な進行や待機児童の減少など、市場が著しく縮小した場合、当社グループの業績に影響を及ぼす可能性があります。 （4）法的規制等に関するリスク当社グループの保育事業は、事業を展開するにあたり、児童福祉法、食品衛生法、個人情報保護法等の国内の関係諸法令を遵守する必要があります。当社グループはコンプライアンス体制を整備しておりますが、適用される法令等に違反した場合、当社グループの業績、事業運営及び社会的信用に重大な影響を及ぼす可能性があります。さらに、将来当社グループに適用される法令の制定・改廃、司法・行政解釈等の変更がある場合、当社グループの業績に影響を及ぼす可能性があります。①　児童福祉法児童の健やかな育成のための児童福祉施設の種類、国・地方公共団体の施策、費用負担等が定められております。（監督官庁）厚生労働省・都道府県及び市区町村②　食品衛生法飲食に起因する衛生上の危害の発生防止及び公衆衛生の向上、増進を図る見地から食品の規格・添加物・衛生管理・営業許可等が定められております。（監督官庁）厚生労働省及び都道府県・政令指定都市・特別区の保健所③　個人情報保護法児童及び保護者の氏名、住所、職業等の個人情報の取り扱い方法が定められております。（監督官庁）厚生労働省及び内閣府・都道府県及び市区町村 （5）保育所における事故発生に関するリスク当社グループでは、保育所の運営において厳正な食材管理及び衛生管理を行うとともに、児童の安全にも十分に配慮することにより、食の安全性の問題の発生防止、その他の事故の発生の事前防止に努めておりますが、何らかの原因によりこれらの問題や事故が発生した場合には、所轄する自治体等からの事業停止命令や訴訟の提起及び風評被害等による多数の利用者の減少等を通じて、当社グループの業績に影響を及ぼす可能性があります。 （6）個人情報の管理に関するリスク当社グループでは、児童及びその保護者の氏名や住所など多くの個人情報を保持しているため、厳重に管理のうえ、慎重に取り扱う体制を整えておりますが、万が一漏洩するようなことがあった場合には、利用者を含め広く社会的な信用を失うこととなります。その結果、多くの児童の退園、施設の新規開設等に影響が出ることにより、当社グループの業績に影響を及ぼす可能性があります。 （7）自然災害・感染症等に関するリスク当社グループは首都圏を中心に保育所等の運営を行っておりますが、地震や火災等の発生により施設の利用者や従業員、施設の建物等が被害を受けた場合には施設の運営が困難となり、当社グループの業績に影響を及ぼす可能性があります。当社グループでは、安全な保育及び育成を提供するため、定期的な消毒の実施等により感染症についても厳重に対応しておりますが、新型コロナウイルスや新型インフルエンザ、ノロウィルスなどの感染症が流行した場合、従事する保育士や指導員、スタッフが多数欠勤することで施設の運営が困難となる可能性があります。その場合、当社グループの業績に影響を及ぼす可能性があります。また、新型コロナウイルス等の感染拡大の長期化により、国・地域の経済活動に著しく制約が生じた場合には、保育所等の新規開設に係る工事の遅れによって自治体からの許認可が遅れる等の事態の発生により開園計画に影響する可能性があります。その場合、当社グループの業績に影響を及ぼす可能性があります。なお、本書提出日現在において、新型コロナウイルスの感染拡大防止と予防等については各自治体とも連携して対策とその実行に継続して取り組んでおり、当社グループの開園計画は概ね予定どおりに進捗しております。また、当社グループの売上高は、主に各認可保育所における在園児数等に応じた自治体からの補助金等で構成されているため、新型コロナウイルス感染症の業績への影響は本書提出日現在においては軽微であると考えております。 （8）認可取消しに関するリスク当社グループの保育事業において運営している保育施設につきましては、児童福祉法に基づき許認可等を受けております。保育所の種類は認可保育所、小規模認可保育所、東京都認証保育所等いくつかの種類に分類されますが、いずれの形態の保育所も保育所ごとに許認可権限を持つ行政機関へ保育所設置の申請を行い、審査を経たうえで許認可が付与されます。本書提出日現在において、当社グループの保育事業において運営している保育所に許認可等取消事由は発生しておりませんが、何らかの要因により行政機関からの許認可が取り消された場合、または補助金の削減や株式会社による保育所開設が認められなくなる等となった場合には、当社グループの業績に重大な影響を及ぼす可能性があります。 法令等目的及び内容監督官庁主な取消事由児童福祉法児童の健やかな育成のための児童福祉施設の種類、国・地方公共団体の施策、費用負担等が定められている。厚生労働省、都道府県及び市区町村・関係法令の規定水準に達しない場合や給付費の請求に関し不正があったとき・改善命令や事業の停止命令に従わず、違反したとき （9）共同創業者への依存に関するリスク当社の代表取締役社長西尾義隆及び取締役副社長中山隆志は当社グループの共同創業者であります。両名はそれぞれ保育業界に精通しているとともに、それぞれが不動産業界の経験を通じた施設開発のノウハウを有しているほか、経営方針、経営戦略の立案において重要な役割を果たしております。また、西尾義隆及び同氏の資産管理会社である株式会社だいぎは、本書提出日現在当社発行済株式総数の32.4％を保有しており、中山隆志及び同氏の資産管理会社である株式会社ＴＫＳは、本書提出日現在当社発行済株式総数の32.4％を保有しております。当社グループでは、役員及び幹部社員の参加する会議体等において情報の共有・権限の委譲を進めており、両名に過度に依存することがないような経営体制を構築しておりますが、現状では、何らかの理由により両名のうちいずれか、あるいは双方が当社グループの業務執行を継続することが困難となった場合、当社グループの業績に影響を及ぼす可能性があります。西尾義隆及び株式会社だいぎ、中山隆志及び株式会社ＴＫＳは、議決権行使にあたって株主共同の利益を追求すると共に、少数株主の利益にも配慮する方針を有しております。また、今後も中長期的に一定の当社株式を保有する方針と認識しておりますが、何らかの事情により、市場で当該株式の売却が行われた場合や売却の可能性が生じた場合には、当社株式の市場価格に影響を及ぼす可能性があります。 （10）認可保育所の開設に関するリスク当社グループが認可保育所を開設するにあたっては、不動産所有者から保育所建設予定の土地や建物を賃借し、自治体より許認可を得る必要があります。そのため、当社グループでは不動産関連事業者等との関係構築等を行い、当社グループの基準を満たす最適な保育所開設用不動産に関する情報の収集に努めております。しかしながら、不動産関連事業者等との関係に何らかの障害等が生じるなど、自治体、利用者、当社グループのそれぞれのニーズを満たす最適な物件の情報を適時に取得できず、保育所開設用不動産が確保できない場合、新規開設数が減少し、当社グループの業績に影響を及ぼす可能性があります。また、認可保育所の開設にあたっては、開設予定地の近隣住民等に対する説明会の開催など、地域との関係性を良好に保つための対策を講じておりますが、近隣住民等からの反対運動が起こった場合には、開園遅延ないし開園を断念等により新規開設数が減少し、当社グループの業績に影響を及ぼす可能性があります。 （11）業績の季節的変動に関するリスク当社グループにおける保育所等の新規開設は、４月が中心となっており、新規開設施設については、第１四半期～第３四半期（８月～４月）に開設準備費用等が先行的に発生する一方で、第３四半期（２月～４月）に補助金収入が多額に計上される傾向にあります。 （12）新規に保育所を開設した場合の経営成績への影響に関するリスク①　新規開設関連収支の処理新たに保育所等の施設を開設した場合、新規開設のための支出の一部（内装工事費等）に対して自治体から補助金が交付される場合が多く、当社グループは当該補助金を営業外収益の「補助金収入」に計上しております。また、新規開設のための支出のうち、費用処理したものについては営業外費用の「開業準備費」に計上しております。一般的に、「補助金収入」が「開業準備費」を上回ることが多いため、保育所の新規開設数が増加すると、営業外収支が改善される傾向があります。一方で、新規の保育所は、開設当初は3歳～5歳児等が定員に満たず、児童年齢の持ち上がりとともに満定員に近付いていく傾向にあるため、開設初年度から数年は収益性が低く、保育所の新規開設数が増加すると、営業損益の悪化原因となります。当社グループは積極的な新規開設を行っていく方針であるため、経営成績における新規開設の影響は当面大きくなることが想定されますが、運営施設数に対する新規施設数の割合が減少するに伴い、影響は徐々に緩和されるものと考えております。 ②　固定資産関係補助金の会計処理固定資産の取得の際に自治体から補助金を受領した場合には、税務上、固定資産の取得価額から補助金の額を控除する処理（圧縮記帳）が認められております。財務会計上は、圧縮記帳の方法は「直接減額方式」と「剰余金処分方式」の２通りが認められております。「直接減額方式」は補助金の額を控除した残額を固定資産に計上し、毎期の減価償却費も控除後の額をもとに計上する方法で、「剰余金処分方式」は補助金を収益計上し、固定資産は補助金控除前の金額で計上する方法です。いずれの方法を用いても、税務上の効果は直接減額方式と全く同様となりますが、新たに保育所等を開設した場合、「剰余金処分方式」を採用した場合と「直接減額方式」を採用した場合では、以下のような差異が生じます。「剰余金処分方式」：新たに保育所等を開設した事業年度に「補助金収入」（当社グループにおいては営業外収益）が計上されるものの、当該補助金に関連する固定資産の減価償却費（売上原価）は償却終了まで多額となる。「直接減額方式」：新たに保育所等を開設した事業年度に「補助金収入」による損益への影響はなく、固定資産が減額されるため、その後の固定資産の減価償却費（売上原価）は償却終了まで少額となる。 当社グループはこのうち「剰余金処分方式」を採用しているため、新たに保育所等を開設した場合には、開設後数年間は減価償却費の計上を通じて、営業損益の悪化要因となる傾向があります。 （13）固定資産の減損に関するリスク当社グループの保育事業において、各保育所の業績が今後著しく悪化し、その回復の見込みがなく投資回収が困難となり固定資産の減損処理が必要となった場合、当社グループの業績に影響を及ぼす可能性があります。 （14）資金調達に関するリスク当社グループの保育事業におきましては、保育所の新規開設に関する設備資金等を金融機関からの借入等により調達しており、総資産に対する有利子負債合計の割合は、2018年７月期54.3％、2019年７月期48.0％、2020年７月期第３四半期46.5％と高い比率で推移しております。今後、新規開設に伴い借入が増加する可能性があり、金利の急激な変動や金融情勢の変化により計画どおり資金調達ができない場合には、当社グループの業績に影響を及ぼす可能性があります。また、一部の金融機関との契約には財務制限条項が付されており、財務制限条項に抵触し、一括返済が必要となった場合には、当社グループの財政状態、業績に影響を及ぼす可能性があります。 （15）新株予約権の行使による株式価値の希薄化に関するリスク当社グループは、役職員の業績向上に対する意欲や士気を高めるとともに優秀な人材を確保することを目的として、ストックオプション（新株予約権）を発行しております。本書提出日現在、新株予約権による潜在株式数は596,100株であり、発行済株式総数3,780,000株の15.8％に相当します。今後これらの新株予約権が行使された場合には、当社の１株当たりの株式価値が希薄化することになり、将来における株価へ影響を及ぼす可能性があります。 （16）配当政策について当社グループは、将来の財務体質の強化と事業拡大のために必要な内部留保を確保しつつ、当社を取り巻く事業環境を勘案して、継続的な利益還元を行うことを検討しております。しかしながら、現時点では配当を行っておらず、また今後の配当の実施及びその時期については未定であります。 （17）繰越欠損金の解消による影響等について当連結会計年度末現在において、税務上の繰越欠損金が存在しております。当社グループの業績が順調に推移し、繰越欠損金が解消した場合や税法改正により繰越欠損金による課税所得の控除が認められなくなった場合には、通常の税率に基づく法人税、住民税及び事業税が計上されることとなり、当社グループの経営成績及び財務状態に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	
経営上の重要な契約等	４【経営上の重要な契約等】該当事項はありません。 
研究開発活動	５【研究開発活動】該当事項はありません。 
設備投資等の概要	１【設備投資等の概要】第２期連結会計年度（自　2018年８月１日　至　2019年７月31日）当連結会計年度において、保育事業につき2,008,038千円、全社資産につき229千円、合計で無形固定資産を含めて2,008,268千円の設備投資を実施いたしました。主な設備投資は、保育事業における保育所開設のための投資であります。なお、当連結会計年度において、重要な設備の除却、売却はありません。 第３期第３四半期連結累計期間（自　2019年８月１日　至　2020年４月30日）当第３四半期連結累計期間において、保育事業につき1,680,235千円、全社資産につき46,600千円、合計で無形固定資産を含めて1,726,835千円の設備投資を実施いたしました。主な設備投資は、保育事業における保育所開設のための投資であります。なお、当第３四半期連結累計期間において、重要な設備の除却、売却はありません。 
主要な設備の状況	２【主要な設備の状況】当社グループにおける主要な設備は、次のとおりであります。(1) 提出会社提出会社には主要な設備がないため、記載しておりません。 (2) 国内子会社     2019年７月31日現在会社名事業所名(所在地)設備の内容帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び運搬具その他合計株式会社さくらさくみらい本社（東京都中央区）本社1,049－22,34023,39042(8)保育施設42園（東京都)（注４）保育施設内事業用設備4,029,556173,11492,4834,295,153686(99)保育施設３園（大阪府）保育施設内事業用設備172,5774,8164,701182,09555(12)保育施設３園（その他）保育施設内事業用設備4,851－04,85150(16)（注）１．現在休止中の主要な設備はありません。２．帳簿価額のうち「その他」は、工具、器具及び備品、リース資産、ソフトウエア及び施設利用権であります。３．上記の他、連結会社以外から貸借している主要な設備は株式会社さくらさくみらいの保育施設（不動産）であり、年間賃借料は853,542千円であります。４．開業前の施設２園（東京都）が含まれております。５．上記の金額には消費税等は含まれておりません。６．従業員数の（　）は、臨時雇用者数を外書しております。７．当社グループは、保育事業の単一セグメントであるため、セグメント別の記載を省略しております。 (3) 在外子会社該当事項はありません。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式12,000,000計12,000,000（注）2019年10月16日開催の取締役会決議により、2019年11月９日付で株式分割に伴う定款の変更が行われ、発行可能株式総数は11,960,000株増加し、12,000,000株となっております。 
発行済株式、株式の総数等	②【発行済株式】種類発行数（株）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式3,780,000非上場完全議決権株式であり、権利内容に何ら限定のない当社における標準となる株式であります。また、１単元の株式数は100株であります。計3,780,000－－（注）１．2019年10月16日開催の取締役会決議により、2019年11月９日付で普通株式１株につき300株の割合で株式分割を行っております。これにより、発行済株式総数は3,767,400株増加し、3,780,000株となっております。２．2019年10月16日開催の取締役会決議により、2019年11月９日付で１単元を100株とする単元株制度を採用しております。 
