項目	値
事業の内容	３【事業の内容】　当社及び当社の関係会社（子会社４社、その他の関係会社１社により構成）は鉄鋼製品の製造加工並びに販売等を主な事業としている。　当社及び関係会社の位置付け等は次のとおりである。　なお、下記の位置付け等は「第５　経理の状況　１　連結財務諸表等　(1）連結財務諸表　注記事項」に掲げるセグメント情報の区分と同一である。 （鉄鋼）　当部門においては、棒鋼、線材、形鋼、UHYフープ、ファブデッキ、メッシュ、ロックボルト、ターンバックル、THピース、UNボルト、異形ボルト、UND自穿孔ボルト、スプリングチェーン等を製造・販売している。［主な関係会社等］（運送等）　㈱メタルトランスポート（製造・販売）　㈱コーテックス、㈱コーテックス工業（販売・仕入）　㈱イノヴァス、トピー工業㈱、トピー実業㈱ 　事業の系統図は次のとおりである。◎　連結子会社 
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社グループは、鉄鋼素材から土木・建築向け加工製品までの一貫体制のなかで、より高付加価値製品の開発・拡充を指向し、他社との差別化、優位性を図り経営基盤の安定・強化を目指している。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものである。　今後の見通しについては、引き続き建設需要の大幅な回復を期待することは難しい状況であることに加え、物流2024年問題による物流コストの上昇等により、厳しい経営環境となることが予想される。　このような環境下、当社グループとしては、引き続き各種コスト上昇分に対する販売価格への着実な転嫁に努めていくとともに、重要課題である省エネルギー、CO₂削減に貢献する電気炉更新に向けた検討や2030年長期ビジョンの達成に向けた取り組みを精力的に推進していく。 中期経営計画の重点課題など　① 加工品事業の強化　建設業界の人手不足などの課題解決に貢献する製品や工法を提供する取り組みを進めるとともに、収益性の向上を見据えたなかで加工品事業の強化に努めてきた。引き続き、顧客ニーズを的確に捉えていくとともに、新規顧客の開拓と新製品・新用途の開発に注力する。　また、加工工場の生産性向上のための多能工化の推進に加え、需要が増加しているプレキャスト工法建築向け製品に対応するため精密切断機を増強したほか、その他コスト削減に貢献する工法に対しても対応を強化していく。　② グループ経営構造改革を完成形へ　当社グループの営業力の強化を図るため、子会社である株式会社コーテックスと当社の組織的統合を行い、加工品の拡販に注力した。　また、業務提携を行っている共和コンクリート工業株式会社とは、共同出資して設立した株式会社イノヴァスとコンクリート製品用の鉄筋加工品を提供しているが、新たな連携施策として、当社による加工技術指導を行うことで、全国の大型プロジェクトに参加するなど、グループ経営強化に向けた施策を進めている。　③ 持続的な成長を可能とする抜本的な設備投資計画の策案と実行を推進　電気炉更新を見据えた電気炉用電気設備の更新及び労働環境・安全などの改善に資する設備投資を行ったことに加え、三条工場のCO₂削減効果が期待できる燃料転換を実施する。④ 新たな社会的な要請に応えていくため、全社を挙げたSDGs経営の取り組み　人材は当社グループの事業を支える貴重な経営資源であるという認識のもと、人的資本経営の一環として、各種教育・自己啓発制度の拡充などを行い、社員のエンゲージメント向上に資する施策を継続している。　さらに、社員の生産性向上と、経験豊富な人材のモチベーションの維持・向上を目的として、2024年３月に大幅な賃上げの実施及び65歳までの選択定年制度を導入した。　また、アルビレックス新潟レディースをスポンサーとしてサポートし、近隣の小学校でサッカー教室を共同開催するなど、地域貢献の取り組みを進めてきた。今後も引き続き地域の皆さまと共に活気あふれるまちづくりに貢献していく。 　今後とも、当社の株主価値・企業価値の向上を目指し、株主・投資家の皆さまとの対話の機会を重視し、関係性を強化していく。
事業等のリスク	３【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりである。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものである。 (1）市場環境等の変化によるリスク　当社グループは、鉄鋼資源のリサイクル企業として、鉄スクラップを主原料とし特色ある高品質・高付加価値製品を市場に供給することで経営の安定、発展を図っているが、当社の属する普通鋼電炉業界は、市況産業であり業績が景気変動の影響を受けやすい産業である。特に公共投資、民間設備投資及び住宅建築等の鋼材需要の変動や製品の市場価格によって、当社グループの業績及び財務状況に大きく影響する。　当社グループが消費する主原料である鉄スクラップ、合金鉄、エネルギー等の価格は国際的な経済状況の動きを反映して、大幅に変動する可能性がある。　従って、このような原料等の値上がり分を考慮して、製品価格の改善並びにコスト低減をすべく努力するものの、製品価格の改善が図れなかった場合は、当社グループの業績及び財務状況に影響を及ぼす可能性がある。 （2）新型ウイルス等の感染症によるリスク　当社グループは、地域社会やお客様、ビジネスパートナー、株主様との絆を大切にし、会社に集う経営・社員など全ての構成員の絆を強め、社員全員が成長と挑戦する気持ちを忘れず、全員の行動力、叡智、勇気を結集し、環境に優しい地域循環型社会の実現、災害に強い国土強靭化の実現、労働人口減少へのソリューションの提供などによる社会貢献を通して、全てのステークホルダーにとっての存在価値を創造・強化し、予測不能な不連続・不透明な未来に向けて、持続的な成長を目指している。　当社グループでは、新型ウイルス感染症に対する安全衛生の徹底等により社員等への感染予防に努めるものの、新型ウイルス等の感染症により社会・経済・市場等が混乱し、ステークホルダーに重大な影響が及んだ場合には事業活動に制約を受ける可能性があり、当社グループの業績及び財務状況に影響を及ぼす可能性がある。 (3）電力供給及び電力料金の変動によるリスク　当社グループは、地域を中心に鉄スクラップを主原料として、電気炉を活用し鉄鋼製品を生産する「鉄リサイクル」を基幹事業としている。　当社グループでは、大量の電力を消費するため、設備の改造や補助燃料等の活用など電気炉エネルギー効率の高度化を図っているが、電力需要が逼迫した場合は電力供給の制約を受ける可能性がある。また、電力料金についても石油、液化天然ガス、為替等の動向によって大幅に変動する可能性があり、当社グループの業績及び財務状況に影響を及ぼす可能性がある。 (4）法的規制によるリスク　当社グループの事業活動は、様々な規制や法令の適用を受けている。　当社グループは、グループ行動規範を定め法令順守の強化に努めているものの、法規制の変更・強化等によって事業活動に制約を受ける可能性があり、当社グループの業績及び財務状況に影響を及ぼす可能性がある。 (5）災害、事故によるリスク　当社グループは、災害の未然防止対策や設備の事前点検を実施し、災害防止に努めているが、大規模な地震、台風等の自然災害に見舞われ、重大な設備事故や人的被害が発生した場合には、工場の操業停止等により、当社グループの業績及び財務状況に影響を及ぼす可能性がある。 (6）人材育成・確保難によるリスク　当社グループは、人材を最大の財産と考え、「人財」の力を高めることこそが当社グループの価値創造の源泉であると認識している。　当社グループでは、社員の働きがいの向上を図るため、働く人々の多様性を尊重し、全ての構成員がそれぞれの能力を充分に発揮でき、活き活きと働ける環境の実現を目指し、人材の育成、自己啓発の支援、省力化への投資、人材確保に向けた取り組みなどを行っている。　今後の国内は、少子化、労働人口の減少という現実があり、当社グループにおいて人材確保が計画未達となった場合には、当社グループの業績及び財務状況に影響を及ぼす可能性がある。(7）その他　当社グループは、事業等に関するリスクの発生の可能性を認識した上で発生の回避及び発生した場合の対応に努める方針である。　しかし、現時点では予測できない上記以外のリスクの発生によって、当社グループの業績及び財務状況に影響を及ぼす可能性がある。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1）経営成績等の状況の概要　当連結会計年度における当社グループ（当社及び連結子会社）の財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は次のとおりである。　なお、本報告書提出日現在においては、当社グループの関連業界では、紛争の長期化や中東情勢の緊迫化、円安の進展により資源燃料価格は高止まりで推移している。今後も諸外国における地政学リスクの増大や、内外における金融政策の動向などによって、当社グループの経営成績等に影響を及ぼす可能性がある。　①財政状態及び経営成績等の状況　当連結会計年度におけるわが国経済は、経済活動の正常化に伴い、持ち直しの動きがみられるものの、諸外国における地政学リスクの増大や世界的な金融引き締めによる円安の進展など、依然として先行きが不透明な状況が続いている。　当社グループにおいては、主原料である鉄スクラップ及び合金鉄などの副資材の価格が高止まりで推移したほか、当地区では電力コストが大幅に上昇したことなどにより、厳しい経営環境となった。　販売面においては、建設業界における人手不足問題や諸資材価格の高騰により、建設工事の工期遅延及び見直しが相次ぎ、建設鋼材需要は想定以上に悪化した。このような環境下、一部品種における販売数量は増加したものの、主力製品である異形棒鋼を中心に多くの品種においては販売数量が低迷した。また、価格面においても、販売価格の改善に努めてきたが、各種コスト上昇分を十分に転嫁するまでには至らなかった。　一方、製造面においても、一部原単位等の悪化により製造コストが上昇した。　この結果、当連結グループにおける売上高は31,823百万円（前連結会計年度比2.5％増）、営業利益は528百万円（前連結会計年度比49.2％減）、経常利益は656百万円（前連結会計年度比42.0％減）、親会社株主に帰属する当期純利益は467百万円（前連結会計年度比53.8％減）となった。　②キャッシュ・フローの状況　当連結会計年度における現金及び現金同等物（以下「資金」という）は、前連結会計年度末に比べ520百万円増加し、当連結会計年度末には2,770百万円となった。ａ.営業活動によるキャッシュ・フロー　営業活動の結果得られた資金は、2,027百万円（前連結会計年度は898百万円の収入）となった。収入の主な内訳は、棚卸資産の減少額1,203百万円、減価償却費1,089百万円、税金等調整前当期純利益661百万円、支出の主な内訳は、売上債権の増加額892百万円である。ｂ.投資活動によるキャッシュ・フロー　投資活動の結果使用した資金は、1,126百万円（前連結会計年度は1,283百万円の支出）となった。収入の主な内訳は、投資有価証券の売却による収入235百万円、支出の主な内訳は、有形固定資産の取得による支出1,343百万円である。ｃ.財務活動によるキャッシュ・フロー　財務活動の結果使用した資金は、380百万円（前連結会計年度は74百万円の支出）となった。収入の主な内訳は、長期借入による収入1,000百万円、支出の主な内訳は、長期借入金の返済による支出544百万円、短期借入金の純減額500百万円、配当金の支払額333百万円である。 　③生産、受注及び販売の実績　ａ.生産実績　　当連結会計年度における生産実績をセグメントごとに示すと、次のとおりである。セグメントの名称金額（千円）前年同期比（％）鉄鋼27,228,564104.1（注）金額は、製造原価による。 　ｂ.受注実績　　当社グループの生産は主に見込み生産を行っているため、記載を省略している。 　ｃ.販売実績　　当連結会計年度における販売実績をセグメントごとに示すと、次のとおりである。セグメントの名称金額（千円）前年同期比（％）鉄鋼31,823,712102.5（注）主な相手先別の販売実績及び総販売実績に対する割合は、次のとおりである。相手先前連結会計年度当連結会計年度金額（千円）割合（％）金額（千円）割合（％）伊藤忠丸紅住商テクノスチール㈱11,616,48037.412,461,60739.2阪和興業㈱3,356,75610.8－－（注）阪和興業㈱については当連結会計年度の総販売実績に対する割合が10％未満であるため、記載を省略している。 (2）経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりである。　なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものである。　①財政状態の分析ａ．資産　当連結会計年度末における資産合計は、前連結会計年度末に比べ797百万円増加して、28,760百万円となった。　これは主に、有形固定資産の増加（前連結会計年度末比474百万円の増加）や、投資有価証券の増加（前連結会計年度末比267百万円の増加）などにより、固定資産が前連結会計年度末に比べ634百万円増加して13,374百万円となったことによるものである。ｂ．負債　当連結会計年度末における負債合計は、前連結会計年度末に比べ245百万円増加して、11,790百万円となった。　これは主に、長期借入金の増加（前連結会計年度末比247百万円増加）などにより、固定負債が前連結会計年度末に比べ267百万円増加して2,703百万円となったことによるものである。ｃ．純資産　当連結会計年度末における純資産合計は、前連結会計年度末に比べ551百万円増加して、16,969百万円となった。　これは主に、親会社株主に帰属する当期純利益467百万円の計上や、剰余金の配当333百万円により、利益剰余金が前連結会計年度末に比べ134百万円増加して12,785百万円となったことに加え、その他有価証券評価差額金が前連結会計年度末に比べ355百万円増加して870百万円となったことによるものである。　また、自己資本比率については、前連結会計年度末の58.7％から0.3ポイント増加して、当連結会計年度末には59.0％となった。 　②経営成績の分析ａ．売上高　当連結会計年度における売上高は、前連結会計年度に比べ782百万円増加の31,823百万円であった。　これは主に、付加価値の高い製品の販売に注力した結果、加工製品の販売数量が増加したことによるものである。ｂ．経常利益　当連結会計年度における経常利益は、前連結会計年度に比べ475百万円減益の656百万円となった。　これは主に、電力料金の大幅な上昇に対し製品販売価格の改善や各種コストの低減に努めたものの、製造コストの上昇分を十分に吸収するには至らず、前連結会計年度に比べ採算性が悪化したことによるものである。ｃ．特別損益　当連結会計年度における特別損益は、前連結会計年度の16百万円（純額）の損失から21百万円利益（純額）が増加し、５百万円（純額）の利益となった。　これは主に、投資有価証券売却益を30百万円計上したことによるものである。ｄ．親会社株主に帰属する当期純利益　当連結会計年度における税金等調整前当期純利益は、前連結会計年度に比べ454百万円減益の661百万円となり、法人税、住民税及び事業税、法人税等調整額を差し引いた親会社株主に帰属する当期純利益は、前連結会計年度に比べ543百万円減益の467百万円となった。　その結果、１株当たり当期純利益は、前連結会計年度に比べ141.75円減少して、121.64円となった。  　③キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報　キャッシュ・フローの状況の分析・検討内容については、「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1)経営成績等の状況の概要　②キャッシュ・フローの状況」に記載のとおりである。　当社グループの運転資金及び設備投資等資金は、主として営業活動によるキャッシュ・フローである自己資金により充当し、必要に応じて金融機関からの借入又は社債の発行を実施することを基本方針としている。　この方針に従い、当連結会計年度における運転資金、設備投資等資金については、自己資金及び金融機関からの借入により充当した。　今後の資金需要についても、基本方針に基づき、主に自己資金により充当する予定であるが、必要に応じて金融機関からの借入を実施するなど、負債と資本のバランスに配慮しつつ、必要な資金を調達する。 　④重要な会計上の見積り及び当該見積りに用いた仮定　当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づいて作成されている。　重要な会計方針については、「第５　経理の状況　１　連結財務諸表等　(1)連結財務諸表　注記事項（連結財務諸表作成のための基本となる重要な事項）」に記載のとおりである。　連結財務諸表の作成にあたっては、会計上の見積りを行う必要があり、貸倒引当金等の各引当金の計上、固定資産の減損に係る会計基準における回収可能価額の算定、繰延税金資産の回収可能性の判断、棚卸資産の評価等については、過去の実績や他の合理的な方法により見積りを行っているが、重要なものについては、「第５　経理の状況　１　連結財務諸表等　(1)連結財務諸表　注記事項（重要な会計上の見積り）」に記載のとおりである。  
経営上の重要な契約等	５【経営上の重要な契約等】　該当事項なし。  
研究開発活動	６【研究開発活動】　当社グループ（当社及び連結子会社）は、グループ全体の経営基盤の強化発展を目指すため、既存製品の高品質化並びに高付加価値化を図るとともに、新製品の開発を進めている。　当連結会計年度における研究開発は、顧客のニーズに応える新製品の開発や品質向上に努めた。特に、労働力人口減少による人手不足が懸念されている建設業界において、現場作業の省力化及び省コストに貢献する建築用加工製品の開発活動を実施してきた。　なお、当連結会計年度における試験研究費の総額は33百万円である。 
設備投資等の概要	１【設備投資等の概要】　当連結会計年度の設備投資については主に生産設備の維持更新を図るため、総額1,600百万円実施した。当社においては、電気炉電気設備更新及びその他製鋼設備770百万円、圧延ロール及びその他圧延設備554百万円など総額で1,587百万円の設備投資を実施した。　なお、重要な設備の除却又は売却はない。  
主要な設備の状況	２【主要な設備の状況】(1）提出会社2024年３月31日現在 事業所名（所在地）セグメントの名称設備の内容帳簿価額（千円）従業員数（名）建物及び構築物機械装置及び運搬具土地(面積千㎡)その他合計長岡工場(新潟県長岡市)鉄鋼鋼塊、棒鋼、線材生産設備1,467,6744,539,29349,523(83)480,1606,536,652195三条工場(新潟県三条市)鉄鋼棒鋼、形鋼生産設備222,451329,34570,863(21)176,512799,17232雲出工場(新潟県長岡市)鉄鋼メッシュ等生産設備326,96888,913540,936(60)20,583977,40149見附工場(新潟県見附市)鉄鋼ボルト類等生産設備78,30150,571239,914(14)5,031373,81934喜多方工場(福島県喜多方市)鉄鋼ターンバックル等生産設備56,234168,62576,789(20)8,204309,85334本社(新潟県長岡市)鉄鋼その他設備278,0322,619492,226(38)60,296833,17555 (2）国内子会社2024年３月31日現在 会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額（千円）従業員数（名）建物及び構築物機械装置及び運搬具土地(面積千㎡)その他合計㈱メタルトランスポート新潟県長岡市鉄鋼貨物運送設備12,33738,810207,179(6)2,777261,10553㈱コーテックス本社、前橋工場（東京都千代田区、群馬県前橋市）鉄鋼せん断補強筋等生産設備97,15733,30179,000(13)5,465214,92441 (3）在外子会社　該当事項なし。 （注）１　帳簿価額のうち「その他」は工具、器具及び備品並びにリース資産の合計である。２　現在休止中の主要な設備はない。３　従業員数は就業人員である。４　㈱コーテックスは、子会社である㈱コーテックス工業の数値を含めて記載している。  
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式11,190,000計11,190,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数(株)(2024年３月31日)提出日現在発行数(株)(2024年６月20日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式3,994,0003,994,000東京証券取引所スタンダード市場単元株式数は100株である。計3,994,0003,994,000－－
