項目	値
事業の内容	３【事業の内容】　当社グループは、当社、連結子会社16社及び関連会社２社で構成され、当社は純粋持株会社として当社グループの経営戦略立案及び子会社の業務執行に関する管理を行い、地域及び事業内容別に配置された連結子会社が土木建築工事業及び製品の製造及び販売に関する事業を展開しております。当社グループの事業に係る位置づけ及びセグメントとの関連は、次のとおりです。なお、セグメントと同一の区分です。 ［国内建設］　連結子会社であるショーボンド建設株式会社他12社及び関連会社１社が、公共構造物の補修補強工事及び製品販売を行っております。 ［その他］　製品製造事業は連結子会社であるショーボンドマテリアル株式会社が営んでおります。ショーボンドマテリアル株式会社については、当社グループで施工する工事用材料の一部を製造し、当社グループ内及び外部へ販売しております。同社は工事用材料のほかメカニカル継手の製造販売も行っております。　国内及び海外への工事用材料の販売はSHO-BOND&amp;MITインフラメンテナンス株式会社が担います。また、海外建設は連結子会社のショーボンド（ホンコン）LTD.及びCPAC SB&amp;M Lifetime Solution Co.,Ltd.が営んでおります。 　事業の系統図は次のとおりです。  　なお、当社は特定上場会社等に該当し、インサイダー取引規制の重要事実の軽微基準のうち、上場会社の規模との対比で定められる数値基準については連結ベースの計数に基づいて判断することとなります。
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社グループの経営方針、経営環境及び対処すべき課題等は、以下のとおりです。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものです。 (1）会社の経営方針　「『社会資本を良好な状態で次世代に引継ぐ』との使命感のもと、メンテナンス業界のトップランナーとしての高度な技術開発力で、豊かで安全な社会の実現に貢献する」というグループ企業理念のもと、「めざし続ける姿」として『メンテナンス専業としての「使命」を果たす』、『化学技術と土木技術の融合により新材料・新工法を開発する「技術のショーボンド」』、『収益性・効率性重視の経営』を掲げ、全てのステークホルダーの信頼と期待に応えられる経営を目指します。 (2）経営環境　　当社グループの主たる事業領域である国内インフラメンテナンス市場におきましては、高速道路会社が実施する「大規模更新・修繕事業（リニューアル・プロジェクト）」や国による「防災・減災、国土強靭化のための5か年加速化対策」が進められており、引き続き良好な受注環境が継続するものと想定しております。 (3）中長期な会社の経営戦略及び対処すべき課題　　「中期経営計画（2022年６月期～2024年６月期）」では、「ショーボンドらしさを極める」を基本方針として、利益の持続的成長と企業価値の向上に取り組んでおります。2022年6月期には、事業戦略の施策として「東西カンパニー制を活用した受注戦略の高度化」、「大型工事の更なる取り込みと施工能力の強化」など攻めの施策に注力いたしました。2023年6月期には、基盤強化の施策である「市場変化に対応できる人材育成と受注戦力の増強」、「経営環境の変化に則した人事制度改革」、「強固な安全文化の確立と現場教育の徹底」の各施策で着実に実績をあげています。特に、死亡災害ゼロ、労働災害の度数率ゼロ、強度率ゼロを達成できたことは、全社的に取り組んできた「安全文化創生プロジェクト」の成果と考えております。また、2023年7月末には、SHO-BOND＆MITインフラメンテナンス株式会社が米国で最大のインフラ補修事業者の一つであるStructural Technologies社へ出資参画いたしました。タイにおける現地合弁事業に加えて、インフラの老朽化が社会問題となっている米国においても、我が国で実績のある幅広いメンテナンス工法を展開してまいります。　　2024年６月期の連結業績予想は、売上高は当期比2.7％増の862億円、営業利益は当期比2.6％増の186億円、親会社株主に帰属する当期純利益は当期比3.2％増の133億円といたしました。また、高速道路の大型工事を中心に工事受注高の予想を当期比17.2％増の810億円とし、期末の受注残高積み上げに努力してまいります。資本政策では、政策保有株式の更なる売却と35億円の自社株買いなどを実施することにより、配当性向50％以上、総還元性向75％以上を維持してまいります。　　次期「中期経営計画（2025年6月期～2027年6月期）」の検討作業を始めております。国内外インフラメンテナンス市場の拡大や上場企業を取り巻く経営環境の変化に対応すべく、これまで強化してきた社内資源を活用し、これからも持続的な利益成長と安定的な株主還元の実現を目指してまいります。 ＜中期経営計画（2022年６月期～2024年６月期）の骨子＞１．基本方針『ショーボンドらしさを極める』（1）組織力強化による大型工事の更なる取り込み（2）他社に先駆けた新技術開発と新たな製品販売戦略への挑戦（3）市場変化に対応できる人材育成と生産性向上による受注拡大（4）収益性・財務健全性の両立と株主還元の充実（5）ＥＳＧ課題への取り組みとＳＤＧｓへの貢献 ２．財務目標『利益の持続的成長と企業価値の向上』　売上高の更なる増加と高水準の営業利益率を維持することにより、最終年度の営業利益目標を175億円とし、３年間で10％以上の持続的成長を目指します。資本効率を重視した経営を継続して、自己資本利益率（ＲＯＥ）は中計期間を通して12％以上を維持いたします。区分2023年６月期実績2024年６月期予想2024年６月期中期経営計画売上高839.2億円862億円875億円営業利益181.2億円186億円175億円当期純利益128.8億円133億円120億円自己資本利益率（ROE）13.4％13％程度12％ ３．資本政策『３年間で100億円の自己株式取得』　継続的・安定的な利益還元としての配当については、配当性向50％以上を維持することで１株当たり配当額の着実な増加を目指します。加えて、３年間で100億円の自社株買いを実施し、総還元性向75％以上を維持いたします。政策保有株式については、時価ベースで20％を売却することにより、純資産に対する比率を低減いたします。区分2023年６月期実績2024年６月期予想2024年６月期中期経営計画配当性向52.1％（記念配当無 50.1%）50％以上50％以上総還元性向79.1％（記念配当無 77.1%）75％以上75％以上 
事業等のリスク	３【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が当社グループの財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものです。 (1）事業リスク　　当社グループの事業は、建設事業の割合が高く、建設市場の著しい縮小や競争環境の激化が生じた場合、工事受注量の減少および工事採算の低下等により、業績に影響を及ぼす可能性があります。　　当該リスクの対応策として、事業環境の変化に対応するための戦略を中期経営計画に定め、本計画の諸施策を確実に遂行することで、持続的な成長に努めております。 (2）建設コストの変動リスク　　建設資材価格や労務単価の急激な高騰、技能労働者の不足が生じた場合、工事原価の上昇による工事採算の低下や工事遅延等の発生により、業績に影響を及ぼす可能性があります。　　当該リスクの対応策として、建設資材価格および労務費の動向を注視するとともに、早期調達や安定的な取引先を確保することで、工事損益に与える影響を最小限に抑えるよう努めております。 (3）施工品質リスク　　施工不良が発生し、適正な品質を確保できなくなった場合、補償工事の発生や指名停止・営業停止等による受注機会の損失、損害賠償等の発生により、業績等に影響を及ぼす可能性があります。　　当該リスクの対応策として、各工事現場にて実施している施工前の工事内容や施工条件の確認、施工中の定期的な社内検査の実施などにより品質管理の徹底に努めております。 (4）安全衛生リスク　　施工中の工事現場で重大事故や労働災害が発生した場合、工事の一時中断および指名停止等による受注機会の損失、被災者への補償等の発生により、業績等に影響を及ぼす可能性があります。　　当該リスクの対応策として、各拠点に安全衛生管理の責任部署を配置し、定期的な安全パトロールや社員・協力会社の職長に対する安全教育の実施などにより、安全衛生管理の徹底に努めております。 (5）コンプライアンスリスク　　建設業法・労働安全衛生法・労働基準法などの法的規制に違反した場合、行政処分等による受注機会の損失や取引先からの信用失墜による取引停止等の発生により、業績等に影響を及ぼす可能性があります。　　当該リスクの対応策として、コンプアイアンス担当部署を置き、コンプライアンスに関する規程やコンプライアンスマニュアルの整備、定期的な研修などを行い、全役職員への浸透を図っております。 (6）情報セキュリティリスク　　ウイルス感染や不正アクセス等により、システムダウンや重要な情報の漏洩が発生した場合、業務の一時中断および顧客、取引先からの信用失墜による取引停止、損害賠償等の発生により、業績等に影響を及ぼす可能性があります。　　当該リスクの対応策として、ウイルス対策ソフトの常時更新やネットワーク接続のセキュリティ対策の強化を行い、情報の外部漏洩が発生しないよう対策を講じるとともに、重要データのバックアップ体制を構築しております。また、当社グループの役員及び従業員を対象とした標的型攻撃メール訓練やeラーニングを用いた教育を実施するなど、組織的な対応力向上に取り組んでおります。 (7）取引先の信用リスク　　民間から工事を請負い、取引先が工事代金受領前に信用不安に陥った場合、貸倒が発生し業績に影響を及ぼす可能性があります。　　当該リスクの対応策として、取引開始時、取引中の与信管理の徹底や保証ファクタリングの利用、出来高に応じた工事代金の回収などに取組み、リスク回避に努めております。  (8）災害リスク　　地震、津波、風水害等の大規模自然災害が発生した場合、社員と家族の生命・身体等の安全が脅かされたり、工事現場や工場に被害が発生し、事業活動に影響を及ぼす可能性があります。　　当該リスクの対応策として、事業継続計画（ＢＣＰ）の整備、役職員の安否確認システム導入、定期的な訓練の実施等により影響を最小限に抑えるよう努めております。 (9）感染症のリスク　　新たな感染症の発生、及び新型コロナウイルスの再拡大により、工事現場や事業所で感染者が発生した場合、工事の中断や事業所閉鎖等により、業績に影響を及ぼす可能性があります。現在、新型コロナウイルス感染症は、感染症法上、５類感染症に移行しておりますが、再度感染拡大が生じた場合でも、速やかに対応が可能な体制を整備しております。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1）経営成績等の状況の概要　当連結会計年度における当社グループ（当社及び連結子会社）の財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という。）の状況の概要は次のとおりです。 ①　財政状態及び経営成績の状況Ⅰ.財政状態の状況・資産　　当連結会計年度末の資産は、前連結会計年度末より4,857百万円増加し、122,280百万円となりました。・負債　　当連結会計年度末の負債は、前連結会計年度末より1,027百万円増加し、24,203百万円となりました。・純資産　　当連結会計年度末の純資産は、前連結会計年度末より3,829百万円増加し、98,076百万円となりました。 Ⅱ.経営成績の状況　当連結会計年度における当社グループの連結業績は、施工が順調であった高速道路会社からの大型工事の完成工事高が増加したことに加えて、伸縮装置やカップリング（管継手）、無機系工事材料等の販売増により工事材料売上高が増加した結果、売上高83,924百万円（前期比3.4％増）、営業利益18,124百万円（前期比5.0％増）、経常利益18,637百万円（前期比5.5％増）、親会社株主に帰属する当期純利益12,887百万円（前期比4.2％増）となりました。 　　セグメントごとの経営成績は、次のとおりです。　　なお、セグメント利益は、連結損益計算書の営業利益と調整をおこなっています。（国内建設）　　受注高は74,294百万円（前期比19.8％減）となりました。また、売上高は80,273百万円（前期比3.2％増）となり、セグメント利益は17,231百万円（前期比4.6％増）となりました。 （その他）　　受注高は3,651百万円（前期比8.2％増）となりました。また、売上高は3,651百万円（前期比8.2％増）となり、セグメント利益は851百万円（前期比11.1％増）となりました。 ②　キャッシュ・フローの状況　　当連結会計年度末における現金及び現金同等物は、前連結会計年度末に比べ4,435百万円減少し、22,587百万円となりました。　　営業活動によるキャッシュ・フローは、3,751百万円の資金の増加となりました。　　投資活動によるキャッシュ・フローは、1,693百万円の資金の増加となりました。　　財務活動によるキャッシュ・フローは、9,894百万円の資金の減少となりました。 ③　生産、受注及び販売の状況　　当社グループが営んでいる事業の大部分を占める建設事業では生産実績を定義することが困難であり、かつ建設事業においては請負形態をとっているため、販売実績という定義は実態にそぐいません。　　各セグメントにおける受注実績、売上実績、及び受注残高は次のとおりです。  受注実績（単位：百万円） 区分前連結会計年度（自　2021年７月１日至　2022年６月30日）当連結会計年度（自　2022年７月１日至　2023年６月30日）国内建設92,69274,294（△19.8％）その他3,3733,651（　 8.2％）合計96,06577,945（△18.9％）（注）　表中の百分率は、対前年同期増減率 売上実績（単位：百万円） 区分前連結会計年度（自　2021年７月１日至　2022年６月30日）当連結会計年度（自　2022年７月１日至　2023年６月30日）国内建設77,82080,273（ 　3.2％）その他3,3733,651（　 8.2％）合計81,19383,924（ 　3.4％）（注）１．表中の百分率は、対前年同期増減率２．主要な相手先別の売上実績及び当該売上実績の総売上実績に対する割合相手先前連結会計年度当連結会計年度売上高（百万円）割合（％）売上高（百万円）割合（％）東日本高速道路株式会社10,73313.216,28419.4西日本高速道路株式会社8,58010.611,25713.4中日本高速道路株式会社12,32115.29,98511.9 受注残高（単位：百万円） 区分前連結会計年度末（2022年６月30日）当連結会計年度末（2023年６月30日）国内建設80,30174,323（ △7.4％）その他－－（　　－％）合計80,30174,323（ △7.4％）（注）　表中の百分率は、対前年同期増減率 (2）経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりです。　なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものです。 ①　当連結会計年度の経営成績等の状況に関する認識及び分析・検討内容Ⅰ．財政状態の分析・資産　　当連結会計年度末の資産は、前連結会計年度末より4,857百万円増加し、122,280百万円となりました。これは主に、工事の大型化により受取手形・完成工事未収入金等が増加したためです。・負債　　当連結会計年度末の負債は、前連結会計年度末より1,027百万円増加し、24,203百万円となりました。これは主に、未成工事受入金、及び支払手形・工事未払金等が増加したためです。・純資産　　当連結会計年度末の純資産は、前連結会計年度末より3,829百万円増加し、98,076百万円となりました。これは主に、自己株式の取得を行った一方で、親会社株主に帰属する当期純利益の計上に伴い利益剰余金が増加したためです。 Ⅱ．経営成績の分析　　当連結会計年度における当社グループの連結業績につきましては、受注高は高速道路会社からの大型工事の受注が大幅に減少したことにより、前期比18,119百万円減少（18.9％減）の77,945百万円となりました。一方、国、地方自治体からの受注は前期を若干上回ったほか、第４四半期に阪神高速道路から約65億円の大型工事を受注できたことで、期末受注残高は74,323百万円と前期比5,978百万円減少（7.4％減）となりました。　　売上高は、施工が順調であった高速道路会社からの大型工事の完成工事高が49,274百万円（前期比5,179百万円増）となったことに加えて、伸縮装置やカップリング（管継手）、無機系工事材料等の販売増により工事材料売上高が増加した結果、前期比2,730百万円増加（3.4％増）の83,924百万円となりました。　　利益につきましては、売上高の増加に加えて、売上総利益率が28.0％と高い水準を維持できたことで売上総利益が増加し、営業利益は前期比857百万円増加（5.0％増）の18,124百万円となりました。経常利益は前期比968百万円増加（5.5％増）の18,637百万円、特別利益に投資有価証券売却益を計上したこと等により、親会社株主に帰属する当期純利益は前期比520百万円増加（4.2％増）の12,887百万円となり、９期連続で増収増益となりました。 ②　キャッシュ・フロー状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報Ⅰ．キャッシュ・フロー状況の分析　　営業活動によるキャッシュ・フローについては、主に売上債権の増加による11,119百万円の減少要因、及び法人税等の支払による6,093百万円の減少要因があるものの、税金等調整前当期純利益による18,992百万円の増加要因により、3,751百万円の資金の増加となりました。前期比では4,083百万円の資金の減少となり、これは売上債権の増加により4,188百万円減少したためです。　　投資活動によるキャッシュ・フローについては、主に有価証券及び投資有価証券の取得による支出7,999百万円の減少要因があるものの、有価証券及び投資有価証券の売却及び償還による収入10,934百万円の増加要因により、1,693百万円の資金の増加となりました。前期比では3,622百万円の資金の減少となり、これは有価証券及び投資有価証券の取得による支出、及び売却及び償還による収入の差額が3,575百万円減少したためです。　　財務活動によるキャッシュ・フローについては、主に配当金の支払額6,361百万円の減少要因、及び自己株式の取得による支出3,503百万円の減少要因により、9,894百万円の資金の減少となりました。前期比では717百万円の資金の減少となり、これは主に配当金の支払額が170百万円、自己株式の取得による支出が494百万円増加したためです。 Ⅱ．資本の財源及び資金の流動性に係る情報　　当社グループの資金の源泉は、主として営業活動によるキャッシュ・フローであり、当連結会計年度においては、3,751百万円の資金の増加を確保しております。また、資金運用（有価証券及び投資有価証券の取得）についても一時的な余資運用と位置付け、計画的に資金を確保する体制をとっており、事業活動に必要な資金の流動性を確保しております。なお、当連結会計年度末における現金及び現金同等物の残高は、前連結会計年度末に比べて4,435百万円減少し、22,587百万円となりました。 ③　重要な会計上の見積り及び当該見積りに用いた仮定　　当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成しております。　　この連結財務諸表を作成するにあたって、資産、負債、収益及び費用の報告額に影響を及ぼす仮定及び見積りを用いておりますが、これらの仮定及び見積りに基づく数値は実際の結果と異なる可能性があります。　　連結財務諸表の作成に当たって用いた会計上の見積り及び仮定のうち、重要なものについては、「第５　経理の状況　１　連結財務諸表等　(1)連結財務諸表　注記事項　（重要な会計上の見積り）」に記載しております。 
経営上の重要な契約等	５【経営上の重要な契約等】　該当事項はありません。
研究開発活動	６【研究開発活動】　当社グループは，多様化する社会及び客先からのニーズに迅速に対応し、市場に密着した研究開発を行っております。当連結会計年度の研究開発費として690百万円を投入しました。　なお、当企業集団における研究開発活動は、おもに「国内建設」にかかわるものであり、セグメントに区分して記載しておりません。 (1)　各機関との共同研究の実施　現在、インフラ構造物を管理する各機関（道路、鉄道、空港、港湾、電力、プラント等）において、高度成長期に造られた施設の更新や補修を行う時期がほぼ同時に訪れています。これら施設の補修に関する要求性能は機関毎に異なっています。当社では各機関特有の個別ニーズに沿った長寿命化対策工法に関する共同研究を、各機関や関連施工会社と常時複数件進めています。共同研究で開発された長寿命化対策工法は各機関が管理している実際のインフラ構造物に試験施工等を行い、補強効果を確認した後、広く採用されています。 (2)　予防保全型インフラメンテナンスを支える新技術の開発　コンクリート表面に補修材料を塗布することで塩分などの劣化因子を遮断する予防保全型のコンクリート表面被覆工法は従前より市場にありましたが、より短時間で施工可能な省工程型で、取り扱いが容易な水性コンクリート表面被覆工法の開発が完了しました。補修施工時間に制約がある構造物の標準工法として期待されています。　また、近年交通量の多い都市部の橋梁では路面上部コンクリートの損傷が問題視されています。損傷したコンクリートの取り換え用コンクリートには既設部材との接着性、通行止め時間短縮のための速硬性が求められます。これらの性能を満たす専用の接着剤、特殊取り換え用コンクリートの開発が完了しました。この補修システムは弊社研究所に設置された輪荷重移動載荷試験装置によるトラック等の実荷重を模した試験方法で補修効果を確認済みです。同様に、橋梁以外の交通量が多い道路で見られる路盤の変状を改良する樹脂を使った路盤安定処置技術も開発中です。　これら補修材料の開発以外に、SDGｓ対応として牡蠣殻やカシューナッツ殻等を代替とした樹脂材料のバイオマス度の向上技術に取り組んでいます。 (3)　DX推進による生産性向上技術の開発　数年前よりIT技術を活用した補修分野の生産性向上技術の開発を行っています。数年前より取り組んでいました当社の豊富な補修事例をAIにディープラーニングさせた「AI診断士」は社内実装が終わりました。このシステムによりコンクリートの劣化診断・補修工法選定が現場で即時に行えることになります。また、現在ではAR（拡張現実）技術を活用した補強部材取り付け検証システムや画像認識AIを使った現場足場上の安全監視システムの開発に取り組んでいます。 　なお、研究開発活動は主に連結子会社のショーボンド建設株式会社で行われており、その他の子会社では研究開発活動は特段行っておりません。
設備投資等の概要	１【設備投資等の概要】　当連結会計年度の設備投資の総額は1,178百万円であり、セグメントごとの設備投資については次のとおりです。(1）国内建設　当連結会計年度は、総額1,139百万円の設備投資を実施しました。　その主なものは、2023年6月に完成した北日本支社ビルの建設費であります。 (2）その他（製品製造事業および海外建設）　当連結会計年度は、総額38百万円の設備投資を実施しました。　なお、特記すべき重要な設備の投資、除却、売却等はありません。
主要な設備の状況	２【主要な設備の状況】(1）提出会社　記載すべき主要な設備はありません。 (2）国内子会社2023年６月30日現在 会社名事業所名（所在地）セグメントの名称設備の内容帳簿価額（百万円）従業員数（名）建物及び構築物機械装置及び運搬具土地(面積千㎡)その他合計ショーボンド建設株式会社本社（東京都中央区）国内建設本社事務所他67471,508( 0.5)452,23566〃補修工学研究所（茨城県つくば市）〃研究施設1,1431151,254(22.2)412,55417ショーボンドマテリアル株式会社川越工場（埼玉県川越市）その他（製品製造販売業）生産設備9860315(11.9)447918（注）　帳簿価額のうち「その他」は、工具器具及び備品です。
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式120,000,000計120,000,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2023年６月30日）提出日現在発行数（株）（2023年９月28日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式56,745,18056,745,180東京証券取引所（プライム市場）単元株式数　100株計56,745,18056,745,180－－
