項目	値
事業の内容	３【事業の内容】当社は純粋持株会社イオン株式会社を中心とする企業集団に属しております。同企業集団はゼネラル・マーチャンダイズ・ストア（ＧＭＳ）を核とした小売事業を主力事業としております。なお、当社は小売事業及びその付随業務の単一セグメントであるため、セグメント別の記載を省略しております。当社は、衣料品・住居余暇・食品などの小売を主な事業として活動しており、北海道内にＧＭＳ39店舗、ＳＭ（食品スーパーマーケット）68店舗、ＤＳ（ディスカウントストア）20店舗、小型スーパー42店舗、自転車専門店１店舗の計170店舗を展開しております。以上の関連を図示すると次のとおりであります。  お客さま        商品の供給→          ↑商品の販売    建物賃貸等←           ↑商品の販売   《商品機能等》イオン商品調達（株）イオントップバリュ（株）《小売事業》当　社  《総合小売事業》イオンリテール（株）    ↑   ↑    ↑    （親会社）《純粋持株会社》　　イオン（株）          
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】当社の経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。なお、文中の将来に関する事項は、当事業年度末現在において当社が判断したものであります。 （1）会社の経営の基本方針当社は北海道の地元企業として、お客さまに頼りにされるお店づくり、人づくりを実現させるとともに、イオングループの北海道における小売事業を担う企業として、グループ基盤をフルに活用し、お客さまに安全・安心で魅力的な商品・サービスを提供し続け、北海道にこだわり、北海道の発展に貢献していくことが役割であると考えております。そのために、お客さまの視点に立った小売業を営むことを経営の基本とし、各店のエリア・マーケットに基づく地産地消を中心とする地域に密着した売場づくり・品揃え・販売を徹底的に推進してまいります。そして、『北海道でNo.１の信頼される「お店」にしていく』ことの実現に向け、更なる成長と発展を図ってまいります。 （2）経営上の目標の達成状況を判断するための客観的な指標等当社が目標とする経営指標としては、売上高営業利益率を重視しております。スケールメリットによる値入率の改善に加え、自社開発商品の強化や、道内各地域それぞれに合わせた商品・売場への見直しにより、売場効率と商品在庫効率を高めてまいります。また、デジタルテクノロジーを活用した売場や後方作業の自動化やオペレーション改革をすすめローコスト運営を追求することで、営業利益の安定的確保を目指してまいります。そして食を中心に新規出店や既存店の活性化をすすめ、成長戦略の推進を図ってまいります。併せてＲＯＥの向上を目指し、経営効率を高め、企業価値の向上を図ってまいります。 （3）経営環境及び中長期的な会社の経営戦略国内及び北海道の経済活動は新型コロナウイルス感染症の５類への引き下げにより、社会経済活動が正常化し、景気回復基調が続いております。一方でエネルギーコストや原材料価格の高騰などによる物価上昇の影響で、生活防衛意識は依然として高いまま推移しており、当社においてはコスト増加と合わせて、経営環境の厳しさは続くものと想定しております。そのような経営環境の中で当社は、全国より早い少子高齢化と人口減少、市場の縮小や労働力の不足、札幌圏への人口集中など、北海道における本質的な課題と合わせて、中長期的な経営戦略をすすめております。中期経営計画においては、「食」を基軸に便利で楽しく、健康な毎日の暮らしをお手伝いする北海道のヘルス＆ウエルネスを支える企業をありたい姿として、各施策により市場競争力を高め、収益構造を改革し、事業基盤の強化に取り組んでおります。  （4）対処すべき課題2025年のありたい姿の実現に向け、中期５ヵ年経営計画（2021-2025）において４つの方針を定め、経営課題の解決に取り組んでおります。 ① 商品と店舗の付加価値向上市場競争が激化する中で競争力を格段に高めるために、事業の核である「商品」と「店舗」の継続的な付加価値向上が、最重要の課題であると認識しております。商品においては、売上高の約８割を占める食品を最重点とし、安全・安心、鮮度や美味しさを基本に、当社にしかない魅力ある商品を強化いたします。当事業年度においては、インフレ下において品揃えを拡充したイオングループのプライベートブランドであるトップバリュ商品が、その品質と価格を多くのお客さまから評価され、売上を大きく伸長させました。また、自社開発商品においては「本気！のザンギ」などの看板商品が誕生いたしました。また、低温物流センターの機能を持つイオン石狩プロセスセンターにて、自社開発のデリカや畜産商品を製造し、店舗へタイムリーに供給することで、店舗の品揃えレベルの向上と作業削減による効率化を図りました。衣料・住居余暇商品は今後の売場モデルとして、新たな品揃えと売場構成の導入を開始し、検証・修正をすすめております。翌事業年度においては、食品は引き続き独自商品を強化するとともに、衣料・住居余暇商品は、新たな売場モデルの導入をすすめてまいります。店舗においては、継続的な出店と既存店舗の価値向上をすすめております。当事業年度においては、計画しておりましたＳＭ３店舗を出店いたしました。既存店舗の価値向上では、店舗ごとのお客さまニーズをより深く掘り下げ、品揃えの見直しや設備を刷新する店舗活性化を実施いたしました。また、お客さまの利便性の向上と共に働き手不足に対応する店舗ＤＸ推進においては、セルフレジの導入をほぼ完了し、投資についてはセルフレジから電子棚札にシフトしております。ネットスーパーについては、受注配送キャパシティを拡大するとともに、地域ニーズにきめ細かに対応する店舗型拠点を拡充いたしました。翌事業年度の出店は、ＧＭＳ１店舗、ＳＭ２店舗に加え、まいばすけっとの出店再開を計画しております。また、引き続き店舗活性化に注力してまいります。 ② 顧客化の推進厳しい競争環境下においてもお客さまに選ばれる、強固な顧客基盤の早期構築に取り組んでおります。当社の顧客であるイオンカード、電子マネーＷＡＯＮ、ｉＡＥＯＮアプリ等の会員さまへ、決済やアプリ利用を通じてお預かりしたデータを活用し、お一人おひとりに最適な商品やサービスを提案・提供するOne to Oneマーケティングにより、顧客の利便性と満足度を格段に高めることで、顧客基盤を強化いたします。当事業年度は、アプリ会員の拡大と決済利用の促進、クーポン販促に注力いたしました。翌事業年度も、販促の強化と共にデータ分析と活用領域の拡大により、顧客満足の向上に取り組んでまいります。 ③ 地域との連携地域の毎日の暮らしに寄り添う小売業として、地域の成長なくして当社の成長はありません。「ご当地ＷＡＯＮ」など、当社のプラットフォームを最大限に活用し、地域の様々なパートナーとともに、地域経済の活性化や生活サービスの向上を図り、「住みよいまち」の実現を目指してまいります。行政との連携においては、北海道及び12市・１都市圏と包括連携協定を締結し、各地域課題の解決に取り組んでおります。また、当社は防災拠点の役割を担っており、店舗が所在する42市町村と防災協定を締結しております。当事業年度は、2023年３月に当社27店舗が国民保護計画の避難施設に指定され、有事への備えを更にすすめております。翌事業年度においても、引き続き地域課題の解決に取り組んでまいります。 ④ 収益構造の改革光熱費や人件費をはじめ、さまざまな経費高騰に耐えうる収益構造を確立いたします。その取り組みとして、当事業年度はグループのスケールメリットを最大限に活用し、競争力の高いトップバリュの売上拡大やグループ共同調達の拡大による値入改善を図りました。また、店舗オペレーション改革による生産性の向上をすすめてまいりましたが、生産年齢人口の減少が止まらない中で、少ない人数で無理なく可能な業務オペレーションの早期実現には、改革の更なる加速が不可欠となっております。翌事業年度は、特に店舗オペレーション改革については、本社やバックオフィスの改革と合わせた全社的な業務改革として、推進体制を強化する組織変更を行い、省人化投資の拡大から働き方の見直しまで、徹底的に取り組んでまいります。 
事業等のリスク	３【事業等のリスク】有価証券報告書に記載した事業の概況、経理の状況等に関する事項のうち、投資者の判断に重要な影響を及ぼす可能性のある事項には、主として以下のようなものがあります。当社はリスク管理の最高責任者を代表取締役社長、各本部の責任者を担当取締役とし、事業の継続と人命の安全を確保するための体制と環境を整え、危機の未然防止及び危機発生時の被害最小化を目的とした「リスクマネジメント規程」を策定し、リスクマネジメント委員会にてリスクにかかわる課題、対応策の審議を行うとともにリスクの減少及び被害の低減に努めております。なお、文中における将来に関する事項は、当事業年度末（2024年２月29日）現在において、当社が判断したものであります。(1) 競争激化及び消費動向による影響について当社は、一般消費者を対象とする店舗販売を主とする小売事業を営んでおり、個人消費の動向、天候不順により、また、営業基盤とする地域内における業態を超えた店舗間競争の状況により、当社の業績に影響を与える可能性があります。(2) 店舗の新増設及び出店計画について① 当社店舗の新増設に対してその店舗面積により「大規模小売店舗立地法」の規制を受けております。当社は同法に準拠し、適切に増設の手続きを行っておりますが、地域環境の調査や行政との調整等に時間を要することもあり、店舗の新増設が計画通りに進捗しない場合、当社の業績に影響を与える可能性があります。② 当社は成長戦略としてエリアドミナント化の推進や既存の事業モデルの革新を図るべく新しい成長モデル店舗の取り組みを進めております。今後の出店において原油高、原材料、建築コストの高騰等によるコストアップにより、出店基準に見合う店舗が見つからない場合には出店予定を変更することもあり、当社の業績に影響を与える可能性があります。(3) 法的規制等について当社は、大規模小売店舗立地法や独占禁止法の他、食品の安全管理、環境・リサイクルなどに関する法令等の遵守につとめております。これらに違反する事由が発生した場合には、企業活動が制限される可能性があります。また、法令上の規制に対応するため、経営コストが増加する可能性があり、これらの法令等の規制は、当社の業績に影響を与える可能性があります。(4) コンプライアンスについて当社は法令・規制を遵守し事業展開を進めております。コンプライアンス委員会を定期的に開催し、その内容を取締役会へ報告、重点課題の共有を図ると共に従業員へ向けたコンプライアンス教育を実施し、意識の向上に努めておりますが、管理体制上の問題が発生する可能性は皆無ではなく、法令規制に反した場合には当社の業績に影響を与える可能性があります。(5) 自然災害などについて当社は、各店舗における販売が主であり、自然災害・事故等により、店舗の営業継続に悪影響を及ぼす可能性があります。災害や事故等に対しては、緊急時の社内体制の整備や事故防止の教育を行っておりますが、大規模な自然災害や事故が発生した場合には、当社の営業活動に支障が生じ、当社の業績に影響を与える可能性があります。(6) 感染症の流行について新型コロナウイルスに代わる新たな感染症が流行した場合には、ご来店者数の減少、店舗の休業等による売上の減少等により、当社の業績に影響を与える可能性があります。(7) 気候変動に関するリスクについて当社は、店舗運営におけるエネルギーの使用、冷凍・冷蔵ケースでの代替フロン冷媒の利用が多いことから、地球環境に大きな負の影響をもたらす地球温暖化問題に早くから取り組んでいます。脱炭素社会の実現を目指す「イオン　脱炭素ビジョン2050」に基づき、省エネルギーの推進、再生可能エネルギーへの転換等に取り組んでいますが、環境に関する法的規制の強化や社会的要請の高まりにより想定以上のエネルギー費用や対策コストが発生した場合、また、気候変動に伴い農・水産物の品質・収量に著しい変化が生じた場合、当社の業績に影響を与える可能性があります。(8) 原材料等の価格変動について当社は小売事業を主力事業としておりますが、原油価格の高騰等による電気料金の上昇など外部環境に変化が生じ、店舗運営における光熱費や商品・店舗資材等の調達価格が大きく上昇した場合、当社の業績に影響を与える可能性があります。(9) 情報セキュリティに関するリスクについて当社は事業活動から得た顧客の個人情報、取引先の情報、従業員の個人情報、経営に関する機密情報等を保管・管理しております。近年の情報セキュリティの重要性が高まる中、当社はそれらの取り扱う情報が事業活動の展開並びに付加価値を創出するための重要な資産と位置づけ、かかる情報の漏洩が生じないよう、情報セキュリティに関する体制や規程を整備し、情報の取り扱いや情報システムの運用に具体的な基準を設け、定期的なチェックを行うとともに、近年急増するサイバー攻撃にも対応するため、社内情報セキュリティ教育を積極的に実施し、サイバー攻撃によるシステム停止等の事業継続リスクに対応しております。しかしながら、機密情報が何らかの事情により漏洩、改ざん、不正使用等が生じた場合、サイバー攻撃によるインシデントが発生した場合、被害者に対する損害賠償義務やサービスの大規模な停止による損害及び対応費用の発生のほか、当社の社会的信用の低下により、業績に影響を与える可能性があります。(10) 中期経営計画について当社は、経営ビジョンである「北海道のヘルス＆ウエルネスを支える企業」の実現に向け、2021年度をスタート年度とする５ヵ年の中期経営計画を策定し、その計画に掲げた具体的諸施策を推進しております。しかしながら、中期経営計画は、策定時点における市場環境や経済情勢の見通しに基づくものであり、市場環境や経済情勢が想定を超えて劇的に変化し、事業環境の予測が外れた場合、経営数値目標が達成されない可能性があります。（11）人材の確保に関するリスク当社の事業活動は人材に大きく依存しており、店舗運営をはじめとした各分野において優秀な人材を確保・育成することは成長に不可欠です。そのため、当社は将来を担う人材を積極的に採用・育成するとともに、人材流出の抑制に向けて、ダイバーシティ視点において多様な人材がいきいきと活躍できる環境整備を進めております。しかしながら、少子高齢化の進行に伴う労働需給の逼迫等により採用計画が予定通りに進まない場合や、コスト上昇圧力により従業員に係る費用が増加する場合、人的資本投資に関する取り組みや情報開示が不十分とみなされる場合、当社の業績に影響を与える可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】（1）経営成績等の状況の概要① 経営成績等当事業年度における国内及び北海道の経済活動は、新型コロナウイルス感染症の分類引き下げにより社会経済活動が正常化し、景気は回復基調が続いております。一方、エネルギーや原材料価格の高騰などによる物価上昇などの影響で、生活防衛意識は依然として高いまま推移しております。このような環境下、当社は経営ビジョンである「北海道のヘルス＆ウエルネスを支える企業」の実現に向け、中期５カ年経営計画の３年目となる2023年度を事業モデル確立の年度と位置づけ、「商品と店舗の付加価値向上」「顧客化の推進」「収益構造の改革」「地域との連携」に取り組んでまいりました。当事業年度における経営成績は、売上高3,331億60百万円（前期比105.0％）となり、過去最高を更新しました。営業総利益は、売上高の伸長やテナント収入増加の影響で、1,072億86百万円（前期比104.9％）となりました。販売費及び一般管理費は、969億19百万円（前期比103.2％）となりました。営業利益は103億66百万円（前期比124.2％）、経常利益は103億96百万円（前期比122.3％）と、いずれも過去最高となりました。当期純利益は61億93百万円（前期比131.6％）と増益となりました。業態別の売上高は、ＧＭＳ（総合スーパー）は1,865億14百万円（前期比103.8％、既存店前期比103.8％）、ＳＭ（スーパーマーケット）は1,018億43百万円（前期比104.7％、既存店前期比103.5％）、ＤＳ（ディスカウントストア）は498億８百万円（前期比112.6％、既存店前期比109.2％）となりました。なお、業態別の売上高、前期比、既存店前期比においては、「収益認識に関する会計基準」(企業会計基準第29号)を適用していない数値となります。ライン別の売上高は、衣料部門は前期比101.5％（既存店前期比101.6％）、食品部門は前期比105.9％（既存店前期比104.8％）、住居余暇部門は前期比101.8％（既存店前期比101.6％）となりました。当事業年度において、当社が実施した取り組みは、次のとおりであります。「商品と店舗の付加価値向上」では、札幌市にＳＭ業態として「マックスバリュエクスプレス新川３条店」「マックスバリュ山鼻店」「イオン南平岸店」を新規出店し、重点エリアのシェア拡大を図りました。大型活性化は８店舗実施し、品揃えの見直し、設備の一新などを行い、店舗の魅力向上を図りました。ＧＭＳ店舗において地域交流拠点としての役割を果たすべく、文化芸術の披露や地域の方々のためのイベントを実施したほか、大きな集客が見込めるブラックフライデーや初売りのセールスを強化したことで来店動機につながり、館全体の客数増に寄与しました。商品においては、当社ならではの差別化商品の開発、販売に注力し、食品では「イオン北海道 本気！のザンギ」を６月に販売開始して以来、３億円を超える売上となる大ヒットとなりました。１月からは「イオン北海道 本気！の肉じゃが」を販売開始するなど、オリジナル商品約760品目を開発、リニューアルしました。衣料、住居余暇においては、外出意欲の高まりや社会、学校行事再開による需要を取り込むため、浴衣やセレブレイトスーツ、化粧品などの品揃えを拡充し、好調に推移しました。また、キャリーケースやアウター、防滑靴などにおいて、当社オリジナルの商品をメーカーと共同開発しました。イオンのプライベートブランド「トップバリュ」は、新しいブランド体系のもと、新商品、リニューアル商品を販売強化したほか、一部商品において原材料価格が安定し始めたことに加え、イオングループ一丸となった対象商品の販売数量拡大、スケールメリットを活用したことによる値下げや増量で、対象商品が好調に推移し、トップバリュの売上高前期比は110.5％となりました。インターネット販売事業においては、ネットスーパー事業において拠点を増やし、受注件数増加や配送時間の短縮を図り、売上高前期比102.7％、前期のコロナ支援物資売上影響を除くと108.7％となりました。「顧客化の推進」では、最重要の顧客接点であるイオンのトータルアプリ「ｉＡＥＯＮ」について、利便性拡大と会員数拡大に取り組みました。ＡＥＯＮ Ｐａｙ機能の充実や懸賞企画、一部売場におけるスタンプカード機能の実装のほか、前事業年度の約1.6倍となる約800種類のクーポン企画を実施し、会員数は前事業年度末と比較し約1.7倍となりました。「収益構造の改革」では、生産性の向上を図るべく、電子棚札においては29店舗、セルフレジは追加導入含め38店舗に導入し、導入店舗数はそれぞれ35店舗、117店舗となりました。業務効率化により、当事業年度の総労働時間について前期比２％改善を目指しておりましたが、想定以上に売上高が伸長したことで、前事業年度並みの水準となりました。また、省エネを推進するため高効率の機器への入替などを積極的に行い、電気使用量の削減に努めましたが、夏の猛暑の影響で使用量が増加し、前期比４％削減の目標に対し、前期比97.7％となりました。「地域との連携」については、「フードドライブ」の取り組みを進め、実施店舗数は当事業年度末で35店舗となりました。また、地域の経済循環を推進するため、学校法人酪農学園と包括連携協定を締結しました。12月には酪農学園大学の近隣に所在するイオン江別店で「酪農学園フェア」を実施し、イオン江別店で排出された食品廃棄物を家畜用飼料に活用し、それを給与した肉牛を販売するとともに、店舗でインターンシップを受け入れ、学生との交流を行いました。また、脱炭素の推進の取り組みにおいては、８月、太陽光発電によるオフサイトＰＰＡに関する契約を締結し、１月より供給を開始しました。この取り組みは2025年まで段階的に発電所を増やして行く計画で、現段階で道内最大規模のオフサイトＰＰＡとなります。当社は、お客さまに「イオンのあるまちに住みたい」と思っていただけるよう事業改革を進めてまいります。 また、当社は小売事業及びその付随業務の単一セグメントであるため、セグメント情報の記載を省略しております。 ② キャッシュ・フロー当事業年度末における現金及び現金同等物（以下「資金」という）は、期首に比べ65百万円減少し38億38百万円となりました。当事業年度における各キャッシュ・フローの状況は次のとおりであります。 （営業活動によるキャッシュ・フロー）営業活動の結果得られた資金は122億26百万円（前期は148億84百万円の収入）となりました。これは主に、法人税等の支払額26億54百万円等により資金が減少したのに対し、税引前当期純利益86億35百万円、減価償却費63億40百万円等により資金が増加したためであります。 （投資活動によるキャッシュ・フロー）投資活動の結果使用した資金は78億60百万円（前期は88億11百万円の支出）となりました。これは主に、有形固定資産の取得による支出80億46百万円により資金が減少したためであります。 （財務活動によるキャッシュ・フロー）財務活動の結果使用した資金は44億32百万円（前期は59億40百万円の支出）となりました。これは主に、短期借入金の純増加額16億円により資金が増加したのに対し、長期借入金の返済による支出43億54百万円、配当金の支払額16億68百万円等により資金が減少したためであります。 （2）仕入及び販売の実績　当社は、小売事業及びその付随業務の単一セグメントであるため、「仕入及び販売の実績」については、商品グループ別に記載しております。① 仕入実績　当事業年度の仕入実績を商品グループ別に示すと、次のとおりであります。商品グループの名称　当事業年度（自　2023年３月１日　　至　2024年２月29日）金額（百万円）前年同期比（％）レディス1,92193.0服飾3,118100.8キッズ1,76799.9インナー3,293100.8メンズ1,795109.0衣料品その他16971.1衣料品計11,897100.5グロサリー72,425104.9デイリー48,789108.3生鮮66,268103.4デリカ17,546108.7インストアベーカリー85997.0食品催事70116.2食品計205,959105.5カルチャー8,03094.4サイクル751103.7ホームファッション3,35991.2ガーデニング964104.3パンドラ23087.5Ｈ＆ＢＣ17,338105.5住居・余暇計30,675100.5その他9779.1合計248,629104.6　（注）商品グループの体系は内部管理に基づく区分であり、前年同期比については、前年同期実績値を当事業年度の区分に組み替えて表示しております。 ② 販売実績　当事業年度の販売実績を商品グループ別に示すと、次のとおりであります。商品グループの名称　当事業年度（自　2023年３月１日　　至　2024年２月29日）金額（百万円）前年同期比（％）レディス3,47197.0服飾5,358103.6キッズ2,76898.5インナー5,570100.3メンズ2,930108.6衣料品その他088.6衣料品計20,100101.5グロサリー91,009105.5デイリー67,444108.9生鮮84,212103.5デリカ26,105107.2インストアベーカリー1,811107.3食品催事71112.5食品計270,654105.9カルチャー10,13196.6サイクル1,123100.8ホームファッション5,13395.4ガーデニング1,446102.9パンドラ45292.7Ｈ＆ＢＣ23,979106.0住居・余暇計42,267101.8その他13846.1合計333,160105.0　（注）１．当社は一般顧客を対象に、主に現金による店頭販売を行っているため、相手先別の販売実績は省略しております。２．商品グループの体系は内部管理に基づく区分であり、前年同期比については、前年同期実績値を当事業年度の区分に組み替えて表示しております。３．商品グループの主な内容は、次のとおりであります。商品グループの名称主な内容商品グループの名称主な内容レディス婦人用の衣料インストアベーカリー店内でのパン製造販売服飾靴、鞄、服飾雑貨食品催事季節催事キッズ子供用の衣料カルチャー文具、家電、時計、玩具、携帯電話等インナー肌着サイクル自転車メンズ紳士用の衣料ホームファッション寝具、バス・トイレ用品、食器等衣料品その他上記以外の衣料品ガーデニングガーデニング用品グロサリー米、酒、調味料、嗜好食品等パンドラ手芸用品デイリー卵、乳製品、麺類、パン等Ｈ＆ＢＣ化粧品、医薬品、調剤、ペット用品、台所用品、日用雑貨、健康食品等生鮮野菜、鮮魚、精肉等の生鮮食品デリカ弁当、寿司、惣菜、サラダ等その他委託販売、学生服等 （3）経営者の視点による財政状態、経営成績及びキャッシュ・フローの状況の分析① 重要な会計方針及び見積り当社の財務諸表は、我が国において一般に公正妥当と認められている会計基準に基づいて作成されております。この財務諸表の作成にあたっては、開示に影響を与える見積りに関して、過去の実績や当該取引の状況に照らして合理的と考えられる見積り及び判断を行い、その結果を資産・負債の帳簿価額及び収益・費用の金額に反映して財務諸表を作成しておりますが、実際の結果は見積りによる不確実性があるため、これらの見積りと異なる場合があります。なお、文中における将来に関する事項は、有価証券報告書提出日現在において判断したものであります。この財務諸表を作成するにあたり重要となる会計方針については、第５「経理の状況」１「財務諸表等」(1)「財務諸表」「注記事項」「重要な会計方針」に記載しております。② 財政状態の分析当事業年度末の資産は1,562億68百万円となり、前事業年度末に比べ33億２百万円増加いたしました。内訳としましては、流動資産が６億55百万円、固定資産が26億46百万円それぞれ増加したためであります。流動資産の増加は、商品が１億67百万円減少したのに対し、未収入金が９億７百万円増加したことが主な要因であります。固定資産の増加は、投資有価証券が３億44百万円、借家権等の無形固定資産が２億65百万円それぞれ減少したのに対し、工具、器具及び備品等の有形固定資産が27億50百万円、長期前払費用が２億70百万円それぞれ増加したこと等が主な要因であります。なお、投資有価証券の減少３億44百万円は、当事業年度に当社が保有していた政策保有株式を売却したためであります。 当事業年度末の負債は846億２百万円となり、前事業年度末に比べ12億１百万円減少いたしました。内訳としましては、流動負債が29億17百万円増加したのに対し、固定負債が41億19百万円減少したためであります。流動負債の増加は、未払消費税等が９億41百万円、店舗閉鎖損失引当金が４億95百万円それぞれ減少したのに対し、設備関係支払手形が22億23百万円、短期借入金が16億円、買掛金が９億79百万円それぞれ増加したこと等が主な要因であります。固定負債の減少は、長期借入金が41億95百万円減少したことが主な要因であります。 当事業年度末の純資産は716億65百万円となり、前事業年度末に比べ45億３百万円増加いたしました。これは主に、配当の実施により16億69百万円減少したのに対し、当期純利益の計上により61億93百万円増加したこと等が主な要因であります。この結果、自己資本比率は45.8％（前事業年度末は43.8％）となりました。 ③ 経営成績の分析当事業年度の売上高は3,331億60百万円（前期比105.0％）となり、前事業年度と比べ158億86百万円の増収、過去最高を更新しました。これは、札幌市にＳＭ業態の店舗を３店舗新規出店しシェアの拡大を図ったこと、店舗の大型活性化を８店舗で実施したことで品揃えの見直し、設備の一新などを行い、店舗の魅力度向上を図ったことなどによります。経常利益は103億96百万円（前期比122.3％）となり、18億94百万円の増益で過去最高益となりました。この増益の要因といたしましては、衣食住すべてのラインでの売上高伸長による売上総利益の増加に加え、テナント収入も前事業年度から回復したことにより営業総利益段階で50億28百万円の増益となりました。販売費及び一般管理費については、未来への人材の先行投資として賃上げを実施したことにより人件費は17億95百万円増加したこと、節電につながる投資や取り組みを行い、電気使用量を削減し設備費の圧縮に努めたこと等により、販売費及び一般管理費合計で30億９百万円の増加となり、計画内で管理できたことによります。特別利益として投資有価証券売却益37百万円、減損損失、店舗閉鎖損失引当金繰入額等の特別損失17億98百万円、税金費用24億42百万円を計上した結果、当期純利益は61億93百万円（前期比131.6％）となり、前事業年度と比べ14億87百万円の増益となりました。  ④ キャッシュ・フローの状況の分析キャッシュ・フローの状況につきましては、「第２〔事業の状況〕４〔経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析〕（1）経営成績等の状況の概要 ②キャッシュ・フロー」に記載しております。当社の運転資金需要のうち主なものは、店舗で販売する商品の仕入れのほか、販売費及び一般管理費などの営業費用であります。営業費用の主なものは給与手当及び賞与、営業店舗の賃借料等であります。投資を目的とした資金需要は、新規店舗出店に伴う店舗、器具備品のほか、既存店舗の活性化投資、生産性向上を目的としたデジタル投資、省エネ投資等であります。当社は運転資金及び設備投資の調達については、自己資金及び金融機関からの短期借入金を基本としておりますが、多額な設備投資につきましては、金融機関からの長期借入金を基本としております。なお、当事業年度末における借入金及びリース債務を含む有利子負債の残高は225億46百万円となっております。また、当事業年度末における現金及び現金同等物の残高は38億38百万円となっております。  
経営上の重要な契約等	５【経営上の重要な契約等】当社は、2024年４月２日に開催の取締役会において、株式会社西友が営む北海道地域におけるＧＭＳ事業を吸収分割の方法により当社が承継することを決議するとともに、同日付で株式会社西友との間で吸収分割契約を締結しました。詳細は、「第５ 経理の状況　１ 財務諸表等 （１）財務諸表　注記事項（重要な後発事象）」に記載のとおりであります。 
研究開発活動	６【研究開発活動】　　該当事項はありません。
設備投資等の概要	１【設備投資等の概要】当事業年度の設備投資額は、10,268百万円であります。新店（マックスバリュ新川3条店、マックスバリュ山鼻店、イオン南平岸店）の出店及び既存店の維持修繕並びに売場活性化などが主な内容であります。
主要な設備の状況	２【主要な設備の状況】2024年２月29日現在 市町村事業所名（所在地）設備の内容建物及び構築物（百万円）土地その他（百万円）合計（百万円）従業員数（人）面積(㎡)金額（百万円）北海道札幌市イオン札幌桑園ＳＣ他52店舗店舗17,097425,90217,6144,11638,828949北海道帯広市イオン帯広店他４店舗店舗2,77142,2914,5062877,56579北海道釧路町イオン釧路店店舗2,78466,5682,6812245,68956北海道旭川市イオンモール旭川西他６店舗店舗5,08172,0541,0847526,918144北海道北斗市イオン上磯店店舗1,44160,5732,6322284,30229北海道苫小牧市イオンモール苫小牧他６店舗店舗1,85820,9203703992,627124北海道岩見沢市イオン岩見沢店他１店舗店舗1,43529,7481,0341402,61139北海道函館市イオン湯川店他６店舗店舗99114,8117322842,00865北海道登別市イオン登別店他１店舗店舗85338,4521,0532462,15342北海道新ひだか町イオン静内店他１店舗店舗80633,8308421751,82437北海道北見市イオン北見店店舗1,235－－2491,48447北海道釧路市イオン釧路昭和店他４店舗店舗73610014271,16579北海道石狩市イオンスーパーセンター石狩緑苑台店店舗753－－8683926北海道滝川市イオン滝川店他２店舗店舗445263315760651北海道名寄市イオン名寄ＳＣ他１店舗店舗32471,8071799059535北海道江別市イオン江別店他２店舗店舗581－－26084266北海道千歳市イオン千歳店店舗590－－13872858北海道紋別市イオン紋別店店舗48619,62822223794617北海道伊達市イオン伊達店店舗449－－7552431北海道余市町イオン余市店店舗31317,574627044724   市町村事業所名（所在地）設備の内容建物及び構築物（百万円）土地その他（百万円）合計（百万円）従業員数（人）面積(㎡)金額（百万円）北海道室蘭市イオン室蘭店他１店舗店舗2312,7642873834939北海道倶知安町マックスバリュ倶知安店店舗10711,45417710939418北海道池田町マックスバリュ池田店店舗67,099－13199北海道小樽市イオン小樽店他１店舗店舗124－－11123660北海道留萌市マックスバリュ留萌店店舗91－－651579北海道日高町マックスバリュ富川店店舗185,5503125759北海道恵庭市マックスバリュ恵庭店店舗59－－5911812北海道栗山町マックスバリュ栗山店店舗126－－1102369北海道共和町マックスバリュ共和店店舗79－－4112012北海道芦別市マックスバリュ芦別店店舗422,04223391056北海道士別市ザ・ビッグ士別店店舗89－－541437北海道赤平市マックスバリュ赤平店店舗826,7304940975北海道根室市イオン根室店店舗167,13739248011北海道厚岸町イオン厚岸店店舗127,373722310711北海道中札内村マックスバリュ中札内店店舗90－－4914014北海道深川市マックスバリュ深川店店舗55－－30858北海道北広島市マックスバリュ北広島店店舗39－－236310北海道三笠市イオンスーパーセンター三笠店店舗50－－65718北海道八雲町マックスバリュ八雲店店舗14－－445811北海道音更町マックスバリュ音更店店舗7478,9364161781,34216 本社他事務所等6,460202,3242,8881,58310,933694（注）１．各資産の金額は帳簿価額であります。各資産の「その他」は工具、器具及び備品であり建設仮勘定は含んでおりません。また、賃借している土地及び建物の年間賃借料は11,410百万円であります。　　　２．従業員数には臨時従業員を含んでおりません。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式165,000,000計165,000,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2024年２月29日）提出日現在発行数（株）（2024年５月23日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式139,420,284139,420,284東京証券取引所（スタンダード市場）札幌証券取引所単元株式数100株計139,420,284139,420,284－－  
