項目	値
事業の内容	 ３ 【事業の内容】当社は、「豊かで楽しく快適な暮らしの創造」を経営理念に掲げ、「高品質だけど低価格」な住宅の提供を推進しております。その主たる事業は、分譲住宅の販売を行う「分譲住宅事業」、注文住宅の販売を行う「注文住宅事業」、中古住宅の販売を行う「中古住宅事業」、マンション販売を行う「マンション販売事業」、不動産収益物件の賃貸および不動産の仲介等を行う「その他事業」であり、東京都・埼玉県・群馬県・栃木県・茨城県を中心に、主として世帯収入が300万円から500万円台の一次取得者である若年層を主要顧客に事業を行っております。セグメント別の詳細は以下のとおりであります。 (1) 分譲住宅事業　当社の分譲住宅事業は、東京都・埼玉県・群馬県・栃木県・茨城県の１都４県に地域密着型の店舗を出店し販売を行っております。「高品質(注)だけど低価格」な住宅を安心・安全に提供することを目的として、土地の仕入れからアフターサービスまで自社で行う社内責任一貫体制を推進するとともに、工期短縮や工程改善などのコスト低減を推進しております。また、「ケイアイフィット」「ケイアイカーザスタイル」「北欧ハウス」等、価格帯の異なる商品を取り揃えることにより、地域特性やお客様のニーズに対応しております。近年においては「デザインのケイアイ」を標榜し、建物のデザインだけではなく、「街づくり」をコンセプトとした開発地域全体のデザインに注力しております。(注) 住宅の品質・性能を評価する仕組みとして、「住宅の品質確保の促進等に関する法律」に基づく「住宅性能表示制度」があります。当社の提供する新築住宅は、同制度における性能表示の対象となる「耐震等級」「劣化対策等級」「維持管理対策等級」「断熱等性能等級」等の評価項目において最上位又は上位の等級に該当する住宅であることを、第三者機関(ユーディーアイ確認検査株式会社等の認定を受けた機関)の評価又は当社品質管理部門の検査により確認しております。 (2) 注文住宅事業当社の注文住宅事業は、規格型注文住宅の「はなまるハウス」と自由型注文住宅「ケイアイカーザ」という大きく性質の異なる２商品を主軸にして店舗・展示場を出店し、事業展開を行っております。「はなまるハウス」は、「無理しない。でも妥協しない。870万円からの家づくり」をコンセプトに、「高品質だけど低価格」な注文住宅を提供しております。「ケイアイカーザ」は、「輝く女性の美しい暮らし方」をコンセプトとし、イタリアの高級住宅をイメージとした設計による高品位な注文住宅を提供しております。また、美しいデザイン性に加え、エコと高い省エネ性能を兼ね備えることが可能な設計となっております。なお「はなまるハウス」については、新規出店に加え、平成27年５月に株式会社よかタウン(本社:福岡県)と当社第一号となるフランチャイズ契約を締結しており、今後一層の業容拡大を図ってまいります。 (3) 中古住宅事業当社の中古住宅事業は、主に地場不動産仲介業者を通じて仕入れた物件をリフォーム後に販売する一般中古住宅事業と、賃貸マンションを取得しリノベーション等を実施後に投資用不動産として投資家に販売するオーナーチェンジマンション事業を行っております。  (4) マンション販売事業当社のマンション販売事業は、適地入手時に事業化する体制としております。優良な土地を仕入れ、エリアの特性を活かした「高品質・付加価値・資産性」を備えたマンションである「ヴィラーヌ」ブランドを展開しております。 (5) その他事業その他事業は、不動産賃貸事業、不動産仲介事業、保険代理店業務等を展開しております。  事業の系統図は、次のとおりであります。[事業系統図]   
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	 ４ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況に関する事項のうち、投資者の判断に重要な影響を及ぼす可能性のある事項には、以下のようなものがあります。なお、文中の将来に関する事項は、提出日現在において当社が判断したものであります。　(1) 景気動向、金利動向の影響について当社の事業における主たる販売先は、個人のお客様であり住宅ローンの利用も多く、景気動向や金融情勢、住宅税制などの変化に大きく影響を受けます。住宅取得者にとって不利な変化が生じた場合は、当社の業績及び財政状態に影響を及ぼす可能性があります。　(2) 競合について当社は現在、東京都・埼玉県・群馬県・栃木県・茨城県の１都４県に営業拠点を設けて新築一戸建住宅・マンションの分譲・販売、注文住宅の請負、中古物件の販売並びに仲介事業を行っておりますが、大手建売住宅販売会社・ハウスメーカーから個人事業者に至るまでの大小様々な既存競合他社が多数存在しており、大変厳しい競争環境にあります。今後においても競合他社は多く、他地域からの新規参入など競争がさらに激化する可能性があり、それによる計画仕入れの変更、用地仕入価格及び販売価格の大幅な変動等により、当社の業績及び財政状態に影響を及ぼす可能性があります。　(3) 資材調達等について当社の販売する住宅は、主として木材を使用していることから、主要部材である木材・建材等の急激な市況の変化等により資材価格の急騰や想定通りの調達ができない場合、当社の業績及び財政状態に影響を及ぼす可能性があります。　(4) 有利子負債への依存について当社は事業用地の取得や運転資金の一部を主に金融機関からの借入金によって調達していることから、有利子負債への依存度が高く当事業年度末における負債純資産合計に対する借入金、社債及びリース債務合計の比率は51.8%となっております。そのため当初の計画通りに物件の引渡しができなくなった場合や金融情勢が大きく変化した場合に、円滑な資金調達が困難になることや、返済期限の延長が行えないこととなる可能性があります。かかる状況が出現した局面で、代替の資金調達手段が確保できない場合には、当社の業績及び財政状態に影響を及ぼす可能性があります。　(5) 販売用不動産及び仕掛販売用不動産について当社は、中期経営計画及び年度予算に基づいて、住宅用地を仕入れ、「高品質だけど低価格」な住宅等を企画販売しております。早期完売による在庫リスクの回避を図っておりますが、景気動向・不動産市況の悪化や競合激化で価格競争に巻き込まれた場合等、販売が長期化する可能性があります。かかる状況となった場合、販売価格の下落やたな卸資産の評価損発生などから、当社の業績及び財政状態に影響を及ぼす可能性があります。　(6) 業績の季節変動及び物件の引渡し時期について当社の不動産販売における売上の計上は、主に引渡基準によって行われるため、引渡時期により売上高に偏りが生じることとなります。一般的に住宅の引渡しは、当社における上期（第１四半期から第２四半期）に比較して下期（第３四半期から第４四半期)に引渡しが行われる割合が高く、それに比例して売上高は、上期に比較して下期に高くなる傾向があります。また、物件の引渡しが当初想定より遅くなる場合には、当社の業績及び財政状態に影響を及ぼす可能性があります。なお、平成27年３月期及び平成28年３月期における四半期ごとの売上高及び売上高比率は、以下のとおりであります。平成27年３月期会計期間第１四半期第２四半期上期第３四半期第４四半期下期通期売上高(千円)5,217,3078,342,63513,559,9439,152,6009,582,47518,735,07532,295,018売上高比率(%)16.225.842.028.329.758.0100.0 　平成28年３月期会計期間第１四半期第２四半期上期第３四半期第４四半期下期通期売上高(千円)9,131,8399,382,75718,514,5969,235,52210,999,24920,234,77138,749,367売上高比率(%)23.624.247.823.828.452.2100.0 （注）　１．上記金額には、消費税等は含まれません。　 ２．上記平成27年３月期の金額については、監査法人によるレビューは受けておりません。 　(7) 外注管理について当社は、新築一戸建住宅の建設に際して、施工監理業務（品質管理・安全管理・工程管理・予算管理）を除き、施工業務は主に協力業者に分離発注方式で外注しております。このように施工業務の大部分を外注に依存しているため、販売戸数の増加に伴い発注量が急激に増大した場合、外注先を十分に確保できない、又は外注先の経営不振や繁忙等により工期が遅延した場合、当社の業績及び財政状態に影響を及ぼす可能性があります。また、住宅建築における職人については、将来減少することが予想されております。当該職人の不足に対応し、内製化比率を高めるため「クラフトマン制度」を設け当該職人の養成を行っておりますが、内製化の進捗を大きく上回る形で外注先の職人が減少した場合には、完工棟数の減少や外注費の高騰が予測され、当社の業績及び財政状態に影響を及ぼす可能性があります。　(8) 瑕疵担保責任について当社は、「住宅の品質確保の促進等に関する法律」により、住宅供給者は新築住宅の構造上主要な部分並びに雨水の侵入を防止する部分について10年間、中古不動産については引渡し後２年間の瑕疵担保責任を負っております。また、平成21年10月１日以降に「特定住宅瑕疵担保責任の履行の確保等に関する法律」に基づき、住宅の品質確保措置を確保するために国土交通大臣の指定する保険法人と当社は保険契約を交わしており、保険金の支払又は保険金の還付によって瑕疵の補修工事等に必要な資力を確保しております。しかしながら何らかの事情により当社の品質管理に不備が生じた場合には、クレーム件数の増加や補償工事の増加等により、当社の業績及び財政状態に影響を及ぼす可能性があります。　(9) 法的規制について当社は、不動産販売、住宅建設事業を展開していることから、遵守すべき法令・規制等は多岐にわたっております。具体的には、宅地建物取引業法、建設業法、建築士法、建築基準法、国土利用計画法、住宅品質確保促進法、廃棄物処理法（廃棄物の処理及び清掃に関する法律）、下請法、消費者契約法、個人情報保護法、など様々な法令・規制等があります。当社は法令遵守を事業の根幹に据え、関連する社内規程の整備、社内研修の実施、内部監査部門や監査役による法令遵守の確認等、積極的なコンプライアンス活動に取り組んでおります。しかしこれらの法令・規制等が改廃された場合や新たな法的規制が設けられる場合、又は何らかの事情により許認可が取消され又は、これらの更新が認められない場合には、不動産販売、住宅建設事業における営業活動に重大な支障をきたし、当社の業績及び財政状態に影響を及ぼす可能性があります。　なお、本有価証券届出書の提出日現在において、事業の継続に支障を来す事象は発生しておりません。　また、許認可、免許及び登録等の状況は以下のとおりであります。取得年月平成28年４月平成23年８月平成28年６月平成25年12月許認可等の名称一級建築士事務所登録二級建築士事務所登録宅地建物取引業免許一般建設業所管官庁等埼玉県埼玉県国土交通大臣国土交通大臣許認可等の内容埼玉県知事登録（２）第10269号埼玉県知事登録（２）第10320号国土交通大臣免許（５）第5508号国土交通大臣免許（搬-24）第22480号有効期限平成33年４月19日平成28年８月８日平成33年６月27日平成29年12月25日法令違反の要件及び主な許認可取消事由免許取消事由本人からの免許取り消し要請、死亡の届出、虚偽又は不正の事実に基づいて免許を受けたことが判明したとき、建築士法は建築物の建築に関する他の法律又はこれらに基づく命令若しくは条例の規定に違反したとき等。免許取消事由本人からの免許取り消し要請、死亡の届出、虚偽又は不正の事実に基づいて免許を受けたことが判明したとき、建築士法は建築物の建築に関する他の法律又はこれらに基づく命令若しくは条例の規定に違反したとき等。免許取消事由破産手続開始の決定がされたとき、暴力団員等に該当するとき、不正の手段により免許を受けたとき、業務停止処分に違反し業務を行った場合等。免許取消事由建設業法第７条に定める経営業務の管理責任者、専任技術者、財産的基礎、誠実性を満たさなくなったとき及び建設業法第８条に定める欠格要件に該当したとき。 　　 (10) 訴訟等の可能性について当社では、現段階において業績に重大な影響を及ぼす訴訟を提起されている事実はありません。しかしながら、当社の販売する住宅、不動産において、瑕疵等の発生、又は工事期間中における事故あるいは、近隣からの様々なクレーム等が発生した場合、これらに起因する訴訟その他の請求が発生する可能性があります。　当社では、施工に当たり近隣対策や周辺環境への配慮を含めお客様の満足度を高めるために徹底した品質管理に努めておりますが、訴訟等が発生した場合には、当該状況に対応するために多額の費用の発生や当社の信用を大きく毀損する可能性があり、当社の業績及び財政状態に影響を及ぼす可能性があります。　(11) 固定資産の減損について当社は、損益管理の最小単位として、店舗を基本単位としたグルーピングを行っております。そのため、店舗環境の変化や経済的要因等により店舗ごとの事業の収益性が大幅に低下し、その事業に関連する固定資産の投資額の回収が見込めなくなった場合には、帳簿価額を回収可能額まで減損処理を行う必要があります。当該減損処理が必要となった場合、当社の業績及び財政状態に影響を及ぼす可能性があります。　(12) 特定人物への依存について当社の代表取締役社長である塙圭二氏は、最高経営責任者として経営方針や経営戦略の決定等、事業活動上の重要な役割を果たしております。当社においては、同人に過度に依存することがないよう、合議制や権限委譲の推進を図っておりますが、現時点において同人が何らかの理由により経営者として業務を遂行できなくなった場合には、当社の業績及び財政状態に影響を及ぼす可能性があります。　(13) 営業地域について当社は東京都・埼玉県・群馬県・栃木県・茨城県の１都４県を主な営業地域としており、当該地域の中でも人口集積地域をターゲットに地域密着型の営業活動を展開しております。将来的には営業地域の拡大による収益規模の拡大を図り、営業エリアが一定地域に集中することのないようリスクを分散していく方針でありますが、当社の営業地域における不動産市況や人口動態、景況感の変動は、当社の事業展開に影響を及ぼす可能性があります。また、当社の営業地域において地震や台風等の大規模な自然災害が発生した場合には、当社の業績及び財政状態に影響を及ぼす可能性があります。　(14) 個人情報について当社は、各事業を通して取得した個人情報を多数保有しております。これらの個人情報については、個人情報の保護に関する法律等により規制を受けていることから、個人情報保護規程を制定し細心の注意を払って管理しております。しかしながら、万が一、外部漏洩等の事態が発生した場合には、損害賠償や社会的信用を大きく毀損することとなり、当社の業績及び財政状態に影響を及ぼす可能性があります。　(15) 消費税率の影響消費税率については、平成27年度税制改正関連法が成立し、現行の８％から10％に変更されることが見込まれております。当社の商品が住宅のため高額となることから一般消費者の購買行動に影響を与える可能性があり、消費税率の引上げにより一般消費者の購買意欲の減退が長期化した場合には、当社の業績及び財政状態に影響を及ぼす可能性があります。　(16) 人材の確保当社が事業を拡大し持続的な成長を達成するためには、人材の確保を行うことが重要な課題であると認識しております。当社では優秀な人材を獲得すべく、新卒・中途とも積極的な採用活動に努めておりますが、十分な人材の確保ができなかった場合には、当社の業績及び財政状態に影響を及ぼす可能性があります。　
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	
経営上の重要な契約等	
研究開発活動	
設備投資等の概要	１ 【設備投資等の概要】当事業年度の設備投資は、新規出店の実施などにより総額116,328千円の設備投資を実施しております。当該設備投資のうち、主要なものは以下のとおりであります。 注文住宅事業　　　　展示場１箇所　総額 20,652千円その他事業（仲介）　　店舗１箇所　総額  2,290千円  
主要な設備の状況	２ 【主要な設備の状況】平成28年３月31日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び車両運搬具土地(面積㎡)リース資産その他合計本社(埼玉県本庄市)全社本社機能322,32924,340145,670(3,714.32)44,0244,273540,638163 賃貸物件(埼玉県本庄市　他)その他賃貸用209,442―232,162(9,393.07)――441,604―北青山オフィス(東京都港区)その他営業所3,499――(―)7081534,36013カーザデザインラボ(埼玉県熊谷市)注文住宅営業所10,643―4,248(798.51)13457515,600―クラフトマントレーニングセンター(群馬県伊勢崎市)全社研修所113,949―132,170(3,220.52)11,534573258,22741本庄ハウジングセンター他 分譲住宅店舗19店舗、営業所等10ヶ所(埼玉県本庄市　他)分譲住宅営業店舗183,616―137,077(1,832.42)9648,076329,734158hanamaruhouse高崎展示場他 注文住宅店舗９店舗、営業所１ヶ所(群馬県高崎市　他)注文住宅営業店舗115,249―437,111(4,700.29)3815,120557,86364ヴィラーヌ前橋分譲マンション営業所１店舗(群馬県前橋市　他)マンション販売営業店舗348――(―)―4277762ケイアイの仲介高崎営業所他 注文住宅店舗４店舗、仲介２店舗(群馬県高崎市　他)注文住宅、その他営業店舗57,305――(―)531,01458,37414東京事業部東京仕入１部他 事務所４店舗(東京都港区　他)分譲住宅本社機能476――(―)2,3212203,01843 (注) １．現在休止中の主要な設備はありません。２．上記の金額には消費税等は含まれておりません。３．帳簿価額のうち「その他」は、工具、器具及び備品であります。４．上記の他、他の者から賃借している設備の内容は下記のとおりであります。  事業所名(所在地)セグメントの名称設備の内容床面積(㎡)年間賃借料(千円)小山ハウジングセンター他 分譲住宅店舗24店舗(栃木県小山市　他)分譲住宅営業店舗7,450.7398,345hanamaruhouse伊勢崎展示場他 注文住宅店舗４店舗(群馬県伊勢崎市　他)注文住宅営業店舗1,227.0827,697ヴィラーヌ前橋(群馬県前橋市　他)マンション販売営業店舗297.00900ケイアイの仲介高崎営業所他 流通事業部店舗７店舗(群馬県高崎市　他)その他営業店舗1,464.8252,763東京事業部東京仕入１部他 事務所６店舗(東京都港区　他)その他営業所1,122.1438,048  
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式24,000,000計24,000,000 
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(平成28年３月31日)提出日現在発行数(株)(平成28年６月28日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式7,116,2507,116,250東京証券取引所(市場第二部)完全議決権株式であり、権利内容に何ら限定のない当社における標準となる株式であります。なお、単元株式数は100株であります。計7,116,2507,116,250――  
