項目	値
事業の内容	 ３ 【事業の内容】当社は、持株会社として傘下グループ会社の経営管理およびそれに付帯する業務を行っています。当社グループは、当社と子会社６社（非連結子会社であるFracti合同会社を除く）で構成され、国内市場では政府機関や地方公共団体、鉄道会社、高速道路会社等を、海外市場では国際協力機構等を主な顧客として、社会資本に関わる調査、計画、設計、検査試験等を主要業務とする建設コンサルタント事業を行っています。なお、当社は特定上場会社等に該当し、インサイダー取引規制の重要事実の軽微基準のうち、上場会社の規模との対比で定められる数値基準については、連結ベースの計数に基づいて判断することとなります。当社のグループ体制および各事業の主な内容、各事業における当社および関係会社の位置づけなどは以下のとおりです。また、当社グループの報告セグメントは、従来「建設コンサルタント事業」および「不動産賃貸業」の２つを報告していましたが、東京都内に分散していたグループ会社の生産拠点の自己所有社屋への集約を進めた結果、不動産賃貸業収入の大半が解消したことから、当連結会計年度より、「建設コンサルタント事業」として単一の報告セグメントに変更しています。  （参考：建設コンサルタント事業の事業分野と業務内容）事業分野業務内容モビリティ形成事業人やモノの移動に関する調査・解析、需要予測・分析、シミュレーション技術を活かして、快適で効率的な「移動」を実現するための施策の提案、交通施設の整備・改善等に関するコンサルティングサービスを提供します。環境、都市・地域創生事業自然環境や社会環境に関する調査・分析・評価、各種の計画策定技術を活かして、環境の維持・保全・改善に関するコンサルティングサービスを提供します。海外においても水資源開発、管理のコンサルティングサービスを通じて国際貢献活動に従事しています。人口減少を伴う少子高齢化、地域経済の衰退等の都市や地域の課題解決に向けた各種計画策定、各種施設計画策定、公共サービスへの民間活力導入支援等のコンサルティングサービスを提供します。社会インフラ、防災事業国内外での新幹線プロジェクト、高速道路・一般道路、各種構造物の新設のための計画・設計、事業管理・施工管理等に関するコンサルティングサービスを提供します。鉄道や道路の構造物に関する点検・試験・診断・監視・予測・補修・補強設計までメンテナンス分野の一連の技術を活かし、老朽化したインフラの保全、長寿命化等のコンサルティングサービスを提供します。新たな地域開発や鉄道・道路整備等に関する防災計画、地震、豪雨災害等に備える防災施設の整備計画、内水監視システム、被災地の緊急復旧、被災後の復興事業計画・設計などのコンサルティングサービスを提供します。  
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】　文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものです。（1）経営方針当社グループは、「新しい価値の創造により社会の持続的発展に貢献する」を経営理念とし、地域の安全・安心と持続ある国土形成に寄与する事業分野における活動を行っています。当社設立母体であり現在は当社の特定完全子会社である株式会社福山コンサルタントにおいて、運営の基本としてきた「基本は技術」という考え方を、当社グル―プ全体に共通する「Strong Culture」として承継・育成し、多様化・複雑化する社会資本整備における要請に対して、専門家集団として常に高い技術力で応え続けてまいります。（2）中長期的な経営戦略および経営指標第5次中期経営計画（2022年７月から2028年６月まで）において、不確実性が増す事業環境に臨機に対応すべく「再定義（Redefinition）」を旗印として、同経営計画期間末には売上高100億円を目指しています。また年次の目標値としては、売上高成長率5%以上、営業利益率10％以上、ＲＯＥ10％以上としています。３期目を迎える同経営計画における戦略は以下のとおりです。加えて人的資本投資への強化戦略も加えて競争力強化、経営基盤の強化に取り組んでいます。①建設コンサルタント事業（既存事業）の深化②研究開発、他社連携を核とした共創戦略（前中期経営計画から持続）の強化③Ｍ＆Ａ推進を中心とした規模・市場の拡張（3）経営環境当社グループの属する建設コンサルタント業界は、防災・減災、国土強靱化のための５か年加速化対策などを背景とした公共投資規模の持続を受けて、概ね堅調に推移しています。今後も頻発化・激甚化する自然災害対策や2050年カーボンニュートラルの実現に向けたＧＸなど多様化するニーズを背景に、堅調な市場環境が継続するものと想定しています。特に、地震・集中豪雨やこれに伴う土砂崩れ等の自然災害に対応する防災・減災事業、老朽化するインフラ設備（道路・橋梁）の老朽化対策事業に加え、グリーンインフラ等のインフラ・まちづくり分野における脱炭素化の推進など、様々な課題への対応が求められています。またDXや新技術開発による効率的な事業推進に加え、女性や外国人を含む多様な人材が働きやすい労働環境の整備、働くことによるひとりひとりの自己実現といった、より高い次元での経営力・有機的組織力が必要となっています。（4）対処すべき課題世界的に新型コロナウイルス流行による混乱からようやく落ち着きを取り戻し、経済活動や資本市場も回復傾向にあるものの、長引くロシアのウクライナ侵攻や各国の急速な政策金利引上げによる景気減速への警戒感は依然として高い状況が続いており、国内外の経済は依然として予断を許さない状況で推移していくものと思われます。一方、当社グループの属する建設コンサルタント業界について、国内では防災・減災事業や、橋梁・道路等の老朽化対策事業、地方創生等が大きな課題となっており、公共事業予算は一定の規模が確保されると予想しており、現在の受注活動も順調です。海外ではロシアのウクライナ侵攻の長期化や新興国の情勢不安などにより不安定な市場が継続すると想定しており、見込まれるリスクを軽減しながら業務を遂行する必要があります。当社グループとしては、役職員全員が建設コンサルタント事業という社会的存在意義と期待の大きい分野で活動していることを肝に銘じ、2022年７月から開始した以下の中期経営計画を着実に実行し、ステークホルダーの皆様の期待にお応えできるように経営力強化を進めてまいります。①社会の持続的発展に貢献できる「価値」の創出②グループ各社の事業基盤の強化と一体的変革③多様な働き方の導入、社員の自己実現の場としての組織編制④サスティナブル経営力の向上 
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財務状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりです。なお、文中の将来に関する記述は、当連結会計年度末(2023年６月30日)現在において、当社グループが判断したものです。①  国・地方公共団体への高い受注依存国および地方公共団体からの受注比率が高いことから、社会資本整備関係予算が縮減された場合には、経営成績に影響を受ける可能性があります。このリスクに対応するため、民間等の受注増加に向けた活動を強化しています。 ②  法的規制会社法、金融商品取引法、独占禁止法、個人情報保護法、下請法、建設コンサルタント登録規程などの様々な法的規制の適用を受けています。関連する内容で会社の信頼を損なう事態が発生した場合には、国および地方公共団体からの受注の前提となる指名競争入札参加資格の取り消しや一定期間の停止も予想され、その場合には経営成績に影響を受ける可能性があります。このリスクに対応するため、コーポレート・ガバナンス体制の強化、コンプライアンス姿勢の徹底を経営の重要課題として運営しています。 ③  契約不適合責任契約不適合責任が発生した場合には、当該顧客からの指名競争入札参加資格の停止等により経営成績に影響を受ける可能性があります。そのため、品質保証規格ＩＳＯ9001を活用して、成果品質の確保と向上に努めています。なお、万一契約不適合責任が発生した場合の損害賠償請求に備え、建設コンサルタント損害賠償責任保険に加入しています。 ④  情報セキュリティ事業活動において個人情報等、種々の秘匿対象情報を取り扱う場合もあります。万が一情報漏洩等が発生した場合には、経営成績に影響を受ける可能性があります。このリスクに対応するため、プライバシーマークの取得（17003301）による信頼性を確保するとともに、リスク管理マニュアルならびに情報セキュリティ管理規程に基づき、漏洩防止の徹底を図っています。ＩＴ化や電子納品制度の進展に伴い、情報セキュリティに関する潜在的なリスクが増大していることから、管理体制と社員教育の一層の強化を進めています。 ⑤　災害等による事業活動への影響当社グループでは、万一の自然災害に備えたＢＣＰ（事業継続計画）を策定するとともに、定期的な訓練により防災管理体制を敷いています。しかし、自然災害の規模によっては事業活動が低下あるいは制約される等、当社グループの業績に影響を及ぼす可能性があります。 ⑥　海外における内戦や政変等のカントリーリスク当社グループでは、OECD(経済協力開発機構)やＲ＆Iが発表しているカントリーリスクの格付け情報によってリスクレベルを継続的に把握・モニタリングするとともに、海外展開地域の拡大・分散によるカントリーリスクの軽減を行い、経営への影響の最小化を図っています。しかし、今後当社グループが事業展開する地域において対象となる事案が発生した場合には、一時的に業務の中断や延期によって、経営に影響を受ける可能性があります。  ⑦　業績の季節変動当社グループの売上高は、前連結会計年度までは主要顧客である国および地方公共団体への納期が年度末に集中することから、売上高ならびに利益が第３～４四半期連結会計期間に偏重する傾向がありました。前連結会計年度では、第６期期首から適用した「収益認識に関する会計基準」（企業会計基準第29号 2020年３月31日）等によりこの偏重傾向は緩和しています。なお、前連結会計年度及び当連結会計年度の各四半期連結会計期間の売上高、営業損益は下表のとおりです。                                                                                   （単位：千円） 2022年６月期第１四半期第２四半期第３四半期第４四半期　　合計売上高1,746,3832,191,1432,605,3232,004,1258,546,976営業損益80,341175,592565,925333,9461,155,806  　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                         （単位：千円） 2023年６月期第１四半期第２四半期第３四半期第４四半期　　合計売上高1,823,3292,029,5732,567,9912,145,8058,566,699営業損益192,898156,910408,934436,0061,194,750   ⑧　業務提携・企業買収等のリスク当社グループでは、中期経営計画に基づいて他社との業務提携を積極的に推進しています。加えて、企業買収等についても重要な成長戦略のひとつと位置付けています。企業買収等に際しては、対象企業の財務・事業等について事前に十分にリスクを吟味し正常収益力を分析した上で機関決定しますが、買収後に偶発の債務の発生や未認識債務の判明等事前調査で把握できなかった問題が生じた場合、また事業の展開等が計画どおりに進まず想定した企業価値の向上を生まない場合には、のれんの減損処理を行う必要が生じる等、当社グループの財政状態及び経営成績に影響を与える可能性があります。 ⑨　人材確保と育成について当社グループの事業は、人材への依存度が高く、成長戦略の推進においては専門性の高い人材の確保と育成が大きな鍵となっています。「Strong Culture」と位置付けた「基本は技術」を前提とした、多様な人材、専門性の高い人材採用施策を推進しています。また、社内外研修会、技術士資格取得支援制度、博士号取得支援制度に代表される教育訓練システムの活用と多様な働き方の制度導入によって、人材の育成施策、定着施策を強化しています。しかし、他産業を交えた工学系専門人材の獲得競争激化によって、人材採用が計画通り進まなかった場合や優秀な人材の流出が続いた場合には、当社グループの経営成績に影響を与える可能性があります。   
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】（１）経営成績等の状況の概要当連結会計年度における当社グループ（当社、連結子会社及び持分法適用会社）の財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は次のとおりです。①　財政状態の状況当連結会計年度の財政状態は、総資産は前連結会計年度末に比べて87百万円増加し、90億21百万円となりました。これは主に、現金及び預金が３億27百万円減少した一方で、完成業務未収入金及び契約資産が２億96百万円、退職給付に係る資産が93百万円、土地が63百万円増加したことによるものです。負債は前連結会計年度末に比べて７億35百万円減少し、21億59百万円となりました。これは主に、業務未払金が63百万円増加した一方で、未払消費税等が42百万円、未成業務受入金が１億８百万円、長期借入金が６億50百万円それぞれ減少したことによるものです。純資産は前連結会計年度末に比べて８億22百万円増加し、68億62百万円となりました。これは主に、利益剰余金の増加６億78百万円によるものです。 ②　経営成績の状況当連結会計年度における世界経済および我が国経済は、新型コロナウイルス流行による混乱からようやく落ち着きを取り戻し、経済活動や資本市場も回復傾向にあるものの、長引くロシアのウクライナ侵攻や各国の急速な政策金利引上げによる景気減速への警戒感は依然として高い状況が続いています。当社グループの属する建設コンサルタント業界は、令和４年度および令和５年度国土交通省関係予算における、「国民の安全・安心の確保」、「社会経済活動の確実な回復と経済好循環の加速・拡大」、「豊かで活力ある地方創りと分散型の国づくり」を３本柱とした基本方針の下、防災・減災、国土強靱化への対応や地域公共交通のリ・デザイン等に対するニーズの高まりを受け、安定的な市場環境で推移しました。このような状況の中で、当社グループは経営理念（新しい価値の創造により社会の持続的発展へ貢献する）の実現に向けて、第５次中期経営計画「Redefinition：再定義」を2022年７月に策定し、人口減少や少子高齢化、新型感染症等を受けて大きく変容する社会環境や労働環境にあわせた事業経営の強化を進めています。具体的には、グループ内および外部企業・団体との共創戦略により、「社会の持続的発展に貢献できる価値の創出」、「グループ各社の事業基盤の強化と一体的変革」、「多様な働き方、社員の自己実現の場としての組織編制」、「サスティナブル経営力の向上」を柱としています。海外事業では、展開する地域での情勢不安による業務の発注延期や規模縮小等を受けて、売上計画に大きな影響が生じ営業赤字となりましたが、グループ全体では、堅調な国内事業により前期を上回る売上高、各利益となり、ともに過去最高を達成しました。研究開発については、下水道管路劣化状態のAI画像診断技術の共同特許取得や、理化学研究所で開発された小型中性子源によるコンクリート内部の塩分濃度非破壊計測技術の普及に向けた事業法人（株式会社ランズビュー）の設立に参画しました。SDGsへの取組みとしては、主要業務である建設コンサルタント事業を通して、持続可能な社会づくりを目指すとともに、社内に設置したサスティナビリティ推進委員会を中心に積極的な活動を継続しています。資本市場への対応については、機関投資家や個人投資家向けに複数回のIR説明会を開催するとともに、資本コストや株価を意識した経営の実現に向けた対応を開示しました。なお、本年は持株会社体制移行から５周年を終えるなどの節目にあたるため、期首公約配当に加えた記念配当を行うことを既に開示済みです。以上の結果、当連結会計年度の受注高は90億46百万円（前期比2.0％増）、売上高は85億66百万円（同0.2％増）と、いずれも過去最高を更新しました。損益面では、国内業務の追い風を受けて、経常利益は12億２百万円（同3.5％増）、親会社株主に帰属する当期純利益は、８億８百万円（同3.7％増）と、いずれも過去最高を更新しました。なお、当社グループの報告セグメントは、従来「建設コンサルタント事業」および「不動産賃貸業」の２つを報告していましたが、東京都内に分散していたグループ会社の生産拠点の自己所有社屋への集約を進めた結果、不動産賃貸業収入の大半が解消したことから、当連結会計年度より、「建設コンサルタント事業」として単一の報告セグメントに変更しています。この変更により、セグメントごとの経営成績については記載を省略しています。 当連結会計年度の建設コンサルタント事業における事業分野別の売上高は次のとおりです。 事業分野前連結会計年度当連結会計年度前年比(％) 金額(千円)比率(％)金額(千円)比率(％)モビリティ形成事業2,823,13233.12,960,84334.64.9環境、都市・地域創生事業1,726,73920.21,424,45816.6△17.5社会インフラ、防災事業3,989,45046.74,181,39848.84.8合計8,539,323100.08,566,699100.00.3  当連結会計年度の建設コンサルタント事業における国内・海外での販売実績は次のとおりです。 事業分野前連結会計年度当連結会計年度前年比(％) 金額(千円)比率(％)金額(千円)比率(％)国内7,891,70492.47,985,48093.21.2海外647,6187.6581,2196.8△10.3合計8,539,323100.08,566,699100.00.3  ③ キャッシュ・フローの状況当連結会計年度における現金および現金同等物（以下「資金」という）は、16億30百万円となりました。なお、当連結会計年度における各キャッシュ・フローの状況とそれらの要因は次のとおりです。(営業活動によるキャッシュ・フロー)営業活動の結果、獲得した資金は６億19百万円（前連結会計年度は６億48百万円の獲得）となりました。これは主に、税金等調整前当期純利益12億10百万円、売上債権の増加額２億96百万円、法人税等の支払額４億52百万円などによるものです。(投資活動によるキャッシュ・フロー)投資活動の結果、使用した資金は１億61百万円（前連結会計年度は１億43百万円の使用）となりました。これは主に、生産施設整備による建物並びにOA機器等の有形固定資産の取得による支出１億65百万円などによるものです。(財務活動によるキャッシュ・フロー)財務活動の結果、使用した資金は７億85百万円（前連結会計年度は７億50百万円の使用）となりました。これは主に、長期借入金の返済による支出６億50百万円、配当金の支払額１億31百万円などによるものです。 ④　受注及び販売の状況1） 受注の状況当連結会計年度における建設コンサルタント事業の分野別の受注状況は次のとおりです。事業分野当連結会計年度(自  2022年７月１日至  2023年６月30日)受注高金額(千円)前年比(％)モビリティ形成事業3,070,5030.2環境、都市・地域創生事業1,689,8486.1社会インフラ、防災事業4,285,6621.8合計9,046,0142.0  当連結会計年度における建設コンサルタント事業の国内・海外での受注状況は次のとおりです。事業分野当連結会計年度(自  2022年７月１日至  2023年６月30日)受注高金額(千円)前年比(％)国内8,756,1068.8海外289,908△64.6合計9,046,0142.0  2） 販売実績当連結会計年度における建設コンサルタント事業の分野別の販売実績は、次のとおりです。事業分野当連結会計年度(自  2022年７月１日至  2023年６月30日)売上高金額(千円)前年比(％)モビリティ形成事業2,960,8434.9環境、都市・地域創生事業1,424,458△17.5社会インフラ、防災事業4,181,3984.8合計8,566,6990.3  当連結会計年度における建設コンサルタント事業の国内・海外での販売実績は次のとおりです。事業分野当連結会計年度(自  2022年７月１日至  2023年６月30日)売上高金額(千円)前年比(％)国内7,985,4801.2海外581,219△10.3合計8,566,6990.3  (注)１ 当連結会計年度における主な相手先別の販売実績および当該販売実績の総販売実績に対する割合は、次のとおりです。相手先前連結会計年度(自  2021年７月１日至  2022年６月30日)当連結会計年度(自  2022年７月１日至  2023年６月30日)金額(千円)割合(％)金額(千円)割合(％)国土交通省3,073,03536.02,861,57933.4    （２）経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりです。なお、文中の将来に関する事項は、当連結会計年度末(2023年６月30日)現在において、当社が判断したものです。 ①　重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成しています。この連結財務諸表の作成にあたっては、一定の会計基準の範囲内で見積りが行われており、資産・負債の状況を反映しています。これらの見積りおよび仮定については、継続して評価し、必要に応じて見直しを行っておりますが、これらの見積りおよび仮定には不確実性が伴うため、実際の結果はこれらの見積りとは異なることがあります。当社グループの連結財務諸表において採用する重要な会計方針は、「第５ 経理の状況 １ 連結財務諸表等 （１）連結財務諸表 注記事項(連結財務諸表作成のための基本となる重要な事項)」に記載していますが、特に重要なものは以下のとおりです。1） 受注損失引当金当社グループは、受注業務に係る将来の損失に備えるため、当連結会計年度末の未成業務のうち、損失の発生が見込まれ、かつ、当該損失額を合理的に見積ることができる業務については損失見込額を計上しています。想定外の事象の発生等により、当初の想定損失見込額より多額となる場合は、実際の損失見積額と異なる可能性があります。2） 繰延税金資産当社グループは、連結貸借対照表上の資産・負債の計上額と課税所得の計算上の資産・負債との一時差異に関して法定実効税率を用いて繰延税金資産および繰延税金負債を計上しています。また、繰延税金資産の回収可能性を評価するに際しては、将来の課税所得を十分に検討し、合理的に見積っていますが、将来の課税所得が予想を下回った場合は、繰延税金資産の修正が必要となる可能性があります。3） のれんの減損当社グループは、のれんについて、その効果の発現する期間を見積り、その期間で均等償却しています。資産性については、子会社の業績および事業計画等をもとに検討し、判断していますが、将来において経営環境の悪化等により収益が当初の想定を下回る場合は、のれんの減損処理を行う可能性があります。 ②　当連結会計年度の経営成績等の状況に関する認識及び分析・検討内容当社グループの当連結会計年度の経営成績は、売上高は85億66百万円と前連結会計年度と比べ19百万円増加しました。これは主に、防災関連業務やインフラ老朽化対策業務の売上高の増加によるものです。売上総利益は29億92百万円と前連結会計年度と比べ１億82百万円増加しました。これは主に、外注費や間接経費のコスト縮減によるものです。売上高に対する売上総利益率は34.9％となり、前連結会計年度と比べ2.0ポイント増加しました。販売費及び一般管理費は17億97百万円と前連結会計年度と比べ１億43百万円増加しました。売上高に対する販売費及び一般管理費率は21.0％となり、前連結会計年度と比べ1.6ポイント増加しました。営業利益は11億94百万円と前連結会計年度と比べ38百万円増加しました。売上高に対する営業利益率は13.9％となり、前連結会計年度と比べ0.4ポイント増加しました。営業外収益は前連結会計年度と同じ21百万円となりました。また、営業外費用は14百万円と前連結会計年度と比べ１百万円減少しました。経常利益は12億２百万円と前連結会計年度と比べ40百万円増加しました。売上高に対する経常利益率は14.0％と前連結会計年度と比べ0.4ポイント増加しました。特別利益は、保有株式の売却に伴う投資有価証券売却益として７百万円を計上しました。その結果、親会社株主に帰属する当期純利益は８億８百万円となり、前連結会計年度と比べ28百万円増加しました。以上の結果、親会社株主に帰属する当期純利益、売上高、営業利益、経常利益はすべて過去最高を更新しました。なお、当連結会計年度末の総資産が90億21百万円と前事業年度と比べ87百万円増加しましたが、自己資本比率が76.1％と前連結会計年度末と比べ8.5ポイント上昇し、当社グループは引き続き健全な財政状態であると認識しています。 　③ 資本の財源及び資金の流動性当社グループの運転資金需要のうち主なものは、製造原価、販売費及び一般管理費等の営業費用です。投資を目的とした資金需要は、主に設備投資やＭ＆Ａ等によるものです。事業の運転資金及び設備投資資金は、自己資金及び金融機関からの借入金を基本方針としています。なお、当連結会計年度末における長期借入金残高（1年以内返済予定を含む）は６億50百万円となりましたが、その目的は前述の設備投資および株式取得によるものであり、すべて金融機関から調達しました。 　④ 経営方針・経営戦略、経営上の目標の達成状況を判断するための客観的な指標等当社グループにおける前中期経営計画の最終年度である当連結会計年度においては、連結売上高85億66百万円、営業利益は11億94百万円、経常利益12億２百万円、親会社株主に帰属する当期純利益８億８百万円、営業利益率13.9％、ＲＯＥ12.5％となりました。新たな経営計画として、2022年７月に新中期経営計画（全体計画期間６年間で対象期間は2022年７月から2028年６月）を策定しました。新規中期経営計画でも、経営計画の骨格は変更することなく、市場動向に併せて常に経営戦略や戦術を再定義（Redefinition）しながら、売上高成長率５％以上、売上高営業利益率10％以上、ＲＯＥ10％以上の継続達成に努めていきます。 
経営上の重要な契約等	５ 【経営上の重要な契約等】該当事項はありません。　
研究開発活動	 ６ 【研究開発活動】新型コロナウイルス流行による混乱からようやく落ち着きを取り戻してきましたが、働き手の不足もあり、社会では以前よりも積極的にICTが活用され、社会構造を変革させるDXの取り組みが推進されています。また、近年の気候変動に伴い激甚化する自然災害に対して、人の命を守る減災・防災の技術開発も重要なテーマです。当社グループは、これらの社会課題に対して、先端的な技術を積極的に取り込み、社会実装するため体系的、戦略的な研究開発を進めています。具体的には、幅広いテーマを扱う「基礎研究」、研究の熟度を高め知財化や商品化をめざす「新技術開発」、開発商品の業務展開や販売を促進する「新商品事業展開」の３つに区分しています。「基礎研究」については、既存技術の高度化に加え、新事業の展開を支える技術としてAI、ブロックチェーン、最適化等の先端的技術についても、大学との共同研究、学位取得制度、企業連携等を活用して、その技術習得に努め、その成果を活用して積極的に特許取得に結びつけています。これらの基礎研究に加え、より幅広い技術習得のため、MBAやMOT取得などマネジメント分野の技術も積極的に習得しています。「新技術開発」では、AIベンダー、IoTメーカー、ビッグデータホルダー等の外部異業種企業とのアライアンスを加速し、外部企業の持つ技術と当社技術のシナジーにより先端的技術開発を早期に商品化できるよう研究開発を進めています。特に、防災・減災、インフラメンテナンス、スマートシティ、交通ビッグデータ分析、新モビリティ等の各研究分野に集中的に投資し、早期の商品化を目指しています。「新商品事業展開」では、インフラモニタリング、防災・減災、新モビリティ、交通ビッグデータ分析、SDGs、下水道等の各分野について、他機関とも連携しながら業務活用や事業展開を図っています。具体的な主な製品開発及び特許取得は、以下のとおりです。 ①　インフラモニタリングの事業展開かねてより国立研究開発法人理化学研究所他各社と取り組みを進めてきました「中性子によるコンクリート塩分濃度非破壊検査技術の実用化」について、その実用化に目途が立ったことから、株式会社福山コンサルタントも参画して株式会社ランズビューを2023年4月3日付で設立しました。同社の新技術は、橋梁の主要な劣化原因のひとつであるコンクリート内部の塩分濃度を非破壊で計測できることから、試料採取が困難な構造物への適用や計測時間の短縮に加えて、破壊検査で発生する試験箇所の再劣化リスクも抑制できます。設立した株式会社ランズビューとともに、予防保全型のインフラメンテナンス事業の拡大を目指していきます。 ②  「逃げ遅れゼロ」を目指す防災まちづくりDXの取り組み頻発する豪雨による内水氾濫を監視するため、水位センサーを用いた中小河川のリアルタイム水位観測およびAI水位予測データを提供するサービスの開発を進めています。今期も国土交通省の3D都市モデル構築・利活用プロジェクト“Project PLATEAU”にも参加し、デジタル技術を活用した「逃げ遅れゼロ」を目指す３つの自治体に実装し、防災まちづくり分野のDXを推進しました。 ③　新モビリティサービスの実装株式会社福山コンサルタントが参画するスマート高島平プロジェクト協議会による「外出したくなる・移動しやすい安全なまちづくり～回遊の分析・向上実装プロジェクトin高島平～」事業が、東京都の「地域を主体とするスマート東京先進事例創出事業」に選定されました。WiFiセンサーを用いた人流データの計測・分析を行いながら、利便性向上や賑わいの創出等につながる取り組みを実施していきます。 ④　交通ビッグデータ解析システムを用いたスマートシティへの展開株式会社福山コンサルタントは、AI、IoTなどの先端的技術を活用して都市や地域の課題解決と新たな価値を創出しようとする「スマートシティ」の展開に複数都市で参画しています。その中で、開発を進めている交通ビッグデータ解析システムを活用して、「広島市デジタル・トランスフォーメーション（DX）推進計画」の一環として進めている「Hiroshima City Dashboard（誰もが簡単に利用可能な人流可視化ダッシュボード）」の構築を行いました。このシステムは、国土交通省の「地域課題解決のための人流データの手引き（Ver1.1版）」にも掲載されるなど、関係機関の注目を集めています。  ⑤　SDGs事業の取り組み株式会社エコプラン研究所、株式会社福山コンサルタント等で構成する響灘ビオトープ共同事業体は、SDGs未来都市に選定されている福岡県北九州市の地域活性化およびSDGs推進のための各種活動を実施しています。30by30※の取り組みで注目される「国立公園などの保護地域以外で生物多様性保全に貢献する地域（OECM）」に響灘ビオトープ仮登録されたことから、その注目度も高くなっています。今期は様々なイベントを通じて、来訪者が生物多様性の価値を感じることのできる機会を積極的に提供しました。※30by30とは、2021年6月のG7サミットでG7各国が約束した2030年までに陸域と海域の30％以上を健全な生態系として保全する取り組み ⑥　Fracti合同会社の取り組み株式会社SVI研究所で開発した人流解析技術の事業化の一環で、株式会社福山コンサルタントの子会社として設立したFracti合同会社の事業が、令和4年度の経済産業省「出向起業等創出支援事業」に採択されました。その支援を受けながら、公益社団法人ジャパン・プロフェッショナル・バスケットボールリーグ（Bリーグ）と連携したスポーツ・ツーリズム事業を実施しました。今後は、他のスポーツリーグとの連携も含め事業を拡大させていく予定です。 ⑦ AI関連特許の取得株式会社SVI研究所で開発したAI技術を、公益財団法人日本下水道新技術機構と連携して下水道分野の維持管理技術と融合させることで関連の共同特許を、以下の通り2件取得しました。これらの技術を用いて、より効率的な下水道維持管理を目指して事業を拡大していきます。・分流式下水管への浸入水推定に係る特許AI技術を活用し、雨天時浸入水の多い地区を効果的に絞り込む手法を開発し、この技術に係る共同特許を取得しました（特許番号：7143542号）。・AIを活用した下水道管路の劣化状態診断に係る特許AIを活用した高精度、高効率な下水道管路の劣化状態の画像診断技術を開発し、この技術に係る共同特許を取得しました（特許番号：7270803号）。 上記活動における支出は117,173千円です。
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度の設備投資については、職場環境の整備や生産設備の増強、研究開発機能の充実・強化などを目的とした設備投資を積極的に行っています。当連結会計年度の設備投資の総額は197百万円であり、その主なものは、電子計算機の更新や職場環境整備によるものです。 
主要な設備の状況	２ 【主要な設備の状況】当社グループにおける主要な設備は以下のとおりです。(1) 提出会社(2023年６月30日現在)事業所名(所在地)設備の内容帳簿価額(千円)従業員数(名)建物及び構築物車両運搬具土地(面積㎡)建設仮勘定その他合計本社(福岡市博多区)本社－－63,850(1,073.62)5,80098170,6317[－]東京支社(東京都千代田区)事務所462,407－1,169,790(297.06)－－1,632,198－[－]中四国支社(広島市東区）事務所301,967－135,476(207.74)－1,599439,043－[－]  (2) 国内子会社(2023年６月30日現在)会社名事業所名(所在地)設備の内容帳簿価額(千円)従業員数(名)建物及び構築物車両運搬具土地(面積㎡)その他合計㈱福山コンサルタント本社(福岡市博多区)事務所80,0732,996460,904(466.20)37,907581,88139[8]㈱福山コンサルタント北九州本社(北九州市小倉北区)事務所128,5513,65438,774(257.08)13,496184,47739[10]㈱福山コンサルタント東京支社(東京都千代田区)事務所12,745－－(－)21,35834,10359[25]㈱福山コンサルタント東北支社(仙台市青葉区)事務所119,4841,300185,232(383.55)7,959313,97627[16]㈱福山コンサルタント中四国支社(広島市東区)事務所－－－(－)9,1169,11631[19]㈱福山コンサルタント南九州支店(熊本市中央区)事務所115,314746120,907(386.63)321237,2909[2]㈱環境防災本社(徳島県徳島市)事務所304,147196127,891(2,897.94)69,500501,73560[23]㈱地球システム科学本社(東京都千代田区)事務所3,139－－(－)3,8516,99128[10] (注) １  従業員数の[  ]は、臨時従業員数であり、期末現在人員を外書きで記載しています。２  帳簿価額のうち「その他」は、「機械装置」、「工具、器具及び備品」、「リース資産」です。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式12,000,000計12,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2023年６月30日)提出日現在発行数(株)(2023年９月28日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式6,235,8946,859,483東京証券取引所スタンダード単元株式数は100株です。計6,235,8946,859,483―― （注）2023年６月１日開催の取締役会決議により、2023年７月１日付で普通株式１株につき1.1株の割合で株式分割を行っています。これにより発行済株式総数(自己株式を含む)が、623,589株増加しています。
