項目	値
事業の内容	 ３ 【事業の内容】当社は、キャスター、台車等の製造及び販売を主要な事業とする会社で、当社を中核として周辺に以下の子会社を擁して、企業集団として事業を展開しております。当社グループに係る位置付けは、次のとおりであります。なお、当社グループの報告セグメントは、所在地のうちマレーシアと中国であります。 区分会社名所在地主要製・商品位置付け製造販売連結子会社NANSIN (MALAYSIA)SDN.BHD.マレーシアキャスター○○南星物流器械(蘇州)有限公司中　　国キャスター・台車○○  事業の系統図は以下のとおりであります。 
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】（1）会社の経営の基本方針当社グループは、「人づくり、製品（物）づくりを通して広く社会に貢献する」を経営理念としています。顧客満足度を高め、企業価値を向上させることにより、持続可能な企業としての責任を果たしていくことを経営の基本方針としています。《経営理念の3本柱》① 社会から頼られる企業を目指します・役に立つ製品やサービスの提供による顧客・消費者ならびに社会への貢献・適正な利益獲得による株主・投資家・従業員へのバランスの取れた還元と納税・法令や社会的規範の遵守（コンプライアンス）と積極的な情報開示・環境や雇用問題への取組みと地域貢献・共生　② 社会から求められる製品やサービスを提供します・製造原価の低減による価格競争力の強化・製品やサービスの品質向上による差別化・高付加価値化とクレームの削減・物流及び医療・介護等さまざまな分野における新製品の開発やサービスの企画・海外商品の調達と海外市場の開拓　③ 社会から愛される人材の育成に努めます・顧客ニーズをつかむ情報感応度・商品知識・提案型セールス・顧客の要望やクレームへの誠実で迅速な対応  (2) 経営戦略と対処すべき課題世界的に景気回復への不透明感が拭えない中、産業構造の変化に伴い、物流に関するニーズも大きく変わっていくことが予想されます。このような環境認識の下、当社グループは、持続的な成長軌道の確保に向け、以下の課題に取り組んでまいります。① 経営基盤の再構築・ 選択と集中当社グループの強みを活かした製品に経営資源を集中配分し、安定した高い品質の維持と共に、顧客満足度の向上を図ります。・ 収益力の改善原材料価格上昇など外部環境の変化に適応するため、継続的に事業全体の効率改善によるコストダウンに努めると共に、必要に応じ適正なマージン確保に向けた価格改定にも取り組みます。② 成長への投資・ 新製品の展開開発体制を強化し、広く社会に求められる製品づくりに取り組みます。・ 海外事業の強化ＡＳＥＡＮを中心に、当社グループ製品の強みを活かせる産業分野の顧客開拓に努めます。・ 人財の育成コミュニケーションの活性化と学びの機会提供に積極的に取り組み、次世代に向けた人財の充実を図ります。 
事業等のリスク	３ 【事業等のリスク】当社グループの経営成績及び財政状態等に影響を及ぼす可能性があると経営者が認識しているリスクには以下のようなものがあります。但し、以下は当社グループに関するすべてのリスクを網羅したものではなく、記載されたリスク以外のリスクも存在します。かかるリスク要因のいずれによっても、当社グループの経営成績又は財政状態に影響を及ぼす可能性があります。尚、将来に関する事項については別段の記載がない限り、本有価証券報告書の提出日現在において当社グループが判断したものです。 ① 事業を取り巻く経済情勢当社グループは、日本をはじめマレーシア、中国で事業を展開しており、それぞれの市場における景気動向や需要変動に影響を受けます。市場において、景気の減速、需要構造の変化、価格競争の激化が進むことにより、当社グループの経営成績と財政状態に影響を及ぼす可能性があります。 ② 特定調達先への依存当社グループは、原材料及び部品等を可能な限り多数の取引先から調達するようにしています。しかしながら、より高い品質のものを競争力のある価格で調達しようとする場合、特定の調達先に集中することがあります。また特別な技術や性能を要する材料、部品等については、供給可能な調達先が限定されることがあります。そのため予期せぬ事由によって、それらの調達先からの供給が停止した場合、又は適時に調達ができない場合、当社製品の生産停止やコストの増加をもたらす可能性があります。これらのリスクは、一次調達先、及び二次以降の調達先における予期せぬ事由の他に、自然災害や火災、テロ等の非常事態、感染症流行等の影響により顕在化する可能性があります。当社としては、サプライヤーとの連携を強化し、影響を極小化すべく努めていますが、想定を上回る需給の逼迫やこの影響が更に長期化した場合には、当社グループの経営成績又は財政状態に影響を及ぼす可能性があります。③ 製品の品質当社グループでは、製品の特性に応じた最適な品質の確保に全力を挙げて取り組んでおります。しかしながら、製品の欠陥又は不具合による大規模なリコールや改善対策等が発生した場合、製品評価、大幅なコスト増加、企業イメージ及び販売低下等により、当社グループの経営成績又は財政状況に影響を及ぼす可能性があります。④ 法的手続き当社グループは、国内及び海外事業に関連して、訴訟などの対象となるリスクがあります。これらの訴訟などにおいて、当社グループにとって不利な結果が生じた場合には、当社グループの経営成績及び財務状況に大きな影響を及ぼす可能性があります。 ⑤ 知的財産権侵害当社グループは、他社製品との差別化を図るため、事業に有用な知的財産の取得に努める一方、第三者の知的財産権に対する侵害の予防に努めています。しかしながら、第三者から知的財産に関する訴訟等を提起されたり、第三者が当社グループの知的財産権を侵害したりする可能性は皆無とはいえず、この場合、当社グループの経営成績及び財務状況に大きな影響を及ぼす可能性があります。⑥ 情報セキュリティ当社グループの事業活動における情報システムの重要性は非常に高まっており、システムやデータ等の情報資産の保護に努めています。しかしながら、災害、サイバー攻撃、不正アクセスその他不測の事態により、重要な業務の中断や機密データの漏洩等が発生した場合、当社グループの業績及び財務状況に大きな影響を及ぼす可能性があります。 ⑦ 製品の材料価格上昇需給状況の急激な変動や、災害、産出国における政情の変化などにより、材料価格が高騰し、製造コストが上昇する可能性があります。予測を超えた需要及び市況変動により、当社製品の製造コストが上昇した場合、当社グループの経営成績又は財政状況に影響を及ぼす可能性があります。 ⑧ 為替レートの変動　円換算時の為替レートの変動が、当社グループの業績及び財政状況に影響を及ぼす可能性があります。 ⑨ 自然災害や事故、感染症等による影響当社グループは、日本及びマレーシア、中国に製造拠点等の設備を有しています。　当該各地で大規模な地震・台風・洪水等の自然災害や火災等の事故、感染症の発生により、当社グループ又はその取引先の操業の中断等の重大な支障をきたす場合があります。想定を超える規模で自然災害や事故、感染症が発生し、製造拠点等の設備の損壊、又は部品調達、製品の生産や販売、物流等が遅延若しくは停止する場合には、当社グループの経営成績又は財政状態に影響を及ぼす可能性があります。  
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】当連結会計年度における当社グループの財政状態、経営成績及びキャッシュフロー（以下、経営成績等という）の状況の概要並びに経営者の視点による当社グループの経営成績等の状況に関する認識及び分析、検討内容は次のとおりです。なお、当社はキャスター、台車等を主とする単一セグメントであるため、セグメント別の記載はしておりません。 　(経営成績等の状況の概要)(1)財政状態及び経営成績の状況　当連結会計年度におけるわが国経済は、新型コロナウィルス感染症の行動制限が徐々に緩和される一方で、ウ　　クライナ情勢による地政学的な緊張の高まり等から、先行きの不透明な状況が続きました。物流機械を取り扱う当社グループにとって、サプライチェーンの停滞が長期化する中で、原材料価格の上昇や輸送コストの上昇圧力は依然強く、今後とも厳しい経営環境が続くと思われます。 　こうした状況下、当社グループは、適正なマージン確保に向けた価格改定を進めるとともに、新しいニーズに対応する新製品の開発などを進め、持続的な成長軌道の回復に向けた基盤づくりに取り組みました。 セグメントの業績を示すと、次のとおりであります。○日本　売上高は、9,068,108千円（前年同期比6.2％増）、セグメント利益（営業利益）は、15,046千円（前年同期比 91.6％減）となりました。○マレーシア　売上高は、3,879,203千円（前年同期比46.5％増）、セグメント利益（営業利益）は、139,527千円（前年同期のセグメント損失は329,120千円）となりました。○中国　売上高は、2,178,174千円（前年同期比 22.9％増）、セグメント利益（営業利益）は、244,414千円（前年同期比 65.5％増）となりました。 資産、負債及び純資産の状況を示すと、次のとおりであります。（資産） 流動資産は、前連結会計年度末に比べて1.5%増加し、11,173,301千円となりました。これは主に、商品及び製品が769,325千円増加したことによります。 固定資産は、前連結会計年度末に比べて1.1%増加し、4,850,691千円となりました。これは主に、投資その他の資産にある投資有価証券が35,126千円増加したことによります。この結果、総資産は、前連結会計年度末に比べて 1.4%増加し、16,023,992千円となりました。 (負債) 流動負債は、前連結会計年度末に比べて5.3%増加し、3,523,330千円となりました。これは主に、支払手形及び買掛金が113,930千円増加したことによります。 固定負債は、前連結会計年度末に比べて19.4%減少し、1,090,199千円となりました。これは主に、役員退職慰労引当金が126,750千円減少したことによります。この結果、負債合計は、前連結会計年度末に比べて1.8%減少し、4,613,529千円となりました。（純資産）純資産合計は、前連結会計年度末に比べて2.7%増加し、11,410,462千円となりました。これは主に、利益剰余金が458,024千円増加したことによります。この結果、自己資本比率は71.2%となりました。  (2)キャッシュ・フローの状況　　当連結会計年度末における現金及び現金同等物は、前連結会計年度末に比べ848,802千円減少し、3,727,035千円となりました。（営業活動によるキャッシュ・フロー） 営業活動による資金の減少は、516,622千円（前年同期は390,387千円の増加）となりました。これは主に、棚卸資産の増加額914,614千円によるものであります。（投資活動によるキャッシュ・フロー） 投資活動による資金の減少は、240,417千円（前年同期は112,017千円の減少）となりました。これは主に、有形固定資産の取得による支出192,823千円によるものであります。（財務活動によるキャッシュ・フロー） 財務活動による資金の減少は、119,022千円（前年同期は570,010千円の減少）となりました。これは主に、配当金の支払額134,584千円によるものであります。 (生産、受注及び販売の状況)(1) 生産実績当連結会計年度における生産実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称生産高(千円)前年同期比(％)日本1,884,23915.8マレーシア4,089,11247.6中国1,841,68919.8合計7,815,09531.7 (注)  1　金額は販売価格によっており、セグメント間の内部振替前の数値によっております。 (2) 受注実績販売実績に基づいて生産計画をたて、これにより生産をしているため、受注生産は行っておりません。 (3) 販売実績当連結会計年度における販売実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称販売高(千円)前年同期比(％)日本9,043,1476.3マレーシア122,96427.6中国642,1647.4合計9,808,2776.6 (注)  1　セグメント間取引については、相殺消去しております。2  主な相手先別の販売実績及び総販売実績に対する割合は、次のとおりであります。　相手先前連結会計年度当連結会計年度金額(千円)割合(％)金額(千円)割合(％)㈱山善1,243,67713.511,483,57815.13㈱本宏製作所807,7058.781,106,72311.28 3　上記の金額には、消費税等は含まれておりません。 (経営者の視点による経営成績等の状況に関する分析・検討内容)　経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 （１）重要な会計方針及び見積り当社グループの連結財務諸表は、わが国において一般に公正妥当と認められる会計基準に基づき作成されております。その作成には、経営者による会計方針の選択・適用と、資産・負債や収益・費用の報告金額及び開示に影響を与える見積りを必要とします。経営者は、これらの見積りについて過去の実績等を勘案し合理的に判断していますが、実際の結果は不確実性があるためこれらの見積りと異なる場合があります。　当社グループの連結財務諸表で採用する重要な会計方針は、第５［経理の状況］の連結財務諸表の「連結財務諸表作成のための基本となる重要な事項」に記載していますが、特に次の重要な会計方針が連結財務諸表作成における重要な見積りの判断に大きな影響を及ぼすものと考えております。 ①　貸倒引当金当社グループは、売上債権等の貸倒損失に備えて回収不能となる見積額を貸倒引当金として計上しております。将来、顧客の財務状況が悪化し支払能力が低下した場合には、引当金の追加計上または貸倒損失が発生する可能性があります。 ②　繰延税金資産当社グループは、繰延税金資産の回収可能性の評価に際して、将来の課税所得を合理的に見積っております。繰延税金資産の回収可能性は将来の課税所得の見積りに依存するので、その見積額が減少した場合は繰延税金資産が取り崩され損失が発生する可能性があります。 （２）当連結会計年度の経営成績の分析当社グループの当連結会計年度の経営成績は、下記のとおりであります。(単位：千円) 2022年３月期2023年３月期前期比金額金額増減額増減率売上高9,203,0429,808,277605,2346.6％営業利益134,041208,56374,52155.6％経常利益182,503329,206146,70380.4％親会社株主に帰属する当期純利益178,500593,345414,845232.4％１株当たり当期純利益金額26.38円87.69円61.31円232.4％ 　当連結会計年度におけるわが国経済は、新型コロナウィルス感染症の行動制限が徐々に緩和される一方で、ウクライナ情勢による地政学的な緊張の高まり等から、先行きの不透明な状況が続きました。物流機械を取り扱う当社グループにとって、サプライチェーンの停滞が長期化する中で、原材料価格の上昇や輸送コストの上昇圧力は依然強く、今後とも厳しい経営環境が続くと思われます。 　こうした状況下、当社グループは、適正なマージン確保に向けた価格改定を進めるとともに、新しいニーズに対応する新製品の開発などを進め、持続的な成長軌道の回復に向けた基盤づくりに取り組みました。　その結果、当連結会計年度の売上高は9,808,277千円（前年同期比6.6％増）となりました。一方で、原材料価格の上昇と円安の進行が重なったことによるコストアップの影響は大きく、営業利益は208,563千円（前年同期比55.6％増）、経常利益は329,206千円（前年同期比80.4％増）、親会社株主に帰属する当期純利益は593,345千円（前年同期比232.4％増）となりました。 ①　事業の種類別売上高の分析キャスター事業の売上高は6,169,071千円（前年同期比3.9％増）となりました。　その他事業の売上高は3,639,206千円（前年同期比11.5％増）となりました。 ②　営業外損益及び特別損益の分析（営業外損益）営業外収益として、受取賃貸料39,499千円等を計上しております。　営業外費用として、賃貸収入原価7,521千円等を計上しております。 （特別損益）特別利益として、為替換算調整勘定取崩益403,005千円等を計上しております。特別損失として、固定資産除売却損17,173千円等を計上しております。 （３）資本の財源及び資金の流動性についての分析当社グループの資金状況は、下記のとおりであります。(単位：千円) 2022年３月期2023年３月期増減額営業活動によるキャッシュ・フロー390,387△516,622△907,009投資活動によるキャッシュ・フロー△112,017△240,417△128,400財務活動によるキャッシュ・フロー△570,010△119,022450,987現金及び現金同等物に係る換算差額56,08327,260△28,823現金及び現金同等物の増減額△235,557△848,802△613,245現金及び現金同等物の期首残高4,811,3954,575,838△235,557現金及び現金同等物の期末残高4,575,8383,727,035△848,802  　当社の主な資金需要は、人件費、販売費及び一般管理費等の営業費用並びに固定資産等にかかる投資であります。これらの資金需要につきましては、主に自己資金により賄えるものと判断しております。しかし、昨今の経済環境の不透明感を鑑み、手許資金を常に一定水準以上を保つように取締役会にて議論し、必要に応じ銀行借入等により対応してまいります。 当連結会計年度末における現金及び現金同等物は、前連結会計年度末に比べ848,802千円減少し、3,727,035千円となりました。 （営業活動によるキャッシュ・フロー）　営業活動による資金の減少は、516,622千円（前年同期は390,387千円の増加）となりました。これは主に、棚卸資産の増加額914,614千円によるものであります。 （投資活動によるキャッシュ・フロー）投資活動による資金の減少は、240,417千円（前年同期は112,017千円の減少）となりました。これは主に、有形固定資産の取得による支出192,823千円によるものであります。 （財務活動によるキャッシュ・フロー）財務活動による資金の減少は、119,022千円（前年同期は570,010千円の増加）となりました。これは主に、配当金の支払額134,584千円によるものであります。 （４）今後の見通し　世界的に景気回復への不透明感が拭えない中、原材料や輸送コストの上昇圧力は依然強く、今後とも収益を圧迫する状況は続くと思われます。　このような厳しい経営環境下、事業効率の改善によるコストダウンを進める一方、適正なマージン確保に向けた価格改定を継続し、収益力の回復に努めます。　また、持続的な成長軌道を確保するため、製造業としての原点に帰り、選択と集中による経営基盤の再構築に取り組むと同時に、人財への投資を中心に開発力や営業力の強化にも取り組みます。 
経営上の重要な契約等	５ 【経営上の重要な契約等】当連結会計年度における経営上の重要な契約等はありません。 
研究開発活動	 ６ 【研究開発活動】当社グループの研究開発活動は、主に日本で行っており、車輪、キャスター、台車他物流機器について、国内外の市場に向けて、海外工場と連携しながら既存品の性能向上、ラインナップ強化、新製品の迅速な開発を積極的に行っております。研究開発費の総額は57,321千円であります。当社は顧客の要求に応じた新製品のスピーディーな開発、市場投入、現行品の品質向上とコストダウンに力を入れており、当連結会計年度の主な成果は、次のとおりであります。 （１） キャスター１） 一般キャスター各種一般用キャスターの性能、品質向上に努め、既存製品や固定概念に捉われない新製品開発を行っております。従来品においては、マレーシア工場への生産移管によるコストダウンを行っており、同時に更なる性能アップのための改良も併せて行っております。 ２）車輪従来品のマレーシア工場への生産移管に合わせて、より性能を向上させたモデルチェンジを行うため、材料、構造、デザインから見直し、高性能、低コストの新型車輪の開発を継続しております。過酷な条件下での使用にも変形することなく耐えられるよう強度アップにも力を入れております。回転、旋回性能の向上、衝撃吸収性の向上、その他あらゆる要求に応えるために、新しい材料や配合を用いた新製品開発及び研究にも引続き取組んでまいります。 （２） 物流機器国土交通省が推進する「ホワイト物流推進運動」への参加を機に、物流業界の課題解決に向けた新製品の開発を継続して行っております。また、好評をいただいている軽量、コンパクト、静音の樹脂製台車及び樹脂製平台車について、更なる利便性向上を図るための新製品開発も継続して行っております。引き続き、性能と利便性の向上を図った新製品の開発、材料の選定、従来に無い付加価値を盛り込んだ新規性のある台車など、従来品の更なる品質向上と低コスト化の両立も進めております。 （３） 医療用機器及びキャスター従来品のモデルチェンジに取り組んでおり、性能向上に努め、顧客の要求に応じた製品の開発を行っております。またラインナップの充実と合わせて使用部材の共用化を図りコストダウンにも力を入れております。 
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度の当社グループの設備投資総額は150,220千円であります。その主要なものは、製造機械・金型や車両・運搬具を中心とした有形固定資産への投資が149,847千円、特許権仮勘定を中心とした無形固定資産への投資が373千円であります。これらの投資は、すべてキャスター及び台車の生産・販売のための投資であります。 
主要な設備の状況	２ 【主要な設備の状況】(1) 提出会社2023年３月31日現在事業所名(所在地)セグメントの名称帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)リース資産その他(注)１合計千葉ニュータウン工場(千葉県印西市)日本812,2049,9131,799,105(79,960)4,91719,1202,645,26380本社(東京都中央区)日本5,1459,789－220,15122,276257,36253名古屋支店(名古屋市中区)日本93,224－60,755(335)4,553755159,28810大阪支店(大阪市東成区)日本23,9490112,208(162)3,844792140,79511九州支店(福岡市博多区)日本－－－3,1261,2854,4124西新井店舗(東京都足立区)(注)２日本49,020－6,915(2,552)－－55,936－大阪支店(大阪市東成区)(注)３日本－－150,969(218)－－150,969－  （注）１  帳簿価額のうち「その他」は、工具・備品及び金型であります。２　土地及び建物をスギホールディングス株式会社に賃貸しています。３  大阪市の土地の一部を更地にし、東洋カーマックス株式会社へ賃貸しています。 (2) 国内子会社該当事項はありません。 (3) 在外子会社2023年３月31日現在会社名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)その他(注)１合計NANSIN(MALAYSIA)SDN.BHD. (マレーシア／ペナン)マレーシアキャスター生産設備315,675235,710 (－)[40,789]44,963596,350181南星物流器械(蘇州)有限公司(中国／蘇州)中国キャスター・台車生産設備－10,318 (－)[7,952]23,07233,39188  (注) １　帳簿価額のうち「その他」は、工具・備品及び金型であります。建設仮勘定は含まれておりません。２　上記中[　]内は賃借中のものを示しております。３　現在休止中の主要な設備はありません。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式29,200,000計29,200,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2023年３月31日)提出日現在発行数(株)(2023年６月30日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式7,708,0007,708,000東京証券取引所 スタンダード市場単元株式数は100株であります。計7,708,0007,708,000――  
