項目	値
事業の内容	 ３ 【事業の内容】当社グループは、当社、連結子会社（大同工業株式会社、キョーワ株式会社、SANKYO KASEI SINGAPORE PTE.LTD．、産京貿易（上海）有限公司、SANKYO KASEI (THAILAND) CO.,LTD.及びSANKYO KASEI VIETNAM CO.,LTD．）、持分法適用関連会社（三東洋行有限公司）の計８社で構成されております。当社グループの事業における位置付けは、次のとおりであります。　［科学事業セグメント］土木・建材資材関連、情報・輸送機器関連、日用品関連及び化学工業関連の各分野において、主として原料・資材となる商品を販売しております。 ［建装材事業セグメント］主に住宅用部材の販売及び各種木工製品の製造販売をしております。大同工業株式会社は、当社からの加工委託により住宅用部材の保管・仕分梱包・出荷を行っております。キョーワ株式会社は、各種木工製品の製造販売を行っております。　海外取引については、海外子会社（SANKYO KASEI SINGAPORE PTE.LTD．、産京貿易（上海）有限公司、SANKYO KASEI (THAILAND) CO.,LTD.及びSANKYO KASEI VIETNAM CO.,LTD．）や海外関連会社（三東洋行有限公司）を通じて仕入・販売するほか、当社が直接、取引先と仕入・販売を行っております。 事業の系統図は、次のとおりであります。 
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。 (1) 会社の経営の基本方針当社グループは、お客様中心の営業活動を基本として、環境に優しい商品の提案に積極的に取り組むとともに、お客様に喜ばれるグローバル商社を目指すことを、経営の基本方針としております。 (2) 中長期的な会社の経営戦略当社グループは、以下のような中期的な経営戦略の下に、多様化する顧客ニーズに迅速に対応し、タイムリーで的確な商品・サービスの提供に努め、企業競争力の強化、企業価値の向上に取り組んでおります。①収益の向上当社は創業以来、一貫して技術コンサルタントを主体とした技術指向型営業を行い、商社でありながらファブレスによるものづくりを行うなど、より付加価値の高い商品提供を目指しております。具体的には長年蓄積した技術・ノウハウを駆使したファインケミカル（精密化学品）商品への指向を図るなか、化学系商材に限らない幅広い取扱品目を展開し、併せて東南アジアへの営業基盤の拡大・整備等に積極的に取り組んでおります。また、建装材事業にメーカー機能を取り込み、その強化を図るため、2015年12月に家具及び木工製品の製造販売を主たる事業とするキョーワ株式会社を完全子会社とし、事業基盤の拡充とグループ収益の改善に持続的に取り組んでおります。②海外の市場拡大近年、国内経済がシュリンクするなか、営業の軸足について東南アジアを中心とした海外に移し、海外のお客様に対する販売だけでなく輸入品の取り扱いにも力を入れて取り組んでおります。これまで当社は1995年に東洋紡績株式会社（現 東洋紡株式会社）との合弁で香港に三東洋行有限公司を、2002年にはSANKYO KASEI SINGAPORE PTE.LTD.を、2007年には中国上海市に産京貿易（上海）有限公司を、2010年にはタイ王国バンコク都にSANKYO KASEI (THAILAND) CO.,LTD.をいずれも独資で設立、2023年１月にはベトナム社会主義共和国Ho Chi Minh市にSANKYO KASEI VIETNAM CO.,LTD.を設立いたしました。これらの海外５拠点と国内６拠点のグループ力を集結し、お客様に喜ばれるソリューション営業を展開しております。③サステナビリティへの取組みと高品質体制の確立すべての事業目的の遂行に当たっては、環境保全、省資源、健康・労働環境への配慮と公正・適切な処遇、公正な取引、自然災害等への危機管理など、社会貢献と地球環境のサステナビリティ向上に努めております。また、先端技術分野、社会貢献ならびに地球環境に資する分野をターゲットとすることで、高付加価値経営の基盤づくりを目指しています。④人的資本や知的財産への投資等当社は、役職員の心身の健康に資するよう労働衛生管理の改善に努めるとともに、人材育成方針に基づき、職務遂行能力を高めるための技能・技術・知識習得と階層別の期待役割、発揮能力及び態度を習得する機会を提供・支援し、専門性の高い人材集団となることを目指しております。また、取引先との連携を通じて、必要に応じて知的財産への投資機会にも積極的に取り組みます。⑤事業継続計画への取組み予想される広域災害及び重大な局所災害の発生後、人命を尊重し、会社がいち早く事業を再開し、災害に起因する従業者の経済的不安の解消や、生活行動の早期正常化を目指すとともに、非常時において当社グループのレジリエンスを発揮し、できる限りの社会貢献を行うことを目的として「事業継続計画（BCP）」を策定しております。この計画により、お客様への商品・製品の納入を早期に確保し、お客様所有資産（情報及び知的財産を含む。）の流出防止・保全対策に貢献するとともに、当社グループの知的財産やノウハウ流出の保護を行い、お客様のみならず利害関係者に安心を提供し、信頼と満足を得る企業となることを目指しております。 (3) 会社の対処すべき課題わが国経済は、大幅な円安を背景としたインバウンド需要の拡大や輸出の増加に加えて、実質賃金が上昇に転じる見込みであること等から、個人消費を中心とした緩やかな持ち直し基調となることが予想されるものの、他方で海外要因には、ウクライナや中東をはじめとする国際情勢の緊迫、資源ならびに材料価格の高止まりの長期化等、強い下押し要因があることから、総じて厳しい事業環境となることが見込まれます。このような状況のなか、当社グループは国内外における環境の変化に迅速に対応し、機能性商材を中心とした新規開発の加速と継続的な業務改善活動の推進により事業の拡大と収益力の強化に注力してまいります。また、海外事業では、アジアにおける営業５拠点（香港、上海、タイ、シンガポール、ベトナム）との連携による輸出入及び海外進出企業との取引拡大を推進します。 業務改善活動では、ISO9001・14001及び事業継続マネジメントシステム（BCMS）による体質強化活動を引き続き進化させるとともに、ICTの更なる活用等を通じて効率的な働き方を推進し、事業の持続性の向上を図ってまいります。今後の更なる飛躍を目指し、グループ一丸となってこれらの課題に取り組み、企業価値の向上に努めてまいります。  
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。当社グループは、これらのリスク発生の可能性を認識したうえで、発生の回避および発生した場合の対応に努める方針であります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであり、また、事業等のリスクはこれらに限定されるものではありません。(1) 国内経済の動向当社グループは主に内需を対象としたビジネスを行っているため、国内経済の動向に影響を受けます。新規事業の開発や海外事業の拡大に取り組んでおりますが、国内需要の減少や厳しい市場競争による価格低下により、当社グループの経営成績及び財政状態に影響を与える可能性があります。(2) 取引先の海外移転当社グループは、取引先による製造拠点の海外移転が進行したことに対応するため、東南アジアを中心に海外拠点を拡充しグローバル化を推進しております。しかしながら、主要な取引先の海外移転に適時適切に対応できず商権が減少した場合には、当社グループの経営成績及び財政状態に影響を与える可能性があります。(3) 原油価格の変動当社グループの取扱商品である石油化学製品の価格は、原油価格の変動に影響を受けます。当社グループは、仕入先との価格交渉を行うとともに、コスト削減に努めておりますが、原油価格の著しい変動を商品価格に転嫁しきれない場合、当社グループの経営成績及び財政状態に影響を与える可能性があります。(4) 為替の変動当社グループは、輸出入取引等に係る為替変動リスクを軽減するため、ヘッジ手段として為替予約を締結しておりますが、予測を超えた為替レートの変動があれば、当社グループの経営成績及び財政状態に影響を与える可能性があります。(5) 取引先の信用リスク当社グループは、国内外の取引先に対する売掛債権等について、信用供与を行っております。これら信用リスクの低減のため、取引先を定期的に評価し、必要に応じて保全措置を講じております。しかし、予期せぬ貸倒れ等が発生した場合には、当社グループの経営成績及び財政状態に影響を与える可能性があります。(6) 保有株式当社グループは、取引関係の安定確保のため取引先の株式を保有しておりますが、急激な市況の悪化などによる時価の下落や投資先の信用悪化などによって減損処理が必要な場合、当社グループの経営成績及び財政状態に影響を与える可能性があります。(7) 事業投資当社グループは、新会社の設立、製造子会社における設備投資等の投資活動を行っております。新規事業への投資においては、事業計画の実現性及び採算性を精査したうえで意思決定を行うなどリスク軽減に努めておりますが、事業が安定して収益を生み出すまでにはある程度の時間がかかることから、当社グループの利益が一時的に低下する可能性があります。また、市場環境の急速な変化や不測の事態等により当初の事業計画を達成できない場合には、当社グループの経営成績及び財政状態に影響を与える可能性があります。(8) 自然災害等当社グループは、地震、風水害等の自然災害やパンデミックが発生した場合に備えて、BCP（事業継続計画）の策定、防災訓練の実施、社員安否確認システムの整備などの対策を講じております。しかしながら、大規模な自然災害等が発生した場合には、サプライチェーンの寸断による販売活動の停滞や、工場設備の被災に伴う生産活動の停止によって、当社グループの経営成績及び財政状態に影響を与える可能性があります。(9) 情報システム当社グループは、情報システムの安全と安定稼働を確保するため、「情報管理規程」等を定め、情報セキュリティの強化、バックアップ体制の構築等に取り組んでおります。しかしながら、予期せぬ障害等により基幹系システムが壊滅的なダメージを受けた場合には、業務の停止による機会損失等によって、当社グループの経営成績及び財政状態に影響を与える可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(経営成績等の状況の概要)当連結会計年度における当社グループ（当社、連結子会社及び持分法適用関連会社)の財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という。）の状況の概要は次のとおりであります。 (1) 経営成績の状況当連結会計年度におけるわが国経済は、コロナ禍による活動規制からの本格的な緩和により緩やかな回復基調ながら、資源、原材料価格高の長期化ならびに物価高などの下押し圧力があり弱含みで推移しました。このような状況の下、当社グループにおいては、原材料の高騰による価格改定は徐々に一段落してきた一方で、大幅な円安傾向により輸入品の一部が価格競争に見舞われる中で、国内外の新たな機能性商材の取引拡大に引き続き注力いたしました。これらの結果、売上高は262億２千７百万円（前年同期比1.9％減）、営業利益は３億８千２百万円（前年同期比12.3％増）、経常利益は５億２百万円（前年同期比6.6％増）、親会社株主に帰属する当期純利益は３億４千６百万円（前年同期比14.1％増）、対前年同期比で減収ながら増益となりました。主な増益要因としましては、原材料価格の上昇に対し価格改定が遅れていた一部商品の是正が図れたこと、ならびに建装材事業セグメントにおいて、業務効率改善が進展したことが寄与しました。なお、当社の連結子会社であったSY RUBBER (THAILAND) CO.,LTD.は、2024年3月25日付書面にて開示いたしましたとおり、当社が保有していた同社の全株式を譲渡したことにともない、当社の連結子会社から除外されることとなりました。事業セグメント別の概況は次のとおりであります。 ［科学事業］＜土木・建材資材関連分野＞土木関連分野では、道路舗装用改質剤は増加しましたが、環境負荷軽減セメント用ならびにコンクリート二次製品用の添加剤が減少し大幅減収となりました。建材資材関連分野では、建材ボード用薬剤が伸長しましたが、発泡断熱システム用輸入難燃剤等が低迷し減収となりました。＜情報・輸送機器関連分野＞情報関連分野では、ディスプレイ関連材料や特殊インキ関連材料の伸長がありましたが、自動車部品関連材料ならびに電池関連材料が減少し減収となりました。輸送機器関連分野では、自動車部品用成形材料等が回復し増収となりました。＜日用品関連分野＞日用品関連分野では、清掃用品材料ならびにレンズ用材料の伸長により増収となりました。フィルム関連分野では、生鮮野菜、チルド食品及び冷凍食品用包装フィルムの販売が堅調に推移し前年並みとなりました。＜化学工業関連分野＞繊維関連分野では、工業繊維用薬剤の減少により減収となりました。化学工業関連分野では、輸入基礎化学品及び機能フィルム用原料が減少し減収となりました。これらの結果、科学事業セグメントの売上高は209億５千９百万円（前年同期比3.6％減）、営業利益は４億２千万円（前年同期比6.7％減）となりました。 ［建装材事業］住宅用関連部材の造作、建具、キッチン関連製品の堅調に推移し、またオフィス関連商材の持ち直し、新規採用された成形用樹脂が伸長したこと等により増収となりました。これらの結果、建装材事業セグメントの売上高は52億６千７百万円（前年同期比5.6％増）、営業利益は１億８千１百万円（前年同期比82.0％増）となりました。 (2) 財政状態①　資産の部流動資産は前連結会計年度末に比べ、７億３千２百万円増加し116億６千２百万円となりました。これは主に、現金及び預金が８億６千４百万円、電子記録債権が３億５千９百万円増加し、受取手形及び売掛金が４億２千万円、有価証券が８千８百万円減少したことによるものであります。固定資産は前連結会計年度末に比べ、７億２千８百万円増加し62億２百万円となりました。これは主に、投資その他の資産が９億３千３百万円増加し、有形固定資産が１億７千８百万円、無形固定資産が２千７百万円減少したことによるものであります。この結果、資産合計は前連結会計年度末に比べて、14億６千万円増加し178億６千５百万円となりました。②　負債の部流動負債は前連結会計年度末に比べ、４億１千６百万円増加し66億４千２百万円となりました。これは主に、買掛金が５億５千８百万円、電子記録債務が９千４百万円増加し、短期借入金が１億３千３百万円、未払法人税等が８千９百万円減少したことによるものであります。 固定負債は前連結会計年度末に比べ、２億円増加し10億６千３百万円となりました。これは主に、繰延税金負債が２億６千４百万円増加し、リース債務が５千６百万円減少したことによるものであります。この結果、負債合計は前連結会計年度末に比べて、６億１千７百万円増加し77億６百万円となりました。③　純資産の部純資産合計は前連結会計年度末に比べ、８億４千３百万円増加し101億５千９百万円となりました。これは主に、その他有価証券評価差額金が５億８千７百万円、利益剰余金が２億２千３百万円増加したことによるものであります。 (3) キャッシュ・フローの状況当連結会計年度末における現金及び現金同等物（以下「資金」という。）は、24億１千５百万円となり、前連結会計年度末に比べ８億６千４百万円増加いたしました。各キャッシュ・フローの状況とそれらの要因は次のとおりであります。 （営業活動によるキャッシュ・フロー）営業活動の結果、増加した資金は11億８千８百万円（前連結会計年度は６億７百万円の増加）となりました。これは主に、仕入債務の増加額６億８千６百万円、税金等調整前当期純利益４億９百万円、減価償却費１億３千６百万円などの収入に対し、法人税等の支払額１億３千８百万円などの支出によるものであります。（投資活動によるキャッシュ・フロー）投資活動の結果、減少した資金は２億６百万円（前連結会計年度は１億５千１百万円の減少）となりました。これは主に、有価証券及び投資有価証券の売却及び償還による２億４千２百万円などの収入に対し、投資有価証券の取得による２億２千３百万円、連結範囲の変更を伴う株式売却による１億６千６百万円などの支出によるものであります。（財務活動によるキャッシュ・フロー）財務活動の結果、減少した資金は１億４千７百万円（前連結会計年度は８千２百万円の減少）となりました。これは主に、配当金の支払額１億２千３百万円などの支出によるものであります。 (生産、受注及び販売の状況)当連結会計年度の仕入及び販売の実績をセグメントごとに示すと、次のとおりであります。 (1) 仕入実績　セグメントの名称仕入高（千円）前年同期比（％）科学事業19,180,422△4.7建装材事業4,539,426+2.1合計23,719,848△3.5 (注) 金額は、仕入合計実績を売上比率で配分しております。　(2) 販売実績　セグメントの名称販売高（千円）前年同期比（％）科学事業20,959,635△3.6建装材事業5,267,592+5.6合計26,227,227△1.9 (注) 総販売実績に対する割合が100分の10以上の販売先はありません。 (経営者の視点による経営成績等の状況に関する分析・検討内容)経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中にある将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1) 重要な会計方針及び見積り当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成しております。この連結財務諸表を作成するにあたって、資産、負債、収益及び費用の報告額に影響を及ぼす見積り及び仮定を用いておりますが、これらの見積り及び仮定に基づく数値は実際の結果と異なる可能性があります。連結財務諸表の作成に当たって用いた会計上の見積り及び仮定のうち、重要なものは以下のとおりであります。 当社グループの連結財務諸表で採用する重要な会計方針及び見積りは、「第５ 経理の状況 １ 連結財務諸表等 (1) 連結財務諸表　注記事項（連結財務諸表作成のための基本となる重要な事項）及び（重要な会計上の見積り）」に記載しております。 (2) 当連結会計年度の経営成績等の状況に関する認識及び分析・検討内容当連結会計年度における経営成績等の状況の分析については、「第２ 事業の状況 ４ 経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析 (経営成績等の状況の概要)」をご参照ください。また、当社の事業経営に用いられる主要業績評価指標（Key Performance Indicators。以下「KPI」という。）は以下のとおりであります。 （収益及び利益率）当社が経営において重点を置いている指標の１つに収益が挙げられます。以下は経営者が重要だと捉えている収益に関連したKPIであります。売上高はKPIの１つと考えております。当社は主に仕入商品による売上を計上しております。売上高は、当社が扱う商品への需要、会計期間内における取引の数量や規模、また原料及び販売価格の変動といった要因によって変化し、その他にも、市場環境等も売上高を変化させる要因です。また当社は商社でありながら、技術指向型の営業を特長としており、技術提案力及び顧客サービス機能に対するお客様からの評価が、事業成長の原動力であると認識しております。また事業分野別の売上は、重要な指標の１つであり、市場の変化に当社の経営が対応しているかを測定するための目安としております。売上高総利益率は、収益性を測るもう１つのKPIであります。当社は、子会社または取引先を通じたものづくりを行うなど、より付加価値の高い商品提供を目指しております。お客様からのいわゆるQCDをはじめとした要求事項を迅速且つ的確に捉え、取引先の生産性の向上に協力して取組むことで、競争力の強化に努めるとともに、売上高総利益率の改善を推進しております。営業利益も当社のKPIとして考えております。販売費及び一般管理費そのものを統制し金額の低減に努めるとともに、輸入品を含めた在庫販売品においては、商品回転率と輸送効率の最適組合せによる売上高物流費率の低減と在庫ロスの最小化に努めております。 (3) 経営成績に重要な影響を与える要因について当社グループの経営成績に重要な影響を与える要因としては、「第２ 事業の状況 ３ 事業等のリスク」をご参照ください。 (4) 資本の財源及び資金の流動性当社グループにおける資金需要のうち主なものは、商品の仕入、販売費及び一般管理費等の営業費用による運転資金ならびに設備投資資金であります。これらの資金需要に対しては、自己資金で賄うことを基本としておりますが、必要に応じて銀行借入による資金調達を行っております。また、取引銀行４行との間で当座貸越契約を締結しており、資金の流動性を確保しております。 
経営上の重要な契約等	５ 【経営上の重要な契約等】該当事項はありません。　
研究開発活動	６ 【研究開発活動】該当事項はありません。　
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度の主な設備投資は、機械及び装置を中心とする総額78,832千円の投資を実施いたしました。なお、設備の状況については、特定のセグメントに区分できないため、セグメント別の記載を省略しております。　
主要な設備の状況	２ 【主要な設備の状況】(1) 提出会社2024年３月31日現在事業所名(所在地)主要な事業の名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物土地(面積㎡)リース資産その他合計本社・大阪支社(大阪市中央区)商品の仕入・販売事務所658,575242,591(485)608119,2921,021,06836(14)東京支社(東京都中央区)〃〃3,803(475)―(―)―2,0335,83725(9)名古屋支店(名古屋市中区)〃〃3,676(246)―(―)―1,4815,15711(1)浜松支店(浜松市中央区)〃〃12,010134,506(2,204)―614147,1307(2)山陽営業所(岡山県倉敷市)〃〃702(138)―(―)―4,8055,5085(1)九州営業所(福岡県久留米市)〃〃26,00416,489(211)―34742,8414(1)大同工業株式会社(三重県伊賀市)(注) ４保管・仕分梱包・出荷加工組立梱包設備24,99269,991(5,579)―5,083100,067―(―)キョーワ株式会社(島根県浜田市)(注) ４各種木工製品の製造販売生産設備――(―)―93,06393,063―(―)その他―厚生施設他―7,033(553)――7,033―(―)合計――729,765(859)470,612(9,033)608226,7221,427,70888(28) (注) １．建物及び構築物欄（外書）は、賃借面積を表示しております。２．帳簿価額のうち「その他」は、機械及び装置、工具、器具及び備品等の合計であります。３．従業員数欄の（外書）は、臨時従業員の年間の平均雇用人員であります。４．提出会社が子会社へ賃貸しております。　(2) 国内子会社2024年３月31日現在会社名(所在地)主要な事業の名称設備の内容帳簿価額(千円)従業員数(名)土地(面積㎡) 機械装置及び運搬具工具、器具及び備品合計キョーワ株式会社(島根県浜田市)各種木工製品の製造販売生産設備294,000(29,047)15,2171,753310,97132(27) (注) １．従業員数欄の（外書）は、臨時従業員の年間の平均雇用人員であります。 
株式の総数	① 【株式の総数】　種類発行可能株式総数(株)普通株式5,185,000計5,185,000 　
発行済株式、株式の総数等	② 【発行済株式】　種類事業年度末現在発行数(株)(2024年３月31日)提出日現在発行数(株)(2024年６月27日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式1,560,0001,560,000東京証券取引所スタンダード市場単元株式数は100株であります。計1,560,0001,560,000――  　
