項目	値
事業の内容	３ 【事業の内容】当社グループは、当社及び連結子会社１社で構成され、衣料品小売業を営んでおります。　当社の親会社であるイオン(株)を中心とする企業集団はイオングループと称し、GMS（総合スーパー）事業を核とした小売事業を中心として、専門店、総合金融、ディベロッパー、サービス等の各事業を複合的に展開しております。当社は専門店事業を営む企業群に属し、賃貸借契約に基づき、当社の一部の店舗はイオンリテール㈱、イオンモール㈱等のショッピングセンター等に入居しており、店舗の賃借取引を行っております。事業の系統図は以下のとおりであります。
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】当社の経営方針、経営環境及び対処すべき課題等は以下の通りであります。なお、文中における将来に関する事項は、別段の記載がない限り、当連結会計年度末において当社が判断したものであります。 ・会社の経営の基本方針当社は、「お客さまのファッションやライフスタイルを彩る、本質的なゆたかさを提供し続ける」ことを経営理念に掲げ、全てのスタッフが価値観を共有し、お客さま起点の行動規範に基づき事業活動を行っております。日々お客さまにご満足頂ける商品とサービスを提供し続けることでブランド価値・企業価値を向上させ、持続的な成長を目指して参ります。 ＜経営理念＞「もっと、こころ動く日々へ。　コックスは、お客さまのファッションやライフスタイルを彩る、本質的なゆたかさを提供し続けます。」 ・既存事業における改革2025年２月期においては、経済活動の持ち直しがみられる一方で、新型コロナウイルス流行以降の変則的な景気に加え、慢性的な人手不足の状態が続いております。海外経済においては、ロシア・ウクライナ情勢の長期化や各地での内戦、自然災害など多くの課題が現存しています。そうした国内外の諸問題に伴う資源・材料の価格高騰、円安進行など、依然として先行き不透明な経済状況が続くものと想定しております。そのような環境に対応していくため、重点施策として掲げた「ブランド力強化・MD改革による荒利率の改善」「EC運営改善・DtoC強化によるEC売上の拡大」「売り方改革・売場改革による店舗売上の回復」に継続して取り組み、その精度をさらに上げることで、安定成長を目指します。「ブランド力強化・MD力強化による荒利率改善」については、ikkaブランド力の強化を図るため、「ikka THE BEAUTIFUL LIFE GREEN STORE」のリニューアルを今後も進めて参ります。また、商品面において直貿・直商流の更なる推進を図るとともに、雑誌掲載タイアップ販促商品の生産数量増によるプロパー販売の強化を図ることにより荒利率の改善を図って参ります。「EC運営改善・DtoC強化によるEC売上の拡大」については、専門人材の確保・育成に継続して取り組み、自社EC運営基盤強化に向けた会員アプリのリニューアルを４月に予定し、お客さまの利便性向上と会員の囲い込みに努めることにより、訪問数・購入者数・1人あたりのアクティブ率を高め、売上拡大を図って参ります。「売り方改革・売場改革による店舗売上の回復」については、プロパー期の雑誌タイアップ販促をメンズ商品にも対象範囲を広げることによる正価販売の拡大と、セール期間中の売り方の見直しならびに店内の什器密度を高める改革を継続して図ってまいります。更に、昨年から取り組んでいる接客力強化として「声だし・接客ナンバーワン」を掲げて売上及び売上総利益率の向上を図って参ります。2025年２月期は、当期以上に消費環境の変化が予測されます。当社は変化に迅速に対応し、お客さまから支持していただけるブランド・会社へと成長させることで、事業構造を改革して参ります。 （経営上の目標の達成状況を判断するための客観的な指標）当社は、「Beautiful Life Innovator」企業へと生まれ変わることを目指し、「新生活提案力」を武器として変化と進化を続ける方針のもと、売上高営業利益率、売上高経常利益率を主な経営指標とし、収益性及び成長性の中期的な向上を図ってまいります。2025年２月期におきましては、売上高営業利益率7.74％、売上高経常利益率7.42％を具体的な数値目標としております。 
事業等のリスク	 ３ 【事業等のリスク】当社グループの事業等のリスク要因となりうる主な事項を以下に記載しております。また、必ずしも事業上リスクに該当しない事項についても、投資者の判断に重要な影響を及ぼす可能性があると考えられる事項については、投資者に対する情報開示の観点から積極的に開示しております。記載内容のうち将来に関する事項は、当連結会計年度の期末現在において当社グループが判断したものであります。  なお、当社グループはこれらのリスクの可能性を認識した上で、発生の回避及び発生した場合の対応に努める所存です。 ①お客さまの嗜好の変化等による影響　当社グループが取り扱う衣料品やファッショングッズ類の販売は、景気の変動による個人消費の動向や他社との競合に伴う市場の変化等の要因のほか、お客さまの嗜好の変化による影響も受けやすく、お客さまの需要動向にあった商品仕入れや商品の企画開発が行われなかった場合、当社グループの業績に影響を及ぼす可能性があります。②天候及び災害による影響  当社グループが取り扱う衣料品やファッショングッズ類は季節性の高い商品が多く、その販売動向は猛暑や長雨、暖冬等といった天候によって影響を受ける可能性があります。　また、地震等の大規模な自然災害等により、当社グループが出店する地域のショッピングセンターや物流機能が深刻な被害を受ける等、営業活動が大きく制約される場合、当社グループの業績に影響を及ぼす可能性があります。③イオングループ内出店の状況について  当社グループはイオングループの一員であり、グループ内外のショッピングセンター・駅ビル等にファッションアパレル専門店を出店し、当期末現在全国に176店舗を展開しております。その内、イオングループのショッピングセンター内店舗数は113店舗となっております。したがって、今後、同グループの属する業界を取り巻く環境の変化や業界再編等で、同グループの業界における地位や集客力が変動した場合には、当社グループの業績も影響を受ける可能性があります。④新規出店の動向が業績に与える影響当社グループは、ショッピングセンター・駅ビル等の出店先にテナントとして出店を行っております。新規出店にあたっては、商圏、競合状況、売上予測等を検討し、収益性の見込める店舗に出店しております。このため、出店条件に合致する物件の数が、当初の出店予定数と異なることがあります。　また、出店先の売上や集客力が予想値と乖離した場合や、他の競合するショッピングセンター等の出店により出店先の集客力が変化した場合には、出店した店舗の業績に影響を及ぼすことがあります。⑤賃貸物件への依存による影響当社グループの店舗は、ディべロッパーから賃借し、出店にあたり保証金や敷金を差入れております。また、ショッピングセンター出店店舗の大部分では毎日の売上金を当該ディベロッパー等に預託し一定期間後に当社へ返還されます。出店に際しては、相手先の信用状態を判断したうえで意思決定を行っておりますが、その後の相手先の倒産や信用状態の悪化等の事由により、差入保証金、敷金、売上金の全額または一部が回収できなくなる可能性があります。⑥個人情報の取り扱いによる影響　当社は、メンバーズカード（ポイントカード）の発行等により業務上必要な個人情報を保有しております。当社では、個人情報の取り扱いには担当部署を定め社内規程を設け十分留意しておりますが、万一当該情報が外部に流出した場合は、当社グループへの信頼が低下すること等により、当社グループの業績に影響を及ぼす可能性があります。⑦中国・アセアン地域からの商品調達リスク　当社は、国内で販売する商品の一定程度を中国ならびにアセアン地域から調達しております。中国ならびにアセアン地域において、経済成長の鈍化、個人消費の停滞、不安定な政治・経済情勢、法律や政策の変更、テロ活動、伝染病の発生等の事項が発生した場合、または中国ならびにアセアン地域との取引に伴う物流、品質管理、課税等に問題が発生した場合、当社の事業及び業績に悪影響が及ぶ可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績等の概要当連結会計年度における当社グループの財政状態、経営成績及びキャッシュ・フローの状況の概要は次のとおりであります。 ①経営成績の状況当期の連結業績は、売上高148億85百万円（前年同期比100.2％）、営業利益11億99百万円（前年同期は営業利益４億27百万円）、経常利益13億96百万円（前年同期は経常利益４億21百万円）、親会社株主に帰属する当期純利益は11億42百万円（前年同期は親会社株主に帰属する当期純利益２億７百万円）となりました。また、国内事業単体業績は、売上高148億77百万円（前年同期比100.2％）、営業利益11億94百万円（前年同期は営業利益４億22百万円）、経常利益13億95百万円（前年同期は経常利益４億28百万円）、当期純利益は11億45百万円（前年同期は当期純利益２億14百万円）となりました。 当連結会計年度（2023年3月1日～2024年2月29日）おけるわが国の経済は，新型コロナウイルス感染症の５類への移行に伴い社会経済活動が正常化するなど、 緩やかな回復基調にありました。一方、 原材料価格の高騰や円安による物価上昇が進むなど、その先行きに不透明な状況も続いております。当アパレル・ファッション業界におきましても、制限の緩和を受け人流の回復がみられるものの、原材料高や円安に加え、残暑の長期化や暖冬の影響を受けたほか、物価上昇による消費マインドの低下懸念が潜在するなど厳しい経営環境となりました。当社は、このような厳しい環境下にあって、『Beautiful Life Innovator（新生活提案企業）への進化』を実現するため、重点施策として掲げている「ブランド力強化・MD改革による荒利率の改善」「EC運営改善・DtoC強化によるEC売上の拡大」「売り方改革・売場改革による店舗売上の回復」に継続して取り組んでまいりました。 「ブランド力強化・MD改革による荒利率の改善」においては、正価商品販売ピーク時期におけるブランド発信強化・売上拡大策として雑誌タイアップ販促企画を５回実施（３月・４月・５月・10月・11月）いたしました。その結果、既存店売上高前年比は102.2％まで伸長いたしました。また、ikkaブランドのリニューアル推進の継続については、当連結会計年度において合計23店舗実施いたしました。この結果、「ikka THE BEAUTIFUL LIFE GREEN STORE」へのリニューアル完了店舗数は63店舗となりました。今後も改装完了店舗の実績状況を分析し、改装店舗を拡大してまいります。MD改革におきましては、販売面では、バーゲン時期の値引き抑制、催事・EC等でのキャリー商品の丁寧な活用を推進するとともに、商品面では、為替リスク対策を講じながら、中国ならびにアセアン地域からの商品調達拡大による仕入原価の低減を図り、売上総利益率は4.9ポイントの改善となりました。 「EC運営改善・DtoC強化によるEC売上の拡大」においては、自社ECサイトにおきましては、利便性改善策として会員登録のフローを見直し、店頭での会員獲得強化に努めました。DtoC強化では専門人材の確保・育成に継続して取り組み、notch.ブランドにおいて、販売が好調に推移しているインフルエンサーとのコラボ商品を拡大いたしました。その結果、EC売上高前年比は106.2％まで伸長いたしました。「売り方改革・売場改革による店舗売上の回復」においては、再来店クーポンの拡充と２段什器の投入に続き、接客売上の強化のための店頭での販売教育プログラムをスタートいたしました。また、お客さまに入店していただきやすくなるよう、店頭の照度改善なども実施いたしました。また店舗展開においては９店舗の閉店を行ったことにより、期末店舗数は176店舗となりました。   ③財政状態の分析当連結会計年度末の総資産は、前連結会計年度末に比べ16億23百万円増加し、118億33百万円となりました。増減の主な内容は、関係会社預け金が15億円増加し、現金及び預金が２億95百万円減少したこと等によるものです。当連結会計年度末の負債は、前連結会計年度末に比べ２億76百万円増加し、42億20百万円となりました。増減の主な内容は、支払手形及び買掛金が３億７百万円増加し、退職給付に係る負債が71百万円、未払消費税等が51百万円減少したこと等によるものです。当連結会計年度末の純資産は、前連結会計年度末に比べ13億47百万円増加し、76億12百万円となりました。増減の主な内容は、利益剰余金が11億42百万円、退職給付に係る調整累計額が１億２百万円、その他有価証券評価差額金が78百万円増加したこと等によるものです。 ④キャッシュ・フローの状況当連結会計年度末における現金及び現金同等物（以下、「資金」という）は、前連結会計年度末と比べ12億４百万円増加し、44億35百万円となりました。（営業活動によるキャッシュ・フロー）営業活動により増加した資金は、12億21百万円（前期は12億７百万円の収入）となりました。その主な内訳は、税金等調整前当期純利益13億91百万円、仕入債務の増加２億41百万円、減価償却費１億２百万円等によるものです。主な減少の内訳は、法人税等の支払額３億59百万円、棚卸資産の増加２億25百万円等によるものです。（投資活動によるキャッシュ・フロー）投資活動により使用した資金は、17百万円（前期は45百万円の支出）となりました。その主な内訳は、差入保証金の回収による収入35百万円がある一方、有形固定資産の取得による支出40百万円、その他10百万円等の支出によるものです。（財務活動によるキャッシュ・フロー）財務活動の結果減少した資金は、主に自己株式の取得によるものです。  ⑤生産、受注及び販売の状況　ａ．販売実績事業部門別売上高(千円)前年同期比(％)　ikka13,011,667100.8　LBC1,501,20795.9  EC限定ブランド336,98896.4  その他36,052112.3合計14,885,916100.2 (注) １　「ikka」は「ikka」「IKKA LOUNGE」「CURRENT」、「LBC」は「LBC」「Lbc with Life」を区分したものであります。２　「EC限定ブランド」は「TDC」「notch.」「NO NEED」「VENCE EXCHANGE」「VENCE share style」であります。 　ｂ．商品の地域別売上高地域別売上高(千円)構成比(％)前年同期比(％)期末(店)　北海道・東北地域計2,170,63214.6104.530　関東地域計5,655,33538.099.354　中部地域計1,976,14913.3100.727　近畿地域計2,315,74515.695.231　中国・四国地域計1,216,4498.296.316　九州・沖縄地域計1,543,25410.4108.518　小計14,877,56699.9100.2176　海外（中国）地域計25,1400.291.3－　調整額△16,791△0.179.1－合計14,885,916100.0100.2176 (注)　調整額は、連結消去であります。 　ｃ．単位当たり売上状況１㎡当たり売上高売場面積41,232.28㎡ １㎡当たり期間売上高361千円１人当たり売上高従業員数762人 １人当たり期間売上高19,535千円 (注) １　売場面積は、期中平均で表示しております。２　従業員数は、パートタイマーを含めており、期中平均で表示しております。３　パートタイマー数は、１人当たり１日８時間換算にて算出しております。４　上記金額には消費税等は含まれておりません。 　ｄ．仕入実績事業部門別仕入高(千円)前年同期比(％)　ikka5,045,358101.5　LBC571,28693.9　EC限定ブランド176,214102.5   その他44011.8合計5,793,300100.6 (注) １　上記金額には、消費税等は含まれておりません。２　「ikka」は「ikka」「IKKA LOUNGE」「ikka THE BEAUTIFUL LIFE GREEN STORE」、「LBC」は「LBC」「Lbc with Life」を区分したものであります。３　「EC限定ブランド」は「TDC」「notch.」「NO NEED」「VENCE EXCHANGE」「VENCE share style」であります。  (2) 重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められる会計基準に基づき作成されております。連結財務諸表の作成にあたり、連結貸借対照表上の資産、負債の計上額及び連結損益計算書上の収益、費用の計上額に影響を与える会計上の見積りを行う必要があります。当該見積りは、過去の実績や将来における発生の可能性等を勘案し合理的に判断しておりますが、実際の結果は、見積り特有の不確実性があるため、これらの見積りと異なる場合があります。当社グループの連結財務諸表で採用する会計方針は、「第５ 経理の状況 １ 連結財務諸表等 (1) 連結財務諸表 注記事項 （連結財務諸表作成のための基本となる重要な事項） ４. 会計方針に関する事項」に記載しております。 （商品の評価）当社グループは、商品の評価方法については移動平均法による原価法を採用しております。当社グループは、商品を５つのシーズン（年間/春/夏/秋/冬）に分けて管理しており、計画保有数量への調整のため値引き販売される場合があります。また、販売期間終了後に在庫が残った場合、「持ち越し在庫」として販売可能な売価水準へ引き下げられ値引き販売をしております。値引き後の販売価格については過去の実績や当期中の販売実績から見積りが可能なため、期末には当期の販売実績単価から直接販売経費を差し引いた額を正味売却価額とみなし、個別原価法による在庫原価計上額が正味売却価額を上回る場合には、正味売却価額までの簿価の切り下げを実施しております。なお、当該見積りは、将来の不確実な経済条件の変動などによって影響を受ける可能性があり、実際の販売計画の見積りと異なった場合、翌連結会計年度の連結財務諸表において、商品の簿価切り下げ額に重要な影響を与える可能性があります。  （固定資産の減損処理） 当社グループは、減損の兆候の把握、減損損失の認識及び測定については、各店舗の翌連結会計年度予算及び将来キャッシュ・フローの見積りを使用しております。当社グループは、キャッシュ・フローを生み出す最小単位として、店舗を基礎としてグルーピングしており、継続的に営業損益がマイナスとなっている等により減損の兆候があると認められる場合には、資産グループから得られる割引前将来キャッシュ・フローの総額と帳簿価額を比較することによって、減損損失の認識の要否を判定しております。判定の結果、当該資産または資産グループから得られる割引前将来キャッシュ・フローの総額が帳簿価額を下回る場合には、帳簿価額を回収可能価額まで減額し、当該減少額を減損損失として計上しております。当社の共用資産を含む固定資産および各店舗の固定資産の経済的残存使用年数までの割引前将来キャッシュ・フローは、取締役会で承認された事業計画を基礎として将来の収益予測及び営業利益予測に基づき使用価値を見積もっております。なお、当該見積りは将来の不確実な経済条件の変動などによって影響を受ける可能性があり、翌連結会計年度以降の収益予測及び営業利益予測の仮定が大きく異なった場合には、翌連結会計年度の減損損失に影響を与える可能性があります。 
経営上の重要な契約等	５ 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６ 【研究開発活動】特記事項はありません。 
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度の設備投資は、26店舗の店舗活性化を実施しました。この結果、当連結会計年度の設備投資総額は43百万円となり、自己資金をもって充当いたしました。 
主要な設備の状況	２ 【主要な設備の状況】(1) 提出会社   2024年２月29日現在区分店舗数建物及び構築物その他の有形固定資産合計(千円)従業員数(人)面積(㎡)帳簿価額(千円)帳簿価額(千円)北海道・東北地域計307,898.8524,9285,96030,88832関東地域計5411,210.9320,4488,83029,27966中部地域計276,280.347,9014,50912,41132近畿地域計317,014.2314,3366,23520,57233中国・四国地域計164,168.2717,9833,59321,57621九州地域計184,325.6316,3553,29219,64822店舗計17640,898.24101,95432,421134,376206本社事務所-1,433.19-49,51349,51386物流センター-926.03---7本社等計-2,359.22-49,51349,51393合計17643,257.46101,95481,935183,890299 (注) １　当事業年度末店舗数176店舗の内、当社がイオン㈱の子会社(イオンリテール㈱他)と賃貸借契約に基づき賃借している店舗数は113店舗であります。２　店舗の面積は売場面積で記載しております。３　その他の有形固定資産は、工具、器具及び備品であります。４　従業員数は当事業年度末現在の就業人員数であり、パートタイマーを含んでおりません。 (2) 在外子会社会社名区分店舗数建物及び構築物その他の有形固定資産合計(千円)従業員数(人)面積(㎡)帳簿価額(千円)帳簿価額(千円)BLUE GRASS（SHANGHAI）CO.,LTD.中華人民共和国上海市―――1,0661,0661合計 ―――1,0661,0661 (注)　１　その他の有形固定資産は、工具、器具及び備品1,066千円であります。  
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式30,000,000計30,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2024年２月29日)提出日現在発行数(株)(2024年５月27日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式27,711,02827,711,028東京証券取引所(スタンダード)単元株式数　100株計27,711,02827,711,028――  
