項目	値
事業の内容	３ 【事業の内容】　当社グループは、当社、子会社38社、関連会社９社で構成され、タイヤ事業（タイヤの製造販売）及び自動車部品事業（自動車用部品の製造販売）を主として行っており、更に各事業に関連する設備並びに金型の供給・保守、資金調達・運用及びその他のサービス等の事業活動を展開しております。 　当社グループが営んでいる主な事業内容とその事業に係わる当社グループの位置付けは次のとおりであります。なお、これらの区分内容とセグメント情報における事業区分とは同一であります。 事業区分主な関係会社＜タイヤ事業＞タイヤ事業においては、各種タイヤ（乗用車用、ライトトラック用、トラック・バス用）、その他関連製品を製造及び販売しております。国内（販売会社）㈱トーヨータイヤジャパン（製造・販売会社）トーヨーリトレッド㈱（製造会社）福島ゴム㈱ 海外（販売会社）Toyo Tire U.S.A. Corp.TOYO TYRE AUSTRALIA PTY LTDToyo Tire Canada Inc.Nitto Tire U.S.A. Inc.（製造会社）Toyo Tire North America Manufacturing Inc.Toyo Tyre Malaysia Sdn BhdToyo Tire Serbia d.o.o.通伊欧輪胎張家港有限公司（その他）Toyo Tire Holdings of Americas Inc.Toyo Tire Holdings of Europe GmbH ＜自動車部品事業＞自動車部品事業においては、自動車用部品（自動車用防振ゴム等）を製造及び販売しております。国内（製造・販売会社）東洋ゴム化工品㈱（製造会社）東洋ソフラン㈱ 海外（販売会社）Toyo Tire North America OE Sales LLC（製造・販売会社）東洋橡塑(広州)有限公司（製造会社）Toyo Automotive Parts (USA),Inc. ＜その他＞その他においては、不動産業等を行っております。国内- 　以上を事業系統図により示すと次のとおりであります。（事業の系統図）（注）１　無印　連結子会社※１　関連会社で持分法適用会社※２　関連会社で持分法非適用会社２　Toyo Tire North America OE Sales LLCは、タイヤの販売及び自動車部品の販売を行っております。 
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】(1）経営方針　当社グループの経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 ①　会社の経営の基本方針　当社グループは2017年１月１日付で「社是」「私たちの使命」「私たちのありたい姿」「私たちの持つべき価値観」を新たに理念体系として整備し、全役員・全従業員がこれらの理念を実践、体現することを基本的な経営姿勢としております。　当社グループは、理念に掲げた使命を果たし、ありたい姿を実現していくために、経営基盤の強化、よき企業風土の醸成、また、企業価値を高める事業戦略を打ち立て、その確かな遂行に努めていくことを経営の基本方針としております。 （理　念） 社　是昨日より今日はより良くより安く、需要者の為に各自の職場で最善を 私たちの使命 (ミッション)お客さまの期待や満足を超える感動や驚きを生み出し、豊かな社会づくりに貢献します。 私たちの ありたい姿 (めざす企業像)一.  私たちは、たゆまぬ技術革新によって、一歩先の未来を創る企業をめざします。一.  私たちは、挑戦心と独創的な発想にあふれた闊達な風土を持つ企業をめざします。一.  私たちは、企業活動に関わるすべての人びとと喜びを分かち合う企業をめざします。 私たちの 持つべき価値観 (TOYO WAY)公正さ　社会に正しく役立つことを旨として、私心のない公明正大な行動をとる。誇  り　会社と仕事、自分自身に高い誇りを持ち、最後まであきらめない。主体性　何事にも、自らが主体となって受け止め、自らが主体となって取り組む。感　謝　人と社会に思いやりと感謝の心を持ち、誠意を込めて力を尽くす。結束力　仲間とともに知恵と力を結集し、常に創意工夫と改良改善を続ける。 ②　目標とする経営指標及び中長期的な会社の経営戦略　中期経営計画の推進　当社グループは、事業を取り巻く環境が不透明な中においても持続的な成長を堅持していくことを企図し、2021年を起点とした５ヵ年の中期経営計画「中計’21」を策定しました。　タイヤと自動車部品を事業の中核に据え、これまで強みとして培ってきた独自性、研鑽してきた機能別組織の機能発揮、強化を図ってきたガバナンスやコンプライアンス体制をベースに置きながら、変化の激しい環境においても迅速、かつ柔軟に適応する力を強化することで、当社グループの企業ステージをさらに向上させる所存です。その実現を企図して掲げた経営指標（下表）への到達に取り組んでおります。　以上の取り組みの結果、2023年度においては、重点商品販売構成比率、連結営業利益、ROEについて前倒しで達成しております。 経営指標目標数値達成時期等実績連結営業利益率14％超2025年度13.9%重点商品販売構成比率55％超2025年度62.9%連結営業利益600億円2025年度769億円ROE12％以上中計’21期間中20.2%設備投資1,940億円中計’21期間（5ヵ年）累計当期までの累計1,191億円株主還元配当性向30％以上中計’21期間中3年間の平均30％　詳細については、当社ウェブサイトIR情報（https://www.toyotires.co.jp/ir/）に掲載の『中期経営計画「中計’21」』をご参照ください。 
事業等のリスク	３ 【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、投資者の判断に重要な影響を及ぼす可能性がある事項は、以下のようなものがあります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1）経済環境及び需要動向の影響について　当社グループの売上高は、タイヤ事業及び自動車部品事業により構成されており、世界的な景気減速による自動車販売の落ち込みなどの自動車産業の景況は、連結業績に影響を与える可能性があります。また、当社グループはグローバルな事業展開を進めており、特に北米・欧州・アジアなどの主要市場の経済状況は連結業績に影響を及ぼす可能性があります。国内需要については、景気の動向や暖冬による冬用タイヤ需要の減少に左右され、連結業績にも影響を及ぼす可能性があります。 (2）海外投資等に関わる影響について　当社グループは、グローバルな需要に対応する柔軟な供給体制確立のため、海外生産拠点への投資を行っております。適正な投資運用を行っておりますが、世界的な景気の変動などにより、計画とは異なる成果となることで、連結業績に影響を及ぼす可能性があります。 (3）外国為替変動の影響について　当社グループの海外売上高比率は、2020年12月期72.9％、2021年12月期75.8％、2022年12月期80.4％、2023年12月期80.0％となっており、海外売上高が連結売上高の半分以上を占めております。このため為替予約などによるリスクヘッジを行っておりますが、為替変動が、連結業績に影響を与える可能性があります。 (4）主要原材料価格変動の影響について　当社製品の主要原材料は天然ゴム、合成ゴム及びその他石油化学品であります。これらの仕入価格は、原油、ナフサ及び天然ゴムの国際市況によって大きく影響を受けます。また、天然ゴムをはじめとし輸入品も多く為替変動の影響も受けます。これらが連結業績に影響を及ぼす可能性があります。 (5）株価変動の影響について　当社グループは市場性のある株式を保有しております。このため全般的かつ大幅な株価下落が続いた場合、保有有価証券に減損又は評価損が発生し、連結業績に影響を与える可能性があります。 (6）金利変動の影響について　当社グループは、キャッシュ・プーリング・システムの導入等により子会社の資金調達並びに資金管理の一元化を図るなど金融収支を改善するとともに、資金調達手段の多様化や長期借入金比率を高めることにより金利変動リスクのヘッジを行っております。これらの取り組みを行っておりますが、金融環境が急速に悪化した場合や金利が中長期的に上昇した場合には資金調達コストが上昇し、連結業績に影響を及ぼす可能性があります。 (7）災害等の影響等について　当社グループは、災害等（地震・火災・風水害・疾病・戦争・テロ等）による影響を最小限にするため、設備の定期的点検の実施、有事の際の対応策の設定・訓練などの取り組みを行っております。しかしながら、大規模な災害等の発生や生産拠点及び原材料の仕入先並びに製品の納入先で災害等が発生した場合、連結業績に影響を及ぼす可能性があります。 (8）製品の品質による影響について　当社グループは、品質管理を経営の最重要課題とし、品質管理体制に万全を期しておりますが、製品の欠陥や不良が発生しない保証はありません。大規模なリコールや欠陥に起因する多額の損害賠償が起きた場合には、連結業績に影響を及ぼす可能性があります。 (9）知的財産権について　当社グループは、技術ノウハウの蓄積と知的財産権の保護に努めておりますが、第三者による当社知的財産権の侵害を効果的に防止できないことがあります。また、第三者から、当社グループの製品又は技術が第三者の知的財産権を侵害したとして訴訟を受け、その訴えが認められた場合には、連結業績に影響を及ぼす可能性があります。 (10）法律・規制について　当社グループは、経営の基本としてコンプライアンス体制の強化、内部統制機能の充実に努めております。それにもかかわらず、法律・規制を遵守できなかった場合、活動の制限やコストの増加につながり、連結業績に影響を及ぼす可能性があります。　また、当社グループは、国内外の事業活動に関連して、訴訟や各国当局による捜査・調査の対象となる可能性があり、重要な訴訟が提起された場合や、各国当局による捜査・調査が開始された場合には、連結業績に影響を及ぼす可能性があります。 (11）退職給付債務について　当社グループの従業員退職給付費用及び債務は、割引率等数理計算上で設定される前提条件や年金資産の期待運用収益率に基づいて計算を行っております。このため、実際の金利水準の変動や年金資産の運用利回りが悪化した場合には、連結業績に影響を及ぼす可能性があります。  
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1）経営成績等の状況の概要　当連結会計年度における当社グループ（当社、連結子会社及び持分法適用会社）の財政状態、経営成績及びキャッシュ・フローの状況の概要は次のとおりであります。 ①　経営成績の状況当連結会計年度（2023年１月１日から2023年12月31日まで）における経済環境は、米国では、個人消費は底堅さを保っているものの、連邦準備制度理事会（FRB）による金融引き締め効果発現により労働市場の軟化、インフレ鈍化傾向が続いており、全体としては景気拡大ペースが鈍化しています。欧州では、インフレ対策としての金融引き締めが継続されてきたことにより、生産、消費活動の低迷が明確となり、内外需ともに経済活動の復調の勢いは乏しい状態が続いています。わが国では、新型コロナウィルス感染症の感染症法上の分類が引き下げられたこと、また各種政策の効果もあり景気は緩やかに回復しているものの、海外景気の下振れがわが国の景気を下押しするリスクや物価上昇、金融資本市場の変動等に引き続き注視する必要があります。このような状況のもと、当社グループは2021年を起点とした５ヵ年の中期計画「中計’21」を策定し、その中で掲げた各種経営指標を実現するため、これまで培ってきた得意分野や独自性、研鑽してきた機能別組織機能、変革・強化を図ってきたガバナンスやコンプライアンス体制をベースに置きながら、取り巻く変化に迅速、かつ柔軟に適応する力を当社グループ全体で強化することに取り組みました。その結果、当期の当社グループの売上高は552,825百万円（前年度比55,611百万円増、11.2％増）となり、営業利益は76,899百万円（前年度比32,853百万円増、74.6％増）、経常利益は86,047百万円（前年度比35,012百万円増、68.6％増）、親会社株主に帰属する当期純利益は72,273百万円（前年度比24,316百万円増、50.7％増）となりました。 　セグメントごとの経営成績は、次のとおりであります。 （イ）タイヤ事業　北米市場における市販用タイヤについては、OPEN COUNTRY A/T Ⅲ（オープンカントリー・エーティースリー）、NITTO RECON GRAPPLER A/T（ニットー リコングラップラー・エーティー）、OPEN COUNTRY R/T TRAIL（オープンカントリー・アールティー・トレイル）など当社が強みとしている大口径ライトトラック用タイヤやSUV用タイヤ、更に全天候型タイヤの新商品CELSIUS Ⅱ（セルシアス・ツー）などの重点商品を中心とした販売に注力したことにより、販売量は前年度を上回りました。また、売上高は値上げや重点商品の拡販による商品ミックスの改善もあり、販売量以上に前年度を大きく上回りました。　欧州市場における市販用タイヤについては、ロシア・ウクライナ情勢に伴うロシアや周辺地域への販売停止の影響を受けて販売量は前年度を下回りましたが、売上高は欧州各国での値上げや商品ミックス改善により前年度を大きく上回りました。また、ロシアを除く欧州市場においては、全天候型タイヤCELSIUS（セルシアス）シリーズの販売が堅調に推移したこともあり、市場全体の需要が減少した中でも前年度並みの販売量を維持しました。　国内市場における市販用タイヤについては、国内需要の減少に加え、暖冬の影響から販売量は前年度を下回りました。一方、今期２度の値上げによる効果並びに、新商品PROXES Sport 2（プロクセス・スポーツ ツー）、 PROXES Comfort Ⅱs（プロクセス・コンフォート ツーエス）や OPEN COUNTRY（オープンカントリー）シリーズなど付加価値商品の販売に注力したことにより、売上高は前年度並みとなっております。新車用タイヤについては、半導体など部品不足がほぼ解消し自動車メーカーの生産が回復基調となり、販売量が前年度を大きく上回りました。販売量増に加えて原材料市況高騰の一部を価格に反映できた事もあり、売上高は前年度を大きく上回りました。　その結果、タイヤ事業の売上高は505,438百万円（前年度比49,642百万円増、10.9％増）、営業利益は76,725百万円（前年度比30,089百万円増、64.5％増）となりました。 （ロ）自動車部品事業　自動車部品事業については、半導体など部品不足がほぼ解消し自動車メーカーの生産が回復基調となったこと、また原材料市況高騰の一部を価格に反映できたこと等により、売上高は47,374百万円（前年度比6,028百万円増、14.6％増）と前年度を大きく上回り、営業利益は178百万円（前年度は2,591百万円の営業損失）となりました。  （ハ）当社免震ゴム問題に係る状況　2015年12月期において、出荷していた製品の一部が国土交通大臣認定の性能評価基準に適合していない等の事実が判明いたしました。　なお、建築用免震積層ゴム製品の交換改修対応を経営の最優先課題と位置づけ、グループを挙げて取り組んでおります。2023年12月時点において対象物件全154物件すべてに着手しました。引き続き、工事の安全確保を最優先にすべての対象建築物で交換改修を遂行して参ります。 ②　財政状態の状況　当連結会計年度末の総資産は645,480百万円となり、前年度末に比べ46,590百万円増加しました。これは、主として、現金及び預金や有形固定資産が増加したことによります。　また、負債は250,281百万円となり、前年度末に比べ27,693百万円減少しました。これは、主として、コマーシャル・ペーパーが減少したことによります。なお、有利子負債は102,714百万円となり、前年度末に比べ32,722百万円減少しました。　当連結会計年度末の純資産は395,199百万円となり、前年度末に比べ74,284百万円増加しました。これは、主として、親会社株主に帰属する当期純利益の計上により利益剰余金、円安の影響により為替換算調整勘定が増加したことによります。　この結果、自己資本比率は61.2％となりました。 ③　キャッシュ・フローの状況　当連結会計年度におけるキャッシュ・フローは、営業活動による収入が86,503百万円となり、投資活動による支出が14,661百万円となったため、純現金収支（フリー・キャッシュ・フロー）は71,842百万円のプラスとなりました。財務活動においては62,894百万円の支出となりました。以上の結果、当連結会計年度末の現金及び現金同等物は、これら収支に為替換算差額の増加額を合わせ52,798百万円となり、前年度末と比べて11,197百万円増加しました。 （営業活動によるキャッシュ・フロー）　営業活動によるキャッシュ・フローは、棚卸資産の減少や売上債権の減少等の増加要因により、86,503百万円の収入（前年度比71,330百万円増、470.1％増）となりました。 （投資活動によるキャッシュ・フロー）　投資活動によるキャッシュ・フローは、投資有価証券の売却による収入等があったものの、設備投資に伴う有形固定資産の取得による支出等により、14,661百万円の支出（前年度比2,051百万円減、12.3％減）となりました。 （財務活動によるキャッシュ・フロー）　財務活動によるキャッシュ・フローは、社債の発行による収入があったものの、コマーシャル・ペーパーの返済等により、62,894百万円の支出（前年度比46,662百万円増、287.5％増）となりました。 ④　生産、受注及び販売の状況（イ）生産実績　当連結会計年度における生産実績をセグメントごとに示すと、次のとおりであります。セグメントの名称生産金額(百万円)前年度比(％)タイヤ事業448,350△0.4自動車部品事業43,33521.3合計491,6861.2（注）金額は、販売価格によっており、セグメント間の取引については相殺消去しております。 （ロ）受注状況　当社グループは製品の性質上、原則として需要見込生産方式を採っております。 （ハ）販売実績　当連結会計年度における販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称販売金額(百万円)前年度比(％)タイヤ事業505,43810.9自動車部品事業47,37414.6その他12△83.0合計552,82511.2（注）１　セグメント間の取引については相殺消去しております。２　最近２連結会計年度の主な相手先別の販売実績および総販売実績に対する当該販売実績の割合は次のとおりであります。相手先前連結会計年度当連結会計年度金額(百万円)割合(％)金額(百万円)割合(％)American Tire Distributors, Inc.50,84210.255,52010.0 (2）経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中における将来に関する事項は、当連結会計年度末現在において判断したものであります。 ①　重要な会計上の見積り及び当該見積りに用いた仮定　当社グループの連結財務諸表は、我が国において一般に公正妥当と認められる会計基準に基づき作成されております。この連結財務諸表の作成にあたって、資産、負債、収益及び費用の報告額に影響を及ぼす見積り及び仮定を用いております。詳細につきましては、「第５　経理の状況 １　連結財務諸表等 注記事項 （連結財務諸表作成のための基本となる重要な事項） ４　会計方針に関する事項」に記載のとおりであります。　連結財務諸表の作成に当たって用いた会計上の見積り及び当該見積りに用いた仮定のうち、重要なものについては「第５　経理の状況 １　連結財務諸表等 (1）連結財務諸表 注記事項（重要な会計上の見積り）」に記載のとおりであります。 ②　当連結会計年度の経営成績等の状況に関する認識及び分析・検討内容　当社グループの連結会計年度の経営成績等は、次のとおりであります。　なお、当社グループの経営に影響を与える要因につきましては、「第２　事業の状況　３　事業等のリスク」に記載のとおりであります。 （イ）売上高　タイヤ事業においては、北米市場において当社が強みとしている大口径ライトトラック用タイヤやSUV用タイヤを中心に全カテゴリーの販売が好調につき販売量は前年度を上回り、売上高は販売量以上に大きく上回りました。また自動車部品事業においては、車種ミックスの改善が進み売上高は前年度を上回り、売上高は552,825百万円（前年度比55,611百万円増、11.2％増）となりました。 （ロ）営業利益　前期高騰した原材料価格及び海上運賃の影響が剥落したこと並びに為替相場が円安に推移したことにより、営業利益は76,899百万円（前年度比32,853百万円増、74.6％増）となりました。この結果、営業利益率は、13.9％（前年度比5.0ポイント増）となりました。  （ハ）経常利益　主にＵＳドルを中心とした円安影響の為替差益の発生により、経常利益は86,047百万円（前年度比35,012百万円増、68.6％増）となりました。 （ニ）親会社株主に帰属する当期純利益　特別利益として投資有価証券売却益を計上したことにより、親会社株主に帰属する当期純利益は72,273百万円（前年度比24,316百万円増、50.7％増）となりました。 　当連結会計年度の財政状態の分析、セグメントごとの財政状態及び経営成績の状況の分析につきましては、「(1）経営成績等の状況の概要　①　経営成績の状況」及び「(1）経営成績等の状況の概要　②　財政状態の状況」に記載しております。 ③　資本の財源及び資金の流動性についての分析　当社グループは、持続的な成長を実現するために、事業機能・経営基盤の強化に一層注力し、重点ターゲット領域での着実な成長を目指しております。具体的には、Toyo Tire Serbia d.o.o.の立ち上げ、Toyo Tire North America Manufacturing Inc.をはじめとする工場の生産設備増強や、驚きのある商品を提供する開発力・技術力の進化のため研究開発活動に取り組んでおり、当連結会計年度は、生産設備増強や合理化及び品質向上を中心に26,342百万円、基礎研究技術の強化を中心に7,760百万円の設備投資を実施しました。これらの投資を含む事業活動に必要な資金は第三者割当増資による増資資金を含めた自己資金、借入金及び社債の発行により賄いました。また、キャッシュ・プーリング・システムの導入等により子会社の資金調達並びに資金管理の一元化を図るなど金融収支を改善するとともに、資金調達手段の多様化や長期借入金比率を高めることにより金利変動リスクのヘッジを行っております。　当連結会計年度のキャッシュ・フローの状況につきましては、「(1）経営成績等の状況の概要　③　キャッシュ・フローの状況」に記載のとおりであります。　なお、翌連結会計年度の設備投資金額は総額45,293百万円を計画しており、これらの所要資金については自己資金及び借入金により充当する予定であります。設備投資計画の主な内容・目的につきましては、「第３　設備の状況３　設備の新設、除却等の計画」に記載のとおりであります。 ④　経営方針・経営戦略、経営上の目標の達成状況を判断するための客観的な指標等　当社グループは、中期経営計画「中計’21」のもと、「第２ 事業の状況　１ 経営方針、経営環境及び対処すべき課題等　(1) 経営方針　② 目標とする経営指標及び中長期的な会社の経営戦略」に記載の経営指標の実現をめざしております。当連結会計年度は、連結営業利益率13.9％、重点商品販売構成比率62.9％、連結営業利益76,899百万円、実績ROE(期末配当控除後)20.2％、配当性向21.3％となりました。　また、設備投資については、「中計’21」において2021年度から2025年度までの５ヵ年累計で194,000百万円を計画しており、３年目である当連結会計年度末までの３ヵ年累計で119,172百万円を実施しました。 
経営上の重要な契約等	５ 【経営上の重要な契約等】(1）現在、当社が締結している合弁事業契約の主なものは、次のとおりであります。契約締結日相手先契約の内容1986年12月24日   正新橡膠工業股份有限公司（中華民国）  中華民国における自動車用防振ゴム製造会社として、洋新工業股份有限公司を合弁にて設立し運営する旨の契約であります。なお、洋新工業股份有限公司に対する出資比率は以下のとおりであります。当社　　　　　　　　　　　　　　　　　　　　　　　　　50％正新橡膠工業股份有限公司　　　　　　　　　　　　　　　50％ (2）現在、当社が締結している業務提携契約の主なものは、次のとおりであります。契約締結日相手先契約の内容2008年５月16日       株式会社ブリヂストン       世界のタイヤ・ゴム産業における需要構造、競争構造、収益構造その他の経営環境の変化に対応して更なる企業価値の向上を図るため、それぞれの事業運営の独立性を維持しつつ、業務及び資本について緩やかな提携を図るものであります。本合意書の締結後、業務提携の分野を選定し、その個々の分野における業務提携について協議及び検討を開始いたします。資本提携は、2008年10月16日を払い込み期日とする第三者割当により、株式会社ブリヂストンは、当社の新株20百万株（2008年５月16日現在）を引き受け、当社は株式会社ブリヂストンの自己株3.9百万株を引き受けるものであります。2018年11月１日       三菱商事株式会社       将来の成長に向けて事業と経営の基盤を更にステージアップさせるために、三菱商事株式会社と業務及び資本について提携を図るものです。業務提携は、当社と三菱商事株式会社が「販売力強化」、「技術力強化」、「リソース強化」の各テーマで協働し、協力体制を強化してシナジー効果の最大化に取り組んでいくものです。また、資本提携は、両者間のより安定的な資本関係を構築し、かかる資本関係を基礎として、両者の得意分野や経営資源の有効活用を促進することでシナジーを実現し、それぞれの企業価値を向上させることを目的としております。2019年２月12日を払い込み期日とする第三者割当により、三菱商事株式会社が当社の新株26,931,956株を引き受けました。
研究開発活動	６ 【研究開発活動】　当社グループの研究開発活動は、2025年に向けた新中期経営計画「中計'21」に基づき、「変化に迅速・柔軟に適応する力」の強化を進めており、最新の技術を駆使し、モビリティ社会の発展、豊かなクルマ文化の活性に寄与すべく研究開発を推進しております。　基盤技術センターでは、事業部門と連携し、環境配慮など次世代モビリティに対応した素材・サステナブル材料の研究開発や独自技術の高度化によるユーザーオリエンテッドなソリューションのビジネス化に向けた取り組みを行いました。　なお、当連結会計年度における研究開発費の総額は12,729百万円であります。うち、各事業部門に配分できない基礎研究の費用は1,610百万円であります。 　セグメントごとの研究開発活動は次のとおりであります。 (1）タイヤ事業　国内市販用タイヤについては、グローバル・フラングシップタイヤブランド「PROXES」シリーズにおいて、プレミアムスポーツタイヤ「PROXES Sport 2（プロクセス・スポーツツー）」を２月より、またプレミアムコンフォートタイヤ「PROXES Comfort Ⅱs（プロクセス・コンフォート ツーエス）」を３月より発売しました。「PROXES Sport 2」は、スポーツタイヤに求められるハンドリング性能とブレーキ性能を高次元で実現させたプレミアムスポーツタイヤで、「PROXES Comfort Ⅱs」は上質なクルージングを追求し、環境性能を進化させたプレミアムコンフォートタイヤです。またSUV向け本格オールテレーンタイヤ「OPEN COUNTRY A/T Ⅲ（オープンカントリー・エーティースリー）」のホワイトレターを９月より発売しました。SUVの市場拡大とともに多様化するユーザーニーズに合わせて、当社はOPEN COUNTRYシリーズのラインアップ拡充を行なってきました。特にタイヤサイド部のブランド名や商品名を白い文字で立体的に表記した「ホワイトレター」を採用した商品が高い支持をいただいています。なお、プレミアムコンフォートタイヤ「PROXES Comfort Ⅱs」は、デザイン性と機能性が評価され2023年度グッドデザイン賞（主催：公益財団法人日本デザイン振興会）を受賞しました。またプレミアムスポーツタイヤ「PROXES Sport 2」は、世界的に権威のあるデザイン賞「Red Dot Award（レッドドット・アワード）」の2023年プロダクトデザイン賞を受賞しました。Red Dot Awardは、ドイツのDesign Zentrum Nordrhein Westfalen（ノルトライン・ヴェストファーレン・デザインセンター）が主催し、1955年に創設された60年以上の歴史があるデザイン賞で、世界三大デザイン賞の一つと言われています。今後もタイヤに求められる性能の進化を追求しながら、付加価値の高い製品開発に取り組んでまいります。　トラック・バス用タイヤについては、スタッドレスタイヤ「M939（エムキュウサンキュウ）」を８月より国内市場で発売しました。国内における昨今の気象の特長や運送業界を取り巻く社会課題から、高いアイス性能と耐摩耗性能を両立し、さらに低メンテナンス性を向上させたスタッドレスタイヤが求められるようになりました。「M939」は、タイヤトレッド面のブロック内に細かい溝を高密度に配置しアイス路面でのグリップ力を確保しながら、路面接地時にブロックが過度に動かないようにすることで偏摩耗の発生を抑制しました。これにより、当社従来品（M929）比で推定摩耗ライフを７％向上、偏摩耗の発生を45％低減しました。また、非降雪路面での走行も考慮し、転がり抵抗の低減も実現した商品となっております。 　当事業に係る研究開発費は10,116百万円であります。 (2）自動車部品事業　自動車部品では、既存の主要部品に集中した設計・材料・生産技術の標準化と効率化の推進とともに、適地生産と製造性を考慮した収益改善につなげる設計仕様変更や工程変更を推進させ、技術力と競争力の向上を進めています。また、電気自動車などの次世代車向けの商品開発としては、従来の耐熱性、耐寒性、高耐久性に加え、静粛性ニーズに対応する高トルク負荷時や高周波数領域でも低い動バネ定数を持つモーターマウントと、そのマウントを保持し振動伝達系となる金具も含めた最適化設計技術の構築を進めています。特に、先行技術開発においては、軽量化を重要テーマと位置付けて、既存の鉄やアルミの金具製品の最適化とともに、金属の代替として樹脂の適用技術も含めた更なる技術向上の取り組みも進めています。　その他、タイヤ事業の解析技術や評価技術との独自技術を融合させたモデルベース開発の技術構築も進めており、これにより自社の強みを生かしたサスペンションモジュールに関連する自動車部品の最適化提案ができるように取り組んでまいります。 　当事業に係る研究開発費は1,002百万円であります。 
設備投資等の概要	１ 【設備投資等の概要】　当連結会計年度の設備投資（有形固定資産のほか無形固定資産を含む）は、総額34,102百万円であり、そのうちタイヤ事業については、合理化及び品質向上、Toyo Tire Serbia d.o.o.の立ち上げ、Toyo Tire North America Manufacturing Inc.の生産設備増強を中心に24,483百万円、自動車部品事業については、合理化及び品質向上を中心に1,858百万円、その他については、デジタル・ITインフラの再構築、並びに基礎研究技術の強化を中心に7,760百万円の設備投資を実施しました。 
主要な設備の状況	２ 【主要な設備の状況】(1）提出会社2023年12月31日現在 事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)[面積㎡]その他合計仙台工場(宮城県岩沼市)タイヤ事業タイヤ生産設備3,9338,9061,359(229,923)[13,404]5,64619,8461,187桑名工場(三重県員弁郡東員町)タイヤ事業及び自動車部品事業タイヤ及び自動車部品生産設備7,31313,2326,647(377,721)[57,187]3,94431,1371,473本社、タイヤ技術センター他(兵庫県伊丹市他)(注）３タイヤ事業及び自動車部品事業営業設備及び研究設備他6,8692,1254,210(422,392)[9,414]13,65726,863751基盤技術センター(兵庫県川西市)タイヤ事業及び自動車部品事業研究設備1,819845914(33,048)8274,406180 (2）国内子会社2023年12月31日現在 会社名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)[面積㎡]その他合計福島ゴム㈱（福島県福島市）タイヤ事業タイヤ生産設備1,813617164(60,119)[1,004]672,654135㈱トーヨータイヤジャパン(兵庫県伊丹市)タイヤ事業営業設備1,6103303,757(43,565)[7,961]4276,124812 (3）在外子会社2023年12月31日現在 会社名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)[面積㎡]使用権資産その他合計Toyo Tire Holdingsof Americas Inc.(米国 カリフォルニア州)タイヤ事業営業設備5841,297－15,8401,51819,241179Toyo Tire U.S.A. Corp.(米国 カリフォルニア州)タイヤ事業営業設備3,24843－2216234,13783Toyo Tire North AmericaManufacturing Inc.(米国 ジョージア州)タイヤ事業タイヤ生産設備21,46742,445250(840,155)[591,467]1566,33270,6521,632Toyo Tyre MalaysiaSdn Bhd(マレーシア ペラ州)タイヤ事業タイヤ生産設備12,89019,766－[601,986]1,4431,82335,9231,561通伊欧輪胎張家港有限公司(中国 江蘇省)タイヤ事業タイヤ生産設備2,1731,918－[142,886]7392825,114327通伊欧輪胎(諸城)有限公司(中国 山東省)タイヤ事業タイヤ生産設備7491,953－[157,049]1482993,150454東洋橡塑(広州)有限公司(中国 広東省)自動車部品事業自動車部品生産設備4082,166－[37,037]751732,823287Toyo Tire Serbia d.o.o.(セルビア インジヤ市)タイヤ事業タイヤ生産設備19,84527,776472(637,455)5715,94864,101537 （注）１　金額は、帳簿価額によっており、「その他」は工具、器具及び備品、建設仮勘定、無形固定資産及びリース資産であります。２　土地面積の［　］内は賃借中のものを示し外数で表示しております。賃借料は81百万円であります。３　本社、タイヤ技術センター他の土地のうち主な所在地事業所名内容所在地面積(㎡)帳簿価額(百万円)本社、タイヤ技術センター本社事業所、研究設備他兵庫県伊丹市16,07364宮崎タイヤ試験場タイヤテストコース宮崎県児湯郡都農町138,001345サロマタイヤテストコースタイヤテストコース北海道常呂郡佐呂間町236,632243厚生施設社宅保養施設兵庫県伊丹市　他２ヶ所6,4741,690貸与土地関係会社等に対する貸与土地東京都杉並区　他15ヶ所22,2521,787
株式の総数	① 【株式の総数】種類発行可能株式総数(株)普通株式400,000,000計400,000,000
発行済株式、株式の総数等	② 【発行済株式】種類事業年度末現在発行数(株)(2023年12月31日)提出日現在発行数(株)(2024年３月27日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式154,111,029154,111,029東京証券取引所プライム市場単元株式数は100株であります。計154,111,029154,111,029－－
