項目	値
事業の内容	
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	１ 【事業等のリスク】当第３四半期累計期間において、前事業年度の有価証券報告書に記載した「事業等のリスク」からの重要な変更があった事項は以下のとおりであります。 （1）特定製品（サービス）への依存について  当社は、当事業年度において、特定製品（サービス）への依存度が高くないため、前事業年度の有価証券報告書に記載した「⑧特定製品（サービス）への依存について」は消滅しております。　（2）小規模組織であることについて  当社は、当事業年度において、2018年９月末日現在の従業員数と臨時雇用者数（アルバイトおよび派遣社員を含みます。）の合計は128名であり、小規模組織ではないため、前事業年度の有価証券報告書に記載した「⑪小規模組織であることについて」は消滅しております。　当第３四半期累計期間において、新たに発生した「事業等のリスク」は以下のとおりであります。 （1）転換社債型新株予約権付社債およびストック・オプション行使による株式価値の希薄化について　当社は、当事業年度において、転換社債型新株予約権付社債およびストック・オプションが存在しております。転換社債型新株予約権付社債の行使、現在付与されている、あるいは今後付与されるストック・オプションが行使された場合、１株当たりの株式価値が希薄化する可能性があります。　
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	
経営上の重要な契約等	
研究開発活動	
設備投資等の概要	
主要な設備の状況	
株式の総数	① 【株式の総数】種類発行可能株式総数(株)普通株式9,500,000計9,500,000  
発行済株式、株式の総数等	② 【発行済株式】種類第３四半期会計期間末現在発行数(株)(平成30年９月30日)提出日現在発行数(株)(平成30年11月９日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式2,810,7503,159,000東京証券取引所（マザーズ）単元株式数は100株であります。計2,810,7503,159,000――  
配当政策	
コーポレート・ガバナンスの概要	
役員の状況	
貸借対照表	
損益計算書	
キャッシュ・フロー計算書	
