項目	値
事業の内容	 3 【事業の内容】当社グループは連結財務諸表提出会社(以下当社という)と連結子会社5社及び関連会社1社で構成されており、医薬品関連、ヘルスケア関連の製造及び仕入並びに販売を主たる業務としております。当連結会計年度末現在、当社グループが営んでいる主な事業内容及び当社と関係会社等の当該事業に係る位置づけの概要は、次のとおりであります。　(1) 医薬品関連事業当社は、子会社持田製薬工場㈱へ医薬品の製造を委託し、その製品の仕入及び販売を行っております。また、子会社持田製薬販売㈱から製品を仕入れ、販売しております。なお、一部の医薬品については子会社持田製薬販売㈱が当社から仕入れ、販売しております。子会社持田製薬工場㈱は、子会社㈱テクノファインへ医薬品の製造を一部委託しております。子会社㈱テクノネットは不動産の仲介及び建造物・構築物の管理業務、経理・購買等に関する事務処理の代行等を行っており、当社もこれらを委託しております。　(2) ヘルスケア事業子会社持田ヘルスケア㈱は、子会社持田製薬工場㈱へヘルスケア製品の製造を委託し、その製品の仕入及び販売を行っております。　以上述べた事項を事業系統図によって示すと次のとおりであります。 (注)関連会社については記載を省略しております。
経営方針、経営環境及び対処すべき課題等	1 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1) 会社の経営の基本方針当社グループは、社是を『先見的独創と研究』と定めています。また、企業理念『絶えず先見的特色ある製品を開発し、医療の世界に積極的に参加し、もって人類の健康・福祉に貢献する』は普遍的な使命です。潜在的な医療・健康ニーズを捉えて、患者や顧客の皆様にとって価値あるものを創造し、提供していくことが存在意義であると考えています。医薬品関連事業、バイオマテリアル事業、及びヘルスケア事業の3つの事業活動を通じて「ニーズを満たす特色ある製品の創出」「高品質な医薬品の安定供給」「適切な価値ある情報提供」を行い、それによって、「患者さんとそのご家族のQOL向上」や「女性の様々なライフステージのサポート」、ひいては「人類の健康・福祉への貢献」といった製薬企業としての価値の提供に取り組みます。また、サステナビリティに関する基本方針を定めており、「人類の健康・福祉に貢献」という製薬企業としての価値の提供に取り組むことで、社会から必要とされる企業として持続的に成長を続け、SDGsの達成にもつながる持続可能な社会の実現に貢献していきます。 (2) 中長期的な会社の経営戦略当社グループは、長期ビジョンを『医療・健康ニーズに応えることで、グローバルにも存在価値を認められる特色ある生命・健康関連企業グループとして成長する』と定めています。2022年5月、今後ますます厳しくなることが予想される事業環境を乗り越えて持続的に成長するため、長期ビジョンを具体化し、当社グループが目指す「2031年のありたい姿」を策定しました。従来の低分子や抗体医薬品等だけでは治療が難しかった難治性疾患・希少疾患への取り組みなど、医療の多様化・高度化が進む中、今後成長が見込まれる新たな創薬モダリティを取り込み、充足していない医療・健康ニーズに挑戦します。また、現在主力の医薬品関連事業とヘルスケア事業に加えて、バイオマテリアル事業を次世代の柱の一つにするべく取り組みます。  「ありたい姿」を実現するため、持続的な企業価値の向上の観点から、当社グループのサステナビリティ基本方針と整合を図りながら、3年間で取り組む課題に対する行動計画として22-24中期経営計画を策定しました。社会保障費財源確保の問題を背景とする薬剤費抑制政策が継続的に推し進められ、医薬品業界を取り巻く事業環境は今後もますます厳しくなることが予想されます。当社グループも、22-24中期経営計画期間において一旦は収益悪化が想定されますが、「ありたい姿」を実現するための成長投資の継続を図ります。 (3) 目標とする経営指標22-24中期経営計画の最終年度にあたる2024年度の経営目標数値を、以下のとおり掲げております。 2024年度　経営目標数値(連結)売上高         106,000百万円営業利益         7,500百万円研究開発費      13,200百万円 (4) 優先的に対処すべき事業上及び財務上の課題22-24中期経営計画の最終年度にあたる2024年度も、イノベーション創出と生産性向上をテーマとして以下の課題に重点的に取り組みます。①新薬を中心とした重点領域における収益の最大化・ 主力事業である医薬品関連事業において、重点領域の「循環器、産婦人科、精神科、消化器」にリソースを集中し、地位を堅持するとともに、新薬による収益の最大化を推進します。・ 安定供給と適正品質維持の徹底を継続するとともに、調達コストの削減、製品ラインナップの見直しによるコスト構造の改善を推進します。②「ありたい姿」を実現するための成長投資の継続・ 将来の競争力に結びつく事業活動への投資を積極的に進めます。　- 開発パイプラインの更なる充実を図ります。　　- バイオマテリアル事業の拡大・推進と早期上市に取り組みます。- 細胞・核酸・遺伝子といった新たな創薬モダリティを取り込んでいきます。特に再生医療等製品の分野において開発を優先的に進めます。③イノベーション創出と生産性向上に向けた企業体制の強化・ 業務プロセスと業務品質レベルの最適化、デジタルトランスフォーメーションの推進、制度改革、ファシリティマネジメントの推進の4つのアプローチを調和・連携させ、効率的な組織運営と企業価値の向上を図ります。・ パフォーマンス向上のための能力開発支援を継続し、イノベーションをけん引する人財の育成を進めます。・ 人財の活躍、活性化に向けて、人財マネジメント体制の強化に注力します。・ 人員計画、配置の最適化、部門間連携の強化による組織力向上に取り組みます。 22-24中期経営計画の2年目にあたる当連結会計年度は、以下のとおり推移いたしました。 「新薬を中心とした重点領域における収益の最大化」については、主力事業である医薬品関連事業において、肺動脈性肺高血圧症治療剤「トレプロスト吸入液」、抗IL-23p19モノクローナル抗体/潰瘍性大腸炎治療剤「オンボー」、潰瘍性大腸炎治療剤「コレチメント」、及び持続型G-CSF製剤ペグフィルグラスチムのバイオ後続品「ペグフィルグラスチムBS「モチダ」」の4製品を発売しました。「オンボー」「コレチメント」の発売により、潰瘍性大腸炎治療剤のラインナップを拡充し、重点領域である消化器領域に一層注力しました。「「ありたい姿」を実現するための成長投資の継続」については、バイオマテリアル事業において、軟骨修復材「dMD-001」の製造販売承認申請、神経再生誘導材の米国における510(k)申請を行いました。また、新たな創薬モダリティへの取り組みとして、創薬研究では、核酸医薬に集中的に取り組みました。再生医療等製品の分野では、ヒト歯髄幹細胞SHED、高純度間葉系幹細胞REC、及び臍帯由来細胞「HLC-001」の3つの細胞のプロジェクトを推進しました。「イノベーション創出と生産性向上に向けた企業体制の強化」については、新しい人事賃金制度、新顧客管理システムなど、必要な体制を整備し、運用を開始しました。これらを最大限に活用して、引き続きイノベーション創出と生産性向上に取り組んでいます。 
事業等のリスク	 3 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、投資者の判断に重要な影響を及ぼす可能性のある事項には、以下のようなものがあります。なお、当社グループは、当社グループに適用されるリスク管理規程を制定すると共に、各部門長及び子会社社長等を委員とするリスク管理委員会を設置し、当社グループの事業及び経営に相当程度の悪影響(損失)を与え得るリスク(主要リスク)の認識と評価、対応策を全社レベルで検討・把握し、リスク管理に係る方針や主要な施策等を協議し、主要リスクが顕在化した場合の必要な事業継続、損失の極小化等を基本方針とする等、主要リスクの管理体制を整備しております。 (特に重要なリスク)(1) 研究開発に関するリスク医薬品等の研究開発には多額の資金及び長期間を要しますが、その過程で当初期待した有効性が証明できなかったり、予期せぬ副作用が発現した等の理由により、開発が中断・遅延する可能性があります。これにより、開発のやり直し、追加試験等の発生、また将来の売上機会の喪失等により、当初期待していた収益を下回る可能性があります。当社グループは、必要な試験・調査・評価等及び適切な製造・品質管理を実施する等、当該リスクの低減に努めております。 (2) 製造・仕入れに関するリスク当社グループは製品の品質について、関連法規に基づく規制のもと、サプライチェーンへの要請を含め品質保証等万全を期しておりますが、当社グループの工場において製造上の瑕疵による品質問題等が発生した場合や、特定の取引先に供給を依存している商品及び原材料等について、調達管理部門を設置し調達管理を実施しているものの、何らかの要因によりその供給が遅延又は停止した場合、商製品回収、出荷遅延・停止や欠品、これらによる許認可の取り消し、業務停止その他の行政処分、売上減少等により、経営成績及び財政状態に重要な影響を及ぼす可能性があります。 (3) 業務提携に関するリスク当社グループは各部門において、共同研究・開発・販売、製品の導出入等、他社との業務提携を行っており、今後何らかの事情により、これらの提携が解消される可能性があり、その場合には将来の売上見込・機会の喪失等により、当初予想・期待した収益を下回る可能性があります。当社グループは、提携先との関係維持及び当該リスクを低減する契約の締結に努める等、当該リスクの低減に努めております。 (4) 法規制、制度改革に関するリスク医薬品の研究開発・製造・販売等に関しては医薬品関連法規等の規制(医療制度改革、後発品使用の促進及び薬価基準の引き下げ等の医療費適正化推進策を含む)を受けており、規制の厳格化等により経営成績及び財政状態に重要な影響を及ぼす可能性があります。また、当該規制に適合しない場合、製品の回収、許認可の取り消し、業務停止その他の行政処分又は損害賠償請求を受けると共に、信用失墜による売上減少を招く可能性があり、経営成績及び財政状態に重要な影響を及ぼす可能性があります。当社グループは、規制を遵守する体制を整備すると共に、規制の改正の方向を早期に捉え改正に備え収益の維持に努める等、当該リスクの低減に努めております。 (5) 副作用に関するリスク当社グループは医薬品の品質・安全性について、医薬品関連法規に基づく厳格な規制のもと、臨床試験の信頼性の保証や製品の品質保証等万全を期すと共に、副作用被害の賠償に関する保険に加入する等、当該リスクの低減に努めておりますが、予期せぬ副作用の発生による製品の回収、製造販売の中止、訴訟対応や損害賠償、信用失墜による売上減少等が発生する可能性があり、経営成績及び財政状態に重要な影響を及ぼす可能性があります。 (6) 事業継続に関するリスク大規模な自然災害その他の災害・事故等により、当社グループの工場、研究所、支店、事業所等の各拠点が深刻な影響・被害(情報システムの停止・障害を含む)を受け、また感染症の蔓延等により事業活動の停滞や工場の操業停止等に陥り、欠品等が生じた場合、経営成績及び財政状態に重要な影響を及ぼす可能性があります。当社グループの各拠点では、地震等の災害・事故の発生に備え、市場への製品安定供給を含む事業継続計画の策定等の各種対策を推進する等、当該リスクの低減に努めております。なお、新型コロナウイルス感染症等のパンデミックに対しては、従業員及び事業関係者への感染防止、製品の安定供給体制の維持を中心に取り組んでまいります。 (重要なリスク)(1) 製品売上構成上のリスク当社グループの中核事業である医薬品において、一部主力製品の売上が高い比率を占めております。このため、薬価制度や競合状況等の最新情報も踏まえて当該製品の価値向上に努めておりますが、競合品・後発品の発売・伸長による売上の減少の他、予期せぬ副作用、製品瑕疵、安定供給への障害等によりこれらの製品が販売中止や製品回収に至った場合は信用失墜による売上減少を含め、経営成績及び財政状態に重要な影響を及ぼす可能性があります。 (2) 他社競合その他販売に関するリスク他社製品(後発品を含む)との競合等は売上・収益を減少させる原因となり、経営成績及び財政状態に重要な影響を及ぼす可能性があります。また、当社グループの販売先は、特定の卸売業者に集中しており、これらの卸売業者に貸し倒れが発生し債権回収不能となった場合、経営成績及び財政状態に重要な影響を及ぼす可能性があります。当社グループは、製品価値の維持・向上及び適切な与信管理に努める等、当該リスクの低減に努めております。 (3) 知的財産権に関するリスク当社グループの事業活動が第三者の知的財産権に抵触する場合、訴訟対応・損害賠償・実施料の支払い等による収益の低下、ひいては事業の中止に繋がり、経営成績及び財政状態に重要な影響を及ぼす可能性があります。当社グループは、保有する知的財産権を適切に管理し、第三者の知的財産権を侵害しないよう必要な調査を行う等、当該リスクの低減に努めております。 (4) 情報管理に関するリスク当社グループが保有する機密情報、個人情報等がシステムへの不正侵入、システム障害その他の理由により社外に流出した場合、訴訟対応や損害賠償、信用失墜による売上減少、将来の売上機会の喪失等により経営成績及び財政状態に重要な影響を及ぼす可能性があります。当社グループは、情報保護のための安全管理措置(組織的・人的・物理的・技術的措置)を講じ、情報セキュリティ面の充実を図る等、当該リスクの低減に努めております。 (5) 環境問題に関するリスク医薬品等の研究、製造の過程等で使用される化学物質の中には、人の健康や生態系に悪影響を与えるものも含まれ、これら物質が土壌汚染、大気汚染等、環境に深刻な影響を与えた場合、汚染発生の原因解明・周辺地域対応や、信用失墜による売上減少等により経営成績及び財政状態に重要な影響を及ぼす可能性があります。当社グループは、関連法規を遵守し必要な調査・監視を行う等、当該リスクの低減に努めております。また、気候変動に係るリスクが当社の事業活動や収益等に与える影響について分析を行い、開示を進めてまいります。  (6) 金融市況及び為替変動に関するリスク金融市況の悪化により、当社グループが保有する有価証券の評価損や売却損が生じ、また金利動向によっては退職給付債務の増加等が生じる可能性があり、経営成績及び財政状態に重要な影響を及ぼす可能性があります。また、商品・原料の輸入等の外貨建取引において、外国為替変動が経営成績及び財政状態に重要な影響を及ぼす可能性があります。当社グループは、一部の外貨建債権債務の為替予約等のヘッジ取引を行うと共に、急激な為替変動リスクの契約による一部転嫁等に努める等、当該リスクの低減に努めております。 なお、文中における将来に関する事項は、当連結会計年度末現在において当社が判断したものであります。また、上記以外にもさまざまなリスクがあり、ここに記載されたものが当社グループの全てのリスクではありません。　
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 4 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1)経営成績等の状況の概要①経営成績の状況　当連結会計年度の国内経済は、新型コロナウイルス感染症の感染症法上の分類が5類に移行し、経済活動の回復基調が続いた一方、不安定な国際情勢や、為替変動、物価上昇もあり、先行き不透明な状況で推移しました。医薬品業界では、社会保障費財源確保の問題を背景とする薬剤費抑制政策が継続的に推し進められる中、2023年4月にも薬価の中間年改定が行われました。また企業間競争も加速しており、引き続き厳しい事業環境にあります。当社グループは、研究・開発から製造・販売までのグループ総合力を結集して医療・健康ニーズに応え、持続的成長に向けて選択と集中を進め、更なる環境変化に対応すべく収益構造の再構築を進めております。そのために「新薬を中心とした重点領域における収益の最大化」「将来の競争力に結びつく事業活動への投資」「イノベーション創出と生産性向上に向けた企業体制の強化」を課題として重点的に取り組んでおります。当連結会計年度における医薬品関連事業は、重点領域の「循環器、産婦人科、精神科、消化器」にリソースを集中し、主力製品を中心とした情報提供活動を積極的に展開いたしました。また、ヘルスケア事業は、皮膚科医・産婦人科医や看護師等の高い支持を基盤としたマーケティングの推進に努め、市場開拓を図ってまいりました。当連結会計年度の売上高は102,885百万円で前期比0.4％の減収となりました。利益面につきましては、医薬品関連事業の売上高減少及び円安による原薬・製剤の輸入価格の上昇等に伴う売上総利益の減少と、新製品の発売に伴う販売費の増加により、営業利益は5,802百万円で前期比31.8％の減益となりました。経常利益は6,037百万円で前期比33.5％の減益、親会社株主に帰属する当期純利益は4,547百万円で前期比31.6％の減益となりました。 各事業部門の業績は次のとおりであります。 1．医薬品関連事業　医薬品関連事業は薬価改定や2022年12月に抗うつ剤「レクサプロ」の後発品が参入した影響を受け、売上高は96,455百万円で前期比0.9％の減収となりました。新薬の売上高は、潰瘍性大腸炎治療剤「リアルダ」、慢性便秘症治療剤「グーフィス」「モビコール」、及び痛風・高尿酸血症治療剤「ユリス」が伸長し、前期を上回りました。2023年5月に販売を開始した肺動脈性肺高血圧症治療剤「トレプロスト吸入液」、2023年6月に販売を開始した抗IL-23p19モノクローナル抗体/潰瘍性大腸炎治療剤「オンボー」、及び2023年9月に販売を開始した潰瘍性大腸炎治療剤「コレチメント」も寄与しました。長期収載品の売上高は前期を下回りました。後発品の売上高は、2023年11月に販売を開始した持続型G-CSF製剤ペグフィルグラスチムのバイオ後続品「ペグフィルグラスチムBS「モチダ」」の寄与もあり、前期を上回りました。 2．ヘルスケア事業　ヘルスケア事業の売上高は6,430百万円で前期比8.6％の増収となりました。抗真菌成分配合シャンプー・石鹸をはじめとする「コラージュフルフルシリーズ」、及び基礎化粧品「コラージュリペアシリーズ」の売上高が伸長しました。　 ② 財政状態の状況(資産)当連結会計年度末における流動資産は116,662百万円となり、前連結会計年度末に比べ717百万円減少しました。これは主に、売掛金が増加したものの、現金及び預金が減少したことによるものです。固定資産は42,138百万円となり、前連結会計年度末に比べ685百万円増加しました。これは主に、繰延税金資産が減少したものの、投資有価証券が増加したことによるものです。この結果、総資産は、158,800百万円となり、前連結会計年度末に比べ31百万円減少しました。 (負債)当連結会計年度末における流動負債は26,073百万円となり、前連結会計年度末に比べ1,184百万円減少しました。これは主に、支払手形及び買掛金が増加したものの、流動負債のその他に含まれる未払金が減少したことによるものです。固定負債は4,759百万円となり、前連結会計年度末に比べ38百万円減少しました。この結果、負債合計は、30,833百万円となり、前連結会計年度末に比べ1,223百万円減少しました。 (純資産)当連結会計年度末における純資産合計は127,967百万円となり、前連結会計年度末に比べ1,192百万円増加しました。これは主に、配当金の支払いによる利益剰余金の減少があったものの、親会社株主に帰属する当期純利益による利益剰余金の増加や投資有価証券の時価上昇によるその他有価証券評価差額金の増加があったことによるものです。この結果、自己資本比率は80.6％と前期比0.8ポイント増加しました。 ③ キャッシュ・フローの状況当連結会計年度における現金及び現金同等物(以下「資金」という。)は、前連結会計年度末に比べ13,720百万円減少し、当連結会計年度末には24,290百万円となりました。主な内容は以下のとおりであります。 (営業活動によるキャッシュ・フロー)当連結会計年度における営業活動による資金の減少は7,480百万円(前期は7,297百万円の増加)となりました。これは主に、税金等調整前当期純利益が6,160百万円であったものの、売上債権の増加7,032百万円及び棚卸資産の増加5,873百万円によるものであります。 (投資活動によるキャッシュ・フロー)当連結会計年度における投資活動による資金の増加は74百万円(前期は2,949百万円の減少)となりました。これは主に、有形及び無形固定資産の取得による支出2,296百万円があったものの、投資有価証券の売却による収入2,601百万円があったことによるものであります。 (財務活動によるキャッシュ・フロー)当連結会計年度における財務活動による資金の減少は6,393百万円(前期は6,884百万円の減少)となりました。これは主に、自己株式の取得による支出3,492百万円、配当金の支払2,887百万円があったことによるものであります。  ④ 生産、受注及び販売の状況　a．生産実績当連結会計年度の生産実績を事業部門ごとに示すと、次のとおりであります。 事業部門の名称金額(百万円)前期比(％)医薬品関連67,576△0.9ヘルスケア6,3271.7合計73,903△0.7 (注) 金額は正味販売価格によっております。 　b．商品仕入実績当連結会計年度の商品仕入実績を事業部門ごとに示すと、次のとおりであります。 事業部門の名称金額(百万円)前期比(％)医薬品関連19,79312.7合計19,79312.7 (注) 金額は実際仕入額によっております。 　c．受注状況当社グループは主として見込生産を行っているため、記載を省略しております。 　d．販売実績当連結会計年度の販売実績を事業部門ごとに示すと、次のとおりであります。 事業部門の名称金額(百万円)前期比(％)医薬品関連96,455△0.9ヘルスケア6,4308.6合計102,885△0.4 (注) 主な相手先別の販売実績及び総販売実績に対する割合は次のとおりであります。相手先前連結会計年度当連結会計年度金額(百万円)割合(％)金額(百万円)割合(％)㈱メディセオ21,34320.721,97921.4㈱スズケン17,29916.817,40516.9アルフレッサ㈱16,65916.116,90516.4東邦薬品㈱10,1139.810,1929.9   (2)経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は以下のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。　① 重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、我が国において一般に公正妥当と認められている会計基準に基づき作成されております。この連結財務諸表の作成にあたって、必要と思われる見積りは、その時点で最も合理的と考えられる基準に基づいて実施しておりますが、見積り等の不確実性があるため実際の結果は異なる場合があります。連結財務諸表の作成にあたって用いた会計上の見積り及び仮定のうち、重要なものは「第5　経理の状況　1　連結財務諸表等　(1)連結財務諸表〔注記事項〕(重要な会計上の見積り)」に記載しております。 ② 経営成績に重要な影響を与える要因について中核とする医薬事業は医薬品関連法規等の規制を受けており、医療制度改革、後発品の使用促進及び薬価改定等の医療費適正化策の動向、及び主力品の市場における競争状況が経営成績に継続的に影響を及ぼす要因として認識しております。また、経営成績に大きな影響を与える要因となる可能性があるリスクについては、「3 事業等のリスク」に記載のとおりであります。当連結会計年度は、こうした諸要因のインパクトも計画に織り込み、事業に取り組みました。その結果、医薬品関連事業は、新薬の売上高が伸長、長期収載品の売上高が低下、後発品の売上高が伸長しました。また、ヘルスケア事業も主要製品が伸長したことにより、「(1)① 経営成績の状況」に記載のとおりの経営成績となったと認識しております。 ③ 資本の財源及び資金の流動性についての分析当社グループの主な資金需要は、運転資金、研究開発や企業提携等への資金及び設備資金であり、これらの必要資金は、主に利益の計上により生み出される自己資金により賄っております。また、当社グループでは、安定した資金調達手段を確保し、機動的に資金調達を行うため特定融資枠契約(コミットメントライン契約)を締結しております。　
経営上の重要な契約等	 5 【経営上の重要な契約等】(1)技術導入契約相手先国名契約内容契約年バイエル社ドイツ子宮内膜症・子宮腺筋症・月経困難症治療剤「ディナゲスト」の原末輸入(子宮内膜症・子宮腺筋症・月経困難症治療剤「ジエノゲスト「モチダ」」の原末も対象とする)、開発、製造及び独占的販売1992年ルンドベック社デンマーク抗うつ剤「レクサプロ」の原末輸入、開発、製造及び独占的販売2001年ユナイテッド・セラピューティクス社アメリカ肺動脈性肺高血圧症治療剤「トレプロスト注射液」の開発、輸入及び独占的販売2007年武田ファーマシューティカルズU.S.A.社アメリカ潰瘍性大腸炎治療剤「リアルダ」の開発、輸入及び独占的販売2009年ゲデオン・リヒター社ハンガリーゲデオン・リヒター社のバイオ後続品(「テリパラチドBS「モチダ」」を含む)の開発、輸入及び独占的販売2010年LG Chem社韓国バイオ後続品「エタネルセプトBS「MA」」の開発、輸入及び独占的販売2012年LG Chem社韓国バイオ後続品「アダリムマブBS「MA」」の開発、輸入及び独占的販売2014年EAファーマ㈱日本慢性便秘症治療剤「グーフィス」の共同開発、仕入及び共同販売2016年㈱富士薬品日本痛風・高尿酸血症治療剤「ユリス」の共同開発、仕入及び独占的販売2017年ユナイテッド・セラピューティクス社アメリカ肺動脈性肺高血圧症・間質性肺疾患又は気腫合併肺腺維症に伴う肺高血圧症治療剤「トレプロスト吸入液」の開発、輸入及び独占的販売2017年EAファーマ㈱日本慢性便秘症治療剤「モビコールLD」「モビコールHD」の共同開発、仕入及び共同販売2017年イドルシア・ファーマシューティカルズ社スイス不眠症治療剤「ACT-541468」の共同開発、輸入及び共同販売2019年キッズウェル・バイオ㈱日本腸管神経節細胞僅少症等の消化器領域における希少疾患・難病を対象とする再生医療等製品の共同開発、仕入及び独占的販売2020年ヒューマンライフコード㈱日本造血幹細胞移植後の非感染性肺合併症等の難治性疾患を対象とする再生医療等製品「HLC-001」の共同開発、仕入及び独占的販売2023年  (2)技術導出契約相手先国名契約内容契約年アマリン社アイルランド新規高純度EPA製剤の米国・他地域における開発及び販売2018年   (3)販売契約等(導入)相手先国名契約内容契約年㈱ニッスイ日本高脂血症・閉塞性動脈硬化症治療剤「エパデール」の原末仕入1990年EAファーマ㈱日本持続性Ca拮抗降圧剤「アテレック」の仕入及び独占的販売1997年日医工㈱日本血行促進・皮膚保湿剤「ヘパリン類似物質「日医工」」の仕入及び販売2007年EAファーマ㈱日本高血圧症治療剤「アテディオ」の仕入及び独占的販売2013年ヤンセンファーマ㈱日本慢性疼痛・抜歯後疼痛治療剤「トラムセット」の仕入及び独占的販売(2016年、販売枠組み変更契約締結)2013年日本イーライリリー㈱日本抗IL-23p19モノクローナル抗体/潰瘍性大腸炎治療剤「オンボー」の仕入及び独占的販売2022年  　(4)販売契約等(導出)　相手先国名契約内容契約年大正製薬㈱日本高脂血症・閉塞性動脈硬化症治療剤「エパデール」のスイッチOTC薬「エパデールT」の供給及び独占的販売2009年あゆみ製薬㈱日本バイオ後続品「エタネルセプトBS「MA」」の供給及び独占的販売2016年あゆみ製薬㈱日本バイオ後続品「アダリムマブBS「MA」」の供給及び独占的販売2016年塩野義製薬㈱日本不眠症治療剤「ACT-541468」の供給及び独占的販売2023年  なお、当連結会計年度において終了した経営上の重要な契約は以下の通りであります。相手先国名契約内容契約年ファイザー㈱日本抗うつ剤「MD-120」の共同開発、輸入及び共同販売2019年 
研究開発活動	 6 【研究開発活動】当社グループは社是「先見的独創と研究」を実践し、国内外企業との研究開発提携も積極的に推進しながら医療用医薬品を中心に研究開発活動を展開しております。当連結会計年度の研究開発費は、12,554百万円であります。研究開発の状況につきましては、研究面では、オープンイノベーションの推進、及び外部リソースを活用した創薬により細胞・核酸・遺伝子などの新たなモダリティを取り込み、創薬パイプラインの充実を図っております。特に核酸医薬については、高度な専門性を持つ人財や、創薬技術の獲得を積極的に進め、競争優位性のある創薬研究を推進しております。再生医療等製品の分野においては、間葉系幹細胞を用いたプロジェクトに優先的に取り組んでおり、ヒト歯髄幹細胞SHED、高純度間葉系幹細胞RECによる治療法の開発を進めております。臍帯由来細胞「HLC-001」は、ヒューマンライフコード株式会社による造血幹細胞移植後の非感染性肺合併症に対する臨床第Ⅱ相試験の主要評価項目の達成を受け、次のステージに向けて準備を進めております。臨床開発面では、持続型G-CSF製剤ペグフィルグラスチムのバイオ後続品「ペグフィルグラスチムBS「モチダ」/「ニプロ」」(開発コード：MD-110)の製造販売承認を2023年9月に取得しました。ネクセラファーマジャパン株式会社(旧イドルシアファーマシューティカルズジャパン株式会社)と共同開発を行っている不眠症治療薬「ACT-541468」は、同社が製造販売承認申請を2023年10月に行いました。肺動脈性肺高血圧症治療剤「トレプロスト吸入液」は、間質性肺疾患又は気腫合併肺線維症に伴う肺高血圧症に対する効能・効果追加の承認申請を2023年12月に行いました。潰瘍性大腸炎治療剤「リアルダ」の小児適応、痛風・高尿酸血症治療剤「ユリス」の小児適応、及び中国において住友制葯(蘇州)と提携して開発を進めている高トリグリセリド血症治療剤「MND-21」は、臨床第Ⅲ相段階にあります。なお、塩野義製薬株式会社と日本における「ACT-541468」の販売提携契約を2023年10月に締結しました。また、Meiji Seika ファルマ株式会社と中国における「MND-21」の販売に関する契約を2024年3月に締結しました。次世代の柱の一つと位置付けるバイオマテリアル事業においては、アルギン酸を基盤とする各プロジェクトを推進しております。軟骨修復材「dMD-001」は製造販売承認申請を2023年5月に行いました。海綿体神経損傷治療材「dMD-002」は探索的治験段階にあります。癒着防止材「dMD-003」は検証的治験を2023年9月に開始しました。神経再生誘導材(一般的名称：Nerve Cuff)は米国において510(k)申請を2023年9月に行いました。これらの医薬品関連事業の当連結会計年度の研究開発費は12,452百万円であります。ヘルスケア事業の研究開発費は101百万円であります。
設備投資等の概要	1 【設備投資等の概要】当連結会計年度は、本社ビルに隣接した土地の取得、医薬品関連事業における医薬品生産設備の増強・合理化および製剤研究所における医薬品研究設備の更新を中心に2,315百万円の設備投資を行っております。内訳として、本社ビルに隣接した土地の取得に1,031百万円、医薬品関連事業において医薬品生産設備の合理化・省力化と製剤研究所の医薬品研究設備の更新を中心に1,212百万円、ヘルスケア事業において70百万円、それぞれ実施しております。　これらの所要資金は全て自己資金で賄っております。 
主要な設備の状況	2 【主要な設備の状況】当社グループにおける主要な設備は、次のとおりであります。(1) 提出会社      2024年3月31日現在事業所名(所在地)事業部門の名称設備の内容帳簿価額(単位　百万円)従業員数(人)建物及び構築物機械装置及び運搬具土地(面積㎡)その他(注5)合計藤枝事業所(静岡県藤枝市)医薬品関連全社(共通)研究設備他85216151(47,749)1661,18853(11)御殿場事業所(静岡県御殿場市)医薬品関連全社(共通)研究設備他4251865(35,122)1671,45965(8)本社(東京都新宿区)医薬品関連全社(共通)統括業務施設他2,382―1,451(1,047)1884,021462(62)首都圏支店他(全国)(注2)医薬品関連販売設備380054(1,018)69504667(113)その他(注3)全社(共通)寮・社宅設備他――1,528(38,140)―1,528―(―) (注) 1．建物等の一部を賃借しております。年間賃借料は454百万円であります。2．支店には、当該支店が統括する事業所等の設備及び従業員が含まれております。3．本社ビルに隣接する土地の購入に伴い、土地の帳簿価額が増加しております。4．本表中には、建設仮勘定は含まれておりません。5．その他は工具、器具及び備品であります。6．従業員数の(　)は、臨時雇用者数を外数で記載しております。 (2) 国内子会社       2024年3月31日現在会社名事業所名(所在地)事業部門の名称設備の内容帳簿価額(単位　百万円)従業員数(人)建物及び構築物機械装置及び運搬具土地(面積㎡)その他(注2)合計持田製薬工場㈱本社工場(栃木県大田原市)医薬品関連生産設備2,5441,5311,671(152,555)4946,242138(197)埼玉工場(埼玉県鴻巣市)ヘルスケア生産設備19087204(7,385)1249410(39) (注) 1．本表中には、建設仮勘定は含まれておりません。2．その他は工具、器具及び備品とリース資産であります。3．従業員数の(　)は、臨時雇用者数を外数で記載しております。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式120,000,000計120,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2024年3月31日)提出日現在発行数(株)(2024年6月27日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式37,470,00037,470,000東京証券取引所プライム市場単元株式数100株計37,470,00037,470,000――  
