項目	値
事業の内容	３【事業の内容】　当社グループ（当社および当社の関係会社）は、当社、連結子会社16社、非連結子会社３社および関連会社２社ならびにその他の関係会社１社で構成されております。　その他の関係会社であるキユーピー㈱は、マヨネーズ・ドレッシング類、缶詰類、卵製品および冷凍食品などを製造販売しており、当社、当社の子会社および関連会社は、キユーピー㈱およびキユーピー㈱グループ各社ならびに一般の得意先に保管、荷役（入出庫）、運送、情報処理などの総合的な物流サービスを提供することを主たる業務にしております。　当社および当社の子会社の業務内容と当該事業に係る位置付けは次のとおりであります。事業区分主要な会社主な事業内容共同物流事業㈱キユーソー流通システムキユーソーティス㈱㈱エスワイプロモーション㈱キユーソーエルプラン他２社・食品の保管・荷役、全国共同配送・原材料である油脂・食酢等のローリー輸送専用物流事業㈱サンファミリーアクシアロジ㈱他３社・コンビニエンスストアなどの物流センターオペレーション業務関連事業キユーソーサービス㈱PT Kiat Ananda Cold StoragePT Ananda SolusindoPT Manggala Kiat AnandaPT Trans Kontainer Solusindo他１社・車両・物流機器・燃料等の販売・中国における倉庫・輸配送・インドネシアにおける倉庫・輸配送・フォワーディング 　事業の系統図は、次のとおりであります。（事業系統図）　（注）※１　連結子会社※２　非連結子会社で持分法非適用会社※３　関連会社で持分法適用会社※４　関連会社で持分法非適用会社※５　その他の関係会社 
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1）会社の経営の基本方針　当社グループは、「わたしたちは　人と食を笑顔で結び　いつも信頼される企業グループです」をグループ経営理念に掲げ、ステークホルダーの信頼を高める誠実な企業活動を実践し、持続的な企業価値の向上をめざすことを経営の基本方針としています。 (2）目標とする経営指標　当社グループは、2022年度から2024年度の３カ年を対象とした中期経営計画の最終年度である2024年度において、営業収益1,880億円、営業利益46億円、経常利益37億円、親会社株主に帰属する当期純利益16億円、総資産経常利益率（ＲＯＡ）3.0％、自己資本当期純利益率（ＲＯＥ）3.9％を見込んでおります。 (3）中長期的な会社の経営戦略　当社は、グループ経営理念に基づき、持続可能な物流の実現をめざすなか、成長・発展へとシフトするための３カ年として、第７次中期経営計画を策定いたしました。テーマは「徹底力で体質強化」とし、（１）機能の強化（２）環境変化への対応（３）海外展開の基盤拡充（４）新領域への参入の４つを基本方針として進めてまいります。前中期経営計画に引き続き、めざす姿として「魅力ある人と技術でベストパートナーとなり環境と人にやさしい企業をめざします」を採択しました。策定いたしました中期経営計画の具体的な戦略・施策の実践を通じて、企業価値の向上に取り組んでまいります。 　[基本方針]　　（１）機能の強化　　　　・既存資源を最大活用し、利益率向上を図る　　　　①　基盤の拡充　　　　②　標準化・効率化　　　　③　ネットワークの強化 　　（２）環境変化への対応　　　　・急速に変化する事業環境へ対応し、社会的価値を創出する　　　　①　働きやすい環境づくり　　　　②　社会・環境への取り組み　　　　③　ガバナンスの強化 　　（３）海外展開の基盤拡充　　　　・既存事業の安定化とＡＳＥＡＮへの展開に向けた基盤強化 　　（４）新領域への参入　　　　・温度管理技術を用いた物流をベースとする新しい取り組み (4）経営環境及び優先的に対処すべき課題　先行きにつきまして、景気は緩やかな回復が続くことが期待されるものの、物流の2024年問題や、物価上昇による消費マインドの動向など、事業環境に与える影響に、十分な注視が必要となります。　このような状況のなか、当社グループは、「徹底力で体質強化」をテーマに掲げ、「機能の強化」、「環境変化への対応」、「海外展開の基盤拡充」「新領域への参入」の４つを基本方針とした第７次中期経営計画（2022年11月期から2024年11月期）を引き続き推進してまいります。
事業等のリスク	３【事業等のリスク】　当社グループの事業その他に関するリスクについて、投資家の判断に重要な影響を及ぼす可能性のある事項には、以下のようなものがあります。また、ここに記載されたものは当社グループの事業その他に関し、予想される主なリスクを具体的に例示したものであり、当社グループに関する全てのリスクではありません。なお、本項において将来に関する事項が含まれておりますが、当該事項は当連結会計年度末において判断したものです。 １．当社グループの事業内容について　当社グループは、当連結会計年度末において、当社、連結子会社16社、非連結子会社３社および関連会社２社で構成され、食品を主体とした保管、荷役（入出庫）、運送、情報処理などの総合的な物流サービスを提供することを主たる業務にしております。事業区分主な事業内容共同物流事業・食品の保管・荷役、全国共同配送・原材料である油脂・食酢等のローリー輸送専用物流事業・コンビニエンスストアなどの物流センターオペレーション業務関連事業・車両・物流機器・燃料等の販売・中国における倉庫・輸配送・インドネシアにおける倉庫・輸配送・フォワーディング ２．物流業界を取り巻く環境について(1）法的規制・環境規制について　当社グループが属する物流業界は、貨物自動車運送事業法、貨物利用運送事業法、倉庫業法、道路運送車両法、各種環境規制等の法的規制を受けており、事業を営むためには国土交通大臣の許可・登録が必要であるほか、環境対策などについても法定されております。　当社グループは、これらの法的規制を遵守し、環境規制に対応するため、さまざまな取り組みを行っておりますが、対応のための更なるコストが発生する場合、または将来何らかの事由により処分を受けた場合には、当社グループの業績は影響を受ける可能性があります。 (2）コストの増加要因について　①　設備投資について　当社グループは、(ａ)物流の広域化、(ｂ)一貫した物流体制の構築、(ｃ)品質向上への取り組み、(ｄ)自然冷媒の利用等をはじめとする環境対応等の様々な得意先ニーズに対応するため、物流拠点の整備、車両運搬具の新規取得を中心に設備投資を実施しております。　当社グループでは、配車効率の改善、再寄託貨物の集約による委託費用や引取り運送費等の削減、作業の効率化等をはじめとする合理化改善施策の実施等によりコストの削減に努めておりますが、設備投資負担の増加により当社グループの業績に影響を及ぼす可能性があります。　②　燃料価格及び電力料金の変動について　当社グループにおいて使用する輸送用車両等の燃料価格は、世界的な原油価格の変動により影響を受けております。今後、原油価格の動向により、燃料価格が高価格を形成した場合、コスト増の要因となる可能性があります。そこで、当社グループは、合理化改善等により、燃料価格の上昇を転嫁する取り組みを行っておりますが、十分な価格転嫁が困難となる場合には、収益を悪化させ当社グループの業績は影響を受ける可能性があります。　また、当社グループが利用する冷蔵冷凍倉庫および物流設備等は電力を消費するため、電力料金引き上げ等が生じた場合にはコスト増の要因となり、当社グループの業績は影響を受ける可能性があります。 ３．人材の確保・育成について　当社グループは、得意先の要望を満たす物流業務を行うための専門的な人材（ドライバー・倉庫内スタッフ等）の確保が課題となっており、積極的な採用活動や、社内研修の充実による人材の育成、定着のための魅力ある職場づくり等を行っております。しかし、人材の確保や労働環境の維持・向上のため、人件費等の負担が増加する可能性があるほか、今後必要な人材の育成および確保ができなかった場合または適切な人員配置等に支障が生じた場合、当社グループの業績に影響を及ぼす可能性があります。  ４．海外事業リスクについて　当社グループは、中国およびインドネシアで事業活動を行っておりますが、海外進出には、①予期できない法律または規制の変更、②事業活動に不利な政治または経済要因の発生、③未整備な社会インフラによる影響、④税制等の変更、⑤戦争、テロ、伝染病、その他の要因による社会的混乱、⑥為替相場の大幅な変動等のリスクが内在しており、これらにより当社グループの業績は影響を受ける可能性があります。 ５．食品、小売業界および外食業界への依存度が高いことについて　当社グループは、共同配送業務を行うために食品物流業務に特化し発展を遂げました。その結果、得意先が食品、小売業界および外食業界に偏重しております。　(1）競争の激化について　当社グループが属する食品物流業界は、商品の小型化による収受料金単価の低下および少子高齢化に伴う消費低迷、企業による在庫圧縮・物流の見直しによる貨物の減少等の要因により競争が激化しております。　当社グループにおいては、コスト低減による価格競争力の強化に取り組むとともに、物流情報システムおよび物流技術を駆使することで得意先満足度の一段の向上を図り、既存得意先との取引拡大および新規得意先の開拓を推進しております。　しかしながら、このように当社グループが特定の業界に強く依存していることは、他社との競争をより熾烈なものとし、得意先の要請に応じて、値下げを行う可能性を高める要因となる可能性があるとともに、貨物量の減少等が当社グループの業績に影響を及ぼす可能性があります。 　(2）物流品質管理について　当社グループが取り扱う貨物は、食品という特性上、低温物流（冷凍・冷蔵）が中心であり、かつ、厳しい物流品質管理が求められております。当社グループにおいても、物流品質管理を重要な経営課題として掲げており、そのための設備投資・従業員教育・規程の整備等を継続的に実施しておりますが、万が一、品質上の問題が生じた場合には、当社グループの業績に影響を及ぼす可能性があります。 ６．営業収益比率が比較的高い得意先について　当社グループの取引先は多岐にわたっており、特定の取引先に依存することはありませんが、一部営業収益比率が比較的高い得意先があります。　当社グループはすべての得意先との取引関係をより強固にするため、信頼される業務体制の維持に努力するとともに、得意先の多様化を推進しておりますが、営業収益比率の高い得意先の貨物量が減少した場合は当社グループの業績は影響を受ける可能性があります。 ７．自然災害等による影響について　当社グループは、地震、暴風雨、洪水等の自然災害等により倉庫や車両、情報システムおよび電力、交通網などのインフラ等が被害を受けた場合、物流業務の停滞等事業に支障が生じる可能性があります。　そうした事態に備え、当社では社員の安否確認や事業継続計画（ＢＣＰ）実行のための災害対策マニュアルの作成および情報システム等の耐震対策（データ等のバックアップ含む）、迅速な復旧を目的とした総合防災訓練の実施等の対策を講じておりますが、被害が発生した場合には当社グループの業績は影響を受ける可能性があります。 ８．新型感染症（新型コロナウイルス等）の感染拡大リスクについて　当社グループは新型感染症（新型コロナウイルス等）に対して、危機管理マニュアルに基づいた対応を行う体制を構築しており、本社総務部門にてグループにおける危機管理を所管しております。　新型感染症の感染拡大により得意先または当社グループの業務委託先などで休業や閉鎖が発生し、取り扱い貨物量が減少した場合、当社グループの業績は影響を受ける可能性があります。なお、当社は、従業員および取引先の健康と安全確保を最優先とした事業継続のための新型コロナウイルスを含めた感染症対策を継続しております。必要に応じて勤務する従業員へのマスク等支援物資の手配や、一部従業員の在宅勤務実施等に取り組んでおります。  ９．情報セキュリティに関するリスク　当社グループは、各種情報システムを活用し、業務の効率化をすすめております。　情報システムや情報ネットワークを安定稼働させるため、適切な情報機器の管理やバックアップ等の必要な対策を講じているほか、セキュリティ対策として定期的な標的型攻撃に対する訓練や情報セキュリティ教育等によりセキュリティリスク低減を図っております。　しかしながら、コンピューターウイルスによる感染、サイバー攻撃を含む外部からの不正アクセス、災害等により情報システムの停止や情報漏洩が発生した場合には、事業の停止、取引先等からの損害賠償、信用の失墜等により、当社グループの業績は影響を受ける可能性があります。 10．固定資産減損に関するリスク　当社グループは、のれんをはじめとする有形・無形の固定資産を所有しております。　これらの資産については、その価値が下落した場合や期待通りの将来キャッシュ・フローが見込めない状況となった場合、減損処理が必要となり、当社グループの業績及び財務状況に影響を受ける可能性があります。
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1）経営成績等の状況の概要　当連結会計年度における当社グループの財政状態、経営成績およびキャッシュ・フローの状況の概要は次のとおりであります。 ①　経営成績の状況　当連結会計年度におけるわが国経済は、新型コロナウイルス禍が一段落し、経済社会活動の正常化が進むなか、個人消費などは持ち直したものの、原材料やエネルギー価格の上昇など、先行きは不透明な状況にて推移しました。　食品物流業界におきましては、新型コロナウイルスが「５類感染症」に移行され、人流は回復したものの、食品の値上がり影響なども見られるなか、荷動きの持ち直しは、緩やかなものとなりました。当社においては、上期における電気代の上昇や、鳥インフルエンザ感染拡大による鶏卵供給不足の影響に対し、下期は持ち直しの動きが見られたものの、軽油価格の上昇など、事業環境は厳しい状況が続きました。　このような状況のなか、当社グループは、「徹底力で体質強化」をテーマに掲げ、「機能の強化」「環境変化への対応」「海外展開の基盤拡充」「新領域への参入」の４つを基本方針とした第７次中期経営計画（2022年11月期から2024年11月期）を推進しております。既存資源の最大活用による利益率の向上、事業環境の変化に対応した社会的価値の創出、海外における事業の安定化と、更なる展開に向けた基盤強化を進めております。また、食品の温度管理技術を活かした高付加価値物流を提供できる体制構築に取り組んでおります。　営業収益は、上期における鶏卵供給不足の影響があったものの、通期においては、関連事業のインドネシアにおける新規・既存取引の拡大などにより、前年を上回りました。営業利益は、増収による利益増加に加え、軽油・電気代、倉庫・運送コスト、労務費などの増加に対する、適正料金施策やコスト改善の進捗により、前年を上回りました。　以上の結果、当連結会計年度の業績につきまして、営業収益は1,846億17百万円（前期比2.8％増）、営業利益は40億30百万円（同9.1％増）、経常利益は34億70百万円（同6.5％増）となりました。また、特別損失として、当社の共同物流事業に帰属する一部の資産グループについて、減損損失34億47百万円を計上したことなどにより、親会社株主に帰属する当期純損失は13億34百万円（前期は親会社株主に帰属する当期純利益14億58百万円）となりました。 　セグメントの経営成績は次のとおりであります。 （共同物流事業）　共同物流事業の営業収益は、上期における鶏卵供給不足の影響があったものの、下期における持ち直しの動きや、適正料金施策などにより、増収となりました。利益面は、軽油・電気代、倉庫・運送コスト、労務費などの増加に対する、適正料金施策やコスト改善が進捗したものの、上期における電気代上昇や鶏卵供給不足の影響などにより、前年を下回りました。　この結果、営業収益は1,267億39百万円（前期比0.5％増）となり、営業利益は15億31百万円（同7.7％減）となりました。 （専用物流事業）　専用物流事業の営業収益は、チェーンストアやコンビニエンスストアに関する既存取引や事業領域の拡大などにより、増収となりました。利益面は、増収による利益増加に加え、コスト改善などが進捗したものの、労務費などの費用増加により、前年を下回りました。　この結果、営業収益は389億87百万円（前期比2.4％増）となり、営業利益は13億64百万円（同3.0％減）となりました。 （関連事業）　関連事業の営業収益は、国内における施設工事の増加や、インドネシアにおける新規・既存取引の拡大などにより、前年を上回りました。利益面は、増収による利益増加などにより、前年を上回りました。　この結果、営業収益は188億91百万円（前期比22.1％増）となり、営業利益は10億93百万円（同80.0％増）となりました。 ②　財政状態の状況　当連結会計年度末の総資産は1,188億74百万円となり、前連結会計年度に比べて１億２百万円の減少となりました。当連結会計年度における資産、負債および純資産の状況は次のとおりであります。（流動資産）　当連結会計年度における流動資産の残高は、280億47百万円となり、前連結会計年度に比べ12億90百万円減少いたしました。主な要因といたしましては、現金及び預金、前払費用が減少したことによるものであります。（固定資産）　当連結会計年度における固定資産の残高は、908億27百万円となり、前連結会計年度に比べ11億88百万円増加いたしました。主な要因といたしましては、退職給付に係る資産、繰延税金資産が増加したことによるものであります。（流動負債）　当連結会計年度における流動負債の残高は、375億89百万円となり、前連結会計年度に比べ２億33百万円増加いたしました。主な要因といたしましては、リース債務が増加したことによるものであります。（固定負債）　当連結会計年度における固定負債の残高は、298億29百万円となり、前連結会計年度に比べ３億64百万円増加いたしました。主な要因といたしましては、長期借入金が増加したことによるものであります。（純資産）　当連結会計年度における純資産の残高は、514億55百万円となり、前連結会計年度に比べ６億99百万円減少いたしました。主な要因といたしましては、利益剰余金が減少したことによるものであります。 ③　キャッシュ・フローの状況　当連結会計年度における現金及び現金同等物（以下「資金」という。）は、前連結会計年度末に比べ11億29百万円減少し、38億57百万円となりました。 　当連結会計年度における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。 （営業活動によるキャッシュ・フロー）　営業活動の結果得られた資金は、前連結会計年度に比べ９億76百万円増加し、90億93百万円となりました。これは主に、税金等調整前当期純損失の計上はありましたが、減価償却費、減損損失の計上によるものであります。（投資活動によるキャッシュ・フロー）　投資活動の結果使用した資金は、前連結会計年度に比べ５億30百万円増加し、82億86百万円となりました。これは主に、関係会社株式の取得による支出の減少はありましたが、有形固定資産の取得による支出の増加によるものであります。（財務活動によるキャッシュ・フロー）　財務活動の結果使用した資金は、前連結会計年度に比べ23億50百万円増加し、18億50百万円（前期は４億99百万円の収入）となりました。これは主に、長期借入による収入の増加はありましたが、短期借入金の純増減額の減少、割賦債務及びリース債務の返済による支出の増加によるものであります。 ④　生産、受注及び販売の実績ａ．生産実績　物流サービスの提供が主要な事業のため、記載を省略しております。 ｂ．受注実績　物流サービスの提供が主要な事業のため、記載を省略しております。 ｃ．営業収益実績　当連結会計年度における営業収益実績をセグメントごとに示すと、次のとおりであります。セグメントの名称金額（百万円）前期比（％）共同物流事業126,739100.5専用物流事業38,987102.4関連事業18,891122.1合計184,617102.8 　（注）１．主な相手先別の営業収益実績および総営業収益に対する割合は、次のとおりであります。相手先前連結会計年度（自　2021年12月１日至　2022年11月30日）当連結会計年度（自　2022年12月１日至　2023年11月30日）営業収益（百万円）割合（％）営業収益（百万円）割合（％）㈱日本アクセス25,50214.223,31712.6キユーピー㈱11,3126.311,1356.0 (2）経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社グループの経営成績等の状況に関する認識および分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、本書提出日現在において判断したものであります。 ①　重要な会計方針及び見積り　当社グループの連結財務諸表は、我が国において一般に公正妥当と認められている会計基準に基づき作成されております。　連結財務諸表の作成に当たり、資産および負債または損益の状況に影響を与える会計上の見積りは、過去の実績等連結財務諸表作成時に入手可能な情報に基づき合理的に判断しておりますが、実際の結果は見積り特有の不確実性があるため、これらの見積りと異なる場合があります。　当社グループの連結財務諸表の作成に当たって用いた会計上の見積り及び仮定のうち、重要なものは「第５　経理の状況　１　連結財務諸表等　(1）連結財務諸表　注記事項　（重要な会計上の見積り）」に記載しております。 ②　当連結会計年度の経営成績等の状況に関する認識及び分析・検討内容（営業収益）　営業収益の概況は、「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1）経営成績等の状況の概要」に記載しておりますのでご参照いただけますようお願いいたします。（営業利益）　営業原価は、1,742億64百万円と前連結会計年度に比べ43億33百万円（2.6％増）の増加となりました。原価率につきましては、コスト改善の進捗などにより、94.4％と前連結会計年度に比べ0.2ポイント改善しております。販売費及び一般管理費は63億22百万円と前連結会計年度に比べ２億99百万円（5.0％増）の増加となりました。　この結果、営業利益は40億30百万円と前連結会計年度に比べ３億35百万円（9.1％増）の増益となりました。（経常利益）　営業外収益は、補助金収入の増加などで、３億92百万円と前連結会計年度に比べ22百万円の増加となりました。営業外費用は、支払利息の増加などで、９億53百万円と前連結会計年度に比べ１億47百万円の増加となりました。　この結果、経常利益は34億70百万円と前連結会計年度に比べ２億10百万円（6.5％増）の増益となりました。 （親会社株主に帰属する当期純損失）　特別利益は、固定資産売却益、投資有価証券売却益の減少などで、69百万円と前連結会計年度に比べ74百万円の減少、特別損失は、訴訟関連損失の減少などがありましたが、減損損失の発生などで、35億97百万円と前連結会計年度に比べ32億68百万円の増加となり、親会社株主に帰属する当期純損失は13億34百万円（前期は親会社株主に帰属する当期純利益14億58百万円）となりました。 　以上の結果、総資産経常利益率（ＲＯＡ）は2.9％、自己資本当期純利益率（ＲＯＥ）は△3.3％となりました。 ③　経営成績に重要な影響を与える要因について　経営成績に重要な影響を与える要因につきましては、「第２　事業の状況　３　事業等のリスク」に記載しておりますのでご参照いただけますようお願いいたします。 ④　資本の財源及び資金の流動性について　当社グループの運転資金需要のうち主なものは、傭車費、外注費、人件費等の営業原価、販売費及び一般管理費等の営業費用であります。投資を目的とした資金需要は株式取得や設備投資等によるものであります。　短期運転資金は自己資金および金融機関からの短期借入金を基本としており、設備投資につきましては、自己資金および長期借入金を基本としております。　なお、当連結会計年度末におけるリース債務を含む有利子負債の残高は404億62百万円となっております。また、当連結会計年度末における現金及び現金同等物の残高は38億57百万円となっております。　当社グループは、グループ全体の資金を有効活用するため、キャッシュマネジメントシステムの導入により、連結子会社の支払代行業務を行う他、連結子会社の報告に基づき、グループにおける重要な資金繰りの状況について把握しております。また、取引銀行において、借入金の与信枠の設定を受けており、必要な資金を速やかに確保するための体制を整えております。 ⑤　経営方針・経営戦略、経営上の目標の達成状況を判断するための客観的な指標等　当社グループは、「わたしたちは人と食を笑顔で結びいつも信頼される企業グループです」を経営理念に掲げ、持続可能な物流をめざすなか、「徹底力で体質強化」をテーマに掲げ、「機能の強化」「環境変化への対応」「海外展開の基盤拡充」「新領域への参入」の４つを基本方針とした、中期経営計画（2022年度から2024年度）を推進しております。最終年度である2024年度において、営業収益1,880億円、営業利益46億円、経常利益37億円、親会社株主に帰属する当期純利益16億円、総資産経常利益率（ＲＯＡ）3.0％、自己資本当期純利益率（ＲＯＥ）3.9％を見込んでおります。 
経営上の重要な契約等	５【経営上の重要な契約等】特記事項はありません。 
研究開発活動	６【研究開発活動】特記事項はありません。 
設備投資等の概要	１【設備投資等の概要】　当社グループは、お客様の物流ニーズと事業拡大に重点を置き、冷蔵庫設備取得および営業車両の新規取得、買い替えを中心に、投資内容を厳選し8,392百万円の設備投資を実施いたしました。当連結会計年度における各セグメント別の内訳は次のとおりであります。共同物流事業冷蔵庫設備の更新、営業車両の新規取得、買い替えなど3,648百万円の設備投資を実施いたしました。専用物流事業冷蔵庫設備取得、営業車両の新規取得、買い替えなど345百万円の設備投資を実施いたしました。関連事業国内における賃貸用産業車両の新規取得、買い替えなど、インドネシアにおける冷蔵庫設備取得など4,398百万円の設備投資を実施いたしました。また、所要資金は、概ね自己資金ならびに借入金により賄っております。 
主要な設備の状況	２【主要な設備の状況】　当社グループの当連結会計年度における設備の状況は次のとおりであります。(1）提出会社事業所名（所在地）セグメントの名称設備の内容帳簿価額従業員数（人）建物及び構築物（百万円）機械及び装置（百万円）工具、器具及び備品（百万円）土地リース資産（百万円）合計（百万円）面積（㎡）金額（百万円）東日本支社(茨城県猿島郡五霞町)共同物流事業物流倉庫設備3,2541,692260(39,451)302,5358,0688913,365136(64)中日本支社(東京都府中市)共同物流事業物流倉庫設備2,9501,533275(8,266)62,1254,8541439,757187(119)西日本支社(兵庫県神戸市東灘区)共同物流事業物流倉庫設備1,3151,109175(22,750)61,2601,4991064,206189(73)本社(東京都調布市)共同物流事業全社統括業務施設1,08547424,8391,0663942,636163(18)  (2）国内子会社会社名事業所名（所在地）セグメントの名称設備の内容帳簿価額従業員数（人）建物及び構築物(百万円)機械装置及び運搬具(百万円)工具、器具及び備品(百万円)土地リース資産(百万円)合計(百万円)面積(㎡)金額(百万円)キユーソーティス㈱本社(東京都調布市)他24営業所共同物流事業物流倉庫設備車両整備設備営業車両3361,6851050,8822,474464,5541,168(235)㈱エスワイプロモーション本社(東京都江東区)他14営業所共同物流事業物流倉庫設備営業車両1,1394,59936125,1704,032－9,808505(203)キユーソーサービス㈱本社(東京都調布市)他12営業所関連事業賃貸用産業車両他1184460－－861,002105(20)㈱サンエー物流本社(東京都昭島市)他６営業所専用物流事業営業車両他917841875234801,244217(120)㈱サンファミリー本社(埼玉県三郷市)他21営業所専用物流事業営業車両他1,2653594310,7075171422,3281,264(1,470)アクシアロジ㈱本社(大阪府枚方市)他９営業所専用物流事業営業車両他2020812－－29271470(1,317)キユーソーアレスト㈱本社(大阪府枚方市)他４営業所・３センター専用物流事業営業車両他102142－－248476215(88)㈱フレッシュデリカネットワーク本社(東京都府中市)他１営業所共同物流事業事務機器3－3－－132020(19)㈱久松運輸本社(香川県綾歌郡宇多津町）他４支社共同物流事業営業車両他01103－－627742138(13)  (3）在外子会社会社名事業所名（所在地）セグメントの名称設備の内容帳簿価額従業員数（人）建物及び構築物(百万円)機械装置及び運搬具(百万円)工具、器具及び備品(百万円)土地リース資産(百万円)合計(百万円)面積(㎡)金額(百万円)上海丘寿儲運有限公司本社(中国上海市)他２営業所関連事業営業車両他－496－－15739(1)PT Kiat Ananda Cold Storage本社(インドネシア ブカシ)他４支店関連事業物流倉庫設備営業車両3,3031,2271,853152,7874,381－10,766590PT Ananda Solusindo本社(インドネシア ボゴール)関連事業物流倉庫設備営業車両7751622934,9412,826－3,848290PT Manggala Kiat Ananda本社(インドネシア ジャカルタ)関連事業営業車両車両整備設備1302,25674,725727173,184210PT Trans Kontainer Solusind本社(インドネシア ブカシ)関連事業物流設備－526－－72675864（注）１．面積欄の（　）内は賃借中のものを内数で表示しております。主な賃借先はキユーピー㈱等であります。２．従業員数は就業人員であり、臨時雇用者数は（　）内に年間の平均人員を外数で記載しております。３．2023年12月１日付で、㈱久松運輸は、商号をキユーソー四国㈱に変更しております。４．上記の他、主要な賃借設備は、下記のとおりであります。 (1）提出会社 事業所名（所在地）セグメントの名称設備の内容年間賃借料（百万円）中日本支社(東京都府中市)共同物流事業土地・建物3,971西日本支社(兵庫県神戸市東灘区)共同物流事業土地・建物2,431東日本支社(茨城県猿島郡五霞町)共同物流事業土地・建物898本社(東京都調布市)共同物流事業全社土地・建物32   (2）国内子会社会社名事業所名（所在地）セグメントの名称設備の内容年間賃借料（百万円）キユーソーティス㈱本社(東京都調布市)他24営業所共同物流事業土地・建物119㈱エスワイプロモーション本社(東京都江東区)他14営業所共同物流事業土地・建物280キユーソーサービス㈱本社(東京都調布市)他12営業所関連事業土地・建物7㈱キユーソーエルプラン本社(東京都調布市)他８ブロック共同物流事業土地・建物0㈱サンエー物流本社(東京都昭島市)他６営業所専用物流事業土地・建物261㈱サンファミリー本社(埼玉県三郷市)他21営業所専用物流事業土地・建物665アクシアロジ㈱本社(大阪府枚方市)他９営業所専用物流事業土地・建物369キユーソーアレスト㈱本社(大阪府枚方市)他４営業所・３センター専用物流事業土地・建物82㈱フレッシュデリカネットワーク本社(東京都府中市)他１営業所共同物流事業土地・建物81㈱久松運輸本社(香川県綾歌郡宇多津町）他４支社共同物流事業土地・建物87   (3）在外子会社会社名事業所名（所在地）セグメントの名称設備の内容年間賃借料（百万円）上海丘寿儲運有限公司本社(中国上海市)他２営業所関連事業土地・建物94PT Kiat Ananda Cold Storage本社(インドネシア ブカシ)他４支店関連事業土地・建物37PT Ananda Solusindo本社(インドネシア ボゴール)関連事業土地・建物17PT Manggala Kiat Ananda本社(インドネシア ジャカルタ)関連事業土地・建物16
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式73,200,000計73,200,000 
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2023年11月30日）提出日現在発行数（株）（2024年２月26日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式25,355,80025,355,800株式会社東京証券取引所（スタンダード市場）・権利内容に何ら限定のない当社における標準となる株式・単元株式数100株計25,355,80025,355,800－－ 
