項目	値
事業の内容	 ３ 【事業の内容】提出会社(以下、「当社」という。)、子会社（277社）および関連会社（18社）は、自動車、産業車両および繊維機械などの製造、販売を主な内容とし、事業活動を展開しております。なお、当社を関連会社とするトヨタ自動車株式会社は「その他の関係会社」であり、主要な販売先であります。当社および連結子会社（以下、「当社グループ」という。）の事業に係る位置づけおよびセグメントとの関連は、概ね次のとおりであります。   
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】(1) 経営の基本方針当社グループは、経営の基本方針を「基本理念」として掲げており、その内容は次のとおりであります。「公明正大」内外の法およびその精神を遵守し、公正で透明な企業活動を実践する「社会貢献」各国、各地域の文化や慣習を尊重し、経済・社会の発展に貢献する「環境保全、品質第一」企業活動を通じて住みよい地球と豊かな社会づくりに取り組むとともに、クリーンで安全な優れた品質の商品を提供する「顧客優先、技術革新」時流に先んずる研究と新たな価値の創造に努め、お客様に満足していただける商品・サービスを提供する「全員参加」労使相互信頼・自己責任を基本に、一人ひとりの個性と能力を伸ばし、全体の総合力が発揮できる活力ある企業風土をつくる  (2) 経営環境、対処すべき課題今後の見通しにつきましては、欧米を中心とした金融政策などに伴う景気後退の懸念や、ウクライナや中東での紛争をはじめとする地政学リスクなどから、その先行きは依然として不透明な状況が続いております。他方、持続可能な社会の実現に向けた要請は多様化し、またデジタル化の進展などテクノロジーの分野における変化が著しいなか、当社の主要な事業である自動車、産業車両の分野においても、電動化、自動運転領域の開発の進展や、ＩＴ、デジタル技術の活用による新規参入、業界構造の変化など、企業間の競争は厳しさが増しております。そのようななか、当社は物流ソリューション事業を機軸に、モビリティ関連のモノづくりと結びついた総合力の発揮、次世代Ｒ＆Ｄ等への挑戦を通じて、今後の持続的な成長や企業価値の向上に取り組んでまいります。一方で、当社は、2024年１月29日に、エンジン国内認証に関する調査結果について公表、２月22日付で国土交通省からの是正命令を受け、それに対し３月22日に、同エンジン認証問題の再発防止策を国土交通省へ報告いたしました。それら再発防止について、当社は、「安全、安心な品質の製品」をお客様に提供し、社会に貢献し続けるという原点に立ち返り、正しいことを正しく行うための「風土」「しくみ」「組織／体制」の３つの改革を再発防止策に落とし込み、引き続き、全員が心をひとつにして取り組み、豊田自動織機の再生を果たしていくとともに、次に挙げる２点に取り組んでまいります。 （基本の再徹底）経営の土台である法規遵守、コンプライアンスを徹底し、加えて、モノづくりにおける 「安全第一、品質第二、生産第三」の優先順位を堅持してまいります。（体質の変革）各部門の役割、責任を再確認し、欠けている点や弱いところに対して手を打つとともに、現場の状況やＦＡＣＴ（事実）に基づく声を正しく汲み取り、しくみや組織／体制を見直してまいります。また、業務の優先順位づけ、改廃を進め、課題解決に取り組むとともに、内外のリスクに対して本社／事業部、部門間で連携して取り組み、デジタル技術を積極的に活用しつつ、業務の効率化、高度化を進めてまいります。 これらの取り組みを通じて、次の成長を確かなものとするための強固な経営基盤を築きあげてまいります。  
事業等のリスク	 ３ 【事業等のリスク】当社グループの財政状態、経営成績および株価などに影響を及ぼす可能性のあるリスクとしては、以下のようなものがあります。なお、文中における将来に関する事項は、当連結会計年度末現在において判断したものであります。 (1) コンプライアンスリスク当社グループは、コンプライアンスの徹底を事業活動の大前提であり経営の最重要課題の一つと位置付け、国内外の法令遵守はもちろん社会規範に則して事業活動を遂行すべく、体制整備や役員と従業員への教育、啓発などを推進し、コンプライアンスリスクの回避または最小化に努めておりますが、当社グループにおいて重大な法令違反などが発生した場合、当社グループの社会的信用の失墜やブランドイメージの毀損など、当社グループの財政状態と経営成績に悪影響を及ぼす可能性があります。 (2) 主要な販売先当社グループは、車両およびエンジンなどの商品を主にトヨタ自動車株式会社に販売しており、当連結会計年度の販売額は当社グループの総売上高の12.8％となっております。そのため、同社の自動車販売動向によっては経営成績に影響を受ける可能性があります。なお、同社は、当連結会計年度末現在、当社の議決権の24.7％を所有しております。 (3) 商品開発当社グループは、「魅力ある新商品の開発」という考えのもとに、年々高度化、多様化する市場のニーズを先取りし、お客様の満足が得られるよう、先進技術を導入した積極的な新商品開発を進めております。その主な活動は、現在の事業分野および周辺事業分野での開発、改良であります。この分野での収益が、引き続き、当社グループの収益の大部分を占めると考えており、将来の成長は主にこの分野での新商品の開発と販売に依存すると予想しております。当社グループは、継続して魅力ある新商品を開発できると考えておりますが、「新商品への投資に必要な資金を今後十分充当できる保証はないこと」「市場に支持される新商品を正確に予想できるとは限らず、商品の販売が成功する保証はないこと」「開発した新商品や技術が、知的財産権として必ず保護される保証はないこと」などのリスクをはじめとして、当社グループが市場のニーズを予測できず、魅力ある新商品のタイムリーな開発と市場投入ができない場合には、将来の成長を低下させる可能性があります。 (4) 知的財産権当社グループは、事業活動を展開する上で、製品、製品のデザイン、製造方法などに関連する特許などの知的財産権を、海外を含め多数取得しておりますが、出願したものすべてが権利として登録されるわけではなく、特許庁で拒絶されたり、第三者からのクレームにより無効となる可能性があります。第三者が当社グループの特許を回避して競合製品を市場に投入する可能性もあります。また、当社グループの製品は広範囲にわたる技術を利用しているため、第三者の知的財産権に関する訴訟の当事者となる可能性があります。 (5) 商品の欠陥当社グループは、「クリーンで安全な優れた品質の商品を提供すること」を経営の基本理念のひとつとし、総力をあげて品質向上に取り組んでおります。しかし、すべての商品に欠陥がなく、将来にリコールや製造物責任賠償が発生しないという保証はありません。大規模なリコールや製造物責任賠償につながるような商品の欠陥は、多額のコストや当社グループの評価に重大な影響を及ぼし、売上げや利益の減少、株価の低下などをまねく可能性があります。  (6) 価格競争当社グループの収益基盤である自動車事業、産業車両事業をはじめ、各業界における競争は厳しいものとなっております。当社グループの商品は、技術的、品質的、コスト的に他社の追随を許さない高付加価値な商品であると考えておりますが、激化する価格競争の環境下で、市場シェアを維持もしくは拡大することによって収益性を保つことができなくなる可能性があります。このような場合は、当社グループの財政状態と経営成績に悪影響を及ぼす可能性があります。 (7) 原材料、部品供給元への依存当社グループの生産は、原材料、部品を複数の供給元に依存しております。当社グループは供給元と基本取引契約を結び、原材料、部品の安定的な取引を安定的な生産の前提としておりますが、供給逼迫による世界的品不足や供給元の不慮の事故などにより、原材料、部品の不足が生じないという保証はありません。その場合、生産の遅れをまねき、また、原価を上昇させる可能性があります。 (8) 環境規制、気候変動当社グループでは、企業の社会的責任の観点から、環境への負荷の低減および適用される法規制遵守に取り組んでおります。具体的には環境規制に適合した商品開発および環境負荷物質の発生を低減する生産工程設計に努めております。しかし、環境に関するさまざまな規制は、今後も改正、強化される傾向にあり、その対応に失敗した場合には、商品の売上げの減少、生産量の限定など、当社グループの財政状態と経営成績に悪影響を及ぼす可能性があります。気候変動によるリスクについては、脱炭素社会への移行リスクとして、気候変動に伴う上述のような環境規制などの改正、強化のほか、物理リスクとして、洪水等の異常気象の深刻化と頻度の上昇が想定され、工場の停止やサプライチェーンの分断により、当社グループの財政状態と経営成績に悪影響を及ぼす可能性があります。 (9) 他社との提携当社グループは、事業の拡大などを目的として、提携や合弁などの形で他社との共同による事業活動も行っております。しかし、業界の属するマーケットの変動が激しい場合、あるいは経営、財務およびその他の理由により両者の間で方針の不一致が生じた場合は、効果を享受できない場合があります。 (10) 為替レートの変動当社グループの事業には、全世界における商品の生産と販売、サービスの提供が含まれております。一般に、他の通貨に対する円高(特に当社グループの売上げの重要部分を占める米ドルおよびユーロに対する円高)は当社グループの事業に悪影響を及ぼし、円安は好影響をもたらします。当社グループが日本で生産し、輸出する事業においては、他の通貨に対する円高は、製品のグローバルベースでの相対的な価格競争力を低下させ、財政状態と経営成績に悪影響を及ぼす可能性があります。このような可能性を低減するために、原則として先物為替予約などのデリバティブ取引を利用して、為替変動リスクをヘッジしております。 (11) 株価の変動当社グループは、有価証券を保有しており、その多くが上場株式であるため、株価変動のリスクを負っております。各期末日の市場価額に基づき、当社グループは評価差益を認識しておりますが、有価証券に係る評価差益は将来の株価の変動によって減少する可能性があります。また、株価の下落は年金資産を減少させ、年金の積立不足を増加させる可能性があります。  (12) 災害や停電などによる影響当社グループは、製造ラインの中断によるマイナス影響を最小化するため、生産設備の定期的な検査、点検を行っております。しかし、当社グループならびに仕入先の生産施設で発生する人的、自然的災害、停電などの中断事象による影響を完全に防止または軽減できる保証はありません。特に、当社グループの国内工場や、仕入先などの取引先の多くは、中部地区に所在しており、この地域で大規模な災害が発生した場合、生産、納入活動が遅延、停止する可能性があります。遅延、停止が長期間にわたる場合、当社グループの財政状態と経営成績に悪影響を及ぼす可能性があります。このような可能性を低減するために、原材料や部品の供給を受ける地域の分散による代替供給手段の確保など、サプライチェーンの最適化に向けて仕入先とともに対策に取り組んでおります。 (13) 国際的な活動に潜在するリスク当社グループは、さまざまな国で商品の生産と販売、サービスの提供を行っております。その国々における予期しない政治的要因、テロ、戦争、感染症の流行などの社会的混乱、経済状況の変化などにより、当社グループの財政状態と経営成績に悪影響を及ぼす可能性があります。 (14) 情報セキュリティリスク当社グループは、さまざまなグループ内ネットワークや情報システムを使用しております。これらの社内ネットワークやシステムに対してはセキュリティ対策を講じるとともに、社内への情報セキュリティに関する教育や訓練を通じ、情報資産の保護を図っているほか、適正な運用の定着に取り組んでおります。他方で、サイバー攻撃などの脅威は増大しており、想定を大きく超えるサイバー攻撃などを受けた場合には、生産、納入活動が遅延や停止、機密情報漏えいなどの可能性があり、その結果、競争力やレピュテーションが低下し、当社グループの財政状態と経営成績に悪影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績等の状況の概要当連結会計年度における当社グループの財政状態、経営成績およびキャッシュ・フロー(以下、「経営成績等」)の状況の概要は次のとおりであります。なお、以下の経営成績等は、ＩＦＲＳに準拠した連結財務諸表に基づいて記載しております。 ①　財政状態及び経営成績の状況当期の経済情勢を概観しますと、世界経済は、欧米を中心とした金融引き締め政策によりインフレ率は減速したものの、政策金利の引き上げに伴う景気後退懸念やウクライナや中東での紛争をはじめとする地政学リスク、中国における不動産部門低迷の影響などから、依然として先行き不透明感が継続しています。また、日本経済は、賃上げや企業の高い投資意欲など経済に前向きな動きはみられるものの、回復は緩やかなものとなりました。このような情勢のなかで、当社グループは、品質優先を基本に、お客様の信頼におこたえしますとともに、各市場の動きに的確に対応して、販売の拡大に努めてまいりました。その結果、当連結会計年度の売上高につきましては、前連結会計年度を4,534億円(13％)上回る３兆8,332億円となりました。利益につきましては、人件費の増加、エンジン国内認証関連費用の増加、研究開発費を含む諸経費の増加などがありましたものの、売上の増加、為替変動による影響、物流費の減少、グループあげての原価改善活動の推進などにより、営業利益は前連結会計年度を305億円(18％)上回る2,004億円、税引前利益は前連結会計年度を462億円(18％)上回る3,091億円、親会社の所有者に帰属する当期利益は前連結会計年度を359億円(19％)上回る2,287億円となりました。 セグメントごとの経営成績は次のとおりであります。 (自動車)自動車におきましては、市場は中国、欧州を中心に堅調に推移し、世界全体で拡大しました。こうしたなかで、当セグメントの売上高は前連結会計年度を1,386億円(14％)上回る１兆964億円となりました。営業利益は前連結会計年度を164億円(47％)下回る182億円となりました。このうち車両につきましては、トヨタ「ＲＡＶ４」が国内向けは減少したものの、海外向けが増加したことにより、売上高は前連結会計年度を177億円(21％)上回る1,008億円となりました。エンジンにつきましては、ディーゼルエンジンは減少したものの、ガソリンエンジンが増加したことにより、売上高は前連結会計年度を84億円(３％)上回る3,308億円となりました。カーエアコン用コンプレッサーにつきましては、主に中国で減少したものの、北米や欧州などで増加したことにより、売上高は前連結会計年度を364億円(８％)上回る4,661億円となりました。電子機器ほかにつきましては、電池やＤＣ－ＤＣコンバーターなどが増加したことにより、売上高は前連結会計年度を760億円(62％)上回る1,985億円となりました。 (産業車両)産業車両におきましては、市場は北米などで低迷し、世界全体で縮小しました。そのなかで、主力のフォークリフトトラックが主に日本で減少したものの、北米や欧州で増加したことにより、売上高は前連結会計年度を3,034億円(13％)上回る２兆5,872億円となりました。営業利益は前連結会計年度を438億円(36％)上回る1,656億円となりました。 (繊維機械)繊維機械におきましては、市場は主力のインドを含むアジアで堅調に推移しました。こうしたなかで、織機や紡機が増加したことにより、売上高は前連結会計年度を90億円(11％)上回る933億円となりました。営業利益は前連結会計年度を２億円(３％)上回る80億円となりました。  資産につきましては、主に投資有価証券の評価額が増加したことにより、前連結会計年度末に比べ３兆2,573億円増加し、11兆784億円となりました。負債につきましては、主に繰延税金負債が増加したことにより、前連結会計年度末に比べ１兆394億円増加し、４兆9,251億円となりました。資本につきましては、前連結会計年度末に比べ２兆2,179億円増加し、６兆1,533億円となりました。 ②　キャッシュ・フローの状況営業活動によるキャッシュ・フローは、主に税引前利益を3,091億円計上したことにより、4,435億円の資金の増加となりました。前連結会計年度の1,949億円の増加に比べ、2,486億円の増加となりました。また、投資活動によるキャッシュ・フローは、定期預金の預入による8,072億円の支出や、有形固定資産の取得による3,489億円の支出があったものの、定期預金の払戻による収入が9,950億円あったことや、投資有価証券の売却による収入が2,415億円あったことで、479億円の資金の増加(前連結会計年度は4,276億円の資金の減少)となりました。財務活動によるキャッシュ・フローは、長期借入れによる1,655億円の収入や、社債の発行による1,424億円の収入があったものの、長期借入金の返済による支出が1,670億円あったことや、社債の償還による支出が1,491億円あったことで、2,094億円の資金の減少(前連結会計年度は1,836億円の資金の増加)となりました。これらの増減に加え、換算差額、期首残高を合わせますと、当連結会計年度末における現金及び現金同等物の残高は4,968億円となり、前連結会計年度末に比べ2,941億円(145％)の増加となりました。 ③　生産、受注及び販売の実績ⅰ) 生産実績当連結会計年度における生産実績をセグメントごとに示すと次のとおりであります。 セグメントの名称生産高(百万円)前期比(％)自動車1,096,06614.1産業車両2,659,55914.1繊維機械93,3857.3その他56,1764.1合計3,905,18913.8 (注) 　金額は販売価格によっており、セグメント間の取引につきましては相殺消去しております。 ⅱ) 受注実績当連結会計年度における受注実績をセグメントごとに示すと次のとおりであります。 セグメントの名称受注高(百万円)前期比(％)受注残高(百万円)前期比(％)産業車両2,778,27220.31,555,96014.0繊維機械106,60533.059,17128.8その他53,883△1.2359△86.6合計2,938,76120.21,615,49114.3 (注) 　自動車セグメントにつきましては、トヨタ自動車株式会社および株式会社デンソーから生産計画の提示を受け、生産能力を勘案し、見込生産を行っているため、記載を省略しております。  ⅲ) 販売実績当連結会計年度における販売実績をセグメントごとに示すと次のとおりであります。 セグメントの名称金額(百万円)前期比(％)自動車1,096,41614.5産業車両2,587,21113.3繊維機械93,36110.7その他56,2164.2合計3,833,20513.4 (注) １　セグメント間の取引につきましては相殺消去しております。２　主な相手先別の販売実績および総販売実績に対する割合は、次のとおりであります。 相手先前連結会計年度当連結会計年度金額(百万円)割合(％)金額(百万円)割合(％)トヨタ自動車㈱417,75712.4491,40912.8  (2) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識および分析・検討内容は次のとおりであります。なお、文中における将来に関する事項は、当連結会計年度末現在において判断したものであります。 ①　重要性がある会計方針および見積り当社グループにおける重要性がある会計方針および見積りにつきましては、「第５　経理の状況　１　連結財務諸表等　連結財務諸表に対する注記　２．作成の基礎　(4) 見積りおよび判断の利用」および「第５　経理の状況　１　連結財務諸表等　連結財務諸表に対する注記　３．重要性がある会計方針」を参照ください。 ②　当連結会計年度の経営成績等の状況に関する認識及び分析・検討内容当連結会計年度の売上高につきましては、前連結会計年度を4,534億円(13％)上回る３兆8,332億円となりました。利益につきましては、営業利益は前連結会計年度を305億円(18％)上回る2,004億円、税引前利益は前連結会計年度を462億円(18％)上回る3,091億円、親会社の所有者に帰属する当期利益は前連結会計年度を359億円(19％)上回る2,287億円となりました。 (売上高)売上高の状況につきましては、「(1) 経営成績等の状況の概要　①　財政状態及び経営成績の状況」に記載のとおりであります。 (営業利益)営業利益の状況につきましては、「(1) 経営成績等の状況の概要　①　財政状態及び経営成績の状況」に記載のとおりであります。 (税引前利益)税引前利益は、前連結会計年度を462億円(18％)上回る3,091億円となりました。これは、主に営業利益が前連結会計年度を305億円(18％)上回る2,004億円となったことによります。 (親会社の所有者に帰属する当期利益)親会社の所有者に帰属する当期利益は前連結会計年度を359億円(19％)上回る2,287億円となりました。基本的１株当たり当期利益は、前連結会計年度の621円17銭に対し、736円86銭となりました。  　当社グループの資本の財源および資金の流動性については、次のとおりであります。 (資金需要と株主還元)当社グループの資金需要の主なものは、研究開発、設備投資、Ｍ＆Ａなどの長期資金需要と当社グループの製品製造のための材料および部品の購入のほか、製造費、販売費及び一般管理費などの運転資金需要であります。当社グループは研究開発および設備投資に資金を重点的に配分するほか、事業の拡大、持続的発展に資すると判断する場合にはＭ＆Ａ等の投資にも資金を配分する方針であります。株主還元につきましては、連結配当性向30％程度を目安に配当額を決定しております。配当政策に関する詳細につきましては、「第４　提出会社の状況　３　配当政策」を参照ください。 (財務政策)当社グループは、事業活動のための適切な資金調達、適切な流動性の維持および健全な財政状態の維持を財務方針としております。当社グループの財務状況は引き続き健全性を保っており、現金及び現金同等物、有価証券などの流動性資産に加え、営業活動によるキャッシュ・フロー、社債の発行と金融機関からの借入れによる調達などを通じて、現行事業の拡大と新規事業の開拓に必要な資金を十分に提供できるものと考えております。当社グループは、Ｓ＆Ｐグローバル・レーティング・ジャパン株式会社、ムーディーズ・ジャパン株式会社および株式会社格付投資情報センターから信用格付を取得しており、有利な条件での資金調達を実現するため、格付の維持、向上につとめております。当社グループの資金マネジメントにつきましては、日本国内におきましては、当社が国内子会社を対象に資金集中管理を実施しており、北米におきましては、トヨタ インダストリーズ ノース　アメリカ株式会社(以下、「ＴＩＮＡ」という。)が北米の子会社の資金集中管理を実施しております。また、欧州におきましては、トヨタ インダストリーズ ファイナンス インターナショナル株式会社(以下、「ＴＩＦＩ」という。)が、欧州の子会社の資金集中管理を実施しております。当社とＴＩＮＡ、ＴＩＦＩが緊密な連携をとることにより、資金効率の向上をはかっております。 
経営上の重要な契約等	 ５ 【経営上の重要な契約等】当連結会計年度において、経営上の重要な契約等は行われておりません。 
研究開発活動	６ 【研究開発活動】当社グループは、提出会社を中心に「魅力ある新商品の開発」という考えに基づき、年々高度化、多様化する市場のニーズを先取りし、お客様の満足度向上に向けて先進技術を導入した積極的な新商品開発を進めております。その主な活動は、既存事業および周辺事業の分野での開発、改良であります。　具体的な取り組みとしましては、省エネルギーや電動化、軽量化を中心とする環境技術や自動化関連技術に磨きをかけ、それらを主力事業である自動車および産業車両の新商品に展開しております。当連結会計年度における当社グループの研究開発費は128,615百万円(資産計上分含む)であります。なお、この中には受託研究等の費用6,919百万円が含まれております。セグメントごとの主な内訳は次のとおりであります。自動車セグメントにおきましては、ディーゼルエンジンや、ハイブリッド車、電気自動車、燃料電池自動車など電動車向けの電動コンプレッサーおよび電源機器、ハイブリッド車用の車載電池などの開発に取り組みました。産業車両セグメントにおきましては、エネルギー効率を高めた電動フォークリフトトラックやフォークリフトトラックの次世代モデル、産業車両機器の自動化技術、物流ソリューションに対応するシステム機器などの開発に取り組みました。これらセグメント別の研究開発費は、自動車セグメントが51,254百万円、産業車両セグメントが67,046百万円、繊維機械セグメントが5,738百万円、その他セグメントが4,576百万円であります。 
設備投資等の概要	１ 【設備投資等の概要】当社グループは、新商品の開発や設備の合理化、更新などを目的に、総額419,737百万円(オペレーティング・リースに供しているリース用産業車両を含む。)の設備投資を実施しました。セグメントごとの内訳は次のとおりであります。自動車セグメントにおきましては、総額116,191百万円の設備投資を行いました。その主な内訳は、提出会社76,843百万円、テーデー ドイチェ クリマコンプレッサー有限会社9,951百万円、ミシガン オートモーティブ コンプレッサー株式会社6,220百万円であります。産業車両セグメントにおきましては、総額297,823百万円の設備投資を行いました。その主な内訳は、提出会社6,040百万円、トヨタ マテリアル ハンドリング ヨーロッパグループ92,840百万円、レイモンドグループ72,312百万円、トヨタ インダストリーズ コマーシャル ファイナンス株式会社59,794百万円、トヨタ マテリアル ハンドリング オーストラリア株式会社16,381百万円、ファンダランデ インダストリーズグループ5,593百万円であります。繊維機械セグメントにおきましては、総額2,662百万円の設備投資を行いました。その他セグメントにおきましては、総額3,060百万円の設備投資を行いました。所要資金につきましては、自己資金、借入金および社債を充当しました。 
主要な設備の状況	 ２ 【主要な設備の状況】当社グループにおける主要な設備は、次のとおりであります。(1) 提出会社2024年３月31日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(人)建物及び構築物機械装置及び運搬具土地(千㎡)その他合計石浜工場(愛知県知多郡東浦町)自動車車載用電池製造設備14,89430,8609,187(444)65455,596313長草工場(愛知県大府市)自動車乗用車製造設備18,76821,6956,113(365)(*47)79347,3712,764共和工場(愛知県大府市)自動車車載用電池製造設備、自動車用プレス型製造設備16,93022,5751,573(150)(*24)1,15542,2351,360碧南工場(愛知県碧南市)自動車ガソリンおよびディーゼルエンジン製造設備8,19214,56414,674(413)(*1)39837,8301,872刈谷工場(愛知県刈谷市)自動車繊維機械カーエアコン用コンプレッサー製造設備、繊維機械製造設備7,41723,9094,912(200)(*33)52136,7591,951東知多工場(愛知県半田市)自動車エンジン用鋳造品製造設備、ディーゼルエンジン製造設備11,20717,8604,133(330)68033,8811,223高浜工場(愛知県高浜市)産業車両産業車両製造設備13,07510,0463,578(340)(*61)86427,5642,303安城工場(愛知県安城市)自動車車載用電子機器製造設備、燃料電池車用製品製造設備9,03110,9064,211(120)37224,523515東浦工場(愛知県知多郡東浦町)自動車カーエアコン用コンプレッサー部品製造設備8,7938,8612,709(244)(*4)9620,459276大府工場(愛知県大府市)自動車カーエアコン用コンプレッサー部品製造設備3,10510,7061,202(148)(*1)1,38316,398675 (注) １　上記帳簿価額には、建設仮勘定を含んでおりません。２　土地の(　)内は面積であります。３　上記には貸与中の土地 22百万円(１千㎡)、建物及び構築物 3,062百万円、機械装置及び運搬具 5,125百万円およびその他 28百万円を含んでおります。４　土地の(＊　)内は賃借中の面積であり、外数であります。  (2) 国内子会社2024年３月31日現在会社名所在地セグメントの名称設備の内容帳簿価額(百万円)従業員数(人)建物及び構築物機械装置及び運搬具土地(千㎡)その他合計㈱アイチコーポレーション埼玉県上尾市産業車両高所作業車製造設備7,3051,9509,587(306)(*49)34819,1921,049東久㈱愛知県丹羽郡大口町自動車その他自動車部品製造設備、鋳造機械等製造設備8,2493,7405,115(117)30917,414463東海精機㈱静岡県磐田市自動車自動車部品製造設備1,5104,4512,601(119)(*7)9029,465459イヅミ工業㈱愛知県大府市自動車その他自動車部品製造設備、工作機械等製造設備1,7195,1611,704(32)(*72)1088,693577 (注) １　上記帳簿価額には、建設仮勘定を含んでおりません。２　土地の(　)内は面積であります。３　土地の(＊　)内は賃借中または借地中の面積であり、外数であります。 (3) 在外子会社2024年３月31日現在会社名所在地セグメントの名称設備の内容帳簿価額(百万円)従業員数(人)建物及び構築物機械装置及び運搬具土地(千㎡)その他合計トヨタ マテリアルハンドリング㈱米国インディアナ州産業車両産業車両製造設備10,7086,919817(728)3,56422,0091,856カスケード㈱米国オレゴン州産業車両産業車両用アタッチメント製造設備8,2518,742644(347)59218,2303,011トヨタ インダストリーズエンジン インディア㈱インドカルナタカ州自動車エンジン製造設備1,9237,7501,447(149)1,31812,439566豊田工業(昆山)有限公司中華人民共和国江蘇省自動車産業車両エンジン用鋳造品等製造設備、産業車両製造設備2,8725,251549(*300)2,28810,9611,969トヨタ　インダストリーズコンプレッサー パーツアメリカ㈱米国ジョージア州自動車カーエアコン用コンプレッサー部品製造設備7,4601,13367(*115)348,695480ミシガン オートモーティブコンプレッサー㈱米国ミシガン州自動車カーエアコン用コンプレッサー製造設備4,6002,900155(421)4968,153777ティーディーオートモーティブコンプレッサーインドネシア㈱インドネシア西ジャワ州自動車カーエアコン用コンプレッサー製造設備2,2761,9211,956(100)4066,5601,033テーデー ドイチェクリマコンプレッサー有限会社ドイツザクセン州自動車カーエアコン用コンプレッサー製造設備3,1001,894417(299)3315,743918ティーディーオートモーティブコンプレッサー ジョージア有限責任会社米国ジョージア州自動車カーエアコン用コンプレッサー製造設備2,4151,422435(613)(*11)764,348803 (注) １　上記帳簿価額には、建設仮勘定を含んでおりません。２　土地の(　)内は面積であります。３　土地の(＊　)内は借地中の面積であり、外数であります。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式1,100,000,000計1,100,000,000 
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2024年３月31日)提出日現在発行数(株)(2024年６月19日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式325,840,640325,840,640東京証券取引所プライム市場名古屋証券取引所プレミア市場単元株式数100株計325,840,640325,840,640－－  
