項目	値
事業の内容	 ３ 【事業の内容】当社グループは、当社と連結子会社８社で構成され、ねじ及び電線ケーブルの製造、販売並びに不動産事業を主な事業として取り組んでおります。当社グループの事業における位置付け及びセグメントとの関連は、次のとおりであります。 （金属製品事業）当セグメントにおきましては、当社、山添製作所及びYAMASHINA　BANGKOK　FASTENING　Co.,LTD.で自動車、産業機器、精密機器及び建材等のねじの製造、販売及び加工を行っており、㈱LADVIK及びLADVIK(THAILAND) Co.,LTD.で、自動車、産業機器、端子類及び光学機器等の精密ばね部品及び関連品の製造及び販売を行っており、中国山科サービスでねじ、プレス品、樹脂成形品等の仕入販売を行っております。（電線・ケーブル事業）当セグメントにおきましては、三陽工業㈱、三陽電線加工㈱及び三陽工業有限公司で産業機器用（バーコードリーダー用、PHS基地局用ハーネス等）、通信用（光通信、LAN用、電話・FAXコード等）、輸送用（自動車ヘッドランプ用ハーネス等）及び音響機器用等の電線・ケーブルの製造及び販売並びに各種ケーブルの端末加工を行っております。（不動産事業）当セグメントにおきましては、主に当社で不動産の賃貸を行っております。 （化成品事業）当セグメントにおきましては、㈱LADVIKで化成品素材等の加工・販売をを行っております。（その他の事業）当セグメントにおきましては、当社において売電事業を行っております。 事業の主な系統図は次のとおりであります。
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。（１）経営方針、経営戦略等当社グループは、経営基盤確保と新規分野への展開を基本方針にしております。金属製品事業、電線・ケーブル事業及び化成品事業において、市場ニーズの把握により、顧客のコスト削減に寄与できる技術の研究開発を進め、新たな事業基盤の礎となる新製品の開発を目指すとともに、新製品や新市場にも速やかに対応できる品質管理力を確立することで、市場での優位性を築いてまいります。また、過去の慣例にとらわれない生産管理体制と生産統制を実現することで、徹底した製造原価の低減を図り、挑戦的な製造技術の開発と納期管理を含めた最適なデリバリー法の開発により顧客対応力を高め、顧客のコスト削減に貢献することで、リピート率の向上に努めてまいります。確固たる経営基盤の構築を進める一方で、市場のグローバル化にも柔軟に対応できる経営管理能力を確立することで、グループの発展を目指しております。不動産事業において、継続した安定的な収益を確保するため、稼働率の確保に努めております。高品質な製品の生産と供給により、日本の経済成長に貢献してまいりましたが、過去の慣例にとらわれることなく、常に改善に取り組むことで中長期的なグループの発展を目指し、基本方針に則りグループ一丸となって取り組んでまいります。また、経営資源をバランス良く配分し、健全で社会貢献を果たせる組織づくりにも取り組んでまいります。 （２）目標とする経営指標当社グループは、新製品・新市場開発による事業拡大と、生産効率の改善による高収益体質の実現による安定した経営基盤の確立を進めており、製造業本来のものづくりによる収益力確保の観点から、売上高営業利益率を重要な経営指標と捉え、当面の目標として安定して5％以上を確保できるよう努めております。 （３）優先的に対処すべき事業上及び財務上の課題主要取引先である自動車業界では、国内における新車の製造に関して海外生産化やグローバル調達の強化等による不安要素もあり見通しは厳しく、また、新型コロナウイルス感染症の影響により自動車関連企業の生産ラインが停止する等、当社グループを取り巻く経営環境は、依然として厳しい状況が予測されます。このような環境のもと、当社グループは新製品開発と原価低減活動の継続により、経営基盤の確保に努め、競争力を養うことで、安定的な収益体質の構築に努めてまいります。 
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1) 経済環境当社グループは、日本・アジアにおいて事業展開を行っております。新型コロナウイルス感染症の拡大により、国内はもちろん、世界各国の景況変動により、経営成績及び財政状態に悪影響を及ぼす可能性があります。また、当社グループは取引先の多くが海外展開していることなどから、その国あるいは地域の法令等や経済環境の変化によって、当社グループの業績及び財政状態に悪影響が及ぶ可能性があります。主要取引先である自動車業界では、国内における新車の製造に関して海外生産化やグローバル調達の強化等により、経営成績及び財政状態に悪影響を及ぼす可能性があります。当社グループは、各種のコスト削減策を実施することにより収益基盤を強化しております。早期に業績変動の原因を捉え、迅速に対応策を検討・実施する等リスクの最小化に努めております。 (2) 原材料・資材調達等原価の上昇当社グループは製造、加工などで原材料・資材の調達が不可欠であります。これら調達につきましては生産効率の向上、原材料の効率的な使用など可能な対策を講じておりますが、これらの価格が上昇した場合、当社グループの経営成績及び財政状態に悪影響が及ぶ可能性があります。当社グループでは、仕入先との連携強化による生産リードタイムの短縮、受注予測による受注精度の向上等の対策を推進しております。 (3) 品質管理当社グループは品質管理を厳格に実施しており対策も講じておりますが、当社グループ製品・サービスに欠陥などの問題が生じたときには、発生した損害を被る場合も考えられ、当社グループの経営成績及び財政状態に悪影響が及ぶ可能性があります。当社グループでは、独自の品質基準を設け商品の品質向上に取り組むとともに、関連法規の遵守に努めております。また、商品の不良等による万が一の重大なトラブルの発生に備え、賠償責任保険へ加入しリスクの低減を図っております。 (4) 販売価格の下落当社グループは販売価格につきまして他社と競合するものが大半を占めており、間断ない競争により価格が下落することで、当社グループの経営成績及び財政状態に悪影響が及ぶ可能性があります。当社グループでは、生産性の向上、コスト削減、不採算品からの撤退などにより価格下落による採算悪化の回避に努めております。 (5) 知的財産権の侵害当社グループは知的財産権の所有、使用について、その保護、使用において不測の事態などが発生したときには、補償あるいは訴訟費用などの負担を被り、当社グループの経営成績及び財政状態に悪影響が及ぶ可能性があります。当社グループでは知的財産権の所有、使用については必要な情報を的確に収集するとともに、万全の注意を払っております。  (6) 環境関連当社グループは、大気汚染、水質汚濁、土壌汚染、廃棄物処理、騒音、振動など環境対策面に影響を与える可能性があります。予定外の費用の発生、補償などが生じた場合、当社グループの経営成績及び財政状態に悪影響が及ぶ可能性があります。当社グループでは、これらの対策、労働衛生対策には様々な措置を講じており、また、法定の検査なども受けております。 (7) 設備の廃棄・補修等当社グループでは、多くの製造機器及び製造に付帯する施設・設備・備品類を使用しております。これら機器類の管理には十分注意を払っておりますが、予想していない故障が突発的に発生し、その補修あるいは買い替えなどが発生することがあり、その場合、当社グループの経営成績及び財政状態に悪影響が及ぶ可能性があります。 (8) 法規制当社グループはコンプライアンスを徹底しておりますが、不測の法令違反のほか、法令を遵守徹底するための費用が発生することがあり、その場合、当社グループの経営成績及び財政状態に悪影響が及ぶ可能性があります。当社グループでは、各種業界団体への加盟等により、必要な情報を的確に収集するとともに、グループ内に内部統制委員会を設置しております。内部統制委員会では、重点テーマの一つを、リスクマネジメント活動の強化として、各種法令への遵守に向けた社員教育及び体制整備に努めております。 (9) 自然災害・事故当社グループの製造部門は、防災意識の徹底に努めておりますが、不慮の火災などのほか、自然災害による設備の損失、賠償なども考えられ、不測の支出などによって当社グループの経営成績及び財政状態に悪影響が及ぶ可能性があります。当社グループでは、自然災害・事故の発生に備え、損害保険へ加入しリスクの低減を図っております。 (10) 為替変動に関するリスク当社グループは、海外に連結子会社を有しております。当社連結財務諸表において海外子会社の外貨建ての財務諸表金額は日本円に換算されるため、当社連結財務諸表は日本円と各通貨の為替相場変動の影響を受けます。為替相場が大きく変動をした場合、当社グループの経営成績及び財政状態に悪影響が及ぶ可能性があります。 (11) 減損会計適用の影響当社グループは企業買収などにより取得したのれんをはじめ、事業用の設備、不動産などの様々な無形固定資産・有形固定資産を所有しております。こうした資産が、期待どおりのキャッシュ・フローを生み出さない状況になるなど、その収益性の低下により投資額の回収が見込めなくなることにより減損処理が必要となる場合には、減損損失を計上し、当社グループの経営成績及び財政状態に悪影響が及ぶ可能性があります。 (12) 新型コロナウイルス感染症当社グループは、複数の事業拠点で運営をしております。新型コロナウイルス感染症拡大のようなパンデミックや大規模な自然災害等の異常事態が当社の想定を超える規模で発生し、事業運営が困難になった場合、当社グループの経営成績及び財政状態に悪影響が及ぶ可能性があります。当社グループでは、事業復旧の早期化・省力化を図るため、有事の際には拠点別、テレワーク等勤務体制の変更、従業員の行動基準の策定、異常事態発生時の対応マニュアル発動等、ＢＣＰの策定や事業リスクの最小化に向けた施策を推進します。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1)経営成績等の状況の概要当連結会計年度における当社グループの財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という。）の状況の概要は次のとおりであります。①財政状態および経営成績の状況当連結会計年度におけるわが国経済は、新型コロナウイルス感染症による悪化影響が緩和してきたものの、原油をはじめとする資源価格の高騰に伴う世界的なインフレや各国の利上げによる金融引き締め政策などの懸念材料から先行きは不透明な状況となっております。当社グループの主要取引先である自動車業界においては、半導体及び部品供給の逼迫によるメーカーの稼働調整が継続しておりましたが、部品供給の改善が見られ自動車各社の生産活動が正常化しつつあります。当社グループにおいては、状況に応じて必要な感染対策を講じながら、経費削減及び営業力の強化等により業績の向上に努めております。その結果、当連結会計年度の連結業績は、売上高11,914百万円（前連結会計年度比8.0％増）、営業利益648百万円（前連結会計年度比14.0％減）、経常利益678百万円（前連結会計年度比13.6％減）となりました。親会社株主に帰属する当期純利益は、434百万円（前連結会計年度比20.7％減）となりました。 セグメントごとの経営成績は、次のとおりであります。（金属製品事業）金属製品事業におきましては、受注が堅調に推移しましたが、原材料等の価格上昇により、売上高は7,909百万円（前連結会計年度比5.4％増）、営業利益は507百万円（前連結会計年度比20.1％減）となりました。（電線・ケーブル事業）電線・ケーブル事業におきましては、受注が堅調に推移した結果、売上高は1,621百万円（前連結会計年度比8.5％増）、営業利益は97百万円（前連結会計年度比24.5％増）となりました。（不動産事業）不動産事業におきましては、安定した稼働率の確保に努めておりますが、保有不動産の修繕を実施したことで、売上高は235百万円（前連結会計年度比0.5％減）、営業利益は100百万円（前連結会計年度比14.3％減）となりました。（化成品事業）化成品事業におきましては、受注が堅調に推移した結果、売上高は2,091百万円（前連結会計年度比19.4％増）、営業利益は168百万円（前連結会計年度比18.9％増）となりました。（その他の事業）その他の事業については、売電事業から構成されております。売電事業につきましては、主に保有不動産の有効活用目的としてソーラーパネルの設置をしております。　その結果、売上高は55百万円（前連結会計年度比23.0％増）、営業利益は15百万円（前連結会計年度比17.7％増）となりました。また、ソーラーパネルを１施設増設しております。  財政状態は、次のとおりであります。（流動資産）当連結会計年度末における流動資産の残高は、8,302百万円（前連結会計年度末8,285百万円）となり、17百万円の増加となりました。その主な要因は、売掛金が233百万円、商品及び製品が185百万円増加し、現金及び預金が564百万円減少したこと等によるものであります。 （固定資産）当連結会計年度末における固定資産の残高は、9,038百万円（前連結会計年度末8,561百万円）となり、477百万円の増加となりました。その主な要因は、機械装置及び運搬具（純額）が301百万円、投資その他資産のその他が91百万円増加したこと等によるものであります。 （流動負債）当連結会計年度末における流動負債の残高は、3,416百万円（前連結会計年度末3,252百万円）となり、163百万円の増加となりました。その主な要因は、支払手形及び買掛金が269百万円増加し、未払法人税等が80百万円減少したこと等によるものであります。 （固定負債）当連結会計年度末における固定負債の残高は、2,096百万円（前連結会計年度末2,082百万円）となり、13百万円の増加となりました。その主な要因は、長期借入金が90百万円増加し、資産除去債務が70百万円減少したこと等によるものであります。 （純資産）当連結会計年度末における純資産の残高は、11,828百万円（前連結会計年度末11,510百万円）となり、317百万円の増加となりました。その主な要因は、利益剰余金が298百万円増加したこと等によるものであります。 ② キャッシュ・フローの状況当連結会計年度末における現金及び現金同等物（以下「資金」という）の期末残高は、2,092百万円（前連結会計年度末2,689百万円）となり、当連結会計年度末における資金は、597百万円の減少となりました。当連結会計年度における各キャッシュ・フローの状況とそれらの要因は、次のとおりであります。 （営業活動によるキャッシュ・フロー）営業活動の結果得られた資金は510百万円（前連結会計年度は676百万円）となりました。主な内訳は、税金等調整前当期純利益678百万円、減価償却費412百万円等による資金増加要因が、棚卸資産の増加285百万円、法人税等の支払額222百万円等による資金減少要因を上回ったためであります。 （投資活動によるキャッシュ・フロー）投資活動の結果使用した資金は967百万円（前連結会計年度は209百万円の収入）となりました。主な内訳は、有形固定資産の取得による支出772百万円、連結の範囲の変更を伴う子会社株式の取得による支出153百万円等であります。 （財務活動によるキャッシュ・フロー）財務活動の結果使用した資金は197百万円（前連結会計年度は528百万円）となりました。主な内訳は、長期借入金の返済による支出178百万円、配当金の支払額136百万円等による資金減少要因が、長期借入れによる収入340百万円による資金増加要因を上回ったためであります。  ③生産、受注及び販売の実績ａ. 生産実績当連結会計年度における生産実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称生産高(千円)前年同期比(％)金属製品事業6,980,560△0.3電線・ケーブル事業1,512,37411.3合計8,472,9431.6 (注) １  セグメント間取引につきましては、相殺消去しております。２  金額は、販売価格によっております。 b. 受注実績当連結会計年度における受注実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称受注高(千円)前年同期比(％)受注残高(千円)前年同期比(％)金属製品事業7,858,1216.0807,497△3.4電線・ケーブル事業1,763,51672.3670,213△17.5化成品事業2,236,61336.8256,033130.0合計11,858,25117.71,733,744△1.5 (注) １  セグメント間取引につきましては、相殺消去しております。２  「その他の事業」については売電事業を記載しております。 c. 販売実績当連結会計年度における販売実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称販売高(千円)前年同期比(％)金属製品事業7,909,9645.4電線・ケーブル事業1,621,0128.5不動産事業235,654△0.5化成品事業2,091,90619.4その他の事業55,49123.0合計11,914,0288.0 (注) １  セグメント間取引につきましては、相殺消去しております。２  「その他の事業」については売電事業を記載しております。　 (2) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 ① 当連結会計年度の経営成績等の状況に関する認識及び分析・検討内容当社グループの当連結会計年度の経営成績等は、次のとおりであります。(売上高)当連結会計年度における売上高は、11,914百万円（前連結会計年度比8.0％増）となりました。(売上総利益)当連結会計年度における売上総利益は、2,431百万円（前連結会計年度比0.9％増）となりました。これは売上高増加によるものであります。(営業利益）当連結会計年度における営業利益は、売上原価、販売費及び一般管理費の増加により、営業利益648百万円（前連結会計年度比14.0％減）となりました。(経常利益）当連結会計年度における経常利益は、営業利益の減少により678百万円（前連結会計年度比13.6％減）となりました。(税金等調整前当期純利益）当連結会計年度における税金等調整前当期純利益は、678百万円（前連結会計年度比14.3％減）となりました。(親会社株主に帰属する当期純利益）当連結会計年度における親会社株主に帰属する当期純利益は、法人税、住民税及び事業税199百万円が発生し、434百万円（前連結会計年度比20.7％減）となりました。 詳細につきましては「(１)経営成績等の状況の概要　①財政状態および経営成績の状況」をご参照ください。 当社グループの経営成績に重要な影響を与える要因につきましては、「第２　事業の状況　３　事業等のリスク」に記載のとおりであります。 ② キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報当社グループの資本の財源及び資金の流動性につきましては、次のとおりであります。当社グループの運転資金の主なものは、商品仕入のほか、製造費、販売費及び一般管理費の営業費用であります。営業活動によるキャッシュ・フローで得た資金及び銀行からの借入金を、事業を継続していくための設備投資及び業容拡大を行うためのＭ＆Ａによる支出資金として充当していく予定であります。詳細につきましては、　「（１）経営成績等の状況の概要　②キャッシュ・フローの状況」をご参照ください。  経営方針・経営戦略、経営上の目標の達成状況を判断するための客観的な指標につきましては、次のとおりであります。売上高11,914百万円（前連結会計年度比8.0％増）、営業利益648百万円（前連結会計年度比14.0％減）、経常利益678百万円（前連結会計年度比13.6％減）、親会社株主に帰属する当期純利益は、434百万円（前連結会計年度比20.7％減）となりました。売上高営業利益率を重要な経営指標と捉え、当面の目標として安定して5％以上を確保できるよう努めております。当連結会計年度におきましては5.4％となりました。また、新製品開発を目的とした研究開発費の金額は58百万円であります。 セグメントごとの財政状態及び経営成績の状況に関する認識及び分析・検討内容は、「(1)経営成績等の状況の概要 ①財政状態および経営成績の状況」に記載のとおりであります。 ③ 重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成しております。この連結財務諸表を作成するにあたって、資産、負債、収益及び費用の報告額に影響を及ぼす見積り及び仮定を用いておりますが、これらの見積り及び仮定に基づく数値は実際の結果と異なる可能性があります。連結財務諸表の作成にあたって用いた会計上の見積り及び仮定のうち、重要なものは「第５　経理の状況　１　連結財務諸表等　（１）連結財務諸表　注記事項　（重要な会計上の見積り）」に記載しております。 
経営上の重要な契約等	５ 【経営上の重要な契約等】　　該当事項はありません。 
研究開発活動	６ 【研究開発活動】新商品等の研究開発活動を独自または共同で継続的に行っておりますが、現時点においては特記すべき事項はございません。 セグメントごとの研究開発活動を示すと次のとおりであります。 （金属製品事業）当連結会計年度における研究開発費の金額は57百万円であります。 （電線・ケーブル事業）当連結会計年度における研究開発費の金額は1百万円であります。 
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度の設備投資につきましては、生産性の向上、品質の維持・向上を図るため、継続的に設備投資を行っております。 当連結会計年度の設備投資の総額は853,818千円（無形固定資産50,605千円含む）であり、セグメントごとの設備投資については、次のとおりであります。 (1) 金属製品事業  当連結会計年度の主な設備投資は、建物及び構築物122,469千円、機械装置及び運搬具156,290千円、工具、器具及び備品85,075千円、リース資産16,570円、ソフトウェア49,050千円、総額429,456千円を実施いたしました。  なお、重要な設備の除去又は売却はありません。 (2) 電線・ケーブル事業  当連結会計年度の主な設備投資は、建物及び構築物33,548千円、機械装置及び運搬具31,140千円、工具、器具及び備品3,979千円、リース資産3,300千円、総額71,967千円を実施いたしました。  なお、重要な設備の除去又は売却はありません。 (3) 不動産事業  当連結会計年度の設備投資は、建物及び構築物4,409千円、総額4,409千円を実施いたしました。  なお、重要な設備の除去又は売却はありません。 (4)化成品事業　当連結会計年度の設備投資は、建物及び構築物3,943千円、工具、器具及び備品1,700千円、総額5,643千円を実施いたしました。  なお、重要な設備の除去又は売却はありません。 (5) その他の事業  当連結会計年度の設備投資は、機械装置及び運搬具302,074千円、土地30,905千円、総額332,979千円を実施いたしました。  なお、重要な設備投資の除去又は売却はありません。 
主要な設備の状況	 ２ 【主要な設備の状況】当社グループ(当社及び連結子会社)における主要な設備は、以下のとおりであります。(1) 提出会社2023年３月31日現在　事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数[名]建物及び構築物機械装置及び運搬具土地(面積㎡)リース資産その他合計京都本社・工場(京都市山科区)金属製品事業不動産事業生産設備・本社備品851,691668,9444,203,858(82,850.52)92,69435,7345,852,92289[43]東京営業所(埼玉県川越市)金属製品事業販売業務441346－－1,3862,1742[ 5]中部営業所(愛知県刈谷市)金属製品事業販売業務4,0000－－4,1648,1653[ 4]九州営業所(熊本県山鹿市)金属製品事業販売業務54－－－5275812[－] (注) １  帳簿価額のうち「その他」は、工具、器具及び備品、ソフトウェアであります。２  上表の機械装置には、賃貸中の資産が1,719千円含まれております。３  従業員数の[ ]は、契約・臨時従業員数を外数で記載しております。４  京都本社・工場の土地には、熊本県山鹿市36,200千円（13,193㎡）等が含まれております。５  上記の他、主要な設備のうち連結会社以外から賃借している設備の内容は、下記のとおりであります。事業所名（所在地）セグメントの名称設備の内容リース期間（年）年間リース料（千円）本社・工場（京都市山科区）金属製品事業生産設備・本社備品3～76,661  (2) 国内子会社2023年３月31日現在　会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数[名]建物及び構築物機械装置及び運搬具土地(面積㎡)リース資産その他合計三陽工業㈱新潟本社・工場（新潟県小千谷市）電線・ケーブル事業生産設備・本社備品59,64174,1743,463(5,492.60)15,1757,066159,52031[24]東小千谷工場（新潟県小千谷市）電線・ケーブル事業生産設備27,0166,08381,868（7,065.00)－9,068124,0365[45]営業部(東京都千代田区)電線・ケーブル事業販売業務－－－－－－6[ 2]㈱LADVIK本社(東京都千代田区)金属製品事業事務所554－－－2067605[ 1]諏訪第1・2工場(長野県諏訪市)金属製品事業生産設備144,45488,557187,485(5,385.07)－36,401456,89952[37]飯田1・2工場(長野県飯田市)金属製品事業生産設備190,255145,859－5,59714,193355,90650[19]名古屋事務所（名古屋市）その他事業事務所3,9031,063－－3,9818,9486[ －]大阪事務所（大阪市）その他事業事務所365370－－2,4673,20410[ －]LADVIK （THAILAND） Co.,LTD(タイ王国チョンブリー)金属製品事業生産設備－－－－003[ －]   会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数[名]建物及び構築物機械装置及び運搬具土地(面積㎡)リース資産その他合計㈱山添製作所川口本社(埼玉県川口市)金属製品事業事務所・倉庫34,6766,195152,775(2,740.73)－330193,9788[ 7]加須工場(埼玉県加須市)金属製品事業生産設備44,94328,535370,011(10,000.32)2,3392,840448,67035[ 4]中国山科サービス㈱本社（広島県福山市）金属製品事業事務所・倉庫1,3041,249－－2792,8336[ 1] (注) １  国内子会社である三陽電線加工㈱は、記載すべき重要な設備はありません。２  帳簿価額のうち「その他」は、工具、器具及び備品、ソフトウェアであります。３  従業員数の[ ]は、契約・臨時従業員数を外数で記載しております。４  上記の他、主要な設備のうち連結会社以外から賃借している設備の内容は、下記のとおりであります。会社名事業所名（所在地）セグメントの名称設備の内容リース期間（年）年間リース料（千円）三陽工業㈱新潟本社・工場（新潟県小千谷市）電線・ケーブル事業生産設備・本社備品4～76,098㈱LADVIK本社・工場(東京都千代田区他)金属製品事業生産設備・本社備品5～711,451㈱山添製作所本社・工場金属製品事業生産設備・本社備品51,501中国山科サービス㈱本社金属製品事業本社備品5172  (3) 在外子会社    2023年３月31日現在会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)リース資産その他合計LADVIK(THAILAND)Co.,LTD.タイ王国チョンブリー金属製品事業生産設備1,44481,391－－24,599107,43563YAMASHINA　BANGKOK　FASTENING　Co.,LTD.タイ王国バンコク金属製品事業生産設備09,492－－26,40835,90070三陽工業有限公司 中華人民共和国 香港特別行政区電線・ケーブル事業本社－－－－6406401 (注) １  帳簿価額のうち「その他」は、工具、器具及び備品、ソフトウェアであります。２  上記の他、主要な設備のうち連結会社以外から賃借している設備の内容は、下記のとおりであります。会社名事業所名（所在地）セグメントの名称設備の内容リース期間（年）年間リース料（千円） LADVIK(THAILAND)Co.,LTD.タイ王国チョンブリー金属製品事業生産設備・本社備品3～723,146YAMASHINA　BANGKOK　FASTENING　Co.,LTD.タイ王国バンコク金属製品事業生産設備・本社備品3～7223三陽工業有限公司中華人民共和国香港特別行政区電線・ケーブル事業本社備品3～7201  
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式240,000,000計240,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2023年３月31日)提出日現在発行数(株)(2023年６月27日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式143,611,765143,611,765東京証券取引所スタンダード市場完全議決権株式であり権利内容に制限のない標準となる株式であります。単元株式数は100株であります。計143,611,765143,611,765――  
