項目	値
事業の内容	３【事業の内容】　当社グループは、当社（札幌臨床検査センター株式会社）、子会社である株式会社帯広臨床検査センター、アクテック株式会社、株式会社札幌ミライラボラトリー及び株式会社札幌メディ・キャリーにより構成されております。　なお、事業の内容は「第５　経理の状況　１連結財務諸表等(1)連結財務諸表　注記事項」に掲げるセグメント情報と同一区分となっており、事業の位置付けは次のとおりであります。(1) 臨床検査事業　当社、株式会社帯広臨床検査センター及び株式会社札幌ミライラボラトリーは、主として病院等の診療に必要な臨床検査の受託業務を行っております。株式会社札幌メディ・キャリーは、臨床検査のための検体集荷業務及び結果報告業務を行っております。(2) 調剤薬局事業　当社は、調剤薬局として48店舗の経営を行っております。また、医薬品の卸売販売業も行っております。(3) 医療機器販売・保守事業　子会社であるアクテック株式会社は高度医療機器から一般医療機器、理化学機器、福祉用具まで幅広く取り扱った販売業並びに医療機器修理業の許可を取得しており、修理及び保守を行っております。また、当社はアクテック株式会社から臨床検査機器や検査消耗品を購入しており、臨床検査機器保守契約等を締結しております。(4) その他の事業　当社は、臨床検査システム等のソフトウエアの開発、販売及びこれらの保守を行っております。（注）※１　連結子会社
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】当社グループの経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。(1）経営方針　当社は、1965年９月の会社設立以来、医療業界にあって、臨床検査事業及び調剤薬局事業を柱とした経営基盤を構築してまいりました。そのために、「病院、患者さんの信頼を得る。」ことを経営の原点とし、品質管理・安全管理を第一に取り組んでまいりました。　医療業界は度重なる診療報酬改定により、年々厳しい経営環境におかれておりますが、当社は企業として、安定的かつ永続的な発展を目指し、次に掲げる経営方針に基づいて、適正な収益を確保し、堅固な経営基盤づくりを進めております。１．企業の永続的発展を堅持するとともに、企業価値の向上に努め、企業市民として地域に貢献します。２．顧客の多様なニーズと信頼にこたえる企業になるため最善を尽くします。３．新たな挑戦と弛まぬ努力を重ね、誠実に職務を遂行します。４．人と自然との調和を図り、豊かな自然環境の保全に努めます。　また、当社は、株主や投資家の皆様に対する説明責任を果たすために、経営や財務の透明性を高め、適切な企業統治とコンプライアンスを実施し「リスクマネジメント」、「内部統制」を徹底してまいります。(2）経営戦略等当社グループは、お客様から信頼されると共に社会から信頼される企業づくりを目指し、次の経営戦略を推し進めてゆく所存であります。・業務の拡大と効率化を図り、企業競争力を高め中長期的な経営基盤を強化・新規顧客の獲得、既存顧客との取引深耕拡大・新規店舗出店、既存店の業績伸長及び新規事業拡大による売上・利益純増・M＆Aによる業容の拡大・医薬品、機材販売の拡大・開業支援のトータルプランニングによる各事業の相互拡大・集合型研修を見直し、キャリア別の効果的な教育・研修制度の導入(3）経営上の目標の達成状況を判断するための客観的な指標等当社グループは、安定した財務状況の維持、持続的な成長、投資余力及び安定した配当の維持と自己資本の一定率を確保するための指標として、「売上高経常利益率」5.0％及び「自己資本利益率（ＲＯＥ）」8.0％を目標として業務改革や経費削減等に取り組んでおります。(4）経営環境並びに優先的に対処すべき事業上及び財務上の課題医療業界におきましては、２年毎に診療報酬改定が実施されており、その中で当社グループの主要事業である調剤薬局事業に関わる薬価改定については毎年実施され、マイナス改定が継続しております。今後益々の高齢化社会の加速に伴い、医療費抑制政策が継続的に強化されることは避けられない状況下で、引き続き厳しい状況が続くものと思われます。このような状況のもと、当社グループは北海道を拠点とする地場企業として業容の拡大と安定的な収益確保を目指していく所存であります。臨床検査事業につきましては、継続的な検査工程の見直し、大型設備投資による自動化及び検査精度の向上に努め、更なる業務改革を行ってまいります。調剤薬局事業につきましては、マイナス基調である薬価改定、薬価差益の縮小に備え、新規出店に積極的に取組むと共に、各種の制度変更に対して速やかな対応を図り、調剤過誤防止の徹底、親切な応対、患者様への安心・安全の提供等、企業としての質の競争力を維持・強化してまいります。そのための薬剤師確保は重要課題であり、積極的に募集・採用活動を進めてまいります。医療機器販売・保守事業につきましては、環境変化に伴う医療機関のニーズに即した最新の医療機器の情報提供を行い、顧客ニーズをしっかり捉え、医療機器等の安定供給やグループ全体の強い顧客基盤を活かした営業活動を展開し、業容拡大に努めていく所存であります。
事業等のリスク	３【事業等のリスク】　 有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。　 なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。(1）臨床検査事業の法的規制について当社グループにおける臨床検査事業は、「臨床検査技師等に関する法律」により、衛生検査所の開設並びにその設備及び管理組織等において規制の対象となっております。今後この法律の変更、規制強化等が実施された場合には、活動制限やコスト増加により、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。(2）調剤薬局事業の法的規制について当社グループにおける調剤薬局事業は、「医薬品、医療機器等の品質、有効性及び安全性の確保等に関する法律」や「健康保険法」等により、調剤薬局の開設並びにその設備及び管理組織等において規制の対象となっております。今後この法律の変更、規制強化等が実施された場合には、活動制限やコスト増加等により、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。(3）診療報酬点数の改定について当社グループにおける臨床検査事業は、大部分の検査項目について検査項目毎に診療報酬の基礎となる保険点数が定められており、「健康保険法」の規定により厚生労働省が２年毎に改定することが慣例となっております。今後、国民医療費の抑制策として診療報酬点数が引き下げられた場合には、受託価格の引き下げにより、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。(4）薬価及び調剤報酬の改定について当社グループにおける調剤薬局事業は、薬価及び調剤報酬が定められており、「健康保険法」の規定により厚生労働省が決定しております。今後、国民医療費の抑制策として薬価及び調剤報酬が引き下げられた場合には、売上高が減少し、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。(5）人材の確保及び育成について当社グループは、全道各地に調剤薬局店舗を展開しておりますが、店舗における薬剤師の配置人数につきましては、処方箋枚数による基準が定められております。当社グループは、新規出店計画等に基づき薬剤師の採用計画を作成し計画的に薬剤師を採用しておりますが、薬剤師を十分に確保できない場合、成長戦略推進に支障が生じるなど、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。(6）売上債権について当社グループは、医療機関をはじめとしたお客様に対し売上債権を持っており、債権管理には細心の注意を払い一定の基準により引当処理をしておりますが、不測の事態により取引先に不安が生じ債権の回収が困難になった場合には、追加引当が必要となり、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。(7）保有有価証券について当社グループは、長期保有を目的とした市場性のある株式を保有しておりますが、今後市況の変化により株価が著しく下落した場合には、当該株式に減損又は評価損が発生し、当社グループの経営成績に影響を及ぼすと共に自己資本比率の低下を招く恐れがあります。(8）固定資産の減損処理について当社グループが保有している固定資産につきましては、経営環境の著しい悪化により事業の収益性が低下し期待通りのキャッシュ・フローが見込めない状態となった場合、又は市場価格が著しく下落した場合等には、固定資産の減損会計の適用による減損損失が発生し、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。(9）災害、事故等に起因する事業活動の停止、制約等について当社グループの各事業所あるいは顧客である医療機関等が大規模な台風、地震等の自然災害に見舞われ、事業活動に支障が生じた場合には、当社グループの業績に影響を及ぼす可能性があります。また、火災、設備事故等が発生した場合には事業活動の停止、制約等により当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。(10）個人情報管理について当社グループは、業務上多くの個人情報を保有し、その管理を適切に行っております。当社では、2005年4月の個人情報保護法の施行に伴い、プライバシーマーク付与認定を受け、個人情報保護に関する当社の基本方針を明確化した「個人情報保護方針」及び個人情報の取扱いに関する基本事項を定めた「個人情報保護規程」を制定し、また「行政手続における特定の個人を識別するための番号の利用等に関する法律」に定める個人番号の収集・管理等を事業として行うことから、同法に基づく「特定個人情報等の適正な取扱いに関する基本方針」を制定して、個人情報の管理についてプライバシーマーク（Ｐマーク）を更新し、厳重なる社内管理、漏洩防止に努めております。しかしながら、昨今の企業情報漏洩に関する犯罪の増加と悪質化のため、万が一個人情報が漏洩した場合は、企業の信用失墜及び損害賠償等により、当社グループの経営成績及び財政状態に影響を与える可能性があります。(11）感染症の影響について当社グループの展開する北海道において感染症が蔓延し、当社グループの多数の従業員が感染した場合や、政府や地方公共団体による法的規制や休業要請等があった場合には、以下のリスクが想定されると共に、当社グループの業績や財政状態等に影響を及ぼす可能性があります。①人的リスク従業員本人や家族に感染者が発生したことにより、事業運営上必要な従業員が確保出来なくなる場合などに、休業を余儀なくされる可能性があります。②業績悪化のリスク物品調達網は世界中に張り巡らされておりますが、感染症の更なる流行により、感染予防品（消毒薬、マスク等）や検査試薬、調剤用医薬品等の納品が滞り、結果として営業活動が出来なくなり、業績が悪化する可能性があります。
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績等の状況の概要当連結会計年度における当社グループの財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という。）の状況の概要は次のとおりであります。①経営成績の状況当連結会計年度におけるわが国経済は、新型コロナウイルス感染症の５類感染症への移行に伴って行動制限が解除され、社会経済活動はコロナ禍前に戻りつつあり、経済状況は緩やかな回復基調を維持しました。一方でウクライナ情勢の長期化やイスラエル等の中東情勢の緊迫等に伴う原材料・エネルギ－価格の高止まりや円安の長期化による物価上昇、ゼロ金利政策の解除など金融市場の変動等が懸念材料となり、先行きが不透明な状況で推移しております。医療業界におきましては、医療費抑制政策等の社会的要請を背景に、引き続き後発医薬品の使用拡大及びセルフメディケーションに対する取組み強化等の対応が求められると共に、継続的な薬価改定の影響もあり、更なる経営努力が求められる厳しい事業環境となっております。このような状況のもと、当社グループは、感染症の影響を踏まえた計画のもと、医療機関の多様化するニーズに応えた営業活動を展開し、継続的な企業価値の向上を実現すべく、各事業において新規顧客の獲得等による営業基盤の拡大と継続的な経費効率を重視した経営基盤の強化に努めてまいりました。この結果、当連結会計年度の業績は、売上高19,682百万円（前年同期比2.2％減）、営業利益534百万円（同47.0％減）、経常利益514百万円（同55.6％減）及び親会社株主に帰属する当期純利益380百万円（同33.1％減）と売上高、利益共に前年同期を下回りました。セグメントの業績は次のとおりであります。（臨床検査事業）臨床検査事業におきましては、新規顧客の獲得及び既存顧客との取引深耕拡大を図ってまいりましたが、ＰＣＲ検査の受託件数が減少したことから、売上高7,561百万円（前年同期比8.6％減）と前年同期を下回りました。利益面につきましては、前述のＰＣＲ検査の減収による減益及び材料費の増加等により、セグメント利益109百万円（同80.6％減）と前年同期を下回りました。 （調剤薬局事業）調剤薬局事業におきましては、薬価改定による薬価の引下げがあり、薬局を前連結会計年度上期に１店舗、当連結会計年度上期に１店舗及び当連結会計年度下期に２店舗閉鎖しましたが、前連結会計年度下期に１店舗及び当連結会計年度下期に１店舗開局したことに加え、処方箋単価の上昇と処方箋枚数が増加したことから、売上高11,058百万円（同3.4％増）と前年同期を上回りました。利益面につきましては、原価率が上昇したことから、セグメント利益733百万円（同10.7％減）と前年同期を下回りました。（医療機器販売・保守事業）医療機器販売・保守事業におきましては、福祉用具の貸与が前年同期を上回りましたが、消耗品及び備品の販売が前年同期を下回ったことから、売上高936百万円（同10.5％減）、セグメント損失８百万円（前年同期はセグメント損失４百万円）と売上高、利益共に前年同期を下回りました。（その他の事業）臨床検査システムのソフトウェア販売及び保守におきましては、売上高125百万円（前年同期比11.7％増）、セグメント利益89百万円（同19.4％増）になりました。②財政状態の状況（資産）当連結会計年度末における資産総額は、前年同期末に比し159百万円増加し16,680百万円（前年同期末比1.0%増）となりました。流動資産は前年同期末に比し385百万円増加し7,696百万円（同5.3％増）となりました。主な要因は、現金及び預金が312百万円、商品及び製品が69百万円それぞれ増加したことによるものです。固定資産は前年同期末に比し226百万円減少し8,984百万円（同2.5％減）となりました。主な要因は、投資有価証券が60百万円、建設仮勘定が27百万円それぞれ増加しましたが、建物及び構築物が100百万円、リース資産が88百万円、土地が52百万円、工具、器具及び備品が44百万円、投資その他の資産のその他が21百万円それぞれ減少したことによるものです。（負債）当連結会計年度末における負債総額は、前年同期末に比し142百万円減少し5,497百万円（同2.5％減）となりました。流動負債は前年同期末に比し50百万円増加し3,307百万円（同1.6％増）となりました。主な要因は、未払金が42百万円、その他が29百万円それぞれ減少しましたが、未払法人税等が66百万円、支払手形及び買掛金が56百万円それぞれ増加したことによるものです。固定負債は前年同期末に比し193百万円減少し2,190百万円（同8.1％減）となりました。主な要因は、その他が43百万円増加しましたが、長期借入金が133百万円、リース債務が96百万円それぞれ減少したことによるものです。（純資産）純資産は前年同期末に比し302百万円増加し11,183百万円（同2.8％増）となりました。また、自己資本比率につきましては、前年同期末比1.5ポイント上昇し65.6％となり、１株当たり純資産につきましては、前年同期末比105円46銭増加し、3,283円71銭となりました。③キャッシュ・フローの状況当連結会計年度末における現金及び現金同等物（以下「資金」という。）は、営業活動によるキャッシュ・フロー1,077百万円の資金増加、投資活動によるキャッシュ・フロー395百万円の資金減少及び財務活動によるキャッシュ・フロー369百万円の資金減少の結果、資金は312百万円増加し3,966百万円（前年同期比8.5％増）となりました。当連結会計年度における各キャッシュ・フローの状況と増減要因は、次のとおりです。（営業活動によるキャッシュ・フロー）営業活動によって得られた資金は、前年同期に比し352百万円減少し1,077百万円（同24.7％減）となりました。主な要因は、法人税等の支払額201百万円（同274百万円減）、未収消費税の増加額84百万円（前年同期は31百万円の減少）及び棚卸資産の増加額64百万円（前年同期比40百万円増）がありましたが、税金等調整前当期純利益597百万円（同361百万円減）、減価償却費535百万円（同16百万円増）、仕入債務の増加額127百万円（同105百万円増）及び減損損失57百万円（同73百万円減）によるものであります。 （投資活動によるキャッシュ・フロー）投資活動で使用した資金は、前年同期に比し13百万円減少し395百万円（前年同期比3.3％減）となりました。主な要因は、有形固定資産の売却による収入29百万円（同366百万円減）がありましたが、有形固定資産の取得による支出388百万円（同422百万円減）及び無形固定資産の取得による支出59百万円（同44百万円増）によるものであります。（財務活動によるキャッシュ・フロー）財務活動で使用した資金は、前年同期に比し22百万円増加し369百万円（同6.3％増）となりました。主な要因は、長期借入金の返済による支出132百万円（同１百万円減）、リース債務の返済による支出が129百万円（同21百万円増）、配当金の支払額76百万円（同０百万円減）及び非支配株主への配当金の支払額32百万円によるものであります。④生産、受注及び販売の実績ａ．生産実績当社グループの生産実績は、セグメントごとの販売実績と同一になるため記載を省略しております。ｂ．受注実績当社グループの受注状況において、臨床検査事業は、検査の受託から報告までの所要日数が短いため、常に受注残高は僅少であり、期中受注高と販売実績とがほぼ対応するため記載を省略しております。調剤薬局事業は、医療機関より発行される処方箋に基づき医薬品を調剤し販売しており、期中の受注高と販売実績とは同額であります。ｃ．販売実績当連結会計年度の販売実績をセグメントごとに表すと、次のとおりであります。セグメントの名称当連結会計年度（自　2023年４月１日至　2024年３月31日）前年同期比（％）臨床検査事業（千円）7,561,20191.4調剤薬局事業（千円）11,058,660103.4医療機器販売・保守事業（千円）936,75789.5報告セグメント計（千円）19,556,61997.7その他の事業（千円）125,700111.7合計（千円）19,682,31997.8　（注）１．金額は販売価格によっております。２．相手先別販売実績において、総販売実績に対する割合が10％を超える相手先はありません。 (2) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。①財政状態及び経営成績の状況に関する認識及び分析・検討内容（売上高、売上原価及び営業利益）当連結会計年度における売上高は19,682百万円と、前年同期比2.2％減、445百万円の減少となりました。なお、セグメント別の内訳につきましては、「４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　（1）経営成績等の状況の概要」に記載のとおりであります。また、利益面につきましても、売上原価は13,786百万円と、前年同期比0.3％減、42百万円の減少となり、販売費及び一般管理費は、5,360百万円と、前年同期比1.3％増、71百万円の増加となりました。その結果、営業利益は534百万円、前年同期比47.0％減、474百万円の減少となりました。（営業外損益及び経常利益）営業外損益は、営業外収益74百万円、営業外費用93百万円となり、純額で19百万円の損失を計上しました。その結果、経常利益は514百万円、前年同期比55.6％減、644百万円の減少となりました。（特別損益及び税金等調整前当期純利益）特別損益は、特別利益148百万円、特別損失65百万円となり、純額で83百万円の利益を計上しました。その結果、税金等調整前当期純利益は597百万円、前年同期比37.7％減、361百万円の減少となりました。（法人税等及び親会社株主に帰属する当期純利益）法人税等は234百万円となり、前年同期比26.4％減、84百万円の減少となりました。その結果、親会社株主に帰属する当期純利益は380百万円、前年同期比33.1％減、188百万円の減少となりました。当社グループは、「売上高経常利益率」5.0％及び「自己資本利益率（ＲＯＥ）」8.0％の確保を目標として業務改革や経費削減等に取り組んでまいりました。当連結会計年度におきましては、「売上高経常利益率」は2.6％、「自己資本利益率（ＲＯＥ）」は3.5％となり、共に目標には届きませんでした。当社グループの経営成績に重要な影響を与える要因については、「第２　事業の状況　３　事業等のリスク」に記載のとおり、法的規制等の実施、診療報酬及び薬価基準の改定、人材の確保及び育成、社会信用力の低下、調剤薬局店舗の環境の変化、不動産市況の悪化等の様々なリスク要因が考えられます。そのため、当社グループでは中長期的な展望による人材の採用、研修による人材の育成、業務運営の適正化などを図り、経営成績及び財政状態に重要な影響を与える要因によるリスクを低減させるために適切な対応を行っております。セグメントごとの財政状態及び経営成績の状況に関する認識及び分析・検討内容は次のとおりであります。（臨床検査事業）売上高は、新規顧客の獲得及び既存顧客との取引深耕拡大を図ってまいりましたが、ＰＣＲ検査の受託件数が減少したことから、前年同期比8.6％減少し7,561百万円となりました。セグメント利益は、前述のＰＣＲ検査の減収による減益及び材料費の増加等により、前年同期比80.6％減少し109百万円となりました。セグメント資産は、有形固定資産及び無形固定資産の取得124百万円に加え、売掛金が296百万円増加しましたが、減価償却費284百万円に加え、受取手形が340百万円、現金及び預金が331百万円それぞれ減少したことから、前連結会計年度末に比し486百万円減少し3,504百万円となりました。（調剤薬局事業）売上高は、薬価改定による薬価の引下げがあり、薬局を前連結会計年度上期に１店舗、当連結会計年度上期に１店舗及び当連結会計年度下期に２店舗閉鎖しましたが、前連結会計年度下期に１店舗及び当連結会計年度下期に１店舗開局したことに加え、処方箋単価の上昇と処方箋枚数が増加したことから、前年同期比3.4％増加し11,058百万円となりました。セグメント利益は、原価率が上昇したことから、前年同期比10.7％減少し733百万円となりました。セグメント資産は、減価償却費108百万円、減損損失57百万円に加え、現金及び預金が20百万円減少しましたが、有形固定資産及び無形固定資産の取得193百万円に加え、売掛金が80百万円、棚卸資産が68百万円それぞれ増加したことから、前連結会計年度末に比し123百万円増加し3,404百万円となりました。 （医療機器販売・保守事業）売上高は、福祉用具の貸与が前年同期を上回りましたが、消耗品及び備品の販売が前年同期を下回ったことから、前年同期比10.5％減少し936百万円となりました。セグメント利益は、売上高の減少により利益が減少したことから、セグメント損失８百万円（前年同期はセグメント損失４百万円）となりました。セグメント資産は、有形固定資産及び無形固定資産の取得24百万円に加え、現金及び預金が56百万円増加しましたが、減価償却費８百万円に加え、売掛金が85百万円、差入保証金が６百万円それぞれ減少したことから、前連結会計年度末に比し21百万円減少し723百万円となりました。（その他の事業）売上高は、前連結会計年度末比11.7％増加し、125百万円となりました。セグメント利益は、売上高の増加により利益が増加したことから、19.4％増加し89百万円となりました。セグメント資産は、現金及び預金が10百万円減少しましたが、有形固定資産及び無形固定資産の取得３百万円に加え、売掛金が７百万円、その他が４百万円それぞれ増加したことから、前連結会計年度末に比し３百万円増加し47百万円となりました。②キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報当社グループの当連結会計年度のキャッシュ・フローの状況につきましては、投資活動に支出した資金が395百万円、財務活動に支出した資金が369百万円でしたが、税金等調整前当期純利益597百万円等により、営業活動によって得られた資金1,077百万円となり、資金は312百万円増加し3,966百万円となりました。当社グループの資本の財源及び資金の流動性については、次のとおりであります。（資金需要）当社グループの事業活動における資金需要の主なものは、運転資金需要と設備資金需要の二つがあります。運転資金需要のうち主なものは、経常的にかかる事業全般の活動費用に加えて、臨床検査事業における原材料及び貯蔵品の仕入及び外部委託費、調剤薬局事業並びに医療機器販売・保守事業における商品の仕入によるものであります。また、設備資金需要としましては、臨床検査機器、調剤薬局出店などによる土地、建物、調剤機器及びソフトウェア等への投資であります。（財務政策）当社グループの運転資金及び設備資金につきましては、内部資金より充当しており、不足が生じた場合は、借入金による外部資金の調達を行っております。③重要な会計上の見積り及び当該見積りに用いた仮定連結財務諸表の作成に当たって用いた会計上の見積り及び当該見積りに用いた仮定のうち、重要なものについては、第５　経理の状況　１　連結財務諸表等　（1）連結財務諸表　注記事項（重要な会計上の見積り）に記載のとおりであります。
経営上の重要な契約等	５【経営上の重要な契約等】(1）資本及び業務提携契約契約会社名相手方の名称契約内容契約締結日札幌臨床検査センター株式会社（当社）株式会社エスアールエル共同事業展開を目的とする資本及び業務提携2018年３月27日 (2）合弁会社設立等に関する契約契約会社名契約締結先内容契約締結日出資比率株式会社札幌ミライラボラトリー（連結子会社）株式会社エスアールエル北海道札幌地域における受託臨床検査事業2021年５月25日出資比率60.0%株式会社札幌メディ・キャリー（連結子会社）株式会社エスアールエル北海道札幌地域における検体集荷・物流事業2021年５月25日出資比率60.0% 
研究開発活動	６【研究開発活動】　当社グループの研究開発活動は、臨床検査事業における札幌医科大学との共同研究であり、最適治療薬の選択と治療効果判定に有効ながん個性の免疫病理学的診断を開発し、個別化医療に貢献する臨床検査の実用化を目的として取り組んでおります。当連結会計年度における共同研究費用の総額は9百万円であります。
設備投資等の概要	１【設備投資等の概要】　当社グループは、現在展開している事業分野に重点を置き、省力化及び精度向上のための投資を行っております。当連結会計年度の設備投資(有形固定資産受入ベース数値。)の内訳は、次のとおりであります。セグメントの名称当連結会計年度前年同期比臨床検査事業 106,067千円 31.3％調剤薬局事業 188,905 138.7医療機器販売・保守事業 24,841 332.9その他の事業 2,496 704.3計 322,311 66.8消去又は全社 30,331 6.7合計 352,643 37.6 (1）臨床検査事業では、生化学自動分析装置、自動尿分析装置等、本社検査部及び各支店・営業所において使用する検査機器が主要なものとなっております。(2）調剤薬局事業では、１店舗の新規開局に伴い取得した建物及び建物付属設備が主要なものとなっております。(3）当連結会計年度において重要な設備の除却・売却等はありません。
主要な設備の状況	２【主要な設備の状況】　当社グループは、設備の状況をセグメント毎の数値と共に主たる設備の状況を開示する方法によっております。　当連結会計年度末における状況は、次のとおりであります。(1)セグメント内訳（2024年３月31日現在） セグメントの名称帳簿価額（千円）従業員数（人）建物及び構築物機械装置及び運搬具工具、器具及び備品土地（面積㎡）リース資産合計臨床検査事業44,0510308,32133,577(452.59)[1,317.00]{1,182.41}515,177901,128539調剤薬局事業550,6710154,739313,848(3,505.89)[3,747.06]－1,019,258287医療機器販売・保守事業65,4534,645639120,724(2,243.40)[556.46]18,148209,61221その他の事業－－2,554－－2,5543小計660,1764,645466,255468,149(6,201.88)[5,620.52]{1,182.41}533,3262,132,554850消去又は全社3,134,232016,1172,908,402(6,619.44)[1,402.50]△2396,058,51321合計3,794,4094,645482,3733,376,552(12,821.32)[7,023.02]{1,182.41}533,0878,191,067871　（注）１．上記の[　]内は連結会社以外からの賃借設備であります。なお、主な年間賃借料は臨床検査事業51,202千円、調剤薬局事業251,012千円、医療機器販売・保守事業4,320千円であります。２．上記の内は連結会社以外への賃貸設備であります。３．上記の{　}内は連結会社からの賃借設備であります。４．上記の建物及び構築物には、建設仮勘定445,103千円が含まれております。なお、その内訳は消去又は全社445,103千円であります。５．現在休止中の主要な設備はありません。 (2）提出会社の状況（2024年３月31日現在） 事業所名(主な所在地)セグメントの名称設備の内容帳簿価額（千円）従業員数(人)建物及び構築物機械装置及び運搬具工具、器具及び備品土地(面積㎡)リース資産合計本社(札幌市中央区)全社本社機能2,695,3510194,1782,705,571(4,757.58)32,2405,627,342211道北支店(旭川市)臨床検査事業検査・営業設備1,742019,550－{1,182.41}4,45225,74540ノルデン薬局旭川４条店(旭川市)調剤薬局事業薬局店舗調剤設備14,802－75222,378(133.88)－37,9337ノルデン薬局南１条店(札幌市中央区)調剤薬局事業薬局店舗調剤設備21,609－2,50031,071(253.58)－55,1804ノルデン薬局深川店(深川市)調剤薬局事業薬局店舗調剤設備17,593－2,93135,395(263.65)－55,9206ノルデン薬局富良野店(富良野市)調剤薬局事業薬局店舗調剤設備26,302－8,3928,055(387.49)－42,7516ノルデン薬局白石店(札幌市白石区)調剤薬局事業薬局店舗調剤設備7,139－1,67732,596(192.09)－41,4135ノルデン薬局山の手店(札幌市西区)調剤薬局事業薬局店舗調剤設備6,625－2,54172,016(519.07)－81,1834ノルデン薬局南小樽店(小樽市)調剤薬局事業薬局店舗調剤設備11,047－1,28815,973(266.90)－28,3096ノルデン薬局北円山店（札幌市中央区）調剤薬局事業薬局店舗調剤設備8,026－1,01228,595(168.35)－37,6352ノルデン薬局ウェルネスセンター店（旭川市）調剤薬局事業薬局店舗調剤設備37,222－6,53516,849(353.06)－60,60811（注）道北支店の土地はすべてアクテック株式会社から賃借しているものであります。 (3）国内子会社の状況（2024年３月31日現在） 子会社事業所名(主な所在地)セグメントの名称設備の内容帳簿価額（千円）従業員数(人)建物及び構築物機械装置及び運搬具工具、器具及び備品土地(面積㎡)リース資産合計株式会社帯広臨床検査センター(帯広市)臨床検査事業検査・営業設備2,941－2,062－[429.00]7695,77224アクテック株式会社(札幌市豊平区)医療機器販売・保守事業営業設備65,4534,645639120,724(1,069.99)[556.46]18,148209,61221株式会社札幌ミライラボラトリー（札幌市中央区）臨床検査事業検査設備－－66,656－451,704518,361144株式会社札幌メディ・キャリー（札幌市中央区）臨床検査事業集配設備－－5,185－－5,18547
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式12,000,000計12,000,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2024年３月31日）提出日現在発行数（株）（2024年６月27日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式4,216,0004,216,000東京証券取引所スタンダード市場札幌証券取引所単元株式数100株計4,216,0004,216,000－－
